Date,WORLD ex AUSTRALIA  HIGH DIVIDEND YIELD
2008-11-21,607.604238020146
2008-11-24,667.3673073062095
2008-11-25,682.6465559624469
2008-11-26,686.3805758492663
2008-11-27,695.0571403192231
2008-11-28,701.4870294045411
2008-12-01,645.1430140725105
2008-12-02,670.2372705947693
2008-12-03,679.8468665548081
2008-12-04,671.2093041637675
2008-12-05,663.7350717527715
2008-12-08,713.7978051716237
2008-12-09,706.856596294374
2008-12-10,710.6384472006453
2008-12-11,707.0786248064911
2008-12-12,699.8782975429173
2008-12-15,701.1643327217873
2008-12-16,721.5104863154252
2008-12-17,731.7506160782214
2008-12-18,730.7063244587216
2008-12-19,713.4484599273081
2008-12-22,701.4874481139277
2008-12-23,697.627817408351
2008-12-24,698.4868471446306
2008-12-25,698.6020641620444
2008-12-26,700.4367047381533
2008-12-29,708.4906212060847
2008-12-30,720.6536666475637
2008-12-31,720.8860638253985
2009-01-01,720.8860638253985
2009-01-02,744.5070831251355
2009-01-05,738.0480846218537
2009-01-06,738.4171355766262
2009-01-07,730.9952474238474
2009-01-08,730.9278559234688
2009-01-09,717.9540214520479
2009-01-12,700.0162320509537
2009-01-13,687.6296250389519
2009-01-14,661.0885031826127
2009-01-15,647.129835420202
2009-01-16,654.9002607023507
2009-01-19,644.9729367215201
2009-01-20,612.5966544120644
2009-01-21,616.6984999300088
2009-01-22,611.0447741690758
2009-01-23,607.2302680610309
2009-01-26,629.3229059930309
2009-01-27,633.9930151925228
2009-01-28,659.4868007281316
2009-01-29,638.1485249484195
2009-01-30,624.4971891076666
2009-02-02,614.6118810031506
2009-02-03,627.0900023752002
2009-02-04,630.778986414849
2009-02-05,631.1406726140932
2009-02-06,648.2752070916378
2009-02-09,658.7222081391694
2009-02-10,631.4791382086332
2009-02-11,629.2915018586845
2009-02-12,618.200847165248
2009-02-13,618.2240385079697
2009-02-16,608.6900203903638
2009-02-17,580.5413275726598
2009-02-18,576.2569423397982
2009-02-19,577.7650007774339
2009-02-20,557.1990678728578
2009-02-23,551.5344439542309
2009-02-24,557.2301916279528
2009-02-25,554.1443573846636
2009-02-26,565.3317209615656
2009-02-27,549.3423709801292
2009-03-02,518.8696008542738
2009-03-03,508.5776333084564
2009-03-04,521.9545169157212
2009-03-05,500.73705149721724
2009-03-06,501.16902956546596
2009-03-09,496.2860878592749
2009-03-10,530.6280146385649
2009-03-11,532.4657762830155
2009-03-12,548.7005997163136
2009-03-13,556.650962852687
2009-03-16,570.64923845444
2009-03-17,575.2436687664599
2009-03-18,584.9894793706864
2009-03-19,597.6426368089537
2009-03-20,588.8306345755303
2009-03-23,619.5574397694426
2009-03-24,612.6351025561552
2009-03-25,619.1733919552721
2009-03-26,623.2864747032316
2009-03-27,607.6228111747366
2009-03-30,576.8522213407522
2009-03-31,595.026410259119
2009-04-01,604.0613095201654
2009-04-02,634.6734415934628
2009-04-03,634.4434372533754
2009-04-06,629.5859505937322
2009-04-07,616.7557264351548
2009-04-08,617.7507342221941
2009-04-09,639.9970298932355
2009-04-10,640.1588246581518
2009-04-13,647.0620929739069
2009-04-14,643.0073397800959
2009-04-15,646.164923095943
2009-04-16,656.0825573689866
2009-04-17,661.7742735406042
2009-04-20,628.7317649476795
2009-04-21,637.1374115599008
2009-04-22,640.4054792964098
2009-04-23,645.203722605012
2009-04-24,663.8466184431709
2009-04-27,659.3542892294196
2009-04-28,650.5063947523613
2009-04-29,669.9839376521527
2009-04-30,676.3274134590068
2009-05-01,677.3518044503819
2009-05-04,701.3870501699307
2009-05-05,704.1511752216651
2009-05-06,719.2554916187665
2009-05-07,716.3207249544486
2009-05-08,736.7074938844038
2009-05-11,726.0071945290302
2009-05-12,725.7156968868219
2009-05-13,705.4274862588261
2009-05-14,707.930886365816
2009-05-15,706.3109438345779
2009-05-18,722.6055444744201
2009-05-19,731.4163291214636
2009-05-20,736.9198967399711
2009-05-21,723.3781949811137
2009-05-22,729.7466053014623
2009-05-25,731.1922995239041
2009-05-26,743.3184852340138
2009-05-27,738.4444603214534
2009-05-28,740.3885814548188
2009-05-29,751.7605973285562
2009-06-01,771.0661729555909
2009-06-02,775.5934923592555
2009-06-03,758.5039504160559
2009-06-04,759.2714641282229
2009-06-05,753.5094115136394
2009-06-08,745.5257753570461
2009-06-09,752.0797985011328
2009-06-10,756.7064836003775
2009-06-11,766.7436690370005
2009-06-12,764.4341616454948
2009-06-15,742.0616480474938
2009-06-16,741.296310995533
2009-06-17,732.3949942165366
2009-06-18,740.5031612101736
2009-06-19,746.2260617701705
2009-06-22,726.7440006906238
2009-06-23,728.0135132598504
2009-06-24,739.682519072365
2009-06-25,737.7067910026142
2009-06-26,742.3608180647734
2009-06-29,751.4686094174215
2009-06-30,742.4822805494481
2009-07-01,755.2928257809123
2009-07-02,732.9457312917413
2009-07-03,732.8509249089905
2009-07-06,727.1886983714176
2009-07-07,719.5021305025706
2009-07-08,710.8120835937639
2009-07-09,715.7693123427932
2009-07-10,708.9720439471218
2009-07-13,722.3220915907305
2009-07-14,729.6728093606753
2009-07-15,753.0693670704214
2009-07-16,758.2488142977055
2009-07-17,758.1023948745877
2009-07-20,771.2967755772903
2009-07-21,777.307227476511
2009-07-22,778.6862250619693
2009-07-23,796.9921864494445
2009-07-24,800.2971656921906
2009-07-27,806.2555556606965
2009-07-28,800.6379970064603
2009-07-29,798.8583544640928
2009-07-30,813.6418980303695
2009-07-31,816.2602709157279
2009-08-03,833.8039138704223
2009-08-04,832.536181709793
2009-08-05,827.5131475794075
2009-08-06,824.5252520429475
2009-08-07,828.8832845591332
2009-08-10,824.7706292156565
2009-08-11,815.5416425426483
2009-08-12,825.2507533743478
2009-08-13,831.2379888387702
2009-08-14,824.3867186703444
2009-08-17,802.3578323433198
2009-08-18,812.4391917243324
2009-08-19,817.4541281523498
2009-08-20,826.9786704415072
2009-08-21,847.0480850148422
2009-08-24,851.595874397964
2009-08-25,857.0249008414353
2009-08-26,850.0311292310201
2009-08-27,848.9315589027225
2009-08-28,856.403676952656
2009-08-31,849.6803880552177
2009-09-01,833.1313545292497
2009-09-02,827.9592550735283
2009-09-03,828.90390876788
2009-09-04,838.7692602462765
2009-09-07,848.5140348973413
2009-09-08,859.0777987334316
2009-09-09,866.5940859092153
2009-09-10,867.8693516485306
2009-09-11,871.3911368289424
2009-09-14,873.7860221190873
2009-09-15,875.8568662300585
2009-09-16,889.7230747711668
2009-09-17,894.652428639187
2009-09-18,893.1719108779085
2009-09-21,886.7354736243391
2009-09-22,897.7960467009273
2009-09-23,896.20602159084
2009-09-24,878.8565019402798
2009-09-25,874.8341827211709
2009-09-28,886.867345832899
2009-09-29,883.5547677933132
2009-09-30,883.1719304713433
2009-10-01,867.136059842736
2009-10-02,856.4563116912929
2009-10-05,866.4514008076219
2009-10-06,883.9136583636175
2009-10-07,879.1985622587683
2009-10-08,890.0252486219848
2009-10-09,889.8165142244868
2009-10-12,896.0599932736407
2009-10-13,890.331704735124
2009-10-14,907.4546613434622
2009-10-15,912.2868940070158
2009-10-16,904.9251490337758
2009-10-19,919.1173460706887
2009-10-20,914.8454514421234
2009-10-21,917.73942697718
2009-10-22,914.900255268573
2009-10-23,906.6029820962852
2009-10-26,895.1494316699954
2009-10-27,894.5166827712895
2009-10-28,881.6243599208719
2009-10-29,895.2485925064296
2009-10-30,875.8304194338874
2009-11-02,880.2156228946084
2009-11-03,869.9428914513156
2009-11-04,884.2011041403023
2009-11-05,893.7466602616722
2009-11-06,894.9593691111428
2009-11-09,917.0185248118664
2009-11-10,918.1888469789907
2009-11-11,920.1033250137071
2009-11-12,916.2559196434221
2009-11-13,920.183049029438
2009-11-16,935.6551436674276
2009-11-17,929.2136903215785
2009-11-18,933.0669599127683
2009-11-19,916.1737575117761
2009-11-20,911.5656950687705
2009-11-23,932.4138033625007
2009-11-24,927.6395824974871
2009-11-25,937.118127010604
2009-11-26,917.2070119651092
2009-11-27,916.3287973918125
2009-11-30,910.9102391575019
2009-12-01,933.2507905211663
2009-12-02,935.7576128696865
2009-12-03,933.1593568868968
2009-12-04,933.2569940790522
2009-12-07,929.80884014889
2009-12-08,915.0529242438513
2009-12-09,911.7774552818911
2009-12-10,917.5110815539385
2009-12-11,918.960440019746
2009-12-14,926.44427945002
2009-12-15,921.170477728437
2009-12-16,927.409319844992
2009-12-17,909.2392533228697
2009-12-18,905.5958339610379
2009-12-21,917.1135474987797
2009-12-22,919.8044557878246
2009-12-23,925.1643860217462
2009-12-24,927.4108882436002
2009-12-25,927.3842868889113
2009-12-28,932.0964477610262
2009-12-29,933.6505309670224
2009-12-30,928.1013114940566
2009-12-31,927.5101576374099
2010-01-01,927.5101576374099
2010-01-04,942.2676511575391
2010-01-05,940.196700299165
2010-01-06,938.5249441933279
2010-01-07,935.3191654644717
2010-01-08,936.6590881260342
2010-01-11,947.1702693156984
2010-01-12,941.3213899565211
2010-01-13,942.8574162410208
2010-01-14,944.575054099946
2010-01-15,933.4366405958237
2010-01-18,938.0176238410197
2010-01-19,944.6482898195112
2010-01-20,928.0061690925529
2010-01-21,912.7573291125481
2010-01-22,903.7323585853353
2010-01-25,901.766573649549
2010-01-26,900.6121344035554
2010-01-27,896.1485291249551
2010-01-28,885.1248880493732
2010-01-29,883.8294282625532
2010-02-01,889.206674892107
2010-02-02,900.19620707311
2010-02-03,893.3254580608414
2010-02-04,868.6394631404155
2010-02-05,855.7166643397813
2010-02-08,857.7888081835351
2010-02-09,862.3365053659174
2010-02-10,864.2816591847403
2010-02-11,867.6288428856282
2010-02-12,866.7115714311913
2010-02-15,867.9396704504311
2010-02-16,881.0983804261647
2010-02-17,885.8575473140887
2010-02-18,889.8274022192184
2010-02-19,888.61995382847
2010-02-22,888.3455429386289
2010-02-23,879.71448382441
2010-02-24,884.1696814321098
2010-02-25,873.0714833319444
2010-02-26,881.8309092338587
2010-03-01,883.4509935432262
2010-03-02,891.7258000068579
2010-03-03,898.6493235721445
2010-03-04,897.4932952605242
2010-03-05,909.0599427024213
2010-03-08,911.544257394062
2010-03-09,909.4101897096821
2010-03-10,915.3001384894109
2010-03-11,915.9038172217616
2010-03-12,920.8846213500291
2010-03-15,916.3510374048233
2010-03-16,927.1103956867688
2010-03-17,932.7144399633485
2010-03-18,928.920112378393
2010-03-19,922.9230839020387
2010-03-22,923.5620870860067
2010-03-23,929.8086199233458
2010-03-24,920.4369422784673
2010-03-25,924.189120005578
2010-03-26,922.748454651461
2010-03-29,928.7575971922971
2010-03-30,927.7038858275395
2010-03-31,928.3980424998434
2010-04-01,938.861785505572
2010-04-02,938.8719072492436
2010-04-05,939.9503366716078
2010-04-06,938.6966466055301
2010-04-07,935.2023264071936
2010-04-08,933.353995290029
2010-04-09,945.8439297543162
2010-04-12,952.231833396721
2010-04-13,949.2828117642824
2010-04-14,957.1106653961568
2010-04-15,959.7629161967536
2010-04-16,945.6916954389652
2010-04-19,943.6419427599941
2010-04-20,952.0511481093503
2010-04-21,946.1804169570388
2010-04-22,936.5006306008773
2010-04-23,943.9054056919332
2010-04-26,945.5981966903533
2010-04-27,922.7061649814216
2010-04-28,914.9354395067858
2010-04-29,927.1600591124076
2010-04-30,922.9542949312645
2010-05-03,924.9045957503558
2010-05-04,902.1560153446136
2010-05-05,889.7326772652142
2010-05-06,865.4327610360224
2010-05-07,842.8191373818763
2010-05-10,891.0881355624774
2010-05-11,882.6740100228578
2010-05-12,891.7471624610605
2010-05-13,884.2489707837608
2010-05-14,858.4157338753629
2010-05-17,854.4628377785887
2010-05-18,857.0756078818151
2010-05-19,842.9629590797347
2010-05-20,821.849310989282
2010-05-21,828.1684170369466
2010-05-24,820.0241615443132
2010-05-25,804.5837750224547
2010-05-26,810.2360023142145
2010-05-27,830.7405053272892
2010-05-28,829.7350519030447
2010-05-31,829.2346627445128
2010-06-01,825.5913344370425
2010-06-02,831.4590331973021
2010-06-03,838.8716473834539
2010-06-04,816.1610783987295
2010-06-07,806.96610632959
2010-06-08,807.3140172077566
2010-06-09,814.9476292973418
2010-06-10,830.7797604652035
2010-06-11,834.5711017905683
2010-06-14,844.9956257049071
2010-06-15,855.3985007617038
2010-06-16,857.5391485583274
2010-06-17,860.5181882094347
2010-06-18,861.8404061431912
2010-06-21,864.9887462854538
2010-06-22,854.519404933498
2010-06-23,846.0891179575788
2010-06-24,838.7723606173104
2010-06-25,834.3839561899015
2010-06-28,841.4104632110732
2010-06-29,817.1939985791786
2010-06-30,816.8627160387683
2010-07-01,814.8121296632144
2010-07-02,817.8345525144811
2010-07-05,814.9889441262474
2010-07-06,831.5731320599187
2010-07-07,844.7397786737084
2010-07-08,854.9667196815914
2010-07-09,858.1668691523572
2010-07-12,858.3416706718419
2010-07-13,872.8240745683161
2010-07-14,874.9109422447499
2010-07-15,877.4308450187242
2010-07-16,863.9020784454077
2010-07-19,861.8611288959985
2010-07-20,861.7519810804636
2010-07-21,859.754169226488
2010-07-22,876.5231920730803
2010-07-23,877.5733751315433
2010-07-26,887.7996563533621
2010-07-27,890.9403398196804
2010-07-28,889.5162169730058
2010-07-29,890.7072371719185
2010-07-30,886.7739665346733
2010-08-02,909.9056446823901
2010-08-03,913.0607904640642
2010-08-04,913.3930555010936
2010-08-05,911.8174367670362
2010-08-06,912.3303635367857
2010-08-09,919.860606616511
2010-08-10,910.8985195561187
2010-08-11,887.9071284438154
2010-08-12,886.4839979147
2010-08-13,884.9868644761256
2010-08-16,887.2454468108501
2010-08-17,896.2728704028983
2010-08-18,895.0923984758394
2010-08-19,884.3201080182127
2010-08-20,873.4362456869993
2010-08-23,876.6927234280893
2010-08-24,866.821583242762
2010-08-25,863.485797447428
2010-08-26,867.8019057010035
2010-08-27,876.9722739983894
2010-08-30,873.5190852252047
2010-08-31,873.9881024043909
2010-09-01,897.6514195863172
2010-09-02,900.0960997463538
2010-09-03,908.1349526643455
2010-09-06,911.3255804529471
2010-09-07,902.4001891826065
2010-09-08,909.0594652390257
2010-09-09,914.6872815105569
2010-09-10,915.9468119721124
2010-09-13,925.5467365551276
2010-09-14,928.8610303239899
2010-09-15,929.5875016114128
2010-09-16,928.3210607875918
2010-09-17,924.8233828216946
2010-09-20,937.1879777619072
2010-09-21,935.9783901933746
2010-09-22,938.4280792214863
2010-09-23,933.0730603648433
2010-09-24,948.6807253899148
2010-09-27,945.5010875453371
2010-09-28,949.0230084681167
2010-09-29,948.5829662906065
2010-09-30,947.11061879972
2010-10-01,951.0392900032261
2010-10-04,945.1710867935711
2010-10-05,963.8690054311378
2010-10-06,968.4180178121007
2010-10-07,969.7332494908917
2010-10-08,969.7072757661882
2010-10-11,970.2486899249708
2010-10-12,966.5072547819652
2010-10-13,980.1774675740792
2010-10-14,984.3490964024626
2010-10-15,983.0601173946087
2010-10-18,986.3069890610485
2010-10-19,972.443084188177
2010-10-20,983.9440286813748
2010-10-21,986.7361639806089
2010-10-22,981.1617539963407
2010-10-25,985.1879229982446
2010-10-26,980.2535483555803
2010-10-27,969.8219817613326
2010-10-28,978.7029903052481
2010-10-29,980.4746512703731
2010-11-01,980.1756559844533
2010-11-02,989.922607430541
2010-11-03,987.5219217361071
2010-11-04,1006.6122909236752
2010-11-05,1001.8590536126574
2010-11-08,995.6679503899117
2010-11-09,995.2573083677797
2010-11-10,984.4603766688256
2010-11-11,982.334372949148
2010-11-12,977.8481589141697
2010-11-15,977.9356232830637
2010-11-16,960.0478062614346
2010-11-17,962.316291540933
2010-11-18,977.5559122312591
2010-11-19,977.6829952929514
2010-11-22,971.9426058749322
2010-11-23,953.0381096559779
2010-11-24,959.8014249975876
2010-11-25,960.8160601682962
2010-11-26,950.979769948864
2010-11-29,936.9308028894737
2010-11-30,932.0541853104002
2010-12-01,949.2219674781985
2010-12-02,961.706521217225
2010-12-03,967.7130700198836
2010-12-06,962.7936886126639
2010-12-07,969.6810900404757
2010-12-08,968.3586779124374
2010-12-09,970.9175275724755
2010-12-10,974.1692708190349
2010-12-13,983.1761608763526
2010-12-14,987.287512427119
2010-12-15,982.4534903797156
2010-12-16,981.9728584295012
2010-12-17,976.8690610496932
2010-12-20,977.4832012515179
2010-12-21,984.4734719088653
2010-12-22,985.4610802866966
2010-12-23,985.9427787407734
2010-12-24,987.8943116224451
2010-12-27,984.3100256544304
2010-12-28,986.8369100810891
2010-12-29,989.2592468123737
2010-12-30,986.8584617890474
2010-12-31,990.4191420605786
2011-01-03,993.6558910925122
2011-01-04,994.7390927516577
2011-01-05,988.4719119195693
2011-01-06,984.9948109947936
2011-01-07,982.1526755720972
2011-01-10,974.6447310812475
2011-01-11,977.7131338165868
2011-01-12,990.7959588662349
2011-01-13,997.0773120270841
2011-01-14,999.8302073916022
2011-01-17,998.8669121320597
2011-01-18,1007.6245983807456
2011-01-19,1005.5425259247222
2011-01-20,997.8617768515659
2011-01-21,1008.9371057840297
2011-01-24,1017.6524625623485
2011-01-25,1013.4076278897866
2011-01-26,1017.1255453929874
2011-01-27,1018.133932788701
2011-01-28,1004.9863131219391
2011-01-31,1009.7977793575948
2011-02-01,1027.337287730656
2011-02-02,1029.0356024140103
2011-02-03,1024.232133735531
2011-02-04,1022.8421708875377
2011-02-07,1026.9664234594766
2011-02-08,1031.4959148826995
2011-02-09,1029.6938477472754
2011-02-10,1025.6326922706241
2011-02-11,1025.085038192676
2011-02-14,1023.5851422191871
2011-02-15,1026.7804673246821
2011-02-16,1031.8545840913819
2011-02-17,1039.624825101764
2011-02-18,1044.0243429594063
2011-02-21,1040.0174848909592
2011-02-22,1032.6901309054313
2011-02-23,1029.7583553399925
2011-02-24,1028.702840314776
2011-02-25,1034.2996420274856
2011-02-28,1045.377337428863
2011-03-01,1040.25155031989
2011-03-02,1038.751866799052
2011-03-03,1048.1600958360214
2011-03-04,1045.829570999886
2011-03-07,1042.3113459205792
2011-03-08,1043.4388249895899
2011-03-09,1044.2196677840718
2011-03-10,1029.1239702547373
2011-03-11,1028.1091368356783
2011-03-14,1022.5062230064586
2011-03-15,1003.480093679261
2011-03-16,989.6030338071192
2011-03-17,1007.9854020225257
2011-03-18,1013.7088303062493
2011-03-21,1031.3159176686931
2011-03-22,1034.0156281422826
2011-03-23,1033.616564770218
2011-03-24,1042.492560723947
2011-03-25,1043.1514193383478
2011-03-28,1041.4927616717152
2011-03-29,1044.184075581725
2011-03-30,1053.4047691190472
2011-03-31,1051.3389879868882
2011-04-01,1058.1584787250047
2011-04-04,1063.993097572046
2011-04-05,1063.1255527148314
2011-04-06,1070.0279363864015
2011-04-07,1066.4924828547603
2011-04-08,1074.301938455392
2011-04-11,1073.700212272598
2011-04-12,1063.319685932059
2011-04-13,1067.2853658496388
2011-04-14,1066.8309677243894
2011-04-15,1070.7381952406497
2011-04-18,1049.464813785186
2011-04-19,1057.6078523183974
2011-04-20,1079.6945081547722
2011-04-21,1084.4977651209792
2011-04-22,1084.2371387484684
2011-04-25,1081.910813220081
2011-04-26,1091.2512883282202
2011-04-27,1097.08275842019
2011-04-28,1108.5321099980608
2011-04-29,1111.958645499667
2011-05-02,1116.3159171307996
2011-05-03,1111.6439184493613
2011-05-04,1104.311849788211
2011-05-05,1088.9862309502114
2011-05-06,1092.5018622456828
2011-05-09,1084.1609439958233
2011-05-10,1095.40302258379
2011-05-11,1093.9316056867526
2011-05-12,1089.3817766996028
2011-05-13,1085.5558008855226
2011-05-16,1084.5726823319535
2011-05-17,1077.7988112300427
2011-05-18,1087.2171072041947
2011-05-19,1092.2035230522138
2011-05-20,1085.020953486011
2011-05-23,1068.5499549951212
2011-05-24,1071.9004938871865
2011-05-25,1074.8826724632668
2011-05-26,1075.9819242094493
2011-05-27,1085.4042655097335
2011-05-30,1084.9590825823243
2011-05-31,1098.5392547451984
2011-06-01,1087.8828830210032
2011-06-02,1078.00126958133
2011-06-03,1076.9793296934108
2011-06-06,1071.423801556614
2011-06-07,1073.748316238503
2011-06-08,1067.2150743569102
2011-06-09,1070.1617333538497
2011-06-10,1053.110917096535
2011-06-13,1056.2347543012074
2011-06-14,1069.1334778781147
2011-06-15,1050.597011170669
2011-06-16,1044.1325530260135
2011-06-17,1053.144545098857
2011-06-20,1055.1737906156618
2011-06-21,1066.5832546367053
2011-06-22,1063.9418524163332
2011-06-23,1045.2546260962174
2011-06-24,1042.3056136909095
2011-06-27,1047.5624887807808
2011-06-28,1055.8845267635857
2011-06-29,1068.6162407130219
2011-06-30,1082.810808465599
2011-07-01,1089.6625651024883
2011-07-04,1093.084725729836
2011-07-05,1091.6444716866088
2011-07-06,1086.186752931422
2011-07-07,1091.4503776682232
2011-07-08,1083.6281979845173
2011-07-11,1064.0744477289102
2011-07-12,1059.0935367402694
2011-07-13,1068.8363753119675
2011-07-14,1063.6795486447725
2011-07-15,1062.4977678002779
2011-07-18,1048.7640228107296
2011-07-19,1062.0475161402057
2011-07-20,1068.586225543453
2011-07-21,1086.964569175124
2011-07-22,1089.7891698717315
2011-07-25,1084.8213503493132
2011-07-26,1086.4069901933408
2011-07-27,1071.2920936300604
2011-07-28,1067.1542169243057
2011-07-29,1063.0840411663894
2011-08-01,1051.9046119747914
2011-08-02,1036.9739471386174
2011-08-03,1033.624536803261
2011-08-04,999.1481013756816
2011-08-05,993.1018486484082
2011-08-08,956.5113895928622
2011-08-09,974.4794702509021
2011-08-10,946.3605849571807
2011-08-11,973.9776036294078
2011-08-12,991.0431212364838
2011-08-15,1008.5237877383962
2011-08-16,1005.6729140191126
2011-08-17,1013.6908691286644
2011-08-18,979.3231848495996
2011-08-19,971.8340728299966
2011-08-22,978.2542005382281
2011-08-23,995.4950418320265
2011-08-24,1004.7671971890832
2011-08-25,988.0730737580832
2011-08-26,987.1678773896597
2011-08-29,1006.547718265276
2011-08-30,1007.1777018148341
2011-08-31,1022.0627678838358
2011-09-01,1018.9627181725851
2011-09-02,1000.7996989860185
2011-09-05,978.9428168863791
2011-09-06,971.6816610255014
2011-09-07,990.6287993781348
2011-09-08,990.81415515925
2011-09-09,961.3574295033806
2011-09-12,947.0295285394916
2011-09-13,955.8228446987074
2011-09-14,965.0199267163699
2011-09-15,984.9321797046086
2011-09-16,987.5332154075114
2011-09-19,971.2019056909437
2011-09-20,984.4197903094996
2011-09-21,966.580669854604
2011-09-22,930.9842800644196
2011-09-23,936.8350463903308
2011-09-26,950.2734188658803
2011-09-27,976.7733995655873
2011-09-28,966.9978246779114
2011-09-29,978.3739582124106
2011-09-30,962.7587806647208
2011-10-03,944.6375135475882
2011-10-04,937.1558302609718
2011-10-05,952.1318571664141
2011-10-06,971.0042758789601
2011-10-07,979.6928324551997
2011-10-10,999.6421558158916
2011-10-11,997.1863519403547
2011-10-12,1009.7015454577097
2011-10-13,1003.649488873248
2011-10-14,1016.7277845879936
2011-10-17,1006.8984156423337
2011-10-18,1006.1031249772179
2011-10-19,1011.9620607413314
2011-10-20,1005.6089893945962
2011-10-21,1030.1859687249969
2011-10-24,1034.3563263850142
2011-10-25,1022.1442290096368
2011-10-26,1025.2763952930507
2011-10-27,1058.959412023757
2011-10-28,1058.2699241403132
2011-10-31,1033.6924758371424
2011-11-01,1001.4449687249265
2011-11-02,1012.310147910366
2011-11-03,1024.507683503382
2011-11-04,1018.5350705501055
2011-11-07,1019.8712942363228
2011-11-08,1028.5500198403527
2011-11-09,1003.0932613378989
2011-11-10,1004.5094835739044
2011-11-11,1025.901937410723
2011-11-14,1015.7013974883591
2011-11-15,1009.7312651401878
2011-11-16,1005.4492962809903
2011-11-17,997.9080801302229
2011-11-18,995.4086162387492
2011-11-21,973.5959327305484
2011-11-22,971.1975667797831
2011-11-23,953.3866014117365
2011-11-24,947.9860678454536
2011-11-25,948.9438212439853
2011-11-28,974.9008913915467
2011-11-29,983.6315566236092
2011-11-30,1018.1492178978813
2011-12-01,1016.2247111742874
2011-12-02,1016.3001399900379
2011-12-05,1023.6019613832361
2011-12-06,1019.9315984065971
2011-12-07,1023.6391536040492
2011-12-08,1010.3691542900954
2011-12-09,1020.777185736222
2011-12-12,1006.9589523763286
2011-12-13,1005.1801331729492
2011-12-14,989.5850646084976
2011-12-15,998.0611963498707
2011-12-16,998.3427418417087
2011-12-19,995.297337090131
2011-12-20,1013.7505097670462
2011-12-21,1014.8220642594935
2011-12-22,1022.2756115479059
2011-12-23,1029.8612382285432
2011-12-26,1030.1990979814477
2011-12-27,1032.445458305384
2011-12-28,1021.9639937560044
2011-12-29,1029.7973841024486
2011-12-30,1036.2812161638215
2012-01-02,1040.3532067853864
2012-01-03,1051.4855692301373
2012-01-04,1043.5479611130936
2012-01-05,1032.143360917912
2012-01-06,1026.6205229901377
2012-01-09,1026.2001114380196
2012-01-10,1036.7129108574773
2012-01-11,1028.0458420945774
2012-01-12,1027.5077624367934
2012-01-13,1020.6002032250733
2012-01-16,1022.8797781215045
2012-01-17,1030.4948180469753
2012-01-18,1034.011064575187
2012-01-19,1039.6496299199114
2012-01-20,1041.0579349746417
2012-01-23,1047.5385361276778
2012-01-24,1041.5501997272574
2012-01-25,1042.009900922714
2012-01-26,1050.981137511686
2012-01-27,1042.9698919274472
2012-01-30,1037.7887533264118
2012-01-31,1039.1356598527605
2012-02-01,1052.7752955066599
2012-02-02,1050.9647968875602
2012-02-03,1058.8912011831274
2012-02-06,1058.5747002153023
2012-02-07,1066.4962786428046
2012-02-08,1066.2273879276577
2012-02-09,1069.5160441020157
2012-02-10,1058.5087970416957
2012-02-13,1065.6517427941412
2012-02-14,1062.593637422418
2012-02-15,1062.971981705418
2012-02-16,1065.285384268022
2012-02-17,1073.2485191009237
2012-02-20,1080.245328382306
2012-02-21,1079.676086577059
2012-02-22,1074.5434233025323
2012-02-23,1078.1536473352676
2012-02-24,1084.8759080007478
2012-02-27,1083.3405145734891
2012-02-28,1086.556800376371
2012-02-29,1085.0638095179684
2012-03-01,1088.9239041385754
2012-03-02,1083.4312030388749
2012-03-05,1083.5874676668352
2012-03-06,1063.7343956651282
2012-03-07,1065.2550965065373
2012-03-08,1081.1344607112608
2012-03-09,1078.9713076877945
2012-03-12,1080.257750194532
2012-03-13,1091.5601328095104
2012-03-14,1087.1879189292163
2012-03-15,1090.9022205800504
2012-03-16,1097.0053320168597
2012-03-19,1101.0867198165572
2012-03-20,1095.2847629707164
2012-03-21,1092.1761666802893
2012-03-22,1087.1307967916896
2012-03-23,1089.1886742714296
2012-03-26,1100.3849351984604
2012-03-27,1098.8055210337175
2012-03-28,1090.7006784052721
2012-03-29,1083.8514186587668
2012-03-30,1090.4413127456994
2012-04-02,1101.6484216810263
2012-04-03,1094.6028987072705
2012-04-04,1074.931856448117
2012-04-05,1071.1674403322631
2012-04-06,1070.9113813509127
2012-04-09,1066.3143233919945
2012-04-10,1051.9912164154441
2012-04-11,1056.7809987064927
2012-04-12,1064.8647959944446
2012-04-13,1053.3777485770252
2012-04-16,1056.9628088005213
2012-04-17,1073.3095461953374
2012-04-18,1069.7986425605736
2012-04-19,1065.9789600163037
2012-04-20,1074.4611710577092
2012-04-23,1059.4366607479485
2012-04-24,1068.5038825011602
2012-04-25,1073.770813497912
2012-04-26,1079.5066105947099
2012-04-27,1083.9698727321963
2012-04-30,1081.0043364864737
2012-05-01,1082.9517081100112
2012-05-02,1077.0921013066
2012-05-03,1076.1639907954
2012-05-04,1065.1897542713293
2012-05-07,1063.736020178657
2012-05-08,1055.6478321124987
2012-05-09,1047.3546474161806
2012-05-10,1053.2970989678622
2012-05-11,1053.9123113169596
2012-05-14,1039.6313971027896
2012-05-15,1032.0786806045398
2012-05-16,1026.673750910831
2012-05-17,1018.5526912085838
2012-05-18,1012.5089488122078
2012-05-21,1016.0086392070765
2012-05-22,1024.5135221984037
2012-05-23,1007.3756399169371
2012-05-24,1013.8265748026131
2012-05-25,1011.8761693388569
2012-05-28,1012.4231182828238
2012-05-29,1016.4617142262418
2012-05-30,1001.4011570622187
