Date,NORTH AMERICA HIGH DIVIDEND YIELD
2010-09-22,1325.5698744849817
2010-09-23,1315.9477201744166
2010-09-24,1337.083833180548
2010-09-27,1332.1449918945582
2010-09-28,1338.863970997358
2010-09-29,1335.703766447669
2010-09-30,1332.7614892671304
2010-10-01,1337.446375236611
2010-10-04,1331.1974700652
2010-10-05,1353.0682327622324
2010-10-06,1356.383544048723
2010-10-07,1352.282879247048
2010-10-08,1357.04874658503
2010-10-11,1357.9547842198294
2010-10-12,1360.2258578889969
2010-10-13,1367.9494985816264
2010-10-14,1368.5327915686432
2010-10-15,1368.1517779233736
2010-10-18,1376.2493742328732
2010-10-19,1358.9804639863846
2010-10-20,1372.8510907429327
2010-10-21,1375.8030635976843
2010-10-22,1373.3058919833534
2010-10-25,1376.9002118475244
2010-10-26,1373.8540514004303
2010-10-27,1363.567429884431
2010-10-28,1367.0500169924508
2010-10-29,1367.9298824352657
2010-11-01,1368.4854903608257
2010-11-02,1376.3390438925278
2010-11-03,1378.9428061203096
2010-11-04,1398.3246974569063
2010-11-05,1398.1143004047437
2010-11-08,1394.4242834661059
2010-11-09,1388.867752264664
2010-11-10,1388.650708605185
2010-11-11,1387.8938977397208
2010-11-12,1376.9898095445353
2010-11-15,1377.8662885148526
2010-11-16,1357.354637932992
2010-11-17,1358.186774037292
2010-11-18,1376.4705077673275
2010-11-19,1379.2887216767901
2010-11-22,1376.353620250486
2010-11-23,1359.7122395613735
2010-11-24,1374.6868148790195
2010-11-25,1375.8171189467034
2010-11-26,1366.0566073120408
2010-11-29,1361.4248574025046
2010-11-30,1355.6224520216988
2010-12-01,1382.9616333872632
2010-12-02,1393.4295057548748
2010-12-03,1393.7908509144722
2010-12-06,1390.875744651371
2010-12-07,1393.3474560177349
2010-12-08,1394.444538565704
2010-12-09,1397.1447137774821
2010-12-10,1402.008518164745
2010-12-13,1407.0316009349563
2010-12-14,1411.5400585763207
2010-12-15,1408.473407547395
2010-12-16,1415.6601212824817
2010-12-17,1413.866669657929
2010-12-20,1411.9571074486757
2010-12-21,1415.6025895906278
2010-12-22,1419.6957605263713
2010-12-23,1421.3286698272248
2010-12-24,1422.4290058500494
2010-12-27,1419.3704042324687
2010-12-28,1423.4537482858036
2010-12-29,1424.1062087555313
2010-12-30,1422.6229000685873
2010-12-31,1423.7361939359268
2011-01-03,1432.5950056569638
2011-01-04,1431.079138601181
2011-01-05,1431.7702083038648
2011-01-06,1428.0313675355112
2011-01-07,1428.1228290456652
2011-01-10,1421.999340133197
2011-01-11,1426.154878493346
2011-01-12,1437.1647566782601
2011-01-13,1434.365662148107
2011-01-14,1440.448743807766
2011-01-17,1441.0566398587955
2011-01-18,1444.3386534148597
2011-01-19,1438.958359643078
2011-01-20,1437.5334310485425
2011-01-21,1441.6675373702901
2011-01-24,1448.451120944233
2011-01-25,1447.5228573002144
2011-01-26,1450.1252546376027
2011-01-27,1448.7327526928568
2011-01-28,1430.8328506421276
2011-01-31,1438.7699599395703
2011-02-01,1459.829663481337
2011-02-02,1458.9685292460333
2011-02-03,1463.5495462306817
2011-02-04,1467.020083615615
2011-02-07,1471.9288687721175
2011-02-08,1475.206761973133
2011-02-09,1472.33986652973
2011-02-10,1475.1899086870342
2011-02-11,1479.6902081127937
2011-02-14,1484.748651646243
2011-02-15,1480.2425033915742
2011-02-16,1488.3719166777896
2011-02-17,1496.8110468656164
2011-02-18,1501.9846116857263
2011-02-21,1501.7677809627314
2011-02-22,1490.2802213421476
2011-02-23,1485.5144445328292
2011-02-24,1485.4900206477714
2011-02-25,1493.2770091342027
2011-02-28,1504.8619511953382
2011-03-01,1490.7071126798578
2011-03-02,1493.2676962975856
2011-03-03,1513.9092772616377
2011-03-04,1506.8829892305619
2011-03-07,1499.2442181171918
2011-03-08,1507.8403071256903
2011-03-09,1508.7137431353003
2011-03-10,1483.7288051822813
2011-03-11,1490.1502845355228
2011-03-14,1485.6433495621295
2011-03-15,1468.0419981541954
2011-03-16,1443.3569483263466
2011-03-17,1462.3324426736046
2011-03-18,1469.709247243395
2011-03-21,1492.1957614115868
2011-03-22,1490.2520262539863
2011-03-23,1493.2320654710663
2011-03-24,1502.3574153975658
2011-03-25,1507.0837236979905
2011-03-28,1505.44885322766
2011-03-29,1513.815507079125
2011-03-30,1528.0336585468478
2011-03-31,1524.2036854463306
2011-04-01,1532.4973919128408
2011-04-04,1534.9458491549083
2011-04-05,1535.9170422156287
2011-04-06,1539.8058708243095
2011-04-07,1537.8511841598995
2011-04-08,1538.097042524763
2011-04-11,1535.4677397801074
2011-04-12,1520.2275659798663
2011-04-13,1520.6669250692373
2011-04-14,1525.7288248020934
2011-04-15,1535.9961828103433
2011-04-18,1518.8456058249765
2011-04-19,1527.325439677124
2011-04-20,1548.87295816711
2011-04-21,1554.1877911969718
2011-04-22,1554.1877911969718
2011-04-25,1552.4093513097573
2011-04-26,1568.2632034043088
2011-04-27,1574.4016323682222
2011-04-28,1581.6241642367552
2011-04-29,1587.9893948079657
2011-05-02,1588.4251704043193
2011-05-03,1581.9830328731534
2011-05-04,1574.1415111955362
2011-05-05,1555.6503927815702
2011-05-06,1562.7010453958137
2011-05-09,1567.0259572203672
2011-05-10,1577.736354392145
2011-05-11,1568.6753417230123
2011-05-12,1576.2630462171162
2011-05-13,1570.154941370015
2011-05-16,1566.3134344534349
2011-05-17,1566.1106965592994
2011-05-18,1580.2873106166894
2011-05-19,1585.778981940606
2011-05-20,1576.1954237228508
2011-05-23,1561.9654892474562
2011-05-24,1561.1387707034353
2011-05-25,1564.665972086287
2011-05-26,1564.5026896244196
2011-05-27,1567.2066136603346
2011-05-30,1567.0054908554537
2011-05-31,1582.994191274777
2011-06-01,1554.8798784257128
2011-06-02,1545.546621461881
2011-06-03,1535.305764273547
2011-06-06,1525.968749736104
2011-06-07,1525.9242367623049
2011-06-08,1524.3529772252625
2011-06-09,1531.8630270262336
2011-06-10,1511.8966537589185
2011-06-13,1515.1852728580907
2011-06-14,1534.0593229086537
2011-06-15,1510.8020489270505
2011-06-16,1515.11186892233
2011-06-17,1519.7168691823456
2011-06-20,1529.808285254414
2011-06-21,1542.596962621555
2011-06-22,1533.0615238324265
2011-06-23,1523.0374828608694
2011-06-24,1508.2232932616173
2011-06-27,1519.746483312544
2011-06-28,1536.7493502672644
2011-06-29,1546.2832306615223
2011-06-30,1562.9871221221065
2011-07-01,1577.5919396927054
2011-07-04,1578.7736304506832
2011-07-05,1574.9004461732325
2011-07-06,1578.4646503722229
2011-07-07,1589.4077134874833
2011-07-08,1580.889486466157
2011-07-11,1563.4913609669077
2011-07-12,1558.1694111505246
2011-07-13,1563.3506532609808
2011-07-14,1557.3195940905432
2011-07-15,1560.8659590825016
2011-07-18,1547.2082019196885
2011-07-19,1567.726146719623
2011-07-20,1565.6005441185757
2011-07-21,1584.0612537147897
2011-07-22,1582.9720306529418
2011-07-25,1574.2348605443053
2011-07-26,1564.5270848370735
2011-07-27,1542.610271755998
2011-07-28,1535.4497586958603
2011-07-29,1522.221559511037
2011-08-01,1516.573020543341
2011-08-02,1487.71217692882
2011-08-03,1491.5121843063569
2011-08-04,1437.2863076922563
2011-08-05,1444.290167974422
2011-08-08,1372.7316789792017
2011-08-09,1418.0471889298353
2011-08-10,1371.2731299978436
2011-08-11,1425.3453452678255
2011-08-12,1431.9303982549993
2011-08-15,1459.9806843196002
2011-08-16,1454.2453996617796
2011-08-17,1461.4735600402723
2011-08-18,1414.7179577044224
2011-08-19,1401.8274738476161
2011-08-22,1404.935467112643
2011-08-23,1446.5312650669698
2011-08-24,1460.9123114106
2011-08-25,1437.7709556096963
2011-08-26,1447.5826009281539
2011-08-29,1480.1800014125743
2011-08-30,1483.7241320471096
2011-08-31,1491.0147695421051
2011-09-01,1480.020564346181
2011-09-02,1453.5430603755606
2011-09-05,1451.7345277261197
2011-09-06,1441.8306255440002
2011-09-07,1471.384802345293
2011-09-08,1461.913034819522
2011-09-09,1425.9086150209548
2011-09-12,1430.0394546364455
2011-09-13,1438.871060584207
2011-09-14,1455.3280376750135
2011-09-15,1478.1988150210732
2011-09-16,1483.8968483833178
2011-09-19,1471.8353643536084
2011-09-20,1475.9978894868202
2011-09-21,1439.4127279652691
2011-09-22,1399.7554855321923
2011-09-23,1405.9281112538815
2011-09-26,1432.4845342614567
2011-09-27,1450.475478637164
2011-09-28,1429.99333346629
2011-09-29,1447.7838418397444
2011-09-30,1423.7052526792222
2011-10-03,1391.7012048639936
2011-10-04,1406.4201870351624
2011-10-05,1426.3068065117773
2011-10-06,1443.1863118063095
2011-10-07,1446.684562550922
2011-10-10,1480.3165904134755
2011-10-11,1478.0045865590885
2011-10-12,1490.699129853331
2011-10-13,1485.4185743018606
2011-10-14,1504.1899250523966
2011-10-17,1485.4281640915183
2011-10-18,1506.3172061034172
2011-10-19,1501.2442987388308
2011-10-20,1503.5083658411481
2011-10-21,1530.3890073986654
2011-10-24,1535.7513438640917
2011-10-25,1512.1882559439603
2011-10-26,1527.5532869852418
2011-10-27,1561.1973197717653
2011-10-28,1556.5388134802397
2011-10-31,1527.634545962338
2011-11-01,1491.0661477294577
2011-11-02,1508.5848158915378
2011-11-03,1531.5007202489926
2011-11-04,1521.0858940176067
2011-11-07,1533.2596509050263
2011-11-08,1548.693908751117
2011-11-09,1504.507602636634
2011-11-10,1517.0370805091623
2011-11-11,1541.1088443397664
2011-11-14,1529.241397410548
2011-11-15,1531.3404640540869
2011-11-16,1512.5756906140805
2011-11-17,1497.7592563526853
2011-11-18,1499.2897903382075
2011-11-21,1474.625070808395
2011-11-22,1469.59701245295
2011-11-23,1442.8300513984225
2011-11-24,1441.3250715314439
2011-11-25,1439.1800416035003
2011-11-28,1472.2155727188722
2011-11-29,1485.2684603590405
2011-11-30,1539.8884479434748
2011-12-01,1533.2341275046247
2011-12-02,1530.3985375403956
2011-12-05,1541.60882413171
2011-12-06,1544.7389399469414
2011-12-07,1551.6524405364803
2011-12-08,1528.0201198380603
2011-12-09,1546.110911580675
2011-12-12,1530.0976916373243
2011-12-13,1527.2607223143264
2011-12-14,1513.280182450603
2011-12-15,1523.0580766812288
2011-12-16,1527.840228219657
2011-12-19,1517.09469010855
2011-12-20,1551.909569184969
2011-12-21,1563.194805965617
2011-12-22,1573.2775881656605
2011-12-23,1587.7252406609307
2011-12-26,1587.7252406609307
2011-12-27,1590.4195210937366
2011-12-28,1575.5316821966876
2011-12-29,1590.669614090222
2011-12-30,1586.3715866917642
2012-01-02,1586.3715866917642
2012-01-03,1600.8887121349746
2012-01-04,1599.4950978529898
2012-01-05,1596.6472858464688
2012-01-06,1589.5800214239048
2012-01-09,1592.653712785889
2012-01-10,1600.559164692359
2012-01-11,1594.8272491854016
2012-01-12,1595.9337775250633
2012-01-13,1591.4567542196726
2012-01-16,1592.278145947961
2012-01-17,1599.0914472881063
2012-01-18,1606.9120960591376
2012-01-19,1612.7489798792958
2012-01-20,1620.6670649696712
2012-01-23,1622.2661769731208
2012-01-24,1615.046737877749
2012-01-25,1624.5580226757004
2012-01-26,1619.8155066231036
2012-01-27,1607.4052268470969
2012-01-30,1603.5054683846283
2012-01-31,1599.7870416131761
2012-02-01,1612.1531292200664
2012-02-02,1611.3699330405066
2012-02-03,1626.2565666923745
2012-02-06,1626.4733747279322
2012-02-07,1631.0409360361075
2012-02-08,1631.9058841114138
2012-02-09,1631.736083396604
2012-02-10,1621.417571538666
2012-02-13,1628.569410084212
2012-02-14,1629.1516318885792
2012-02-15,1622.2669347193712
2012-02-16,1636.7545757430862
2012-02-17,1641.3663711898166
2012-02-20,1642.2144787179163
2012-02-21,1643.7745500737149
2012-02-22,1639.8298722340007
2012-02-23,1643.8734470659792
2012-02-24,1647.802430296226
2012-02-27,1648.962230017592
2012-02-28,1654.9001015309516
2012-02-29,1653.0667502337083
2012-03-01,1659.1508824552338
2012-03-02,1655.5357413405031
2012-03-05,1654.9899634841245
2012-03-06,1635.913844206654
2012-03-07,1641.1082446652124
2012-03-08,1651.1943865151002
2012-03-09,1654.5561233057563
2012-03-12,1661.2146822633495
2012-03-13,1681.060795594524
2012-03-14,1675.7458700574614
2012-03-15,1680.7997844528986
2012-03-16,1680.0165568728441
2012-03-19,1682.4969933849102
2012-03-20,1676.8100114363017
2012-03-21,1674.040688320526
2012-03-22,1667.2317537933857
2012-03-23,1670.7727603370915
2012-03-26,1691.2525412923228
2012-03-27,1689.4917762612756
2012-03-28,1680.7542149478472
2012-03-29,1680.2253276506342
2012-03-30,1688.1392947633515
2012-04-02,1698.5022916560606
2012-04-03,1688.971158365172
2012-04-04,1677.7287891539206
2012-04-05,1676.007326926297
2012-04-06,1676.007326926297
2012-04-09,1658.632876729573
2012-04-10,1634.5593593039482
2012-04-11,1642.7453338712269
2012-04-12,1658.8425184600092
2012-04-13,1645.722415634953
2012-04-16,1653.9174506474694
2012-04-17,1674.8778178786138
2012-04-18,1670.8389323500319
2012-04-19,1663.1896504674598
2012-04-20,1674.4382962253094
2012-04-23,1660.8083775391417
2012-04-24,1669.249130344488
2012-04-25,1682.4995312860847
2012-04-26,1691.223077117602
2012-04-27,1694.6875646378112
2012-04-30,1693.633645527503
2012-05-01,1700.2146128257925
2012-05-02,1694.235303784495
2012-05-03,1686.8869184493494
2012-05-04,1666.6360369164597
2012-05-07,1666.4905586634275
2012-05-08,1659.4057547149553
2012-05-09,1648.3441700095875
2012-05-10,1658.365401209716
2012-05-11,1659.5877215033865
2012-05-14,1645.609776292222
2012-05-15,1637.392597109767
2012-05-16,1635.7685348748685
2012-05-17,1619.4112058611165
2012-05-18,1610.5320215854708
2012-05-21,1620.9467242863527
2012-05-22,1624.4175048894742
2012-05-23,1618.545456717064
2012-05-24,1626.359974432225
2012-05-25,1621.3344283539645
2012-05-28,1622.0577065767072
2012-05-29,1633.5992075908612
2012-05-30,1614.087475417109
2012-05-31,1612.7729288516239
2012-06-01,1585.058653563919
2012-06-04,1585.627313103219
2012-06-05,1589.9682927859676
2012-06-06,1621.1298525981776
2012-06-07,1627.1434432911362
2012-06-08,1634.9765928412075
2012-06-11,1622.8994767084898
2012-06-12,1638.230825338644
2012-06-13,1634.4044796524001
2012-06-14,1651.8530374222055
2012-06-15,1664.3535372303631
2012-06-18,1664.6630791440894
2012-06-19,1679.0050720484578
2012-06-20,1675.7037168427853
2012-06-21,1644.5131031722808
2012-06-22,1652.3691738702853
2012-06-25,1633.0987588819123
2012-06-26,1639.9539224710838
2012-06-27,1654.4075923205269
2012-06-28,1655.2942546545519
2012-06-29,1690.8754710819528
2012-07-02,1694.3870829175355
2012-07-03,1704.2395317684884
2012-07-04,1705.285580873762
2012-07-05,1697.466544346203
2012-07-06,1686.651479521416
2012-07-09,1684.5009731775006
2012-07-10,1677.2745866243947
2012-07-11,1677.6667198428179
2012-07-12,1673.071066876607
2012-07-13,1695.949044604639
2012-07-16,1693.3097848763357
2012-07-17,1705.5393040819858
2012-07-18,1716.8293457002871
2012-07-19,1719.2894125416667
2012-07-20,1706.7564363958381
2012-07-23,1689.6241529290464
2012-07-24,1673.8214729865217
2012-07-25,1676.758538122392
2012-07-26,1704.1260849703126
2012-07-27,1730.9143018575326
2012-07-30,1733.0558206357957
2012-07-31,1727.798754909358
2012-08-01,1724.4604296920263
2012-08-02,1709.6546210316035
2012-08-03,1736.1203319801623
2012-08-06,1737.3740122920788
2012-08-07,1740.1685656450868
2012-08-08,1742.0269268108182
2012-08-09,1742.536938860838
2012-08-10,1748.8604498702612
2012-08-13,1743.8143900896703
2012-08-14,1746.8915112555308
2012-08-15,1747.372106097108
2012-08-16,1755.247724265874
2012-08-17,1754.2236003260005
2012-08-20,1751.8453029755765
2012-08-21,1745.6180285915236
2012-08-22,1741.3162129058378
2012-08-23,1730.090128740268
2012-08-24,1741.4878220215357
2012-08-27,1741.3475572810635
2012-08-28,1741.7144980169094
2012-08-29,1741.4401738343122
2012-08-30,1729.9822961019388
2012-08-31,1737.5786593434616
2012-09-03,1737.5127146421387
2012-09-04,1734.7984247130096
2012-09-05,1733.1546331995842
2012-09-06,1763.6927159352426
2012-09-07,1763.6812307165603
2012-09-10,1758.2217971987764
2012-09-11,1760.7308094647117
2012-09-12,1757.9727065551645
2012-09-13,1782.2091424766884
2012-09-14,1781.9542903040956
2012-09-17,1780.261047233448
2012-09-18,1779.7353425176311
2012-09-19,1779.4842419184686
2012-09-20,1786.0142218092824
2012-09-21,1784.7880738040749
2012-09-24,1785.7979880779487
2012-09-25,1776.067364332012
2012-09-26,1770.2245554024473
2012-09-27,1778.7927069480756
2012-09-28,1772.4170301466795
2012-10-01,1778.4422696260576
2012-10-02,1779.6917941332297
2012-10-03,1783.6870816149608
2012-10-04,1795.2336551348562
2012-10-05,1801.8332028046134
2012-10-08,1799.9484637138005
2012-10-09,1785.532729365907
2012-10-10,1770.587300595509
2012-10-11,1768.7854381101906
2012-10-12,1765.8536724837468
2012-10-15,1779.5467770704904
2012-10-16,1793.7540464846418
2012-10-17,1802.737955410597
2012-10-18,1804.4147880418016
2012-10-19,1779.3124797516339
2012-10-22,1775.3934503773608
2012-10-23,1752.2877780390936
2012-10-24,1747.8640996698482
2012-10-25,1756.1780410494187
2012-10-26,1755.0948755007832
2012-10-29,1754.5282158446967
2012-10-30,1755.5113753507833
2012-10-31,1757.0442979280667
2012-11-01,1769.1703114835682
2012-11-02,1754.1503875799967
2012-11-05,1753.1855714808619
2012-11-06,1764.8205249801083
2012-11-07,1731.3080890728095
2012-11-08,1713.3415126574357
2012-11-09,1715.0117839318639
2012-11-12,1713.469503514238
2012-11-13,1707.046387996236
2012-11-14,1687.2873662642228
2012-11-15,1681.4928081125906
2012-11-16,1689.0816680462854
2012-11-19,1712.2557695946339
2012-11-20,1712.9794880670786
2012-11-21,1717.9941350177328
2012-11-22,1718.466348190639
2012-11-23,1739.2722499973393
2012-11-26,1734.1600490284286
2012-11-27,1725.7164794058958
2012-11-28,1739.58879411077
2012-11-29,1743.9924287790136
2012-11-30,1748.4085377281835
2012-12-03,1739.9641030691455
2012-12-04,1738.1545419704823
2012-12-05,1745.7071886013457
2012-12-06,1749.1935004630643
2012-12-07,1755.5113275293452
2012-12-10,1759.1847904870033
2012-12-11,1770.0017499189257
2012-12-12,1771.0074860133461
2012-12-13,1761.7043823822194
2012-12-14,1756.6421958721783
2012-12-17,1767.9877628074216
2012-12-18,1782.9557194002014
2012-12-19,1772.3149831192986
2012-12-20,1779.1888158871302
2012-12-21,1763.7519824621768
2012-12-24,1757.7815872052695
2012-12-25,1757.7815872052695
2012-12-26,1751.9308044517127
2012-12-27,1749.3644712175985
2012-12-28,1729.6607425941477
2012-12-31,1750.3626865249573
2013-01-01,1750.3626865249573
2013-01-02,1792.4568641025376
2013-01-03,1790.6818310913984
2013-01-04,1797.0227008373795
2013-01-07,1789.4791205027373
2013-01-08,1784.0111895436933
2013-01-09,1790.9256040187458
2013-01-10,1802.703977125958
2013-01-11,1805.4756340865365
2013-01-14,1809.8370127212427
2013-01-15,1812.5603431818402
2013-01-16,1808.305265759325
2013-01-17,1821.3600963126794
2013-01-18,1825.5035735303093
2013-01-21,1826.266907536415
2013-01-22,1831.6178026751572
2013-01-23,1829.2016390648942
2013-01-24,1835.6393868985392
2013-01-25,1844.5358417187842
2013-01-28,1842.1746633004896
2013-01-29,1856.169426482032
2013-01-30,1848.9369114132298
2013-01-31,1840.9631390294542
2013-02-01,1854.4406351095188
2013-02-04,1837.8247850633052
2013-02-05,1851.1948963862303
2013-02-06,1854.4213302987769
2013-02-07,1850.620975613148
2013-02-08,1855.265800401848
2013-02-11,1854.535113648829
2013-02-12,1857.5515054555817
2013-02-13,1857.8140551223269
2013-02-14,1858.5763988689544
2013-02-15,1860.4283847087795
2013-02-18,1859.7111071118313
2013-02-19,1877.7790138220234
2013-02-20,1866.703771965941
2013-02-21,1858.3917671119468
2013-02-22,1872.011624182926
2013-02-25,1846.1525413439438
2013-02-26,1854.9738418299203
2013-02-27,1874.8978013529354
2013-02-28,1875.776742701868
2013-03-01,1877.9312355574573
2013-03-04,1884.4564307490741
2013-03-05,1897.244421710398
2013-03-06,1898.9050541885244
2013-03-07,1898.3942722964725
2013-03-08,1903.7395683142893
2013-03-11,1908.69382732255
2013-03-12,1907.9257284716143
2013-03-13,1907.6146214758942
2013-03-14,1917.888994996336
2013-03-15,1917.1053323425745
2013-03-18,1907.0515118716091
2013-03-19,1909.5491201933983
2013-03-20,1922.7449433064473
2013-03-21,1911.367959971975
2013-03-22,1925.7348286057404
2013-03-25,1919.3569794643618
2013-03-26,1939.5965389301864
2013-03-27,1938.3947498034609
2013-03-28,1948.2007281335473
2013-03-29,1948.2007281335473
2013-04-01,1945.743628337026
2013-04-02,1953.9787044029513
2013-04-03,1937.4199289893847
2013-04-04,1943.1391257703685
2013-04-05,1932.75642749061
2013-04-08,1939.9921647768724
2013-04-09,1950.2835846401679
2013-04-10,1972.5005386751625
2013-04-11,1976.6891889519368
2013-04-12,1972.4423915912746
2013-04-15,1933.276855015995
2013-04-16,1956.0803618170514
2013-04-17,1938.7173415155746
2013-04-18,1935.8464224214902
2013-04-19,1957.6467887531762
2013-04-22,1967.540158347931
2013-04-23,1983.2933881283573
2013-04-24,1976.3042766826088
2013-04-25,1979.0832486816457
2013-04-26,1978.8087689271151
2013-04-29,1994.518392394443
2013-04-30,1997.3246428307832
2013-05-01,1979.074731403022
2013-05-02,1993.0884296041722
2013-05-03,2005.1396293682078
2013-05-06,1999.5373118117545
2013-05-07,2010.1256607072462
2013-05-08,2012.5239867624516
2013-05-09,2004.8705172404314
2013-05-10,2007.8802518517452
2013-05-13,2008.5972263228482
2013-05-14,2026.4442557104992
2013-05-15,2037.7002229065968
2013-05-16,2033.9165697347614
2013-05-17,2048.030225865313
2013-05-20,2043.8738825046314
2013-05-21,2050.068204795438
2013-05-22,2038.3543320313322
2013-05-23,2033.725160628836
2013-05-24,2033.6236749337438
2013-05-27,2033.2775131591827
2013-05-28,2041.4680868412204
2013-05-29,2019.4102014016507
2013-05-30,2023.0666517111736
2013-05-31,1992.392095180528
2013-06-03,2011.881358854461
2013-06-04,2007.6910244022915
2013-06-05,1983.5497629760994
2013-06-06,1993.0181544023083
2013-06-07,2011.5899574346731
2013-06-10,2013.4644706516317
2013-06-11,1996.9075247504873
2013-06-12,1984.6187218918376
2013-06-13,2010.3074309533647
2013-06-14,2001.288122659256
2013-06-17,2016.1660586610424
2013-06-18,2026.4947920181976
2013-06-19,1996.9198724206249
2013-06-20,1943.5762046633351
2013-06-21,1953.9818530285174
2013-06-24,1934.1034652367105
2013-06-25,1947.2287671036197
2013-06-26,1965.844051783141
2013-06-27,1974.2000101737065
2013-06-28,1966.902527618737
2013-07-01,1975.3016264923103
2013-07-02,1974.9140711967564
2013-07-03,1975.3161061941748
2013-07-04,1976.0146571224536
2013-07-05,1985.3553432090343
2013-07-08,1995.5502682433917
2013-07-09,2011.9463678592451
2013-07-10,2015.1217518806097
2013-07-11,2044.7450075526506
2013-07-12,2048.3852731662782
2013-07-15,2053.503655983797
2013-07-16,2048.6742435027495
2013-07-17,2049.768164386238
2013-07-18,2055.6960223615447
2013-07-19,2051.761959524522
2013-07-22,2055.0007447993094
2013-07-23,2053.258488595203
2013-07-24,2049.4862554757897
2013-07-25,2053.2069432820404
2013-07-26,2056.5429726246957
2013-07-29,2055.503329254353
2013-07-30,2056.5338577271996
2013-07-31,2053.1656248772056
2013-08-01,2068.300965045252
2013-08-02,2070.2129674355742
2013-08-05,2065.6784411192407
2013-08-06,2059.0514119111413
2013-08-07,2055.3090833286697
2013-08-08,2063.759061330663
2013-08-09,2056.472612299635
2013-08-12,2055.882169502276
2013-08-13,2062.027572670153
2013-08-14,2055.575184851168
2013-08-15,2028.0799233880587
2013-08-16,2021.0539990893935
2013-08-19,2013.0312923409197
2013-08-20,2012.9116565956367
2013-08-21,1997.368424270349
2013-08-22,2007.1642130176704
2013-08-23,2024.5305567531009
2013-08-26,2012.6071218986287
2013-08-27,1989.1896191310486
2013-08-28,1995.319218680771
2013-08-29,1996.3271653694565
2013-08-30,1992.6861236510308
2013-09-02,1992.7882207266725
2013-09-03,1989.7302331044696
2013-09-04,2003.3407180806269
2013-09-05,2002.20779505707
2013-09-06,2006.3000977442896
2013-09-09,2022.6743726978348
2013-09-10,2029.8876891817179
2013-09-11,2033.4590633920625
2013-09-12,2028.3939115572693
2013-09-13,2034.5800186247782
2013-09-16,2042.975734860122
2013-09-17,2051.7250636658937
2013-09-18,2076.9038586056063
2013-09-19,2077.5460449927414
2013-09-20,2060.4252806853183
2013-09-23,2060.7506219712327
2013-09-24,2054.678668161699
2013-09-25,2045.5331669885165
2013-09-26,2049.598358604537
2013-09-27,2041.1770252221663
2013-09-30,2029.7953283500333
2013-10-01,2043.587220472366
2013-10-02,2041.2509585469888
2013-10-03,2024.8519352092578
2013-10-04,2033.077088878888
2013-10-07,2024.0390168982356
2013-10-08,2007.6459025527288
2013-10-09,2010.5637289032122
2013-10-10,2045.5790117570812
2013-10-11,2056.389512562066
2013-10-14,2064.942045864758
2013-10-15,2053.292020558539
2013-10-16,2075.246548026369
2013-10-17,2093.450735542485
2013-10-18,2099.7148611108555
2013-10-21,2101.9821093442733
2013-10-22,2116.3228154692065
2013-10-23,2109.6937471608176
2013-10-24,2113.4541080114
2013-10-25,2126.247161479992
2013-10-28,2134.756709684015
2013-10-29,2145.7809709635508
2013-10-30,2135.6688176323046
2013-10-31,2130.6632534905375
2013-11-01,2137.340857173551
2013-11-04,2146.824864973645
2013-11-05,2142.0308332459845
2013-11-06,2161.870737059974
2013-11-07,2138.8497151996544
2013-11-08,2156.487260638828
2013-11-11,2155.2490395807845
2013-11-12,2151.5617267572084
2013-11-13,2164.169644188502
2013-11-14,2168.951353007896
2013-11-15,2177.5858728209364
2013-11-18,2172.4773770671904
2013-11-19,2168.9062588271813
2013-11-20,2161.8587429566674
2013-11-21,2172.1955799531293
2013-11-22,2178.6385525916794
2013-11-25,2175.0320729634223
2013-11-26,2168.014513603495
2013-11-27,2171.6883935422193
2013-11-28,2171.528152929912
2013-11-29,2172.6427162443824
2013-12-02,2165.854193970635
2013-12-03,2165.4798169978744
2013-12-04,2161.0975804867867
2013-12-05,2148.249372864087
2013-12-06,2172.901600680401
2013-12-09,2178.2070374472005
2013-12-10,2168.063986313344
2013-12-11,2148.504820220537
2013-12-12,2134.6680639405727
2013-12-13,2131.2299188645306
2013-12-16,2143.001184109993
2013-12-17,2136.2325796501505
2013-12-18,2166.660191033397
2013-12-19,2163.071052196209
2013-12-20,2170.6605995429836
2013-12-23,2180.786824979938
2013-12-24,2187.531576550884
2013-12-25,2187.531576550884
2013-12-26,2197.9243998159286
2013-12-27,2200.3710309787334
2013-12-30,2201.2880369658315
2013-12-31,2206.439236056735
2014-01-01,2206.439236056735
2014-01-02,2183.496939703153
2014-01-03,2181.755217129304
2014-01-06,2173.768756574273
2014-01-07,2184.196645060902
2014-01-08,2173.8223672140434
2014-01-09,2171.186582219467
2014-01-10,2175.129621921096
2014-01-13,2160.5699302770836
2014-01-14,2177.6908974261983
2014-01-15,2185.965411797657
2014-01-16,2189.9981835542244
2014-01-17,2178.4575427136224
2014-01-20,2179.7592862634456
2014-01-21,2183.21553034254
2014-01-22,2181.392946325573
2014-01-23,2163.7023732275748
2014-01-24,2131.707152410001
2014-01-27,2123.061310995091
2014-01-28,2123.4293375927255
2014-01-29,2105.385767859218
2014-01-30,2118.170070463794
2014-01-31,2108.866975463151
2014-02-03,2071.018934419216
2014-02-04,2080.31479029299
2014-02-05,2077.339464324333
2014-02-06,2100.1022688627218
2014-02-07,2124.494870888121
2014-02-10,2130.8318163502504
2014-02-11,2153.35056965972
2014-02-12,2152.0332970216773
2014-02-13,2162.9646711614255
