Date,KOKUSAI HIGH DIVIDEND YIELD
2005-03-14,870.372281
2005-03-15,870.48194
2005-03-16,865.896978
2005-03-17,864.134502
2005-03-18,862.034454
2005-03-21,854.781339
2005-03-22,852.843528
2005-03-23,842.012771
2005-03-24,841.794858
2005-03-25,841.794858
2005-03-28,840.072654
2005-03-29,840.33851
2005-03-30,844.223023
2005-03-31,846.657059
2005-04-01,846.209198
2005-04-04,839.050439
2005-04-05,845.557149
2005-04-06,849.05806
2005-04-07,854.042351
2005-04-08,850.64247
2005-04-11,854.408628
2005-04-12,852.971597
2005-04-13,852.935016
2005-04-14,845.044101
2005-04-15,837.597448
2005-04-18,832.771492
2005-04-19,839.078917
2005-04-20,834.307453
2005-04-21,838.042179
2005-04-22,841.804277
2005-04-25,843.483523
2005-04-26,838.648603
2005-04-27,835.485209
2005-04-28,832.759775
2005-04-29,837.694413
2005-05-02,837.653326
2005-05-03,841.356726
2005-05-04,848.810925
2005-05-05,850.371194
2005-05-06,847.593976
2005-05-09,846.728857
2005-05-10,843.037993
2005-05-11,840.446304
2005-05-12,836.625485
2005-05-13,830.391535
2005-05-16,828.890003
2005-05-17,832.203542
2005-05-18,841.864797
2005-05-19,845.037845
2005-05-20,841.355059
2005-05-23,846.106032
2005-05-24,846.513403
2005-05-25,845.309223
2005-05-26,845.760536
2005-05-27,847.062546
2005-05-30,847.380372
2005-05-31,839.746709
2005-06-01,846.303542
2005-06-02,847.44623
2005-06-03,844.862357
2005-06-06,844.767856
2005-06-07,850.176547
2005-06-08,852.210154
2005-06-09,847.318186
2005-06-10,848.17018
2005-06-13,847.272623
2005-06-14,848.909892
2005-06-15,851.020427
2005-06-16,854.05576
2005-06-17,863.050595
2005-06-20,859.784253
2005-06-21,861.052302
2005-06-22,862.813823
2005-06-23,858.940971
2005-06-24,855.017674
2005-06-27,853.505183
2005-06-28,857.886482
2005-06-29,856.843777
2005-06-30,853.852943
2005-07-01,852.785031
2005-07-04,852.140556
2005-07-05,852.512352
2005-07-06,852.862952
2005-07-07,843.857708
2005-07-08,853.112649
2005-07-11,861.968615
2005-07-12,865.605281
2005-07-13,864.857837
2005-07-14,868.817084
2005-07-15,865.236281
2005-07-18,862.080804
2005-07-19,860.222934
2005-07-20,860.797622
2005-07-21,865.099629
2005-07-22,868.052458
2005-07-25,868.027849
2005-07-26,865.158173
2005-07-27,867.403633
2005-07-28,872.198468
2005-07-29,872.397482
2005-08-01,874.682539
2005-08-02,881.594908
2005-08-03,886.992404
2005-08-04,882.919387
2005-08-05,876.162545
2005-08-08,879.05691
2005-08-09,881.889711
2005-08-10,888.191577
2005-08-11,891.487276
2005-08-12,888.694697
2005-08-15,886.726621
2005-08-16,882.81463
2005-08-17,880.416839
2005-08-18,872.719335
2005-08-19,875.604964
2005-08-22,880.565504
2005-08-23,874.755656
2005-08-24,872.24055
2005-08-25,871.819129
2005-08-26,867.928066
2005-08-29,867.968951
2005-08-30,864.570466
2005-08-31,876.577274
2005-09-01,889.284555
2005-09-02,892.141565
2005-09-05,893.957765
2005-09-06,900.70594
2005-09-07,901.774074
2005-09-08,898.534119
2005-09-09,903.056436
2005-09-12,897.219821
2005-09-13,891.803082
2005-09-14,894.63821
2005-09-15,891.268687
2005-09-16,898.215624
2005-09-19,896.164806
2005-09-20,896.243477
2005-09-21,890.248522
2005-09-22,885.495275
2005-09-23,884.380826
2005-09-26,889.214386
2005-09-27,886.706798
2005-09-28,891.104387
2005-09-29,893.190796
2005-09-30,895.298396
2005-10-03,893.173848
2005-10-04,891.070509
2005-10-05,880.532699
2005-10-06,877.456961
2005-10-07,875.169312
2005-10-10,871.63944
2005-10-11,869.052035
2005-10-12,865.348488
2005-10-13,855.63654
2005-10-14,863.992354
2005-10-17,864.226536
2005-10-18,854.478556
2005-10-19,853.174184
2005-10-20,852.05117
2005-10-21,852.570438
2005-10-24,862.408996
2005-10-25,866.053351
2005-10-26,867.979182
2005-10-27,863.474383
2005-10-28,867.182968
2005-10-31,873.921304
2005-11-01,872.969233
2005-11-02,879.548315
2005-11-03,884.644588
2005-11-04,876.631886
2005-11-07,877.982268
2005-11-08,876.760761
2005-11-09,876.614636
2005-11-10,881.339775
2005-11-11,886.548194
2005-11-14,886.197038
2005-11-15,883.306263
2005-11-16,879.301964
2005-11-17,886.907881
2005-11-18,890.283035
2005-11-21,894.724205
2005-11-22,896.958582
2005-11-23,904.204681
2005-11-24,904.260358
2005-11-25,902.987976
2005-11-28,900.45908
2005-11-29,900.08611
2005-11-30,894.546232
2005-12-01,901.575463
2005-12-02,904.515549
2005-12-05,905.866169
2005-12-06,908.827684
2005-12-07,904.018526
2005-12-08,907.389692
2005-12-09,908.157509
2005-12-12,912.968362
2005-12-13,917.31981
2005-12-14,922.631213
2005-12-15,917.789572
2005-12-16,923.771379
2005-12-19,921.812223
2005-12-20,919.100937
2005-12-21,920.100258
2005-12-22,922.787977
2005-12-23,922.948933
2005-12-26,922.948933
2005-12-27,920.718166
2005-12-28,922.358708
2005-12-29,921.266852
2005-12-30,914.44698
2006-01-02,915.912466
2006-01-03,933.164127
2006-01-04,942.819446
2006-01-05,941.337488
2006-01-06,949.920936
2006-01-09,949.020076
2006-01-10,946.166952
2006-01-11,951.453396
2006-01-12,949.694828
2006-01-13,949.144198
2006-01-16,952.0623
2006-01-17,943.606923
2006-01-18,939.315851
2006-01-19,943.682401
2006-01-20,934.30083
2006-01-23,941.48617
2006-01-24,939.461025
2006-01-25,946.699835
2006-01-26,953.549081
2006-01-27,958.623893
2006-01-30,956.17821
2006-01-31,957.932845
2006-02-01,962.67343
2006-02-02,952.939516
2006-02-03,946.131309
2006-02-06,946.857766
2006-02-07,941.600023
2006-02-08,943.206676
2006-02-09,950.506995
2006-02-10,948.321636
2006-02-13,949.790332
2006-02-14,950.91765
2006-02-15,954.725431
2006-02-16,958.969016
2006-02-17,962.004501
2006-02-20,965.339708
2006-02-21,964.647387
2006-02-22,970.366135
2006-02-23,970.68832
2006-02-24,971.716455
2006-02-27,973.326471
2006-02-28,966.46118
2006-03-01,972.399334
2006-03-02,967.89919
2006-03-03,969.23433
2006-03-06,969.645839
2006-03-07,961.798946
2006-03-08,960.728176
2006-03-09,962.621024
2006-03-10,966.773958
2006-03-13,974.706188
2006-03-14,982.808765
2006-03-15,985.349967
2006-03-16,992.297026
2006-03-17,992.244713
2006-03-20,991.457974
2006-03-21,986.546763
2006-03-22,991.498869
2006-03-23,984.996582
2006-03-24,989.826577
2006-03-27,985.051629
2006-03-28,980.602672
2006-03-29,979.701503
2006-03-30,987.645013
2006-03-31,979.999405
2006-04-03,986.397327
2006-04-04,992.214674
2006-04-05,997.092547
2006-04-06,995.35685
2006-04-07,985.478151
2006-04-10,988.378891
2006-04-11,980.801157
2006-04-12,978.42095
2006-04-13,979.516084
2006-04-14,979.516084
2006-04-17,987.508713
2006-04-18,994.59948
2006-04-19,1003.724461
2006-04-20,1004.363995
2006-04-21,1011.701773
2006-04-24,1009.885118
2006-04-25,1009.793763
2006-04-26,1015.297207
2006-04-27,1020.820963
2006-04-28,1025.925838
2006-05-01,1025.891988
2006-05-02,1033.78205
2006-05-03,1028.109122
2006-05-04,1034.207605
2006-05-05,1046.487081
2006-05-08,1044.322133
2006-05-09,1049.3158
2006-05-10,1047.411614
2006-05-11,1042.630081
2006-05-12,1028.807908
2006-05-15,1021.047339
2006-05-16,1023.547633
2006-05-17,998.324273
2006-05-18,994.482448
2006-05-19,991.662525
2006-05-22,981.259498
2006-05-23,993.385392
2006-05-24,982.55733
2006-05-25,994.691225
2006-05-26,1005.167612
2006-05-29,1006.211471
2006-05-30,995.790582
2006-05-31,1000.0
2006-06-01,1007.0675979441943
2006-06-02,1015.940164901774
2006-06-05,1008.2490963177693
2006-06-06,992.1098749294706
2006-06-07,993.859051190377
2006-06-08,974.5624182293576
2006-06-09,984.056499167402
2006-06-12,975.6127281464225
2006-06-13,957.4179533635903
2006-06-14,958.7653939358116
2006-06-15,975.3024588273071
2006-06-16,972.366629184698
2006-06-19,968.3984333768789
2006-06-20,972.5140062473729
2006-06-21,976.8258192941628
2006-06-22,976.00763903278
2006-06-23,972.5141377239652
2006-06-26,974.6439290040869
2006-06-27,971.1572308487231
2006-06-28,971.7027003517776
2006-06-29,988.3489108894547
2006-06-30,1006.7487160804027
2006-07-03,1013.7387150876663
2006-07-04,1015.5991047562748
2006-07-05,1004.5437242661498
2006-07-06,1013.7353709541522
2006-07-07,1017.1536941721633
2006-07-10,1016.5334109840002
2006-07-11,1012.5507870344796
2006-07-12,1005.9666725698289
2006-07-13,994.4882136672239
2006-07-14,984.8962435650512
2006-07-17,977.2303943029858
2006-07-18,977.117347731114
2006-07-19,998.8851935221186
2006-07-20,1003.517945683075
2006-07-21,1000.820759364949
2006-07-24,1013.7015498761189
2006-07-25,1016.7578994852556
2006-07-26,1019.8884463086733
2006-07-27,1031.7801495746892
2006-07-28,1041.7047792285755
2006-07-31,1037.0612569035652
2006-08-01,1031.8823802894594
2006-08-02,1042.739421194313
2006-08-03,1038.699695865641
2006-08-04,1050.643468109311
2006-08-07,1042.1876101820203
2006-08-08,1042.0969118797075
2006-08-09,1047.5285527563324
2006-08-10,1037.540969828144
2006-08-11,1036.6954200548885
2006-08-14,1040.559723308524
2006-08-15,1052.0161534430133
2006-08-16,1058.2057926151886
2006-08-17,1059.1202483456161
2006-08-18,1058.3776744850245
2006-08-21,1062.084026925858
2006-08-22,1059.6606199986797
2006-08-23,1055.9346881146805
2006-08-24,1058.8007764736954
2006-08-25,1056.1772061789488
2006-08-28,1063.0593645325032
2006-08-29,1062.7362862089824
2006-08-30,1069.1876392862982
2006-08-31,1065.7058180684448
2006-09-01,1070.9678644505846
2006-09-04,1076.3570814532218
2006-09-05,1071.7399963610017
2006-09-06,1062.397624100739
2006-09-07,1050.6464507368414
2006-09-08,1051.9716899141254
2006-09-11,1049.4674641324953
2006-09-12,1059.6309667319817
2006-09-13,1062.321110685022
2006-09-14,1066.3722968014383
2006-09-15,1063.7228492718475
2006-09-18,1065.2682249807256
2006-09-19,1063.2519627990291
2006-09-20,1071.2805313024119
2006-09-21,1073.8586583737008
2006-09-22,1070.0997980043019
2006-09-25,1069.1069623482867
2006-09-26,1074.2964541609654
2006-09-27,1080.0263952840774
2006-09-28,1079.517154666636
2006-09-29,1077.2990276209948
2006-10-02,1080.5434898807764
2006-10-03,1080.6436000779288
2006-10-04,1086.5591871358283
2006-10-05,1089.0454035827659
2006-10-06,1085.0392133261769
2006-10-09,1086.3831940527773
2006-10-10,1087.431931429146
2006-10-11,1087.7649682704641
2006-10-12,1095.3550537197516
2006-10-13,1096.3460089454552
2006-10-16,1097.7526021980016
2006-10-17,1092.6505272686502
2006-10-18,1098.1262954894505
2006-10-19,1101.4009428099962
2006-10-20,1105.477350650258
2006-10-23,1107.1672900647181
2006-10-24,1106.704810719331
2006-10-25,1113.4138932155367
2006-10-26,1117.943403608242
2006-10-27,1117.9574765246396
2006-10-30,1114.714806798839
2006-10-31,1116.5011661490105
2006-11-01,1117.4179435828958
2006-11-02,1114.2250323714393
2006-11-03,1112.732292203268
2006-11-06,1123.793995336564
2006-11-07,1132.080795620819
2006-11-08,1130.645753498337
2006-11-09,1126.7345539660648
2006-11-10,1129.5632368701297
2006-11-13,1128.2615662386204
2006-11-14,1128.2805476669953
2006-11-15,1131.7295425544253
2006-11-16,1135.0962022196097
2006-11-17,1133.1619479584233
2006-11-20,1132.5125688859407
2006-11-21,1132.6105843567677
2006-11-22,1137.1692707319285
2006-11-23,1136.833044982819
2006-11-24,1138.4651257384119
2006-11-27,1127.6614457823507
2006-11-28,1127.940864430784
2006-11-29,1140.1610752144645
2006-11-30,1141.4898945000896
2006-12-01,1139.9310846668416
2006-12-04,1143.1680115132722
2006-12-05,1148.1735903621725
2006-12-06,1149.2646865144181
2006-12-07,1151.3653747231356
2006-12-08,1154.049939032854
2006-12-11,1155.8129818498592
2006-12-12,1159.6862908473606
2006-12-13,1164.2582894419043
2006-12-14,1169.4874903281413
2006-12-15,1170.9148165784047
2006-12-18,1168.6722327781438
2006-12-19,1170.6816395037229
2006-12-20,1174.0096287250851
2006-12-21,1171.317068686546
2006-12-22,1166.9223311864737
2006-12-25,1166.9223311864737
2006-12-26,1167.8596422758035
2006-12-27,1178.3730427014593
2006-12-28,1179.2447158183168
2006-12-29,1176.9397697513593
2007-01-01,1176.9397697513593
2007-01-02,1191.7994949415395
2007-01-03,1187.5379062629556
2007-01-04,1179.533508610771
2007-01-05,1163.8014538845484
2007-01-08,1163.4730986909785
2007-01-09,1164.7178590699152
2007-01-10,1155.8544320747953
2007-01-11,1165.3562876951685
2007-01-12,1173.6796544297697
2007-01-15,1178.803069340746
2007-01-16,1175.412484363654
2007-01-17,1175.2703887459852
2007-01-18,1177.1308825057463
2007-01-19,1183.6609473154458
2007-01-22,1182.0018281833668
2007-01-23,1185.9726647588168
2007-01-24,1191.8908087725981
2007-01-25,1184.8952837780223
2007-01-26,1177.0142172036715
2007-01-29,1178.431462806234
2007-01-30,1184.07456830165
2007-01-31,1184.6008807566197
2007-02-01,1197.181963815226
2007-02-02,1198.4123693601816
2007-02-05,1196.3387191091224
2007-02-06,1201.7862788325185
2007-02-07,1206.2903625288518
2007-02-08,1200.9376808251834
2007-02-09,1199.5624935419125
2007-02-12,1193.0964026398149
2007-02-13,1200.4872501041414
2007-02-14,1213.4304279138903
2007-02-15,1212.6407488910977
2007-02-16,1210.1601753988505
2007-02-19,1213.7196249467872
2007-02-20,1212.8296194836128
2007-02-21,1206.0656788948777
2007-02-22,1206.608942134388
2007-02-23,1210.722172348929
2007-02-26,1216.9632788385607
2007-02-27,1187.9196960269398
2007-02-28,1173.9627649596114
2007-03-01,1164.1205863686025
2007-03-02,1156.089180859597
2007-03-05,1138.2912012815877
2007-03-06,1153.0548696383746
2007-03-07,1158.1390413512559
2007-03-08,1170.0330708331112
2007-03-09,1172.9404499820675
2007-03-12,1175.2060797620036
2007-03-13,1159.671362891038
2007-03-14,1143.4952535468772
2007-03-15,1161.6229754806257
2007-03-16,1161.1244243705758
2007-03-19,1176.041387940496
2007-03-20,1185.1670376460506
2007-03-21,1196.8211977365138
2007-03-22,1210.349574123914
2007-03-23,1211.1181230027553
2007-03-26,1208.9442191899097
2007-03-27,1207.5046851610703
2007-03-28,1200.763468545876
2007-03-29,1210.0753843301466
2007-03-30,1208.114516082174
2007-04-02,1214.0446139373757
2007-04-03,1226.0279086434928
2007-04-04,1227.296265267391
2007-04-05,1232.8416698000797
2007-04-06,1232.8416698000797
2007-04-09,1229.466374361747
2007-04-10,1240.1092567002504
2007-04-11,1237.7450171715257
2007-04-12,1239.906583228723
2007-04-13,1248.6567621274564
2007-04-16,1264.796841497013
2007-04-17,1267.6291129069893
2007-04-18,1267.1224321628217
2007-04-19,1263.275800373408
2007-04-20,1276.8979899969231
2007-04-23,1271.5991174914432
2007-04-24,1265.9820840595457
2007-04-25,1277.8446223267551
2007-04-26,1274.3896680583252
2007-04-27,1271.3731771169053
2007-04-30,1270.7285158329762
2007-05-01,1268.9396573785489
2007-05-02,1275.029021652939
2007-05-03,1280.2929644065566
2007-05-04,1288.143996690875
2007-05-07,1292.496248796707
2007-05-08,1281.012827195551
2007-05-09,1284.44591760272
2007-05-10,1271.0741595788797
2007-05-11,1279.1592388200404
2007-05-14,1281.0190622662692
2007-05-15,1287.7016551410513
2007-05-16,1289.4078173402638
2007-05-17,1288.9204097136694
2007-05-18,1298.0030822235929
2007-05-21,1294.978387537904
2007-05-22,1294.196386029787
2007-05-23,1300.577507570762
2007-05-24,1287.308022682677
2007-05-25,1288.3882988889611
2007-05-28,1289.5712560901227
2007-05-29,1291.923031991281
2007-05-30,1289.7124381449837
2007-05-31,1295.1733866192674
2007-06-01,1300.6095640126905
2007-06-04,1302.4316495776309
2007-06-05,1296.6547886314027
2007-06-06,1281.544515597514
2007-06-07,1265.9063214079772
2007-06-08,1264.7306719442877
2007-06-11,1270.1273753875207
2007-06-12,1258.3566030187799
2007-06-13,1266.0808664995873
2007-06-14,1278.4049399617022
2007-06-15,1292.4559479046563
2007-06-18,1290.8553350722043
2007-06-19,1292.5676760442138
2007-06-20,1288.2201007522058
2007-06-21,1282.2500158455587
2007-06-22,1273.5212652964765
2007-06-25,1273.885885211038
2007-06-26,1269.976433308938
2007-06-27,1268.253487569603
2007-06-28,1277.8837186057308
2007-06-29,1283.6504505742037
2007-07-02,1291.904854568011
2007-07-03,1298.4342977466092
2007-07-04,1301.9218944848276
2007-07-05,1294.077328222313
2007-07-06,1301.0733316347737
2007-07-09,1303.070772456749
2007-07-10,1291.4737395989723
2007-07-11,1293.4144784903772
2007-07-12,1312.1790063029734
2007-07-13,1318.739333802102
2007-07-16,1320.697081506519
2007-07-17,1320.3470989406007
2007-07-18,1310.4109411200966
2007-07-19,1318.6433253029686
2007-07-20,1304.5005890214848
2007-07-23,1311.6924036865582
2007-07-24,1290.6038310454032
2007-07-25,1282.6352284333336
2007-07-26,1251.1311737800586
2007-07-27,1233.3248839631647
2007-07-30,1234.747093999573
2007-07-31,1246.6431497513183
2007-08-01,1236.5056363000374
2007-08-02,1246.6055422070533
2007-08-03,1229.1215940829316
2007-08-06,1237.5923762938235
2007-08-07,1251.1918487490032
2007-08-08,1276.2412585030047
2007-08-09,1242.1067208363331
2007-08-10,1215.032733313357
2007-08-13,1226.7591105251606
2007-08-14,1207.9737103737846
2007-08-15,1194.8450948031607
2007-08-16,1173.2833296997019
2007-08-17,1208.1477256535825
2007-08-20,1212.4633248305586
2007-08-21,1213.7823437707693
2007-08-22,1229.886303121791
2007-08-23,1237.75274125449
2007-08-24,1245.0951341231219
2007-08-27,1242.6423299974656
2007-08-28,1216.9945324557993
2007-08-29,1228.592296546391
2007-08-30,1232.0107909503952
2007-08-31,1246.679974742722
2007-09-03,1248.4555883804867
2007-09-04,1255.9576470923469
2007-09-05,1240.3432244743865
2007-09-06,1245.7162866407384
2007-09-07,1227.4834871651524
2007-09-10,1222.3022520239338
2007-09-11,1242.5337252437896
2007-09-12,1249.280558990542
2007-09-13,1259.8880529401065
2007-09-14,1252.4872653129637
2007-09-17,1239.3910043316387
2007-09-18,1262.5375757645972
2007-09-19,1290.5845169542372
2007-09-20,1289.405040915841
2007-09-21,1293.7583487399531
2007-09-24,1288.3082462881187
2007-09-25,1281.2816212936905
2007-09-26,1289.1691254673735
2007-09-27,1299.6192206847227
2007-09-28,1298.9088393459156
2007-10-01,1312.7871397099923
2007-10-02,1314.091851624771
2007-10-03,1314.4845720451003
2007-10-04,1317.5527803377017
2007-10-05,1328.6166315112896
2007-10-08,1319.146029170772
2007-10-09,1328.1822966538302
2007-10-10,1327.9476825283857
2007-10-11,1336.7142946740546
2007-10-12,1334.4038473647763
2007-10-15,1325.749587370167
2007-10-16,1311.3699127473433
2007-10-17,1318.4748803543605
2007-10-18,1313.8161399248115
2007-10-19,1297.0774355925016
2007-10-22,1282.730565234228
2007-10-23,1299.6379254492265
2007-10-24,1293.4376995021482
2007-10-25,1305.3364210899308
2007-10-26,1323.852452439383
2007-10-29,1334.190049661417
2007-10-30,1329.58613146066
2007-10-31,1343.8604311110328
2007-11-01,1314.0873784079733
2007-11-02,1305.6387709408727
2007-11-05,1297.2089292185935
2007-11-06,1307.087773000199
2007-11-07,1293.332136697501
2007-11-08,1285.0068852605295
2007-11-09,1267.5241211632115
2007-11-12,1257.007652880435
2007-11-13,1279.6095601037807
2007-11-14,1285.6261467166973
2007-11-15,1263.735477913378
2007-11-16,1258.0444559810496
2007-11-19,1237.6438995634078
2007-11-20,1250.6106842460242
2007-11-21,1225.6305764585934
2007-11-22,1231.426931257413
2007-11-23,1245.7911020903314
2007-11-26,1232.734241775144
2007-11-27,1239.1632033296153
2007-11-28,1265.8175913585692
2007-11-29,1269.1595111272197
2007-11-30,1282.0939436651875
2007-12-03,1275.182689039486
2007-12-04,1265.1186716501768
2007-12-05,1279.9765976339495
2007-12-06,1286.1021526973784
2007-12-07,1293.4932737343022
2007-12-10,1304.487403493655
2007-12-11,1290.1437927549825
2007-12-12,1292.411828534435
2007-12-13,1270.698363734263
2007-12-14,1258.179125304568
2007-12-17,1236.6986272741897
2007-12-18,1238.7928949063821
2007-12-19,1231.9696110165714
2007-12-20,1230.374570081338
2007-12-21,1248.2598143939117
2007-12-24,1254.6426263154951
2007-12-25,1254.6426263154951
2007-12-26,1258.7206483798868
2007-12-27,1257.7932256928457
2007-12-28,1262.6241199754008
2007-12-31,1255.9180460474831
2008-01-01,1255.9180460474831
2008-01-02,1245.7426822768648
2008-01-03,1245.2801197887632
2008-01-04,1229.1289544021547
2008-01-07,1233.2448690398262
2008-01-08,1226.6180076402816
2008-01-09,1222.6998491259546
2008-01-10,1224.927773914469
2008-01-11,1218.7542009666395
2008-01-14,1224.4177982956842
2008-01-15,1193.7876272333747
2008-01-16,1179.4632686926097
2008-01-17,1163.1621595199224
2008-01-18,1145.9429918222502
2008-01-21,1096.397316028962
2008-01-22,1109.8178089302332
2008-01-23,1104.4682131656248
2008-01-24,1146.3124257677744
2008-01-25,1141.249054848035
2008-01-28,1148.2072896487357
2008-01-29,1160.1718400868394
2008-01-30,1153.5207730345637
2008-01-31,1160.270209510896
2008-02-01,1178.6082503115001
2008-02-04,1174.1095093589656
2008-02-05,1130.9898152070186
2008-02-06,1130.3089337948788
2008-02-07,1114.59923467845
2008-02-08,1110.796823655385
2008-02-11,1103.1934029835327
2008-02-12,1132.7638252436623
2008-02-13,1134.5220278888644
2008-02-14,1132.1034937235695
2008-02-15,1121.1224133837636
2008-02-18,1131.6516318020829
2008-02-19,1134.8889181040486
2008-02-20,1122.1024576116558
2008-02-21,1127.9935737838148
2008-02-22,1127.3403198334545
2008-02-25,1146.7512865751598
2008-02-26,1161.0745688598784
2008-02-27,1168.8815292215468
2008-02-28,1153.1689233379784
2008-02-29,1130.5610346315307
2008-03-03,1117.069739034947
2008-03-04,1107.0934321863222
2008-03-05,1119.8444715434753
2008-03-06,1103.0934967784547
2008-03-07,1092.8076787444031
2008-03-10,1080.810727285938
2008-03-11,1109.397612805538
2008-03-12,1121.1336541042515
2008-03-13,1113.6821403761596
2008-03-14,1097.0555417174621
2008-03-17,1073.5701160001818
2008-03-18,1116.8180900960724
2008-03-19,1101.4373621987081
2008-03-20,1105.5347019504038
2008-03-21,1105.5347019504038
2008-03-24,1111.0766663044863
2008-03-25,1141.7295877511024
2008-03-26,1136.2056099387044
2008-03-27,1142.2338003889463
2008-03-28,1130.6387812276548
2008-03-31,1133.3109928370502
2008-04-01,1162.7708356388944
2008-04-02,1174.905652533944
2008-04-03,1174.3059089226474
2008-04-04,1178.2664985853057
2008-04-07,1183.2874997006973
2008-04-08,1171.8628597519435
2008-04-09,1165.0471000980206
2008-04-10,1164.754876080988
2008-04-11,1144.2204625266959
2008-04-14,1132.9537325313825
2008-04-15,1136.30756368549
2008-04-16,1164.5984683118145
2008-04-17,1162.3337095276784
2008-04-18,1177.7802366810593
2008-04-21,1175.5346302612795
2008-04-22,1172.3614149261364
2008-04-23,1171.375982518959
2008-04-24,1169.4840814103509
2008-04-25,1180.8019201524876
2008-04-28,1184.4922053000112
2008-04-29,1177.197392922265
2008-04-30,1180.6880861840193
2008-05-01,1184.386897163021
2008-05-02,1200.078032672121
2008-05-05,1198.1931474635485
2008-05-06,1195.917662515578
2008-05-07,1183.9475668432003
2008-05-08,1182.5009129320536
2008-05-09,1173.3169664395198
2008-05-12,1185.2869669845636
2008-05-13,1180.289685725406
2008-05-14,1184.954898512562
2008-05-15,1189.8641664098984
2008-05-16,1196.7450985697233
2008-05-19,1202.8805485987577
2008-05-20,1190.6653885377198
2008-05-21,1184.6096793863273
2008-05-22,1186.8449024673678
2008-05-23,1171.7260502672673
2008-05-26,1170.9016890346036
2008-05-27,1166.1075159496863
2008-05-28,1167.168174751314
2008-05-29,1170.0596749811514
2008-05-30,1170.0419696572928
2008-06-02,1153.419926546035
2008-06-03,1151.2512926551074
2008-06-04,1140.562147386965
2008-06-05,1149.6317682046108
2008-06-06,1131.9669154937662
2008-06-09,1123.3342883893367
2008-06-10,1105.7592799721222
2008-06-11,1091.1250423461058
2008-06-12,1088.9143325295968
2008-06-13,1092.347487507257
2008-06-16,1094.4798384379567
2008-06-17,1094.6577834550967
2008-06-18,1080.0223934081837
2008-06-19,1073.2447668955624
2008-06-20,1059.3982371585396
2008-06-23,1051.7776176978668
2008-06-24,1054.2246694452579
2008-06-25,1065.6591832887304
2008-06-26,1046.3010194501537
2008-06-27,1039.4655359727358
2008-06-30,1044.7326596475866
2008-07-01,1030.7107332730982
2008-07-02,1030.2431068935537
2008-07-03,1033.4378078512525
2008-07-04,1024.1248447879686
2008-07-07,1026.4418170170352
2008-07-08,1027.4876899147562
2008-07-09,1033.9384965628553
2008-07-10,1022.9777286543406
2008-07-11,1005.9352227858624
2008-07-14,1000.0803650316298
2008-07-15,981.712755596093
2008-07-16,998.1414856270776
2008-07-17,1031.123255911998
2008-07-18,1043.8838076023112
2008-07-21,1048.1970295223869
2008-07-22,1051.8102870982013
2008-07-23,1070.8008509561807
2008-07-24,1051.8734731473783
2008-07-25,1043.370872555429
2008-07-28,1026.6130716442326
2008-07-29,1031.966144966408
2008-07-30,1046.7439410999061
2008-07-31,1044.2351457434736
2008-08-01,1035.2963135021264
2008-08-04,1030.2214546010766
2008-08-05,1054.2860695150089
2008-08-06,1057.4153568114268
2008-08-07,1045.322637662257
2008-08-08,1042.5572424571476
2008-08-11,1057.6206592941303
2008-08-12,1044.4361271401497
2008-08-13,1017.5188408609201
2008-08-14,1024.8717588996908
2008-08-15,1020.9982001069084
2008-08-18,1016.1788324698433
2008-08-19,989.8386562152629
2008-08-20,995.8861820739703
2008-08-21,994.3067913705704
2008-08-22,1009.4260111518953
2008-08-25,998.4938072406727
2008-08-26,992.2609220101366
2008-08-27,999.3754021678157
2008-08-28,1019.3883015036448
2008-08-29,1018.6851224074568
2008-09-01,1010.1661304942362
2008-09-02,1018.8640692843845
2008-09-03,1009.8252898346334
2008-09-04,980.4409094669925
2008-09-05,965.3480716739637
2008-09-08,1001.1610259170914
2008-09-09,985.0725627104359
2008-09-10,974.3217051873409
2008-09-11,965.9460901122884
2008-09-12,987.4708066637221
2008-09-15,943.2836596357228
2008-09-16,929.6885973973957
2008-09-17,902.4873439333918
2008-09-18,924.2918458451696
2008-09-19,1005.7151406432822
2008-09-22,985.7183897103577
2008-09-23,972.8737499879682
2008-09-24,968.3617608919093
2008-09-25,991.586696388918
2008-09-26,983.6926045940273
2008-09-29,910.9333908396483
2008-09-30,921.5219981995122
2008-10-01,933.6393136642073
2008-10-02,912.282802376249
2008-10-03,924.6634371179629
2008-10-06,853.5445184250768
2008-10-07,836.556721406209
2008-10-08,794.8502041134609
2008-10-09,760.1374348703691
2008-10-10,714.1863154640688
2008-10-13,779.9745781035763
2008-10-14,809.8534784832768
2008-10-15,758.2781395284167
2008-10-16,734.2924285936921
2008-10-17,751.9078476473245
2008-10-20,781.9459022031538
2008-10-21,767.5810615413739
2008-10-22,718.1289941511881
2008-10-23,720.908271045188
2008-10-24,678.8848183536853
2008-10-27,651.5071048006994
2008-10-28,681.3607223238491
2008-10-29,726.1722712598845
2008-10-30,737.6816118615347
2008-10-31,745.7665625002429
2008-11-03,755.648928171538
2008-11-04,796.2634493958307
2008-11-05,776.0141835221737
2008-11-06,726.7993249302683
2008-11-07,738.8965004390977
2008-11-10,736.8418805571504
2008-11-11,702.7647473217963
2008-11-12,675.5817160984524
2008-11-13,687.1206382275612
2008-11-14,686.3561901928609
2008-11-17,667.7129351784566
2008-11-18,671.0328714280788
2008-11-19,636.8988953674001
2008-11-20,598.3644437369968
