Date,EM LATIN AMERICA HIGH DIVIDEND YIELD
2005-01-19,2746.476686717383
2005-01-20,2665.0962882616745
2005-01-21,2703.3278136681683
2005-01-24,2749.2849324796935
2005-01-25,2747.7956086437443
2005-01-26,2793.3894407185926
2005-01-27,2772.664888469967
2005-01-28,2768.89180630853
2005-01-31,2837.659747380541
2005-02-01,2854.314953975412
2005-02-02,2881.8112293930167
2005-02-03,2938.931128937949
2005-02-04,3032.4984682868812
2005-02-07,3020.8638361196004
2005-02-08,2991.0356927106086
2005-02-09,3108.357989796343
2005-02-10,3091.538075134325
2005-02-11,3110.3445256096793
2005-02-14,3142.4077758594167
2005-02-15,3156.8488423173167
2005-02-16,3127.354092637631
2005-02-17,3202.3913463315903
2005-02-18,3181.1579008765843
2005-02-21,3174.797976623443
2005-02-22,3194.2546646942856
2005-02-23,3244.682469295767
2005-02-24,3350.4972120512025
2005-02-25,3356.987949127486
2005-02-28,3377.2685992711754
2005-03-01,3313.240383563811
2005-03-02,3319.068779500365
2005-03-03,3343.4414051415315
2005-03-04,3407.757450381736
2005-03-07,3429.488963334307
2005-03-08,3347.853737458728
2005-03-09,3261.999211136498
2005-03-10,3194.978317870313
2005-03-11,3200.349422547418
2005-03-14,3133.2486237838416
2005-03-15,3062.1650791176453
2005-03-16,3118.6824209166366
2005-03-17,3152.3487503127812
2005-03-18,3139.4505868843594
2005-03-21,3101.6304293147095
2005-03-22,3055.69307982553
2005-03-23,2971.7091340858
2005-03-24,3012.6218247974252
2005-03-25,3012.6218247974252
2005-03-28,2951.361659837654
2005-03-29,2938.1265342222146
2005-03-30,3012.4941721609157
2005-03-31,3075.984164552053
2005-04-01,3116.8689197883223
2005-04-04,3068.8760666405396
2005-04-05,3085.454158775883
2005-04-06,3097.8640143097396
2005-04-07,3140.042954287355
2005-04-08,3092.0864303932094
2005-04-11,3112.2780303821514
2005-04-12,3088.4130414948495
2005-04-13,3102.4279151358874
2005-04-14,3003.2153343554446
2005-04-15,2937.289139272323
2005-04-18,2914.0765523439527
2005-04-19,3020.366661250109
2005-04-20,3000.212906975351
2005-04-21,3007.8961093557714
2005-04-22,2980.965133376795
2005-04-25,3049.437932656358
2005-04-26,3093.8030264803388
2005-04-27,3071.5548671251486
2005-04-28,2995.9188895384355
2005-04-29,3019.617736817689
2005-05-02,3050.4237521712457
2005-05-03,3061.5207813340476
2005-05-04,3155.592040092426
2005-05-05,3183.7556620525766
2005-05-06,3224.175320982943
2005-05-09,3236.738309616554
2005-05-10,3160.6052858531584
2005-05-11,3132.7574466557285
2005-05-12,3070.4259268259475
2005-05-13,3027.75684170782
2005-05-16,3058.920763829809
2005-05-17,3096.5762774837553
2005-05-18,3150.7499015984445
2005-05-19,3178.021511428449
2005-05-20,3155.1189325150103
2005-05-23,3141.40577081097
2005-05-24,3160.9818010128515
2005-05-25,3200.9503669956907
2005-05-26,3202.0293771165425
2005-05-27,3284.8353159696835
2005-05-30,3311.609331256816
2005-05-31,3274.743304667454
2005-06-01,3317.3326922207034
2005-06-02,3394.2335336802535
2005-06-03,3426.4124351513606
2005-06-06,3288.0844865932663
2005-06-07,3236.18729215316
2005-06-08,3244.747179904638
2005-06-09,3188.275925750157
2005-06-10,3234.11762479784
2005-06-13,3255.8869910734275
2005-06-14,3354.137367735176
2005-06-15,3352.675587771399
2005-06-16,3417.2961909784576
2005-06-17,3498.40691054077
2005-06-20,3517.9364810173347
2005-06-21,3497.022260923844
2005-06-22,3511.4477752833814
2005-06-23,3418.041791396609
2005-06-24,3405.907938998771
2005-06-27,3475.078098171287
2005-06-28,3486.021424218185
2005-06-29,3501.7508006245953
2005-06-30,3463.5073201515997
2005-07-01,3530.055380847426
2005-07-04,3460.5611851845993
2005-07-05,3488.4283019010827
2005-07-06,3439.1763436690067
2005-07-07,3404.778433561524
2005-07-08,3457.4126521878643
2005-07-11,3500.3687300675047
2005-07-12,3580.2771045317086
2005-07-13,3579.812175068272
2005-07-14,3568.486729626006
2005-07-15,3507.7624043633227
2005-07-18,3527.1352813073404
2005-07-19,3515.6769779359374
2005-07-20,3527.0497851146674
2005-07-21,3583.8379863748164
2005-07-22,3533.2607311244515
2005-07-25,3384.0955800134066
2005-07-26,3358.454235575384
2005-07-27,3454.5770849195596
2005-07-28,3535.4560698561713
2005-07-29,3554.3880611001914
2005-08-01,3598.399157084457
2005-08-02,3712.6610760898307
2005-08-03,3762.5842579388973
2005-08-04,3746.594404577767
2005-08-05,3777.659770238548
2005-08-08,3814.5693809959043
2005-08-09,3864.7682783127943
2005-08-10,3955.612219347338
2005-08-11,3885.9383382536316
2005-08-12,3835.4124921317466
2005-08-15,3902.1751563248517
2005-08-16,3862.332566962444
2005-08-17,3861.7064606983977
2005-08-18,3803.6102920189987
2005-08-19,3680.135601656402
2005-08-22,3797.670279312176
2005-08-23,3737.944482969302
2005-08-24,3763.238233019805
2005-08-25,3778.6665006504254
2005-08-26,3747.458833435743
2005-08-29,3817.911605724056
2005-08-30,3888.513102421217
2005-08-31,3985.717033762286
2005-09-01,3975.7321237694364
2005-09-02,4023.019709973336
2005-09-05,4065.7397506573197
2005-09-06,4115.408530409909
2005-09-07,4117.161472709583
2005-09-08,4144.3875725887965
2005-09-09,4210.6376712789215
2005-09-12,4223.678592072631
2005-09-13,4156.465521108545
2005-09-14,4182.461836451398
2005-09-15,4239.040108181862
2005-09-16,4311.237675632798
2005-09-19,4372.205198827563
2005-09-20,4387.789800027727
2005-09-21,4503.773740427604
2005-09-22,4449.886459826502
2005-09-23,4492.567297703079
2005-09-26,4483.742786590897
2005-09-27,4501.873290058941
2005-09-28,4565.969731521938
2005-09-29,4545.232470047307
2005-09-30,4615.454899743046
2005-10-03,4624.194267498112
2005-10-04,4548.769292563901
2005-10-05,4314.413487188456
2005-10-06,4163.130370729878
2005-10-07,4252.730268442442
2005-10-10,4286.174708044178
2005-10-11,4352.27090087038
2005-10-12,4348.605168644822
2005-10-13,4210.751924414753
2005-10-14,4179.11022452206
2005-10-17,4325.543647164675
2005-10-18,4129.9735174957195
2005-10-19,4122.420455407141
2005-10-20,4045.6756605149053
2005-10-21,4121.541064473715
2005-10-24,4254.223639650994
2005-10-25,4220.897212962671
2005-10-26,4220.797562670942
2005-10-27,4102.8250639002545
2005-10-28,4139.655603593387
2005-10-31,4290.585424456472
2005-11-01,4387.356988632615
2005-11-02,4415.1096754259615
2005-11-03,4475.220924703838
2005-11-04,4389.909510291366
2005-11-07,4448.019854124431
2005-11-08,4474.347909992967
2005-11-09,4513.229133847818
2005-11-10,4483.606309281341
2005-11-11,4464.657270012793
2005-11-14,4410.122136602536
2005-11-15,4399.355416240502
2005-11-16,4461.1585475563525
2005-11-17,4563.276349463839
2005-11-18,4529.850032851649
2005-11-21,4551.070198123446
2005-11-22,4562.439758591281
2005-11-23,4684.754064233859
2005-11-24,4673.644340856337
2005-11-25,4683.898850479475
2005-11-28,4626.494428916554
2005-11-29,4711.77010062631
2005-11-30,4740.55759827118
2005-12-01,4812.060435979706
2005-12-02,4848.476408271243
2005-12-05,4846.891588548525
2005-12-06,4966.38888419296
2005-12-07,4893.2954199703645
2005-12-08,4801.360490623695
2005-12-09,4794.2737734269585
2005-12-12,4784.891791413194
2005-12-13,4845.713849012525
2005-12-14,4824.494413356225
2005-12-15,4765.4880389337595
2005-12-16,4757.923066381364
2005-12-19,4651.278321131479
2005-12-20,4689.480333547038
2005-12-21,4809.0901634911825
2005-12-22,4819.007768022559
2005-12-23,4802.675394039615
2005-12-26,4788.388672659742
2005-12-27,4808.635099865567
2005-12-28,4786.425691447174
2005-12-29,4793.599392043452
2005-12-30,4810.24590082541
2006-01-02,4801.870787552113
2006-01-03,4917.066500527149
2006-01-04,5062.869658889984
2006-01-05,5095.737620617698
2006-01-06,5182.227437336539
2006-01-09,5206.890412983591
2006-01-10,5162.115134853557
2006-01-11,5223.608323702572
2006-01-12,5211.805080066181
2006-01-13,5232.283323087643
2006-01-16,5308.387257235994
2006-01-17,5213.665375920373
2006-01-18,5127.858460592278
2006-01-19,5247.639585697372
2006-01-20,5283.3669001034805
2006-01-23,5274.096492368383
2006-01-24,5430.890716845959
2006-01-25,5421.304547455086
2006-01-26,5552.883734209274
2006-01-27,5598.0789347729915
2006-01-30,5701.023671483722
2006-01-31,5724.875428309074
2006-02-01,5726.477902641021
2006-02-02,5581.648862096264
2006-02-03,5552.935796912257
2006-02-06,5647.396872816186
2006-02-07,5528.777118486206
2006-02-08,5527.591785381697
2006-02-09,5621.249838367949
2006-02-10,5685.295433969591
2006-02-13,5540.734677884163
2006-02-14,5643.495996871425
2006-02-15,5761.717539077293
2006-02-16,5895.955915365788
2006-02-17,5976.154659893892
2006-02-20,5982.580179965727
2006-02-21,5939.75141281775
2006-02-22,5922.625234884344
2006-02-23,5984.959708923856
2006-02-24,5966.631005213197
2006-02-27,5953.48727694662
2006-02-28,5957.752674202995
2006-03-01,6052.570257649736
2006-03-02,6099.4214867515275
2006-03-03,6124.996369459574
2006-03-06,5991.614377483399
2006-03-07,5736.88755147357
2006-03-08,5727.754825024954
2006-03-09,5649.047304342902
2006-03-10,5722.782883257488
2006-03-13,5739.655334137193
2006-03-14,5839.064141938154
2006-03-15,5984.792957942902
2006-03-16,6044.320853317847
2006-03-17,5993.1696376795535
2006-03-20,5967.767858517873
2006-03-21,5779.549361704971
2006-03-22,5862.511400409045
2006-03-23,5795.851478609398
2006-03-24,5776.11406936877
2006-03-27,5787.740488929602
2006-03-28,5565.048310246214
2006-03-29,5677.015529423802
2006-03-30,5777.2576869981895
2006-03-31,5809.194979073672
2006-04-03,5981.526343654838
2006-04-04,6089.875845845928
2006-04-05,6086.418558514773
2006-04-06,6143.880060566944
2006-04-07,6074.749974024682
2006-04-10,5994.458110040629
2006-04-11,5903.322877550374
2006-04-12,6003.963704336448
2006-04-13,5948.218933538002
2006-04-14,5948.218933538002
2006-04-17,6001.723730907613
2006-04-18,6176.549782740836
2006-04-19,6281.217759255514
2006-04-20,6229.052733949556
2006-04-21,6250.954045663563
2006-04-24,6200.298668433656
2006-04-25,6216.563788557918
2006-04-26,6281.502167903515
2006-04-27,6160.951781304831
2006-04-28,6276.053230776185
2006-05-01,6305.736813353098
2006-05-02,6432.726893068044
2006-05-03,6390.388959146399
2006-05-04,6423.655142882545
2006-05-05,6539.066377233036
2006-05-08,6576.566746842629
2006-05-09,6587.967610290159
2006-05-10,6575.445574113844
2006-05-11,6390.611556703626
2006-05-12,6178.422075435933
2006-05-15,5890.094288613034
2006-05-16,6010.016244996622
2006-05-17,5777.898041773718
2006-05-18,5656.898119706301
2006-05-19,5658.918117200057
2006-05-22,5238.382451679427
2006-05-23,5389.6350958940675
2006-05-24,5165.685269707403
2006-05-25,5387.015291185612
2006-05-26,5621.1000117888425
2006-05-29,5619.328360263455
2006-05-30,5260.565095450788
2006-05-31,5306.642573715836
2006-06-01,5465.742036716219
2006-06-02,5571.725371296758
2006-06-05,5401.69258053796
2006-06-06,5311.109246098574
2006-06-07,5177.820755858098
2006-06-08,5144.642463543848
2006-06-09,5100.612925882635
2006-06-12,4904.851854936633
2006-06-13,4708.633005322742
2006-06-14,4798.1591916293855
2006-06-15,4902.452098052014
2006-06-16,5103.039907738537
2006-06-19,5032.95334615109
2006-06-20,4970.01336399622
2006-06-21,5099.145593852177
2006-06-22,5093.118477602182
2006-06-23,5133.883939650422
2006-06-26,5183.120069407699
2006-06-27,5129.86924012326
2006-06-28,5195.724116150651
2006-06-29,5448.541565220504
2006-06-30,5588.391230410249
2006-07-03,5748.096205986457
2006-07-04,5765.9576757502455
2006-07-05,5557.799596430292
2006-07-06,5622.371457085653
2006-07-07,5601.83084472599
2006-07-10,5605.138645700384
2006-07-11,5629.476708557316
2006-07-12,5590.370091379373
2006-07-13,5423.018706495838
2006-07-14,5426.897060787529
2006-07-17,5349.264379968554
2006-07-18,5411.596223337741
2006-07-19,5664.535775606311
2006-07-20,5533.41632006629
2006-07-21,5470.552802365513
2006-07-24,5603.900845759555
2006-07-25,5655.330442264855
2006-07-26,5647.485680167159
2006-07-27,5756.129637834219
2006-07-28,5793.870591280861
2006-07-31,5794.738474050151
2006-08-01,5727.805279352955
2006-08-02,5833.463944096004
2006-08-03,5852.714848962359
2006-08-04,5918.288985345186
2006-08-07,5904.066175191613
2006-08-08,5869.975252184555
2006-08-09,5844.825271478623
2006-08-10,5856.65159674375
2006-08-11,5833.076954764616
2006-08-14,5767.055711800218
2006-08-15,5894.0137266333795
2006-08-16,5986.413849684157
2006-08-17,5944.047561193629
2006-08-18,5941.77383233674
2006-08-21,5910.804969466627
2006-08-22,5896.244483313561
2006-08-23,5743.8321201837725
2006-08-24,5722.437918630721
2006-08-25,5775.972002400806
2006-08-28,5818.847378602778
2006-08-29,5812.2050922880535
2006-08-30,5863.049169022007
2006-08-31,5828.565530662579
2006-09-01,5942.866458494982
2006-09-04,6053.873544625211
2006-09-05,6010.929081148419
2006-09-06,5889.1359586285025
2006-09-07,5837.910170492034
2006-09-08,5771.823646965559
2006-09-11,5614.56646538128
2006-09-12,5665.014823275441
2006-09-13,5735.932323820268
2006-09-14,5700.387097145603
2006-09-15,5696.951800849238
2006-09-18,5809.345423089548
2006-09-19,5740.006823518057
2006-09-20,5651.809314461328
2006-09-21,5551.605102800837
2006-09-22,5442.392452978997
2006-09-25,5475.314776839924
2006-09-26,5606.766771163512
2006-09-27,5694.938829012982
2006-09-28,5752.04496477172
2006-09-29,5770.917113121875
2006-10-02,5814.178239365616
2006-10-03,5712.2007567778965
2006-10-04,5828.365055134803
2006-10-05,5889.540873030308
2006-10-06,5902.213185909785
2006-10-09,5982.702030027658
2006-10-10,6056.694280786837
2006-10-11,5997.693559490878
2006-10-12,6026.234640668358
2006-10-13,6139.5372998576895
2006-10-16,6209.948352184198
2006-10-17,6124.1852901084485
2006-10-18,6124.058100927584
2006-10-19,6154.553676751954
2006-10-20,6103.801788211897
2006-10-23,6143.511992078472
2006-10-24,6171.334586904797
2006-10-25,6218.975539151796
2006-10-26,6252.911692280985
2006-10-27,6188.326872907619
2006-10-30,6123.010838480419
2006-10-31,6193.796767360023
2006-11-01,6226.417021303516
2006-11-02,6213.351185452391
2006-11-03,6284.318542037909
2006-11-06,6441.06736609126
2006-11-07,6419.2464990557
2006-11-08,6432.316715228375
2006-11-09,6421.092275511252
2006-11-10,6363.832972136461
2006-11-13,6311.815469876581
2006-11-14,6414.1223163863815
2006-11-15,6435.615082733384
2006-11-16,6403.722615044808
2006-11-17,6322.27836412641
2006-11-20,6339.105370473288
2006-11-21,6414.043580519559
2006-11-22,6451.717851205761
2006-11-23,6454.072938670093
2006-11-24,6441.401921216045
2006-11-27,6333.402290806666
2006-11-28,6315.777012298578
2006-11-29,6441.772083659955
2006-11-30,6470.341952883459
2006-12-01,6399.794846606136
2006-12-04,6533.0171702450225
2006-12-05,6619.373735822987
2006-12-06,6635.876885896451
2006-12-07,6671.279542618449
2006-12-08,6686.888766101005
2006-12-11,6715.40852732703
2006-12-12,6659.485624574904
2006-12-13,6688.645334860049
2006-12-14,6744.15173004287
2006-12-15,6756.803723640103
2006-12-18,6781.882882500534
2006-12-19,6760.8011969673735
2006-12-20,6769.5599789947855
2006-12-21,6729.664107941876
2006-12-22,6727.55682700187
2006-12-25,6727.692587130979
2006-12-26,6790.416325006532
2006-12-27,6906.480709080844
2006-12-28,6923.884197882825
2006-12-29,6944.974457563419
2007-01-01,6944.974457563419
2007-01-02,7046.087802382793
2007-01-03,6926.1095207499975
2007-01-04,6829.394862436194
2007-01-05,6610.817933557726
2007-01-08,6646.207284759125
2007-01-09,6525.213975440362
2007-01-10,6514.190564682086
2007-01-11,6611.811884225851
2007-01-12,6645.637931266927
2007-01-15,6645.926086306435
2007-01-16,6561.109588970197
2007-01-17,6605.175497826158
2007-01-18,6569.055039978372
2007-01-19,6691.010249242151
2007-01-22,6706.084102582309
2007-01-23,6790.992985798451
2007-01-24,6873.735719697357
2007-01-25,6879.501137076868
2007-01-26,6856.818708723128
2007-01-29,6744.641923653391
2007-01-30,6853.3241671080295
2007-01-31,6969.723746853591
2007-02-01,7056.263775808521
2007-02-02,7110.95464186362
2007-02-05,7141.52206803745
2007-02-06,7160.0321296981565
2007-02-07,7103.706035493913
2007-02-08,7080.415356104588
2007-02-09,7018.800525306666
2007-02-12,6935.802026617956
2007-02-13,7103.170911100339
2007-02-14,7233.174595856348
2007-02-15,7255.146807662982
2007-02-16,7247.859478450517
2007-02-19,7252.8807883938425
2007-02-20,7250.406867393674
2007-02-21,7252.124581819425
2007-02-22,7349.181981998751
2007-02-23,7269.9720587088605
2007-02-26,7267.1608699988
2007-02-27,6788.438820652617
2007-02-28,6831.125652299389
2007-03-01,6780.997368806375
2007-03-02,6654.689435468559
2007-03-05,6456.672194777584
2007-03-06,6713.488669318371
2007-03-07,6715.84185807562
2007-03-08,6874.14232789916
2007-03-09,6966.908277148917
2007-03-12,6983.43699013165
2007-03-13,6787.54463288846
2007-03-14,6799.229835915632
2007-03-15,6832.384510277899
2007-03-16,6765.618195947074
2007-03-19,6897.960720534042
2007-03-20,7022.216442229076
2007-03-21,7224.520089238103
2007-03-22,7265.072899751895
2007-03-23,7276.449912304639
2007-03-26,7303.380339532268
2007-03-27,7257.266421135007
2007-03-28,7164.228180171905
2007-03-29,7360.978170804675
2007-03-30,7453.260790022505
2007-04-02,7447.280049314497
2007-04-03,7568.214650945417
2007-04-04,7622.598966782851
2007-04-05,7643.665577262502
2007-04-06,7643.665577262502
2007-04-09,7721.5140264168895
2007-04-10,7751.952336203537
2007-04-11,7680.135207438207
2007-04-12,7702.722179700559
2007-04-13,7836.70298187589
2007-04-16,7950.686842001058
2007-04-17,7911.356884669353
2007-04-18,7906.588389821955
2007-04-19,7891.224132280903
2007-04-20,8000.883352821138
2007-04-23,7983.3682466608825
2007-04-24,7900.670587969929
2007-04-25,8002.416949151583
2007-04-26,7945.606388839271
2007-04-27,7908.493504216681
2007-04-30,7849.789847082261
2007-05-01,7844.566598643544
2007-05-02,7949.5980856114
2007-05-03,8087.920307804202
2007-05-04,8113.246097272371
2007-05-07,8080.0242975900965
2007-05-08,8100.296779049332
2007-05-09,8246.306152138532
2007-05-10,8164.2292248834365
2007-05-11,8232.874040554843
2007-05-14,8189.3183641773585
2007-05-15,8240.061917244588
2007-05-16,8499.807372248117
2007-05-17,8521.972713347393
2007-05-18,8600.531879504648
2007-05-21,8756.377888446108
2007-05-22,8723.643785992022
2007-05-23,8755.573618401078
2007-05-24,8460.500601265154
2007-05-25,8636.56725639572
2007-05-28,8688.258072125222
2007-05-29,8659.704179904258
2007-05-30,8688.56728741767
2007-05-31,8714.432551021377
2007-06-01,9018.261206460013
2007-06-04,9004.881730208006
2007-06-05,8972.18020382056
2007-06-06,8691.346882626149
2007-06-07,8659.398388289044
2007-06-08,8672.246347228434
2007-06-11,8870.987832810835
2007-06-12,8848.864877326236
2007-06-13,9034.358144467482
2007-06-14,9196.836887429517
2007-06-15,9389.80651414319
2007-06-18,9438.082883428888
2007-06-19,9538.56526062555
2007-06-20,9411.065310937882
2007-06-21,9442.79190949621
2007-06-22,9387.237655852974
2007-06-25,9301.140798950273
2007-06-26,9199.762588262362
2007-06-27,9220.191398251882
2007-06-28,9339.028346006638
2007-06-29,9423.531202957907
2007-07-02,9634.987545989205
2007-07-03,9749.707986545005
2007-07-04,9763.641962697282
2007-07-05,9788.474724903008
2007-07-06,9923.844938449327
2007-07-09,9958.195135501572
2007-07-10,9848.89827134052
2007-07-11,9970.912129143298
2007-07-12,10264.330796925238
2007-07-13,10326.686268115976
2007-07-16,10273.091495744764
2007-07-17,10355.631701687937
2007-07-18,10367.12768051563
2007-07-19,10504.903533589986
2007-07-20,10400.490173861333
2007-07-23,10610.326231272935
2007-07-24,10246.969396805756
2007-07-25,10163.557139081258
2007-07-26,9754.668184154216
2007-07-27,9443.389017589094
2007-07-30,9834.503007628475
2007-07-31,9833.32154646382
2007-08-01,9681.358291013075
2007-08-02,9794.195277681078
2007-08-03,9507.518199631038
2007-08-06,9363.867393703604
2007-08-07,9488.539473058932
2007-08-08,9845.283946898746
2007-08-09,9419.225668151626
2007-08-10,9082.082806596734
2007-08-13,9196.064665090358
2007-08-14,8883.96609761281
2007-08-15,8609.25396484669
2007-08-16,7946.486720113703
2007-08-17,8181.4078682286845
2007-08-20,8372.485324654637
2007-08-21,8406.392495142969
2007-08-22,8800.642936287179
2007-08-23,8889.82985376712
2007-08-24,9057.871244765907
2007-08-27,9146.335574572633
2007-08-28,8862.557659841717
2007-08-29,8992.444484658019
2007-08-30,9152.810680914676
2007-08-31,9476.955365134698
2007-09-03,9527.235827815608
2007-09-04,9608.284220631771
2007-09-05,9501.042366464231
2007-09-06,9586.529360010436
2007-09-07,9542.507786343074
2007-09-10,9262.06166943209
2007-09-11,9595.20361440259
2007-09-12,9679.24474924674
2007-09-13,9832.286315479529
2007-09-14,9760.733141557645
2007-09-17,9674.532640507385
2007-09-18,10038.023810646133
2007-09-19,10299.104152652057
2007-09-20,10326.606898514676
2007-09-21,10543.983352105592
2007-09-24,10673.07915040068
2007-09-25,10605.136843821905
2007-09-26,10778.657919244642
2007-09-27,10992.40604964476
2007-09-28,10878.490021587908
2007-10-01,11225.063423585203
2007-10-02,11255.578086747892
2007-10-03,11049.744770952186
2007-10-04,11053.822343693502
2007-10-05,11480.470365371268
2007-10-08,11567.663801773202
2007-10-09,11738.601915745105
2007-10-10,11867.175446775793
2007-10-11,11840.873533454867
2007-10-12,11805.656103081872
2007-10-15,11968.519611732887
2007-10-16,11664.970016296493
2007-10-17,11959.331229183785
2007-10-18,11952.858079744728
2007-10-19,11521.37844140637
2007-10-22,11385.406617872515
2007-10-23,11834.703017214806
2007-10-24,11936.739647932185
2007-10-25,12043.43759219223
2007-10-26,12482.084660552133
2007-10-29,12781.947034263008
2007-10-30,12558.736460106125
2007-10-31,12823.968393094261
2007-11-01,12627.925015206496
2007-11-02,12533.45466034755
2007-11-05,12190.666680593758
2007-11-06,12634.642509187486
2007-11-07,12485.087455649933
2007-11-08,13050.143010892383
2007-11-09,13037.553311052197
2007-11-12,12202.3566590579
2007-11-13,12530.629493690132
2007-11-14,12991.461957734247
2007-11-15,12853.619480493973
2007-11-16,12839.13401943729
2007-11-19,12486.379930399977
2007-11-20,12458.351205428944
2007-11-21,11980.100664536194
2007-11-22,12140.159729038403
2007-11-23,12058.906533428873
2007-11-26,11645.146791807158
2007-11-27,11535.15912856572
2007-11-28,12060.225105750624
2007-11-29,12148.526727898168
2007-11-30,12217.930293880921
2007-12-03,12251.700456976288
2007-12-04,12165.90034538102
2007-12-05,12666.200134558963
2007-12-06,12962.639471727667
2007-12-07,13058.607452730992
2007-12-10,13069.685810190193
2007-12-11,12985.312002280752
2007-12-12,13240.439937271847
2007-12-13,12830.773280904426
2007-12-14,12660.085885319675
2007-12-17,11945.026122738645
2007-12-18,12194.91967781107
2007-12-19,12468.480984915406
2007-12-20,12550.901225777669
2007-12-21,12892.743640234372
2007-12-24,12951.037124204724
2007-12-25,12951.037124204724
2007-12-26,13259.02389904673
2007-12-27,13202.518225944254
2007-12-28,13373.070786707525
2007-12-31,13213.27329069241
2008-01-01,13213.27329069241
2008-01-02,13095.197688682481
2008-01-03,13126.283610820316
2008-01-04,12541.649190861455
2008-01-07,12318.228868227356
2008-01-08,12866.277489931506
2008-01-09,12887.213383311519
2008-01-10,12947.492917183938
2008-01-11,12739.806760472067
2008-01-14,12934.647191128806
2008-01-15,12326.892438867286
2008-01-16,11791.566044298348
2008-01-17,11293.294338636384
2008-01-18,11351.71146887659
2008-01-21,10383.047561393605
2008-01-22,11255.836256734054
2008-01-23,11012.130684101443
2008-01-24,11807.80928517963
2008-01-25,11859.77042890229
2008-01-28,12265.188305758602
2008-01-29,12416.763727926169
2008-01-30,12615.482762807442
2008-01-31,12509.71158367342
2008-02-01,12904.817252738601
2008-02-04,12919.231079723504
2008-02-05,12753.886314187008
2008-02-06,12375.833559537261
2008-02-07,12538.523940221186
2008-02-08,12594.120146343377
2008-02-11,12827.64174571814
2008-02-12,13096.291589948798
2008-02-13,13275.29242251993
2008-02-14,13160.932277012445
2008-02-15,13030.11680127413
2008-02-18,13386.97523768357
2008-02-19,13455.473466491434
2008-02-20,13622.56697178658
2008-02-21,13741.44255607715
2008-02-22,13794.858991333433
2008-02-25,13887.417782461807
2008-02-26,13995.287020622549
2008-02-27,14284.546317813169
2008-02-28,14321.702232514446
2008-02-29,13618.654632216103
2008-03-03,13766.931490145254
2008-03-04,13504.028341071058
2008-03-05,13796.029146163999
2008-03-06,13576.79322254089
2008-03-07,13229.862152499709
2008-03-10,12837.467025017435
2008-03-11,13325.922973250093
2008-03-12,13449.083739142097
2008-03-13,13305.72388505563
2008-03-14,13151.816270878142
2008-03-17,12611.34019774415
2008-03-18,13016.860320799706
2008-03-19,12377.910880281146
2008-03-20,12127.05894244644
2008-03-21,12127.05894244644
2008-03-24,12335.838727080367
2008-03-25,12701.65293255229
2008-03-26,12791.801509301951
2008-03-27,12639.550230810686
2008-03-28,12555.971234581873
2008-03-31,12650.237377129955
2008-04-01,12951.415362331927
2008-04-02,13306.228477035278
2008-04-03,13489.233337067706
2008-04-04,13690.277537842718
2008-04-07,13706.360750588468
2008-04-08,13865.827533037373
2008-04-09,13876.62494088741
2008-04-10,13997.790569454151
2008-04-11,13728.335962392399
2008-04-14,14082.860897792336
2008-04-15,14192.24190307215
2008-04-16,14414.341595799777
2008-04-17,14608.850509146892
2008-04-18,14669.442396081446
2008-04-21,14678.864839080523
2008-04-22,14828.377055581135
2008-04-23,14710.563618252298
2008-04-24,14413.06851369773
2008-04-25,14510.966846891644
2008-04-28,14528.019183272168
2008-04-29,13879.055397639966
2008-04-30,14414.588659157085
2008-05-01,14631.282070007463
2008-05-02,14932.66524787743
2008-05-05,15065.648040307919
2008-05-06,15314.567958865307
2008-05-07,15104.192549507032
2008-05-08,15061.771137799906
2008-05-09,15092.644544031155
2008-05-12,15307.245438361284
2008-05-13,15586.99397779759
2008-05-14,15491.352562517934
2008-05-15,15791.508335158469
2008-05-16,16171.252891277256
2008-05-19,16494.27643134835
2008-05-20,16555.25832846045
2008-05-21,16578.376517479286
2008-05-22,16521.720670646544
2008-05-23,16153.05668222327
2008-05-26,16369.979865292062
2008-05-27,15979.214428629057
2008-05-28,16310.509055757282
2008-05-29,16077.11954062734
2008-05-30,16212.895609485773
2008-06-02,15959.7251516722
2008-06-03,15837.287655615402
2008-06-04,15675.032050759144
2008-06-05,16174.943899740872
2008-06-06,15873.628181223212
2008-06-09,15769.707079859218
2008-06-10,15393.439356363602
2008-06-11,15052.534480997208
2008-06-12,15240.357850351598
2008-06-13,15168.641079679517
2008-06-16,15258.071566169014
2008-06-17,15492.702165882823
2008-06-18,15130.374053802028
2008-06-19,15243.323924981307
2008-06-20,14859.174122371198
2008-06-23,14704.12386506481
2008-06-24,14615.988255103339
2008-06-25,14935.940842245944
2008-06-26,14559.321983908203
2008-06-27,14475.505732281958
2008-06-30,14682.020318332723
2008-07-01,14215.644529468052
2008-07-02,13875.83097048675
2008-07-03,13476.292374917344
2008-07-04,13406.820416151917
2008-07-07,13529.6108235621
2008-07-08,13680.634469582574
2008-07-09,13649.973750872408
2008-07-10,13693.514151764108
2008-07-11,13694.068992744564
2008-07-14,13749.949291109468
2008-07-15,13672.94889777961
2008-07-16,14125.949190178242
2008-07-17,14027.124091090676
2008-07-18,13996.719366996338
2008-07-21,14190.80866845144
2008-07-22,14118.302973150843
2008-07-23,14101.935920251402
2008-07-24,13706.57235643755
2008-07-25,13616.831730746166
2008-07-28,13480.9806328947
2008-07-29,13834.05143653541
2008-07-30,14210.001487226964
2008-07-31,14086.764668582711
