Date,EM (EMERGING MARKETS)HIGH DIVIDEND YIELD
2011-02-03,8408.394800144682
2011-02-04,8384.752982815058
2011-02-07,8344.96968096693
2011-02-08,8355.877052002888
2011-02-09,8239.339210418004
2011-02-10,8090.977754532042
2011-02-11,8107.496540349547
2011-02-14,8168.996141451974
2011-02-15,8158.402564682674
2011-02-16,8220.419468651595
2011-02-17,8233.790883795737
2011-02-18,8305.282741119321
2011-02-21,8313.71457725124
2011-02-22,8203.649925926038
2011-02-23,8162.945987305416
2011-02-24,8115.83400557686
2011-02-25,8213.7816645172
2011-02-28,8281.993797062198
2011-03-01,8309.437623063348
2011-03-02,8318.905821624874
2011-03-03,8401.563844358592
2011-03-04,8472.1375441152
2011-03-07,8450.379235928294
2011-03-08,8479.219365680432
2011-03-09,8461.500209023749
2011-03-10,8324.143870519856
2011-03-11,8275.503393000772
2011-03-14,8328.906493460958
2011-03-15,8149.764657010582
2011-03-16,8147.157550627455
2011-03-17,8133.002284710265
2011-03-18,8187.44871837504
2011-03-21,8274.508263910975
2011-03-22,8340.013753754856
2011-03-23,8369.787494006272
2011-03-24,8437.187181841744
2011-03-25,8502.164498151382
2011-03-28,8448.307192247694
2011-03-29,8486.459950457342
2011-03-30,8610.614862662549
2011-03-31,8691.118951493854
2011-04-01,8800.594269739408
2011-04-04,8860.045900386784
2011-04-05,8870.43914237012
2011-04-06,8941.919788965291
2011-04-07,8945.06402084857
2011-04-08,8962.557067595928
2011-04-11,8915.794484669674
2011-04-12,8743.864667833343
2011-04-13,8762.642892632548
2011-04-14,8720.535398091113
2011-04-15,8721.52375612521
2011-04-18,8592.656963327567
2011-04-19,8620.8484328917
2011-04-20,8811.01786235762
2011-04-21,8888.84545996155
2011-04-22,8891.833818293971
2011-04-25,8877.491581943246
2011-04-26,8902.285910193963
2011-04-27,8910.07791425248
2011-04-28,8884.821654916372
2011-04-29,8926.5314983162
2011-05-02,8937.336803441143
2011-05-03,8823.285837402545
2011-05-04,8738.40997918477
2011-05-05,8673.395035472036
2011-05-06,8701.123073180437
2011-05-09,8685.280223199316
2011-05-10,8733.79434336644
2011-05-11,8702.305688761826
2011-05-12,8612.842030489946
2011-05-13,8575.498185518089
2011-05-16,8533.366187600728
2011-05-17,8516.526864522459
2011-05-18,8557.950754861451
2011-05-19,8567.102533434454
2011-05-20,8550.686240650055
2011-05-23,8390.10031711867
2011-05-24,8475.05250993052
2011-05-25,8445.023644811126
2011-05-26,8527.708546174583
2011-05-27,8635.418865789947
2011-05-30,8642.352822072067
2011-05-31,8793.791782724875
2011-06-01,8777.924255148717
2011-06-02,8741.338045932385
2011-06-03,8725.007312465208
2011-06-06,8673.98908394663
2011-06-07,8707.68550508495
2011-06-08,8659.452973986174
2011-06-09,8629.77645799366
2011-06-10,8539.76057883408
2011-06-13,8517.716158775427
2011-06-14,8573.435449308823
2011-06-15,8525.525446542462
2011-06-16,8402.082048090004
2011-06-17,8409.936985059963
2011-06-20,8390.76061629052
2011-06-21,8475.189434924912
2011-06-22,8463.339321314623
2011-06-23,8370.923942390782
2011-06-24,8419.15861149046
2011-06-27,8402.126666975002
2011-06-28,8479.053948985425
2011-06-29,8560.987490591917
2011-06-30,8673.944761977562
2011-07-01,8745.557507111589
2011-07-04,8833.074248599381
2011-07-05,8802.1301942212
2011-07-06,8737.22263835513
2011-07-07,8768.209320729033
2011-07-08,8740.181409040513
2011-07-11,8568.425093958687
2011-07-12,8434.124159341458
2011-07-13,8560.477570093484
2011-07-14,8522.76598257029
2011-07-15,8507.601403912455
2011-07-18,8421.26104569699
2011-07-19,8483.324044270114
2011-07-20,8548.345693594936
2011-07-21,8621.87955269014
2011-07-22,8677.099481668332
2011-07-25,8659.378813343897
2011-07-26,8744.15545130903
2011-07-27,8659.215071529841
2011-07-28,8666.651973746053
2011-07-29,8622.506738007194
2011-08-01,8668.272281415788
2011-08-02,8524.31541974415
2011-08-03,8368.283358217279
2011-08-04,8152.429286824034
2011-08-05,7939.3011865032295
2011-08-08,7568.812402215897
2011-08-09,7390.654890989835
2011-08-10,7506.759582293778
2011-08-11,7603.204701133671
2011-08-12,7626.241547082544
2011-08-15,7848.4866032173095
2011-08-16,7828.35844593082
2011-08-17,7880.194443180469
2011-08-18,7675.160728528593
2011-08-19,7591.914232721276
2011-08-22,7585.817326655145
2011-08-23,7705.511589993607
2011-08-24,7681.933482900469
2011-08-25,7643.1525064931675
2011-08-26,7663.614831212646
2011-08-29,7894.5923863876005
2011-08-30,7936.598961553474
2011-08-31,8089.395286258142
2011-09-01,8120.400327403278
2011-09-02,7966.333209259073
2011-09-05,7752.638357723969
2011-09-06,7744.255153602475
2011-09-07,7889.817688714679
2011-09-08,7929.633869683599
2011-09-09,7784.263702627499
2011-09-12,7622.241203284662
2011-09-13,7580.203285969172
2011-09-14,7551.566925192832
2011-09-15,7651.154990364908
2011-09-16,7726.334149836911
2011-09-19,7516.30292076856
2011-09-20,7527.791365399745
2011-09-21,7420.289114382125
2011-09-22,6994.410372544017
2011-09-23,6855.444239881111
2011-09-26,6825.785134127883
2011-09-27,7147.034422175609
2011-09-28,7124.218358612445
2011-09-29,7102.949931426122
2011-09-30,7010.6751430947625
2011-10-03,6772.334779536567
2011-10-04,6665.841102483062
2011-10-05,6744.667369266718
2011-10-06,6944.447245916257
2011-10-07,7043.236205546685
2011-10-10,7163.218246516795
2011-10-11,7245.662582719951
2011-10-12,7302.633286081138
2011-10-13,7334.746628171711
2011-10-14,7360.447741392663
2011-10-17,7385.584747681968
2011-10-18,7291.731893802749
2011-10-19,7329.028553084394
2011-10-20,7160.838237105543
2011-10-21,7263.438313119165
2011-10-24,7465.728361184119
2011-10-25,7513.546557805826
2011-10-26,7530.593323413689
2011-10-27,7770.860999091905
2011-10-28,7876.795711731169
2011-10-31,7774.952623809579
2011-11-01,7565.060054323871
2011-11-02,7654.274451856467
2011-11-03,7636.891204263263
2011-11-04,7710.949458506404
2011-11-07,7724.590828157174
2011-11-08,7763.563466766565
2011-11-09,7687.7473401174675
2011-11-10,7520.2287965616915
2011-11-11,7644.842136692634
2011-11-14,7677.932527259842
2011-11-15,7633.654396729544
2011-11-16,7599.993251247129
2011-11-17,7536.266369684513
2011-11-18,7414.832602237581
2011-11-21,7241.063090456426
2011-11-22,7219.867865970677
2011-11-23,7058.902033777929
2011-11-24,7069.648587789988
2011-11-25,7005.006130030288
2011-11-28,7185.3717375280785
2011-11-29,7201.704163428459
2011-11-30,7397.842599615116
2011-12-01,7619.886775858715
2011-12-02,7634.433483463817
2011-12-05,7685.177826505681
2011-12-06,7588.021427948689
2011-12-07,7627.641913866436
2011-12-08,7547.598346009841
2011-12-09,7476.524591655579
2011-12-12,7404.809974896754
2011-12-13,7367.72768542943
2011-12-14,7275.560647298727
2011-12-15,7212.372303817402
2011-12-16,7244.161102174552
2011-12-19,7161.86663528282
2011-12-20,7266.877525812597
2011-12-21,7364.226194437103
2011-12-22,7400.098750131052
2011-12-23,7469.536753905475
2011-12-26,7462.778262482718
2011-12-27,7468.549259909
2011-12-28,7389.771424910432
2011-12-29,7397.902514648636
2011-12-30,7427.87387164157
2012-01-02,7429.6309866402635
2012-01-03,7605.1897997680335
2012-01-04,7589.491503498499
2012-01-05,7559.434468039581
2012-01-06,7540.53026935468
2012-01-09,7588.550340342935
2012-01-10,7703.246064320502
2012-01-11,7721.564957264656
2012-01-12,7754.649426845269
2012-01-13,7741.384308337695
2012-01-16,7742.215058485405
2012-01-17,7901.03095902265
2012-01-18,7965.1701757439405
2012-01-19,8024.11385823838
2012-01-20,8030.505071335824
2012-01-23,8076.8193705005615
2012-01-24,8052.605635837513
2012-01-25,8038.19028487029
2012-01-26,8180.650484172961
2012-01-27,8187.812474934659
2012-01-30,8155.5486881696725
2012-01-31,8268.304209759122
2012-02-01,8358.20230486571
2012-02-02,8469.879693716186
2012-02-03,8495.069709774152
2012-02-06,8479.791698188912
2012-02-07,8497.126507681936
2012-02-08,8594.379024916092
2012-02-09,8597.425506595271
2012-02-10,8428.982717246117
2012-02-13,8526.778828882503
2012-02-14,8478.774711724383
2012-02-15,8552.893319960174
2012-02-16,8492.99513857483
2012-02-17,8598.99100015831
2012-02-20,8631.736605629123
2012-02-21,8617.053379920242
2012-02-22,8639.796885905344
2012-02-23,8607.51638921616
2012-02-24,8686.717182812074
2012-02-27,8631.006034898995
2012-02-28,8721.598822346496
2012-02-29,8800.553956218264
2012-03-01,8786.21724521989
2012-03-02,8805.85283979239
2012-03-05,8671.103486751452
2012-03-06,8478.683870893807
2012-03-07,8452.913450684213
2012-03-08,8554.249002503437
2012-03-09,8596.486646306223
2012-03-12,8528.793735768619
2012-03-13,8675.53532590222
2012-03-14,8652.473785642323
2012-03-15,8644.822748968609
2012-03-16,8622.791013816499
2012-03-19,8610.655523097972
2012-03-20,8514.362439947963
2012-03-21,8503.88644751045
2012-03-22,8462.284126300308
2012-03-23,8466.172550148325
2012-03-26,8508.506285472147
2012-03-27,8594.530859646782
2012-03-28,8487.471236352572
2012-03-29,8383.140444677672
2012-03-30,8459.246160577837
2012-04-02,8486.381340755099
2012-04-03,8506.818907779725
2012-04-04,8378.145149064001
2012-04-05,8344.581115551864
2012-04-06,8344.859023074421
2012-04-09,8290.814312997998
2012-04-10,8221.989219011655
2012-04-11,8226.860495675628
2012-04-12,8330.458398517423
2012-04-13,8364.503420714378
2012-04-16,8307.542529834493
2012-04-17,8314.634517409804
2012-04-18,8347.412895347981
2012-04-19,8358.184810989176
2012-04-20,8362.147343715338
2012-04-23,8255.283188280358
2012-04-24,8294.341204498984
2012-04-25,8302.82422362435
2012-04-26,8330.694365099185
2012-04-27,8346.736362840056
2012-04-30,8416.40358614789
2012-05-01,8407.3300574995
2012-05-02,8480.303172175483
2012-05-03,8437.465563677923
2012-05-04,8347.205517353483
2012-05-07,8246.559325910383
2012-05-08,8161.857647660956
2012-05-09,8045.558546538526
2012-05-10,8069.073269618492
2012-05-11,8000.905848605297
2012-05-14,7834.897097317054
2012-05-15,7813.621154537325
2012-05-16,7675.948492749374
2012-05-17,7632.200041240235
2012-05-18,7540.731884969188
2012-05-21,7600.632154537044
2012-05-22,7638.028685446202
2012-05-23,7451.305515216638
2012-05-24,7489.320493238031
2012-05-25,7483.837422116017
2012-05-28,7549.942631897769
2012-05-29,7667.8548194982395
2012-05-30,7529.374953760974
2012-05-31,7553.0981627151
2012-06-01,7437.107894670017
2012-06-04,7366.1233162257695
2012-06-05,7402.191763211051
2012-06-06,7547.190359694626
2012-06-07,7599.246092892245
2012-06-08,7511.682313613361
2012-06-11,7572.999345069652
2012-06-12,7569.2630167524485
2012-06-13,7627.696612135893
2012-06-14,7570.940250244503
2012-06-15,7691.721155967827
2012-06-18,7764.944290085169
2012-06-19,7854.515332128416
2012-06-20,7906.553580012756
2012-06-21,7764.404218024598
2012-06-22,7651.645345487566
2012-06-25,7556.3817359553905
2012-06-26,7585.28480909492
2012-06-27,7642.81852062565
2012-06-28,7577.692559582208
2012-06-29,7823.9612692663
2012-07-02,7876.188558787033
2012-07-03,7988.332960238064
2012-07-04,7963.346587212303
2012-07-05,7970.132029994919
2012-07-06,7893.8736828338415
2012-07-09,7826.09571539535
2012-07-10,7802.941343294935
2012-07-11,7776.821660335143
2012-07-12,7638.095905605288
2012-07-13,7729.024689981265
2012-07-16,7727.493886821274
2012-07-17,7787.950693230397
2012-07-18,7788.8924038457335
2012-07-19,7875.298272571393
2012-07-20,7838.9272688537385
2012-07-23,7635.584859039541
2012-07-24,7600.5597107982185
2012-07-25,7596.839291071096
2012-07-26,7682.862796633842
2012-07-27,7893.562513487151
2012-07-30,7940.8984758842735
2012-07-31,7968.807881300517
2012-08-01,7988.90573874751
2012-08-02,7918.533980562801
2012-08-03,8020.35919327549
2012-08-06,8110.860983750485
2012-08-07,8114.222955377832
2012-08-08,8134.46612013169
2012-08-09,8210.321642094303
2012-08-10,8210.858482499776
2012-08-13,8169.181132392007
2012-08-14,8194.381513795062
2012-08-15,8159.949375357568
2012-08-16,8159.3622994502275
2012-08-17,8102.25920932075
2012-08-20,8091.000411646662
2012-08-21,8142.49331455643
2012-08-22,8089.212953145416
2012-08-23,8111.16774236084
2012-08-24,8043.078768433667
2012-08-27,8033.642098251545
2012-08-28,7994.30992395367
2012-08-29,7953.070219198883
2012-08-30,7875.076118463702
2012-08-31,7915.227963233716
2012-09-03,7954.183861323072
2012-09-04,7903.690864916079
2012-09-05,7850.605812419976
2012-09-06,7948.238161710061
2012-09-07,8085.6657684596385
2012-09-10,8101.474860373106
2012-09-11,8138.55579915755
2012-09-12,8152.307267949418
2012-09-13,8184.846295295866
2012-09-14,8420.455694791639
2012-09-17,8412.628223051646
2012-09-18,8382.391599511548
2012-09-19,8412.463377226504
2012-09-20,8323.689024674237
2012-09-21,8370.142599780556
2012-09-24,8351.412599107687
2012-09-25,8333.768557328316
2012-09-26,8248.069108613232
2012-09-27,8309.752068528282
2012-09-28,8323.75151672172
2012-10-01,8327.849841291645
2012-10-02,8341.072359616313
2012-10-03,8292.916284368284
2012-10-04,8293.006802784783
2012-10-05,8309.508294963314
2012-10-08,8220.064840638839
2012-10-09,8221.613511375726
2012-10-10,8231.455234564133
2012-10-11,8280.542128503297
2012-10-12,8300.874537163047
2012-10-15,8285.102924220932
2012-10-16,8345.978166806064
2012-10-17,8418.541106567145
2012-10-18,8436.509400485256
2012-10-19,8387.375502729807
2012-10-22,8399.434416252485
2012-10-23,8305.54443094273
2012-10-24,8285.66397330254
2012-10-25,8321.409336962826
2012-10-26,8275.305895797732
2012-10-29,8284.012359370148
2012-10-30,8295.362022816531
2012-10-31,8297.469218045708
2012-11-01,8358.338865697524
2012-11-02,8389.063697711576
2012-11-05,8364.725088296771
2012-11-06,8404.74771930349
2012-11-07,8417.877318883808
2012-11-08,8312.513472226443
2012-11-09,8282.004798479471
2012-11-12,8265.75796296525
2012-11-13,8196.351619780666
2012-11-14,8175.921197972546
2012-11-15,8125.0117573976195
2012-11-16,8092.561975625085
2012-11-19,8158.1419789750325
2012-11-20,8152.506884568275
2012-11-21,8155.860204702936
2012-11-22,8189.193302944251
2012-11-23,8307.996212451895
2012-11-26,8305.445152847557
2012-11-27,8301.267544240854
2012-11-28,8251.493212812296
2012-11-29,8357.565957550183
2012-11-30,8387.433246028757
2012-12-03,8379.29282627878
2012-12-04,8383.334539080462
2012-12-05,8473.434647878548
2012-12-06,8496.65566791916
2012-12-07,8524.48532690157
2012-12-10,8566.229344799765
2012-12-11,8622.180234692933
2012-12-12,8697.304278560263
2012-12-13,8695.269487258949
2012-12-14,8723.87737865883
2012-12-17,8708.215212671992
2012-12-18,8776.704073757553
2012-12-19,8841.88115359762
2012-12-20,8856.42826681668
2012-12-21,8780.173369995402
2012-12-24,8788.521530639846
2012-12-25,8808.743447772968
2012-12-26,8821.806593602589
2012-12-27,8854.178106120042
2012-12-28,8888.940496804196
2012-12-31,8881.244630797675
2013-01-01,8881.517772680232
2013-01-02,9047.662714340599
2013-01-03,9094.196217019231
2013-01-04,9050.191642684784
2013-01-07,9018.79033287971
2013-01-08,8961.807708616316
2013-01-09,8994.442150643454
2013-01-10,9033.398536996512
2013-01-11,8990.303033646816
2013-01-14,9057.948583976873
2013-01-15,8996.433431255196
2013-01-16,8965.035844708043
2013-01-17,8977.36606199292
2013-01-18,9042.48955551778
2013-01-21,9030.041066517886
2013-01-22,9035.193503656352
2013-01-23,9013.533361865044
2013-01-24,8992.766086331125
2013-01-25,8983.259796577704
2013-01-28,8936.089558945803
2013-01-29,8977.941223612646
2013-01-30,8942.42688814948
2013-01-31,8970.511244731195
2013-02-01,9031.452357117054
2013-02-04,9018.997873738159
2013-02-05,8977.403432655257
2013-02-06,8943.79849951618
2013-02-07,8897.642371724029
2013-02-08,8897.514687056944
2013-02-11,8876.234368142997
2013-02-12,8871.102450408622
2013-02-13,8912.251899975887
2013-02-14,8928.990342621993
2013-02-15,8925.929100556095
2013-02-18,8915.43898870053
2013-02-19,8895.103617552651
2013-02-20,8903.903346003237
2013-02-21,8781.075199531755
2013-02-22,8762.0386839867
2013-02-25,8787.83262985803
2013-02-26,8689.157978120968
2013-02-27,8725.010155810809
2013-02-28,8796.536485808358
2013-03-01,8776.463852349903
2013-03-04,8654.945326263407
2013-03-05,8739.000580726346
2013-03-06,8837.084762015644
2013-03-07,8826.963995544404
2013-03-08,8879.648508255359
2013-03-11,8889.210466661583
2013-03-12,8844.641745217452
2013-03-13,8758.949008536138
2013-03-14,8776.870007995241
2013-03-15,8732.80832835542
2013-03-18,8628.049532029885
2013-03-19,8567.999711973047
2013-03-20,8594.585312260102
2013-03-21,8568.766154148434
2013-03-22,8512.286525581214
2013-03-25,8554.814088409552
2013-03-26,8601.804016044876
2013-03-27,8626.893528513463
2013-03-28,8623.534431348888
2013-03-29,8641.876142274172
2013-04-01,8606.875496808969
2013-04-02,8581.949466053486
2013-04-03,8569.239930621066
2013-04-04,8529.370315219694
2013-04-05,8477.355796463384
2013-04-08,8457.750988031512
2013-04-09,8551.149734619692
2013-04-10,8602.078236247695
2013-04-11,8627.783607324674
2013-04-12,8581.902196401667
2013-04-15,8404.386123235863
2013-04-16,8435.48497291681
2013-04-17,8359.495593401778
2013-04-18,8339.067663893202
2013-04-19,8492.465211733943
2013-04-22,8486.970098965403
2013-04-23,8465.915204494424
2013-04-24,8552.526282569816
2013-04-25,8634.485731513114
2013-04-26,8621.043699860396
2013-04-29,8681.329685957566
2013-04-30,8771.536338539889
2013-05-01,8752.77088207036
2013-05-02,8743.485981666463
2013-05-03,8787.341402167069
2013-05-06,8828.417506762858
2013-05-07,8892.115101435767
2013-05-08,8992.471520719548
2013-05-09,8985.52196791274
2013-05-10,8928.215632900863
2013-05-13,8859.502955731623
2013-05-14,8864.756733166654
2013-05-15,8837.42174001168
2013-05-16,8814.96029158586
2013-05-17,8808.267500691172
2013-05-20,8842.63215471553
2013-05-21,8841.531107010012
2013-05-22,8837.893644623002
2013-05-23,8642.189391822434
2013-05-24,8647.663520095088
2013-05-27,8670.621663524196
2013-05-28,8677.244499378188
2013-05-29,8570.700574671957
2013-05-30,8510.32606516058
2013-05-31,8443.65345851796
2013-06-03,8401.02177842771
2013-06-04,8448.605685933526
2013-06-05,8314.247977022764
2013-06-06,8254.801351146234
2013-06-07,8264.881585201021
2013-06-10,8180.630805201713
2013-06-11,8022.187889679347
2013-06-12,8014.411148345351
2013-06-13,7976.665300769625
2013-06-14,8016.845249302112
2013-06-17,8080.795232122682
2013-06-18,8060.073843975647
2013-06-19,7977.030817146665
2013-06-20,7666.037072057069
2013-06-21,7630.762378625246
2013-06-24,7483.947662824892
2013-06-25,7542.751434468376
2013-06-26,7691.104694453215
2013-06-27,7772.3349367813025
2013-06-28,7923.609959535712
2013-07-01,7931.519156721428
2013-07-02,7850.594125714535
2013-07-03,7693.152428788979
2013-07-04,7813.544807625945
2013-07-05,7776.143522362361
2013-07-08,7704.114430486258
2013-07-09,7737.13636780095
2013-07-10,7788.1122970342785
2013-07-11,8010.0099667668455
2013-07-12,8017.328348681191
2013-07-15,8060.944172358352
2013-07-16,8071.44710554359
2013-07-17,8142.656117304792
2013-07-18,8149.117273840846
2013-07-19,8111.28007370036
2013-07-22,8133.939281325202
2013-07-23,8286.267199793161
2013-07-24,8235.858088665942
2013-07-25,8195.5854620386
2013-07-26,8191.090421997227
2013-07-29,8141.489520172935
2013-07-30,8111.520721894849
2013-07-31,8074.104919520386
2013-08-01,8131.146186937551
2013-08-02,8144.292827954888
2013-08-05,8142.847204330328
2013-08-06,8059.360086108257
2013-08-07,8009.022026099709
2013-08-08,8093.159114663047
2013-08-09,8165.279698350979
2013-08-12,8261.280096908777
2013-08-13,8328.53034896852
2013-08-14,8360.980393828113
2013-08-15,8282.27642585125
2013-08-16,8292.246819101025
2013-08-19,8194.488218698143
2013-08-20,8090.009758910086
2013-08-21,8029.139572676439
2013-08-22,8092.232145303593
2013-08-23,8149.887057681428
2013-08-26,8145.9145537594
2013-08-27,8020.325421262792
2013-08-28,7961.600282730978
2013-08-29,8000.1545066982435
2013-08-30,8028.573481286385
2013-09-02,8134.819607976846
2013-09-03,8131.032280058642
2013-09-04,8148.615057507242
2013-09-05,8258.820386082603
2013-09-06,8332.59100071486
2013-09-09,8497.482623526803
2013-09-10,8603.368365720296
2013-09-11,8593.855440291421
2013-09-12,8604.69525165736
2013-09-13,8567.048528464557
2013-09-16,8694.686629931119
2013-09-17,8720.534524829374
2013-09-18,8695.395547753893
2013-09-19,8909.644601768721
2013-09-20,8830.175603324033
2013-09-23,8818.66875793861
2013-09-24,8759.885099514719
2013-09-25,8775.046156875771
2013-09-26,8715.071065630807
2013-09-27,8666.017931561973
2013-09-30,8569.928063240686
2013-10-01,8635.66107055805
2013-10-02,8636.087343057536
2013-10-03,8684.149094239783
2013-10-04,8703.47290502517
2013-10-07,8676.12265999317
2013-10-08,8708.244665520271
2013-10-09,8667.626916550438
2013-10-10,8748.299567868846
2013-10-11,8801.093592388883
2013-10-14,8814.146249817462
2013-10-15,8883.489264953007
2013-10-16,8918.00874158664
2013-10-17,8910.69832288967
2013-10-18,8955.341675164535
2013-10-21,8963.228417424903
2013-10-22,8964.564384880443
2013-10-23,8845.299893956784
2013-10-24,8802.840809722811
2013-10-25,8774.16489601198
2013-10-28,8847.061601363379
2013-10-29,8880.123738419257
2013-10-30,8942.876484397859
2013-10-31,8888.656378090083
2013-11-01,8813.408481775128
2013-11-04,8837.053701921162
2013-11-05,8738.693779620307
2013-11-06,8759.398529139044
2013-11-07,8694.569372961918
2013-11-08,8562.285783605043
2013-11-11,8577.091247612318
2013-11-12,8531.365738315966
2013-11-13,8422.826697422692
2013-11-14,8510.711362136799
2013-11-15,8634.40144738756
2013-11-18,8830.610572122912
2013-11-19,8799.74463738578
2013-11-20,8802.017643821624
2013-11-21,8672.831817935434
2013-11-22,8715.869379821293
2013-11-25,8689.41153563691
2013-11-26,8584.997053256595
2013-11-27,8602.462673640068
2013-11-28,8634.557880999024
2013-11-29,8686.419358228843
2013-12-02,8658.451720126106
2013-12-03,8562.869598146288
2013-12-04,8498.85188998153
2013-12-05,8526.254128724911
2013-12-06,8600.9110588152
2013-12-09,8646.519432701549
2013-12-10,8628.314673134348
2013-12-11,8511.351755076941
2013-12-12,8403.440929750885
2013-12-13,8411.214816455331
2013-12-16,8373.637024764632
2013-12-17,8396.182768024397
2013-12-18,8402.222782218356
2013-12-19,8378.848849439855
2013-12-20,8383.230345095268
2013-12-23,8409.60156159311
2013-12-24,8444.87765400183
2013-12-25,8442.405080464496
2013-12-26,8434.285231349873
2013-12-27,8444.050346644388
2013-12-30,8464.740831733381
2013-12-31,8476.959608720776
2014-01-01,8476.818380458502
2014-01-02,8368.764231328452
2014-01-03,8262.847972238947
2014-01-06,8171.159723099165
2014-01-07,8172.086687066337
2014-01-08,8179.188014102479
2014-01-09,8077.631652644656
2014-01-10,8138.956060972096
2014-01-13,8180.745188922934
2014-01-14,8145.4381469403015
2014-01-15,8149.361153251342
2014-01-16,8136.999675735178
2014-01-17,8119.531718165542
2014-01-20,8094.474224802246
2014-01-21,8122.845206475504
2014-01-22,8162.360266037989
2014-01-23,8053.219512519395
2014-01-24,7945.973353922381
2014-01-27,7807.872780245722
2014-01-28,7812.902285048535
2014-01-29,7790.387697244206
2014-01-30,7786.828814803942
2014-01-31,7778.24159552267
2014-02-03,7725.366902963218
2014-02-04,7652.232838648702
2014-02-05,7644.480531029315
2014-02-06,7762.681159608154
2014-02-07,7810.223133237363
2014-02-10,7782.474025102549
2014-02-11,7881.0580883111725
2014-02-12,7971.549443394466
2014-02-13,7880.764412074825
2014-02-14,7972.28339569041
2014-02-17,8030.391114720734
2014-02-18,7987.61084790079
2014-02-19,7992.163530012649
2014-02-20,7936.455746299998
2014-02-21,7968.650088430901
2014-02-24,7967.2311284196185
2014-02-25,7931.425184173662
2014-02-26,7912.744023489412
2014-02-27,7974.779809147987
2014-02-28,7983.957760581077
2014-03-03,7809.395887459439
2014-03-04,7901.248981576419
2014-03-05,7896.6712539175915
2014-03-06,7964.226988466485
2014-03-07,7940.786942864969
2014-03-10,7836.894522992629
2014-03-11,7818.066271792478
2014-03-12,7728.978796049895
2014-03-13,7731.705556108088
2014-03-14,7713.440167021854
2014-03-17,7778.454241314181
2014-03-18,7842.777536839035
2014-03-19,7835.831290944881
2014-03-20,7736.709687725364
2014-03-21,7780.928450477919
2014-03-24,7872.488476844227
2014-03-25,7973.0966491047075
2014-03-26,8066.536710780724
2014-03-27,8129.383136154769
2014-03-28,8216.022956019875
2014-03-31,8293.495943153004
2014-04-01,8302.769773386537
2014-04-02,8297.014425720665
2014-04-03,8279.641553233632
2014-04-04,8325.00438678348
2014-04-07,8352.86776547416
2014-04-08,8439.008977993513
2014-04-09,8459.273413666751
2014-04-10,8518.343950698176
2014-04-11,8473.020861891246
2014-04-14,8429.692695283067
2014-04-15,8296.626263275628
2014-04-16,8320.920330949657
2014-04-17,8398.51733738332
2014-04-18,8419.735273999759
2014-04-21,8416.49331135423
2014-04-22,8409.218892063307
2014-04-23,8342.485032665234
2014-04-24,8324.170874313366
2014-04-25,8241.058222281326
2014-04-28,8260.411605067024
2014-04-29,8357.438225425058
2014-04-30,8344.38735805018
2014-05-01,8352.264706835154
2014-05-02,8386.870116618215
2014-05-05,8341.61566706132
2014-05-06,8369.042338318688
2014-05-07,8395.771028749923
2014-05-08,8468.17854109978
2014-05-09,8430.65093760302
2014-05-12,8489.968624884237
2014-05-13,8536.324996556712
2014-05-14,8619.390598474507
2014-05-15,8585.733615010056
2014-05-16,8613.692683760748
2014-05-19,8663.978939165292
2014-05-20,8617.474066335179
2014-05-21,8664.538168316074
2014-05-22,8738.452351370644
2014-05-23,8759.3287273931
2014-05-26,8745.219596709958
2014-05-27,8663.548570532535
2014-05-28,8691.601046834227
2014-05-29,8723.760576926481
2014-05-30,8625.102491982805
2014-06-02,8649.382703518591
2014-06-03,8709.374689602753
2014-06-04,8681.932881715971
2014-06-05,8713.90575194339
2014-06-06,8780.635372119603
2014-06-09,8809.009901644376
2014-06-10,8892.955483747144
2014-06-11,8867.5096476478
2014-06-12,8885.123215158266
2014-06-13,8899.71541544534
2014-06-16,8894.471884042116
2014-06-17,8855.944181680867
2014-06-18,8887.750581100872
2014-06-19,8938.737684151187
2014-06-20,8911.737414419717
2014-06-23,8875.16443590571
2014-06-24,8928.975961159475
2014-06-25,8867.984133648068
2014-06-26,8915.975436078586
2014-06-27,8916.021283301543
2014-06-30,8931.065483160797
2014-07-01,8939.155440870258
2014-07-02,8992.885875354563
2014-07-03,8991.494014521995
2014-07-04,8982.03214118882
2014-07-07,8997.8459893013
2014-07-08,9025.995796700265
2014-07-09,8989.064420547555
2014-07-10,8975.919714344684
2014-07-11,8979.49548956813
2014-07-14,9013.491060795466
2014-07-15,9020.909348872625
2014-07-16,9041.113064769657
2014-07-17,8990.786437291012
2014-07-18,8967.782192910772
2014-07-21,8947.394708416414
2014-07-22,9083.996806375611
2014-07-23,9152.075132066422
2014-07-24,9191.1369623729
2014-07-25,9151.264914166904
2014-07-28,9147.018624594111
2014-07-29,9141.73647452288
2014-07-30,9116.84183751776
2014-07-31,9032.537478379914
2014-08-01,9004.692924622035
2014-08-04,9068.505327579482
2014-08-05,8999.647346222097
2014-08-06,8926.421577297475
2014-08-07,8917.448521809834
2014-08-08,8917.303659850542
2014-08-11,9053.762091163971
2014-08-12,9072.624516422778
2014-08-13,9155.763625227295
2014-08-14,9157.69847658145
2014-08-15,9195.459563090884
2014-08-18,9248.437201796436
2014-08-19,9297.247192207045
2014-08-20,9264.503986729043
2014-08-21,9261.033724858333
2014-08-22,9263.328577677048
2014-08-25,9303.861474898373
