Date,EM EUROPE & MIDDLE EAST IMI VALUE
2008-08-28,1021.1382858641103
2008-08-29,1021.2511047570132
2008-09-01,1012.633268582768
2008-09-02,1012.5676159756633
2008-09-03,976.8230620188049
2008-09-04,952.0695184787278
2008-09-05,920.3885815915108
2008-09-08,938.5213496168025
2008-09-09,890.0296260719871
2008-09-10,867.082507528816
2008-09-11,844.2910193593538
2008-09-12,876.4983723619816
2008-09-15,843.8857048309443
2008-09-16,766.6154269381722
2008-09-17,745.5870610183184
2008-09-18,747.7881209722066
2008-09-19,871.6930964387867
2008-09-22,880.8731532862505
2008-09-23,856.3033716341372
2008-09-24,868.6036865146527
2008-09-25,879.7162037793905
2008-09-26,873.52105810609
2008-09-29,818.6816124740106
2008-09-30,828.2121332323333
2008-10-01,819.9204368241865
2008-10-02,796.0838266192891
2008-10-03,763.1180559062013
2008-10-06,635.2065863016121
2008-10-07,636.3114553908805
2008-10-08,591.4838058184395
2008-10-09,624.5301352342824
2008-10-10,598.2348216751583
2008-10-13,588.004591488448
2008-10-14,637.1968300616007
2008-10-15,584.5068983498733
2008-10-16,531.2707488416407
2008-10-17,501.75000603959995
2008-10-20,516.3334424422086
2008-10-21,521.161699395316
2008-10-22,491.69395761277195
2008-10-23,485.74093022879396
2008-10-24,438.059252
2008-10-27,427.330641
2008-10-28,456.00306524322446
2008-10-29,503.6860590842622
2008-10-30,551.745732579473
2008-10-31,561.3354668576644
2008-11-03,565.3731081796403
2008-11-04,583.5073348697614
2008-11-05,596.9829949619564
2008-11-06,557.508655962883
2008-11-07,555.4555798357483
2008-11-10,576.9813766202158
2008-11-11,524.5308676405107
2008-11-12,491.6815939060156
2008-11-13,475.21809678255613
2008-11-14,489.11390402486785
2008-11-17,463.38255447125573
2008-11-18,457.34421516625986
2008-11-19,454.822423403068
2008-11-20,424.02172433762865
2008-11-21,435.2259223328107
2008-11-24,473.3991188317214
2008-11-25,505.2903336141671
2008-11-26,493.61685389129036
2008-11-27,506.81354263414937
2008-11-28,498.82357437075297
2008-12-01,473.69358970614064
2008-12-02,478.2343413962994
2008-12-03,467.32559176799396
2008-12-04,479.5002344440698
2008-12-05,465.4654625008402
2008-12-08,498.9984491108092
2008-12-09,500.308644281646
2008-12-10,507.41667766857535
2008-12-11,516.628000457089
2008-12-12,505.2260815560305
2008-12-15,523.8432960248621
2008-12-16,528.1299762131621
2008-12-17,540.8422357981742
2008-12-18,529.0213820965031
2008-12-19,511.52886516584556
2008-12-22,509.04253992157203
2008-12-23,520.4998934285848
2008-12-24,510.5194309091636
2008-12-25,502.53922827469086
2008-12-26,498.56978299967733
2008-12-29,501.3036946949069
2008-12-30,496.90137417015575
2008-12-31,495.02899027254443
2009-01-01,497.2975331865463
2009-01-02,499.94383671832253
2009-01-05,507.87654622865347
2009-01-06,517.3463101556541
2009-01-07,510.83179456084605
2009-01-08,503.6814611378185
2009-01-09,500.3662547753683
2009-01-12,499.7353724557448
2009-01-13,496.8029826863479
2009-01-14,473.3781833862738
2009-01-15,462.43392389654
2009-01-16,467.10603247871404
2009-01-19,448.41590685747514
2009-01-20,439.9791420628504
2009-01-21,444.32001303707654
2009-01-22,434.2950715908482
2009-01-23,424.4409499513971
2009-01-26,452.1459212761747
2009-01-27,450.41280425430637
2009-01-28,457.4878903450587
2009-01-29,447.7699804878668
2009-01-30,444.8958068453173
2009-02-02,431.7978108766276
2009-02-03,436.19220424442824
2009-02-04,442.45337502366044
2009-02-05,437.61729019187806
2009-02-06,448.78991307308246
2009-02-09,475.83212170750585
2009-02-10,481.29359964616987
2009-02-11,476.5379440625283
2009-02-12,466.3204832457279
2009-02-13,477.9259071035504
2009-02-16,464.1672188190328
2009-02-17,431.3102233993427
2009-02-18,423.65110138728966
2009-02-19,438.29940334530363
2009-02-20,421.3046997819097
2009-02-23,422.16911543946145
2009-02-24,425.1685230077645
2009-02-25,428.3793353262878
2009-02-26,437.46186308499733
2009-02-27,432.1801722409669
2009-03-02,415.5351964161209
2009-03-03,416.4923495223317
2009-03-04,430.3539986844495
2009-03-05,421.54756671888305
2009-03-06,428.0814696535699
2009-03-09,428.4799741600097
2009-03-10,455.92192181420637
2009-03-11,455.4286294971516
2009-03-12,453.1923523631119
2009-03-13,464.42283434469374
2009-03-16,475.03568297516625
2009-03-17,470.0029710163112
2009-03-18,460.51930945523054
2009-03-19,485.9370861850349
2009-03-20,491.7433932107741
2009-03-23,517.9702915817077
2009-03-24,508.3746925172586
2009-03-25,521.3186755086821
2009-03-26,526.9963046049802
2009-03-27,510.1440866122906
2009-03-30,483.2759556239462
2009-03-31,489.96193809940866
2009-04-01,501.371564128993
2009-04-02,537.1672464467105
2009-04-03,537.4627577341355
2009-04-06,538.2119686183713
2009-04-07,534.0821083700167
2009-04-08,550.471433876646
2009-04-09,576.9492918438679
2009-04-10,578.7684095210748
2009-04-13,575.6340922029233
2009-04-14,572.9036702160854
2009-04-15,568.5121004634939
2009-04-16,573.6560229447688
2009-04-17,573.9724882910592
2009-04-20,544.0928042392288
2009-04-21,537.9363390966963
2009-04-22,549.8802111512603
2009-04-23,561.5075806147986
2009-04-24,571.8811957193442
2009-04-27,563.1121600342732
2009-04-28,555.8715315871829
2009-04-29,579.6140973597302
2009-04-30,584.6027768219594
2009-05-01,586.3686740242938
2009-05-04,610.1987948764936
2009-05-05,614.5100602317808
2009-05-06,627.4000224784796
2009-05-07,641.2548525949836
2009-05-08,652.4421227506208
2009-05-11,649.8092089197831
2009-05-12,666.0899516747959
2009-05-13,640.7628009561547
2009-05-14,638.1822747117438
2009-05-15,640.6624539497318
2009-05-18,647.6278611195148
2009-05-19,668.6636949947854
2009-05-20,698.9789053779374
2009-05-21,672.7136259291674
2009-05-22,685.2554478833972
2009-05-25,685.6555501310617
2009-05-26,674.986141536089
2009-05-27,683.9246661687714
2009-05-28,686.051011355614
2009-05-29,705.8653079260831
2009-06-01,744.9692144714915
2009-06-02,742.1239548339242
2009-06-03,702.9291266642066
2009-06-04,707.3897792780451
2009-06-05,712.5566045410022
2009-06-08,696.8623950051733
2009-06-09,705.7930385642444
2009-06-10,717.4686843177918
2009-06-11,723.7366467990665
2009-06-12,723.1770943013188
2009-06-15,693.2213944843819
2009-06-16,699.6355900056642
2009-06-17,673.2826640678616
2009-06-18,672.6276673338206
2009-06-19,676.7125090218138
2009-06-22,643.8234350830492
2009-06-23,635.6059675696882
2009-06-24,661.7710092446351
2009-06-25,650.7593750728591
2009-06-26,657.2499634142273
2009-06-29,672.9135048173891
2009-06-30,669.6968749271914
2009-07-01,691.8366921522163
2009-07-02,673.2078903268331
2009-07-03,668.8983147490248
2009-07-06,643.6963888748012
2009-07-07,647.9418090335087
2009-07-08,632.2952030998016
2009-07-09,633.9106790551856
2009-07-10,617.6717199244933
2009-07-13,623.4026980049405
2009-07-14,637.0476949365815
2009-07-15,668.0128938345625
2009-07-16,672.3291328573183
2009-07-17,678.471609764843
2009-07-20,699.7936885751229
2009-07-21,711.5436360483021
2009-07-22,703.1457148657921
2009-07-23,728.1334676558905
2009-07-24,730.8037307851467
2009-07-27,744.3226002470627
2009-07-28,732.8917187783352
2009-07-29,723.6509494265486
2009-07-30,754.0688560044689
2009-07-31,761.1470562320026
2009-08-03,793.6867232028064
2009-08-04,784.8040091477379
2009-08-05,775.5862014967732
2009-08-06,776.1548285003614
2009-08-07,782.2352522672269
2009-08-10,772.0956807389542
2009-08-11,747.4221037016731
2009-08-12,754.4967662536758
2009-08-13,778.20102102719
2009-08-14,766.8839863474789
2009-08-17,734.791481077234
2009-08-18,741.9160636651261
2009-08-19,747.8214295608643
2009-08-20,767.5820566816993
2009-08-21,792.9807965093203
2009-08-24,813.1118094629077
2009-08-25,820.3538706418765
2009-08-26,799.9957061358383
2009-08-27,786.2616565106867
2009-08-28,803.0504859045785
2009-08-31,789.6727192232776
2009-09-01,787.43198218699
2009-09-02,762.8276477019822
2009-09-03,774.0112572052435
2009-09-04,773.7872132129045
2009-09-07,787.7349578736785
2009-09-08,802.9508898104056
2009-09-09,813.4855240576554
2009-09-10,811.2215239173019
2009-09-11,822.9828567748474
2009-09-14,811.7574550783612
2009-09-15,822.5107710131498
2009-09-16,841.1900666004822
2009-09-17,844.4797319297975
2009-09-18,848.8024439214626
2009-09-21,827.3423795319445
2009-09-22,852.5538919717302
2009-09-23,848.8334525492412
2009-09-24,840.071447528896
2009-09-25,837.119755122655
2009-09-28,846.5295554873184
2009-09-29,848.5656409799327
2009-09-30,838.3893061416483
2009-10-01,844.8852790714935
2009-10-02,826.0391018415379
2009-10-05,835.1317414904642
2009-10-06,863.807309974172
2009-10-07,858.398093838292
2009-10-08,879.4316680025873
2009-10-09,888.9517909508745
2009-10-12,916.9369429614293
2009-10-13,902.740648434155
2009-10-14,933.2406108002001
2009-10-15,928.5250768526661
2009-10-16,914.4023457604586
2009-10-19,932.2183791755104
2009-10-20,936.4351497410719
2009-10-21,943.0132794644588
2009-10-22,933.1197771812883
2009-10-23,940.638193978657
2009-10-26,933.5959887994368
2009-10-27,908.7168353585221
2009-10-28,866.8533626622661
2009-10-29,885.3876916298314
2009-10-30,860.5529467844037
2009-11-02,867.5060339739348
2009-11-03,837.2780367027862
2009-11-04,853.9636860285249
2009-11-05,875.3774177516082
2009-11-06,863.8308817897083
2009-11-09,902.053580075769
2009-11-10,911.8959492901447
2009-11-11,915.7137441913792
2009-11-12,907.3297383943693
2009-11-13,904.2602639699246
2009-11-16,932.4902961482755
2009-11-17,921.1045510594336
2009-11-18,922.7307586497527
2009-11-19,901.3433534916254
2009-11-20,894.9771085938447
2009-11-23,914.4074933034841
2009-11-24,904.7267785673918
2009-11-25,901.2738400927951
2009-11-26,871.4991552459186
2009-11-27,876.0005149683743
2009-11-30,877.526829328578
2009-12-01,898.6414426719213
2009-12-02,901.5931842876424
2009-12-03,904.788154057315
2009-12-04,912.7467341879708
2009-12-07,898.3098582706625
2009-12-08,873.660662722102
2009-12-09,868.6277234681598
2009-12-10,873.3311915901145
2009-12-11,874.8435783428367
2009-12-14,883.0039228342379
2009-12-15,886.1034944050518
2009-12-16,903.5534878075717
2009-12-17,875.8692352480247
2009-12-18,879.7054523461659
2009-12-21,892.6946318754632
2009-12-22,891.7669508515485
2009-12-23,902.6661237794484
2009-12-24,908.7202155903295
2009-12-25,910.4819787524323
2009-12-28,913.9569694923143
2009-12-29,914.7946714517504
2009-12-30,904.8050079132406
2009-12-31,912.5532698354248
2010-01-01,912.5532698354248
2010-01-04,929.8774053524413
2010-01-05,942.3597888960232
2010-01-06,943.077192366453
2010-01-07,940.5738335902265
2010-01-08,942.3473421050252
2010-01-11,978.6998750013996
2010-01-12,962.2521457539207
2010-01-13,966.132699801075
2010-01-14,970.5250495161204
2010-01-15,961.6975057630923
2010-01-18,972.3479484521104
2010-01-19,972.8148659474732
2010-01-20,955.8436889992051
2010-01-21,945.9434835244216
2010-01-22,931.8317014338518
2010-01-25,928.0068159785383
2010-01-26,913.4529325169099
2010-01-27,911.3898157910241
2010-01-28,919.1813573310942
2010-01-29,926.8309598585157
2010-02-01,929.3750718308878
2010-02-02,939.411728235983
2010-02-03,940.0375936307388
2010-02-04,908.6144836510549
2010-02-05,882.457000195543
2010-02-08,866.4664942566685
2010-02-09,878.0233784286088
2010-02-10,874.6796683906846
2010-02-11,875.5809918104802
2010-02-12,869.2056203109647
2010-02-15,880.449628283195
2010-02-16,898.614458910093
2010-02-17,901.8610818146587
2010-02-18,893.6298569156498
2010-02-19,895.8102373775614
2010-02-22,902.8775669478447
2010-02-23,896.2064435653331
2010-02-24,890.8055470389274
2010-02-25,873.8901677655439
2010-02-26,893.576936482346
2010-03-01,904.1044677666102
2010-03-02,915.0776892035357
2010-03-03,924.0886280429739
2010-03-04,924.2825497858536
2010-03-05,939.4256217972198
2010-03-08,945.2305472772559
2010-03-09,937.2662384342904
2010-03-10,945.5409202605556
2010-03-11,940.9267040230832
2010-03-12,951.7731662179343
2010-03-15,940.6082975500303
2010-03-16,958.6403810635863
2010-03-17,973.1187277188263
2010-03-18,963.1682690463155
2010-03-19,955.8503864171474
2010-03-22,956.1493056271177
2010-03-23,960.3364549699019
2010-03-24,953.7635692088692
2010-03-25,961.5026387616565
2010-03-26,960.8492711072153
2010-03-29,973.3514001474814
2010-03-30,978.8434739934042
2010-03-31,984.073555380237
2010-04-01,1002.2264303152486
2010-04-02,1003.9209879901742
2010-04-05,1010.4146016563584
2010-04-06,1013.7552558166905
2010-04-07,1006.2887920948197
2010-04-08,994.9043869588371
2010-04-09,1009.2276924171925
2010-04-12,1018.6114851309109
2010-04-13,1009.9927393696465
2010-04-14,1028.1888652443815
2010-04-15,1026.7806444239752
2010-04-16,1010.0261599485262
2010-04-19,987.3734643680457
2010-04-20,996.5017989756477
2010-04-21,995.8568285411429
2010-04-22,981.7919838079857
2010-04-23,994.4231756510624
2010-04-26,1003.3516937086804
2010-04-27,987.052693619727
2010-04-28,966.7756780710127
2010-04-29,975.6538354873867
2010-04-30,972.2602538040409
2010-05-03,969.5102904146082
2010-05-04,938.1861467164289
2010-05-05,910.771235503036
2010-05-06,895.4547182759161
2010-05-07,860.0798477212173
2010-05-10,901.5803960353336
2010-05-11,904.0105143551191
2010-05-12,929.2301605383655
2010-05-13,920.2242922917372
2010-05-14,894.4342094004438
2010-05-17,887.3292916013413
2010-05-18,892.2194997466918
2010-05-19,863.0836407648512
2010-05-20,822.9770194562811
2010-05-21,834.4985517814533
2010-05-24,837.2232978194304
2010-05-25,798.300523807006
2010-05-26,830.1025007419927
2010-05-27,858.1280295031827
2010-05-28,860.9231103706946
2010-05-31,865.9564234697958
2010-06-01,854.4480044120943
2010-06-02,864.76771648494
2010-06-03,873.2865300251906
2010-06-04,848.6179397119048
2010-06-07,834.0847821863916
2010-06-08,821.9327525904097
2010-06-09,835.9822458194202
2010-06-10,852.7513528192584
2010-06-11,853.837056540849
2010-06-14,862.6926159698321
2010-06-15,882.2407689650007
2010-06-16,881.8081628658185
2010-06-17,877.429509178662
2010-06-18,885.1386926653048
2010-06-21,904.0213654780662
2010-06-22,888.0103756487049
2010-06-23,876.5522685901221
2010-06-24,869.5194234721671
2010-06-25,864.8062684723183
2010-06-28,872.773403855698
2010-06-29,842.391255270894
2010-06-30,839.5054396654366
2010-07-01,823.5528238907999
2010-07-02,847.9681828810054
2010-07-05,846.5796255870081
2010-07-06,869.7655437331515
2010-07-07,869.4927520138386
2010-07-08,876.2647502828808
2010-07-09,876.3169465264344
2010-07-12,886.5893803743515
2010-07-13,903.0131776081556
2010-07-14,904.0801696002237
2010-07-15,904.0064077211008
2010-07-16,894.6885121076535
2010-07-19,894.6382065937732
2010-07-20,891.2082784393907
2010-07-21,912.854198429943
2010-07-22,932.3467382086558
2010-07-23,927.9997846258651
2010-07-26,945.0103564221921
2010-07-27,955.0136067360717
2010-07-28,954.2661831058404
2010-07-29,967.9058275567694
2010-07-30,955.9749888965245
2010-08-02,987.9221879412887
2010-08-03,979.715992762469
2010-08-04,979.1445951203164
2010-08-05,978.206325544428
2010-08-06,980.3736264149829
2010-08-09,982.4608439461132
2010-08-10,959.5028806063729
2010-08-11,931.9816455046938
2010-08-12,931.9302458527949
2010-08-13,926.5664604120781
2010-08-16,937.8405211721948
2010-08-17,947.766847124049
2010-08-18,943.762351917597
2010-08-19,935.6757198824757
2010-08-20,923.545807280002
2010-08-23,922.5740880341593
2010-08-24,906.2391497773085
2010-08-25,901.1576492451595
2010-08-26,917.861266763909
2010-08-27,922.7443335880215
2010-08-30,920.6959247082368
2010-08-31,922.4992710774366
2010-09-01,942.4495581665514
2010-09-02,947.2982981303084
2010-09-03,955.4543223062855
2010-09-06,957.6033831910922
2010-09-07,942.5184002908862
2010-09-08,952.2456858072082
2010-09-09,960.5275559591685
2010-09-10,958.9379576644396
2010-09-13,977.4195405761757
2010-09-14,979.4252136177467
2010-09-15,979.8639668376643
2010-09-16,970.7637204898699
2010-09-17,965.3541314423161
2010-09-20,975.2071942502192
2010-09-21,976.6322639960852
2010-09-22,984.8848209703078
2010-09-23,977.1750701823014
2010-09-24,990.1965036197722
2010-09-27,986.9345713730139
2010-09-28,989.4689104174088
2010-09-29,994.0818470835221
2010-09-30,1006.7348342338375
2010-10-01,1014.3258508858978
2010-10-04,1017.3647051705592
2010-10-05,1040.823211706295
2010-10-06,1050.8561320180652
2010-10-07,1042.6213423307975
2010-10-08,1040.2871629259303
2010-10-11,1054.1171920576683
2010-10-12,1048.0865099202033
2010-10-13,1066.5880819885567
2010-10-14,1063.8835807991186
2010-10-15,1055.0055338456839
2010-10-18,1055.277828297759
2010-10-19,1032.4255182023867
2010-10-20,1034.6432187344096
2010-10-21,1051.3170068721809
2010-10-22,1051.1483800077
2010-10-25,1059.4954368974554
2010-10-26,1053.1947268939712
2010-10-27,1029.7177298600154
2010-10-28,1034.2370633403923
2010-10-29,1038.078370687253
2010-11-01,1045.9504737744867
2010-11-02,1052.9589905311782
2010-11-03,1051.919312100758
2010-11-04,1074.4699724816498
2010-11-05,1069.5123538489215
2010-11-08,1069.7739033225962
2010-11-09,1089.404622832354
2010-11-10,1064.0481818658923
2010-11-11,1054.5295452002501
2010-11-12,1049.7526370495666
2010-11-15,1041.7422705784682
2010-11-16,1022.4150215090906
2010-11-17,1021.8670552155565
2010-11-18,1035.5930089679175
2010-11-19,1037.3192263779779
2010-11-22,1022.0991738206517
2010-11-23,998.6080723310992
2010-11-24,1011.2791479428189
2010-11-25,1014.2066827571208
2010-11-26,996.1316129598322
2010-11-29,974.4186115493562
