Date,AUSTRALIA SMALL CAP VALUE WEIGHTED
2002-11-18,1681.392329849986
2002-11-19,1670.0970707638273
2002-11-20,1673.152146477287
2002-11-21,1714.292363845472
2002-11-22,1715.673775379551
2002-11-25,1698.0939695320296
2002-11-26,1697.5431310193576
2002-11-27,1685.9257942845165
2002-11-28,1711.0436654912332
2002-11-29,1726.4347058875894
2002-12-02,1731.1868118280643
2002-12-03,1724.5299358005834
2002-12-04,1712.272782541135
2002-12-05,1723.0787537434635
2002-12-06,1720.8165143407728
2002-12-09,1733.2122001204443
2002-12-10,1721.017927945766
2002-12-11,1708.364292872604
2002-12-12,1723.3054750694116
2002-12-13,1740.8099514616104
2002-12-16,1735.3151786520752
2002-12-17,1745.956684382468
2002-12-18,1734.1357074919533
2002-12-19,1745.1971832122865
2002-12-20,1742.9348963358461
2002-12-23,1753.1733588840077
2002-12-24,1761.4673024492786
2002-12-25,1761.4673024492786
2002-12-26,1761.4673024492786
2002-12-27,1755.8913385475953
2002-12-30,1760.3028811824415
2002-12-31,1768.4787639294027
2003-01-01,1768.4787639294025
2003-01-02,1772.4983352799704
2003-01-03,1791.7877457914367
2003-01-06,1839.5451750281957
2003-01-07,1834.9273334136449
2003-01-08,1826.068412929407
2003-01-09,1841.3341930352349
2003-01-10,1852.0010915539767
2003-01-13,1856.965096455035
2003-01-14,1871.9703583353348
2003-01-15,1872.6035231864516
2003-01-16,1876.07361708662
2003-01-17,1884.9030899982988
2003-01-20,1897.7286215415747
2003-01-21,1885.0327278029056
2003-01-22,1864.8120248580965
2003-01-23,1889.6375561907591
2003-01-24,1906.9835500404058
2003-01-27,1900.0560943800401
2003-01-28,1870.8497223197878
2003-01-29,1877.2174704594681
2003-01-30,1866.5519965404794
2003-01-31,1865.9214411053742
2003-02-03,1839.4890854721143
2003-02-04,1860.4688759400133
2003-02-05,1848.7911676016663
2003-02-06,1840.9249499386547
2003-02-07,1846.5360745971404
2003-02-10,1840.8621911179914
2003-02-11,1827.5841037834552
2003-02-12,1837.791048885042
2003-02-13,1834.3132396842982
2003-02-14,1827.7417980995358
2003-02-17,1829.041790070988
2003-02-18,1832.2631365184961
2003-02-19,1842.8387662665423
2003-02-20,1841.0004980723631
2003-02-21,1841.9852677574768
2003-02-24,1872.1052458611211
2003-02-25,1850.9705379561499
2003-02-26,1872.4495066453712
2003-02-27,1855.9588845748358
2003-02-28,1863.2505731447711
2003-03-03,1890.5114807002763
2003-03-04,1888.3944840128204
2003-03-05,1874.1457166464968
2003-03-06,1864.7309987265005
2003-03-07,1853.1947921375845
2003-03-10,1859.7157937546283
2003-03-11,1813.1278468472744
2003-03-12,1766.5537215658505
2003-03-13,1747.3073817198406
2003-03-14,1765.756980750396
2003-03-17,1761.7132208697012
2003-03-18,1797.6967147914936
2003-03-19,1805.3498015779385
2003-03-20,1816.8638832868535
2003-03-21,1813.453314420502
2003-03-24,1825.6003700113565
2003-03-25,1837.8506790191689
2003-03-26,1840.7273959864974
2003-03-27,1855.3021122493246
2003-03-28,1865.0175634405352
2003-03-31,1883.249165273404
2003-04-01,1874.3716110412468
2003-04-02,1850.0097620251568
2003-04-03,1855.7065701738459
2003-04-04,1890.6409069185697
2003-04-07,1906.2457232816134
2003-04-08,1909.4900670874606
2003-04-09,1913.3415026107803
2003-04-10,1948.329983589656
2003-04-11,1955.344728125472
2003-04-14,1950.8785157323384
2003-04-15,1957.2580250423523
2003-04-16,1979.3376182722964
2003-04-17,1977.6956330395603
2003-04-18,1977.69563303956
2003-04-21,1973.0346681181343
2003-04-22,2013.36663568139
2003-04-23,2010.508838515277
2003-04-24,2006.9704896751969
2003-04-25,1998.5378405589154
2003-04-28,2005.3227443585527
2003-04-29,2023.9981751313285
2003-04-30,2047.1900665435307
2003-05-01,2072.7940970523787
2003-05-02,2061.5214333863078
2003-05-05,2092.7207132339618
2003-05-06,2101.30553913059
2003-05-07,2102.012902062289
2003-05-08,2123.3788726301677
2003-05-09,2141.676415359066
2003-05-12,2167.5300541568063
2003-05-13,2170.8746187474226
2003-05-14,2163.6328168300915
2003-05-15,2140.194042219361
2003-05-16,2153.884781550491
2003-05-19,2178.7323380382077
2003-05-20,2170.2405509626346
2003-05-21,2174.94644083163
2003-05-22,2186.654068040861
2003-05-23,2195.195834861603
2003-05-26,2216.8350369197233
2003-05-27,2202.50693107347
2003-05-28,2176.377724139026
2003-05-29,2169.4875056915503
2003-05-30,2178.8626426775386
2003-06-02,2195.8581989703107
2003-06-03,2203.7179200840596
2003-06-04,2218.006643714527
2003-06-05,2238.4064486936163
2003-06-06,2221.642264387663
2003-06-09,2213.8157890699836
2003-06-10,2218.3914173985804
2003-06-11,2250.631712125643
2003-06-12,2265.278240253066
2003-06-13,2283.3860885621043
2003-06-16,2302.8741889200796
2003-06-17,2330.8265615552627
2003-06-18,2337.875916623415
2003-06-19,2336.7676368756593
2003-06-20,2341.083243006666
2003-06-23,2331.9088953121413
2003-06-24,2315.274999144526
2003-06-25,2343.539151788591
2003-06-26,2305.3179119818683
2003-06-27,2316.747708724237
2003-06-30,2324.5924094754355
2003-07-01,2353.5460852802485
2003-07-02,2367.5884124921654
2003-07-03,2391.8207804050535
2003-07-04,2381.199448381908
2003-07-07,2383.301980852258
2003-07-08,2332.698965863001
2003-07-09,2305.8128745277713
2003-07-10,2316.9927704342476
2003-07-11,2329.7060315101266
2003-07-14,2361.0709320853143
2003-07-15,2337.7542818801635
2003-07-16,2371.470578257356
2003-07-17,2351.268598377056
2003-07-18,2324.07198281415
2003-07-21,2342.8619953632706
2003-07-22,2329.9736015928183
2003-07-23,2355.8314945089655
2003-07-24,2401.6135109151014
2003-07-25,2406.4258812414214
2003-07-28,2420.020585701601
2003-07-29,2421.432476748959
2003-07-30,2382.1129646616814
2003-07-31,2377.698595872409
2003-08-01,2406.3094083383758
2003-08-04,2393.457312026585
2003-08-05,2378.0451916646985
2003-08-06,2391.953534143585
2003-08-07,2411.9934468472447
2003-08-08,2426.3365250643747
2003-08-11,2441.7788816939255
2003-08-12,2448.8749192276427
2003-08-13,2463.9127177247933
2003-08-14,2456.1753171981054
2003-08-15,2458.1954483737604
2003-08-18,2445.3829828409594
2003-08-19,2446.865535694001
2003-08-20,2476.6130514109377
2003-08-21,2452.386281289581
2003-08-22,2427.962315214915
2003-08-25,2431.6805602953305
2003-08-26,2400.883335495905
2003-08-27,2383.086203628373
2003-08-28,2398.0688144572837
2003-08-29,2429.4445441769817
2003-09-01,2437.867554979293
2003-09-02,2442.7628072023545
2003-09-03,2434.2156529256235
2003-09-04,2446.5124373827916
2003-09-05,2466.355522745274
2003-09-08,2478.4739039312726
2003-09-09,2537.7068385055545
2003-09-10,2546.6401258272945
2003-09-11,2542.655510029513
2003-09-12,2552.7617472883253
2003-09-15,2572.0575914581664
2003-09-16,2557.953232575885
2003-09-17,2564.882587733407
2003-09-18,2572.211294864754
2003-09-19,2629.495726969613
2003-09-22,2640.1145708037716
2003-09-23,2617.457288188676
2003-09-24,2641.2022222120027
2003-09-25,2638.7704674261
2003-09-26,2612.1664620532356
2003-09-29,2591.33952538997
2003-09-30,2625.0120324136105
2003-10-01,2640.210703772753
2003-10-02,2665.596250444263
2003-10-03,2660.933877852758
2003-10-06,2671.292438701042
2003-10-07,2716.748054063716
2003-10-08,2742.887398716989
2003-10-09,2754.0447393569166
2003-10-10,2771.103686671972
2003-10-13,2775.0430570484723
2003-10-14,2779.0538804432135
2003-10-15,2785.7116958181828
2003-10-16,2800.4464216089477
2003-10-17,2806.463214632117
2003-10-20,2804.691419169029
2003-10-21,2856.02764894913
2003-10-22,2862.6902847873544
2003-10-23,2828.1140547532123
2003-10-24,2827.0232137762364
2003-10-27,2835.2241722143062
2003-10-28,2827.1054775596167
2003-10-29,2830.7761701414684
2003-10-30,2857.929853332214
2003-10-31,2877.6888033245523
2003-11-03,2842.1096185135166
2003-11-04,2830.6594795220544
2003-11-05,2842.1464528501756
2003-11-06,2851.791805815824
2003-11-07,2852.5615604891746
2003-11-10,2873.065229041661
2003-11-11,2858.553521284965
2003-11-12,2837.1689811241
2003-11-13,2860.24626203295
2003-11-14,2852.553475143828
2003-11-17,2804.825015678871
2003-11-18,2805.190396079648
2003-11-19,2806.43163533148
2003-11-20,2813.2943484218636
2003-11-21,2805.3840015089154
2003-11-24,2787.9221207031246
2003-11-25,2799.059793103071
2003-11-26,2821.125380459895
2003-11-27,2821.4118478533724
2003-11-28,2825.9075089760413
2003-12-01,2826.757725977215
2003-12-02,2856.5515580640863
2003-12-03,2889.4834893527786
2003-12-04,2887.3142135443995
2003-12-05,2901.424030606857
2003-12-08,2925.655292079091
2003-12-09,2907.0514041887645
2003-12-10,2914.6334055316133
2003-12-11,2864.554004851503
2003-12-12,2898.763920571382
2003-12-15,2928.443721876706
2003-12-16,2923.852078049497
2003-12-17,2926.018528192909
2003-12-18,2906.050388730103
2003-12-19,2917.55695955314
2003-12-22,2925.7746350031302
2003-12-23,2941.2184002393146
2003-12-24,2975.713507449621
2003-12-25,2975.713507449621
2003-12-26,2969.706818900067
2003-12-29,2984.6157353059116
2003-12-30,3020.968955662832
2003-12-31,3045.9188247237694
2004-01-01,3045.9188247237694
2004-01-02,3063.476663890192
2004-01-05,3096.9458010011417
2004-01-06,3126.1293336005456
2004-01-07,3107.448805242163
2004-01-08,3124.5947935966815
2004-01-09,3144.50757372972
2004-01-12,3141.055615911542
2004-01-13,3150.877228094819
2004-01-14,3150.4571904023073
2004-01-15,3136.1877536033276
2004-01-16,3122.7356944146477
2004-01-19,3062.339624080671
2004-01-20,3135.5028953236997
2004-01-21,3173.7864159507967
2004-01-22,3206.027252436301
2004-01-23,3208.189028442708
2004-01-26,3198.2744602373723
2004-01-27,3195.2636787196257
2004-01-28,3163.7544081359165
2004-01-29,3075.4963719764637
2004-01-30,3075.2106676106396
2004-02-02,3065.9623028888254
2004-02-03,3095.0934871217432
2004-02-04,3068.426552178489
2004-02-05,3077.6955793576817
2004-02-06,3111.7786619945914
2004-02-09,3146.527387619334
2004-02-10,3167.1880674645126
2004-02-11,3181.260045481562
2004-02-12,3236.781384698516
2004-02-13,3247.8637762172066
2004-02-16,3265.3555532110145
2004-02-17,3299.7461156252148
2004-02-18,3319.9623174510148
2004-02-19,3303.253776186366
2004-02-20,3247.532834681537
2004-02-23,3223.9842276947174
2004-02-24,3239.692244852014
2004-02-25,3231.3368821163776
2004-02-26,3207.554540861334
2004-02-27,3236.749025430883
2004-03-01,3269.3744845217543
2004-03-02,3260.4357746731193
2004-03-03,3164.997292032387
2004-03-04,3196.03948619754
2004-03-05,3251.1200689704015
2004-03-08,3238.425233840263
2004-03-09,3280.655963008715
2004-03-10,3206.6300237131168
2004-03-11,3143.4470227148513
2004-03-12,3102.9988740074577
2004-03-15,3113.970692855716
2004-03-16,3166.1186158315672
2004-03-17,3152.0037110060875
2004-03-18,3202.476829302823
2004-03-19,3212.66541278762
2004-03-22,3217.3295341038115
2004-03-23,3216.353531700337
2004-03-24,3193.0166683662833
2004-03-25,3165.127162085247
2004-03-26,3196.2378198534825
2004-03-29,3200.3905758799083
2004-03-30,3238.737956091582
2004-03-31,3268.3463816283056
2004-04-01,3323.752431527111
2004-04-02,3292.2885120288292
2004-04-05,3275.61466419109
2004-04-06,3301.06832849247
2004-04-07,3316.7763070727715
2004-04-08,3293.5090091534826
2004-04-09,3293.5090091534835
2004-04-12,3310.357812374702
2004-04-13,3254.938138628474
2004-04-14,3152.077235853478
2004-04-15,3168.7894014902
2004-04-16,3214.095674141517
2004-04-19,3228.881576777508
2004-04-20,3198.7093574783953
2004-04-21,3169.9346188587547
2004-04-22,3137.041269136088
2004-04-23,3145.845228519722
2004-04-26,3148.1132086672496
2004-04-27,3154.2005909257387
2004-04-28,3126.215314011206
2004-04-29,3061.1284040843284
2004-04-30,3066.8251110773294
2004-05-03,3035.0177280113353
2004-05-04,3073.066476383291
2004-05-05,3087.8799171832825
2004-05-06,3055.069479993118
2004-05-07,2954.1663385175866
2004-05-10,2869.4968594012357
2004-05-11,2881.0056631857956
2004-05-12,2919.867130099111
2004-05-13,2875.790530826339
2004-05-14,2870.367911597073
2004-05-17,2878.0148869472196
2004-05-18,2856.004090172539
2004-05-19,2917.2697759375633
2004-05-20,2884.0931218786072
2004-05-21,2938.934331451157
2004-05-24,2925.830632544076
2004-05-25,2959.648794455911
2004-05-26,2995.1279940516724
2004-05-27,3068.6151053798444
2004-05-28,3068.4958522865036
2004-05-31,3080.174556767923
2004-06-01,3054.328249697116
2004-06-02,3022.2797529624413
2004-06-03,2982.2596696063442
2004-06-04,2997.770090676272
2004-06-07,3054.2264821517924
2004-06-08,3038.1423292928357
2004-06-09,2991.3113478751866
2004-06-10,3026.9991305192284
2004-06-11,3010.058671188538
2004-06-14,3008.5385492133314
2004-06-15,2986.1021103397334
2004-06-16,2997.4291359988415
2004-06-17,2994.256550172134
2004-06-18,3031.179879471972
2004-06-21,3040.663175873911
2004-06-22,3020.210235495218
2004-06-23,3033.548390428515
2004-06-24,3086.0149789530587
2004-06-25,3073.5074972178886
2004-06-28,3075.428667836002
2004-06-29,3041.451804867818
2004-06-30,3083.22581837687
2004-07-01,3126.273171221686
2004-07-02,3166.1400794673305
2004-07-05,3188.26222617785
2004-07-06,3218.722034896502
2004-07-07,3264.466665344863
2004-07-08,3269.7074392087893
2004-07-09,3256.9409319297065
2004-07-12,3282.633148827174
2004-07-13,3275.7759034821065
2004-07-14,3258.276918346553
2004-07-15,3263.889641135269
2004-07-16,3307.30207238069
2004-07-19,3319.623160287306
2004-07-20,3293.2361473245783
2004-07-21,3255.957226312361
2004-07-22,3266.995759746527
2004-07-23,3230.761926427981
2004-07-26,3222.554824225081
2004-07-27,3218.322592387361
2004-07-28,3210.391553069961
2004-07-29,3203.735344241442
2004-07-30,3246.6464825922535
2004-08-02,3276.65346836928
2004-08-03,3276.861600012336
2004-08-04,3270.9371582694203
2004-08-05,3266.631933746028
2004-08-06,3312.0018400628037
2004-08-09,3301.0865789587033
2004-08-10,3298.8286875542326
2004-08-11,3288.228189353158
2004-08-12,3290.1296976906124
2004-08-13,3286.386985135446
2004-08-16,3301.5682294033095
2004-08-17,3278.888357689088
2004-08-18,3268.2994501927496
2004-08-19,3338.1493105430427
2004-08-20,3354.6005548909375
2004-08-23,3348.173700415764
2004-08-24,3294.277528324581
2004-08-25,3307.4256216265194
2004-08-26,3306.186169775183
2004-08-27,3340.6009614203494
2004-08-30,3305.692135145093
2004-08-31,3332.2490631202763
2004-09-01,3345.19207710065
2004-09-02,3309.614456327212
2004-09-03,3274.604482438475
2004-09-06,3283.0170397987285
2004-09-07,3299.5054435087955
2004-09-08,3305.7750266030494
2004-09-09,3280.094205457607
2004-09-10,3340.3430650138816
2004-09-13,3341.1999911954335
2004-09-14,3390.4956853145773
2004-09-15,3336.1851048475487
2004-09-16,3358.4292641446877
2004-09-17,3343.122433719592
2004-09-20,3357.576044400765
2004-09-21,3375.9276416661137
2004-09-22,3414.865185794063
2004-09-23,3465.3533262980454
2004-09-24,3442.6881032671427
2004-09-27,3437.396723784923
2004-09-28,3468.2632664277307
2004-09-29,3474.496626091522
2004-09-30,3526.7697812247993
2004-10-01,3522.4235160349253
2004-10-04,3519.8955810843286
2004-10-05,3561.599240528585
2004-10-06,3582.1264375051733
2004-10-07,3586.235393210718
2004-10-08,3615.657536857532
2004-10-11,3624.253661798393
2004-10-12,3638.748118254197
2004-10-13,3616.9244772319125
2004-10-14,3644.204713759478
2004-10-15,3655.619923981734
2004-10-18,3637.654205389437
2004-10-19,3660.1926041944093
2004-10-20,3689.880044224831
2004-10-21,3714.0446022994965
2004-10-22,3722.1724675003793
2004-10-25,3751.1218306315714
2004-10-26,3747.78176354084
2004-10-27,3803.0907849457926
2004-10-28,3804.230260381678
2004-10-29,3831.9472481979083
2004-11-01,3828.8850265245073
2004-11-02,3814.7002509724457
2004-11-03,3894.3576532703555
2004-11-04,3931.898485701699
2004-11-05,3947.5315108218115
2004-11-08,3937.26070076196
2004-11-09,3954.704542337427
2004-11-10,3958.3784499643148
2004-11-11,3976.99565748523
2004-11-12,4008.691926924161
2004-11-15,4020.640887986796
2004-11-16,4029.56176285664
2004-11-17,4071.275486528979
2004-11-18,4059.6267758094878
2004-11-19,4085.639774608437
2004-11-22,4068.933820654141
2004-11-23,4108.857386327328
2004-11-24,4146.223913476014
2004-11-25,4187.73269597783
2004-11-26,4160.529028935033
2004-11-29,4147.280943496441
2004-11-30,4095.941525949148
2004-12-01,4081.1214957670263
2004-12-02,4127.161302035154
2004-12-03,4119.711191986217
2004-12-06,4160.262008342755
2004-12-07,4153.2108889386445
2004-12-08,3998.8315124788483
2004-12-09,3979.4733585490403
2004-12-10,3959.9788499642127
2004-12-13,3996.5483326412887
2004-12-14,3996.4863667992986
2004-12-15,4041.6941756941915
2004-12-16,4018.4574470713274
2004-12-17,4034.475746573824
2004-12-20,4083.7758520713414
2004-12-21,4100.000828562894
2004-12-22,4128.420253355035
2004-12-23,4124.132844957661
2004-12-24,4164.164889142411
2004-12-27,4192.518258791586
2004-12-28,4194.678515526762
2004-12-29,4186.009621468511
2004-12-30,4222.295325064674
2004-12-31,4258.816451626071
2005-01-03,4220.5148111311555
2005-01-04,4195.370416590156
2005-01-05,4176.9385802079705
2005-01-06,4138.242205702994
2005-01-07,4146.154688336493
2005-01-10,4164.192056611082
2005-01-11,4188.073529881663
2005-01-12,4217.823277075911
2005-01-13,4222.256101405652
2005-01-14,4183.5954606965215
2005-01-17,4193.708015692079
2005-01-18,4156.134224798629
2005-01-19,4168.496887005781
2005-01-20,4162.865280653575
2005-01-21,4195.517210076258
2005-01-24,4195.371137941185
2005-01-25,4185.018934359623
2005-01-26,4238.658988710559
2005-01-27,4285.620375514606
2005-01-28,4268.807773613006
2005-01-31,4273.708419857445
2005-02-01,4281.798849500077
2005-02-02,4298.129063675769
2005-02-03,4279.564242450193
2005-02-04,4286.840251087495
2005-02-07,4316.469443138503
2005-02-08,4262.722323861146
2005-02-09,4262.410088020325
2005-02-10,4315.563954677709
2005-02-11,4340.893931298325
2005-02-14,4365.196340518649
2005-02-15,4328.242366200531
2005-02-16,4296.701153988547
2005-02-17,4326.291283906463
2005-02-18,4312.687562993134
2005-02-21,4339.210762548714
2005-02-22,4347.304651907456
2005-02-23,4263.528402190821
2005-02-24,4235.4918053330875
2005-02-25,4242.260269713823
2005-02-28,4326.778893778469
2005-03-01,4310.533777529772
2005-03-02,4294.142506949064
2005-03-03,4300.197251831988
2005-03-04,4357.091111083788
2005-03-07,4386.24779035997
2005-03-08,4449.204959024821
2005-03-09,4416.147234980743
2005-03-10,4392.215933091375
2005-03-11,4433.573240246427
2005-03-14,4421.017125244017
2005-03-15,4435.15619081308
2005-03-16,4495.169138979269
2005-03-17,4468.001058070221
2005-03-18,4470.658576192756
2005-03-21,4457.078280678627
2005-03-22,4448.247732204072
2005-03-23,4307.5302635287935
2005-03-24,4257.285911826474
2005-03-25,4257.285911826474
2005-03-28,4242.119727154505
2005-03-29,4215.135652616212
2005-03-30,4202.9662562710455
2005-03-31,4234.842447640429
2005-04-01,4261.795483596432
2005-04-04,4200.160607906553
2005-04-05,4189.685134571011
2005-04-06,4161.871881956449
2005-04-07,4188.604706991569
2005-04-08,4219.5584711913625
2005-04-11,4219.651345643361
2005-04-12,4225.373860961781
2005-04-13,4249.793931855983
2005-04-14,4174.644193350808
2005-04-15,4088.0040063408096
2005-04-18,3995.0945227672214
2005-04-19,4074.541903455173
2005-04-20,4109.379313414373
2005-04-21,4100.84577605886
2005-04-22,4144.91861025178
2005-04-25,4123.469788464875
2005-04-26,4115.415124570783
2005-04-27,4088.4783899249114
2005-04-28,4084.4852719680193
2005-04-29,4039.876702219267
2005-05-02,4034.0194676281094
2005-05-03,3971.1841957750853
2005-05-04,3943.386164483526
2005-05-05,3960.435899929592
2005-05-06,3956.4976552507123
2005-05-09,3938.9087206839677
2005-05-10,3965.03611137547
2005-05-11,3984.4647329382865
2005-05-12,3967.0596275791695
2005-05-13,3924.3367071738576
2005-05-16,3856.4525213282227
2005-05-17,3837.6342340153024
2005-05-18,3886.28533356894
2005-05-19,3934.1744072180877
2005-05-20,3918.5493267025663
2005-05-23,3987.6276332248713
2005-05-24,4026.964586533554
2005-05-25,4027.3571803644577
2005-05-26,4009.6711489073773
2005-05-27,4032.8941750756953
2005-05-30,4042.6890830358384
2005-05-31,4024.403878502289
2005-06-01,4025.808991054784
2005-06-02,4085.790364426981
2005-06-03,4134.268561733231
2005-06-06,4199.383538629461
2005-06-07,4213.8148773984085
2005-06-08,4240.069105231367
2005-06-09,4215.383672284123
2005-06-10,4214.25513584617
2005-06-13,4210.108607342547
2005-06-14,4257.4412064770595
2005-06-15,4291.343652801372
2005-06-16,4340.553351875621
2005-06-17,4417.061457678456
2005-06-20,4421.618501250601
2005-06-21,4417.771804636802
2005-06-22,4395.022156198028
2005-06-23,4351.790104601012
2005-06-24,4298.680580852009
2005-06-27,4292.937261142541
2005-06-28,4317.741172796138
2005-06-29,4293.8541445513165
2005-06-30,4311.186716297173
2005-07-01,4248.3362518008
2005-07-04,4248.921270401057
2005-07-05,4220.213503167453
2005-07-06,4208.061096007822
2005-07-07,4161.5920915506185
2005-07-08,4171.686257378234
2005-07-11,4220.214216010772
2005-07-12,4284.330139966106
2005-07-13,4254.216328228952
2005-07-14,4302.301300726507
2005-07-15,4274.461001331836
2005-07-18,4297.749716297784
2005-07-19,4273.4055895730025
2005-07-20,4307.428668963572
2005-07-21,4406.991811934066
2005-07-22,4464.350056385572
2005-07-25,4488.775520956725
2005-07-26,4455.298059526717
2005-07-27,4443.671338016665
2005-07-28,4433.086875370424
2005-07-29,4487.914887956723
2005-08-01,4491.963387754017
2005-08-02,4542.776010114075
2005-08-03,4564.763544738129
2005-08-04,4577.608558710896
2005-08-05,4558.76381838576
2005-08-08,4565.07333683734
2005-08-09,4542.892486655062
2005-08-10,4596.855047552021
2005-08-11,4682.6919060191385
2005-08-12,4669.1248081359345
2005-08-15,4650.400500147918
2005-08-16,4684.366061337218
2005-08-17,4627.5388684028985
2005-08-18,4551.658351017569
2005-08-19,4542.91627441449
2005-08-22,4626.522394188989
2005-08-23,4631.0515117265695
2005-08-24,4618.669069261735
2005-08-25,4637.64686264782
2005-08-26,4642.297143127049
2005-08-29,4569.888529429456
2005-08-30,4577.347080119482
2005-08-31,4609.444886178465
2005-09-01,4734.355724410988
2005-09-02,4735.057679195732
2005-09-05,4756.862329640784
2005-09-06,4780.319844454183
2005-09-07,4807.2387860831905
2005-09-08,4824.462463159755
2005-09-09,4819.717941254147
2005-09-12,4815.556648758382
2005-09-13,4805.859452828639
2005-09-14,4843.840395283295
2005-09-15,4818.589297177587
2005-09-16,4866.097803178766
2005-09-19,4859.519610551318
2005-09-20,4898.712476305308
2005-09-21,4906.685326208839
2005-09-22,4855.284276434205
2005-09-23,4839.924264082569
2005-09-26,4884.32983579371
2005-09-27,4855.834824065001
2005-09-28,4865.029747694173
2005-09-29,4906.933103542027
2005-09-30,4909.55434693866
2005-10-03,4915.652506159793
2005-10-04,4921.197494648506
2005-10-05,4790.9959172374765
2005-10-06,4680.385930062532
2005-10-07,4694.596591750633
2005-10-10,4736.027279169863
2005-10-11,4690.0845695057
2005-10-12,4717.881014801807
2005-10-13,4666.194954472389
2005-10-14,4690.480760533261
2005-10-17,4701.468692631766
2005-10-18,4671.533519588896
2005-10-19,4629.995779129844
2005-10-20,4650.018029713711
2005-10-21,4591.896515954925
2005-10-24,4589.852104179785
2005-10-25,4666.3540525755025
2005-10-26,4706.92223554337
2005-10-27,4687.215474125966
2005-10-28,4597.21334909787
2005-10-31,4644.414606943104
2005-11-01,4629.971405934118
2005-11-02,4605.688914263854
2005-11-03,4643.8990828087
2005-11-04,4610.786635367213
2005-11-07,4605.52825206139
2005-11-08,4625.01243181782
2005-11-09,4602.323995442405
2005-11-10,4610.465225004079
2005-11-11,4629.021437773075
2005-11-14,4619.144104389634
2005-11-15,4636.3953029057375
2005-11-16,4645.952577047497
2005-11-17,4692.292088363895
2005-11-18,4715.376805138616
2005-11-21,4734.777604275492
2005-11-22,4726.841591760502
2005-11-23,4769.601806045529
2005-11-24,4816.071530948838
2005-11-25,4783.998572378441
2005-11-28,4807.402861296925
2005-11-29,4804.617188334351
2005-11-30,4838.045241032197
2005-12-01,4784.374604750861
2005-12-02,4845.396189572278
2005-12-05,4874.24067049188
2005-12-06,4886.097468778093
2005-12-07,4871.940204552196
2005-12-08,4835.402662797271
2005-12-09,4844.821959584841
2005-12-12,4882.452258898375
2005-12-13,4862.349896925382
2005-12-14,4903.563240967234
2005-12-15,4864.6622279442645
2005-12-16,4862.8743210242965
2005-12-19,4836.058649079422
2005-12-20,4789.353077371982
2005-12-21,4806.907142527632
2005-12-22,4794.300159197781
2005-12-23,4791.402482984222
2005-12-26,4791.402482984222
2005-12-27,4779.562927119891
2005-12-28,4855.012213214313
2005-12-29,4862.525344741293
2005-12-30,4881.341576671637
2006-01-02,4881.341576671637
2006-01-03,4898.624407188199
2006-01-04,4988.999531092199
2006-01-05,4993.718149467847
2006-01-06,5016.148043163479
2006-01-09,5038.657429848408
2006-01-10,5015.554681184235
2006-01-11,5050.780964743554
2006-01-12,5019.425843750899
2006-01-13,5026.824696797571
2006-01-16,5018.641741583553
2006-01-17,5015.63557528194
2006-01-18,4906.394573979359
2006-01-19,4946.1231498621855
2006-01-20,4966.660250951832
2006-01-23,4942.998221376289
2006-01-24,4940.390163472293
2006-01-25,4992.45038023072
2006-01-26,5006.718316316714
2006-01-27,5009.157883558617
2006-01-30,4989.32424778636
2006-01-31,5050.936413489222
2006-02-01,5062.225564947021
2006-02-02,4996.12518451033
2006-02-03,4945.151838569015
2006-02-06,4928.301390199377
2006-02-07,4923.744841675575
2006-02-08,4864.885903324268
2006-02-09,4914.572813005357
2006-02-10,4890.094630200775
2006-02-13,4873.009452038989
2006-02-14,4908.307612368151
2006-02-15,4933.528973073094
2006-02-16,4896.974918839354
2006-02-17,4882.006215479622
2006-02-20,4930.366920083015
2006-02-21,4946.890899925739
2006-02-22,4918.1137563307475
2006-02-23,4962.083415539085
2006-02-24,4976.542802173734
2006-02-27,4996.194005050204
2006-02-28,5038.62495280311
2006-03-01,4994.750450701092
2006-03-02,5080.375066227588
2006-03-03,5047.234795557591
2006-03-06,5052.7230449393355
2006-03-07,4999.97779504056
2006-03-08,4989.317131493731
2006-03-09,5026.057284877941
2006-03-10,4975.869217591519
2006-03-13,5032.748467944803
2006-03-14,5047.588842778094
2006-03-15,5092.604376163382
2006-03-16,5092.392862459688
2006-03-17,5035.0467027427685
2006-03-20,5025.305327118613
2006-03-21,4970.75114501873
2006-03-22,5031.2112137072845
2006-03-23,5006.940812590309
2006-03-24,4986.768642651951
2006-03-27,5005.653502259681
2006-03-28,5016.503828349893
2006-03-29,4982.39709517737
2006-03-30,5054.61263772089
2006-03-31,5056.154716830122
2006-04-03,5122.115763174699
2006-04-04,5101.57026412687
2006-04-05,5179.909888490036
2006-04-06,5243.228408935608
2006-04-07,5211.769932482097
2006-04-10,5163.217572503835
2006-04-11,5206.346979637777
2006-04-12,5146.495847565678
2006-04-13,5092.269854906641
2006-04-14,5092.269854906641
2006-04-17,5181.380192016271
2006-04-18,5243.936696084188
2006-04-19,5306.992062727396
2006-04-20,5233.622904431471
2006-04-21,5268.570729593864
2006-04-24,5271.33665923112
2006-04-25,5288.353550726382
2006-04-26,5395.305403352237
2006-04-27,5389.39204195463
2006-04-28,5377.4467000093755
2006-05-01,5411.249272399472
2006-05-02,5378.245635084389
2006-05-03,5413.756868992817
2006-05-04,5390.699045571666
2006-05-05,5447.6551842644
2006-05-08,5495.213147389196
