Date,KUKJE (ACWI ex KOREA) MINIMUM VOL (USD)
2004-01-22,767.7251429372884
2004-01-23,769.0521990120866
2004-01-26,778.3653395778141
2004-01-27,775.3163174496111
2004-01-28,773.1408797518336
2004-01-29,783.4642851076943
2004-01-30,779.0694910752711
2004-02-02,781.8932222778363
2004-02-03,777.2040652169866
2004-02-04,775.9275659224924
2004-02-05,771.1892376441224
2004-02-06,770.9832260982295
2004-02-09,774.8686642465233
2004-02-10,777.1756258541487
2004-02-11,782.2239456067239
2004-02-12,774.7907009194059
2004-02-13,776.0098001329702
2004-02-16,776.6890426305604
2004-02-17,778.8870912874943
2004-02-18,776.1024654689882
2004-02-19,781.6108006576901
2004-02-20,782.2608403678406
2004-02-23,784.2033806728473
2004-02-24,779.1237585971472
2004-02-25,785.9077760404903
2004-02-26,793.8952002597603
2004-02-27,797.4798187142516
2004-03-01,806.1120670178232
2004-03-02,810.5770720234265
2004-03-03,817.5977352475845
2004-03-04,814.9601582811565
2004-03-05,807.9138280389598
2004-03-08,810.5639327142428
2004-03-09,807.7159206313535
2004-03-10,810.7272325032588
2004-03-11,799.1373267839338
2004-03-12,804.0340493217915
2004-03-15,797.8826377115149
2004-03-16,796.7355257412925
2004-03-17,812.4665381295864
2004-03-18,805.892541762773
2004-03-19,805.1577189192209
2004-03-22,796.4830223121043
2004-03-23,800.889262567069
2004-03-24,803.8708719950941
2004-03-25,811.8925314487279
2004-03-26,817.0480142511759
2004-03-29,819.7280178131871
2004-03-30,821.3063505203036
2004-03-31,819.181080734685
2004-04-01,819.0967583821392
2004-04-02,832.4887628734816
2004-04-05,841.0719980290548
2004-04-06,836.671744132268
2004-04-07,831.2644354767367
2004-04-08,833.864140554812
2004-04-09,832.9415579763039
2004-04-12,834.725306026034
2004-04-13,837.8298327510317
2004-04-14,829.9972293474038
2004-04-15,829.9242944137532
2004-04-16,831.969742433963
2004-04-19,830.9365535653167
2004-04-20,831.8392669124021
2004-04-21,831.8579387140118
2004-04-22,838.0230122600431
2004-04-23,843.1716692865481
2004-04-26,842.2538756044006
2004-04-27,838.13863605954
2004-04-28,832.7832397801255
2004-04-29,822.9308791718252
2004-04-30,814.744775847267
2004-05-03,820.9652946506242
2004-05-04,818.4951048471354
2004-05-05,818.5737661785674
2004-05-06,816.5602972151675
2004-05-07,813.4107673418546
2004-05-10,799.0651878191162
2004-05-11,806.4066992549825
2004-05-12,805.1341754703371
2004-05-13,804.4387809140873
2004-05-14,804.166254041371
2004-05-17,790.0184392703411
2004-05-18,795.6550065670496
2004-05-19,796.79242332913
2004-05-20,801.3924016157528
2004-05-21,801.3773544490824
2004-05-24,806.2658141205478
2004-05-25,805.7870428205702
2004-05-26,811.010645511703
2004-05-27,807.6774875482699
2004-05-28,811.0764424874529
2004-05-31,811.539791618316
2004-06-01,810.686243566127
2004-06-02,810.1594268553725
2004-06-03,806.3945874951708
2004-06-04,809.5854639947356
2004-06-07,816.519713227191
2004-06-08,818.8068468712426
2004-06-09,823.6581107223699
2004-06-10,825.6263723905407
2004-06-11,828.4341338315808
2004-06-14,816.9660047049404
2004-06-15,821.4424443685997
2004-06-16,829.1215410558293
2004-06-17,828.8970083402029
2004-06-18,824.8293989423684
2004-06-21,829.8862976891901
2004-06-22,829.3001128416719
2004-06-23,833.5447599702443
2004-06-24,831.9439077194794
2004-06-25,831.0400121114113
2004-06-28,828.5675443779623
2004-06-29,830.6590849027839
2004-06-30,830.6387672095792
2004-07-01,830.0829137442429
2004-07-02,822.1173649613047
2004-07-05,821.2658066970843
2004-07-06,820.7602934942738
2004-07-07,818.871348922579
2004-07-08,814.7942225837286
2004-07-09,817.970358118143
2004-07-12,818.599709700186
2004-07-13,821.2758366693384
2004-07-14,815.986042329034
2004-07-15,815.3528762159863
2004-07-16,812.8794513665191
2004-07-19,814.6872721443043
2004-07-20,816.9341040003688
2004-07-21,818.5723259196834
2004-07-22,811.5084389206635
2004-07-23,814.0525872371662
2004-07-26,810.0343419938914
2004-07-27,814.4061851358334
2004-07-28,816.8114542848178
2004-07-29,817.0016971230311
2004-07-30,823.6071495556058
2004-08-02,828.4426160130488
2004-08-03,828.2304733552185
2004-08-04,826.0810883277449
2004-08-05,821.0314862072959
2004-08-06,806.627152695519
2004-08-09,805.0000554440004
2004-08-10,804.5402560267495
2004-08-11,810.4515773069529
2004-08-12,805.3398451711821
2004-08-13,798.5034785854375
2004-08-16,803.0741272527832
2004-08-17,804.8646594577999
2004-08-18,811.276288999925
2004-08-19,808.8290341596811
2004-08-20,815.1114640540454
2004-08-23,820.3980252467662
2004-08-24,824.9854612054935
2004-08-25,829.5670437120795
2004-08-26,831.3136328545245
2004-08-27,837.5884749828396
2004-08-30,834.6019056092474
2004-08-31,832.0233407676318
2004-09-01,835.3223817750015
2004-09-02,840.3360093891997
2004-09-03,844.1190815108288
2004-09-06,845.397788787794
2004-09-07,848.3271657063177
2004-09-08,843.4365313202165
2004-09-09,838.4333048177494
2004-09-10,832.8077112918331
2004-09-13,836.3812107262036
2004-09-14,836.9356692952289
2004-09-15,840.3529865820648
2004-09-16,843.3947694940234
2004-09-17,842.3558622536232
2004-09-20,841.6103453726628
2004-09-21,840.0836319431528
2004-09-22,836.5326271062928
2004-09-23,831.5305414755924
2004-09-24,833.8255015692305
2004-09-27,829.6565743449232
2004-09-28,832.8272256489851
2004-09-29,833.6078800639899
2004-09-30,831.5757496868293
2004-10-01,839.812956812257
2004-10-04,849.7841004945151
2004-10-05,849.5511497904431
2004-10-06,853.1513476434242
2004-10-07,849.276306321612
2004-10-08,843.9078241864954
2004-10-11,846.584799428957
2004-10-12,846.7509928849422
2004-10-13,844.5631094043368
2004-10-14,836.3911589196745
2004-10-15,834.0331080014839
2004-10-18,832.2894078668596
2004-10-19,830.9253828805008
2004-10-20,828.1221442835384
2004-10-21,830.3387307728218
2004-10-22,828.3106416844423
2004-10-25,818.9178033282868
2004-10-26,824.285168870866
2004-10-27,829.561937612752
2004-10-28,833.0121279463082
2004-10-29,835.8489219112037
2004-11-01,835.4756348494724
2004-11-02,838.318226693786
2004-11-03,842.9404290510583
2004-11-04,845.8932992344683
2004-11-05,847.1546987115033
2004-11-08,844.7939859773159
2004-11-09,846.6372083511253
2004-11-10,846.4932306492947
2004-11-11,851.0780899553423
2004-11-12,857.1421153459344
2004-11-15,857.9634195921091
2004-11-16,853.330693195202
2004-11-17,853.2246004510001
2004-11-18,853.7195727976149
2004-11-19,848.7389336725964
2004-11-22,850.1988657769687
2004-11-23,849.4874507325576
2004-11-24,849.7917468514619
2004-11-25,849.2954811002257
2004-11-26,848.7544080974802
2004-11-29,848.6270801741907
2004-11-30,844.6327105201242
2004-12-01,848.838948493472
2004-12-02,851.627681289859
2004-12-03,848.5800096798071
2004-12-06,845.0492806113518
2004-12-07,838.7801587676868
2004-12-08,845.2615619997691
2004-12-09,847.717668065623
2004-12-10,848.6449449833075
2004-12-13,850.9747264230249
2004-12-14,853.6401761070465
2004-12-15,850.3912025827381
2004-12-16,855.1359182682393
2004-12-17,856.4617509305568
2004-12-20,851.7359596568713
2004-12-21,856.8017131274752
2004-12-22,858.8728062559424
2004-12-23,853.4650189524102
2004-12-24,854.2862749157755
2004-12-27,849.8795367173108
2004-12-28,853.9095462295925
2004-12-29,854.0367409138053
