Date,GOLDEN DRAGON IMI GROWTH
2009-05-21,787.6570007092065
2009-05-22,787.1826406726327
2009-05-25,792.3999553444311
2009-05-26,787.1223594042435
2009-05-27,821.8653291278587
2009-05-28,821.8722295906432
2009-05-29,829.9935898204117
2009-06-01,857.3616861064144
2009-06-02,843.4909189560811
2009-06-03,848.8128163900438
2009-06-04,837.9996037321873
2009-06-05,844.5110661984522
2009-06-08,827.6998801355014
2009-06-09,810.7740323397294
2009-06-10,833.7522218559238
2009-06-11,836.3356080086581
2009-06-12,829.7437331528138
2009-06-15,804.8991618010145
2009-06-16,791.8332144431064
2009-06-17,787.9881836495389
2009-06-18,780.6083832032504
2009-06-19,788.1499368355514
2009-06-22,799.2017556229775
2009-06-23,778.1099678479111
2009-06-24,797.10187852288
2009-06-25,812.6554080024202
2009-06-26,826.4049034433795
2009-06-29,822.1347632309122
2009-06-30,815.7955276020089
2009-07-01,822.0345031481157
2009-07-02,821.8602216921847
2009-07-03,824.735658174993
2009-07-06,820.2531157777614
2009-07-07,819.075677882205
2009-07-08,811.0640177623995
2009-07-09,818.0178204631985
2009-07-10,818.7934320472542
2009-07-13,796.5175294013566
2009-07-14,819.6430589331114
2009-07-15,839.170361856611
2009-07-16,843.7720094522647
2009-07-17,858.0153181403306
2009-07-20,884.1730444604867
2009-07-21,884.8890141592171
2009-07-22,879.2929553474659
2009-07-23,896.0857670074674
2009-07-24,900.8631300595812
2009-07-27,915.9679118440678
2009-07-28,934.273776735711
2009-07-29,910.5139804228966
2009-07-30,909.8487446811621
2009-07-31,922.9756882405397
2009-08-03,933.4728183470194
2009-08-04,922.3460139350688
2009-08-05,908.3831656687272
2009-08-06,914.4408164648955
2009-08-07,896.2228359372164
2009-08-10,910.3823865832878
2009-08-11,918.2756750415372
2009-08-12,900.6113972740121
2009-08-13,917.1826285026934
2009-08-14,915.9369746057483
2009-08-17,882.9703850159963
2009-08-18,881.0105013621886
2009-08-19,871.8089103836614
2009-08-20,881.5909175209064
2009-08-21,876.1968728420056
2009-08-24,894.3245284845241
2009-08-25,890.5270086124299
2009-08-26,887.3800535452172
2009-08-27,877.797545275317
2009-08-28,875.3180025127133
2009-08-31,864.018046497124
2009-09-01,879.4800969567325
2009-09-02,870.9085232682054
2009-09-03,885.9404843573059
2009-09-04,907.0468425429691
2009-09-07,920.6263194194352
2009-09-08,935.4123136233732
2009-09-09,927.810189601713
2009-09-10,936.2294455980356
2009-09-11,937.0091357936141
2009-09-14,928.4654605941371
2009-09-15,929.1002375923118
2009-09-16,945.5193173168012
2009-09-17,957.1993857268262
2009-09-18,953.7039430371719
2009-09-21,948.552882047679
2009-09-22,953.8391514997128
2009-09-23,950.7204389794855
2009-09-24,934.5368237686758
2009-09-25,935.9732110915705
2009-09-28,914.8737965694943
2009-09-29,935.3630013034137
2009-09-30,940.9607263193927
2009-10-01,942.2861967923368
2009-10-02,919.0067400279393
2009-10-05,920.2683217799041
2009-10-06,939.4536228327444
2009-10-07,953.4614090071676
2009-10-08,953.5582359818878
2009-10-09,956.9728657378188
2009-10-12,952.3867054799774
2009-10-13,957.7896893792712
2009-10-14,974.6516245223954
2009-10-15,976.0124336928067
2009-10-16,972.5880107580543
2009-10-19,984.3335937458761
2009-10-20,992.6904761620984
2009-10-21,989.613890972513
2009-10-22,981.9999659102347
2009-10-23,993.1386585057868
2009-10-26,992.9347054629741
2009-10-27,984.0641529611698
2009-10-28,967.6694231306034
2009-10-29,943.15364757104
2009-10-30,956.4201429564964
2009-11-02,956.2630508044418
2009-11-03,944.9191029889522
2009-11-04,962.9255759235082
2009-11-05,958.6612392007981
2009-11-06,968.7588151179011
2009-11-09,981.1111314865186
2009-11-10,984.5838379283264
2009-11-11,993.7101490938701
2009-11-12,990.5818199644929
2009-11-13,996.9516483717437
2009-11-16,1012.146798743917
2009-11-17,1010.7853926367417
2009-11-18,1010.9222178279334
2009-11-19,1006.6661737455759
2009-11-20,996.7800161827895
2009-11-23,1006.9816603015573
2009-11-24,1001.3866534562728
2009-11-25,1010.3508466497302
2009-11-26,1002.3604508293731
2009-11-27,963.1812930090957
2009-11-30,989.2452930652141
2009-12-01,1002.7923517611084
2009-12-02,1011.7207909814155
2009-12-03,1020.6421670168992
2009-12-04,1021.285943297922
2009-12-07,1024.5317809603189
2009-12-08,1021.574510495143
2009-12-09,1013.6960471331342
2009-12-10,1004.3045930411054
2009-12-11,1015.8489370381515
2009-12-14,1020.0083715887619
2009-12-15,1013.4948288917946
2009-12-16,1003.2982215795544
2009-12-17,990.6399066418198
2009-12-18,980.3967409395799
2009-12-21,974.7666816941545
2009-12-22,982.5138106763274
2009-12-23,992.9343741464475
2009-12-24,1002.8868960126612
2009-12-25,1002.2875799266827
2009-12-28,1007.4116399308829
2009-12-29,1007.9548050361329
2009-12-30,1012.7188083764206
2009-12-31,1029.9988766626298
2010-01-01,1029.9988766626298
2010-01-04,1034.9115037110562
2010-01-05,1047.0807042643605
2010-01-06,1052.2102623436958
2010-01-07,1043.3331614240913
2010-01-08,1045.4424080942244
2010-01-11,1052.9312918591881
2010-01-12,1054.2518924498963
2010-01-13,1033.524417638437
2010-01-14,1041.3441318381572
2010-01-15,1044.2998689757344
2010-01-18,1035.815074209518
2010-01-19,1035.2341677330762
2010-01-20,1024.6811030020672
2010-01-21,1001.1269275767071
2010-01-22,983.0591191193477
2010-01-25,977.8860177605537
2010-01-26,945.4815493700314
2010-01-27,935.3594852366653
2010-01-28,951.5698085918194
2010-01-29,949.0915237364279
2010-02-01,945.9297914651728
2010-02-02,945.8674885542187
2010-02-03,966.9796825622514
2010-02-04,954.2294923870762
2010-02-05,919.0275348055993
2010-02-08,915.1378254830064
2010-02-09,925.3505946547831
2010-02-10,935.432766012055
2010-02-11,947.6962739107294
2010-02-12,949.2574364465638
2010-02-15,949.1672610272481
2010-02-16,949.2656354778982
2010-02-17,956.0053881824022
2010-02-18,952.9087324405668
2010-02-19,936.9984822230062
2010-02-22,954.7371222974386
2010-02-23,963.8953085474166
2010-02-24,958.5176850565292
2010-02-25,949.7206482871097
2010-02-26,955.5024457324504
2010-03-01,974.7282003394774
2010-03-02,978.6396171647305
2010-03-03,980.3299113441957
2010-03-04,969.2710374862789
2010-03-05,979.7585998095327
2010-03-08,1000.8119285252315
2010-03-09,1004.9223751034265
2010-03-10,1006.8630559493434
2010-03-11,1008.4180921884057
2010-03-12,1005.4427080027355
2010-03-15,995.2180400016987
2010-03-16,996.7030448986342
2010-03-17,1017.9359710920198
2010-03-18,1018.4323858212706
2010-03-19,1020.576866178121
2010-03-22,1005.2043458467382
2010-03-23,1002.5436340622678
2010-03-24,1005.2862033968283
2010-03-25,1002.5606800371393
2010-03-26,1012.1973204730353
2010-03-29,1024.6212588295696
2010-03-30,1028.674207055626
2010-03-31,1020.693390683001
2010-04-01,1035.772627140975
2010-04-02,1036.308932615601
2010-04-05,1036.4115714565255
2010-04-06,1041.2542375742355
2010-04-07,1056.6072843355878
2010-04-08,1049.819129471747
2010-04-09,1060.511539427603
2010-04-12,1054.5254943356776
2010-04-13,1047.3659673328725
2010-04-14,1052.9504416384095
2010-04-15,1056.5843964102185
2010-04-16,1041.088589187474
2010-04-19,1014.9743061439484
2010-04-20,1025.6476099657784
2010-04-21,1029.9905328607192
2010-04-22,1027.304641875648
2010-04-23,1025.2777629445625
2010-04-26,1042.9182842550151
2010-04-27,1032.0946374463158
2010-04-28,1019.8404497712266
2010-04-29,1011.456210909367
2010-04-30,1017.7333217580057
2010-05-03,1006.9879901679503
2010-05-04,1004.114054953203
2010-05-05,976.8002214427761
2010-05-06,957.5075371826024
2010-05-07,950.228519959971
2010-05-10,971.6987097183974
2010-05-11,961.674745114475
2010-05-12,959.0603384215115
2010-05-13,977.589300888634
2010-05-14,969.9446981248416
2010-05-17,940.6426319170315
2010-05-18,945.7377651012877
2010-05-19,929.5925939539079
2010-05-20,916.0507969317046
2010-05-21,908.5218840642333
2010-05-24,921.575501998153
2010-05-25,884.5006383419624
2010-05-26,900.9702841661665
2010-05-27,922.1175355810835
2010-05-28,937.7567580878042
2010-05-31,942.1020531781407
2010-06-01,924.0812484949786
2010-06-02,916.3806613311774
2010-06-03,937.1403930433794
2010-06-04,937.4132492763789
2010-06-07,911.1189097007629
2010-06-08,911.4560836323296
2010-06-09,908.4361337793079
2010-06-10,911.5586224219004
2010-06-11,927.2452643583164
2010-06-14,940.1465559435633
2010-06-15,943.2593700820431
2010-06-16,943.2962767972606
2010-06-17,951.7601367012281
2010-06-18,956.3312746151021
2010-06-21,990.1764769238256
2010-06-22,983.6085196425984
2010-06-23,977.6300482647096
2010-06-24,974.9817181709668
2010-06-25,965.6554953407333
2010-06-28,964.032497618569
2010-06-29,944.4342650255318
2010-06-30,937.6085580094524
2010-07-01,932.6283611221814
2010-07-02,923.9002484384849
2010-07-05,926.8343096123876
2010-07-06,944.6409378918817
2010-07-07,940.4341146224958
2010-07-08,952.1828872042295
2010-07-09,968.0079280499067
2010-07-12,971.0016128010998
2010-07-13,966.1831778875711
2010-07-14,976.1312020917528
2010-07-15,966.6500182450378
2010-07-16,962.7106880401027
2010-07-19,957.6583702872907
2010-07-20,970.2244856577375
2010-07-21,976.3354724594532
2010-07-22,977.7161029443376
2010-07-23,992.0113713913893
2010-07-26,993.3250976895688
2010-07-27,996.6446372886666
2010-07-28,1001.5850968199813
2010-07-29,1005.2130058851891
2010-07-30,1002.0224686686299
2010-08-02,1023.9730068722306
2010-08-03,1027.4042550747322
2010-08-04,1027.8109874358638
2010-08-05,1024.4925375126409
2010-08-06,1027.3231508057092
2010-08-09,1035.4128417255013
2010-08-10,1022.2517023637671
2010-08-11,1010.8581262501634
2010-08-12,1000.855744078457
2010-08-13,1007.6425224911275
2010-08-16,1011.3511898326606
2010-08-17,1011.1878932936869
2010-08-18,1011.1778960428725
2010-08-19,1016.9170710071043
2010-08-20,1013.0180577297594
2010-08-23,1009.6074031161676
2010-08-24,1003.0679415533581
2010-08-25,992.9322113977028
2010-08-26,988.766045245627
2010-08-27,987.4117546204644
2010-08-30,993.8820486099191
2010-08-31,984.4538981195055
2010-09-01,991.3867526708468
2010-09-02,1003.407247889167
2010-09-03,1014.5441578479356
2010-09-06,1031.4562694443223
2010-09-07,1030.1861592052444
2010-09-08,1021.5142017316999
2010-09-09,1025.3280800970033
2010-09-10,1031.112558952574
2010-09-13,1055.2119796307372
2010-09-14,1059.6221368083025
2010-09-15,1060.2146651737175
2010-09-16,1055.4977620640236
2010-09-17,1069.2354731113473
2010-09-20,1072.4694714670068
2010-09-21,1075.3466251654738
2010-09-22,1078.5665160909737
2010-09-23,1080.1472747659643
2010-09-24,1080.4835665157955
2010-09-27,1089.7469623933112
2010-09-28,1083.8457341976148
2010-09-29,1096.8022295571702
2010-09-30,1099.1741916383867
2010-10-01,1100.6523716826343
2010-10-04,1109.2841699479904
2010-10-05,1105.5630047743675
2010-10-06,1116.7069175436488
2010-10-07,1117.0684386731632
2010-10-08,1115.0795169700589
2010-10-11,1122.5150226967846
2010-10-12,1115.2448862473086
2010-10-13,1131.7541395003745
2010-10-14,1145.1967435452716
2010-10-15,1141.0326895787525
2010-10-18,1123.101887733211
2010-10-19,1130.568935020961
2010-10-20,1126.6938774875523
2010-10-21,1135.6631599148545
2010-10-22,1133.7472861986694
2010-10-25,1147.0795951442751
2010-10-26,1143.8952544048843
2010-10-27,1122.8291663163088
2010-10-28,1127.3367916044688
2010-10-29,1124.466558819357
2010-11-01,1149.711868993797
2010-11-02,1149.0834268173228
2010-11-03,1159.6149116771894
2010-11-04,1171.706499140639
2010-11-05,1184.7240385401542
2010-11-08,1186.6996097715285
2010-11-09,1182.1646125829368
2010-11-10,1175.3906400429994
2010-11-11,1180.2130836200529
2010-11-12,1153.4556319096039
2010-11-15,1144.169027915831
2010-11-16,1135.785880584574
2010-11-17,1112.6121468787753
2010-11-18,1132.5238808642123
2010-11-19,1136.4327296209055
2010-11-22,1141.495432990809
2010-11-23,1117.9186724221313
2010-11-24,1118.5341269602948
