Date,CHINA ALL SHARES HIGH DIVIDEND YIELD
2016-09-23,1571.6455897698243
2016-09-26,1541.6365113701722
2016-09-27,1565.5870819258332
2016-09-28,1562.0889867671146
2016-09-29,1570.1029429079622
2016-09-30,1554.8404260821706
2016-10-03,1565.0626007599985
2016-10-04,1576.6759505145087
2016-10-05,1573.997523819285
2016-10-06,1583.5603811597036
2016-10-07,1578.167730174369
2016-10-10,1583.1053206196245
2016-10-11,1582.5009856663978
2016-10-12,1578.8101932840082
2016-10-13,1562.130393690378
2016-10-14,1573.8585848154132
2016-10-17,1564.9101758781874
2016-10-18,1592.2997888530506
2016-10-19,1588.961623704289
2016-10-20,1600.0103014285596
2016-10-21,1612.7092266690522
2016-10-24,1633.1431781477856
2016-10-25,1631.8391406278176
2016-10-26,1608.7262038137558
2016-10-27,1594.9905027121758
2016-10-28,1586.3336593866463
2016-10-31,1584.2652876253803
2016-11-01,1586.8925614882394
2016-11-02,1557.8729936710847
2016-11-03,1566.6331853952713
2016-11-04,1563.7832828533926
2016-11-07,1586.142384683126
2016-11-08,1590.5766055155982
2016-11-09,1582.6719544721477
2016-11-10,1610.7908513825848
2016-11-11,1602.6336130355144
2016-11-14,1608.8185331268965
2016-11-15,1606.0670849340804
2016-11-16,1611.5631688290428
2016-11-17,1614.872030359896
2016-11-18,1630.1733271955754
2016-11-21,1630.0692558442827
2016-11-22,1657.9153545852867
2016-11-23,1675.1740866110088
2016-11-24,1672.4897576783205
2016-11-25,1680.6612184014443
2016-11-28,1701.4372965984642
2016-11-29,1719.1842027307166
2016-11-30,1704.536015449564
2016-12-01,1716.7390276646017
2016-12-02,1691.8672992514985
2016-12-05,1656.4489886202227
2016-12-06,1657.7549462530474
2016-12-07,1657.3152998620485
2016-12-08,1691.5343374719712
2016-12-09,1703.516622795282
2016-12-12,1659.2156715835447
2016-12-13,1649.9618478396064
2016-12-14,1633.269877603391
2016-12-15,1637.8209236631478
2016-12-16,1641.3756344946794
2016-12-19,1622.031637543457
2016-12-20,1617.7594929761037
2016-12-21,1618.4546491607675
2016-12-22,1605.875182390264
2016-12-23,1597.0906608029863
2016-12-26,1598.960557450237
2016-12-27,1599.540085252676
2016-12-28,1613.882340612151
2016-12-29,1597.9109690756884
2016-12-30,1605.3957885206378
2017-01-02,1605.3957885206373
2017-01-03,1641.5939979058758
2017-01-04,1632.3009180733397
2017-01-05,1630.470061391249
2017-01-06,1625.551403344713
2017-01-09,1632.1756408916197
2017-01-10,1639.1670598226895
2017-01-11,1661.0860953290075
2017-01-12,1632.7370367088927
2017-01-13,1646.074691630393
2017-01-16,1642.5354288062792
2017-01-17,1636.4051607326394
2017-01-18,1655.5276040213923
2017-01-19,1660.7587400066825
2017-01-20,1644.4941100403107
2017-01-23,1640.6586960512175
2017-01-24,1647.2897181752141
2017-01-25,1649.994977568263
2017-01-26,1673.0426281319303
2017-01-27,1662.1650988830027
2017-01-30,1664.531416829061
2017-01-31,1646.460698451888
2017-02-01,1656.6193287578203
2017-02-02,1644.4989519276571
2017-02-03,1641.6658038382307
2017-02-06,1660.229436079129
2017-02-07,1668.2614199690254
2017-02-08,1687.8528591010504
2017-02-09,1711.3248690493751
2017-02-10,1717.1165761491054
2017-02-13,1732.489459264912
2017-02-14,1738.602674106486
2017-02-15,1747.0460810121087
2017-02-16,1737.4354103898215
2017-02-17,1731.8782122751415
2017-02-20,1748.1379732043486
2017-02-21,1761.3823691962637
2017-02-22,1786.1203742635832
2017-02-23,1772.1650522332682
2017-02-24,1762.9534266704552
2017-02-27,1743.620893456063
2017-02-28,1741.909731915196
2017-03-01,1751.942083709945
2017-03-02,1749.3364051354965
2017-03-03,1731.7431139308703
2017-03-06,1733.114220083362
2017-03-07,1747.0638487090719
2017-03-08,1761.508254413774
2017-03-09,1735.1410355590347
2017-03-10,1725.731875363475
2017-03-13,1753.6871185302393
2017-03-14,1766.901696243073
2017-03-15,1772.1769173413397
2017-03-16,1774.8450571128114
2017-03-17,1757.4379697894256
2017-03-20,1753.6928698283612
2017-03-21,1756.7136917086334
2017-03-22,1738.7208301249304
2017-03-23,1750.7882401770005
2017-03-24,1752.519154888881
2017-03-27,1720.3095653328985
2017-03-28,1726.516860100329
2017-03-29,1743.1619577793829
2017-03-30,1731.8642437193505
2017-03-31,1739.610923355434
2017-04-03,1756.3851204776627
2017-04-04,1754.6619241738886
2017-04-05,1768.4952979407408
2017-04-06,1771.5154826500768
2017-04-07,1778.20641568041
2017-04-10,1779.9395496451577
2017-04-11,1773.55343256293
2017-04-12,1787.3251100324921
2017-04-13,1791.825490031952
2017-04-14,1786.1886691437664
2017-04-17,1778.9037589180002
2017-04-18,1755.6037081232198
2017-04-19,1749.116754599273
2017-04-20,1749.8745227898069
2017-04-21,1765.6474318728708
2017-04-24,1734.4014690762651
2017-04-25,1738.7313712027408
2017-04-26,1754.474995669967
2017-04-27,1739.5849756292141
2017-04-28,1725.686106242363
2017-05-01,1721.1981285572604
2017-05-02,1720.3121707871778
2017-05-03,1718.5830552995083
2017-05-04,1700.8518596510576
2017-05-05,1680.7094951392357
2017-05-08,1693.065395661496
2017-05-09,1703.4180949516606
2017-05-10,1707.6342122165677
2017-05-11,1717.7532356426345
2017-05-12,1719.5094844774069
2017-05-15,1725.1817241741385
2017-05-16,1714.4029482002913
2017-05-17,1696.2668090831874
2017-05-18,1693.2146227160856
2017-05-19,1694.380221659806
2017-05-22,1698.482468671616
2017-05-23,1710.0905831432838
2017-05-24,1723.0539202760476
2017-05-25,1745.5723082827524
2017-05-26,1751.8698253390817
2017-05-29,1764.5907655136118
2017-05-30,1764.6944592730392
2017-05-31,1766.2531565415363
2017-06-01,1776.8770423555518
2017-06-02,1767.565619004804
2017-06-05,1764.2507520852007
2017-06-06,1772.5746021106256
2017-06-07,1781.5482015007788
2017-06-08,1804.6662541498158
2017-06-09,1803.9161212860115
2017-06-12,1797.9871497217407
2017-06-13,1804.613567993481
2017-06-14,1777.2659755605268
2017-06-15,1783.7040620903028
2017-06-16,1772.204403037482
2017-06-19,1794.8659509601193
2017-06-20,1797.8038844405517
2017-06-21,1803.6569642803443
2017-06-22,1812.6764282408988
2017-06-23,1821.2584241354346
2017-06-26,1845.7512887704113
2017-06-27,1838.0806120470372
2017-06-28,1809.7314638186951
2017-06-29,1818.193196408343
2017-06-30,1820.0267250960753
2017-07-03,1829.1668049842472
2017-07-04,1810.8274239159543
2017-07-05,1832.8271723429366
2017-07-06,1826.7115691782535
2017-07-07,1824.409639773123
2017-07-10,1823.0738426014395
2017-07-11,1844.610504536423
2017-07-12,1843.956167095158
2017-07-13,1864.3027300819354
2017-07-14,1874.3779324812924
2017-07-17,1872.3552878950075
2017-07-18,1851.0608425382704
2017-07-19,1879.892477202931
2017-07-20,1869.5941432291554
2017-07-21,1859.7608934587424
2017-07-24,1869.530481504349
2017-07-25,1856.8276172357666
2017-07-26,1859.814521562017
2017-07-27,1864.631833100509
2017-07-28,1845.1795952073755
2017-07-31,1845.5796227185638
2017-08-01,1851.442779356853
2017-08-02,1847.0163371129127
2017-08-03,1825.8384595599377
2017-08-04,1844.9361477699379
2017-08-07,1844.3370183706604
2017-08-08,1860.1364158654496
2017-08-09,1858.5064154157787
2017-08-10,1845.0265104350374
2017-08-11,1805.6842857339357
2017-08-14,1819.5141316266258
2017-08-15,1835.6605449266774
2017-08-16,1838.517951507843
2017-08-17,1838.5113600498462
2017-08-18,1829.3608393901864
2017-08-21,1829.45335816679
2017-08-22,1861.7899817727925
2017-08-23,1855.8838137769917
2017-08-24,1876.7991128060285
2017-08-25,1885.7033560074071
2017-08-28,1881.0499986522134
2017-08-29,1867.40296124722
2017-08-30,1895.4125479638387
2017-08-31,1892.8899830004757
2017-09-01,1896.2334379887423
2017-09-04,1889.2788847763986
2017-09-05,1896.634206975355
2017-09-06,1891.6594801119616
2017-09-07,1896.6743927136004
2017-09-08,1900.792165399941
2017-09-11,1903.7247031134248
2017-09-12,1913.536034603789
2017-09-13,1920.034941243505
2017-09-14,1928.4656029104638
2017-09-15,1922.9253683409206
2017-09-18,1937.5727193590608
2017-09-19,1932.1267121078567
2017-09-20,1935.5524043471407
2017-09-21,1948.0046368218466
2017-09-22,1932.5366288942414
2017-09-25,1902.9516909942508
2017-09-26,1918.879423386809
2017-09-27,1941.6701732788672
2017-09-28,1913.7226373249173
2017-09-29,1919.9984892656223
2017-10-02,1934.2548519874576
2017-10-03,1962.7231265759112
2017-10-04,1973.96639904285
2017-10-05,1981.4332365808282
2017-10-06,1983.8412589075174
2017-10-09,1990.643122822414
2017-10-10,1985.6286970035003
2017-10-11,1984.4977381508677
2017-10-12,1993.3190266272036
2017-10-13,1993.7431943275437
2017-10-16,2002.127144289977
2017-10-17,2004.5001343192494
2017-10-18,2018.1440816705685
2017-10-19,1981.4903712120758
2017-10-20,2011.254710002365
2017-10-23,2014.7289636845933
2017-10-24,2022.705043229985
2017-10-25,2026.7744767346499
2017-10-26,2042.2585520443715
2017-10-27,2067.8807740251527
2017-10-30,2055.831729350203
2017-10-31,2053.712407908667
2017-11-01,2062.322732199025
2017-11-02,2048.4954917887717
2017-11-03,2047.2761144504748
2017-11-06,2044.1270764319686
2017-11-07,2065.686761976425
2017-11-08,2058.6293070086326
2017-11-09,2063.24254192595
2017-11-10,2057.061245836423
2017-11-13,2059.555220626786
2017-11-14,2034.2412377220294
2017-11-15,2010.004528475322
2017-11-16,2027.1258901172182
2017-11-17,2045.228993894856
2017-11-20,2047.2777369973564
2017-11-21,2087.8795274870686
2017-11-22,2100.148704765314
2017-11-23,2047.4162495569967
2017-11-24,2038.4428083894318
2017-11-27,2026.0753862056279
2017-11-28,2024.5935111017498
2017-11-29,2033.845892906417
2017-11-30,1984.9811454727037
2017-12-01,1993.9223373747097
2017-12-04,2002.3806739441538
2017-12-05,2014.1871124566924
2017-12-06,1983.1136074699016
2017-12-07,1969.5051715850936
2017-12-08,1992.7224364317708
2017-12-11,2005.6386120522945
2017-12-12,1996.4737206738655
2017-12-13,2020.918230839196
2017-12-14,2025.1352309271024
2017-12-15,2001.0968949768383
2017-12-18,2000.2249974763142
2017-12-19,2019.8660638818824
2017-12-20,2007.5074023440252
2017-12-21,2026.4844004734189
2017-12-22,2040.1825661112998
2017-12-25,2043.6719270948531
2017-12-26,2047.387314150083
2017-12-27,2032.0081623865046
2017-12-28,2042.8844768292763
2017-12-29,2042.2128068933928
2018-01-01,2042.2128068933928
2018-01-02,2092.0402532825956
2018-01-03,2101.856117752179
2018-01-04,2103.7191375972757
2018-01-05,2131.0199154216875
2018-01-08,2154.708764053952
2018-01-09,2160.292824370873
2018-01-10,2170.998040653706
2018-01-11,2157.684022998208
2018-01-12,2165.1755102525635
2018-01-15,2146.2526915577964
2018-01-16,2204.8334996529547
2018-01-17,2202.8069974784307
2018-01-18,2231.6844637851145
2018-01-19,2252.3987131411495
2018-01-22,2266.0519770787455
2018-01-23,2307.2871739236475
2018-01-24,2287.94823448364
2018-01-25,2248.0714095449252
2018-01-26,2300.7646204963585
2018-01-29,2291.2600923445834
2018-01-30,2240.9968810970886
2018-01-31,2264.9921050419775
2018-02-01,2265.48890875524
2018-02-02,2281.842684895367
2018-02-05,2282.2638845589304
2018-02-06,2199.7825351071097
2018-02-07,2143.7401427447435
2018-02-08,2116.9073746620616
2018-02-09,2040.1915861772943
2018-02-12,2035.1017041156013
2018-02-13,2049.759740232929
2018-02-14,2079.6502743330902
2018-02-15,2098.201632854902
2018-02-16,2103.219572991169
2018-02-19,2111.9881030672755
2018-02-20,2112.364705973751
2018-02-21,2144.197995333524
2018-02-22,2141.9888951839316
2018-02-23,2173.5976641103553
2018-02-26,2184.3368863032024
2018-02-27,2155.6619415035498
2018-02-28,2124.0252463918337
2018-03-01,2136.704926293491
2018-03-02,2092.637510635988
2018-03-05,2069.1979845914384
2018-03-06,2091.022261489656
2018-03-07,2086.641131349633
2018-03-08,2119.020398409417
2018-03-09,2135.5594999227797
2018-03-12,2158.508372456047
2018-03-13,2145.559226896111
2018-03-14,2143.575997476978
2018-03-15,2159.4990217600784
2018-03-16,2160.202472151187
2018-03-19,2142.4824636471662
2018-03-20,2146.3291840688994
2018-03-21,2143.8777455444456
2018-03-22,2113.119250539754
2018-03-23,2054.8978724218973
2018-03-26,2030.1444126392917
2018-03-27,2055.3490074987735
2018-03-28,2018.5449467300791
2018-03-29,2049.676413182538
2018-03-30,2044.8608617982434
2018-04-02,2038.177566786957
2018-04-03,2044.8201757862537
2018-04-04,2010.7958695378693
2018-04-05,2022.3959098683638
2018-04-06,2027.6754251858038
2018-04-09,2018.4615343161818
2018-04-10,2062.762126029844
2018-04-11,2065.580336369139
2018-04-12,2060.109915853706
2018-04-13,2049.422951163179
2018-04-16,1993.8915806161374
2018-04-17,1972.2533564009564
2018-04-18,1975.2553136859706
2018-04-19,2012.0299565612056
2018-04-20,1998.36168476218
2018-04-23,1999.7469097575236
2018-04-24,2045.7388281831672
2018-04-25,2033.357109172039
2018-04-26,2018.7151440900814
2018-04-27,2024.6837466918887
2018-04-30,2058.824479686954
2018-05-01,2074.622799479145
2018-05-02,2068.7522998762784
2018-05-03,2053.761190753797
2018-05-04,2040.598092854553
2018-05-07,2058.8584628613676
2018-05-08,2104.3646800056686
2018-05-09,2105.367318101735
2018-05-10,2108.653338491497
2018-05-11,2109.1601797765616
2018-05-14,2137.2101269428617
2018-05-15,2145.27260362663
2018-05-16,2147.2333511747356
2018-05-17,2123.6657057941634
2018-05-18,2142.1164322264503
2018-05-21,2149.2301123042694
2018-05-22,2138.431587811068
2018-05-23,2118.667830503848
2018-05-24,2109.0282182294686
2018-05-25,2116.949954471749
2018-05-28,2125.6260282989842
2018-05-29,2114.834234435257
2018-05-30,2068.1963591412336
2018-05-31,2099.1045032214083
2018-06-01,2097.002326334975
2018-06-04,2135.059426708752
2018-06-05,2153.806438966494
2018-06-06,2132.302203038523
2018-06-07,2137.6224744024425
2018-06-08,2114.090853653307
2018-06-11,2113.0032911049116
2018-06-12,2132.6658903345287
2018-06-13,2119.1985316595874
2018-06-14,2123.676217583491
2018-06-15,2122.6392213949957
2018-06-18,2123.3025173136552
2018-06-19,2067.5551113309602
2018-06-20,2064.3071732204194
2018-06-21,2035.9630158242899
2018-06-22,2029.6248372439218
2018-06-25,1975.1623565086138
2018-06-26,1947.3504355332643
2018-06-27,1903.5489759049522
2018-06-28,1881.0716736399827
2018-06-29,1919.5620665365439
2018-07-02,1894.1740487315533
2018-07-03,1863.0407922695165
2018-07-04,1843.6186806325952
2018-07-05,1836.9799518382742
2018-07-06,1835.8917805992414
2018-07-09,1882.1412634984192
2018-07-10,1893.9866919912338
2018-07-11,1857.1028175700335
2018-07-12,1891.0528068571894
2018-07-13,1895.4613612915425
2018-07-16,1873.2465792016349
2018-07-17,1856.857659606454
2018-07-18,1855.3876153163974
2018-07-19,1844.6915101136196
2018-07-20,1862.2125796728492
2018-07-23,1889.3286999604236
2018-07-24,1931.2932273362064
2018-07-25,1951.5178954900357
2018-07-26,1938.8355618997186
2018-07-27,1933.6840248748117
2018-07-30,1922.3758763539151
2018-07-31,1923.5414789782324
2018-08-01,1904.981645446556
2018-08-02,1867.9328153938711
2018-08-03,1849.795458627159
2018-08-06,1856.2786659346004
2018-08-07,1898.2058890568562
2018-08-08,1880.4756390373695
2018-08-09,1915.7781997021052
2018-08-10,1934.49059150448
2018-08-13,1906.95824832927
2018-08-14,1898.9684044518986
2018-08-15,1864.4457985962222
2018-08-16,1848.0188027251124
2018-08-17,1840.6896271663823
2018-08-20,1861.2827086188772
2018-08-21,1882.88704897799
2018-08-22,1870.9389375622873
2018-08-23,1863.727517231331
2018-08-24,1850.5921328800982
2018-08-27,1897.8304028529992
2018-08-28,1890.9269229452439
2018-08-29,1888.7034016851146
2018-08-30,1871.3229750147375
2018-08-31,1873.9531562548952
2018-09-03,1862.7298438329685
2018-09-04,1888.9342670972314
2018-09-05,1829.887702923713
2018-09-06,1810.5789362507
2018-09-07,1820.3298377708575
2018-09-10,1793.7607884202903
2018-09-11,1777.7287267092004
2018-09-12,1755.064551286506
2018-09-13,1789.7767955916704
2018-09-14,1803.5384566924017
2018-09-17,1776.3946636581484
2018-09-18,1804.2702653631466
2018-09-19,1845.5777659014693
2018-09-20,1837.8980925658934
2018-09-21,1906.5065175624852
2018-09-24,1875.5804073154254
2018-09-25,1860.5841235210598
2018-09-26,1881.0413943597507
2018-09-27,1883.7228481653365
2018-09-28,1903.1926862933278
2018-10-01,1908.038445439898
2018-10-02,1882.9910857962116
2018-10-03,1888.1543310842846
2018-10-04,1869.6283891078608
2018-10-05,1866.6869688859547
2018-10-08,1819.2131918481123
2018-10-09,1814.89773962288
2018-10-10,1805.840837737151
2018-10-11,1730.381997745122
2018-10-12,1767.6876807846243
2018-10-15,1727.6788322796779
2018-10-16,1729.156016241172
2018-10-17,1740.27408842027
2018-10-18,1727.0585254980754
2018-10-19,1763.952313268008
2018-10-22,1821.371322510788
2018-10-23,1776.5480621913957
2018-10-24,1787.7635745469317
2018-10-25,1796.211525693705
2018-10-26,1792.6303844343342
2018-10-29,1754.0799884594394
2018-10-30,1762.0107970459126
2018-10-31,1789.4538018995484
2018-11-01,1808.8724315427014
2018-11-02,1885.691566796344
2018-11-05,1848.467915392898
2018-11-06,1848.7370394937757
2018-11-07,1836.4073568485198
2018-11-08,1850.5588864816843
2018-11-09,1814.3273337034564
2018-11-12,1836.034248643317
2018-11-13,1847.758208951225
2018-11-14,1835.8257236583802
2018-11-15,1856.6499795400448
2018-11-16,1851.1941327728498
2018-11-19,1863.3023587736088
2018-11-20,1838.754599984675
2018-11-21,1849.8725728537797
2018-11-22,1841.805831540112
2018-11-23,1831.0979823449147
2018-11-26,1846.5393423354683
2018-11-27,1847.1360092591258
2018-11-28,1872.1588662779684
2018-11-29,1843.887993376586
2018-11-30,1866.090111882468
2018-12-03,1911.4803920364857
2018-12-04,1914.1561493151612
2018-12-05,1895.3490221036059
2018-12-06,1846.448554793953
2018-12-07,1840.197704519727
2018-12-10,1810.7318686605886
2018-12-11,1826.8969266997262
2018-12-12,1848.880695414737
2018-12-13,1894.285963345544
2018-12-14,1875.9000220626344
2018-12-17,1871.0381038916814
2018-12-18,1836.827729154122
2018-12-19,1822.3514039994466
2018-12-20,1808.2390196721942
2018-12-21,1792.4341633544168
2018-12-24,1789.6285603094802
2018-12-25,1787.1003102449733
2018-12-26,1789.755534991078
2018-12-27,1786.8113096702261
2018-12-28,1795.5016963606238
2018-12-31,1812.067046690344
2019-01-01,1812.0670466903441
2019-01-02,1779.4329315375137
2019-01-03,1767.3188998559312
2019-01-04,1792.5047348958483
2019-01-07,1800.1278643833293
2019-01-08,1798.7776306753842
2019-01-09,1819.849531244444
2019-01-10,1825.345544594153
2019-01-11,1850.4778693400224
2019-01-14,1834.2871835439264
2019-01-15,1874.3042194731768
2019-01-16,1891.0677307276803
2019-01-17,1878.1281524937217
2019-01-18,1910.3946653628004
2019-01-21,1914.707827440984
2019-01-22,1895.04035591897
2019-01-23,1900.1333448334024
2019-01-24,1913.8292116667226
2019-01-25,1937.5031885073413
2019-01-28,1937.487030040813
2019-01-29,1954.9028647309617
2019-01-30,1960.4595335323693
2019-01-31,1981.1600493025057
2019-02-01,1984.4330529363515
2019-02-04,1990.1799169504052
2019-02-05,1993.4356439326598
2019-02-06,1998.9542292280755
2019-02-07,2002.7842555236532
2019-02-08,2006.1680771125611
2019-02-11,2021.576887860101
2019-02-12,2022.7807844710421
2019-02-13,2061.133573153401
2019-02-14,2057.969848247665
2019-02-15,2005.8895874293535
2019-02-18,2037.07900627586
2019-02-19,2023.2544922995362
2019-02-20,2046.0087867028142
2019-02-21,2054.1097081737566
2019-02-22,2070.3325482473892
2019-02-25,2129.0991592440255
2019-02-26,2102.9162270436805
2019-02-27,2087.3343187829714
2019-02-28,2074.950077541632
2019-03-01,2106.792105991501
2019-03-04,2146.508674062407
2019-03-05,2154.311344020993
2019-03-06,2154.918778310804
2019-03-07,2137.005349503261
2019-03-08,2065.3853303586925
2019-03-11,2086.5594714045737
2019-03-12,2104.1107164050973
2019-03-13,2089.5333751950516
2019-03-14,2080.692480005741
2019-03-15,2098.058493705154
2019-03-18,2152.5137931235145
2019-03-19,2146.358354820816
2019-03-20,2145.1309696791877
2019-03-21,2141.221865009026
2019-03-22,2153.059340781833
2019-03-25,2103.3829345122476
2019-03-26,2112.4297048949206
2019-03-27,2144.702056522811
2019-03-28,2138.2403913004846
2019-03-29,2184.849668628143
2019-04-01,2234.713669903131
2019-04-02,2238.4184145765885
2019-04-03,2252.259693116294
2019-04-04,2262.9202556379414
2019-04-05,2261.5131343944463
2019-04-08,2266.6291977712076
2019-04-09,2282.295186332784
2019-04-10,2284.4095973429685
2019-04-11,2238.708311628147
2019-04-12,2231.231026372536
2019-04-15,2234.4086189750556
2019-04-16,2265.5182924720225
2019-04-17,2272.4848949338184
2019-04-18,2260.4405639704883
2019-04-19,2270.887415592089
2019-04-22,2235.690964989926
2019-04-23,2224.973057220355
2019-04-24,2231.0222216760635
2019-04-25,2202.073587489124
2019-04-26,2187.592771041203
2019-04-29,2206.6982458494595
2019-04-30,2189.984116873333
2019-05-01,2183.4964830729655
2019-05-02,2196.378777227045
2019-05-03,2201.2734076993383
2019-05-06,2115.240271854741
2019-05-07,2130.7469859350886
2019-05-08,2095.1890302785073
2019-05-09,2038.0147202488722
2019-05-10,2076.9017597524994
2019-05-13,2059.5766807096584
2019-05-14,2033.3455285835842
2019-05-15,2059.0282583499134
2019-05-16,2073.2405629925593
2019-05-17,2035.227801531978
2019-05-20,2019.71005401011
2019-05-21,2030.6030124177173
2019-05-22,2034.6153712621685
2019-05-23,2005.8281768330714
2019-05-24,2007.7023282851255
2019-05-27,2014.7010388418225
2019-05-28,2038.3998623595471
2019-05-29,2040.381149637249
2019-05-30,2050.101708147728
2019-05-31,2040.6313643634892
2019-06-03,2036.8783206579315
2019-06-04,2014.2578694173994
2019-06-05,2015.707172857057
2019-06-06,2008.8456829426025
2019-06-07,1998.938349203645
2019-06-10,2035.890519936174
2019-06-11,2070.6900666279093
2019-06-12,2053.8158269702053
2019-06-13,2062.6770141064026
2019-06-14,2059.497290940428
2019-06-17,2058.093365768485
2019-06-18,2072.1766101257094
2019-06-19,2104.992076359594
2019-06-20,2132.891978398974
2019-06-21,2121.11184365523
2019-06-24,2113.007960800193
2019-06-25,2090.3793195779695
2019-06-26,2093.688022738842
2019-06-27,2116.1007897443433
2019-06-28,2112.16833239674
2019-07-01,2143.1015657831977
2019-07-02,2166.2541464730934
2019-07-03,2165.7305484100652
2019-07-04,2170.817954354772
2019-07-05,2179.3000253617524
2019-07-08,2139.7669085302387
2019-07-09,2125.451360304259
2019-07-10,2121.4727702742416
2019-07-11,2134.6915573373335
2019-07-12,2139.093285510862
2019-07-15,2144.2512925002643
2019-07-16,2155.987485052186
2019-07-17,2154.501965716481
2019-07-18,2144.8349329482257
2019-07-19,2167.43335450211
2019-07-22,2146.512677062248
2019-07-23,2159.7942944904835
2019-07-24,2170.7870933035206
2019-07-25,2178.1049012611265
2019-07-26,2173.0961201627565
2019-07-29,2159.4761173328593
2019-07-30,2167.625663168614
2019-07-31,2139.6194693030716
2019-08-01,2128.5933295614527
2019-08-02,2073.302348115826
2019-08-05,1995.022212294486
2019-08-06,1978.4701322530213
2019-08-07,1971.4532984188377
2019-08-08,1993.4696754734184
2019-08-09,1979.364669037978
2019-08-12,1983.5187130275428
2019-08-13,1957.5128097499187
2019-08-14,1969.8359334492689
2019-08-15,1990.0916695355104
2019-08-16,1996.8773803445372
2019-08-19,2037.5248527792203
2019-08-20,2035.4469694417464
2019-08-21,2042.1378518856384
2019-08-22,2032.5643868838204
2019-08-23,2036.9210722737432
2019-08-26,1994.4206302396412
2019-08-27,2002.0815438895954
2019-08-28,2010.761987764519
2019-08-29,2003.8145711269938
2019-08-30,2025.8709494013049
2019-09-02,2035.3145187189714
2019-09-03,2026.179914778746
2019-09-04,2059.4255626537556
2019-09-05,2075.368896164654
2019-09-06,2092.474088888577
2019-09-09,2089.767966048545
2019-09-10,2095.586760011477
2019-09-11,2118.382188827666
2019-09-12,2129.7388443852537
2019-09-13,2135.0282974711367
2019-09-16,2149.2271262620297
2019-09-17,2106.2877568386093
2019-09-18,2105.577118942222
2019-09-19,2091.9123174375577
2019-09-20,2100.566719620575
2019-09-23,2075.511431569508
2019-09-24,2070.6892753390994
2019-09-25,2057.7991803268833
2019-09-26,2065.3615291093724
2019-09-27,2054.4917175453456
2019-09-30,2061.3747089685007
2019-10-01,2058.017550956823
2019-10-02,2052.605664969042
2019-10-03,2050.2598404796345
2019-10-04,2046.2151973329528
2019-10-07,2043.3305829119743
2019-10-08,2064.8137248982925
2019-10-09,2061.349790034562
2019-10-10,2065.302938594051
2019-10-11,2104.7604387107604
2019-10-14,2124.034230547305
2019-10-15,2110.082043519574
2019-10-16,2109.7173021776603
2019-10-17,2105.9038433483192
2019-10-18,2084.605439631495
2019-10-21,2092.772064813073
2019-10-22,2085.8673286644485
2019-10-23,2077.808892376107
2019-10-24,2091.5213024243403
2019-10-25,2095.285962023591
2019-10-28,2106.7267009709844
2019-10-29,2093.2652618960797
2019-10-30,2074.7654515917657
2019-10-31,2076.512980946504
2019-11-01,2104.913079635103
2019-11-04,2137.01689940476
2019-11-05,2176.26683747425
2019-11-06,2173.1869489335404
2019-11-07,2188.981230434722
2019-11-08,2187.0359307375566
2019-11-11,2130.8593410764374
2019-11-12,2145.415826559667
2019-11-13,2116.634750178628
2019-11-14,2106.42814997988
2019-11-15,2092.686894744453
2019-11-18,2109.169322968135
2019-11-19,2134.2775538330475
2019-11-20,2121.6024325788712
2019-11-21,2100.5765474918403
2019-11-22,2115.893461540888
2019-11-25,2155.740190703888
2019-11-26,2147.9902594208547
2019-11-27,2150.9625146334956
2019-11-28,2138.4969003239944
2019-11-29,2097.696272608938
2019-12-02,2100.675975555328
2019-12-03,2100.7550743460465
2019-12-04,2079.606789150122
2019-12-05,2093.092962635521
2019-12-06,2115.686646650621
2019-12-09,2126.1430705204584
2019-12-10,2124.552877429841
2019-12-11,2143.7749634822985
2019-12-12,2148.0168005301502
2019-12-13,2190.9202102496624
2019-12-16,2189.918191980186
2019-12-17,2216.2651408388047
2019-12-18,2229.784066050355
2019-12-19,2227.3521478097614
2019-12-20,2238.739551389184
2019-12-23,2236.5570382229253
2019-12-24,2235.186939817629
2019-12-25,2233.881450301382
2019-12-26,2241.7976401344386
2019-12-27,2254.5058302892758
2019-12-30,2261.624665441942
2019-12-31,2261.335409449984
2020-01-01,2261.335409449984
2020-01-02,2302.5397196101226
2020-01-03,2300.5900679228225
2020-01-06,2275.635033712984
2020-01-07,2290.809753161202
2020-01-08,2274.9702247697055
2020-01-09,2313.8587245823633
2020-01-10,2302.359338245545
2020-01-13,2318.4029958151355
2020-01-14,2315.798200771711
2020-01-15,2293.786644021808
2020-01-16,2296.8314734533424
2020-01-17,2318.5880956961278
2020-01-20,2306.6978981500074
2020-01-21,2234.594506231342
2020-01-22,2267.8172761921674
2020-01-23,2213.679174039559
2020-01-24,2223.297057733528
2020-01-27,2224.825148574778
2020-01-28,2227.5314028243056
2020-01-29,2174.992048678972
2020-01-30,2124.7289696661505
2020-01-31,2105.3393911804365
2020-02-03,2046.1441260649012
2020-02-04,2086.935321877204
2020-02-05,2108.4291915755866
2020-02-06,2166.4031380752303
2020-02-07,2157.2901568006805
2020-02-10,2168.0653042834347
2020-02-11,2194.915398873032
2020-02-12,2212.5549373106905
2020-02-13,2215.7822182936266
2020-02-14,2229.2032535317535
2020-02-17,2253.5796530666403
2020-02-18,2225.906101415147
2020-02-19,2245.670160563799
2020-02-20,2246.3309706046084
