Date,CHINA A ONSHORE HIGH DIVIDEND YIELD
2011-11-18,1019.8342552300442
2011-11-21,1022.9089152035058
2011-11-22,1020.2329380219746
2011-11-23,1022.9858227246916
2011-11-24,1026.134923947392
2011-11-25,1023.1784015347653
2011-11-28,1018.1547066999944
2011-11-29,1032.9031797143978
2011-11-30,994.4725631662412
2011-12-01,1022.1205511139095
2011-12-02,1014.167294069253
2011-12-05,1001.9288832841711
2011-12-06,1008.1134535906795
2011-12-07,1010.8800404698237
2011-12-08,1014.8117108143357
2011-12-09,1004.434611248823
2011-12-12,1007.8466258489556
2011-12-13,999.9335187336044
2011-12-14,1002.0001787043275
2011-12-15,977.2061964417454
2011-12-16,996.6235454159305
2011-12-19,997.0802656327348
2011-12-20,986.4299003690973
2011-12-21,984.0455563515167
2011-12-22,983.5317585911178
2011-12-23,994.1289406026038
2011-12-26,988.2501884688679
2011-12-27,979.1779193897114
2011-12-28,989.147050765764
2011-12-29,994.1172774821499
2011-12-30,1005.3661905037187
2012-01-02,1005.3661905037187
2012-01-03,999.8591283248317
2012-01-04,995.4152197338252
2012-01-05,999.5729867922149
2012-01-06,1011.4483165192398
2012-01-09,1041.1197932107075
2012-01-10,1067.2342482711306
2012-01-11,1069.5702319416375
2012-01-12,1057.8865797616645
2012-01-13,1056.2792377333783
2012-01-16,1043.7115489116327
2012-01-17,1083.8965225251893
2012-01-18,1064.600797776159
2012-01-19,1076.8848900821258
2012-01-20,1083.2860481706066
2012-01-23,1072.699785340703
2012-01-24,1078.1953005924388
2012-01-25,1078.7770531730182
2012-01-26,1063.7314052854108
2012-01-27,1065.756480303088
2012-01-30,1047.2707081423089
2012-01-31,1053.437200917021
2012-02-01,1033.2084508429173
2012-02-02,1058.5015330611368
2012-02-03,1069.4560396702052
2012-02-06,1069.1814329156377
2012-02-07,1037.5723913019485
2012-02-08,1065.9243294811226
2012-02-09,1059.9949304164838
2012-02-10,1069.5719340122419
2012-02-13,1065.2610466910912
2012-02-14,1065.5756232610709
2012-02-15,1079.2363502697617
2012-02-16,1075.4752737514812
2012-02-17,1065.8449079399843
2012-02-20,1059.8115383311465
2012-02-21,1068.8127732070625
2012-02-22,1082.688627745526
2012-02-23,1079.5278705503958
2012-02-24,1083.3914459551495
2012-02-27,1089.3129981612865
2012-02-28,1089.3950700337487
2012-02-29,1083.057118443014
2012-03-01,1086.1756315524985
2012-03-02,1114.4755103329844
2012-03-05,1104.287922123481
2012-03-06,1098.3297064366047
2012-03-07,1089.953824899103
2012-03-08,1086.3817044681462
2012-03-09,1110.1194889088238
2012-03-12,1098.2521235524407
2012-03-13,1109.6102502754418
2012-03-14,1085.7012387193458
2012-03-15,1074.40595436262
2012-03-16,1080.2224546910275
2012-03-19,1073.2060082367407
2012-03-20,1058.925916404539
2012-03-21,1062.7070235792587
2012-03-22,1066.6229926134959
2012-03-23,1047.746038689054
2012-03-26,1043.613584815029
2012-03-27,1042.1753478950247
2012-03-28,1019.7851952908004
2012-03-29,1010.6900605311058
2012-03-30,1019.4779505899112
2012-04-02,1020.7042980231447
2012-04-03,1017.7965265766435
2012-04-04,1034.9828753959098
2012-04-05,1054.0882425563022
2012-04-06,1054.989639074439
2012-04-09,1046.5717863180048
2012-04-10,1054.8329698519892
2012-04-11,1052.1715577294187
2012-04-12,1067.9881675998265
2012-04-13,1080.9179128087537
2012-04-16,1078.1823604380568
2012-04-17,1059.829203219449
2012-04-18,1084.7533794980322
2012-04-19,1082.1952948219882
2012-04-20,1088.3365791391743
2012-04-23,1087.2995236117483
2012-04-24,1083.9329525131357
2012-04-25,1094.1598050066598
2012-04-26,1089.2821928881845
2012-04-27,1082.7612529952316
2012-04-30,1084.7246295259174
2012-05-01,1085.5858475682628
2012-05-02,1115.2992539014417
2012-05-03,1117.7143604768846
2012-05-04,1124.0883744843716
2012-05-07,1127.2256326448562
2012-05-08,1126.6021762604494
2012-05-09,1111.4678724017162
2012-05-10,1108.0049914498481
2012-05-11,1102.278252163006
2012-05-14,1100.04219724792
2012-05-15,1106.1903455793617
2012-05-16,1093.40753135785
2012-05-17,1113.2789977582827
2012-05-18,1095.6163613505664
2012-05-21,1096.08078467999
2012-05-22,1111.9164398920223
2012-05-23,1121.6382928956266
2012-05-24,1113.6313938758524
2012-05-25,1112.5099610649875
2012-05-28,1127.4744572941504
2012-05-29,1140.5848592936695
2012-05-30,1149.395545060817
2012-05-31,1143.792410994649
2012-06-01,1144.846919165276
2012-06-04,1101.9204507926895
2012-06-05,1104.8949032464172
2012-06-06,1099.903519826823
2012-06-07,1089.7280517628265
2012-06-08,1093.62016393866
2012-06-11,1104.079926584013
2012-06-12,1099.6423807677884
2012-06-13,1105.1526950706775
2012-06-14,1095.1669063354536
2012-06-15,1098.4269362145656
2012-06-18,1108.6315536707925
2012-06-19,1092.4511387322857
2012-06-20,1089.2639952030245
2012-06-21,1079.1255398392125
2012-06-22,1085.1945718330428
2012-06-25,1070.8588910828353
2012-06-26,1070.0431186144226
2012-06-27,1069.5233706361018
2012-06-28,1064.8981717378608
2012-06-29,1058.6659460134279
2012-07-02,1066.8974591121219
2012-07-03,1062.7191718929828
2012-07-04,1070.982293548286
2012-07-05,1068.9103093731676
2012-07-06,1086.9546347149858
2012-07-09,1058.5135721223294
2012-07-10,1060.0906636142815
2012-07-11,1066.929902586897
2012-07-12,1081.7359755093132
2012-07-13,1075.9960044670254
2012-07-16,1059.7348288916612
2012-07-17,1070.9923615490416
2012-07-18,1070.2401649700234
2012-07-19,1077.7948102439573
2012-07-20,1074.1745161770464
2012-07-23,1060.3129886870374
2012-07-24,1065.7942109191602
2012-07-25,1055.3477309189125
2012-07-26,1040.0859132075984
2012-07-27,1036.7896971537514
2012-07-30,1043.565409641129
2012-07-31,1040.007023692501
2012-08-01,1050.7129059228891
2012-08-02,1055.8669506135714
2012-08-03,1045.5503888567773
2012-08-06,1049.9639090762391
2012-08-07,1050.878913036355
2012-08-08,1058.3498466149451
2012-08-09,1068.7577572980174
2012-08-10,1066.106718492513
2012-08-13,1040.8835089315996
2012-08-14,1045.429797005537
2012-08-15,1035.7194064287319
2012-08-16,1027.451614863641
2012-08-17,1032.1528213240017
2012-08-20,1020.2500159186093
2012-08-21,1012.5485147016045
2012-08-22,1010.4074662859483
2012-08-23,1002.4404665025329
2012-08-24,995.5733722662447
2012-08-27,976.5070375728367
2012-08-28,981.7600065377965
2012-08-29,977.7782488703417
2012-08-30,984.8604599422952
2012-08-31,973.8813506641926
2012-09-03,983.3540534116875
2012-09-04,973.2245813365313
2012-09-05,964.4109937916277
2012-09-06,969.790827756136
2012-09-07,997.8720761864995
2012-09-10,1002.7766052146115
2012-09-11,990.3557563528676
2012-09-12,991.4264195475636
2012-09-13,982.188034681992
2012-09-14,974.9084279422729
2012-09-17,953.172265660951
2012-09-18,949.9621588685773
2012-09-19,954.4820355601245
2012-09-20,944.2202832317224
2012-09-21,944.6492108090098
2012-09-24,954.629734786535
2012-09-25,950.7270151993115
2012-09-26,950.6430396208334
2012-09-27,977.6669900080379
2012-09-28,994.6384959844387
2012-10-01,991.5555405532585
2012-10-02,989.255836941616
2012-10-03,991.8245359717707
2012-10-04,983.931122709712
2012-10-05,979.787461779464
2012-10-08,979.0771882105604
2012-10-09,1003.0285249564859
2012-10-10,1004.7976920950656
2012-10-11,993.6856833227961
2012-10-12,995.392725367205
2012-10-15,995.8325932939554
2012-10-16,986.6298152819452
2012-10-17,980.1429809163737
2012-10-18,995.6578741305344
2012-10-19,997.4390382299944
2012-10-22,997.3502113247221
2012-10-23,996.4985245440816
2012-10-24,995.8107281035432
2012-10-25,989.4197609316948
2012-10-26,974.876059477082
2012-10-29,972.0801432813834
2012-10-30,968.4896525251488
2012-10-31,971.9687201603615
2012-11-01,991.1381943225858
2012-11-02,1002.6564635284374
2012-11-05,1005.8640199883323
2012-11-06,1000.532488036288
2012-11-07,1004.1480014327047
2012-11-08,989.6933949940518
2012-11-09,988.8843107226792
2012-11-12,994.7140008863278
2012-11-13,981.7286546146352
2012-11-14,984.3855588892544
2012-11-15,965.613408493419
2012-11-16,963.8483545555489
2012-11-19,957.118119064264
2012-11-20,953.0875965978247
2012-11-21,962.8603257237796
2012-11-22,951.8164649866729
2012-11-23,953.0732081050701
2012-11-26,948.7676772355644
2012-11-27,943.4019578077027
2012-11-28,940.3839522160985
2012-11-29,929.2605715596735
2012-11-30,934.1794359975825
2012-12-03,917.3101610709858
2012-12-04,923.5640601507058
2012-12-05,952.2218038161654
2012-12-06,955.0976578198995
2012-12-07,976.4403215085426
2012-12-10,983.6899127631652
2012-12-11,973.8834682823067
2012-12-12,973.0428569194712
2012-12-13,963.1287625146093
2012-12-14,1001.1079769045558
2012-12-17,1004.6237760926526
2012-12-18,1001.884602868154
2012-12-19,1003.8908929516854
2012-12-20,1010.2127660794214
2012-12-21,1006.8593360624575
2012-12-24,1005.5132119605897
2012-12-25,1032.5012452435246
2012-12-26,1032.4830059011567
2012-12-27,1026.7517547000164
2012-12-28,1041.7706602426176
2012-12-31,1059.592655881431
2013-01-01,1059.592655881431
2013-01-02,1055.1508421874535
2013-01-03,1066.753432487556
2013-01-04,1072.819409880852
2013-01-07,1069.262936202814
2013-01-08,1068.7436394891108
2013-01-09,1070.9972482004462
2013-01-10,1061.3751436038706
2013-01-11,1033.4172215605608
2013-01-14,1063.1169987138687
2013-01-15,1069.7960510299358
2013-01-16,1063.3024359915594
2013-01-17,1047.685833240303
2013-01-18,1066.44736142904
2013-01-21,1070.4419140705302
2013-01-22,1067.3930139427414
2013-01-23,1066.551801959927
2013-01-24,1049.871122686566
2013-01-25,1035.9010546317968
2013-01-28,1062.6251970149315
2013-01-29,1069.5158132163097
2013-01-30,1072.370890129577
2013-01-31,1076.9587500203777
2013-02-01,1080.4659921848827
2013-02-04,1094.014899161276
2013-02-05,1106.0854042960475
2013-02-06,1101.2980665695625
2013-02-07,1109.5112233748773
2013-02-08,1116.7542276474048
2013-02-11,1116.8794336673968
2013-02-12,1109.7872140098855
2013-02-13,1112.0998729606745
2013-02-14,1120.0187342529775
2013-02-15,1119.2636937220404
2013-02-18,1110.6831273874868
2013-02-19,1090.929379014807
2013-02-20,1097.2149815406272
2013-02-21,1072.0930162751606
2013-02-22,1070.8289734879331
2013-02-25,1071.0889404183729
2013-02-26,1063.9978649442205
2013-02-27,1071.0412563992782
2013-02-28,1100.5574101685543
2013-03-01,1104.9954921738042
2013-03-04,1063.9520100515492
2013-03-05,1085.0071782638013
2013-03-06,1094.5626674902603
2013-03-07,1078.5367624612998
2013-03-08,1085.0392607777335
2013-03-11,1076.740772974719
2013-03-12,1065.3838416005444
2013-03-13,1059.640598196414
2013-03-14,1058.2576180049828
2013-03-15,1055.686340034685
2013-03-18,1044.7806252979144
2013-03-19,1058.2415873986038
2013-03-20,1079.2141199551443
2013-03-21,1083.8526909971763
2013-03-22,1079.3210190028758
2013-03-25,1086.01429640102
2013-03-26,1073.0805217271648
2013-03-27,1080.4313889002995
2013-03-28,1051.5242028649975
2013-03-29,1053.4264310173817
2013-04-01,1053.459638171982
2013-04-02,1058.043734872805
2013-04-03,1060.8172714891273
2013-04-04,1060.3221023877632
2013-04-05,1046.6426281748047
2013-04-08,1042.3273103529168
2013-04-09,1043.968331190157
2013-04-10,1042.6660870320366
2013-04-11,1033.740548607579
2013-04-12,1029.767756617771
2013-04-15,1018.2190241662711
2013-04-16,1019.0420977718334
2013-04-17,1024.5941721829681
2013-04-18,1020.6513658173734
2013-04-19,1046.0084675521716
2013-04-22,1048.5387084450194
2013-04-23,1023.0794097163321
2013-04-24,1038.588793769745
2013-04-25,1032.5168957204335
2013-04-26,1021.37749762636
2013-04-29,1015.6858520289002
2013-04-30,1009.2145526075993
2013-05-01,1008.526086680709
2013-05-02,1015.0778878226679
2013-05-03,1025.170528992071
2013-05-06,1039.6919339200292
2013-05-07,1041.329552550007
2013-05-08,1040.8910339003728
2013-05-09,1041.4781071069724
2013-05-10,1056.0858365194838
2013-05-13,1052.5325549247214
2013-05-14,1041.3681082454818
2013-05-15,1053.8693419720437
2013-05-16,1061.3275944633651
2013-05-17,1088.3397720005673
2013-05-20,1093.4419072619116
2013-05-21,1093.845908394698
2013-05-22,1092.0203930426362
2013-05-23,1074.374177671862
2013-05-24,1077.6224280407253
2013-05-27,1078.2776983890872
2013-05-28,1097.7796905134353
2013-05-29,1086.4953262615168
2013-05-30,1074.6561323974422
2013-05-31,1075.2457097182853
2013-06-03,1072.3736243922788
2013-06-04,1055.8674548221252
2013-06-05,1055.1381465522286
2013-06-06,1037.903648560113
2013-06-07,1021.8445543454851
2013-06-10,1023.8581174523085
2013-06-11,1017.6877419657604
2013-06-12,1012.9566176076547
2013-06-13,982.1926929076853
2013-06-14,981.4254896460518
2013-06-17,974.2406157837277
2013-06-18,970.1094581708646
2013-06-19,962.8324279864058
2013-06-20,954.4569116134172
2013-06-21,947.9947252599006
2013-06-24,906.0479030938022
2013-06-25,905.7738254479951
2013-06-26,902.5742631617325
2013-06-27,900.4570165723238
2013-06-28,912.2705250797462
2013-07-01,915.0002975852697
2013-07-02,916.1849405699253
2013-07-03,914.2099287828728
2013-07-04,930.1020937372112
2013-07-05,940.0934104319797
2013-07-08,912.0244014037345
2013-07-09,921.3005632938996
2013-07-10,938.8386632568943
2013-07-11,959.1406660161155
2013-07-12,937.5104262603139
2013-07-15,943.7036579670513
2013-07-16,940.1920384730403
2013-07-17,934.0211303892979
2013-07-18,919.7856357188566
2013-07-19,903.5535417003631
2013-07-22,905.7838872988891
2013-07-23,923.8685308886458
2013-07-24,917.1080971885577
2013-07-25,916.00585712955
2013-07-26,912.353910535466
2013-07-29,897.7170909294405
2013-07-30,906.4432150045668
2013-07-31,907.555944236373
2013-08-01,926.2865036799366
2013-08-02,923.7383393745737
2013-08-05,934.8354368877743
2013-08-06,936.5245984209143
2013-08-07,928.3137845474819
2013-08-08,922.7759395164504
2013-08-09,931.5996982877048
2013-08-12,964.6685912891609
2013-08-13,969.9409242747181
2013-08-14,964.4179065180512
2013-08-15,965.3571215966504
2013-08-16,953.3266404110697
2013-08-19,955.8974021003883
2013-08-20,943.7714172702813
2013-08-21,948.6552640049958
2013-08-22,947.277276975655
2013-08-23,940.9379051583363
2013-08-26,962.6762585814506
2013-08-27,966.144461888857
2013-08-28,973.6657899339123
2013-08-29,975.5160749134775
2013-08-30,981.3677132371465
2013-09-02,990.2122474223498
2013-09-03,997.8689272926317
2013-09-04,995.7490903180194
2013-09-05,996.995583437234
2013-09-06,1003.4375279452063
2013-09-09,1025.8154504233928
2013-09-10,1044.6720546001116
2013-09-11,1056.2971849207036
2013-09-12,1056.49248303358
2013-09-13,1045.4074510983546
2013-09-16,1033.3514081947044
2013-09-17,1006.9516412365152
2013-09-18,1012.3096028663188
2013-09-19,997.7706168772105
2013-09-20,1000.2078965957011
2013-09-23,1018.1951299558161
2013-09-24,1010.668356568973
2013-09-25,1007.1541291797223
2013-09-26,985.8619234579642
2013-09-27,983.8242321494397
2013-09-30,989.4479490642326
2013-10-01,990.2526459286522
2013-10-02,985.5165124541396
2013-10-03,983.1293105668868
2013-10-04,985.1540702811949
2013-10-07,986.896228309913
2013-10-08,994.0555059234329
2013-10-09,1000.2915309889665
2013-10-10,990.5833079836482
2013-10-11,1005.257113618926
2013-10-14,1015.4521414376545
2013-10-15,1022.5825506756198
2013-10-16,1005.0947143000664
2013-10-17,989.9522181817514
2013-10-18,991.7373124000629
2013-10-21,1010.5280642340597
2013-10-22,998.5027952037153
2013-10-23,987.8719876255149
2013-10-24,980.8140254627035
2013-10-25,965.1387224153945
2013-10-28,972.9394046179528
2013-10-29,967.874099469231
2013-10-30,985.7412654787807
2013-10-31,992.5169398478043
2013-11-01,1002.4368689598566
2013-11-04,1001.4600260432128
2013-11-05,1007.2313747099715
2013-11-06,996.5296655299587
2013-11-07,1005.7648085972373
2013-11-08,994.2902201356428
2013-11-11,990.3064020405816
2013-11-12,995.1232278141902
2013-11-13,977.4385031951343
2013-11-14,980.8519772908744
2013-11-15,995.3439083501029
2013-11-18,1018.7756695780971
2013-11-19,1019.5522388040412
2013-11-20,1031.24655615308
2013-11-21,1030.4925727101001
2013-11-22,1023.87776873073
2013-11-25,1021.2590241108339
2013-11-26,1016.0821092211789
2013-11-27,1020.9584635791948
2013-11-28,1029.7231377251394
2013-11-29,1025.3385936556178
2013-12-02,1030.3583393646768
2013-12-03,1035.867341752609
2013-12-04,1055.6615316681086
2013-12-05,1046.893501528457
2013-12-06,1042.0736232040852
2013-12-09,1041.662180183333
2013-12-10,1042.256756048778
2013-12-11,1022.1925446657068
2013-12-12,1021.5908915729764
2013-12-13,1021.1180543026658
2013-12-16,1001.1039579056953
2013-12-17,997.2345118683089
2013-12-18,994.7762791621834
2013-12-19,996.2347127569102
2013-12-20,969.3653336209471
2013-12-23,972.9116904954464
2013-12-24,976.452061132358
2013-12-25,980.5999811954789
2013-12-26,959.5503076069972
2013-12-27,966.7616805955527
2013-12-30,962.9367621944875
2013-12-31,977.7058538259179
2014-01-01,977.7058538259179
2014-01-02,979.084971626114
2014-01-03,967.2042864077729
2014-01-06,944.9625163495423
2014-01-07,946.412873001625
2014-01-08,944.3583610444596
2014-01-09,935.4291348842033
2014-01-10,924.7812157899443
2014-01-13,925.1753170528139
2014-01-14,929.2226376393335
2014-01-15,930.7828686573666
2014-01-16,928.7458840289362
2014-01-17,921.2707092274806
2014-01-20,918.206318374878
2014-01-21,925.758153584819
2014-01-22,944.9693394264876
2014-01-23,929.9696016406516
2014-01-24,933.7554190439321
2014-01-27,923.6543311176642
2014-01-28,926.4116627774492
2014-01-29,928.7681124618723
2014-01-30,926.0488166765551
2014-01-31,931.405073967777
2014-02-03,929.1314217548143
2014-02-04,929.6815902440661
2014-02-05,928.1701921294997
2014-02-06,923.5974208605064
2014-02-07,922.6811336093436
2014-02-10,938.8559629623745
2014-02-11,946.213151249968
2014-02-12,952.3346457817893
2014-02-13,944.9474668102058
2014-02-14,950.1178624964127
2014-02-17,953.3384737463646
2014-02-18,937.6726476837254
2014-02-19,945.4534136651598
2014-02-20,948.4574664434294
2014-02-21,932.1839653654016
2014-02-24,906.5307358966929
2014-02-25,887.3652895634774
2014-02-26,894.6231082311926
2014-02-27,889.4927595369156
2014-02-28,883.6354758094828
2014-03-03,889.936614904922
2014-03-04,889.6347550622907
2014-03-05,884.0371960199818
2014-03-06,881.879015367147
2014-03-07,876.2435977697816
2014-03-10,848.7331533915662
2014-03-11,849.7604836094489
2014-03-12,848.6049975148984
2014-03-13,856.0550482912261
2014-03-14,850.1576838286376
2014-03-17,853.4351691449349
2014-03-18,850.8429256019715
2014-03-19,848.0949954935568
2014-03-20,844.1913956633666
2014-03-21,869.9671062088611
2014-03-24,883.9447922630211
2014-03-25,885.0588881886101
2014-03-26,880.9153131018847
2014-03-27,876.7420848257764
2014-03-28,884.1551640574464
2014-03-31,878.9141077168525
2014-04-01,885.3395482797343
2014-04-02,895.4385616574424
2014-04-03,886.7966427911642
2014-04-04,894.5318257154172
2014-04-07,891.3747311478725
2014-04-08,907.1141284125954
2014-04-09,906.2609618433794
2014-04-10,917.5058394893102
2014-04-11,918.5928277520707
2014-04-14,919.748828356793
2014-04-15,901.3868923494078
2014-04-16,905.3941227755423
2014-04-17,900.2019205071375
2014-04-18,897.8532447341537
2014-04-21,883.9469466812074
2014-04-22,887.830103471068
2014-04-23,885.3985562566867
2014-04-24,882.7437610499295
2014-04-25,873.5687264502458
2014-04-28,864.3443669899557
2014-04-29,874.8052159012786
2014-04-30,872.300970200325
2014-05-01,872.300970200325
2014-05-02,872.300970200325
2014-05-05,872.2929490685332
2014-05-06,869.5146020389167
2014-05-07,862.4659431470158
2014-05-08,870.974246210561
2014-05-09,878.4028848483921
2014-05-12,898.8746433986317
2014-05-13,898.2984060922113
2014-05-14,897.7967652150093
2014-05-15,888.938397159549
2014-05-16,891.3876870649428
2014-05-19,880.2980339806704
2014-05-20,882.0444846304952
2014-05-21,891.420986151874
2014-05-22,889.6853222077532
2014-05-23,896.281192890515
2014-05-26,896.7532649930624
2014-05-27,894.6208924643472
2014-05-28,902.3431240533527
2014-05-29,899.0006836035606
2014-05-30,896.5231906335559
2014-06-02,899.0268012338921
2014-06-03,896.011614531041
2014-06-04,887.1955090017713
2014-06-05,896.8086763047183
2014-06-06,890.4623077731717
2014-06-09,896.1464981287553
2014-06-10,913.5365463347753
2014-06-11,914.4136309508126
2014-06-12,911.2737254018529
2014-06-13,922.1793143832732
2014-06-16,923.6545413732764
2014-06-17,916.2249371082577
2014-06-18,909.1430129411679
2014-06-19,895.5716349665146
2014-06-20,902.8644663156656
2014-06-23,898.998523707948
2014-06-24,905.409392374047
2014-06-25,898.3315643574633
2014-06-26,908.3186180921609
2014-06-27,906.8831708840771
2014-06-30,910.0569857913584
2014-07-01,905.9354666951596
2014-07-02,909.1130196596008
2014-07-03,916.9734127896079
2014-07-04,920.9035454752614
2014-07-07,919.5010038071259
2014-07-08,920.6100220602293
2014-07-09,907.0903237198554
2014-07-10,910.3644635055622
2014-07-11,916.6950664603343
2014-07-14,929.1092531050913
2014-07-15,937.463406774742
2014-07-16,941.2155126706118
2014-07-17,937.2490927808365
2014-07-18,948.1754306324515
2014-07-21,947.0593964368765
2014-07-22,961.5327614688225
2014-07-23,968.1473112467536
2014-07-24,987.0039870099116
2014-07-25,1001.5229431023135
2014-07-28,1024.023620987222
2014-07-29,1023.6791455242112
2014-07-30,1020.0166454831044
2014-07-31,1034.0597263994387
2014-08-01,1025.5781574908801
2014-08-04,1044.7049558129904
2014-08-05,1046.199058486331
2014-08-06,1042.267678657931
2014-08-07,1026.1645224382678
2014-08-08,1025.9666453470222
2014-08-11,1042.9308481984838
2014-08-12,1038.9263330159536
2014-08-13,1038.961810889732
2014-08-14,1032.7171553713397
2014-08-15,1041.8828642400288
2014-08-18,1047.046136156068
2014-08-19,1050.0098207912201
2014-08-20,1051.3624175530742
2014-08-21,1044.9206699823822
2014-08-22,1053.4326537477962
2014-08-25,1046.3635837911843
2014-08-26,1037.1469173552232
2014-08-27,1037.9497956244934
2014-08-28,1032.3880031669019
2014-08-29,1045.7632799447695
2014-09-01,1055.032584065838
2014-09-02,1068.033985245897
2014-09-03,1079.6400287247602
2014-09-04,1104.2959706575505
2014-09-05,1116.9278407215584
2014-09-08,1117.7904331768405
2014-09-09,1118.3286604259588
2014-09-10,1112.271446428433
2014-09-11,1106.1325670201163
2014-09-12,1111.0207378830892
2014-09-15,1104.7250854859367
2014-09-16,1086.1708553813853
2014-09-17,1091.792929873407
2014-09-18,1095.474209483777
2014-09-19,1107.3633877777552
2014-09-22,1087.542112487598
2014-09-23,1091.969747825405
2014-09-24,1115.0017701671084
2014-09-25,1118.0552871371083
2014-09-26,1123.525953670376
2014-09-29,1119.433234112824
2014-09-30,1127.5611959607215
2014-10-01,1130.8734713170431
2014-10-02,1125.6898729974962
2014-10-03,1138.4659559584243
2014-10-06,1133.25776179281
2014-10-07,1127.873688175931
2014-10-08,1130.7025055728332
2014-10-09,1130.1886939119063
2014-10-10,1128.246618087696
2014-10-13,1115.1730864486904
2014-10-14,1111.120819618083
2014-10-15,1110.176235895814
2014-10-16,1104.4815176528105
2014-10-17,1105.6471775425778
2014-10-20,1107.605770546845
2014-10-21,1106.6316288729395
2014-10-22,1109.3994130913802
2014-10-23,1099.737117811089
2014-10-24,1093.3427461159638
2014-10-27,1075.4892594748617
2014-10-28,1092.669495017323
2014-10-29,1107.5698378907443
2014-10-30,1126.7316889929648
2014-10-31,1153.4848977489582
2014-11-03,1159.4633878175669
2014-11-04,1152.5885370457574
2014-11-05,1150.6265032074054
2014-11-06,1158.221255586104
2014-11-07,1155.3195496252463
2014-11-10,1191.151662012621
2014-11-11,1192.3290932653103
2014-11-12,1204.0324224415103
2014-11-13,1200.3175800296992
2014-11-14,1207.65588471798
2014-11-17,1209.1467684263382
2014-11-18,1184.6338109363257
2014-11-19,1174.2368285455605
2014-11-20,1173.5558047602697
2014-11-21,1204.69358484244
2014-11-24,1225.7358608040709
2014-11-25,1239.4313232775905
2014-11-26,1240.7358207656605
2014-11-27,1248.2197411932405
2014-11-28,1274.4497018533195
2014-12-01,1280.3637131027579
2014-12-02,1324.359389473998
2014-12-03,1353.9747319211842
2014-12-04,1399.0852947168714
2014-12-05,1426.8369670763007
2014-12-08,1480.416076582424
2014-12-09,1397.9564102885017
2014-12-10,1466.9216993633308
2014-12-11,1459.3606937500865
2014-12-12,1441.4236898458328
2014-12-15,1452.1997005505573
2014-12-16,1457.7357131052765
2014-12-17,1490.3123777971473
2014-12-18,1499.5877246121975
2014-12-19,1533.1614447926052
2014-12-22,1559.748766369118
2014-12-23,1533.6057814053806
2014-12-24,1485.5171975752685
2014-12-25,1528.4227685243934
2014-12-26,1570.410855161155
2014-12-29,1575.9491308594847
2014-12-30,1578.3207133366018
2014-12-31,1643.2372391572476
2015-01-01,1643.2372391572478
2015-01-02,1652.7984882109868
2015-01-05,1758.3935974998913
2015-01-06,1767.7766218812965
2015-01-07,1779.234554632646
2015-01-08,1742.8649555205586
2015-01-09,1724.4376524679722
2015-01-12,1704.4938404293146
2015-01-13,1719.6176280900183
2015-01-14,1706.453771378157
2015-01-15,1795.0467015158595
2015-01-16,1816.4541925779063
2015-01-19,1639.6449142944123
2015-01-20,1691.5714556911864
2015-01-21,1758.8295243417358
2015-01-22,1787.1153959295114
2015-01-23,1804.8292345009581
2015-01-26,1807.310718827209
2015-01-27,1769.624530233449
2015-01-28,1753.7138089275813
2015-01-29,1738.0138511314642
2015-01-30,1722.5728282312914
2015-02-02,1661.8617953072687
2015-02-03,1681.9548233101111
2015-02-04,1673.263751603283
2015-02-05,1646.5222090403456
2015-02-06,1620.0610464968088
2015-02-09,1635.1663174728753
2015-02-10,1672.8466867045465
2015-02-11,1683.3018397637084
2015-02-12,1681.6182036014454
2015-02-13,1692.0344452527859
2015-02-16,1692.2255743751784
2015-02-17,1713.8443975608564
2015-02-18,1719.5011475418041
2015-02-19,1715.1233297744793
2015-02-20,1718.4423879840097
2015-02-23,1720.5612125409498
2015-02-24,1723.2171022136563
2015-02-25,1705.3784426755979
2015-02-26,1769.0922030495205
2015-02-27,1764.2875272345102
2015-03-02,1773.809417638414
2015-03-03,1723.3832582531932
2015-03-04,1751.1236690256756
2015-03-05,1730.7413936038647
2015-03-06,1759.5327963704028
2015-03-09,1800.8021470129268
2015-03-10,1808.5678987707463
2015-03-11,1843.6615719331874
2015-03-12,1871.5894817730423
2015-03-13,1895.1624983420695
2015-03-16,1919.011203442893
2015-03-17,1939.9420688448192
2015-03-18,1988.3843474079038
2015-03-19,2002.1707923477447
2015-03-20,1972.1369228989902
2015-03-23,1979.1941918823713
2015-03-24,1985.1873143945934
2015-03-25,1948.636561455108
2015-03-26,1985.4800515985842
2015-03-27,2002.8597214706376
2015-03-30,2089.154121789146
2015-03-31,2081.9031017939046
2015-04-01,2100.485260532658
2015-04-02,2077.160659945276
2015-04-03,2083.8822211987494
2015-04-06,2055.3630554398324
2015-04-07,2134.33973053165
2015-04-08,2163.1674963374553
2015-04-09,2182.6268083726673
2015-04-10,2217.170985883151
2015-04-13,2290.591088887361
2015-04-14,2278.387716779714
2015-04-15,2297.1493133675067
2015-04-16,2378.9737767731744
2015-04-17,2427.887232464098
2015-04-20,2401.4142278009217
2015-04-21,2439.9499838770357
2015-04-22,2482.7462328214538
2015-04-23,2451.851606516529
2015-04-24,2422.3133992271296
2015-04-27,2479.481269065825
2015-04-28,2434.1141059230517
2015-04-29,2402.9896970296186
2015-04-30,2399.0169031953096
2015-05-01,2395.3828388286965
2015-05-04,2420.8629477780346
2015-05-05,2294.793030806964
2015-05-06,2215.5117368614233
