Date,KOREA HIGH DIVIDEND YIELD
2005-03-23,2891.5635881311587
2005-03-24,2840.1176182401864
2005-03-25,2859.669592914073
2005-03-28,2906.426151337481
2005-03-29,2815.821223557492
2005-03-30,2782.146821683025
2005-03-31,2819.4116203513304
2005-04-01,2874.2486024494515
2005-04-04,2894.4541419406355
2005-04-05,2891.523277443597
2005-04-06,2890.3811062421523
2005-04-07,2882.4737835252986
2005-04-08,2904.198182652953
2005-04-11,2868.8300874122374
2005-04-12,2881.882296747591
2005-04-13,2897.3745542354704
2005-04-14,2810.1401222290833
2005-04-15,2758.7466123900363
2005-04-18,2698.0723677565225
2005-04-19,2722.0217504003963
2005-04-20,2741.035614097461
2005-04-21,2746.217101545604
2005-04-22,2760.816290983781
2005-04-25,2812.036637246148
2005-04-26,2834.1979740217225
2005-04-27,2785.541131105918
2005-04-28,2762.6866973807
2005-04-29,2759.5167941741497
2005-05-02,2790.41698379858
2005-05-03,2756.053201457559
2005-05-04,2801.4640691848053
2005-05-05,2804.819764167213
2005-05-06,2853.7176510951494
2005-05-09,2826.8564557375616
2005-05-10,2822.910444877752
2005-05-11,2801.5260235040937
2005-05-12,2811.1656854644657
2005-05-13,2801.8738127098386
2005-05-16,2803.5511370520594
2005-05-17,2823.9751721222815
2005-05-18,2849.138299764493
2005-05-19,2904.0450202074207
2005-05-20,2924.8826825222654
2005-05-23,2902.9665533984075
2005-05-24,2907.7498983549713
2005-05-25,2872.3322678075924
2005-05-26,2879.306680100423
2005-05-27,2920.960597596831
2005-05-30,2956.8328068851447
2005-05-31,2988.553762037243
2005-06-01,3005.886203311402
2005-06-02,3006.486648209161
2005-06-03,3040.866172113879
2005-06-06,3038.6379778904698
2005-06-07,3021.2134145798527
2005-06-08,3019.490526448702
2005-06-09,3094.279538557713
2005-06-10,3121.314609146874
2005-06-13,3127.096604536073
2005-06-14,3136.4892157543386
2005-06-15,3178.139077055214
2005-06-16,3194.89752983887
2005-06-17,3161.791801166513
2005-06-20,3160.407510102955
2005-06-21,3145.254119916831
2005-06-22,3194.8106568639078
2005-06-23,3231.7747587613935
2005-06-24,3181.4476696572974
2005-06-27,3117.1287651889484
2005-06-28,3114.087617669309
2005-06-29,3112.254186155575
2005-06-30,3097.340531042371
2005-07-01,3151.722712502006
2005-07-04,3124.988157179602
2005-07-05,3097.48914839979
2005-07-06,3111.003633011935
2005-07-07,3122.1873197691357
2005-07-08,3099.8804961582414
2005-07-11,3139.2462459479016
2005-07-12,3144.3398815438186
2005-07-13,3186.091524963327
2005-07-14,3218.103044400249
2005-07-15,3200.507001768057
2005-07-18,3238.444951081898
2005-07-19,3262.192276117048
2005-07-20,3255.746886991985
2005-07-21,3280.1646371585134
2005-07-22,3362.2699429074783
2005-07-25,3406.2333838006753
2005-07-26,3368.277483173868
2005-07-27,3342.4707488188074
2005-07-28,3389.9714488154223
2005-07-29,3386.11367801926
2005-08-01,3361.673581854791
2005-08-02,3391.272313175763
2005-08-03,3414.9412888384563
2005-08-04,3442.8423105966444
2005-08-05,3384.9406161888373
2005-08-08,3365.880850330629
2005-08-09,3404.749945499601
2005-08-10,3368.4544974387045
2005-08-11,3412.0381165099384
2005-08-12,3436.3782037499705
2005-08-15,3454.8578374673716
2005-08-16,3418.428333892682
2005-08-17,3380.1760673554804
2005-08-18,3365.8049988092903
2005-08-19,3353.3475326515545
2005-08-22,3392.4753579083663
2005-08-23,3402.8284409571124
2005-08-24,3325.010494354621
2005-08-25,3344.1349746504143
2005-08-26,3280.813672522014
2005-08-29,3244.207411922172
2005-08-30,3289.1013919435222
2005-08-31,3267.870897332691
2005-09-01,3324.0298920645696
2005-09-02,3330.627041348129
2005-09-05,3342.662628830053
2005-09-06,3380.0049473308313
2005-09-07,3426.3254164555833
2005-09-08,3428.230693163711
2005-09-09,3436.917967015787
2005-09-12,3480.683668758629
2005-09-13,3497.626325717343
2005-09-14,3492.979831599297
2005-09-15,3544.7386265031155
2005-09-16,3563.8058102290493
2005-09-19,3587.530221737077
2005-09-20,3624.433303844004
2005-09-21,3600.375585129226
2005-09-22,3623.6462381009483
2005-09-23,3578.591527028351
2005-09-26,3661.1007836020767
2005-09-27,3669.273525365718
2005-09-28,3732.2738074635918
2005-09-29,3738.2410850519536
2005-09-30,3692.086640993892
2005-10-03,3730.494693278611
2005-10-04,3771.715895911177
2005-10-05,3710.161764292208
2005-10-06,3569.1200574811523
2005-10-07,3600.867545488174
2005-10-10,3673.9460823249933
2005-10-11,3677.6508044426655
2005-10-12,3606.4851626844143
2005-10-13,3530.0312628086235
2005-10-14,3510.072355225364
2005-10-17,3498.362303527325
2005-10-18,3538.0447126994413
2005-10-19,3430.469120109676
2005-10-20,3463.5002974470485
2005-10-21,3477.4660595846135
2005-10-24,3499.951827537099
2005-10-25,3452.468041006341
2005-10-26,3472.9806576716105
2005-10-27,3448.4109378646563
2005-10-28,3406.6115460042984
2005-10-31,3506.3701791619624
2005-11-01,3528.2502154002204
2005-11-02,3556.909895809775
2005-11-03,3593.7434059086286
2005-11-04,3620.886335337852
2005-11-07,3605.045909989906
2005-11-08,3620.830849451653
2005-11-09,3649.6301761207046
2005-11-10,3659.3942108877495
2005-11-11,3741.515536484022
2005-11-14,3757.60382000303
2005-11-15,3742.528598139243
2005-11-16,3738.0517138053006
2005-11-17,3729.1748217054833
2005-11-18,3733.680286907458
2005-11-21,3734.253566026698
2005-11-22,3661.815238889712
2005-11-23,3716.757979860071
2005-11-24,3712.0645209056634
2005-11-25,3715.8795161743033
2005-11-28,3704.5904616268836
2005-11-29,3690.4965666898465
2005-11-30,3736.257050453515
2005-12-01,3776.971909206626
2005-12-02,3752.2251410001927
2005-12-05,3710.4774166004636
2005-12-06,3685.3769348208975
2005-12-07,3708.1428590413275
2005-12-08,3680.6141538377274
2005-12-09,3690.266097272292
2005-12-12,3686.1658906180223
2005-12-13,3712.1647203227094
2005-12-14,3707.0576548477434
2005-12-15,3729.7954203320382
2005-12-16,3669.220725497871
2005-12-19,3718.906494417778
2005-12-20,3776.4222509434217
2005-12-21,3793.369424742114
2005-12-22,3798.28460443886
2005-12-23,3851.468151812385
2005-12-26,3902.794324469866
2005-12-27,3912.4448572598453
2005-12-28,3789.5883663475765
2005-12-29,3825.6371208319574
2005-12-30,3840.03708906385
2006-01-02,3823.96023729804
2006-01-03,3764.3077609240363
2006-01-04,3786.545330317083
2006-01-05,3829.1459355615134
2006-01-06,3823.439418107044
2006-01-09,3886.9394081161154
2006-01-10,3853.8035735239614
2006-01-11,3872.3359755339006
2006-01-12,3958.5161786026447
2006-01-13,3900.1912647863733
2006-01-16,3884.0190250082996
2006-01-17,3850.995800787569
2006-01-18,3814.0021038723216
2006-01-19,3872.085607714401
2006-01-20,3796.2349310906707
2006-01-23,3751.437883706464
2006-01-24,3785.1184947386528
2006-01-25,3845.805118880025
2006-01-26,3864.0936380632666
2006-01-27,3978.7363692675835
2006-01-30,3996.1876894621614
2006-01-31,4060.9768722701933
2006-02-01,4086.011470458775
2006-02-02,4080.00091289689
2006-02-03,4083.5543720497235
2006-02-06,4162.530715401731
2006-02-07,4089.4520035032965
2006-02-08,4012.036292241529
2006-02-09,4021.1748392579875
2006-02-10,4094.5933773923343
2006-02-13,3998.4678185669395
2006-02-14,4051.531217761044
2006-02-15,4030.8792762418225
2006-02-16,4085.6612322600367
2006-02-17,4113.189192005909
2006-02-20,4148.460148216623
2006-02-21,4171.479490963479
2006-02-22,4119.469096640916
2006-02-23,4175.87929036444
2006-02-24,4271.373539653406
2006-02-27,4299.16037214647
2006-02-28,4244.102956101683
2006-03-01,4240.901604502562
2006-03-02,4246.730518789401
2006-03-03,4164.979086235787
2006-03-06,4209.719723730791
2006-03-07,4183.574908918421
2006-03-08,4135.729147937698
2006-03-09,4106.622040607295
2006-03-10,4172.581310067011
2006-03-13,4207.587878159016
2006-03-14,4150.386326189595
2006-03-15,4189.464594538239
2006-03-16,4176.393862699005
2006-03-17,4185.210596275648
2006-03-20,4225.390516058139
2006-03-21,4205.194684939078
2006-03-22,4118.953615245021
2006-03-23,4160.863467919193
2006-03-24,4145.925190724073
2006-03-27,4164.076998345678
2006-03-28,4164.537123811133
2006-03-29,4203.134891604733
2006-03-30,4166.28541991048
2006-03-31,4232.277384674309
2006-04-03,4234.252451052521
2006-04-04,4223.915164291309
2006-04-05,4231.211755700884
2006-04-06,4304.233069616486
2006-04-07,4366.407977949369
2006-04-10,4368.520394336225
2006-04-11,4325.278623331481
2006-04-12,4300.038990032516
2006-04-13,4400.095963473139
2006-04-14,4501.815063282082
2006-04-17,4450.2979182048475
2006-04-18,4466.59588465048
2006-04-19,4503.635271260409
2006-04-20,4459.026289398302
2006-04-21,4480.5081916689915
2006-04-24,4467.4068559560665
2006-04-25,4456.146975729341
2006-04-26,4510.402359220695
2006-04-27,4473.031713156566
2006-04-28,4354.784117109354
2006-05-01,4347.422134738422
2006-05-02,4439.134417572062
2006-05-03,4500.16315484658
2006-05-04,4490.452102661493
2006-05-05,4472.474078778325
2006-05-08,4557.664294455141
2006-05-09,4522.111792581456
2006-05-10,4566.3438927310635
2006-05-11,4545.877061412033
2006-05-12,4453.336424922309
2006-05-15,4308.794402289603
2006-05-16,4156.11952744519
2006-05-17,4278.627383421548
2006-05-18,4161.727267881959
2006-05-19,4215.600585544395
2006-05-22,4096.451144967946
2006-05-23,4063.1729974211385
2006-05-24,4055.8191913298347
2006-05-25,3978.89925292183
2006-05-26,4108.645382673563
2006-05-29,4147.85698551864
2006-05-30,4078.838201247618
2006-05-31,4093.2434126127837
2006-06-01,4045.3350399761207
2006-06-02,4029.885165037137
2006-06-05,4015.405825942011
2006-06-06,4055.416127403589
2006-06-07,3941.7771011537757
2006-06-08,3817.5224195018923
2006-06-09,3829.972892041073
2006-06-12,3819.4529820165058
2006-06-13,3718.9348138448318
2006-06-14,3744.188443361454
2006-06-15,3713.2467979526623
2006-06-16,3844.061437944936
2006-06-19,3815.1700700443157
2006-06-20,3764.646645049711
2006-06-21,3745.5105564029172
2006-06-22,3808.34474100656
2006-06-23,3786.2872395277964
2006-06-26,3810.1705303908943
2006-06-27,3820.7812861754373
2006-06-28,3838.0567378018827
2006-06-29,3877.7731873086054
2006-06-30,3925.4321799526833
2006-07-03,3923.35022951532
2006-07-04,3921.0020586889523
2006-07-05,3936.9685883872507
2006-07-06,3874.7331563014727
2006-07-07,3890.7689325339734
2006-07-10,4000.7054405705735
2006-07-11,3955.021573381017
2006-07-12,3945.341430296174
2006-07-13,3908.051091471437
2006-07-14,3816.537787207331
2006-07-17,3851.9029174798106
2006-07-18,3808.5965422900786
2006-07-19,3788.2512332517445
2006-07-20,3888.9555977601644
2006-07-21,3878.7018631648816
2006-07-24,3851.7467116435446
2006-07-25,3888.7205600086295
2006-07-26,3879.284967792206
2006-07-27,3892.4409296090757
2006-07-28,3902.3007668691903
2006-07-31,3889.3231351190425
2006-08-01,3891.090670147714
2006-08-02,3856.4671846930582
2006-08-03,3852.639837865985
2006-08-04,3855.0584968407125
2006-08-07,3869.302158911571
2006-08-08,3916.5809874981637
2006-08-09,3923.868463804085
2006-08-10,3930.6778875212644
2006-08-11,3872.739342977827
2006-08-14,3883.5355588683838
2006-08-15,3870.979667033613
2006-08-16,3858.5905602667435
2006-08-17,3869.5499438686265
2006-08-18,3887.419892084406
2006-08-21,3848.929680224555
2006-08-22,3935.476407543684
2006-08-23,3939.217136981311
2006-08-24,3899.377362014522
2006-08-25,3934.079606915445
2006-08-28,3896.712968496811
2006-08-29,3957.021034207372
2006-08-30,3898.598737523281
2006-08-31,3935.8203174627233
2006-09-01,3951.187215506615
2006-09-04,3955.5859226225143
2006-09-05,3978.1530900522657
2006-09-06,3990.9289866822505
2006-09-07,3993.254657930197
2006-09-08,4009.5972497984844
2006-09-11,3956.419517676555
2006-09-12,3938.286669773617
2006-09-13,3958.022071155348
2006-09-14,3973.6456580247072
2006-09-15,4026.318483549186
2006-09-18,4053.1612208508686
2006-09-19,4068.894528631308
2006-09-20,4062.088267415017
2006-09-21,4096.854225401254
2006-09-22,4042.495026057299
2006-09-25,4103.949880527191
2006-09-26,4088.5225434937606
2006-09-27,4110.641816191926
2006-09-28,4113.7828767299325
2006-09-29,4117.871595552494
2006-10-02,4084.359684176145
2006-10-03,4086.3386103789753
2006-10-04,4045.031642911555
2006-10-05,4043.43489746339
2006-10-06,4077.705677631009
2006-10-09,3961.107276626226
2006-10-10,4022.0201659949726
2006-10-11,4009.599749327273
2006-10-12,4034.632910641452
2006-10-13,4121.596079397371
2006-10-16,4140.001350421182
2006-10-17,4121.370378540276
2006-10-18,4124.818127836831
2006-10-19,4081.1533605616996
2006-10-20,4130.714040598437
2006-10-23,4168.666046180377
2006-10-24,4175.126268940352
2006-10-25,4225.500861233155
2006-10-26,4225.790721232153
2006-10-27,4227.927015499503
2006-10-30,4219.7852057391565
2006-10-31,4209.995615697321
2006-11-01,4245.854939963936
2006-11-02,4278.8587040774555
2006-11-03,4330.718417279735
2006-11-06,4300.369505498877
2006-11-07,4335.973314840408
2006-11-08,4337.9640263090805
2006-11-09,4350.594948144944
2006-11-10,4354.3023092382155
2006-11-13,4359.790252674097
2006-11-14,4396.37366162642
2006-11-15,4391.058267136998
2006-11-16,4437.145449868483
2006-11-17,4423.261928941172
2006-11-20,4451.303162744318
2006-11-21,4484.303808225105
2006-11-22,4498.425471538369
2006-11-23,4494.986377797356
2006-11-24,4435.88076826834
2006-11-27,4451.457165619124
2006-11-28,4409.703278591796
2006-11-29,4423.1923476186785
2006-11-30,4418.020883516749
2006-12-01,4423.303133539126
2006-12-04,4399.283039361342
2006-12-05,4389.720684757409
2006-12-06,4451.299634708152
2006-12-07,4476.3014243203115
2006-12-08,4410.503417623668
2006-12-11,4435.364181629831
2006-12-12,4430.72004129374
2006-12-13,4429.82639262852
2006-12-14,4588.6307518140675
2006-12-15,4621.150132887199
2006-12-18,4675.539986185259
2006-12-19,4567.587776278175
2006-12-20,4645.787423365512
2006-12-21,4612.900149415199
2006-12-22,4603.525232772036
2006-12-25,4603.525232772036
2006-12-26,4626.664098582828
2006-12-27,4534.784584507168
2006-12-28,4578.851850607545
2006-12-29,4562.203018712409
2007-01-01,4562.203018712409
2007-01-02,4562.166153393633
2007-01-03,4494.105587273424
2007-01-04,4455.334441454443
2007-01-05,4491.359216058172
2007-01-08,4438.842549062372
2007-01-09,4436.36026730678
2007-01-10,4386.91435570197
2007-01-11,4438.963697407522
2007-01-12,4496.944998780698
2007-01-15,4514.921895255631
2007-01-16,4540.4079130365435
2007-01-17,4510.766127213864
2007-01-18,4581.3966335626155
2007-01-19,4554.437571002911
2007-01-22,4592.671229334241
2007-01-23,4543.93107559278
2007-01-24,4634.569101489175
2007-01-25,4604.777501512781
2007-01-26,4618.8720275490905
2007-01-29,4646.889738089677
2007-01-30,4647.64750356915
2007-01-31,4623.039878490835
2007-02-01,4726.020736027371
2007-02-02,4787.533175518468
2007-02-05,4820.079579376216
2007-02-06,4874.581246719225
2007-02-07,4804.145189906435
2007-02-08,4759.661071278431
2007-02-09,4817.194485515943
2007-02-12,4808.19706923788
2007-02-13,4763.08071556555
2007-02-14,4779.046345047819
2007-02-15,4831.950739602152
2007-02-16,4835.000190899422
2007-02-19,4828.119352798078
2007-02-20,4842.205914854047
2007-02-21,4834.166140951329
2007-02-22,4892.98864010204
2007-02-23,4876.5593160691815
2007-02-26,4855.485715911697
2007-02-27,4799.312597992716
2007-02-28,4663.767827048456
2007-03-01,4679.709910091274
2007-03-02,4694.230378702306
2007-03-05,4489.75605827074
2007-03-06,4604.062066849682
2007-03-07,4612.315739159559
2007-03-08,4685.793762116825
2007-03-09,4703.83514435669
2007-03-12,4753.391275581404
2007-03-13,4761.581820113649
2007-03-14,4663.330314060056
2007-03-15,4771.094805016922
2007-03-16,4762.787188771385
2007-03-19,4762.239887380169
2007-03-20,4750.341059061136
2007-03-21,4765.548209131062
2007-03-22,4810.5468084663635
2007-03-23,4810.116485657794
2007-03-26,4774.795674017866
2007-03-27,4791.61457682826
2007-03-28,4766.333614928068
2007-03-29,4841.839796589733
2007-03-30,4907.04152349129
2007-04-02,4896.447806814775
2007-04-03,4915.26980065939
2007-04-04,4966.0838240393705
2007-04-05,4938.39954617942
2007-04-06,4944.827715009927
2007-04-09,4979.088519789492
2007-04-10,4913.330570603363
2007-04-11,4977.337972706259
2007-04-12,4969.23301673775
2007-04-13,4934.762335054501
2007-04-16,4970.274817907836
2007-04-17,4951.414763998479
2007-04-18,4980.289530802177
2007-04-19,4897.8834044441355
2007-04-20,4995.820593238517
2007-04-23,5092.03924210296
2007-04-24,5154.5103374747305
2007-04-25,5087.819273790839
2007-04-26,5122.8630716503085
2007-04-27,5093.417915253203
2007-04-30,5111.147601705134
2007-05-01,5124.811749915273
2007-05-02,5194.400090503243
2007-05-03,5265.193545067325
2007-05-04,5272.250237544658
2007-05-07,5305.05555305917
2007-05-08,5390.740176299734
2007-05-09,5436.928326383186
2007-05-10,5517.60410865991
2007-05-11,5473.364285142858
2007-05-14,5473.41132584856
2007-05-15,5425.5605424000005
2007-05-16,5473.755151799347
2007-05-17,5525.996074295243
2007-05-18,5479.125880499466
2007-05-21,5570.658548400615
2007-05-22,5620.2517891678735
2007-05-23,5604.664440399818
2007-05-24,5627.1907237373625
2007-05-25,5613.305895362504
2007-05-28,5701.345538649428
2007-05-29,5646.452169420196
2007-05-30,5611.633121836166
2007-05-31,5738.277373055087
2007-06-01,5791.575643936082
2007-06-04,5841.092366632274
2007-06-05,5812.780246098777
2007-06-06,5830.418069125427
2007-06-07,5843.223110308919
2007-06-08,5812.707702942742
2007-06-11,5858.373926726886
2007-06-12,5882.867086437578
2007-06-13,5866.105734996004
2007-06-14,6027.205070893437
2007-06-15,6019.85743070994
2007-06-18,6058.102656715958
2007-06-19,6038.333015318736
2007-06-20,5986.356491042308
2007-06-21,5930.021094700964
2007-06-22,5843.13973901614
2007-06-25,5841.521732829021
2007-06-26,5823.233757535529
2007-06-27,5780.1391017994965
2007-06-28,5789.941543459699
2007-06-29,5809.868667271815
2007-07-02,5849.798220019715
2007-07-03,5954.538699093164
2007-07-04,5972.301397721082
2007-07-05,5974.685091219278
2007-07-06,6000.221818090603
2007-07-09,6097.301759672609
2007-07-10,6097.3625204072105
2007-07-11,6111.806441491775
2007-07-12,6179.715778322626
2007-07-13,6496.851026528315
2007-07-16,6509.544554460744
2007-07-17,6505.295093992487
2007-07-18,6385.502041152794
2007-07-19,6406.1321283268235
2007-07-20,6477.3624165430865
2007-07-23,6530.694077011643
2007-07-24,6530.049521743097
2007-07-25,6592.229903668474
2007-07-26,6443.817149143762
2007-07-27,6164.0514995757085
2007-07-30,6196.716837196253
2007-07-31,6266.319372554496
2007-08-01,6033.431786354523
2007-08-02,6013.276013550779
2007-08-03,6060.194623664508
2007-08-06,5908.591102143901
2007-08-07,5932.839195936929
2007-08-08,6010.548129455114
2007-08-09,6097.037853629112
2007-08-10,5787.154374099413
2007-08-13,5957.596655456708
2007-08-14,5923.583112901726
2007-08-15,5968.120377706888
2007-08-16,5666.461303940732
2007-08-17,5387.527948350726
2007-08-20,5687.991009595284
2007-08-21,5720.276944941857
2007-08-22,5783.128744378331
2007-08-23,5913.345220664759
2007-08-24,5857.231169059198
2007-08-27,5976.579480038963
2007-08-28,6041.089696973515
2007-08-29,6029.00929680594
2007-08-30,6111.230942021601
2007-08-31,6242.684670320082
2007-09-03,6290.661530972763
2007-09-04,6238.726387434322
2007-09-05,6147.114543612298
2007-09-06,6268.597067876316
2007-09-07,6223.823290293838
2007-09-10,6091.965638962359
2007-09-11,6212.6137256128795
2007-09-12,6107.978960513364
2007-09-13,6260.949392667663
2007-09-14,6390.034329574487
2007-09-17,6397.01449161255
2007-09-18,6311.425149146107
2007-09-19,6498.20730853852
2007-09-20,6524.1705541783285
2007-09-21,6523.8399490596785
2007-09-24,6524.302878983328
2007-09-25,6510.335953468404
2007-09-26,6510.904530118795
2007-09-27,6590.39284432154
2007-09-28,6600.805860391203
2007-10-01,6630.349574288493
2007-10-02,7008.450024539196
2007-10-03,7012.413659631368
2007-10-04,6779.337861244086
2007-10-05,6735.365462459844
2007-10-08,6816.254899099896
2007-10-09,6825.290584376454
2007-10-10,6892.440701965906
2007-10-11,6875.863381088828
2007-10-12,6735.8208486929525
2007-10-15,6689.367672162697
2007-10-16,6608.14762337491
2007-10-17,6377.613919486415
2007-10-18,6367.153454486743
2007-10-19,6316.8765494939635
2007-10-22,6173.447439704308
2007-10-23,6187.0517780587925
2007-10-24,6233.327067752403
2007-10-25,6335.917144025881
2007-10-26,6422.716294566457
2007-10-29,6500.218877764338
2007-10-30,6404.103786521979
2007-10-31,6378.017071919865
2007-11-01,6338.982884816814
2007-11-02,6235.181618906515
2007-11-05,6232.155144273543
2007-11-06,6297.901817900189
2007-11-07,6243.604446539006
2007-11-08,6082.8736506825735
2007-11-09,6210.315639317283
2007-11-12,6108.008098495955
2007-11-13,6111.750323155246
2007-11-14,6334.561181468056
2007-11-15,6303.561725646467
2007-11-16,6183.761921171238
2007-11-19,6066.761022690253
2007-11-20,5969.332975657334
2007-11-21,5748.406632616151
2007-11-22,5749.446045271929
2007-11-23,5758.11876011135
2007-11-26,5941.495446470447
2007-11-27,5873.394632856979
2007-11-28,5813.8396126297885
2007-11-29,5905.226014578961
2007-11-30,6039.294343914436
2007-12-03,6055.71065259264
2007-12-04,6195.089654740603
2007-12-05,6432.039795678835
2007-12-06,6429.835452271567
2007-12-07,6386.537232893665
2007-12-10,6364.999370705841
2007-12-11,6522.765608505639
2007-12-12,6553.721061452973
2007-12-13,6542.375598606769
2007-12-14,6521.761309959882
2007-12-17,6435.244367432833
2007-12-18,6344.839769466592
2007-12-19,6351.116696568393
2007-12-20,6358.787837887189
2007-12-21,6564.359318558004
2007-12-24,6521.893720393627
2007-12-25,6521.893720393627
2007-12-26,6360.143059764584
2007-12-27,6143.471040372563
2007-12-28,6045.106767280856
2007-12-31,6108.774053567673
2008-01-01,6108.774053567673
2008-01-02,5846.300871783095
2008-01-03,5856.519966770654
2008-01-04,5858.324633124889
2008-01-07,5807.991645054483
2008-01-08,5800.3300606795565
2008-01-09,5870.656729740854
2008-01-10,5778.8965605208205
2008-01-11,5704.131712587522
2008-01-14,5724.003097793809
2008-01-15,5691.249884617136
2008-01-16,5632.481044190091
2008-01-17,5701.963851142493
2008-01-18,5754.397751799072
2008-01-21,5723.931358345655
2008-01-22,5476.569219642259
2008-01-23,5524.995694748842
2008-01-24,5431.3886660800745
2008-01-25,5545.93887908804
2008-01-28,5458.785080234857
2008-01-29,5641.528131886837
2008-01-30,5668.819146568791
2008-01-31,5672.668105588599
2008-02-01,5666.768362268461
2008-02-04,5653.549356620681
2008-02-05,5736.1615538130945
2008-02-06,5730.291356077656
2008-02-07,5791.136315489933
2008-02-08,5793.932711461955
2008-02-11,5630.463158212473
2008-02-12,5591.5652524480665
2008-02-13,5569.270168020934
2008-02-14,5661.477744748291
2008-02-15,5506.547434971834
2008-02-18,5514.457316301094
2008-02-19,5500.309296633877
2008-02-20,5465.468374586483
2008-02-21,5466.176163569527
2008-02-22,5432.339969496347
2008-02-25,5520.32978930497
2008-02-26,5442.82887747607
2008-02-27,5347.077559775809
2008-02-28,5301.917030184023
2008-02-29,5207.031738814071
2008-03-03,5112.12047965524
2008-03-04,5096.875105427282
2008-03-05,5067.767864255514
2008-03-06,5063.708586022882
2008-03-07,4891.524354964122
2008-03-10,4835.577442005871
2008-03-11,4849.725966232811
2008-03-12,4799.720241466993
2008-03-13,4570.947412529569
2008-03-14,4502.261852081484
2008-03-17,4303.257477284396
2008-03-18,4425.9565021266935
2008-03-19,4509.15192667621
2008-03-20,4553.8807279927905
2008-03-21,4562.84594788231
2008-03-24,4620.0281283906925
2008-03-25,4684.567260810171
2008-03-26,4602.096306728366
2008-03-27,4579.488641127378
2008-03-28,4615.128167336758
2008-03-31,4616.397459636087
2008-04-01,4699.370755876038
2008-04-02,4792.694280586444
2008-04-03,4786.326417026517
2008-04-04,4743.971747928213
2008-04-07,4816.187017879666
2008-04-08,4777.280118893475
2008-04-09,4756.2354989870855
2008-04-10,4789.344474455368
2008-04-11,4827.241042357928
2008-04-14,4777.942797663996
2008-04-15,4796.637319368851
2008-04-16,4784.390303412057
2008-04-17,4793.9374117145735
2008-04-18,4766.026884778968
2008-04-21,4744.4111606781335
2008-04-22,4690.332422758627
2008-04-23,4783.64849237907
2008-04-24,4848.382016222653
2008-04-25,4929.772134704257
2008-04-28,4895.472795628131
2008-04-29,4882.5572112598975
2008-04-30,4941.018850886793
2008-05-01,4978.914759357723
2008-05-02,4982.897810249241
2008-05-05,4958.11447973287
2008-05-06,4923.996130584205
2008-05-07,4925.292029555358
2008-05-08,4751.927003599877
2008-05-09,4705.761934437224
2008-05-12,4684.815730942326
2008-05-13,4789.654971269642
2008-05-14,4808.047247597321
2008-05-15,4888.549803323037
2008-05-16,4939.397060995478
2008-05-19,4963.779613381265
2008-05-20,4860.507731441927
2008-05-21,4786.185279499956
2008-05-22,4735.53427042529
2008-05-23,4689.856232132857
2008-05-26,4659.676616280345
2008-05-27,4815.323394903793
2008-05-28,4836.4304346222925
2008-05-29,4921.173544670497
2008-05-30,4919.288389131902
2008-06-02,4930.80764150079
2008-06-03,4910.350824913136
2008-06-04,4962.922590772584
2008-06-05,4879.267019158221
2008-06-06,4817.867237163667
2008-06-09,4695.762618438747
2008-06-10,4725.738060608601
2008-06-11,4681.801489013448
2008-06-12,4589.542137836168
2008-06-13,4655.25082799204
2008-06-16,4689.333899529214
2008-06-17,4746.236354365307
2008-06-18,4737.587873310387
2008-06-19,4680.96156480055
2008-06-20,4659.441428787234
2008-06-23,4623.516750788137
2008-06-24,4617.60457504504
2008-06-25,4664.92322145118
2008-06-26,4656.045201436659
2008-06-27,4577.114632047358
2008-06-30,4544.966061047287
2008-07-01,4541.19087183979
2008-07-02,4523.793589639614
2008-07-03,4516.858382314366
2008-07-04,4461.104620950634
2008-07-07,4594.923009193348
2008-07-08,4586.234312810118
2008-07-09,4675.333482859984
2008-07-10,4660.251801516998
2008-07-11,4611.137880929268
2008-07-14,4554.340781955433
2008-07-15,4442.064147249439
2008-07-16,4484.736573164994
2008-07-17,4443.943065585639
2008-07-18,4406.889423982154
2008-07-21,4496.701472824573
2008-07-22,4526.112550342955
2008-07-23,4626.579752883643
2008-07-24,4709.4656607746365
2008-07-25,4713.554201752304
2008-07-28,4733.953416242585
2008-07-29,4731.026922076956
2008-07-30,4751.217474441981
2008-07-31,4775.281362138605
2008-08-01,4757.489301564167
2008-08-04,4705.803357191011
2008-08-05,4798.764685392155
2008-08-06,4911.742289146407
2008-08-07,4889.171700671702
2008-08-08,4907.523413825188
2008-08-11,4909.881911444709
2008-08-12,4852.386921869536
2008-08-13,4819.580991579166
2008-08-14,4818.166552114888
2008-08-15,4886.390701530449
2008-08-18,4842.183679297989
2008-08-19,4805.039410700656
2008-08-20,4788.629150474485
2008-08-21,4690.455657235952
2008-08-22,4652.310012468374
2008-08-25,4646.491263453775
2008-08-26,4660.76163069378
2008-08-27,4701.527382712999
2008-08-28,4671.753236975214
2008-08-29,4696.802415516978
2008-09-01,4581.338923060796
2008-09-02,4595.373460713279
2008-09-03,4481.273026496161
2008-09-04,4515.440567417175
2008-09-05,4533.894982624929
2008-09-08,4748.914975074652
2008-09-09,4661.229995318016
2008-09-10,4790.543026061111
2008-09-11,4659.779221305923
2008-09-12,4634.021185182095
2008-09-15,4629.12247009152
2008-09-16,4381.495804964345
2008-09-17,4542.004969605953
2008-09-18,4257.396700183888
2008-09-19,4378.282743762057
2008-09-22,4241.922033394664
2008-09-23,4207.007828795725
2008-09-24,4247.254281675289
