Date,INDIA HIGH DIVIDEND YIELD
2004-12-29,1792.2775725033416
2004-12-30,1786.342626568514
2004-12-31,1809.2459362035127
2005-01-03,1879.0049469443854
2005-01-04,1903.802752733295
2005-01-05,1812.122287443573
2005-01-06,1789.870252098795
2005-01-07,1828.323259276152
2005-01-10,1801.2937907005123
2005-01-11,1771.5094667249807
2005-01-12,1707.1534734681356
2005-01-13,1753.5624528156654
2005-01-14,1724.4734800749984
2005-01-17,1720.4014939536814
2005-01-18,1723.910560604837
2005-01-19,1698.772093490629
2005-01-20,1696.7623974947583
2005-01-21,1693.9810408865815
2005-01-24,1669.8053415733555
2005-01-25,1701.1770951548917
2005-01-26,1688.910325064253
2005-01-27,1710.2371561365414
2005-01-28,1748.3663930659102
2005-01-31,1782.486952063642
2005-02-01,1790.157288785177
2005-02-02,1801.780274250851
2005-02-03,1837.3206970058789
2005-02-04,1843.08817866315
2005-02-07,1834.4951019500825
2005-02-08,1834.228021217131
2005-02-09,1855.9113510598004
2005-02-10,1838.0162059087058
2005-02-11,1852.5792312732574
2005-02-14,1857.0441496653948
2005-02-15,1828.7182270588878
2005-02-16,1810.003728799964
2005-02-17,1785.3543492971917
2005-02-18,1777.3873278898
2005-02-21,1766.7640703459272
2005-02-22,1763.070037615825
2005-02-23,1756.6766174990794
2005-02-24,1744.0917612067597
2005-02-25,1744.1050710653974
2005-02-28,1772.4759053149562
2005-03-01,1767.9118395866865
2005-03-02,1782.4528000326686
2005-03-03,1814.7098438025575
2005-03-04,1790.45030215753
2005-03-07,1804.6860758924895
2005-03-08,1793.8761145276912
2005-03-09,1780.8518982780051
2005-03-10,1803.9879615590673
2005-03-11,1789.8753154946896
2005-03-14,1785.50652389318
2005-03-15,1777.472431206826
2005-03-16,1758.8889392668475
2005-03-17,1740.1783386690151
2005-03-18,1741.9564144027486
2005-03-21,1750.0655956358048
2005-03-22,1720.4631192572367
2005-03-23,1703.729744798759
2005-03-24,1702.6433691681486
2005-03-25,1702.6433691681486
2005-03-28,1709.5440445442782
2005-03-29,1654.9021561463867
2005-03-30,1681.7012555467452
2005-03-31,1707.8541347582504
2005-04-01,1749.8379828480372
2005-04-04,1749.2457481063886
2005-04-05,1739.5232754086105
2005-04-06,1750.1921024178869
2005-04-07,1731.4616904429174
2005-04-08,1733.7676795371237
2005-04-11,1711.9602253665848
2005-04-12,1730.9567159616147
2005-04-13,1728.92162864995
2005-04-14,1740.6049874522441
2005-04-15,1695.6466572749916
2005-04-18,1676.1172786165794
2005-04-19,1664.1302406869447
2005-04-20,1690.1446452122111
2005-04-21,1686.9317684350208
2005-04-22,1691.0737651375432
2005-04-25,1716.0593467829165
2005-04-26,1709.9426017421733
2005-04-27,1688.2391464699062
2005-04-28,1694.514860268619
2005-04-29,1667.2822473971619
2005-05-02,1699.7049754929628
2005-05-03,1689.867356721909
2005-05-04,1703.5487688435057
2005-05-05,1740.4980149454207
2005-05-06,1764.6534985781063
2005-05-09,1775.1973202346355
2005-05-10,1770.9254739291969
2005-05-11,1787.5357366333587
2005-05-12,1809.1582431201698
2005-05-13,1813.0797977618981
2005-05-16,1838.8833141427688
2005-05-17,1819.5785268220043
2005-05-18,1817.510595852272
2005-05-19,1831.1785130057779
2005-05-20,1846.658883807428
2005-05-23,1860.890032800723
2005-05-24,1866.0200890244573
2005-05-25,1876.8872204914037
2005-05-26,1899.5414965251957
2005-05-27,1898.990400081877
2005-05-30,1896.1698612662449
2005-05-31,1898.9830556239165
2005-06-01,1924.5393684169335
2005-06-02,1914.6491255267038
2005-06-03,1932.0058026714653
2005-06-06,1921.7281327300439
2005-06-07,1945.8840670328734
2005-06-08,1942.65984158536
2005-06-09,1956.569838152567
2005-06-10,1951.1192405758227
2005-06-13,1957.635907348364
2005-06-14,1959.9262166690633
2005-06-15,1966.236641419133
2005-06-16,1954.3732452168638
2005-06-17,1933.544706089533
2005-06-20,1949.001196353539
2005-06-21,1958.3580854029665
2005-06-22,1974.0846439586808
2005-06-23,2002.2539087937619
2005-06-24,2008.1857746436353
2005-06-27,1998.01503532896
2005-06-28,1982.531762234064
2005-06-29,2003.5650420513834
2005-06-30,2021.2872239044382
2005-07-01,2050.7470384754056
2005-07-04,2078.347034527577
2005-07-05,2069.8339559393103
2005-07-06,2079.514166908942
2005-07-07,2044.4039304184023
2005-07-08,2057.5579138177773
2005-07-11,2060.15103707042
2005-07-12,2064.7128752413714
2005-07-13,2082.951730651762
2005-07-14,2044.9779541355485
2005-07-15,2082.264769256306
2005-07-18,2116.2865075103227
2005-07-19,2143.4044172760123
2005-07-20,2151.6113551465646
2005-07-21,2139.416445601149
2005-07-22,2145.21214295009
2005-07-25,2167.0580731489895
2005-07-26,2190.67936781869
2005-07-27,2197.805728929007
2005-07-28,2192.648733480282
2005-07-29,2179.522035949064
2005-08-01,2180.5226202506947
2005-08-02,2209.906223622938
2005-08-03,2192.0958376773506
2005-08-04,2199.996361762331
2005-08-05,2203.3206497252704
2005-08-08,2156.1009249290682
2005-08-09,2140.9156565878534
2005-08-10,2168.00425123325
2005-08-11,2177.350578463397
2005-08-12,2184.7942122197096
2005-08-15,2197.301044415304
2005-08-16,2192.892564075503
2005-08-17,2227.735537623842
2005-08-18,2244.7424692097666
2005-08-19,2245.69978131087
2005-08-22,2204.6073103135627
2005-08-23,2167.6471479595048
2005-08-24,2123.1370839733713
2005-08-25,2143.9582905998896
2005-08-26,2154.525311546723
2005-08-29,2127.2742492210427
2005-08-30,2146.3681997920917
2005-08-31,2140.2975860899714
2005-09-01,2144.854284060279
2005-09-02,2167.898382085219
2005-09-05,2183.608123740517
2005-09-06,2198.2028925760364
2005-09-07,2204.458643552008
2005-09-08,2243.2520669359797
2005-09-09,2230.04196551685
2005-09-12,2283.834146833011
2005-09-13,2296.918216307346
2005-09-14,2290.4375024443634
2005-09-15,2323.5570292379853
2005-09-16,2348.425001684913
2005-09-19,2390.5075758223784
2005-09-20,2371.0827371072623
2005-09-21,2338.5241400592304
2005-09-22,2262.140137331137
2005-09-23,2286.278245494103
2005-09-26,2343.522635568311
2005-09-27,2364.9310491116225
2005-09-28,2385.940845492587
2005-09-29,2386.9674219611047
2005-09-30,2377.9756989355346
2005-10-03,2449.9277339978607
2005-10-04,2472.65962269808
2005-10-05,2453.53820318048
2005-10-06,2373.5487203342946
2005-10-07,2348.573171395011
2005-10-10,2322.851066815867
2005-10-11,2333.1341953627107
2005-10-12,2329.591992460732
2005-10-13,2295.471133842709
2005-10-14,2235.860151752314
2005-10-17,2250.0202229117112
2005-10-18,2253.969319478008
2005-10-19,2180.582038751153
2005-10-20,2163.4411692576077
2005-10-21,2228.5734542083787
2005-10-24,2219.921790832783
2005-10-25,2205.9708694504743
2005-10-26,2188.4353769032405
2005-10-27,2128.01324914193
2005-10-28,2083.3699162237576
2005-10-31,2129.375951158775
2005-11-01,2151.188485869348
2005-11-02,2154.955185650984
2005-11-03,2163.183616123086
2005-11-04,2187.1361509062317
2005-11-07,2218.790770912249
2005-11-08,2272.752902089914
2005-11-09,2280.6628081191666
2005-11-10,2298.3466963028045
2005-11-11,2371.3685159244274
2005-11-14,2361.335745434877
2005-11-15,2374.5196808435007
2005-11-16,2380.541620158302
2005-11-17,2394.5772707943966
2005-11-18,2414.170919226831
2005-11-21,2408.701870151605
2005-11-22,2393.016307529713
2005-11-23,2384.561171279709
2005-11-24,2392.328946834562
2005-11-25,2418.912080443724
2005-11-28,2441.7691784050126
2005-11-29,2444.3155374993303
2005-11-30,2413.2163038534213
2005-12-01,2445.7503757268996
2005-12-02,2448.6439690187344
2005-12-05,2403.141952013884
2005-12-06,2393.7993939431412
2005-12-07,2439.9813059236967
2005-12-08,2428.2405996279113
2005-12-09,2466.1427558591195
2005-12-12,2453.384502306524
2005-12-13,2477.2908568301596
2005-12-14,2484.0088627591235
2005-12-15,2495.4387797564477
2005-12-16,2510.357537138674
2005-12-19,2554.0141363203115
2005-12-20,2561.5897905454517
2005-12-21,2587.9949258831325
2005-12-22,2588.101356098058
2005-12-23,2552.522271396158
2005-12-26,2495.163855015474
2005-12-27,2549.0780630634317
2005-12-28,2541.043003313239
2005-12-29,2561.574905081015
2005-12-30,2604.2158335716863
2006-01-02,2600.2203595416227
2006-01-03,2596.3591974507176
2006-01-04,2608.609985720221
2006-01-05,2627.330744375563
2006-01-06,2651.592572443723
2006-01-09,2678.713844107352
2006-01-10,2657.475979113575
2006-01-11,2649.3060280498075
2006-01-12,2654.6752245326475
2006-01-13,2645.277092567135
2006-01-16,2604.1614809815364
2006-01-17,2580.411542872908
2006-01-18,2569.904673827592
2006-01-19,2601.652846733311
2006-01-20,2630.8765563646857
2006-01-23,2580.369345562463
2006-01-24,2577.9665072506464
2006-01-25,2620.904599130407
2006-01-26,2628.1798078015413
2006-01-27,2709.3436244938894
2006-01-30,2695.791202200704
2006-01-31,2686.4997950378197
2006-02-01,2659.124112738268
2006-02-02,2670.9377465549405
2006-02-03,2698.7999479008736
2006-02-06,2746.3777496857742
2006-02-07,2766.4313426237513
2006-02-08,2745.5098975556994
2006-02-09,2749.0135585352277
2006-02-10,2792.665020815224
2006-02-13,2807.8290861042146
2006-02-14,2824.9151701410474
2006-02-15,2837.784723847723
2006-02-16,2846.2792816871925
2006-02-17,2773.8027832446455
2006-02-20,2795.2798830980128
2006-02-21,2829.379197579987
2006-02-22,2832.079610801958
2006-02-23,2840.070446904255
2006-02-24,2858.5788648988423
2006-02-27,2854.061805100243
2006-02-28,2835.116419624627
2006-03-01,2875.983109129412
2006-03-02,2896.3663233048455
2006-03-03,2889.9874008306533
2006-03-06,2915.130519595893
2006-03-07,2950.808732247486
2006-03-08,2867.6177929186415
2006-03-09,2885.5114331689447
2006-03-10,2961.6449028219095
2006-03-13,2960.607162565637
2006-03-14,2921.8016884373383
2006-03-15,2921.8602522287542
2006-03-16,2929.77464684687
2006-03-17,2925.278011967765
2006-03-20,2959.8672225369473
2006-03-21,2967.3551850772596
2006-03-22,2960.3179816916927
2006-03-23,3011.09803805261
2006-03-24,3019.630907725586
2006-03-27,3072.992920556166
2006-03-28,3054.3958431358674
2006-03-29,3090.332538208355
2006-03-30,3083.8365575529374
2006-03-31,3107.986404301191
2006-04-03,3164.634391348472
2006-04-04,3125.0304579735152
2006-04-05,3157.8163260756187
2006-04-06,3164.823904957829
2006-04-07,3141.8333919949428
2006-04-10,3203.2947471080456
2006-04-11,3197.932993425107
2006-04-12,3095.7207970226946
2006-04-13,3079.301492644136
2006-04-14,3079.301492644136
2006-04-17,3106.608130416575
2006-04-18,3126.8871843523016
2006-04-19,3116.6902718399733
2006-04-20,3158.8145407653496
2006-04-21,3180.352675119089
2006-04-24,3201.2915967938643
2006-04-25,3115.4980187238666
2006-04-26,3191.4935143281614
2006-04-27,3145.4359292643776
2006-04-28,3131.6788228100395
2006-05-01,3182.4728830487484
2006-05-02,3199.5149336130917
2006-05-03,3221.98826094283
2006-05-04,3193.0982943720187
2006-05-05,3173.134708038001
2006-05-08,3197.8492558798457
2006-05-09,3204.2132370773547
2006-05-10,3186.683167625153
2006-05-11,3114.556341637479
2006-05-12,3034.604636672772
2006-05-15,2893.8588835858686
2006-05-16,2896.776152037738
2006-05-17,3020.4419401757214
2006-05-18,2772.299868342787
2006-05-19,2660.7852075408364
2006-05-22,2523.0075689653045
2006-05-23,2597.861525198162
2006-05-24,2532.1841971677727
2006-05-25,2583.4296371919218
2006-05-26,2673.7388798548704
2006-05-29,2671.4793275171915
2006-05-30,2591.620726691173
2006-05-31,2495.1818080782195
2006-06-01,2402.7950568546266
2006-06-02,2512.0139451902382
2006-06-05,2455.456002853937
2006-06-06,2425.379772636651
2006-06-07,2364.5399739037507
2006-06-08,2290.0354525934954
2006-06-09,2413.896462341868
2006-06-12,2356.258566261288
2006-06-13,2248.0818651273635
2006-06-14,2183.2020380600866
2006-06-15,2336.1652320210083
2006-06-16,2415.5477737032597
2006-06-19,2468.654064922329
2006-06-20,2433.468510404739
2006-06-21,2443.9793220123124
2006-06-22,2500.812786458061
2006-06-23,2559.901985435536
2006-06-26,2451.890603209855
2006-06-27,2476.3327558730284
2006-06-28,2480.243910445403
2006-06-29,2477.8656239109023
2006-06-30,2562.176576735167
2006-07-03,2572.275478751073
2006-07-04,2571.992215722077
2006-07-05,2631.342905081277
2006-07-06,2597.1143153830576
2006-07-07,2528.5729963214803
2006-07-10,2587.4465815242042
2006-07-11,2557.2909930760648
2006-07-12,2591.2934698474073
2006-07-13,2587.8482889026955
2006-07-14,2563.73195433876
2006-07-17,2477.447664324696
2006-07-18,2460.291388906287
2006-07-19,2394.261088918816
2006-07-20,2449.415755408267
2006-07-21,2392.4827382605513
2006-07-24,2413.6474198692954
2006-07-25,2478.6506380620795
2006-07-26,2545.1999764786433
2006-07-27,2531.705770763383
2006-07-28,2504.7598049101343
2006-07-31,2488.765493641493
2006-08-01,2485.675696288473
2006-08-02,2491.140642516264
2006-08-03,2495.5807928329036
2006-08-04,2458.543671379
2006-08-07,2446.370753797107
2006-08-08,2498.6169489736494
2006-08-09,2518.7471284231683
2006-08-10,2542.1395285965646
2006-08-11,2562.3009774490024
2006-08-14,2591.032142867603
2006-08-15,2584.183909801786
2006-08-16,2610.977198949255
2006-08-17,2608.3292876538517
2006-08-18,2617.288725959155
2006-08-21,2589.927890158958
2006-08-22,2605.352995873624
2006-08-23,2586.5748023467786
2006-08-24,2632.6959267700654
2006-08-25,2668.1893594557146
2006-08-28,2670.981456345179
2006-08-29,2673.951722543707
2006-08-30,2658.106488520374
2006-08-31,2641.2307147017914
2006-09-01,2674.941538374614
2006-09-04,2698.440148625516
2006-09-05,2717.8401428982834
2006-09-06,2743.2112198068107
2006-09-07,2738.0284569923833
2006-09-08,2762.518716804748
2006-09-11,2659.9550343196747
2006-09-12,2697.4651345052657
2006-09-13,2737.727373017045
2006-09-14,2733.4198831012995
2006-09-15,2747.9559982099954
2006-09-18,2765.0223874687176
2006-09-19,2721.1899322920985
2006-09-20,2755.4945334757613
2006-09-21,2795.401241383049
2006-09-22,2771.514656603035
2006-09-25,2777.0233595889554
2006-09-26,2822.2864494580795
2006-09-27,2822.9840251267674
2006-09-28,2816.5465857185277
2006-09-29,2835.989537216799
2006-10-02,2818.8549933456634
2006-10-03,2813.2411855311966
2006-10-04,2796.2031166056368
2006-10-05,2839.6889888050546
2006-10-06,2877.790380639109
2006-10-09,2870.3758769805845
2006-10-10,2862.820248482933
2006-10-11,2822.1581837517756
2006-10-12,2853.573060038851
2006-10-13,2881.812199580227
2006-10-16,2887.5835641668723
2006-10-17,2869.5954767379835
2006-10-18,2853.6328054064693
2006-10-19,2822.147235568298
2006-10-20,2827.6143269657446
2006-10-23,2822.0672006722248
2006-10-24,2822.966915238255
2006-10-25,2815.0128622822735
2006-10-26,2782.503415398318
2006-10-27,2798.687531808481
2006-10-30,2818.0116724219947
2006-10-31,2788.273899914467
2006-11-01,2810.7957929055992
2006-11-02,2822.0581014165446
2006-11-03,2857.076218579536
2006-11-06,2873.0550876746806
2006-11-07,2862.1308153716154
2006-11-08,2856.776646869213
2006-11-09,2876.648917399053
2006-11-10,2874.0874288259924
2006-11-13,2877.5781099491296
2006-11-14,2849.560740413537
2006-11-15,2852.0488770528036
2006-11-16,2861.2008645007922
2006-11-17,2809.5416675738684
2006-11-20,2765.931136101007
2006-11-21,2818.1276439651533
2006-11-22,2816.482113316961
2006-11-23,2819.2852571571866
2006-11-24,2808.5423178849883
2006-11-27,2810.3031936298885
2006-11-28,2787.0876471356446
2006-11-29,2797.7374412432655
2006-11-30,2767.338561488288
2006-12-01,2796.129630739265
2006-12-04,2804.160781003661
2006-12-05,2826.0139837729166
2006-12-06,2804.1935754658757
2006-12-07,2798.830005429631
2006-12-08,2754.4738815763862
2006-12-11,2693.878666246937
2006-12-12,2611.527792363885
2006-12-13,2615.493155229123
2006-12-14,2672.1702976616766
2006-12-15,2726.051104709158
2006-12-18,2749.3336507543067
2006-12-19,2679.983378302298
2006-12-20,2673.3692783431156
2006-12-21,2695.17681714101
2006-12-22,2737.9266983715556
2006-12-25,2737.9266983715556
2006-12-26,2784.673074066945
2006-12-27,2828.348775069098
2006-12-28,2836.082083609376
2006-12-29,2808.5569662799167
2007-01-01,2808.5569662799167
2007-01-02,2828.678622181248
2007-01-03,2838.1764440339293
2007-01-04,2835.6412717018984
2007-01-05,2859.247486212303
2007-01-08,2819.054888828687
2007-01-09,2832.123129230471
2007-01-10,2821.0881091411375
2007-01-11,2885.437365238593
2007-01-12,2913.4601419203823
2007-01-15,2939.7531188091475
2007-01-16,2927.7858866531597
2007-01-17,2917.2131745828315
2007-01-18,2926.942143897667
2007-01-19,2930.3425595534222
2007-01-22,2934.0206179340275
2007-01-23,2877.1014175394394
2007-01-24,2901.3327064362243
2007-01-25,2938.00034285351
2007-01-26,2953.390937338679
2007-01-29,2931.0051653313317
2007-01-30,2926.254568451622
2007-01-31,2881.5400241383254
2007-02-01,2891.531068924302
2007-02-02,2913.8331831093924
2007-02-05,2942.3626642126396
2007-02-06,2919.140367147097
2007-02-07,2927.0026162177974
2007-02-08,2906.0701604685623
2007-02-09,2891.9359823389154
2007-02-12,2840.2711230024456
2007-02-13,2826.3428958401837
2007-02-14,2810.1942782058613
2007-02-15,2851.5706149573716
2007-02-16,2862.5054476463056
2007-02-19,2828.0556631804766
2007-02-20,2787.5277388125987
2007-02-21,2782.702411301086
2007-02-22,2725.517202220596
2007-02-23,2674.6761413363274
2007-02-26,2697.531558175143
2007-02-27,2643.559667755632
2007-02-28,2584.487100569053
2007-03-01,2576.705325186748
2007-03-02,2558.8243472417225
2007-03-05,2465.2959839710593
2007-03-06,2484.1927779312414
2007-03-07,2435.778477950206
2007-03-08,2539.1779299799623
2007-03-09,2531.767561799496
2007-03-12,2511.2622246538544
2007-03-13,2529.736497424295
2007-03-14,2466.030803514875
2007-03-15,2476.734657183463
2007-03-16,2438.3191581556
2007-03-19,2480.564576683516
2007-03-20,2518.2587811271737
2007-03-21,2555.7188662556714
2007-03-22,2596.527998649591
2007-03-23,2585.7746124608993
2007-03-26,2592.793787154415
2007-03-27,2599.727100034362
2007-03-28,2586.8071412286067
2007-03-29,2564.6365386894036
2007-03-30,2618.5118530904365
2007-04-02,2504.7891598421834
2007-04-03,2576.4163937181115
2007-04-04,2584.7429803837726
2007-04-05,2616.8197518897673
2007-04-06,2616.8197518897673
2007-04-09,2692.093130782202
2007-04-10,2693.9010610914993
2007-04-11,2705.050734013549
2007-04-12,2663.469136533987
2007-04-13,2717.4458103881775
2007-04-16,2815.2702464119607
2007-04-17,2802.296209637269
2007-04-18,2783.6264987763307
2007-04-19,2773.5512561050523
2007-04-20,2834.707343004185
2007-04-23,2842.8748584293203
2007-04-24,2905.9316310638224
2007-04-25,2955.131703081099
2007-04-26,2971.3064734730438
2007-04-27,2883.656686257834
2007-04-30,2887.577738209318
2007-05-01,2898.5848698749382
2007-05-02,2897.21537433874
2007-05-03,2960.647132396336
2007-05-04,2985.816098736409
2007-05-07,2975.3123725027717
2007-05-08,2963.2214965987387
2007-05-09,2949.2300709332453
2007-05-10,2947.077331838948
2007-05-11,2944.2278983496317
2007-05-14,3012.3992211633813
2007-05-15,2995.9174191878233
2007-05-16,3025.7972796960876
2007-05-17,3033.6657404057205
2007-05-18,3013.3708435617564
2007-05-21,3056.3648782666396
2007-05-22,3066.276268797181
2007-05-23,3059.5128859190277
2007-05-24,3044.9820636492104
2007-05-25,3050.6192413701756
2007-05-28,3072.934297078247
2007-05-29,3078.340220952882
2007-05-30,3044.9695561815947
2007-05-31,3096.711148640968
2007-06-01,3133.7668675683794
2007-06-04,3096.010670371072
2007-06-05,3083.292282184003
2007-06-06,3007.142303603838
2007-06-07,2974.0183918680705
2007-06-08,2928.81507925518
2007-06-11,2979.677104786057
2007-06-12,3014.5037382853166
2007-06-13,2972.8973779209914
2007-06-14,2999.482065157574
2007-06-15,2987.551956383563
2007-06-18,2974.959153303364
2007-06-19,3022.1412751891326
2007-06-20,3057.9736994559203
2007-06-21,3072.272843946535
2007-06-22,3057.3901289167534
2007-06-25,3047.0123011648843
2007-06-26,3036.4071634810944
2007-06-27,3026.2772422455623
2007-06-28,3083.4852540758743
2007-06-29,3096.742239890282
2007-07-02,3060.2417524152456
2007-07-03,3082.415322768469
2007-07-04,3120.7338879382137
2007-07-05,3136.6364591370902
2007-07-06,3136.540212653489
2007-07-09,3157.2966314584914
2007-07-10,3128.515708719536
2007-07-11,3127.5922198042585
2007-07-12,3147.596047264554
2007-07-13,3188.662362978821
2007-07-16,3241.6531302596845
2007-07-17,3234.7832257023933
2007-07-18,3241.716864980318
2007-07-19,3258.8695209041102
2007-07-20,3239.889027363907
2007-07-23,3291.2576255453155
2007-07-24,3288.131591833346
2007-07-25,3283.6374342557324
2007-07-26,3302.6727449537198
2007-07-27,3208.435020902793
2007-07-30,3222.818444721087
2007-07-31,3278.5672196268474
2007-08-01,3158.5176488910615
2007-08-02,3177.268219671765
2007-08-03,3195.9418746150814
2007-08-06,3145.21691986681
2007-08-07,3156.153059900347
2007-08-08,3194.0850183107264
2007-08-09,3175.6621175041464
2007-08-10,3133.303036652354
2007-08-13,3197.2243032437254
2007-08-14,3189.511467058693
2007-08-15,3213.6645662561377
2007-08-16,3070.15636332458
2007-08-17,2970.415180111138
2007-08-20,3051.8592691659246
2007-08-21,2966.9051192915877
2007-08-22,3031.3571727401168
2007-08-23,2996.373285336055
2007-08-24,3038.541611495467
2007-08-27,3100.771399594315
2007-08-28,3092.8608071250883
2007-08-29,3155.410166463609
2007-08-30,3177.4599526841907
2007-08-31,3227.2560106860547
2007-09-03,3233.1063010931884
2007-09-04,3234.6707617174375
2007-09-05,3228.3487626227256
2007-09-06,3273.1681766323745
2007-09-07,3258.480660074601
2007-09-10,3284.4125274924936
2007-09-11,3283.9853714351993
2007-09-12,3283.4467202463634
2007-09-13,3313.413342920796
2007-09-14,3302.4438536205844
2007-09-17,3299.3549642197745
2007-09-18,3345.5149752555712
2007-09-19,3463.8402326452533
2007-09-20,3463.039834710564
2007-09-21,3492.463083303799
2007-09-24,3578.151247253061
2007-09-25,3559.8053868762463
2007-09-26,3574.7776802025855
2007-09-27,3610.639676250102
2007-09-28,3628.01806893715
2007-10-01,3656.9087560577896
2007-10-02,3679.9041196985245
2007-10-03,3755.7443294461495
2007-10-04,3748.306085156499
2007-10-05,3675.0480278330892
2007-10-08,3615.179393478539
2007-10-09,3752.8840272647476
2007-10-10,3803.850957599931
2007-10-11,3853.9649479507766
2007-10-12,3831.3335297377835
2007-10-15,3972.304833496153
2007-10-16,4035.556210490879
2007-10-17,3834.9215599192016
2007-10-18,3670.6619483354916
2007-10-19,3627.871985109786
2007-10-22,3657.5133614526885
2007-10-23,3781.3913979708386
2007-10-24,3774.0666229460026
2007-10-25,3811.352677458807
2007-10-26,3878.386215738486
2007-10-29,4031.347066280796
2007-10-30,3967.118358632332
2007-10-31,3982.2184835974867
2007-11-01,3882.434121165152
2007-11-02,3907.7565534058763
2007-11-05,3849.4994052338207
2007-11-06,3840.174874869324
2007-11-07,3909.732727530439
2007-11-08,3865.7788276447563
2007-11-09,3847.938217294072
2007-11-12,3810.190381594387
2007-11-13,3810.793349377915
2007-11-14,4008.4248336263418
2007-11-15,4015.229546547792
2007-11-16,4029.915551107515
2007-11-19,4016.199017078234
2007-11-20,3898.005021458257
2007-11-21,3775.9737377110264
2007-11-22,3766.397692029509
2007-11-23,3845.652872492283
2007-11-26,3916.098314995895
2007-11-27,3877.6791908487153
2007-11-28,3840.951411693789
2007-11-29,3850.9100578551815
2007-11-30,3944.862066176505
2007-12-03,4031.288310447268
2007-12-04,4044.46225867322
2007-12-05,4144.521711579487
2007-12-06,4124.723055213417
2007-12-07,4104.868333947638
2007-12-10,4090.7024490949657
2007-12-11,4169.890034346358
2007-12-12,4228.031409970655
2007-12-13,4213.223804982981
2007-12-14,4276.774158903344
2007-12-17,4125.985601718014
2007-12-18,4107.9210412568555
2007-12-19,4108.305040259314
2007-12-20,4136.002675544003
2007-12-21,4128.232291642553
2007-12-24,4261.4623090076675
2007-12-25,4261.4623090076675
2007-12-26,4283.283692226935
2007-12-27,4279.3134841376595
2007-12-28,4246.6028643996
2007-12-31,4328.357737456744
2008-01-01,4380.319323191143
2008-01-02,4366.404739157097
2008-01-03,4357.112536658474
2008-01-04,4368.607263996085
2008-01-07,4352.196622864405
2008-01-08,4322.441278929077
2008-01-09,4312.672613739705
2008-01-10,4168.722434935114
2008-01-11,4148.21197626364
2008-01-14,4136.354701194743
2008-01-15,4105.49429574268
2008-01-16,4068.6866089349937
2008-01-17,4057.889511386415
2008-01-18,3979.8386920029175
2008-01-21,3634.248987565801
2008-01-22,3340.291974481806
2008-01-23,3563.313324307323
2008-01-24,3423.460590530109
2008-01-25,3632.390150325576
2008-01-28,3606.232007131007
2008-01-29,3646.380617269123
2008-01-30,3591.5275949563643
2008-01-31,3571.055167516717
2008-02-01,3726.6709197483074
2008-02-04,3818.491964330264
2008-02-05,3837.652882330286
2008-02-06,3752.7884396091713
2008-02-07,3687.5955674401284
2008-02-08,3663.7583880870025
2008-02-11,3497.908978513509
2008-02-12,3430.1889878495144
2008-02-13,3525.6965165441316
2008-02-14,3630.884132476735
2008-02-15,3680.813811796563
2008-02-18,3686.7401266095508
2008-02-19,3654.061939619805
2008-02-20,3603.816275981924
2008-02-21,3630.0375417799924
2008-02-22,3566.1380406573844
2008-02-25,3616.4397512575597
2008-02-26,3628.254516746169
2008-02-27,3587.0437489166734
2008-02-28,3582.4461294343
2008-02-29,3546.9432899378016
2008-03-03,3402.856561427455
2008-03-04,3347.3928287238723
2008-03-05,3384.382709599623
2008-03-06,3370.4254423761554
2008-03-07,3229.506143516994
2008-03-10,3258.4851664000375
2008-03-11,3328.715260352171
2008-03-12,3271.3098755225033
2008-03-13,3138.3894232995026
2008-03-14,3181.724822310755
2008-03-17,3010.0311011746317
2008-03-18,3012.343503697796
2008-03-19,3070.941238854354
2008-03-20,3115.9600641377247
2008-03-21,3115.9600641377247
2008-03-24,3148.6756299434687
2008-03-25,3242.4140199912936
2008-03-26,3208.96520757404
2008-03-27,3184.0180383960587
2008-03-28,3290.249698868711
2008-03-31,3149.106922522443
2008-04-01,3215.837892918609
2008-04-02,3245.8478712582
2008-04-03,3253.5895842024693
2008-04-04,3188.340767832355
2008-04-07,3259.2702605801646
2008-04-08,3218.7484409794947
2008-04-09,3225.6727051723337
2008-04-10,3232.7030925300505
2008-04-11,3241.90424204654
2008-04-14,3237.504346758593
2008-04-15,3296.5606059861816
2008-04-16,3264.6214507290815
2008-04-17,3311.9593603028075
2008-04-18,3348.170593177745
2008-04-21,3326.920489882069
2008-04-22,3310.9327685240173
2008-04-23,3336.879394536117
2008-04-24,3351.789613131208
2008-04-25,3397.252337968185
2008-04-28,3375.3010185462285
2008-04-29,3421.4825365562215
2008-04-30,3449.3180712960107
2008-05-01,3478.348750570057
2008-05-02,3505.9838814138748
2008-05-05,3460.0989516868444
2008-05-06,3415.4118173580887
2008-05-07,3427.244190658158
2008-05-08,3341.1452438865776
2008-05-09,3328.613180522075
2008-05-12,3289.8658320902437
2008-05-13,3270.499566430901
2008-05-14,3267.1728663937897
2008-05-15,3258.76002311762
2008-05-16,3278.846071906887
2008-05-19,3287.1576654378687
2008-05-20,3241.620114337457
2008-05-21,3218.6429700138033
2008-05-22,3175.43358576533
2008-05-23,3116.422609001236
2008-05-26,3027.912589133139
2008-05-27,3026.0284615444266
2008-05-28,3150.5782459781713
2008-05-29,3084.4667916191884
2008-05-30,3123.859167520512
2008-06-02,3044.1430972453063
2008-06-03,3043.713685833684
2008-06-04,2971.060063149578
2008-06-05,3041.563465852179
2008-06-06,2982.6294798084673
