Date,EM ASIA IMI GROWTH
2000-08-16,909.851188694725
2000-08-17,910.5044950927556
2000-08-18,912.2508887974145
2000-08-21,920.1537794835554
2000-08-22,926.505915604709
2000-08-23,919.2167622783079
2000-08-24,910.4862182537433
2000-08-25,906.9903057841633
2000-08-28,911.3454200138283
2000-08-29,918.0233297688932
2000-08-30,908.8522282455864
2000-08-31,907.7205292498033
2000-09-01,887.1125186430173
2000-09-04,902.2273974396875
2000-09-05,916.2035746709627
2000-09-06,916.0041060234374
2000-09-07,904.0313480078896
2000-09-08,903.2809263083439
2000-09-11,899.183085157492
2000-09-12,898.76499212632
2000-09-13,897.0243553027533
2000-09-14,885.0436396289662
2000-09-15,871.2451930575819
2000-09-18,838.1830414175988
2000-09-19,827.3433606937919
2000-09-20,849.667884808883
2000-09-21,828.8560024650967
2000-09-22,755.1057023525739
2000-09-25,790.807120960886
2000-09-26,788.3456805772179
2000-09-27,790.8131878033277
2000-09-28,781.6489279878823
2000-09-29,783.2509437176634
2000-10-02,759.4210835385197
2000-10-03,764.8189021894201
2000-10-04,766.0069280346648
2000-10-05,778.7884172288872
2000-10-06,793.6051061878494
2000-10-09,774.5022964554943
2000-10-10,769.3877317211543
2000-10-11,736.8473091262089
2000-10-12,732.4325626362423
2000-10-13,720.3726087108988
2000-10-16,735.0754477146792
2000-10-17,719.5922001605514
2000-10-18,703.7247485818881
2000-10-19,710.3054246488814
2000-10-20,746.3419208323164
2000-10-23,750.4503752640402
2000-10-24,763.7987200373544
2000-10-25,781.840609179229
2000-10-26,769.9905875355922
2000-10-27,747.9663731692423
2000-10-30,725.1443182340139
2000-10-31,721.3996942458552
2000-11-01,725.1002449993193
2000-11-02,730.8438800752325
2000-11-03,746.0039188983084
2000-11-06,750.2281532183114
2000-11-07,761.1160432076679
2000-11-08,773.9942150310159
2000-11-09,769.0609264688558
2000-11-10,763.4019800987688
2000-11-13,730.3100198658777
2000-11-14,743.5042644898745
2000-11-15,742.2539042631588
2000-11-16,738.2818288427918
2000-11-17,737.7182245735785
2000-11-20,718.3151683796838
2000-11-21,726.6830861689916
2000-11-22,711.9280142646679
2000-11-23,702.8634678471997
2000-11-24,713.5749797405393
2000-11-27,717.7816438145996
2000-11-28,700.8571382882308
2000-11-29,680.1625031079828
2000-11-30,667.5553164082394
2000-12-01,679.3199312011618
2000-12-04,653.9478608517389
2000-12-05,663.3274332869175
2000-12-06,668.6857876797445
2000-12-07,666.4650970334606
2000-12-08,673.2372235158246
2000-12-11,693.9363782392852
2000-12-12,689.2293566062037
2000-12-13,697.0651422358837
2000-12-14,675.9893891073897
2000-12-15,651.463625750735
2000-12-18,650.9052293517059
2000-12-19,645.9383301865357
2000-12-20,619.6614015092251
2000-12-21,600.7144688681195
2000-12-22,583.7993094419568
2000-12-25,583.690187751426
2000-12-26,571.8264957945273
2000-12-27,567.719732427746
2000-12-28,578.5955664243946
2000-12-29,571.5666105997863
2001-01-01,569.0683693079108
2001-01-02,573.4365182420661
2001-01-03,568.0328909846363
2001-01-04,597.0244024417199
2001-01-05,610.3715907585113
2001-01-08,611.3856296909864
2001-01-09,629.5472000980889
2001-01-10,624.1550442352933
2001-01-11,608.9961865715729
2001-01-12,621.7385588816612
2001-01-15,633.5977429673497
2001-01-16,645.2446513279193
2001-01-17,653.2649539596666
2001-01-18,647.7383219249735
2001-01-19,669.7811079476598
2001-01-22,678.8699374646513
2001-01-23,675.0387465611366
2001-01-24,688.1670399304406
2001-01-25,690.0232489546797
2001-01-26,678.398007293481
2001-01-29,671.6738812890266
2001-01-30,674.4228262534889
2001-01-31,684.9880623781551
2001-02-01,673.8904317422391
2001-02-02,687.3062357180097
2001-02-05,666.3394846387016
2001-02-06,672.6686778604179
2001-02-07,659.9744133153623
2001-02-08,676.2529577870151
2001-02-09,674.1469577292032
2001-02-12,673.4117423570029
2001-02-13,687.1545457959267
2001-02-14,680.6760634821293
2001-02-15,702.4041018050272
2001-02-16,688.9193632897118
2001-02-19,675.6407824536187
2001-02-20,687.5009627695974
2001-02-21,672.2171230981278
2001-02-22,657.9899515534825
2001-02-23,654.3816810306116
2001-02-26,650.0484139405597
2001-02-27,637.9548681189428
2001-02-28,639.3194985003555
2001-03-01,614.6431412313984
2001-03-02,591.8394562547167
2001-03-05,604.16056212436
2001-03-06,607.6693192089232
2001-03-07,617.5555253960661
2001-03-08,612.4063961969242
2001-03-09,600.9132990277536
2001-03-12,585.2291836837113
2001-03-13,584.5303067270164
2001-03-14,598.903663628855
2001-03-15,607.4002924425472
2001-03-16,609.4425230250613
2001-03-19,598.2740913546282
2001-03-20,590.4851409102596
2001-03-21,594.6923065661764
2001-03-22,598.3372787751074
2001-03-23,595.5171341605214
2001-03-26,604.5785145057475
2001-03-27,597.3402514426011
2001-03-28,603.1587062090717
2001-03-29,600.5522226305415
2001-03-30,594.6256577985413
2001-04-02,582.4748296702671
2001-04-03,566.4183276272543
2001-04-04,537.1109813424376
2001-04-05,541.3283290735656
2001-04-06,549.9130703091412
2001-04-09,539.2723377442904
2001-04-10,543.6319098716857
2001-04-11,559.1374055027053
2001-04-12,558.3975714927352
2001-04-13,558.4118232356334
2001-04-16,560.2939502757965
2001-04-17,561.0197019461527
2001-04-18,587.4993464363941
2001-04-19,597.3503918938322
2001-04-20,584.0508539270107
2001-04-23,586.5998736333582
2001-04-24,589.5697350950835
2001-04-25,586.5160567816062
2001-04-26,583.3075282436733
2001-04-27,580.4035783644086
2001-04-30,595.8096920686636
2001-05-01,593.2796462688414
2001-05-02,606.1993524241213
2001-05-03,609.1838849786926
2001-05-04,594.5850355506316
2001-05-07,599.9781110447508
2001-05-08,600.7214997076131
2001-05-09,599.4268711401776
2001-05-10,594.6196846482228
2001-05-11,603.1032153432112
2001-05-14,598.0827649548585
2001-05-15,590.9616342303997
2001-05-16,583.7389999714895
2001-05-17,598.8231665339948
2001-05-18,599.4551925785112
2001-05-21,595.8624308689355
2001-05-22,607.1085587054082
2001-05-23,622.3004157182933
2001-05-24,625.1257188460114
2001-05-25,623.8833893225755
2001-05-28,618.8206450012423
2001-05-29,622.265693919347
2001-05-30,612.5887465404668
2001-05-31,613.0228438512929
2001-06-01,607.5479867560884
2001-06-04,604.559303265027
2001-06-05,604.8426292867797
2001-06-06,614.0126506178566
2001-06-07,612.6669618863692
2001-06-08,628.4183965477587
2001-06-11,631.9486233280171
2001-06-12,627.0985454405077
2001-06-13,625.5671977069079
2001-06-14,611.8139701472774
2001-06-15,606.6313118421215
2001-06-18,596.0249490440185
2001-06-19,598.6568499721194
2001-06-20,596.8200256959855
2001-06-21,595.8236349361805
2001-06-22,594.4009747242042
2001-06-25,585.8228616079049
2001-06-26,578.305941705413
2001-06-27,580.5700793086102
2001-06-28,582.8176187700166
2001-06-29,596.1885299254873
2001-07-02,597.989615590725
2001-07-03,597.2500994975354
2001-07-04,593.3568589738535
2001-07-05,597.4642683309968
2001-07-06,588.4330287328738
2001-07-09,573.4714904897226
2001-07-10,566.6153547175531
2001-07-11,555.5437084661226
2001-07-12,572.7694223344805
2001-07-13,566.3532543968538
2001-07-16,563.1090435204138
2001-07-17,564.0298792793085
2001-07-18,546.3672451738448
2001-07-19,547.3849365584307
2001-07-20,544.3274237370213
2001-07-23,539.2188644161276
2001-07-24,533.7788047944455
2001-07-25,534.3672878644577
2001-07-26,541.6879026806255
2001-07-27,549.5538060019533
2001-07-30,547.6364129765353
2001-07-31,555.5666909940019
2001-08-01,560.5465971796258
2001-08-02,566.2523982680904
2001-08-03,563.1569088551652
2001-08-06,561.05900794744
2001-08-07,558.242060256844
2001-08-08,560.7117326165142
2001-08-09,543.3856226839414
2001-08-10,541.4175685798613
2001-08-13,541.6981512153798
2001-08-14,554.5811053573193
2001-08-15,548.0348210231002
2001-08-16,541.9248891848615
2001-08-17,534.5534905111477
2001-08-20,527.3643786328428
2001-08-21,528.691634205952
2001-08-22,516.5111938874974
2001-08-23,522.4475515593808
2001-08-24,516.1161949081686
2001-08-27,527.1204788047816
2001-08-28,525.1503515330079
2001-08-29,524.0463973802587
2001-08-30,520.8145100969875
2001-08-31,515.9158775856819
2001-09-03,510.8380473412643
2001-09-04,529.3136041461834
2001-09-05,522.7485089182903
2001-09-06,514.9398795753175
2001-09-07,506.1281327699185
2001-09-10,505.27723173193834
2001-09-11,493.3415331245973
2001-09-12,474.5262533380373
2001-09-13,464.70845382133706
2001-09-14,440.54944178364923
2001-09-17,426.61007267172835
2001-09-18,432.0759165516539
2001-09-19,434.2022871644173
2001-09-20,428.7775064387227
2001-09-21,422.4861252060266
2001-09-24,426.6766956040029
2001-09-25,416.6851161952319
2001-09-26,422.35917673786264
2001-09-27,420.78851094902564
2001-09-28,430.5754603128781
2001-10-01,426.5866776991482
2001-10-02,420.1686591774715
2001-10-03,414.7735527874401
2001-10-04,427.9604799054671
2001-10-05,428.40507963266043
2001-10-08,418.26429822691085
2001-10-09,432.6819835497741
2001-10-10,437.5797335400838
2001-10-11,455.6353945613468
2001-10-12,454.7857397140461
2001-10-15,449.1192810763246
2001-10-16,454.723871975671
2001-10-17,459.8334173586119
2001-10-18,455.9593203693407
2001-10-19,460.81893341303135
2001-10-22,463.97481635093095
2001-10-23,470.73569941924626
2001-10-24,477.3810020404588
2001-10-25,475.5841185155814
2001-10-26,480.949008066648
2001-10-29,476.1147964456239
2001-10-30,460.3051858607245
2001-10-31,466.2301911461115
2001-11-01,466.8373251150936
2001-11-02,472.25669920405034
2001-11-05,482.80284813606704
2001-11-06,484.1840564496475
2001-11-07,482.7578614962557
2001-11-08,493.754665810436
2001-11-09,498.0972857799394
2001-11-12,500.20117745525573
2001-11-13,507.3737043353544
2001-11-14,519.2989856715066
2001-11-15,533.3736723810363
2001-11-16,535.9626047973696
2001-11-19,550.0760925219463
2001-11-20,535.6174486888237
2001-11-21,543.0532194653827
2001-11-22,541.6118106147313
2001-11-23,553.5580020182177
2001-11-26,565.8117855785815
2001-11-27,563.8732952734964
2001-11-28,545.9065279827191
2001-11-29,543.6342314032163
2001-11-30,542.4762338922257
2001-12-03,556.7093171242199
2001-12-04,563.6777825428985
2001-12-05,588.5391095747531
2001-12-06,599.3675719447891
2001-12-07,607.3995168598561
2001-12-10,593.2940352212054
2001-12-11,595.6534606496815
2001-12-12,608.7151334024992
2001-12-13,594.362473742182
2001-12-14,587.2095015548143
2001-12-17,574.3080532098099
2001-12-18,571.3014967535506
2001-12-19,572.3000929168775
2001-12-20,581.7156516349752
2001-12-21,570.1383486978149
2001-12-24,579.7407077647492
2001-12-25,588.3355121659997
2001-12-26,588.5414585714118
2001-12-27,582.7292152297907
2001-12-28,601.5756845422278
2001-12-31,606.1126095044334
2002-01-01,605.8367054662874
2002-01-02,603.7176871674271
2002-01-03,604.5898326151495
2002-01-04,625.2967857882206
2002-01-07,638.6119707136644
2002-01-08,631.0866429594159
2002-01-09,635.9550884048551
2002-01-10,624.7986565959727
2002-01-11,613.5226426348386
2002-01-14,616.6402317703606
2002-01-15,610.1146941221457
2002-01-16,608.4119881963929
2002-01-17,612.4331083920716
2002-01-18,608.9018766460622
2002-01-21,621.4699411056802
2002-01-22,621.5133568590051
2002-01-23,623.3026155528069
2002-01-24,631.2540239297348
2002-01-25,651.9833611765455
2002-01-28,657.8491953816673
2002-01-29,652.0743373009035
2002-01-30,643.0099860017558
2002-01-31,645.9602944468945
2002-02-01,644.2878578828233
2002-02-04,637.4688926308103
2002-02-05,639.0067615823277
2002-02-06,644.4678712813503
2002-02-07,635.7805939412298
2002-02-08,638.5131893078075
2002-02-11,636.5954160576555
2002-02-12,638.2366905922701
2002-02-13,641.632848821499
2002-02-14,658.0671877548544
2002-02-15,653.7879067375728
2002-02-18,662.0765875975909
2002-02-19,650.7270916517432
2002-02-20,640.7546181258698
2002-02-21,640.8208299259957
2002-02-22,631.5027957955084
2002-02-25,630.0173297448613
2002-02-26,635.164167783908
2002-02-27,653.90691415212
2002-02-28,650.1890092576799
2002-03-01,650.1403408738006
2002-03-04,667.307273545382
2002-03-05,679.2928509777399
2002-03-06,683.4494292824758
2002-03-07,677.2428172593532
2002-03-08,675.9981415950073
2002-03-11,686.5021614824378
2002-03-12,683.3476423906585
2002-03-13,677.1577440511096
2002-03-14,673.9373339540903
2002-03-15,664.5092510362329
2002-03-18,670.6284821642462
2002-03-19,670.8181711346808
2002-03-20,678.8739250214903
2002-03-21,675.7827592487107
2002-03-22,684.6650251281415
2002-03-25,684.124622551087
2002-03-26,685.4482031845853
2002-03-27,687.8418560384837
2002-03-28,688.2001635809066
2002-03-29,691.1964091145446
2002-04-01,682.442128432349
2002-04-02,687.2906552703737
2002-04-03,686.8803639124909
2002-04-04,681.1140417651463
2002-04-05,685.4959790190835
2002-04-08,682.2024337370017
2002-04-09,676.3895251195253
2002-04-10,670.5505240529882
2002-04-11,668.567578162732
2002-04-12,680.5699081418392
2002-04-15,685.459399958378
2002-04-16,686.1909935519318
2002-04-17,699.3266170908107
2002-04-18,696.7762767717554
2002-04-19,693.3990245599593
2002-04-22,694.0097549203193
2002-04-23,696.3155857965485
2002-04-24,694.521293597162
2002-04-25,676.5570541588498
2002-04-26,672.2385455473101
2002-04-29,655.3290978651869
2002-04-30,654.4541396576997
2002-05-01,650.9855495218278
2002-05-02,650.5436821312737
2002-05-03,643.3134914594818
2002-05-06,623.3285039040943
2002-05-07,629.2161257524016
2002-05-08,637.4390706577495
2002-05-09,638.3231716868911
2002-05-10,632.6568832709927
2002-05-13,631.3584567965302
2002-05-14,644.0504821305643
2002-05-15,653.7995373880628
2002-05-16,646.0613083986642
2002-05-17,644.35395865859
2002-05-20,634.2954069852651
2002-05-21,623.1419443378883
2002-05-22,626.4650387424169
2002-05-23,622.9424234912973
2002-05-24,633.224987674909
2002-05-27,633.5778475688276
2002-05-28,626.7796751153174
2002-05-29,620.0739074812464
2002-05-30,614.223699460589
2002-05-31,607.4349333084568
2002-06-03,607.0216772015076
2002-06-04,601.1617469575584
2002-06-05,609.1444563644791
2002-06-06,604.3114140580232
2002-06-07,587.2662967726421
2002-06-10,595.4752691555175
2002-06-11,595.3871649530493
2002-06-12,590.8442992948234
2002-06-13,598.607515891471
2002-06-14,596.4415747638413
2002-06-17,594.4243374171808
2002-06-18,592.1946310959942
2002-06-19,571.338526353273
2002-06-20,565.2835829463253
2002-06-21,562.8482649953742
2002-06-24,553.546625985488
2002-06-25,552.0999488249686
2002-06-26,514.7839824808692
2002-06-27,523.1647471741832
2002-06-28,537.7001705241827
2002-07-01,531.9432169381946
2002-07-02,532.503158440915
2002-07-03,537.6834606045763
2002-07-04,550.3844196482638
2002-07-05,567.0154492966625
2002-07-08,568.2498815966311
2002-07-09,571.9019589487248
2002-07-10,565.2329883310713
2002-07-11,548.4161541033828
2002-07-12,568.085474701327
2002-07-15,556.8435991316671
2002-07-16,549.1244149994461
2002-07-17,548.0856205578119
2002-07-18,547.6433194992521
2002-07-19,532.8280147409827
2002-07-22,519.3432079610961
2002-07-23,540.0355669051138
2002-07-24,520.9657430854115
