Date,FAR EAST IMI
2000-04-06,1329.9556214783174
2000-04-07,1343.2690991580482
2000-04-10,1352.225272846989
2000-04-11,1333.1214685527837
2000-04-12,1354.9355189024209
2000-04-13,1325.4178948383121
2000-04-14,1323.9032864711917
2000-04-17,1243.9540221913412
2000-04-18,1278.591492339888
2000-04-19,1307.966167477109
2000-04-20,1312.2876066419951
2000-04-21,1319.5306630574787
2000-04-24,1337.6034962707863
2000-04-25,1356.6484749582262
2000-04-26,1359.521263968025
2000-04-27,1366.099641383782
2000-04-28,1350.70659398225
2000-05-01,1378.891713893686
2000-05-02,1386.0739181419972
2000-05-03,1407.6404079015329
2000-05-04,1416.671423043172
2000-05-05,1408.8290224274667
2000-05-08,1398.5091096743395
2000-05-09,1354.6113550041403
2000-05-10,1331.8099023489865
2000-05-11,1305.4880475058778
2000-05-12,1325.2765382003035
2000-05-15,1300.128141463592
2000-05-16,1325.6813162769904
2000-05-17,1342.9563143895562
2000-05-18,1321.9525171394823
2000-05-19,1324.0242657442604
2000-05-22,1258.5447500536188
2000-05-23,1252.5673102148846
2000-05-24,1235.0024718922696
2000-05-25,1245.574903354747
2000-05-26,1222.843360349039
2000-05-29,1224.3109652501466
2000-05-30,1222.2641750653615
2000-05-31,1221.7570538761217
2000-06-01,1222.1087781846884
2000-06-02,1225.2489309369191
2000-06-05,1265.6159814349771
2000-06-06,1263.5281075918133
2000-06-07,1262.2556425977507
2000-06-08,1257.5413372728447
2000-06-09,1256.4801168472677
2000-06-12,1256.8909476442166
2000-06-13,1232.0379172115397
2000-06-14,1220.2875200510157
2000-06-15,1202.7543072003841
2000-06-16,1195.5025849837127
2000-06-19,1218.2487270712086
2000-06-20,1246.551758091468
2000-06-21,1277.1680103893707
2000-06-22,1291.2199412277512
2000-06-23,1283.7082791769315
2000-06-26,1260.1862144594245
2000-06-27,1272.0174123652055
2000-06-28,1273.5661169488023
2000-06-29,1281.2275440919552
2000-06-30,1262.2056405632995
2000-07-03,1281.0648682452495
2000-07-04,1281.8624034276704
2000-07-05,1262.2966581677294
2000-07-06,1248.9702466011026
2000-07-07,1261.279176920036
2000-07-10,1278.92767956913
2000-07-11,1280.5840230846125
2000-07-12,1271.372073297244
2000-07-13,1264.52275207984
2000-07-14,1266.1852684264763
2000-07-17,1260.905788020793
2000-07-18,1241.7414755780394
2000-07-19,1253.1329935612707
2000-07-20,1252.3356906312397
2000-07-21,1221.6610656958098
2000-07-24,1207.1731169647387
2000-07-25,1189.7141111057158
2000-07-26,1188.1249480142856
2000-07-27,1173.2432484054643
2000-07-28,1164.8173557154666
2000-07-31,1164.4716572944274
2000-08-01,1186.7097919739867
2000-08-02,1209.477864804065
2000-08-03,1215.857375901556
2000-08-04,1199.653628497653
2000-08-07,1213.1726863000715
2000-08-08,1223.1641592738602
2000-08-09,1243.3625622996738
2000-08-10,1225.642189497453
2000-08-11,1238.3714366975883
2000-08-14,1231.9773500434467
2000-08-15,1230.4704197636934
2000-08-16,1236.2336354984047
2000-08-17,1218.4943389210607
2000-08-18,1234.9359819998479
2000-08-21,1230.9898960392427
2000-08-22,1255.6386129815392
2000-08-23,1278.9161415436633
2000-08-24,1274.1747543659508
2000-08-25,1287.0366134953124
2000-08-28,1307.0323105246443
2000-08-29,1312.4727530755265
2000-08-30,1297.9679379063768
2000-08-31,1297.516073685355
2000-09-01,1291.070390864949
2000-09-04,1290.219709733976
2000-09-05,1297.7792460857158
2000-09-06,1301.8701922455075
2000-09-07,1321.6207856704611
2000-09-08,1334.3330283932394
2000-09-11,1314.425860651477
2000-09-12,1297.946498497208
2000-09-13,1298.9766808680595
2000-09-14,1301.4770613860185
2000-09-15,1298.5501786504137
2000-09-18,1308.51722621659
2000-09-19,1314.9953610578752
2000-09-20,1350.3246096710907
2000-09-21,1335.8504301447358
2000-09-22,1241.030966253111
2000-09-25,1267.0852699605648
2000-09-26,1252.678620169721
2000-09-27,1232.9464979067131
2000-09-28,1221.9520518450363
2000-09-29,1243.3054409357776
2000-10-02,1253.0470307269127
2000-10-03,1266.9938785492507
2000-10-04,1272.9645120214032
2000-10-05,1276.0426932698601
2000-10-06,1280.2151543628706
2000-10-09,1276.0995155339128
2000-10-10,1270.590529138653
2000-10-11,1245.6526878659045
2000-10-12,1253.2163688177477
2000-10-13,1248.4919669100072
2000-10-16,1267.7632671402905
2000-10-17,1253.5147749786795
2000-10-18,1233.469115974502
2000-10-19,1235.8979173142245
2000-10-20,1261.1423644697286
2000-10-23,1259.0885869173696
2000-10-24,1255.6106575756803
2000-10-25,1263.9075715990207
2000-10-26,1257.2860950780146
2000-10-27,1230.6476342571016
2000-10-30,1211.5360872280846
2000-10-31,1200.115869990472
2000-11-01,1227.3955484617272
2000-11-02,1229.908473591509
2000-11-03,1236.504115277801
2000-11-06,1263.9917561044224
2000-11-07,1265.9110021291563
2000-11-08,1268.598133933878
2000-11-09,1243.3457961621093
2000-11-10,1222.686743037378
2000-11-13,1209.5270434027752
2000-11-14,1205.253592677275
2000-11-15,1207.6588485584355
2000-11-16,1193.6461316345267
2000-11-17,1195.823549802465
2000-11-20,1186.3213562851422
2000-11-21,1174.2172841052354
2000-11-22,1167.2764950764422
2000-11-23,1167.6187077520897
2000-11-24,1159.798256413661
2000-11-27,1168.8666491680399
2000-11-28,1166.6090159609964
2000-11-29,1139.2483680307646
2000-11-30,1134.5456901520645
2000-12-01,1142.256380089935
2000-12-04,1125.631249159297
2000-12-05,1121.262614168899
2000-12-06,1139.6753736483493
2000-12-07,1119.394254697241
2000-12-08,1114.9247603714102
2000-12-11,1149.7507038005426
2000-12-12,1149.0134281678172
2000-12-13,1145.212928211065
2000-12-14,1116.187569984184
2000-12-15,1083.1499839521755
2000-12-18,1083.7578157826356
2000-12-19,1065.6129854416654
2000-12-20,1025.8358284255216
2000-12-21,995.0475949631052
2000-12-22,986.187149825649
2000-12-25,1012.0525924137692
2000-12-26,998.4940599337812
2000-12-27,989.8882741170412
2000-12-28,988.0183803783331
2000-12-29,975.8562408498073
2001-01-01,975.8666975618382
2001-01-02,963.2692287441414
2001-01-03,963.977151247619
2001-01-04,959.8576010111419
2001-01-05,958.4463814865388
2001-01-08,959.0718808666675
2001-01-09,949.3154899856808
2001-01-10,938.3655929813884
2001-01-11,901.8778045597683
2001-01-12,906.9195623963008
2001-01-15,913.9107277509044
2001-01-16,936.0545893250219
2001-01-17,956.6582750026372
2001-01-18,959.3090932193925
2001-01-19,979.2808602286059
2001-01-22,983.2135516504736
2001-01-23,973.1931435827396
2001-01-24,980.4443170643963
2001-01-25,993.1789415499883
2001-01-26,984.4190948211291
2001-01-29,990.7086886761628
2001-01-30,985.0445573265982
2001-01-31,985.4604169452605
2001-02-01,981.4095882872998
2001-02-02,978.5015919852768
2001-02-05,959.8629345969438
2001-02-06,965.1899661544618
2001-02-07,964.4534790807769
2001-02-08,966.7344882530438
2001-02-09,960.2877927372506
2001-02-12,954.6276563558514
2001-02-13,961.9805337404362
2001-02-14,967.1243708324697
2001-02-15,990.6974822214682
2001-02-16,972.4526336363966
2001-02-19,955.6757886825724
2001-02-20,979.47936487731
2001-02-21,962.3042483396371
2001-02-22,968.4090403279018
2001-02-23,978.8195892197404
2001-02-26,980.326143432098
2001-02-27,966.178970961244
2001-02-28,948.96804412587
2001-03-01,927.6650601537451
2001-03-02,890.946934999977
2001-03-05,892.6965518357385
2001-03-06,912.7921131319231
2001-03-07,918.9724568653585
2001-03-08,914.2379764051329
2001-03-09,914.3443768978321
2001-03-12,887.1347258233417
2001-03-13,875.5134240897013
2001-03-14,869.9165355778802
2001-03-15,884.2454299868006
2001-03-16,895.5526680553546
2001-03-19,899.9404987454138
2001-03-20,890.9387851715359
2001-03-21,939.5862613316449
2001-03-22,933.0297869915414
2001-03-23,949.7353091032098
2001-03-26,981.0761182056347
2001-03-27,973.9654576554044
2001-03-28,998.3143054412128
2001-03-29,963.2259824196751
2001-03-30,941.2592257044066
2001-04-02,928.6778806028138
2001-04-03,942.5289008865118
2001-04-04,932.8686389365855
2001-04-05,953.6718319698838
2001-04-06,951.9402768596082
2001-04-09,921.6826454784756
2001-04-10,925.6970657139618
2001-04-11,950.0430006775114
2001-04-12,956.7276918066073
2001-04-13,955.3785730791126
2001-04-16,954.1329631128995
2001-04-17,954.5401787965584
2001-04-18,998.930278477022
2001-04-19,1001.1853052302312
2001-04-20,975.5748552610567
2001-04-23,987.4728385453236
2001-04-24,984.9603461346605
2001-04-25,989.864331261547
2001-04-26,994.2805416959812
2001-04-27,999.6385812641681
2001-04-30,1008.888132133196
2001-05-01,1044.0681163230022
2001-05-02,1055.069660537033
2001-05-03,1059.9480485713254
2001-05-04,1056.7410144280486
2001-05-07,1072.1554638451573
2001-05-08,1055.4135764102953
2001-05-09,1041.8124961645526
2001-05-10,1032.4094161044493
2001-05-11,1041.511915515895
2001-05-14,1026.445057326816
2001-05-15,1030.286880273507
2001-05-16,1007.3646243247199
2001-05-17,1029.139079440432
2001-05-18,1023.9317665134581
2001-05-21,1040.8516252678057
2001-05-22,1051.7937453428326
2001-05-23,1072.369132779804
2001-05-24,1074.9171073064672
2001-05-25,1065.4347300401025
2001-05-28,1051.481984609286
2001-05-29,1069.7914571213694
2001-05-30,1044.4414204973364
2001-05-31,1053.5752770161546
2001-06-01,1053.6321265703584
2001-06-04,1049.7002369725278
2001-06-05,1042.2288960931003
2001-06-06,1041.9873685048526
2001-06-07,1044.97496329024
2001-06-08,1045.7743717254991
2001-06-11,1038.1636705934943
2001-06-12,1003.261557321343
2001-06-13,1000.8694684299464
2001-06-14,992.9432507355231
2001-06-15,977.0318291396635
2001-06-18,969.027750312699
2001-06-19,971.1650078583143
2001-06-20,974.6036627544393
2001-06-21,986.4497583021496
2001-06-22,996.8953775722663
2001-06-25,983.0804144841176
2001-06-26,985.1627252998614
2001-06-27,980.1985537960472
2001-06-28,980.077614875349
2001-06-29,1000.3311789283147
2001-07-02,994.0534502920931
2001-07-03,996.8015713137823
2001-07-04,988.4792083074624
2001-07-05,986.638729520255
2001-07-06,960.564610056655
2001-07-09,947.0486145021375
2001-07-10,948.5563829408245
2001-07-11,935.8484728769507
2001-07-12,962.5505979351316
2001-07-13,953.9535745566865
2001-07-16,945.3185472888034
2001-07-17,938.3205127583417
2001-07-18,905.0734057286072
2001-07-19,908.6214859925971
2001-07-20,908.5232964556271
2001-07-23,884.6756182292183
2001-07-24,889.0755271211583
2001-07-25,893.8394101225001
2001-07-26,896.0084389946618
2001-07-27,895.3153847215716
2001-07-30,873.7449107838208
2001-07-31,891.6503999761832
2001-08-01,900.1774860810394
2001-08-02,921.8324865425001
2001-08-03,909.1824252844868
2001-08-06,910.5638329884501
2001-08-07,917.7170780723196
2001-08-08,917.2121122648111
2001-08-09,881.7788312325571
2001-08-10,882.1578204222831
2001-08-13,865.5649442406872
2001-08-14,891.3018489902569
2001-08-15,887.9374507976493
2001-08-16,871.8014900719236
2001-08-17,864.8868353185093
2001-08-20,855.4550860127813
2001-08-21,863.4891781178557
2001-08-22,859.6530160641898
2001-08-23,853.530554623132
2001-08-24,852.242758303614
2001-08-27,862.4616626767786
2001-08-28,854.8436932144448
2001-08-29,845.9163630296979
2001-08-30,835.2367619609486
2001-08-31,834.395242543411
2001-09-03,816.3901388280484
2001-09-04,849.0351512995815
2001-09-05,832.3545984500508
2001-09-06,825.0579644743319
2001-09-07,811.163608894202
2001-09-10,793.8489203741377
2001-09-11,801.9956653800105
2001-09-12,747.472956951125
2001-09-13,757.1785033924033
2001-09-14,775.5285977140816
2001-09-17,745.6667458515767
2001-09-18,755.8496970355769
2001-09-19,768.3788897032041
2001-09-20,766.6733648316725
2001-09-21,752.4143118955212
2001-09-24,749.9046860683792
2001-09-25,753.3938446236006
2001-09-26,745.9975206491026
2001-09-27,742.7077572847024
2001-09-28,767.6565185780523
2001-10-01,772.7553987431975
2001-10-02,782.169454102613
2001-10-03,767.8524372476782
2001-10-04,790.8039575474962
2001-10-05,788.0805184358724
2001-10-08,788.2651501197789
2001-10-09,772.4262945146132
2001-10-10,767.7048109907571
2001-10-11,792.7884948840508
2001-10-12,802.3491323702266
2001-10-15,793.8678285639834
2001-10-16,795.3608641624878
2001-10-17,807.316957968214
2001-10-18,795.2343484677814
2001-10-19,799.7687618928916
2001-10-22,802.311191202191
2001-10-23,815.6712670979173
2001-10-24,816.5178097872789
2001-10-25,818.9963404925134
2001-10-26,816.3566803368514
2001-10-29,798.3209569856344
2001-10-30,786.4958541299623
2001-10-31,783.4269178595775
2001-11-01,780.4517940361997
2001-11-02,780.9069863111326
2001-11-05,788.6499509354535
2001-11-06,798.2093620934135
2001-11-07,778.051957909036
2001-11-08,792.6560617210893
2001-11-09,786.1019037834692
2001-11-12,778.7849625647276
2001-11-13,779.5341239068667
2001-11-14,780.5830566359186
2001-11-15,797.6273906928066
2001-11-16,797.5186624829873
2001-11-19,808.0820426048459
2001-11-20,802.4706616407268
2001-11-21,807.2719002175085
2001-11-22,802.5254012078152
2001-11-23,802.2470174848215
2001-11-26,818.7005410011325
2001-11-27,812.460225427483
2001-11-28,794.390713755828
2001-11-29,787.3132668830617
2001-11-30,786.1746382953726
2001-12-03,772.3595235933738
2001-12-04,771.418285870259
2001-12-05,788.6265304906424
2001-12-06,791.3336752076762
2001-12-07,779.0352499373848
2001-12-10,763.8736742032396
2001-12-11,756.5999622041186
2001-12-12,765.5320623519469
2001-12-13,746.2567391251714
2001-12-14,733.0539620630525
2001-12-17,718.4978538985116
2001-12-18,721.9269683556117
2001-12-19,726.3358852689622
2001-12-20,735.1056998501954
2001-12-21,732.7352799088906
2001-12-24,738.4267239148874
2001-12-25,736.0118773455479
2001-12-26,727.2519879446306
2001-12-27,730.0651894731667
2001-12-28,747.2126430282309
2001-12-31,740.8179286957411
2002-01-01,740.8301062610326
2002-01-02,724.4612157275304
2002-01-03,730.3336962872016
2002-01-04,752.7494803944046
2002-01-07,756.2800609291318
2002-01-08,737.5986507573165
2002-01-09,734.5003427641575
2002-01-10,722.059277153427
2002-01-11,719.6487918039177
2002-01-14,718.9383409249207
2002-01-15,710.2574554649859
2002-01-16,716.7193484170821
2002-01-17,716.6302142371151
2002-01-18,724.1495999518494
2002-01-21,724.8427759919763
2002-01-22,704.1782067234627
2002-01-23,697.1102511777306
2002-01-24,703.3861868752433
2002-01-25,719.3998757782862
2002-01-28,734.9249811246306
2002-01-29,723.0870152859084
2002-01-30,714.8511391884714
2002-01-31,717.6748361745132
2002-02-01,706.260877470631
2002-02-04,698.2003278635159
2002-02-05,681.13027147087
2002-02-06,680.0213760745203
2002-02-07,689.4660781728575
2002-02-08,687.7241135218037
2002-02-11,690.4016354252101
2002-02-12,709.314587533423
2002-02-13,717.0812079748367
2002-02-14,723.9640540400246
2002-02-15,718.9235364905106
2002-02-18,721.4806728015093
2002-02-19,699.5751740093144
2002-02-20,698.1862622710619
2002-02-21,715.7550116105211
2002-02-22,712.8606671412498
2002-02-25,714.1140580262531
2002-02-26,711.9781192078113
2002-02-27,729.884939877261
2002-02-28,736.4994299589696
2002-03-01,749.0002250167465
2002-03-04,784.8742019811956
2002-03-05,783.8523944058836
2002-03-06,783.5377399295805
2002-03-07,814.7573497810295
2002-03-08,821.7934914829546
2002-03-11,834.6651850375705
2002-03-12,815.0918541943963
2002-03-13,793.9023271965998
2002-03-14,797.4285980610341
2002-03-15,803.1176524734168
2002-03-18,787.501002028695
2002-03-19,799.3123776921458
2002-03-20,789.5423328062682
2002-03-21,787.6373361673775
2002-03-22,772.9602225815514
2002-03-25,770.9294683330312
2002-03-26,769.9071741337896
2002-03-27,783.2990019987056
2002-03-28,788.0157174425823
2002-03-29,774.7313323406111
2002-04-01,759.7900150625369
2002-04-02,767.1772111483986
2002-04-03,780.1164650082511
2002-04-04,786.8685854233743
2002-04-05,788.4658991695619
2002-04-08,795.129317674585
2002-04-09,783.5032061646834
2002-04-10,784.7840588656153
2002-04-11,773.0066382674755
2002-04-12,765.4900711164306
2002-04-15,773.1911022130522
2002-04-16,781.8938067096885
2002-04-17,788.5195986424662
2002-04-18,794.5767547703792
2002-04-19,790.909397994351
2002-04-22,802.3940739258367
2002-04-23,802.4354725557022
2002-04-24,798.1049050356196
2002-04-25,799.419128593495
2002-04-26,794.1617279701159
2002-04-29,790.0936772847257
2002-04-30,787.6188047042447
2002-05-01,791.3026600394155
2002-05-02,793.4400325420897
2002-05-03,789.9516272394787
2002-05-06,784.6031761011037
2002-05-07,777.4955287485219
2002-05-08,781.631612549104
2002-05-09,787.7702450938268
2002-05-10,784.5778431595595
2002-05-13,780.2477384125666
2002-05-14,780.1707176784575
2002-05-15,790.7314139437675
2002-05-16,798.8787954844692
2002-05-17,804.0823350782565
2002-05-20,810.363789206471
2002-05-21,820.7484054450481
2002-05-22,821.4567436955617
2002-05-23,823.7284878854956
2002-05-24,825.6543896169557
2002-05-27,823.0722921095638
2002-05-28,815.8229049505505
2002-05-29,810.4366501783376
2002-05-30,809.7774719349015
2002-05-31,805.945493261948
2002-06-03,812.3817349175122
2002-06-04,796.8313735764257
2002-06-05,797.3165557685729
2002-06-06,788.0116104690879
2002-06-07,781.6930800477143
2002-06-10,778.1352487672874
2002-06-11,777.7715000267556
2002-06-12,769.415024774614
2002-06-13,760.7498043823355
2002-06-14,749.266594188639
2002-06-17,733.244216862714
2002-06-18,738.9261952343232
2002-06-19,716.873289314585
2002-06-20,720.3786347663662
2002-06-21,713.418148643304
2002-06-24,714.1361894518232
2002-06-25,718.8913690034719
2002-06-26,697.5109514862335
2002-06-27,705.9915777490755
2002-06-28,723.7580644022847
2002-07-01,723.6071340436017
2002-07-02,724.3078609057181
2002-07-03,740.5451284204034
2002-07-04,734.6791894981114
