Date,WORLD ex UK IMI
2000-07-06,1049.0248784279086
2000-07-07,1067.3219260656624
2000-07-10,1066.4313004179833
2000-07-11,1068.6491910990694
2000-07-12,1081.4486471992218
2000-07-13,1092.6318972973909
2000-07-14,1099.0136057419159
2000-07-17,1102.7754281407717
2000-07-18,1091.7041406719993
2000-07-19,1090.650551980883
2000-07-20,1100.8381642116567
2000-07-21,1080.3996058369858
2000-07-24,1069.5076313003824
2000-07-25,1063.6743570752446
2000-07-26,1055.0544914180973
2000-07-27,1045.3879290227503
2000-07-28,1036.319381065853
2000-07-31,1044.4611669824135
2000-08-01,1049.4548827120918
2000-08-02,1061.180690189079
2000-08-03,1071.752698136324
2000-08-04,1074.1471332088688
2000-08-07,1085.9141017045722
2000-08-08,1095.7462289325588
2000-08-09,1098.1958942443566
2000-08-10,1081.7413471177867
2000-08-11,1091.8772840256636
2000-08-14,1101.9164982462376
2000-08-15,1091.8254269389874
2000-08-16,1093.901490693644
2000-08-17,1095.9032547998224
2000-08-18,1100.3501215119927
2000-08-21,1106.1033475064373
2000-08-22,1114.2455837314947
2000-08-23,1123.3807152479983
2000-08-24,1117.7032587606634
2000-08-25,1119.583078451517
2000-08-28,1130.6041617526394
2000-08-29,1132.2779207382614
2000-08-30,1131.1874390900148
2000-08-31,1144.0003232235392
2000-09-01,1141.9876256305963
2000-09-04,1144.9132009208126
2000-09-05,1148.7339139778192
2000-09-06,1146.2774686944938
2000-09-07,1160.3724313321914
2000-09-08,1157.4459185436842
2000-09-11,1155.18889848042
2000-09-12,1149.4618176027416
2000-09-13,1146.1163481107546
2000-09-14,1152.0582296348523
2000-09-15,1141.1000885591952
2000-09-18,1133.4847106530478
2000-09-19,1142.7206420685236
2000-09-20,1146.9702997750314
2000-09-21,1132.9246341709413
2000-09-22,1098.5047377884348
2000-09-25,1108.5108621336435
2000-09-26,1093.0338467664722
2000-09-27,1088.2379434823374
2000-09-28,1099.9883092508485
2000-09-29,1094.107874888603
2000-10-02,1094.279581954306
2000-10-03,1094.1584324089729
2000-10-04,1100.0570753638754
2000-10-05,1103.3834330096472
2000-10-06,1086.6952120966077
2000-10-09,1079.341365912063
2000-10-10,1070.8004979165876
2000-10-11,1046.1522944320513
2000-10-12,1038.5394906596543
2000-10-13,1064.0627387998213
2000-10-16,1077.8899717012864
2000-10-17,1060.2025172025171
2000-10-18,1050.4180875317827
2000-10-19,1086.6339159251652
2000-10-20,1100.1534075413467
2000-10-23,1102.4168785077206
2000-10-24,1105.193473608531
2000-10-25,1093.2131400743856
2000-10-26,1090.5853631649654
2000-10-27,1083.6932313484238
2000-10-30,1084.8279398043387
2000-10-31,1102.0273746123362
2000-11-01,1095.7749117837684
2000-11-02,1101.0829580648874
2000-11-03,1099.7797633882376
2000-11-06,1106.6308895477919
2000-11-07,1105.8908621480764
2000-11-08,1096.1631755269043
2000-11-09,1081.9177000434584
2000-11-10,1054.890309606147
2000-11-13,1042.782419093023
2000-11-14,1066.002218378098
2000-11-15,1070.457600899678
2000-11-16,1060.2317566240176
2000-11-17,1057.3654612524851
2000-11-20,1039.8876654576004
2000-11-21,1041.8976897865277
2000-11-22,1025.188208551824
2000-11-23,1027.9714105845667
2000-11-24,1044.8976450836878
2000-11-27,1042.9563305165061
2000-11-28,1025.1921954271568
2000-11-29,1017.8550494234928
2000-11-30,993.473613906916
2000-12-01,999.3558929905726
2000-12-04,984.1379628305732
2000-12-05,1018.6925066366955
2000-12-06,1011.6599765504773
2000-12-07,1000.7088352084663
2000-12-08,1019.458959206573
2000-12-11,1042.174513238194
2000-12-12,1034.8735803742861
2000-12-13,1026.031359297676
2000-12-14,999.8969192352561
2000-12-15,973.6115298880516
2000-12-18,978.5093468008397
2000-12-19,972.4771517736854
2000-12-20,930.0095120250486
2000-12-21,922.4118600191563
2000-12-22,933.4889725551492
2000-12-25,937.0681191570737
2000-12-26,935.2194348463244
2000-12-27,942.9083342488163
2000-12-28,952.4161377623592
2000-12-29,936.8333826594078
2001-01-01,936.8348296746228
2001-01-02,908.1524151917185
2001-01-03,934.6413124782177
2001-01-04,932.4686373684191
2001-01-05,910.893750153657
2001-01-08,908.7980047290638
2001-01-09,913.661323538959
2001-01-10,918.5349748306783
2001-01-11,919.0110740402374
2001-01-12,920.6777995486487
2001-01-15,926.1775283720502
2001-01-16,931.2946035771096
2001-01-17,947.556282704024
2001-01-18,945.6256231923594
2001-01-19,951.8467487722286
2001-01-22,952.3646598175725
2001-01-23,956.724782320047
2001-01-24,971.7441919900232
2001-01-25,971.5394532893171
2001-01-26,967.6075698145
2001-01-29,976.4827661625724
2001-01-30,975.8711008304431
2001-01-31,970.3438007794911
2001-02-01,963.0696776998517
2001-02-02,954.4776237235495
2001-02-05,947.7461421516572
2001-02-06,955.6806169101736
2001-02-07,946.8394721575035
2001-02-08,952.59535899163
2001-02-09,937.2626181475022
2001-02-12,940.2211993576759
2001-02-13,941.1342123937039
2001-02-14,939.7792279737802
2001-02-15,960.5011835084447
2001-02-16,934.7424197915656
2001-02-19,928.9442585180078
2001-02-20,927.8241283122094
2001-02-21,910.6155900307957
2001-02-22,909.8595656156956
2001-02-23,905.1329507040068
2001-02-26,917.9154817750692
2001-02-27,905.1188728505759
2001-02-28,893.9857163606487
2001-03-01,882.4334455291089
2001-03-02,871.38805775674
2001-03-05,880.0661553553889
2001-03-06,891.0306997308654
2001-03-07,897.2603995741601
2001-03-08,891.7714857877514
2001-03-09,876.7743102157401
2001-03-12,847.2143450266957
2001-03-13,857.7048773248479
2001-03-14,843.7617486821723
2001-03-15,852.6054668825203
2001-03-16,845.2983059178088
2001-03-19,853.0598540528841
2001-03-20,839.8544314125535
2001-03-21,835.9785020881747
2001-03-22,832.5716590141374
2001-03-23,843.9805644593796
2001-03-26,858.7216642337514
2001-03-27,871.0458129106256
2001-03-28,864.0139371321218
2001-03-29,860.8736179204964
2001-03-30,863.9765720749022
2001-04-02,855.1446495753379
2001-04-03,829.6901831312142
2001-04-04,818.53944061145
2001-04-05,851.4079447067887
2001-04-06,837.853475235691
2001-04-09,840.0194032321036
2001-04-10,866.0005779404302
2001-04-11,873.3493308246036
2001-04-12,877.486278653151
2001-04-13,877.3032676969467
2001-04-16,880.2845593771793
2001-04-17,885.8795017748928
2001-04-18,924.3655724485442
2001-04-19,922.7476239862959
2001-04-20,905.4874207119403
2001-04-23,897.6581314492671
2001-04-24,894.8961544691111
2001-04-25,902.1642068998021
2001-04-26,904.242980158734
2001-04-27,920.808439909349
2001-04-30,929.0828954941292
2001-05-01,938.2382137135753
2001-05-02,940.840010216957
2001-05-03,928.4978456586681
2001-05-04,934.7734976646079
2001-05-07,938.8596153754986
2001-05-08,940.0979859233445
2001-05-09,935.2686305370692
2001-05-10,938.156500209856
2001-05-11,939.0092703686596
2001-05-14,937.1236181042098
2001-05-15,936.2448264109252
2001-05-16,944.1785677979371
2001-05-17,955.3643270622034
2001-05-18,960.6831756057173
2001-05-21,975.630170924939
2001-05-22,983.7357252906446
2001-05-23,979.1747634630447
2001-05-24,984.7097193565518
2001-05-25,976.2114708481598
2001-05-28,972.383615953527
2001-05-29,971.3813269292517
2001-05-30,952.5304431475015
2001-05-31,965.049333529333
2001-06-01,968.7704937579495
2001-06-04,970.8835992558795
2001-06-05,979.9921427350918
2001-06-06,974.5700130501696
2001-06-07,975.242986199754
2001-06-08,971.1607755669476
2001-06-11,968.0482193635672
2001-06-12,953.6096231130676
2001-06-13,947.3170909551799
2001-06-14,927.5174761494644
2001-06-15,918.4018030138635
2001-06-18,912.3438981956771
2001-06-19,916.5781033764415
2001-06-20,924.8696418698223
2001-06-21,930.7947764340387
2001-06-22,927.2250496026224
2001-06-25,917.6115998615095
2001-06-26,914.8810271348997
2001-06-27,913.6435262887885
2001-06-28,930.9343340696854
2001-06-29,940.1645266790919
2001-07-02,944.8380631036237
2001-07-03,942.5448961685724
2001-07-04,940.6679292607113
2001-07-05,938.1423300948135
2001-07-06,911.762533954671
2001-07-09,909.6724830552943
2001-07-10,896.2023696008717
2001-07-11,887.3545356539418
2001-07-12,911.7599018239549
2001-07-13,915.2417929388101
2001-07-16,904.3781451215816
2001-07-17,910.2900382942884
2001-07-18,886.5364489537872
2001-07-19,893.844410181704
2001-07-20,888.3150207132753
2001-07-23,880.9113057270574
2001-07-24,866.6635604846048
2001-07-25,868.812489834568
2001-07-26,878.0427503468221
2001-07-27,884.6890026137935
2001-07-30,882.0363375811816
2001-07-31,888.9158932306867
2001-08-01,891.2571490424461
2001-08-02,894.2642232131315
2001-08-03,886.1688172158018
2001-08-06,884.3645129195343
2001-08-07,888.6746786931953
2001-08-08,877.6275100339014
2001-08-09,861.3087698195363
2001-08-10,857.432452824674
2001-08-13,855.7642614851234
2001-08-14,860.3089301118057
2001-08-15,847.2151695187376
2001-08-16,842.9785513940827
2001-08-17,828.9246155365898
2001-08-20,832.4359805473903
2001-08-21,829.0374027340629
2001-08-22,827.059125590059
2001-08-23,829.9155862245024
2001-08-24,841.9036020594049
2001-08-27,843.7900656536352
2001-08-28,832.8700572103229
2001-08-29,825.8706092855144
2001-08-30,813.471502281804
2001-08-31,815.3578229340476
2001-09-03,811.4154328722504
2001-09-04,826.0521809942738
2001-09-05,820.2648700776366
2001-09-06,803.5778812267738
2001-09-07,782.2425820718186
2001-09-10,781.6192896767483
2001-09-11,767.4589259059933
2001-09-12,761.4687445608881
2001-09-13,762.4706470746846
2001-09-14,750.1204481951003
2001-09-17,724.9688029295856
2001-09-18,720.1965514273875
2001-09-19,708.3784841408599
2001-09-20,689.638505765406
2001-09-21,680.769305735511
2001-09-24,703.8906945094125
2001-09-25,706.1113669161513
2001-09-26,705.3389479455806
2001-09-27,711.3066551642444
2001-09-28,734.4980397400128
2001-10-01,727.9397292773174
2001-10-02,735.8035311630624
2001-10-03,741.5879793089935
2001-10-04,753.285087793777
2001-10-05,749.0766409078434
2001-10-08,745.7371741573547
2001-10-09,741.9090726965146
2001-10-10,758.9601607748125
2001-10-11,778.9440587976294
2001-10-12,774.4609848324673
2001-10-15,769.2611605047435
2001-10-16,774.4914210372997
2001-10-17,770.9147617097361
2001-10-18,765.3550202113049
2001-10-19,769.1736986919742
2001-10-22,782.2100205679121
2001-10-23,787.9514482998156
2001-10-24,787.7345415147009
2001-10-25,788.9681949852323
2001-10-26,796.2779875603825
2001-10-29,772.7755588440291
2001-10-30,756.0758705727956
2001-10-31,763.3730749740294
2001-11-01,770.4597973805236
2001-11-02,772.5216783299652
2001-11-05,788.4240813055831
2001-11-06,796.7679360146657
2001-11-07,793.0760685114981
2001-11-08,803.348853836998
2001-11-09,800.1781816992816
2001-11-12,795.0429425016392
2001-11-13,817.1692977403454
2001-11-14,819.0396857988644
2001-11-15,824.1443166238523
2001-11-16,821.9995176926843
2001-11-19,835.9929362086804
2001-11-20,826.2910157768036
2001-11-21,827.605812292971
2001-11-22,826.9943385135035
2001-11-23,834.1675102720259
2001-11-26,838.5865878586774
2001-11-27,831.5988631362378
2001-11-28,815.2252317064292
2001-11-29,819.296156916811
2001-11-30,814.361377889765
2001-12-03,810.1139241989939
2001-12-04,819.05210738598
2001-12-05,840.7859625513424
2001-12-06,838.876214831714
2001-12-07,832.7015028925929
2001-12-10,821.1491219624535
2001-12-11,819.4990968336131
2001-12-12,815.4265037521033
2001-12-13,800.3032259595765
2001-12-14,795.1963454570007
2001-12-17,801.1389097296046
2001-12-18,807.2856093093804
2001-12-19,810.3503645533991
2001-12-20,806.4230088715165
2001-12-21,817.957361043639
2001-12-24,824.1417911741999
2001-12-25,823.8058633019506
2001-12-26,824.6916553997061
2001-12-27,826.9206891228462
2001-12-28,835.9606594610868
2001-12-31,824.7801275949342
2002-01-01,824.7802962047439
2002-01-02,814.9189202636733
2002-01-03,826.1849438995101
2002-01-04,836.9059032266109
2002-01-07,833.9724963354812
2002-01-08,829.4037884254552
2002-01-09,828.5601725632357
2002-01-10,822.3545238166677
2002-01-11,819.9144685280953
2002-01-14,809.2452133959197
2002-01-15,814.1607091540441
2002-01-16,809.4314141731045
2002-01-17,818.6071193709673
2002-01-18,812.0485033819489
2002-01-21,810.9508456946842
2002-01-22,805.4687951809977
2002-01-23,808.8103350642986
2002-01-24,817.684122631595
2002-01-25,828.3750774041636
2002-01-28,833.693956991578
2002-01-29,816.7760608851103
2002-01-30,817.9380012534345
2002-01-31,828.0236682589045
2002-02-01,823.1571616074954
2002-02-04,804.2680988242804
2002-02-05,795.4329377262177
2002-02-06,789.4082943690469
2002-02-07,789.5947374980519
2002-02-08,795.5335219920087
2002-02-11,801.3701080251556
2002-02-12,802.3131651097469
2002-02-13,811.7540879787134
2002-02-14,814.7220457190068
2002-02-15,805.1214416238493
2002-02-18,806.4280091391636
2002-02-19,788.4009960904383
2002-02-20,795.0284843621469
2002-02-21,792.3440620888457
2002-02-22,789.8565448631991
2002-02-25,804.065551902671
2002-02-26,807.2770868238223
2002-02-27,816.1881854084622
2002-02-28,816.0065120874242
2002-03-01,829.7575131523097
2002-03-04,847.3935649084549
2002-03-05,844.1905651316342
2002-03-06,848.6816068706892
2002-03-07,849.0435173756192
2002-03-08,857.4519461268214
2002-03-11,859.7105758044337
2002-03-12,855.4588879485333
2002-03-13,845.8120111781469
2002-03-14,842.5346945643504
2002-03-15,849.4575382293564
2002-03-18,850.9259212067102
2002-03-19,854.1493617932749
2002-03-20,843.0155569737964
2002-03-21,845.2482632489518
2002-03-22,843.8691062267338
2002-03-25,836.2301449711132
2002-03-26,839.2666117942147
2002-03-27,846.7477978260434
2002-03-28,850.9093270127848
2002-03-29,849.0504329680597
2002-04-01,842.133191091194
2002-04-02,836.2514985523251
2002-04-03,833.1743543800993
2002-04-04,831.7976538597991
2002-04-05,832.8463123748288
2002-04-08,835.06659268457
2002-04-09,830.3324122892091
2002-04-10,836.104118772939
2002-04-11,818.1139436027893
2002-04-12,824.1802576566309
2002-04-15,822.3434666813519
2002-04-16,836.7893566474138
2002-04-17,834.3311106170755
2002-04-18,831.5411308813647
2002-04-19,832.7942657474463
2002-04-22,825.1488464036954
2002-04-23,821.5919253721636
2002-04-24,815.2671151764807
2002-04-25,808.8163249325167
2002-04-26,800.9339220641431
2002-04-29,793.5629398538213
2002-04-30,799.9295414831287
2002-05-01,801.5261221587527
2002-05-02,801.449700961856
2002-05-03,789.4405261708816
2002-05-06,777.7439048313447
2002-05-07,775.2833949204417
2002-05-08,798.3655701816417
2002-05-09,791.864178025298
2002-05-10,779.6630216978615
2002-05-13,789.6722408331577
2002-05-14,807.6974572984067
2002-05-15,805.4286460110426
2002-05-16,806.821544855812
2002-05-17,804.1288121086532
2002-05-20,797.9099568499298
2002-05-21,795.2473747241971
2002-05-22,790.3595161939852
2002-05-23,798.7430463631413
2002-05-24,792.6995444103134
2002-05-27,794.6148634397838
2002-05-28,784.5695349994328
2002-05-29,778.3903546944395
2002-05-30,771.9545488650188
2002-05-31,775.4217316996805
2002-06-03,759.8686910808261
2002-06-04,750.7657967676722
2002-06-05,758.0821216767548
2002-06-06,743.3686689759547
2002-06-07,740.0032116621389
2002-06-10,741.2655740676965
2002-06-11,735.0925086517749
2002-06-12,731.4484819444577
2002-06-13,724.4521219830414
2002-06-14,717.7558501810955
2002-06-17,736.4071601528623
2002-06-18,734.3774391436054
2002-06-19,718.2006083425756
2002-06-20,704.4709894516005
2002-06-21,693.3601388060822
2002-06-24,686.3267396597303
2002-06-25,685.6642018013195
2002-06-26,669.3067021675123
2002-06-27,682.8010394783549
2002-06-28,687.9822598316495
2002-07-01,677.8226031609379
2002-07-02,664.4148022104145
2002-07-03,667.2248994458287
2002-07-04,669.7791507772463
2002-07-05,694.6777921359434
2002-07-08,681.6736461063317
2002-07-09,667.948755999918
2002-07-10,652.1757943092148
2002-07-11,648.3153228714949
2002-07-12,646.6692371740592
2002-07-15,629.2966753313227
2002-07-16,619.1566847658851
