Date,GOLDEN DRAGON WITH CHINA ALL SHARES
2012-04-16,1853.9411070818182
2012-04-17,1826.2523318549156
2012-04-18,1847.9806954357618
2012-04-19,1854.5887542806909
2012-04-20,1841.9135204342265
2012-04-23,1832.152281967759
2012-04-24,1823.506604775594
2012-04-25,1832.5016494712763
2012-04-26,1833.1059219750757
2012-04-27,1823.1451374969022
2012-04-30,1845.4768207323302
2012-05-01,1846.914082211922
2012-05-02,1882.8535628637449
2012-05-03,1877.524077508635
2012-05-04,1879.7504399205552
2012-05-07,1848.428832061205
2012-05-08,1852.5538180040708
2012-05-09,1836.385537987699
2012-05-10,1827.3637464561323
2012-05-11,1808.5187523592504
2012-05-14,1805.5205540430024
2012-05-15,1820.556914142184
2012-05-16,1773.5766180085825
2012-05-17,1793.954701201212
2012-05-18,1762.4100264557833
2012-05-21,1763.979911997343
2012-05-22,1785.135654982636
2012-05-23,1784.4171336635995
2012-05-24,1775.2317652933943
2012-05-25,1780.6572149992523
2012-05-28,1792.6234994130066
2012-05-29,1829.359494942671
2012-05-30,1829.2772358178065
2012-05-31,1828.2490351843323
2012-06-01,1808.682967019466
2012-06-04,1741.1758353273767
2012-06-05,1756.4292664796317
2012-06-06,1773.3580399751977
2012-06-07,1772.9707723706006
2012-06-08,1769.902875378474
2012-06-11,1800.0670599104167
2012-06-12,1799.0699036190265
2012-06-13,1796.7225688697818
2012-06-14,1779.5037196617593
2012-06-15,1802.1462302276432
2012-06-18,1829.7895955683532
2012-06-19,1813.958686103041
2012-06-20,1816.7322677979437
2012-06-21,1802.0585480766715
2012-06-22,1792.9123759913532
2012-06-25,1783.3995925315517
2012-06-26,1785.6673838280221
2012-06-27,1803.0534626413285
2012-06-28,1793.9878573893454
2012-06-29,1793.2897360617296
2012-07-02,1811.994698242834
2012-07-03,1831.2212237313572
2012-07-04,1850.6705312290378
2012-07-05,1867.0977586122376
2012-07-06,1884.9237650654595
2012-07-09,1851.444136736946
2012-07-10,1851.272008680612
2012-07-11,1856.5111064628998
2012-07-12,1837.7864349582512
2012-07-13,1832.8881662962553
2012-07-16,1827.2614764391485
2012-07-17,1853.176108453564
2012-07-18,1829.3867336965645
2012-07-19,1856.585048085945
2012-07-20,1872.4919274859315
2012-07-23,1836.707499819993
2012-07-24,1835.4894791187842
2012-07-25,1819.3058329351593
2012-07-26,1792.5977257763886
2012-07-27,1814.743854403908
2012-07-30,1848.6267860590117
2012-07-31,1860.120623741659
2012-08-01,1868.8788600604073
2012-08-02,1878.9465293899398
2012-08-03,1848.0468484976575
2012-08-06,1864.4958460374685
2012-08-07,1870.1646995081926
2012-08-08,1880.3298177628128
2012-08-09,1910.8477178999633
2012-08-10,1899.0023935497752
2012-08-13,1881.0077733664411
2012-08-14,1897.9493973138487
2012-08-15,1887.5667382981103
2012-08-16,1870.3977139720052
2012-08-17,1885.7460195172478
2012-08-20,1874.521798531143
2012-08-21,1863.4733611732956
2012-08-22,1850.610513018926
2012-08-23,1849.788662080568
2012-08-24,1840.552398266504
2012-08-27,1828.517186676267
2012-08-28,1815.1405025632555
2012-08-29,1817.6378768512852
2012-08-30,1808.1215511194564
2012-08-31,1791.9969775774046
2012-09-03,1806.877492569461
2012-09-04,1799.2788361404182
2012-09-05,1772.4973696595112
2012-09-06,1773.1876900339425
2012-09-07,1804.9756001847823
2012-09-10,1814.4277151805516
2012-09-11,1805.6621471180335
2012-09-12,1818.1680757336626
2012-09-13,1811.5284692170535
2012-09-14,1824.9987118946142
2012-09-17,1819.3984517143679
2012-09-18,1819.2487766172512
2012-09-19,1835.7138599945135
2012-09-20,1823.3844009397374
2012-09-21,1830.2121580493263
2012-09-24,1841.8599283412325
2012-09-25,1832.1527916632172
2012-09-26,1832.8784366294312
2012-09-27,1854.8313369916111
2012-09-28,1872.8636413053032
2012-10-01,1863.9125933072078
2012-10-02,1862.7520420108297
2012-10-03,1869.3687545735786
2012-10-04,1853.9016297526919
2012-10-05,1854.1359813471029
2012-10-08,1847.8841086461714
2012-10-09,1869.2142272297872
2012-10-10,1870.5948009755343
2012-10-11,1858.2685428747945
2012-10-12,1863.0235043959858
2012-10-15,1865.7771887682973
2012-10-16,1860.1824319974362
2012-10-17,1856.7242207985807
2012-10-18,1875.2042588284128
2012-10-19,1881.2822439553167
2012-10-22,1881.8456898204051
2012-10-23,1890.4817775065578
2012-10-24,1892.3079731333999
2012-10-25,1888.7723774130002
2012-10-26,1866.8088981263786
2012-10-29,1867.0895707163065
2012-10-30,1858.5800424114288
2012-10-31,1874.7226300744194
2012-11-01,1897.110800737566
2012-11-02,1928.8622758326853
2012-11-05,1932.1121923163978
2012-11-06,1928.996789932468
2012-11-07,1947.1506649667733
2012-11-08,1918.0877602147468
2012-11-09,1915.8141385417155
2012-11-12,1919.419060018202
2012-11-13,1891.4089580515874
2012-11-14,1904.742142291864
2012-11-15,1870.826911495533
2012-11-16,1880.6681441507055
2012-11-19,1870.0728469589064
2012-11-20,1869.969517003889
2012-11-21,1882.9014756734896
2012-11-22,1882.7302141995747
2012-11-23,1898.6213059204294
2012-11-26,1897.5506336605972
2012-11-27,1899.6506143413199
2012-11-28,1892.5006166677272
2012-11-29,1894.7683143636696
2012-11-30,1906.8939072348273
2012-12-03,1879.7343974567734
2012-12-04,1881.5802188178832
2012-12-05,1922.644576255499
2012-12-06,1932.558107763999
2012-12-07,1951.626190637786
2012-12-10,1957.946348903937
2012-12-11,1945.8959952674902
2012-12-12,1955.89538738419
2012-12-13,1945.7507198559508
2012-12-14,1966.8050979620587
2012-12-17,1952.169971274946
2012-12-18,1944.4985200568522
2012-12-19,1947.2986674764368
2012-12-20,1947.8592100073656
2012-12-21,1942.5484691870768
2012-12-24,1942.5341408358195
2012-12-25,1959.7291266751524
2012-12-26,1956.6806442555685
2012-12-27,1960.1372009863383
2012-12-28,1973.2483995973873
2012-12-31,1988.54638513823
2013-01-01,1988.5463851382306
2013-01-02,2018.6877119202686
2013-01-03,2050.526967925895
2013-01-04,2057.0340449412606
2013-01-07,2048.1662394388386
2013-01-08,2036.0207461574985
2013-01-09,2049.576264397004
2013-01-10,2035.9444631561864
2013-01-11,2000.3446826834784
2013-01-14,2021.2285987243365
2013-01-15,2023.4100546564073
2013-01-16,2020.6706063717188
2013-01-17,1999.5665253057289
2013-01-18,2038.4865840763255
2013-01-21,2037.4018126950605
2013-01-22,2044.9994546679727
2013-01-23,2044.4688755162706
2013-01-24,2019.0684440574926
2013-01-25,1992.5925728574846
2013-01-28,2007.49021260888
2013-01-29,2015.2042572175048
2013-01-30,2013.6325617564867
2013-01-31,2007.820702265984
2013-02-01,1998.5742164696871
2013-02-04,2023.6998913443706
2013-02-05,2008.2436864703795
2013-02-06,2013.6415495256917
2013-02-07,2024.8264373114987
2013-02-08,2029.3345589320645
2013-02-11,2029.4535750941918
2013-02-12,2016.6383556554167
2013-02-13,2020.7471497753852
2013-02-14,2045.950547886039
2013-02-15,2048.5600887366654
2013-02-18,2040.5182480641793
2013-02-19,2017.5571111717038
2013-02-20,2033.0339375834085
2013-02-21,2013.7946792643431
2013-02-22,2014.0473730913016
2013-02-25,2006.3163672647956
2013-02-26,2000.3924793496487
2013-02-27,2007.6214347888772
2013-02-28,2049.319832636462
2013-03-01,2062.2909335855234
2013-03-04,2010.457207528065
2013-03-05,2029.1780309643088
2013-03-06,2052.550114724495
2013-03-07,2033.7258112961986
2013-03-08,2063.08154592822
2013-03-11,2050.8264652440553
2013-03-12,2030.7386489993303
2013-03-13,2019.6153142085752
2013-03-14,2016.0051905093867
2013-03-15,1992.407769187994
2013-03-18,1973.7723257153511
2013-03-19,1989.2008072741676
2013-03-20,2005.694838744174
2013-03-21,2009.2724113495785
2013-03-22,1993.444377595196
2013-03-25,2020.40701394062
2013-03-26,2018.8935803091426
2013-03-27,2043.9557299879154
2013-03-28,2008.3960235248949
2013-03-29,2010.6420018767026
2013-04-01,2008.281162877065
2013-04-02,2008.4815442213355
2013-04-03,2006.01435001616
2013-04-04,2004.89818288593
2013-04-05,1947.411269264079
2013-04-08,1934.180469236738
2013-04-09,1942.1836142440002
2013-04-10,1949.8520356248289
2013-04-11,1952.3475510719659
2013-04-12,1950.4975041229857
2013-04-15,1927.5906982381628
2013-04-16,1924.8841513502666
2013-04-17,1934.2021954834856
2013-04-18,1924.6688827012338
2013-04-19,1971.928381546797
2013-04-22,1985.937734483165
2013-04-23,1959.484628778875
2013-04-24,1993.3431934849507
2013-04-25,1999.2920004755524
2013-04-26,1997.4629417888448
2013-04-29,1988.0810194860073
2013-04-30,1988.6429871056082
2013-05-01,1987.3793539626888
2013-05-02,2002.8436922974242
2013-05-03,2007.9293887959611
2013-05-06,2036.5737095814648
2013-05-07,2041.7924576866967
2013-05-08,2048.9317723637823
2013-05-09,2058.848013632364
2013-05-10,2081.6185622301978
2013-05-13,2055.9007706344064
2013-05-14,2044.96433115892
2013-05-15,2074.1855761078423
2013-05-16,2074.4294182452622
2013-05-17,2095.200879336278
2013-05-20,2113.461430716948
2013-05-21,2106.3878855546955
2013-05-22,2103.327778094575
2013-05-23,2051.467928210965
2013-05-24,2050.2006199719353
2013-05-27,2057.3493830149573
2013-05-28,2089.9125677137604
2013-05-29,2058.664129330666
2013-05-30,2031.807147674425
2013-05-31,2038.8919643179847
2013-06-03,2016.5747369017076
2013-06-04,2006.2304330115335
2013-06-05,1992.5603952300476
2013-06-06,1952.1897575483379
2013-06-07,1935.549903564696
2013-06-10,1942.7941828769492
2013-06-11,1911.920699686158
2013-06-12,1902.9530589332426
2013-06-13,1864.6450265689925
2013-06-14,1870.7706447570833
2013-06-17,1885.3673904905004
2013-06-18,1881.8840806331057
2013-06-19,1866.7597963355443
2013-06-20,1847.9976005625642
2013-06-21,1838.9050776653326
2013-06-24,1786.5006853453963
2013-06-25,1782.7901955019313
2013-06-26,1829.096574259717
2013-06-27,1841.640721437277
2013-06-28,1882.9251013498197
2013-07-01,1877.8998011739966
2013-07-02,1871.539254779736
2013-07-03,1844.8390420436913
2013-07-04,1869.2681108673178
2013-07-05,1904.1672372404596
2013-07-08,1864.8200844636697
2013-07-09,1884.2448393185527
2013-07-10,1899.5792714031086
2013-07-11,1931.9155919251507
2013-07-12,1917.4481014670798
2013-07-15,1927.9918718075392
2013-07-16,1917.9192637817034
2013-07-17,1920.09951150284
2013-07-18,1906.6224455545373
2013-07-19,1878.2012097577203
2013-07-22,1875.8703518619704
2013-07-23,1918.8734495190063
2013-07-24,1916.41418947385
2013-07-25,1912.3293041502495
2013-07-26,1906.6304102597285
2013-07-29,1886.9808049740245
2013-07-30,1899.4877811315764
2013-07-31,1890.4504449210654
2013-08-01,1913.681999000694
2013-08-02,1914.1926436535537
2013-08-05,1929.9889488950944
2013-08-06,1910.1773840558612
2013-08-07,1883.726119555704
2013-08-08,1876.2233154966407
2013-08-09,1889.242486071621
2013-08-12,1934.3076294513507
2013-08-13,1965.217841079703
2013-08-14,1956.6963709415952
2013-08-15,1951.2251334248679
2013-08-16,1937.926115064499
2013-08-19,1933.821383967365
2013-08-20,1891.3607653481445
2013-08-21,1893.5508552160743
2013-08-22,1899.4155947305185
2013-08-23,1892.1380969708387
2013-08-26,1913.9402922786207
2013-08-27,1902.7932844851327
2013-08-28,1891.6147312111004
2013-08-29,1920.681499870787
2013-08-30,1937.495831615444
2013-09-02,1959.8841700360092
2013-09-03,1984.7230170056444
2013-09-04,1975.3749233869328
2013-09-05,2002.5714065621548
2013-09-06,1998.1868957663603
2013-09-09,2014.6486630056197
2013-09-10,2035.3653611198263
2013-09-11,2030.0671216304186
2013-09-12,2032.2750840004874
2013-09-13,2028.0479973527117
2013-09-16,2034.1870150707648
2013-09-17,2023.019207930593
2013-09-18,2016.2881548321434
2013-09-19,2003.887631796471
2013-09-20,2008.8774263795829
2013-09-23,2024.224371144075
2013-09-24,2009.907341845267
2013-09-25,2005.2524438949254
2013-09-26,1990.0410197625135
2013-09-27,1989.117048091444
2013-09-30,1972.9315241030813
2013-10-01,1976.2341597039633
2013-10-02,1975.805047374741
2013-10-03,1993.7833692896725
2013-10-04,1995.3940621555537
2013-10-07,1989.2221763150326
2013-10-08,2006.5055301898462
2013-10-09,2013.8910042396137
2013-10-10,2005.7173425641581
2013-10-11,2019.300090713853
2013-10-14,2014.3283387426352
2013-10-15,2036.4824431217169
2013-10-16,2021.8596181805033
2013-10-17,1994.144502011998
2013-10-18,2008.3637837215463
2013-10-21,2023.5505406689037
2013-10-22,1999.2760703864453
2013-10-23,1976.7302767108113
2013-10-24,1961.9712543756687
2013-10-25,1943.7281476391806
2013-10-28,1952.7881235604386
2013-10-29,1956.8819241689632
2013-10-30,1988.0604668946146
2013-10-31,2004.73143342338
2013-11-01,2021.898400792243
2013-11-04,2013.2212864678588
2013-11-05,2006.2976524222202
2013-11-06,1992.8420110075483
2013-11-07,2004.4258724606061
2013-11-08,1991.9314490182994
2013-11-11,1993.6071150263442
2013-11-12,1988.039103200018
2013-11-13,1957.4868437813425
2013-11-14,1965.7081604509724
2013-11-15,1993.5016546173624
2013-11-18,2038.4406808426547
2013-11-19,2038.1190218935703
2013-11-20,2047.5567635506436
2013-11-21,2032.3092213971743
2013-11-22,2026.745435473102
2013-11-25,2031.260984152503
2013-11-26,2026.0814934518028
2013-11-27,2038.6369021086098
2013-11-28,2043.0688835376473
2013-11-29,2049.353207977788
2013-12-02,2062.4558664237034
2013-12-03,2054.6562737409927
2013-12-04,2060.4553809123413
2013-12-05,2042.1669096984815
2013-12-06,2034.1639097012555
2013-12-09,2039.287175019181
2013-12-10,2028.2709785037805
2013-12-11,1999.1848599323318
2013-12-12,1993.4884006844259
2013-12-13,1998.1861213177694
2013-12-16,1978.535303148878
2013-12-17,1980.927345215136
2013-12-18,1978.0624560037752
2013-12-19,1976.5293007913326
2013-12-20,1957.0838751194176
2013-12-23,1960.980328858462
2013-12-24,1978.4246432814994
2013-12-25,1982.4150818421629
2013-12-26,1972.2370800796155
2013-12-27,1973.044144383053
2013-12-30,1972.317229063162
2013-12-31,1989.5274381548627
2014-01-01,1989.5274381548631
2014-01-02,2004.2907869233252
2014-01-03,1976.7623340600903
2014-01-06,1949.8727961173468
2014-01-07,1952.5664757810741
2014-01-08,1968.4472276439294
2014-01-09,1952.619429669836
2014-01-10,1941.1174968856355
2014-01-13,1947.2154206698679
2014-01-14,1940.6997438034275
2014-01-15,1961.3236920200986
2014-01-16,1963.3055246309364
2014-01-17,1970.6438705855712
2014-01-20,1956.9645336195983
2014-01-21,1967.1665209784444
2014-01-22,1980.7381744348954
2014-01-23,1944.3078376024057
2014-01-24,1930.6798082230516
2014-01-27,1892.9370971949318
2014-01-28,1895.8356506434366
2014-01-29,1911.1067558152229
2014-01-30,1912.2129179906635
2014-01-31,1923.300900450752
2014-02-03,1918.6682485658287
2014-02-04,1888.6511988684517
2014-02-05,1866.2045773628483
2014-02-06,1869.4121548066596
2014-02-07,1886.0265813671954
2014-02-10,1891.1092249226892
2014-02-11,1910.612491104117
2014-02-12,1943.2065644759748
2014-02-13,1920.3784106758858
2014-02-14,1930.4338293219978
2014-02-17,1942.344721115115
2014-02-18,1930.632432761623
2014-02-19,1936.3169528352948
2014-02-20,1923.1273960618385
2014-02-21,1922.2017902388254
2014-02-24,1900.318275212548
2014-02-25,1887.0778015102828
2014-02-26,1907.333480750152
2014-02-27,1922.2725187916624
2014-02-28,1908.0648636160702
2014-03-03,1901.424554498483
2014-03-04,1906.652062180928
2014-03-05,1904.0852403143579
2014-03-06,1904.6613567127258
2014-03-07,1899.959174656366
2014-03-10,1862.4899585323149
2014-03-11,1869.3309742984277
2014-03-12,1846.8276690297898
2014-03-13,1847.978897045321
2014-03-14,1828.2079864682105
2014-03-17,1828.923228008766
2014-03-18,1837.428347664032
2014-03-19,1831.7957918126347
2014-03-20,1815.3853098690442
2014-03-21,1840.514936981587
2014-03-24,1865.8737687948844
2014-03-25,1862.8131130994857
2014-03-26,1872.034755617112
2014-03-27,1873.6734879513463
2014-03-28,1885.7475009270058
2014-03-31,1892.2766741753082
2014-04-01,1912.296980814998
2014-04-02,1926.1315369440156
2014-04-03,1931.221772867352
2014-04-04,1934.062227290137
2014-04-07,1922.350990371038
2014-04-08,1937.2533528424083
2014-04-09,1946.884356565656
2014-04-10,1963.5086433251336
2014-04-11,1949.9667171748197
2014-04-14,1956.468524444776
2014-04-15,1932.7407409628738
2014-04-16,1934.6345561855683
2014-04-17,1934.547135899341
2014-04-18,1936.709378512873
2014-04-21,1931.9054887532802
2014-04-22,1931.9154144065237
2014-04-23,1917.3022216762645
2014-04-24,1920.5315166408836
2014-04-25,1889.879985100627
2014-04-28,1878.4304252458642
2014-04-29,1901.2277893404228
2014-04-30,1877.3995234098936
2014-05-01,1877.372365667443
2014-05-02,1889.1189609298704
2014-05-05,1879.8467018851184
2014-05-06,1876.0534468511985
2014-05-07,1858.9752626706381
2014-05-08,1870.1075073785003
2014-05-09,1882.654285860633
2014-05-12,1903.058723712375
2014-05-13,1917.6581019579248
2014-05-14,1932.6201853756097
2014-05-15,1931.1410879607638
2014-05-16,1931.317035088247
2014-05-19,1922.3227982652047
2014-05-20,1928.639550399233
2014-05-21,1940.829510822905
2014-05-22,1957.7225996911557
2014-05-23,1969.8134186317322
2014-05-26,1970.1274606710833
2014-05-27,1972.698099450949
2014-05-28,1990.0903609181628
2014-05-29,1980.7105517464859
2014-05-30,1975.8553980542595
2014-06-02,1981.2431683866046
2014-06-03,1994.898510947677
2014-06-04,1983.186355069432
2014-06-05,1990.7330302080434
2014-06-06,1978.748374796077
2014-06-09,1994.9658690523984
2014-06-10,2022.2436512606123
2014-06-11,2022.1450837610403
2014-06-12,2016.1675699758737
2014-06-13,2030.9001216779693
2014-06-16,2026.444478034752
2014-06-17,2024.0135459054159
2014-06-18,2017.3085655767782
2014-06-19,2005.6459385573096
2014-06-20,2015.1026280635758
2014-06-23,1994.339791958359
2014-06-24,2001.5948162602403
2014-06-25,1994.572347396015
2014-06-26,2027.2681187203311
2014-06-27,2022.6565339149151
2014-06-30,2026.4946644748693
2014-07-01,2031.2952142516754
2014-07-02,2062.3599725299023
2014-07-03,2078.2481498657626
2014-07-04,2084.2724801997233
2014-07-07,2084.973770169631
2014-07-08,2083.758914021168
2014-07-09,2055.8042320337386
2014-07-10,2069.720327418664
2014-07-11,2069.6461159103237
2014-07-14,2076.763110517416
2014-07-15,2095.3007001954843
2014-07-16,2097.258969610349
2014-07-17,2091.0438579409565
2014-07-18,2090.799904452841
2014-07-21,2088.9625629802463
2014-07-22,2125.5447209491
2014-07-23,2140.2208642537976
2014-07-24,2157.0831687079435
2014-07-25,2163.8703832554565
2014-07-28,2183.0177401139463
2014-07-29,2197.5989321618704
2014-07-30,2206.3691233432146
2014-07-31,2203.3874997011276
2014-08-01,2176.3632364199416
2014-08-04,2200.5154378775655
2014-08-05,2193.64282381637
2014-08-06,2196.4429837361126
2014-08-07,2180.990697924252
2014-08-08,2166.984349022067
2014-08-11,2199.5854254107417
2014-08-12,2206.9814494954203
2014-08-13,2218.6635733517455
2014-08-14,2209.9602262104854
2014-08-15,2218.9256068421055
2014-08-18,2222.350251953485
2014-08-19,2245.150582227117
2014-08-20,2257.0976772309723
2014-08-21,2242.6100598005414
2014-08-22,2266.1065395315786
2014-08-25,2267.5476451570025
2014-08-26,2258.142320053778
2014-08-27,2260.073489434918
2014-08-28,2250.269375251104
2014-08-29,2254.512369218313
2014-09-01,2271.4096586380297
2014-09-02,2273.758421663248
2014-09-03,2310.9005925682527
2014-09-04,2346.192400452375
2014-09-05,2346.460546047529
2014-09-08,2348.6478287498053
2014-09-09,2355.777139586088
2014-09-10,2322.8660463461397
2014-09-11,2311.771384967641
2014-09-12,2305.410185717559
2014-09-15,2290.0855416136883
2014-09-16,2258.4233925899825
2014-09-17,2275.4445545132767
2014-09-18,2274.000883707735
2014-09-19,2295.140098209737
2014-09-22,2262.7659979599593
2014-09-23,2250.496629513622
2014-09-24,2277.789936821379
2014-09-25,2272.7001599480245
2014-09-26,2275.4062495359954
2014-09-29,2248.6173155221422
2014-09-30,2246.4894587773315
2014-10-01,2254.639622066944
2014-10-02,2243.782350941896
2014-10-03,2288.4361628232273
2014-10-06,2292.4437830632583
2014-10-07,2287.2435650990747
2014-10-08,2266.3809005336093
2014-10-09,2280.5197959939073
2014-10-10,2269.9294924299984
2014-10-13,2242.2858698267387
2014-10-14,2242.8591483094497
2014-10-15,2230.382517059586
2014-10-16,2211.6029250086344
2014-10-17,2213.229024315132
2014-10-20,2228.011422003546
2014-10-21,2232.5225021194697
2014-10-22,2265.3761014071247
2014-10-23,2259.642482972596
2014-10-24,2248.295090346886
2014-10-27,2227.535136993281
2014-10-28,2258.922634242036
2014-10-29,2287.73124449901
2014-10-30,2310.314252192025
2014-10-31,2357.054300597294
2014-11-03,2363.402219479953
2014-11-04,2344.7676779747603
2014-11-05,2346.2629794646705
2014-11-06,2347.686684223477
2014-11-07,2345.5012029202308
2014-11-10,2376.6440756247835
2014-11-11,2379.90259225464
2014-11-12,2375.709715303287
2014-11-13,2385.980039785855
2014-11-14,2390.103361049926
2014-11-17,2367.5735029300263
2014-11-18,2331.1437667473283
2014-11-19,2327.1451318882273
2014-11-20,2330.094266251398
2014-11-21,2368.8354484435754
2014-11-24,2408.831971303037
2014-11-25,2405.2626075641488
2014-11-26,2421.045846488821
2014-11-27,2435.091056334405
2014-11-28,2451.7227270199487
2014-12-01,2410.0380535188187
2014-12-02,2456.171719800868
2014-12-03,2476.27257403116
2014-12-04,2507.640775138999
2014-12-05,2548.941326808527
2014-12-08,2575.2569139355296
2014-12-09,2476.1276345081405
2014-12-10,2503.805131758066
2014-12-11,2489.8594105087464
2014-12-12,2476.903114114838
2014-12-15,2477.378919619684
2014-12-16,2457.9049745180764
2014-12-17,2475.5151006671517
2014-12-18,2509.1590432555167
2014-12-19,2542.2504785814963
2014-12-22,2563.729018882672
2014-12-23,2552.5847074474987
2014-12-24,2535.32022957042
2014-12-25,2558.034030360074
2014-12-26,2591.0380416222783
2014-12-29,2620.9643139535
2014-12-30,2614.126902581912
2014-12-31,2657.6436827028742
2015-01-01,2657.643682702874
2015-01-02,2691.782119374687
2015-01-05,2723.6264650140856
2015-01-06,2702.8814534680914
2015-01-07,2741.6477897946743
2015-01-08,2743.4624736125047
2015-01-09,2736.015406248076
2015-01-12,2732.314965857464
2015-01-13,2756.1637269537855
2015-01-14,2743.7166824270757
2015-01-15,2830.384479001992
2015-01-16,2847.391617148135
2015-01-19,2721.7209284585665
2015-01-20,2764.0560428961135
2015-01-21,2830.8800138126203
2015-01-22,2886.5173517615617
2015-01-23,2957.438776465554
2015-01-26,2967.0151535315076
2015-01-27,2918.5163053533515
2015-01-28,2922.3190082441124
2015-01-29,2888.723457232948
2015-01-30,2876.5210534958715
2015-02-02,2838.482189311864
2015-02-03,2843.260900412274
2015-02-04,2854.69886552607
2015-02-05,2843.3706335575102
2015-02-06,2842.3079328920016
2015-02-09,2837.5475781513405
2015-02-10,2858.8959120728523
2015-02-11,2870.081539263269
2015-02-12,2863.786527927525
2015-02-13,2882.8539384136425
2015-02-16,2889.138330687546
2015-02-17,2897.522606613293
2015-02-18,2910.491892032267
2015-02-19,2903.311285179715
2015-02-20,2908.6231801440745
2015-02-23,2912.2591025635606
2015-02-24,2923.7584402964417
2015-02-25,2917.3811379000244
2015-02-26,2981.928755178692
2015-02-27,2976.42411826092
2015-03-02,2993.8175976804678
2015-03-03,2961.9481410108638
2015-03-04,2987.1250077440745
2015-03-05,2976.328338680988
2015-03-06,3022.933640606976
2015-03-09,3030.6204263335944
2015-03-10,3045.7391185086835
2015-03-11,3072.2276043467923
2015-03-12,3089.7476289379747
2015-03-13,3125.7785180885335
2015-03-16,3135.194616614362
2015-03-17,3148.820671071307
2015-03-18,3187.596580955024
2015-03-19,3226.7640032597988
2015-03-20,3182.9139322076835
2015-03-23,3172.0556031432056
2015-03-24,3174.760124454809
2015-03-25,3144.476238017217
2015-03-26,3158.110757459528
2015-03-27,3164.0105647273213
2015-03-30,3249.966059957595
2015-03-31,3279.310956682128
2015-04-01,3305.892512776853
2015-04-02,3294.5482670119645
2015-04-03,3306.2492628702335
2015-04-06,3261.0426679857037
2015-04-07,3343.197677007252
2015-04-08,3452.290333376637
2015-04-09,3528.7977312297344
2015-04-10,3594.9175888557384
2015-04-13,3691.373417333705
2015-04-14,3614.2429650438403
2015-04-15,3625.432148689706
2015-04-16,3657.1324388342873
2015-04-17,3648.1577288666695
2015-04-20,3596.759650232533
2015-04-21,3666.3011181208035
2015-04-22,3730.304336381823
2015-04-23,3713.309112350944
2015-04-24,3707.162865476466
2015-04-27,3757.260166194986
2015-04-28,3703.9071480459984
2015-04-29,3637.2481688554517
2015-04-30,3593.0777346762948
2015-05-01,3587.703445884003
2015-05-04,3625.2627041370974
2015-05-05,3537.5586874066958
2015-05-06,3455.967698155951
2015-05-07,3419.8137375839196
2015-05-08,3483.854883571665
2015-05-11,3554.9217084210254
2015-05-12,3521.8618880745557
2015-05-13,3479.4373505431427
2015-05-14,3461.90233962843
2015-05-15,3452.9649719538124
2015-05-18,3461.323792600799
2015-05-19,3594.3831300772295
2015-05-20,3594.951793181261
2015-05-21,3598.2922218013464
2015-05-22,3692.310727225597
2015-05-25,3735.6411097108457
2015-05-26,3828.3292310975066
2015-05-27,3824.3869635540937
2015-05-28,3675.677310974739
2015-05-29,3650.053011141473
2015-06-01,3749.169629116504
2015-06-02,3681.2012308907115
2015-06-03,3637.9490873140817
2015-06-04,3623.391441186429
2015-06-05,3682.260912178666
2015-06-08,3678.018422127446
2015-06-09,3617.2654367934842
2015-06-10,3585.1262542371155
2015-06-11,3619.6375991776654
2015-06-12,3645.4924025492824
2015-06-15,3589.6066868949374
2015-06-16,3517.948784606125
2015-06-17,3555.0160879269633
2015-06-18,3445.8250911088116
2015-06-19,3384.1631490403443
2015-06-22,3391.664579372564
2015-06-23,3522.0759791896935
2015-06-24,3556.866550786351
2015-06-25,3498.8796645759967
2015-06-26,3376.5411799246854
2015-06-29,3274.563667120793
2015-06-30,3383.5692389756427
2015-07-01,3333.9933475948
2015-07-02,3279.8951047545497
2015-07-03,3190.9406497678565
2015-07-06,3157.5030157838028
2015-07-07,3137.3104252440635
2015-07-08,2927.777305523952
2015-07-09,3067.4592274646993
2015-07-10,3131.054185262139
2015-07-13,3240.2519086944467
2015-07-14,3211.834324282461
2015-07-15,3169.098564679709
2015-07-16,3203.7867608844476
2015-07-17,3285.144718152889
2015-07-20,3280.9863874864386
2015-07-21,3279.481272479489
2015-07-22,3269.365314592661
2015-07-23,3272.0801334216303
2015-07-24,3238.683383806111
2015-07-27,3029.6734971501673
2015-07-28,3044.4902344799043
2015-07-29,3093.7471204420244
2015-07-30,3090.3252119625618
2015-07-31,3061.459914006936
2015-08-03,3051.201339364613
2015-08-04,3096.8330633560163
2015-08-05,3107.3880855576544
2015-08-06,3071.846226443194
2015-08-07,3099.2175139329743
2015-08-10,3149.4380105994665
2015-08-11,3094.4495280769147
2015-08-12,2984.307304542368
2015-08-13,3025.459103369496
2015-08-14,3032.380108965295
2015-08-17,3028.3755388880004
2015-08-18,2939.0569847659995
2015-08-19,2925.503177448979
2015-08-20,2824.3963966493375
2015-08-21,2709.037525903822
2015-08-24,2469.7003390579894
2015-08-25,2468.0801698856617
2015-08-26,2448.3051493211497
2015-08-27,2598.0062307677713
2015-08-28,2644.8469732339
2015-08-31,2651.8920778045313
2015-09-01,2591.277719444491
2015-09-02,2584.7922661413572
2015-09-03,2618.4301901127396
2015-09-04,2603.1472908668748
2015-09-07,2552.2711806857346
2015-09-08,2612.492446327119
2015-09-09,2705.2008301395003
2015-09-10,2650.012022811319
2015-09-11,2633.2315428920583
