Date,ACWI ex GERMANY
2018-08-03,2792.1810270519168
2018-08-06,2801.9961749992053
2018-08-07,2807.294284129815
2018-08-08,2803.7226444230696
2018-08-09,2809.007887116879
2018-08-10,2812.8070159517024
2018-08-13,2796.6512467216835
2018-08-14,2819.6290262728226
2018-08-15,2804.6631936085237
2018-08-16,2802.6611108249017
2018-08-17,2807.4387957577137
2018-08-20,2812.7460540627058
2018-08-21,2801.887088698639
2018-08-22,2789.035417124231
2018-08-23,2786.3855817904855
2018-08-24,2788.524849683666
2018-08-27,2804.3943548248194
2018-08-28,2797.3320621299504
2018-08-29,2812.0339746494897
2018-08-30,2806.912226699334
2018-08-31,2805.794414452671
2018-09-03,2802.924937420232
2018-09-04,2807.029049009016
2018-09-05,2773.425090360564
2018-09-06,2761.886991843062
2018-09-07,2767.5026049177923
2018-09-10,2764.7397211540197
2018-09-11,2773.0715383497413
2018-09-12,2769.4150463086385
2018-09-13,2773.441301399926
2018-09-14,2782.9834006114124
2018-09-17,2766.7786132334977
2018-09-18,2778.874946670859
2018-09-19,2795.9279278402214
2018-09-20,2798.131404128947
2018-09-21,2804.8036954273075
2018-09-24,2787.5017100012296
2018-09-25,2789.8710268127343
2018-09-26,2795.977986115795
2018-09-27,2814.501540735867
2018-09-28,2824.687770205885
2018-10-01,2836.2309592822216
2018-10-02,2834.496120884011
2018-10-03,2839.502879865679
2018-10-04,2815.2488131606606
2018-10-05,2799.0922838640877
2018-10-08,2798.833045837765
2018-10-09,2793.2137193608655
2018-10-10,2717.9047001283384
2018-10-11,2650.5804347693006
2018-10-12,2680.2958557816496
2018-10-15,2661.3544133381292
2018-10-16,2708.4379333804036
2018-10-17,2718.8984746225947
2018-10-18,2695.4587482577326
2018-10-19,2691.9580977225696
2018-10-22,2691.4796375402807
2018-10-23,2665.515303703097
2018-10-24,2624.174390096772
2018-10-25,2647.317793303032
2018-10-26,2617.6881156100135
2018-10-29,2603.3963592388277
2018-10-30,2636.3389285683097
2018-10-31,2679.445933442187
2018-11-01,2691.0186049117056
2018-11-02,2697.9496303557476
2018-11-05,2696.35335298052
2018-11-06,2704.6137514171073
2018-11-07,2733.265117254522
2018-11-08,2741.6838871013138
2018-11-09,2731.2122319576965
2018-11-12,2712.9614354910054
2018-11-13,2702.162329165349
2018-11-14,2682.83328474118
2018-11-15,2698.8535552177354
2018-11-16,2688.9689609770994
2018-11-19,2649.565309430052
2018-11-20,2616.5197089948174
2018-11-21,2629.868162860295
2018-11-22,2627.181695134911
2018-11-23,2628.9295259946957
2018-11-26,2660.6733179017074
2018-11-27,2675.3088018806443
2018-11-28,2718.8463704534165
2018-11-29,2700.0709357639494
2018-11-30,2723.222247145597
2018-12-03,2753.4051241691195
2018-12-04,2692.397265859427
2018-12-05,2681.856577784624
2018-12-06,2645.9324520943314
2018-12-07,2613.986895231826
2018-12-10,2597.7290737099643
2018-12-11,2611.9698451045533
2018-12-12,2631.3300134817564
2018-12-13,2636.3700662178335
2018-12-14,2605.789755112756
2018-12-17,2561.8624807368124
2018-12-18,2547.0095375565447
2018-12-19,2516.3611947628533
2018-12-20,2480.339174960398
2018-12-21,2446.3969199152216
2018-12-24,2406.4320510375287
2018-12-25,2396.358686977692
2018-12-26,2464.9215921571067
2018-12-27,2483.152326390302
2018-12-28,2488.73236302896
2018-12-31,2506.330122790409
2019-01-01,2506.4444103151927
2019-01-02,2517.117820127968
2019-01-03,2473.9879562281017
2019-01-04,2534.2191891636976
2019-01-07,2545.336563652547
2019-01-08,2568.0160980394253
2019-01-09,2575.9202910609642
2019-01-10,2583.126733119897
2019-01-11,2593.6982786682324
2019-01-14,2582.8980745392414
2019-01-15,2613.4026962953167
2019-01-16,2626.968199616911
2019-01-17,2641.682204586217
2019-01-18,2676.3577657079923
2019-01-21,2677.1975758931285
2019-01-22,2650.6523693188838
2019-01-23,2647.170194021749
2019-01-24,2659.1611779701075
2019-01-25,2674.1561399158813
2019-01-28,2648.9487197773997
2019-01-29,2654.9063201981753
2019-01-30,2680.8190849399116
2019-01-31,2694.9800318964562
2019-02-01,2698.076355756164
2019-02-04,2716.9285597745516
2019-02-05,2737.8416794825325
2019-02-06,2739.7207798306304
2019-02-07,2720.9481601659845
2019-02-08,2719.397979376146
2019-02-11,2732.7354670547766
2019-02-12,2757.214248473423
2019-02-13,2769.5305659875494
2019-02-14,2766.806362452208
2019-02-15,2789.0141681932014
2019-02-18,2787.28841014853
2019-02-19,2784.4422762230115
2019-02-20,2793.7734935149174
2019-02-21,2787.696803422127
2019-02-22,2803.9706186074245
2019-02-25,2810.593892706348
2019-02-26,2806.750443784849
2019-02-27,2800.6077202064575
2019-02-28,2789.027996474834
2019-03-01,2801.257461944703
2019-03-04,2811.684170830898
2019-03-05,2812.6675041772473
2019-03-06,2799.4356195627374
2019-03-07,2798.1243985369706
2019-03-08,2780.9352572444623
2019-03-11,2815.6177279501835
2019-03-12,2816.9941112236825
2019-03-13,2822.5190894437665
2019-03-14,2824.2240263805556
2019-03-15,2836.2727519763826
2019-03-18,2848.52995223247
2019-03-19,2849.0674501535227
2019-03-20,2838.0140744440846
2019-03-21,2856.147208036165
2019-03-22,2833.8031455544133
2019-03-25,2810.6438126893113
2019-03-26,2840.831886226224
2019-03-27,2837.791260400669
2019-03-28,2844.7869913772042
2019-03-29,2866.0575796788194
2019-04-01,2900.6330325044487
2019-04-02,2908.5996055403834
2019-04-03,2913.852491045115
2019-04-04,2917.756690978135
2019-04-05,2926.338576926703
2019-04-08,2921.3009483437677
2019-04-09,2909.135120808821
2019-04-10,2921.619627044514
2019-04-11,2912.464151095577
2019-04-12,2916.301570790697
2019-04-15,2918.9545675832846
2019-04-16,2925.691826380553
2019-04-17,2923.188786342922
2019-04-18,2936.533692434742
2019-04-19,2936.726789191244
2019-04-22,2934.044832619511
2019-04-23,2963.2202277191545
2019-04-24,2955.4606518442247
2019-04-25,2965.169478859043
2019-04-26,2971.0823206795903
2019-04-29,2974.2355377650497
2019-04-30,2965.8726383668245
2019-05-01,2946.5661298629743
2019-05-02,2951.082071147547
2019-05-03,2971.747427021283
2019-05-06,2950.9056759616046
2019-05-07,2913.7253180620123
2019-05-08,2903.174812529987
2019-05-09,2875.418609147224
2019-05-10,2882.064361154415
2019-05-13,2829.2569233407676
2019-05-14,2851.4698884375384
2019-05-15,2867.471477467495
2019-05-16,2892.584242089891
2019-05-17,2881.9567457801336
2019-05-20,2866.850144658621
2019-05-21,2880.118326103682
2019-05-22,2879.8595469650254
