Date,ACWI IMI VALUE WEIGHTED
2011-02-16,996.4678415339
2011-02-17,1002.622324196
2011-02-18,1006.0499948429
2011-02-21,1001.5800673355
2011-02-22,987.1377686823
2011-02-23,981.3855168075
2011-02-24,978.0069431122
2011-02-25,988.7120122314
2011-02-28,996.4359941885
2011-03-01,990.0882304437
2011-03-02,987.3586999626
2011-03-03,997.3012921297
2011-03-04,996.5638667482
2011-03-07,989.9341203493
2011-03-08,991.3114600876
2011-03-09,991.4448443084
2011-03-10,971.6572212163
2011-03-11,971.3589402786
2011-03-14,960.9861516839
2011-03-15,936.2517729195
2011-03-16,932.1442909019
2011-03-17,945.6988120942
2011-03-18,952.0694182835
2011-03-21,966.9006962483
2011-03-22,972.1272002905
2011-03-23,971.5734278122
2011-03-24,980.4844179096
2011-03-25,982.1908734864
2011-03-28,979.2071495563
2011-03-29,980.1454877438
2011-03-30,989.5200830557
2011-03-31,989.5317820831
2011-04-01,995.1545918428
2011-04-04,999.022212698
2011-04-05,996.9215495299
2011-04-06,1001.7829190559
2011-04-07,999.4457863693
2011-04-08,1004.9473057224
2011-04-11,1002.2677747741
2011-04-12,989.9844979298
2011-04-13,993.854585336
2011-04-14,991.7640244845
2011-04-15,992.011234368
2011-04-18,974.3644919597
2011-04-19,979.1633829658
2011-04-20,998.7294370592
2011-04-21,1007.4822329319
2011-04-22,1007.6713420344
2011-04-25,1005.1843495501
2011-04-26,1011.4438182422
2011-04-27,1014.6935220066
2011-04-28,1025.3045804988
2011-04-29,1028.3335514072
2011-05-02,1031.2183977154
2011-05-03,1023.5420863649
2011-05-04,1014.7594322087
2011-05-05,1003.3995693817
2011-05-06,1005.2625975614
2011-05-09,999.7069462202
2011-05-10,1009.761522927
2011-05-11,1004.2939974895
2011-05-12,997.3185432974
2011-05-13,991.1051107066
2011-05-16,985.7863544235
2011-05-17,979.6542258403
2011-05-18,989.1864210953
2011-05-19,990.8300480801
2011-05-20,984.3941684686
2011-05-23,966.0076373728
2011-05-24,968.4707634386
2011-05-25,971.1475463632
2011-05-26,977.1621153677
2011-05-27,986.96720745
2011-05-30,986.655141076
2011-05-31,1000.0
2011-06-01,989.0542469263098
2011-06-02,980.6419245783317
2011-06-03,977.7431736814594
2011-06-06,969.643126155249
2011-06-07,972.523795957917
2011-06-08,965.3216475516747
2011-06-09,967.9135888010978
2011-06-10,954.8328743136659
2011-06-13,954.2365292410553
2011-06-14,967.1410449000313
2011-06-15,952.6622298187143
2011-06-16,943.2320356477359
2011-06-17,948.4851171398315
2011-06-20,947.4835987435944
2011-06-21,962.514036842557
2011-06-22,962.6578134238604
2011-06-23,947.488230406453
2011-06-24,945.4770829450572
2011-06-27,947.6674596615949
2011-06-28,958.0326846445844
2011-06-29,971.6481941225406
2011-06-30,985.0659578761909
2011-07-01,994.5438841601092
2011-07-04,999.5182681962822
2011-07-05,996.4714009281795
2011-07-06,992.2739734659195
2011-07-07,998.8281456438
2011-07-08,991.7672352548816
2011-07-11,970.0384419117902
2011-07-12,963.4764615096867
2011-07-13,974.3826973901779
2011-07-14,967.4710775597111
2011-07-15,967.8071409907953
2011-07-18,954.4475752954569
2011-07-19,967.1219931895373
2011-07-20,974.9228450112766
2011-07-21,990.4597119239463
2011-07-22,994.8234817882299
2011-07-25,987.488875211841
2011-07-26,990.2963915583815
2011-07-27,974.0265506866918
2011-07-28,968.9971922396428
2011-07-29,964.6059930274095
2011-08-01,959.4764366582625
2011-08-02,939.3123068014988
2011-08-03,930.5170302808837
2011-08-04,892.4481494956818
2011-08-05,877.9673981650814
2011-08-08,834.0262015621438
2011-08-09,848.3995579926101
2011-08-10,828.6206447680903
2011-08-11,851.1372466884503
2011-08-12,860.664748283985
2011-08-15,879.2953569985899
2011-08-16,875.0038350443194
2011-08-17,878.363197383231
2011-08-18,842.2609541849966
2011-08-19,828.8615011521501
2011-08-22,826.6429748113617
2011-08-23,843.2453401849688
2011-08-24,849.0167839304776
2011-08-25,840.1160711715897
2011-08-26,844.8160232618233
2011-08-29,866.526549230002
2011-08-30,871.0649426269997
2011-08-31,883.3035350242125
2011-09-01,878.3430783271683
2011-09-02,857.9919060217028
2011-09-05,838.3908277031325
2011-09-06,828.8901069282635
2011-09-07,851.7801156311207
2011-09-08,850.3938729812893
2011-09-09,825.3927014377423
2011-09-12,813.7100502391077
2011-09-13,821.9632602235998
2011-09-14,826.5097102361525
2011-09-15,844.5234922268419
2011-09-16,850.3753138374859
2011-09-19,834.2052313888876
2011-09-20,836.2460185035421
2011-09-21,820.1944268207559
2011-09-22,784.155947576878
2011-09-23,786.012486063399
2011-09-26,791.9993599915153
2011-09-27,818.2673471336334
2011-09-28,809.5604797575065
2011-09-29,816.5214630003138
2011-09-30,799.4877905582072
2011-10-03,777.3483115618583
2011-10-04,773.0821130367117
2011-10-05,786.2562194451383
2011-10-06,807.3833096242483
2011-10-07,811.00556690332
2011-10-10,831.1653175321471
2011-10-11,834.7846796458654
2011-10-12,847.4362904350907
2011-10-13,843.0659133182417
2011-10-14,852.5698803601291
2011-10-17,845.4120311290927
2011-10-18,845.943604144642
2011-10-19,847.5577000249519
2011-10-20,838.6489849071493
2011-10-21,857.8235992635482
2011-10-24,872.4284827912982
2011-10-25,863.2998184618845
2011-10-26,866.6706298819742
2011-10-27,904.6168008841979
2011-10-28,907.4154871448443
2011-10-31,880.1435987176002
2011-11-01,848.3393210231193
2011-11-02,857.8938706372619
2011-11-03,868.1789174090577
2011-11-04,867.7402984461277
2011-11-07,868.9277694596589
2011-11-08,874.5541205495176
2011-11-09,852.7161849613013
2011-11-10,848.4459600998149
2011-11-11,867.3347778248311
2011-11-14,861.189425912956
2011-11-15,856.4929469759709
2011-11-16,848.3757517388133
2011-11-17,838.8164080572745
2011-11-18,833.8088066848428
2011-11-21,814.2855701481467
2011-11-22,810.5239105476978
2011-11-23,792.8114241230143
2011-11-24,790.6713596818112
2011-11-25,788.3331263570066
2011-11-28,812.8786201336188
2011-11-29,819.5050152459465
2011-11-30,849.037296607486
2011-12-01,852.2084412573222
2011-12-02,857.0625048134457
2011-12-05,867.3287452709665
2011-12-06,860.3429523757137
2011-12-07,863.8451473856306
2011-12-08,845.8378395484973
2011-12-09,853.0565817684451
2011-12-12,838.4984843160655
2011-12-13,830.5736712850079
2011-12-14,815.4476914359839
2011-12-15,817.148120477444
2011-12-16,819.8423375445253
2011-12-19,809.4301789150622
2011-12-20,829.5655710262721
2011-12-21,832.1937003312283
2011-12-22,839.3235016683739
2011-12-23,844.9507941567838
2011-12-26,845.418016226329
2011-12-27,844.9569122633806
2011-12-28,832.7893262922281
2011-12-29,839.1117640351457
2011-12-30,844.3946613993764
2012-01-02,847.7047320037456
2012-01-03,863.5510616961219
2012-01-04,860.8775282588604
2012-01-05,853.7063369695852
2012-01-06,849.0643036093035
2012-01-09,849.2889605209347
2012-01-10,862.5966543292191
2012-01-11,861.7248538759675
2012-01-12,865.2644430861233
2012-01-13,861.386452565523
2012-01-16,862.0876516000629
2012-01-17,870.6748585789088
2012-01-18,878.7207827092619
2012-01-19,890.0862579174125
2012-01-20,894.5840314682997
2012-01-23,901.6992752438424
2012-01-24,896.8440494105391
2012-01-25,900.3876539800158
2012-01-26,909.140600100075
2012-01-27,906.696042335974
2012-01-30,898.9683060789132
2012-01-31,902.5677973687134
2012-02-01,917.4773307036629
2012-02-02,921.5923421532677
2012-02-03,931.1690096870356
2012-02-06,931.4328257308101
2012-02-07,935.462880467624
2012-02-08,940.4074488380826
2012-02-09,942.137692641134
2012-02-10,928.1221640253447
2012-02-13,935.7574569877376
2012-02-14,929.7175275002363
2012-02-15,932.9727544462222
2012-02-16,934.5719520929699
2012-02-17,943.8174443646963
2012-02-20,951.7202722906156
2012-02-21,948.9850112782486
2012-02-22,943.573568374445
2012-02-23,945.9807469912973
2012-02-24,952.1063732348433
2012-02-27,948.950120158444
2012-02-28,952.5061644533699
2012-02-29,950.6507715831713
2012-03-01,954.3027403916224
2012-03-02,951.0568627780083
2012-03-05,944.7208010867733
2012-03-06,922.8097840020032
2012-03-07,926.2008023803462
2012-03-08,941.6401481384378
2012-03-09,942.8461167562122
2012-03-12,939.1512176754873
2012-03-13,953.5508809083315
2012-03-14,952.4886604041824
2012-03-15,959.1311114958029
2012-03-16,964.4066115609454
2012-03-19,967.1497331432803
2012-03-20,959.0236814701121
2012-03-21,954.4116559688796
2012-03-22,947.6686283372926
2012-03-23,950.9405328402775
2012-03-26,959.4891469481668
2012-03-27,960.0922203594583
2012-03-28,952.8756615212027
2012-03-29,944.9135236037806
2012-03-30,949.9608885682962
2012-04-02,957.1642153347498
2012-04-03,951.5497131877328
2012-04-04,930.9765351600577
2012-04-05,928.8372432631752
2012-04-06,927.7308670157286
2012-04-09,920.999265512249
2012-04-10,905.8666359693581
2012-04-11,910.8957426536556
2012-04-12,923.5069091164515
2012-04-13,912.6345886602137
2012-04-16,910.4854413391166
2012-04-17,923.6565201072242
2012-04-18,920.9350234587729
2012-04-19,916.0108193113257
2012-04-20,918.7894836058812
2012-04-23,905.2556960174752
2012-04-24,911.6537214435098
2012-04-25,919.842638522832
2012-04-26,924.7326158660646
2012-04-27,929.261527030542
2012-04-30,926.9655274678944
2012-05-01,927.8372058128693
2012-05-02,923.6051253168496
2012-05-03,918.005550573198
2012-05-04,905.7677145538836
2012-05-07,901.4115393900347
2012-05-08,893.8681101287972
2012-05-09,885.1668069913071
2012-05-10,890.3231254503557
2012-05-11,885.8306315484494
2012-05-14,870.8289412499219
2012-05-15,861.7371914209986
2012-05-16,852.3956612877942
2012-05-17,844.7347592367796
2012-05-18,834.2730133140878
2012-05-21,842.2672205205565
2012-05-22,850.1657794814797
2012-05-23,837.4668949744081
2012-05-24,840.9749175698854
2012-05-25,839.1390324823896
2012-05-28,840.4966792208583
2012-05-29,849.2750985793899
2012-05-30,834.4186562720888
2012-05-31,832.4230928970959
2012-06-01,816.2747059569899
2012-06-04,812.9537682905016
2012-06-05,818.9226219377623
2012-06-06,837.6577722706953
2012-06-07,844.190197549545
2012-06-08,840.3670937454661
2012-06-11,839.3306977344649
2012-06-12,842.199282197116
2012-06-13,842.3865970672459
2012-06-14,845.655269446258
2012-06-15,856.7866276974237
2012-06-18,858.3871739296383
2012-06-19,870.1682532822821
2012-06-20,874.7597489116021
2012-06-21,859.7254597724274
2012-06-22,856.2616255784468
2012-06-25,842.0571026951555
2012-06-26,842.3502978284026
2012-06-27,851.4232950748105
2012-06-28,850.5898299723418
2012-06-29,878.1699504684468
2012-07-02,882.0672804501195
2012-07-03,891.151681303332
2012-07-04,890.0366837552067
2012-07-05,883.1499077833785
2012-07-06,872.9194124928741
2012-07-09,867.4642861384714
2012-07-10,864.2218816073175
2012-07-11,864.6148682208764
2012-07-12,853.7931618566705
2012-07-13,866.0090490855282
2012-07-16,866.1094143711064
2012-07-17,867.8035426203684
2012-07-18,872.4233512717088
2012-07-19,878.5964300424534
2012-07-20,865.6012599765952
2012-07-23,848.4294851634544
2012-07-24,841.6455801235751
2012-07-25,840.07165024654
2012-07-26,859.0451466981781
2012-07-27,876.3439723150929
2012-07-30,880.9121053628601
2012-07-31,880.0932119692901
2012-08-01,878.2621988493139
2012-08-02,866.7690812571193
2012-08-03,884.2855629786839
2012-08-06,894.005492598429
2012-08-07,901.4635008586123
2012-08-08,903.0329073559826
2012-08-09,905.7407046703702
2012-08-10,906.0649468815933
2012-08-13,904.0221137095566
2012-08-14,905.1936396837928
2012-08-15,904.1996347521598
2012-08-16,912.634190906913
2012-08-17,915.0600916240003
2012-08-20,914.199463020019
2012-08-21,919.8114809040807
2012-08-22,914.3966486606109
2012-08-23,913.7517613323548
2012-08-24,910.9436089966352
2012-08-27,911.3328420574098
2012-08-28,908.7070015629419
2012-08-29,907.5496559581183
2012-08-30,898.9780435835868
2012-08-31,904.4553912028315
2012-09-03,906.0867883767362
2012-09-04,901.8253320403611
2012-09-05,899.9440356004873
2012-09-06,917.3275379488509
2012-09-07,933.5163330410793
2012-09-10,932.0344043871229
2012-09-11,937.40329908827
2012-09-12,943.6456876367454
2012-09-13,950.2624850649253
2012-09-14,969.9759037116728
2012-09-17,965.0034241707748
2012-09-18,959.0474096648919
2012-09-19,962.5789238155102
2012-09-20,954.7090479217017
2012-09-21,959.1143613956903
2012-09-24,954.3675027880537
2012-09-25,952.2194621923157
2012-09-26,937.2058520495954
2012-09-27,944.4760577383835
2012-09-28,938.2754066638103
2012-10-01,944.3066691262434
2012-10-02,945.1080410600282
2012-10-03,942.5952529846269
2012-10-04,950.1262575799524
2012-10-05,956.160431264234
2012-10-08,949.1505166925489
2012-10-09,940.9478925871717
2012-10-10,934.6730567882353
2012-10-11,939.6259052788264
2012-10-12,937.5788188686846
2012-10-15,941.5139063319732
2012-10-16,954.5199297310214
2012-10-17,965.485973876849
2012-10-18,967.5087139679337
2012-10-19,955.9348154287752
2012-10-22,955.2680824494889
2012-10-23,940.1879116202928
2012-10-24,939.3241315384255
2012-10-25,942.0709832905784
2012-10-26,938.3366758008965
2012-10-29,934.6245655260982
2012-10-30,939.2413187913684
2012-10-31,940.2712036992248
2012-11-01,948.2790470408273
2012-11-02,945.0830544222067
2012-11-05,941.7000508154573
2012-11-06,948.253576930706
2012-11-07,934.3523189118231
2012-11-08,925.1750183119537
2012-11-09,923.2965068475578
2012-11-12,921.0292970482922
2012-11-13,918.4696055202985
2012-11-14,909.7237966149202
2012-11-15,908.0559701621175
2012-11-16,905.2622901949441
2012-11-19,925.2386941070819
2012-11-20,925.0365176491666
2012-11-21,927.5742730071375
2012-11-22,933.3207993633636
2012-11-23,943.3857340984009
2012-11-26,941.7047607166108
2012-11-27,939.8868153139199
2012-11-28,940.5107115176176
2012-11-29,950.8177861990613
2012-11-30,951.6362815424761
2012-12-03,951.7764128292831
2012-12-04,952.9767193466735
2012-12-05,956.6203398085123
2012-12-06,959.3641280996762
2012-12-07,961.089601381369
2012-12-10,962.1735207975182
2012-12-11,968.1337651233557
2012-12-12,971.9599925301852
2012-12-13,970.9025692846318
2012-12-14,971.1196912381661
2012-12-17,977.3412714698723
2012-12-18,987.4492162486795
2012-12-19,992.2566718766863
2012-12-20,994.4639729120893
2012-12-21,986.3208635615559
2012-12-24,984.2964245368906
2012-12-25,985.1238201650756
2012-12-26,984.7720675648039
2012-12-27,985.8539691394919
2012-12-28,981.2529904225579
2012-12-31,987.2952418966474
2013-01-01,987.4341210800272
2013-01-02,1008.334518174256
2013-01-03,1007.8046477693209
2013-01-04,1012.6455380123675
2013-01-07,1011.073521200611
2013-01-08,1006.7192479505361
2013-01-09,1011.0619766261563
2013-01-10,1020.2463571210088
2013-01-11,1022.3688323761667
2013-01-14,1023.1702150402874
2013-01-15,1024.646394989513
2013-01-16,1020.0826017461324
2013-01-17,1024.715636889582
2013-01-18,1027.973346933779
2013-01-21,1029.2987430158375
2013-01-22,1032.3108406256317
2013-01-23,1028.982909324194
2013-01-24,1031.865118589639
2013-01-25,1037.7195321502288
2013-01-28,1036.1461799151925
2013-01-29,1041.7338581800832
2013-01-30,1040.4106689020055
2013-01-31,1038.5877616910582
2013-02-01,1044.9420892311812
2013-02-04,1033.9245101306008
2013-02-05,1034.686196165348
2013-02-06,1037.9631697517862
2013-02-07,1033.4915179516602
2013-02-08,1038.672708048007
2013-02-11,1035.574153414072
2013-02-12,1042.9739005997876
2013-02-13,1042.7282773978675
2013-02-14,1040.898854573124
2013-02-15,1036.118809977994
2013-02-18,1038.3620170009033
2013-02-19,1046.2071260136713
2013-02-20,1040.2481466213594
2013-02-21,1025.30870492822
2013-02-22,1031.189507038879
2013-02-25,1026.2919890908067
2013-02-26,1019.4309958723071
2013-02-27,1028.3212377214256
2013-02-28,1033.5596447805274
2013-03-01,1029.1531697837127
2013-03-04,1028.7860982234986
2013-03-05,1039.8793431811698
2013-03-06,1044.2327301986056
2013-03-07,1045.566174270762
2013-03-08,1049.6964609220852
2013-03-11,1054.4672164625115
2013-03-12,1052.962366683632
2013-03-13,1049.4824411869386
2013-03-14,1057.3987293713246
2013-03-15,1061.5465026472848
2013-03-18,1049.9596105670475
2013-03-19,1046.4351962387052
2013-03-20,1051.3532800246096
2013-03-21,1047.5562273160065
2013-03-22,1048.6184254361403
2013-03-25,1045.2230007116361
2013-03-26,1048.0709040407305
2013-03-27,1046.409986930728
2013-03-28,1048.6880984148481
2013-03-29,1048.697570335572
2013-04-01,1042.4631070620514
2013-04-02,1044.3329121502156
2013-04-03,1038.0481493094167
2013-04-04,1034.5777567461348
2013-04-05,1033.0525588947453
2013-04-08,1037.659514737362
2013-04-09,1044.3911626935635
2013-04-10,1059.7544591393632
2013-04-11,1067.5678003962319
2013-04-12,1062.6458140881177
2013-04-15,1044.8670456095804
2013-04-16,1048.0793272913459
2013-04-17,1036.4921247487287
2013-04-18,1030.496115880666
2013-04-19,1037.1580541581443
2013-04-22,1041.870817859172
2013-04-23,1053.0196286656726
2013-04-24,1062.1601855376196
2013-04-25,1069.791313949968
2013-04-26,1068.5835102493681
2013-04-29,1076.0093550679485
2013-04-30,1083.17865864979
2013-05-01,1076.6326601588005
2013-05-02,1077.1882008932914
2013-05-03,1086.2671584657153
2013-05-06,1086.803526897161
2013-05-07,1097.355823136613
2013-05-08,1106.6635575707942
2013-05-09,1101.1423826607474
2013-05-10,1098.896831463356
2013-05-13,1099.5204904741038
2013-05-14,1105.8980418999624
2013-05-15,1109.4374825016487
2013-05-16,1108.8420310111305
2013-05-17,1112.571107339657
2013-05-20,1119.9624886946594
2013-05-21,1122.1657058500475
2013-05-22,1117.4761921673405
2013-05-23,1098.7363471303947
2013-05-24,1098.491258754069
2013-05-27,1094.8113669805093
2013-05-28,1101.007972495436
2013-05-29,1098.5065842319534
2013-05-30,1098.1461183224517
2013-05-31,1085.3066769142588
2013-06-03,1084.1096464118586
2013-06-04,1085.912028490244
2013-06-05,1069.989200602711
2013-06-06,1070.1041360209667
2013-06-07,1078.4263462773044
2013-06-10,1079.609663808938
2013-06-11,1070.6579441918889
2013-06-12,1067.3510588895206
2013-06-13,1069.4544529467198
2013-06-14,1070.5230786707812
2013-06-17,1079.9199409474645
2013-06-18,1083.1067236253966
2013-06-19,1078.1501926554608
2013-06-20,1039.4675496044747
2013-06-21,1034.824592983839
2013-06-24,1018.4338436719456
2013-06-25,1026.1833700499244
2013-06-26,1035.437871166687
2013-06-27,1044.8659289483426
2013-06-28,1046.4616900313501
2013-07-01,1054.3011211914484
2013-07-02,1053.0133195591516
2013-07-03,1046.5773106074269
2013-07-04,1054.004375707356
2013-07-05,1053.1183561919277
2013-07-08,1057.585030515691
2013-07-09,1065.8383882755852
2013-07-10,1069.2705341441642
2013-07-11,1088.3124621067589
2013-07-12,1089.5505518869768
2013-07-15,1093.009102123431
2013-07-16,1093.8487196002511
2013-07-17,1097.196992015831
2013-07-18,1103.9414690430851
2013-07-19,1104.8908308548866
2013-07-22,1111.621080459544
2013-07-23,1115.0671754310108
2013-07-24,1114.6723761320463
2013-07-25,1113.0177091476096
2013-07-26,1111.2304414265138
2013-07-29,1104.381490511448
2013-07-30,1105.651679294253
2013-07-31,1103.3858107784422
2013-08-01,1115.6604587108905
2013-08-02,1121.6589918868667
2013-08-05,1119.9493191163926
2013-08-06,1116.2706376400583
2013-08-07,1110.3047406830492
2013-08-08,1119.1123916334805
2013-08-09,1120.7385280831725
2013-08-12,1120.7911042807605
2013-08-13,1124.1093094158018
2013-08-14,1126.3536598577932
2013-08-15,1113.7301598500069
2013-08-16,1115.6392293521653
2013-08-19,1108.091722151408
2013-08-20,1104.9811761039039
2013-08-21,1096.5176414484094
2013-08-22,1102.225925797826
2013-08-23,1111.1830326571437
2013-08-26,1108.1136186347474
2013-08-27,1092.194039846892
2013-08-28,1088.8794649289446
2013-08-29,1090.5992449594214
2013-08-30,1084.48756985159
2013-09-02,1092.058541781188
2013-09-03,1095.568789339392
2013-09-04,1103.0743580238247
2013-09-05,1106.4264203026373
2013-09-06,1111.4135853698208
2013-09-09,1123.718280155327
2013-09-10,1135.6102597395288
2013-09-11,1140.296858440124
2013-09-12,1138.6372141403722
2013-09-13,1138.1816247080392
2013-09-16,1149.0513016553402
2013-09-17,1149.0932966101743
2013-09-18,1156.6256903667418
2013-09-19,1167.4661333407435
2013-09-20,1159.747992721905
2013-09-23,1157.1183304032693
2013-09-24,1156.2837756834622
2013-09-25,1155.9163289167495
2013-09-26,1156.8168660385786
2013-09-27,1155.6406644223528
2013-09-30,1146.609183760805
2013-10-01,1154.6896611343204
2013-10-02,1154.0073277516371
2013-10-03,1150.1455950921063
2013-10-04,1154.1451294898766
2013-10-07,1146.6828195818723
2013-10-08,1140.5292623253808
2013-10-09,1138.9476461918478
2013-10-10,1157.1195691098048
2013-10-11,1165.8432973815547
2013-10-14,1169.498030705269
2013-10-15,1168.8120957446552
2013-10-16,1176.3364548959628
2013-10-17,1187.845439023116
2013-10-18,1195.566052087531
2013-10-21,1196.5341326549483
2013-10-22,1203.6857985593588
2013-10-23,1194.6696929766001
2013-10-24,1198.849798131317
2013-10-25,1196.6329141819845
2013-10-28,1198.0487176428173
2013-10-29,1201.6314999386907
2013-10-30,1201.492638455609
2013-10-31,1194.3879004784649
2013-11-01,1188.7216231033494
2013-11-04,1193.5329310066538
2013-11-05,1188.4001200499897
2013-11-06,1194.894328299685
2013-11-07,1181.7250927735483
2013-11-08,1183.9221812334563
2013-11-11,1187.3167384732994
2013-11-12,1185.4492048504403
2013-11-13,1184.5849366251143
2013-11-14,1193.5589345382555
2013-11-15,1201.0494824695486
2013-11-18,1206.6746376667866
2013-11-19,1202.1906791483857
2013-11-20,1198.248827562357
2013-11-21,1199.489126820226
2013-11-22,1204.7929766260784
2013-11-25,1205.3294969108617
2013-11-26,1203.3873083495876
2013-11-27,1205.7992158981876
2013-11-28,1209.6190865640447
2013-11-29,1210.5481392709219
2013-12-02,1204.3440324029375
2013-12-03,1196.7374077847517
2013-12-04,1189.6100379084407
2013-12-05,1185.267903825813
2013-12-06,1194.3233140896054
2013-12-09,1199.6958774480743
2013-12-10,1197.9756477983642
2013-12-11,1187.272360476206
2013-12-12,1178.2916539050166
2013-12-13,1176.9177146310008
2013-12-16,1184.1058160564774
2013-12-17,1180.555702021398
2013-12-18,1193.2555876385848
2013-12-19,1195.5491582797792
2013-12-20,1200.708865788119
2013-12-23,1208.8140389012303
2013-12-24,1210.8703022880466
2013-12-25,1210.709167536332
2013-12-26,1214.7138213372814
2013-12-27,1221.9604771034608
2013-12-30,1224.4856386704487
2013-12-31,1227.538849534319
2014-01-01,1227.5836947127752
2014-01-02,1215.6915279525138
2014-01-03,1215.3724765663183
2014-01-06,1211.7048419475575
2014-01-07,1215.5755329454512
2014-01-08,1218.462590847299
2014-01-09,1214.8038967165867
2014-01-10,1222.2751760699434
2014-01-13,1219.433545075976
2014-01-14,1221.0674179088232
2014-01-15,1227.8469767494362
2014-01-16,1226.2305141060745
2014-01-17,1225.255987493714
2014-01-20,1224.36894292603
2014-01-21,1224.8644254582002
2014-01-22,1227.4073103178619
2014-01-23,1218.8015984866856
2014-01-24,1196.4612372415552
2014-01-27,1184.0005220373198
2014-01-28,1188.4588305701516
2014-01-29,1186.6718297540733
2014-01-30,1186.0284621743792
2014-01-31,1179.6433621963185
2014-02-03,1160.1485710380969
2014-02-04,1154.744944812294
2014-02-05,1157.5048532629642
2014-02-06,1173.0127646676722
2014-02-07,1185.813741372765
2014-02-10,1187.9287104242871
2014-02-11,1200.645391053665
2014-02-12,1205.6641379810455
2014-02-13,1207.2794221486452
2014-02-14,1213.8401485761499
2014-02-17,1217.974123208812
2014-02-18,1222.5078068190844
2014-02-19,1219.3051307327066
2014-02-20,1217.5409220867118
2014-02-21,1222.8758576097807
2014-02-24,1227.670644700504
2014-02-25,1227.662518817765
2014-02-26,1224.0535817120121
2014-02-27,1226.3811846762667
2014-02-28,1231.8583704780294
2014-03-03,1214.7851072766005
2014-03-04,1230.189094878598
2014-03-05,1232.6144528156276
2014-03-06,1240.310284222182
2014-03-07,1236.6719311647653
2014-03-10,1231.3703557110227
2014-03-11,1228.3587686533879
2014-03-12,1221.8446549038308
2014-03-13,1213.980834151159
2014-03-14,1205.4202633326863
2014-03-17,1214.365033393231
2014-03-18,1223.9093182434342
2014-03-19,1220.0436580049834
2014-03-20,1214.833621850446
2014-03-21,1216.0958659626892
2014-03-24,1213.262514953664
2014-03-25,1220.640696925284
2014-03-26,1223.2091012732183
2014-03-27,1224.9052801903422
2014-03-28,1233.151132716054
2014-03-31,1243.664385555637
2014-04-01,1250.7379267408542
2014-04-02,1254.1373264751774
2014-04-03,1253.081771714026
2014-04-04,1250.9610477502692
2014-04-07,1240.3283266897665
2014-04-08,1243.3003993280656
2014-04-09,1249.3566424505996
2014-04-10,1240.7727744854144
2014-04-11,1228.7000292915636
2014-04-14,1230.2586274231821
2014-04-15,1227.9650917812446
2014-04-16,1240.6931348509027
2014-04-17,1245.94489982457
2014-04-18,1247.1515000723425
2014-04-21,1246.9891813981728
2014-04-22,1252.6696544426848
2014-04-23,1251.4811392732945
2014-04-24,1252.6201025276148
2014-04-25,1244.3988895877073
2014-04-28,1244.95720795866
2014-04-29,1252.9910444938143
2014-04-30,1255.9768705726124
2014-05-01,1257.663736231486
2014-05-02,1258.9273342349597
2014-05-05,1257.9123020026987
2014-05-06,1255.7114788785696
2014-05-07,1255.5462907653991
2014-05-08,1259.6696136855028
2014-05-09,1255.431136813061
2014-05-12,1263.7249201854218
2014-05-13,1266.673723344375
2014-05-14,1266.5118469464553
2014-05-15,1256.9362713857943
2014-05-16,1256.848804575603
2014-05-19,1259.114393955025
2014-05-20,1253.1621201786538
2014-05-21,1258.3360182037968
2014-05-22,1263.929817954404
2014-05-23,1268.7814878382883
2014-05-26,1273.5788155407988
2014-05-27,1273.7922658923019
2014-05-28,1274.7632150601355
2014-05-29,1279.1448204442265
2014-05-30,1277.7078825850513
2014-06-02,1280.0171935450949
2014-06-03,1280.2733346222165
2014-06-04,1280.9632582303477
2014-06-05,1287.1812118887567
2014-06-06,1296.0988208082101
2014-06-09,1298.6749034949632
2014-06-10,1298.8401713054473
2014-06-11,1295.8613335189675
2014-06-12,1293.2971520094193
2014-06-13,1293.5374356266427
2014-06-16,1292.11886920781
2014-06-17,1293.1987116009427
2014-06-18,1299.269898987
2014-06-19,1308.1263599330814
2014-06-20,1305.2227320532825
2014-06-23,1305.076656083995
2014-06-24,1300.3209855085745
2014-06-25,1297.8189621187814
2014-06-26,1298.3938406558636
2014-06-27,1300.2846073843707
2014-06-30,1303.2990532038075
2014-07-01,1310.7283609038973
2014-07-02,1313.6529278140886
2014-07-03,1318.4785956330265
2014-07-04,1318.0147031259232
2014-07-07,1311.6072989682184
2014-07-08,1303.179916788634
2014-07-09,1304.6099159624448
2014-07-10,1296.1792985580062
2014-07-11,1295.6130363365244
2014-07-14,1303.6510066025921
2014-07-15,1301.3232547229875
2014-07-16,1309.0129588486002
2014-07-17,1298.2411843679693
2014-07-18,1302.3397591139026
2014-07-21,1299.4965373119849
2014-07-22,1308.5770536430148
2014-07-23,1311.106265429892
2014-07-24,1313.548680266041
2014-07-25,1309.0530332069939
2014-07-28,1308.9013092594437
2014-07-29,1306.8137649235855
2014-07-30,1303.1003818605907
2014-07-31,1285.8796582716582
2014-08-01,1278.1270628489258
2014-08-04,1281.760443031771
2014-08-05,1272.3629333221284
2014-08-06,1267.7359904785608
2014-08-07,1261.5919743651957
2014-08-08,1262.572040448394
2014-08-11,1273.4483622015557
2014-08-12,1272.303164704335
2014-08-13,1279.4208761136915
2014-08-14,1283.8920754158214
2014-08-15,1282.9776053956653
2014-08-18,1291.5527692200951
2014-08-19,1297.4811070800577
2014-08-20,1297.0680034162729
2014-08-21,1301.4721583787195
