Date,BELGIUM VALUE
2006-01-17,10700.127456239936
2006-01-18,10648.165950540111
2006-01-19,10726.438781346033
2006-01-20,10625.957621164544
2006-01-23,10739.552867761071
2006-01-24,10704.262126298172
2006-01-25,10784.297151668512
2006-01-26,10990.372240363222
2006-01-27,11079.209165879158
2006-01-30,11021.422350700226
2006-01-31,11051.054291461622
2006-02-01,11135.040024388656
2006-02-02,11062.194707153882
2006-02-03,10954.563657889865
2006-02-06,11039.670159937668
2006-02-07,10988.581701979898
2006-02-08,10941.994332333865
2006-02-09,11073.434093426864
2006-02-10,10995.604575715319
2006-02-13,11028.422760765065
2006-02-14,10998.697660106503
2006-02-15,11033.78046901592
2006-02-16,11076.973559065264
2006-02-17,11124.567981248081
2006-02-20,11198.897184549922
2006-02-21,11276.902255595516
2006-02-22,11392.644797754378
2006-02-23,11417.20360858479
2006-02-24,11347.19256422938
2006-02-27,11382.86973052973
2006-02-28,11206.240266421835
2006-03-01,11291.374006021815
2006-03-02,11237.104286959993
2006-03-03,11100.05842235074
2006-03-06,11124.480731958412
2006-03-07,10921.787673785393
2006-03-08,10869.767647190338
2006-03-09,10934.93274147988
2006-03-10,11037.833744655121
2006-03-13,11189.611411807635
2006-03-14,11280.215550758969
2006-03-15,11271.63222377512
2006-03-16,11338.591107514183
2006-03-17,11415.713205534963
2006-03-20,11431.516665077319
2006-03-21,11293.631583596964
2006-03-22,11354.147514771726
2006-03-23,11281.531490966041
2006-03-24,11360.413380506387
2006-03-27,11286.853177487823
2006-03-28,11283.44056156916
2006-03-29,11233.439968942523
2006-03-30,11486.840945762728
2006-03-31,11349.137891297201
2006-04-03,11395.279566794985
2006-04-04,11536.99488978867
2006-04-05,11548.488995850737
2006-04-06,11519.075809632854
2006-04-07,11401.936179624487
2006-04-10,11345.34751202148
2006-04-11,11180.122990988568
2006-04-12,11166.056790030249
2006-04-13,11147.211365221541
2006-04-14,11147.211365221541
2006-04-17,11324.261005964607
2006-04-18,11303.805587935773
2006-04-19,11484.71373198171
2006-04-20,11529.937474154909
2006-04-21,11618.671165431108
2006-04-24,11583.105795191319
2006-04-25,11775.137809092737
2006-04-26,11825.068222852566
2006-04-27,11871.474129175142
2006-04-28,11881.850976000276
2006-05-01,11902.602829409714
2006-05-02,11973.957532990045
2006-05-03,11884.349610522126
2006-05-04,11963.91902194457
2006-05-05,12125.510644334694
2006-05-08,12174.36336080325
2006-05-09,12250.104137486018
2006-05-10,12243.114060641003
2006-05-11,12206.288730064707
2006-05-12,12023.059563567094
2006-05-15,11770.081448420955
2006-05-16,11808.757760183207
2006-05-17,11287.109454447947
2006-05-18,11316.006842182504
2006-05-19,11418.010507380612
2006-05-22,11187.965713654363
2006-05-23,11474.502765014646
2006-05-24,11388.688097057695
2006-05-25,11554.545572313782
2006-05-26,11650.952370269497
2006-05-29,11621.826176360953
2006-05-30,11424.073262313923
2006-05-31,11517.560549470725
2006-06-01,11447.80555862242
2006-06-02,11484.965580722894
2006-06-05,11354.47465824722
2006-06-06,10962.022632739865
2006-06-07,10973.461189164345
2006-06-08,10542.54999081293
2006-06-09,10672.21939372652
2006-06-12,10504.004066140955
2006-06-13,10259.98925862981
2006-06-14,10278.604776297285
2006-06-15,10548.645308651989
2006-06-16,10427.985892202567
2006-06-19,10483.162512802275
2006-06-20,10531.08377908921
2006-06-21,10580.641572624056
2006-06-22,10647.559544619142
2006-06-23,10578.747710474083
2006-06-26,10598.087757819532
2006-06-27,10509.856604849876
2006-06-28,10458.76279246441
2006-06-29,10688.320764761776
2006-06-30,11082.000024815137
2006-07-03,11264.758233963374
2006-07-04,11273.275362506849
2006-07-05,11112.577110007676
2006-07-06,11263.313753755596
2006-07-07,11283.09917911009
2006-07-10,11336.583484383678
2006-07-11,11198.577727533613
2006-07-12,11225.967287636742
2006-07-13,10953.2782372422
2006-07-14,10759.982231299702
2006-07-17,10683.38199787457
2006-07-18,10553.414474185065
2006-07-19,10905.256657015743
2006-07-20,11046.24075882488
2006-07-21,11055.532886667685
2006-07-24,11202.56231591616
2006-07-25,11113.317431693376
2006-07-26,11129.440966607901
2006-07-27,11387.199838996123
2006-07-28,11502.491780193199
2006-07-31,11471.148173150968
2006-08-01,11334.758264084141
2006-08-02,11588.417760346523
2006-08-03,11527.172654509232
2006-08-04,11774.490516198424
2006-08-07,11587.752429789469
2006-08-08,11614.678145021226
2006-08-09,11722.447164637468
2006-08-10,11795.165206793217
2006-08-11,11933.59340034534
2006-08-14,12072.65059020595
2006-08-15,12332.273389224816
2006-08-16,12337.440395114427
2006-08-17,12367.565876654775
2006-08-18,12343.005667344778
2006-08-21,12438.464809511146
2006-08-22,12314.679654096411
2006-08-23,12217.477976828892
2006-08-24,12197.256878655755
2006-08-25,12167.086773003344
2006-08-28,12324.080697045798
2006-08-29,12289.55136146238
2006-08-30,12449.80582390564
2006-08-31,12418.451966280709
2006-09-01,12430.742912423719
2006-09-04,12534.859771520318
2006-09-05,12448.722359295934
2006-09-06,12245.859067194637
2006-09-07,12102.305705944897
2006-09-08,12059.591564091748
2006-09-11,12044.943520475368
2006-09-12,12263.325090082386
2006-09-13,12375.580522627746
2006-09-14,12489.942384920574
2006-09-15,12475.37611190552
2006-09-18,12521.0472164347
2006-09-19,12489.623391239467
2006-09-20,12682.055729562988
2006-09-21,12754.493849382405
2006-09-22,12689.217957535639
2006-09-25,12761.94049300691
2006-09-26,12745.978393855492
2006-09-27,12844.383503121682
2006-09-28,12818.254607907627
2006-09-29,12848.506773381238
2006-10-02,12948.377129798495
2006-10-03,12939.519040946869
2006-10-04,13021.656742246669
2006-10-05,13119.80741064818
2006-10-06,12972.824440957336
2006-10-09,13035.732459085735
2006-10-10,13057.421180676814
2006-10-11,13044.479923919569
2006-10-12,13220.66256702442
2006-10-13,13195.669327661775
2006-10-16,13191.041750015609
2006-10-17,12918.479405052098
2006-10-18,13109.626089784551
2006-10-19,13166.963374052082
2006-10-20,13185.919814501283
2006-10-23,13229.310197755192
2006-10-24,13232.416064462233
2006-10-25,13217.823233704325
2006-10-26,13230.163557088807
2006-10-27,13232.641659264498
2006-10-30,13159.07102621426
2006-10-31,13271.166116901542
2006-11-01,13288.513514819524
2006-11-02,13141.44978228334
2006-11-03,13246.06917851617
2006-11-06,13320.648343846904
2006-11-07,13426.130878619791
2006-11-08,13450.433853204504
2006-11-09,13329.676884034094
2006-11-10,13270.705898335204
2006-11-13,13381.516453239825
2006-11-14,13344.377644495798
2006-11-15,13439.500669230723
2006-11-16,13375.807034068906
2006-11-17,13265.186243262879
2006-11-20,13173.961472949375
2006-11-21,13161.569129367788
2006-11-22,13245.752776159177
2006-11-23,13188.068175634891
2006-11-24,13179.132695642826
2006-11-27,13053.909447297825
2006-11-28,13081.100287079465
2006-11-29,13154.995064299312
2006-11-30,13129.137918400253
2006-12-01,13087.585740705026
2006-12-04,13125.707145848213
2006-12-05,13162.70971884415
2006-12-06,13176.256793105324
2006-12-07,13224.16448361637
2006-12-08,13209.808753861002
2006-12-11,13276.972279190057
2006-12-12,13370.677846695864
2006-12-13,13422.071829819744
2006-12-14,13525.964359172936
2006-12-15,13403.773382582804
2006-12-18,13492.286435071068
2006-12-19,13546.074947357902
2006-12-20,13623.488357750239
2006-12-21,13586.000459563578
2006-12-22,13499.6526101037
2006-12-25,13499.6526101037
2006-12-26,13478.616322732854
2006-12-27,13578.383403909549
2006-12-28,13631.637777953376
2006-12-29,13566.143738994397
2007-01-01,13566.143738994397
2007-01-02,13969.748425905995
2007-01-03,13972.112059249437
2007-01-04,13786.021385235277
2007-01-05,13490.813422501466
2007-01-08,13593.34000064929
2007-01-09,13632.323109363753
2007-01-10,13472.061844791442
2007-01-11,13565.404777269752
2007-01-12,13592.103104857142
2007-01-15,13668.925751958324
2007-01-16,13636.466651733606
2007-01-17,13608.90368176219
2007-01-18,13648.549670700218
2007-01-19,13713.333450108583
2007-01-22,13684.562476771562
2007-01-23,13731.108715997689
2007-01-24,13755.946659360698
2007-01-25,13671.765848282175
2007-01-26,13415.775663858363
2007-01-29,13544.142341844485
2007-01-30,13633.26426341921
2007-01-31,13670.729073961644
2007-02-01,13846.543452704404
2007-02-02,13933.43345681634
2007-02-05,13799.212025023615
2007-02-06,13904.860308057649
2007-02-07,14031.3137311607
2007-02-08,13971.376549293605
2007-02-09,13970.157775043186
2007-02-12,13968.878840064779
2007-02-13,14270.996633684757
2007-02-14,14427.091760935611
2007-02-15,14397.138546212613
2007-02-16,14398.190619344163
2007-02-19,14505.854487073844
2007-02-20,14490.133194384633
2007-02-21,14397.231776031755
2007-02-22,14421.364829003976
2007-02-23,14443.652230423939
2007-02-26,14476.139540004995
2007-02-27,14236.551708504026
2007-02-28,13845.371383956719
2007-03-01,13420.401810369896
2007-03-02,13401.577435216777
2007-03-05,13219.296967414237
2007-03-06,13383.656836895067
2007-03-07,13489.133230859832
2007-03-08,13710.98911091884
2007-03-09,13721.923906771985
2007-03-12,13693.47127017574
2007-03-13,13434.37057259226
2007-03-14,13117.308776272346
2007-03-15,13397.756304350769
2007-03-16,13363.57477198594
2007-03-19,13817.207522282095
2007-03-20,13824.547215067016
2007-03-21,13871.808590523035
2007-03-22,14450.004749103804
2007-03-23,14514.867681387366
2007-03-26,14311.372854937703
2007-03-27,14430.854845447448
2007-03-28,14389.900283911626
2007-03-29,14574.201243149184
2007-03-30,14511.807746409238
2007-04-02,14604.594545591262
2007-04-03,14793.533632318047
2007-04-04,14848.085248587926
2007-04-05,14911.239755053799
2007-04-06,14911.239755053799
2007-04-09,14833.55681806472
2007-04-10,15134.481433964727
2007-04-11,15016.085466790042
2007-04-12,14965.813272510155
2007-04-13,14987.511823309298
2007-04-16,14994.88035459795
2007-04-17,15022.206216089955
2007-04-18,14988.563682676866
2007-04-19,14811.85804012921
2007-04-20,15159.331867939378
2007-04-23,15025.471137836814
2007-04-24,15149.755331541799
2007-04-25,15072.407140308755
2007-04-26,15110.742240938545
2007-04-27,14983.67073822844
2007-04-30,14828.615164324858
2007-05-01,14773.201398185962
2007-05-02,14955.505855805624
2007-05-03,14835.321948760258
2007-05-04,14807.032767061806
2007-05-07,14960.060770550399
2007-05-08,14783.762976044582
2007-05-09,14939.819059997584
2007-05-10,14809.370737740295
2007-05-11,14653.976707637808
2007-05-14,14533.980019021954
2007-05-15,14661.914642824238
2007-05-16,14490.791629631423
2007-05-17,14458.5381006726
2007-05-18,14614.013406443395
2007-05-21,14593.90583744538
2007-05-22,14635.181794916052
2007-05-23,14746.391853086605
2007-05-24,14406.704133206129
2007-05-25,14318.94508859722
2007-05-28,14449.476343254926
2007-05-29,14430.802177865147
2007-05-30,14305.648521668692
2007-05-31,14314.52344391275
2007-06-01,14355.360309245625
2007-06-04,14403.769714723183
2007-06-05,14479.593035099067
2007-06-06,14255.666668234142
2007-06-07,14030.88520284632
2007-06-08,13881.109421188054
2007-06-11,14020.260663173023
2007-06-12,13891.240636330935
2007-06-13,13962.687853279076
2007-06-14,14145.625331138384
2007-06-15,14246.034146560603
2007-06-18,14170.026204453723
2007-06-19,14177.911412103984
2007-06-20,14311.311612742911
2007-06-21,14316.627545494728
2007-06-22,14286.024782839077
2007-06-25,14404.702318433296
2007-06-26,14206.796170076304
2007-06-27,14068.759969951203
2007-06-28,14258.75935419686
2007-06-29,14436.738794576793
2007-07-02,14475.309539565298
2007-07-03,14479.400660707546
2007-07-04,14446.436731216598
2007-07-05,14251.161386810734
2007-07-06,14364.845295668154
2007-07-09,14364.416361704605
2007-07-10,14429.66279926949
2007-07-11,14393.836974404125
2007-07-12,14521.346961196068
2007-07-13,14590.461898076563
2007-07-16,14408.116373153895
2007-07-17,14245.684748701557
2007-07-18,14125.233182982414
2007-07-19,14248.485077688265
2007-07-20,14229.46823480479
2007-07-23,14271.363119001471
2007-07-24,14097.545941606306
2007-07-25,13888.806360864344
2007-07-26,13596.588663839877
2007-07-27,13483.971370582147
2007-07-30,13396.366340223069
2007-07-31,13500.75089906802
2007-08-01,13291.82662021367
2007-08-02,13257.720409581932
2007-08-03,13261.306632721535
2007-08-06,13173.373873298451
2007-08-07,13276.635664386613
2007-08-08,13361.85884418241
2007-08-09,12927.581386216589
2007-08-10,12703.725359742213
2007-08-13,12866.599306638844
2007-08-14,12582.230986454699
2007-08-15,12385.367840365814
2007-08-16,12071.564877294186
2007-08-17,12468.219441611376
2007-08-20,12515.401404567872
2007-08-21,12461.332066537798
2007-08-22,12685.31099576321
2007-08-23,12711.68722042278
2007-08-24,12880.263045350224
2007-08-27,12832.114059301613
2007-08-28,12610.05996443609
2007-08-29,12636.965893800516
2007-08-30,12726.982594623989
2007-08-31,12880.689538549459
2007-09-03,12892.496180162078
2007-09-04,13108.252200673433
2007-09-05,12963.791589732184
2007-09-06,13037.371015596123
2007-09-07,12792.155739883727
2007-09-10,12602.178472095506
2007-09-11,12803.364762757232
2007-09-12,12802.29660242353
2007-09-13,12825.136867408171
2007-09-14,12716.288082013412
2007-09-17,12497.164575863795
2007-09-18,12643.93758208715
2007-09-19,13146.47801814841
2007-09-20,13253.71745754065
2007-09-21,13288.813800670987
2007-09-24,12845.865150828093
2007-09-25,12452.02969030405
2007-09-26,12592.05146717606
2007-09-27,12863.273767202882
2007-09-28,12766.146791174104
2007-10-01,12836.13992903614
2007-10-02,13008.43795532978
2007-10-03,12877.24733361297
2007-10-04,13374.71036381963
2007-10-05,13682.950548955298
2007-10-08,13514.097146561558
2007-10-09,13657.494758793846
2007-10-10,13974.494339302282
2007-10-11,14171.342248101175
2007-10-12,14095.183980940878
2007-10-15,13940.117906364734
2007-10-16,13675.365016531745
2007-10-17,13699.339666954327
2007-10-18,13573.642191332552
2007-10-19,13606.106926504983
2007-10-22,13115.893186557243
2007-10-23,13336.846555196526
2007-10-24,13098.686268069561
2007-10-25,13332.876571331382
2007-10-26,13463.794529006687
2007-10-29,13400.007928744772
2007-10-30,13342.498129780746
2007-10-31,13575.205951195481
2007-11-01,13091.124711694529
2007-11-02,12656.28829737357
2007-11-05,12376.564081299815
2007-11-06,12434.224812302153
2007-11-07,12410.750203054304
2007-11-08,11827.175586009991
2007-11-09,11408.445655746804
2007-11-12,11487.633617093035
2007-11-13,11640.678494142352
2007-11-14,11867.255147485532
2007-11-15,11885.705453929322
2007-11-16,11512.857204570768
2007-11-19,11110.62214656871
2007-11-20,11164.71556204259
2007-11-21,10700.429831978356
2007-11-22,10771.414001953315
2007-11-23,11204.545626417368
2007-11-26,11357.785937389195
2007-11-27,11583.657090186087
2007-11-28,11742.871135756997
2007-11-29,11914.246950531282
2007-11-30,11819.534036881649
2007-12-03,11697.633342498426
2007-12-04,11569.208049086219
2007-12-05,11715.096728664994
2007-12-06,11770.363100975022
2007-12-07,11912.046719946646
2007-12-10,12116.142009353278
2007-12-11,11977.375503368117
2007-12-12,11913.615629354597
2007-12-13,11628.102756590388
2007-12-14,11541.997398889578
2007-12-17,11189.875021158572
2007-12-18,11240.34570088087
2007-12-19,11162.513289132425
2007-12-20,11140.669848133924
2007-12-21,11262.106886963451
2007-12-24,11396.270015135222
2007-12-25,11396.270015135222
2007-12-26,11474.600332870383
2007-12-27,11561.27176095086
2007-12-28,11675.756275942183
2007-12-31,11550.136227189556
2008-01-01,11550.136227189556
2008-01-02,11616.9579954462
2008-01-03,11542.525864094505
2008-01-04,11465.254733678921
2008-01-07,11338.750435587153
2008-01-08,11299.659211692659
2008-01-09,11187.313692137459
2008-01-10,11189.742366891665
2008-01-11,11325.340868452779
2008-01-14,11398.313399930896
2008-01-15,11038.188684602754
2008-01-16,10605.569713492026
2008-01-17,10476.792348421362
2008-01-18,10087.218533909496
2008-01-21,9394.70567225733
2008-01-22,9789.568517241094
2008-01-23,9470.604997006953
2008-01-24,10125.102622909326
2008-01-25,9703.752741530338
2008-01-28,10064.074286166064
2008-01-29,10416.279162149267
2008-01-30,10506.100206059344
2008-01-31,10268.968370911745
2008-02-01,10514.79250574919
2008-02-04,10455.634260564091
2008-02-05,9885.901919782395
2008-02-06,9934.292711624721
2008-02-07,9644.777193036562
2008-02-08,9486.341125338238
2008-02-11,9294.652237010177
2008-02-12,9768.54380004625
2008-02-13,9830.910840408818
2008-02-14,9948.513184886986
2008-02-15,9729.00076117057
2008-02-18,9915.851500690598
2008-02-19,10113.143553881708
2008-02-20,10033.444737004738
2008-02-21,10154.999000459522
2008-02-22,9905.536077509885
2008-02-25,10170.641593857357
2008-02-26,10513.129941617717
2008-02-27,10593.083467113598
2008-02-28,10487.243840365765
2008-02-29,10343.841316238586
2008-03-03,10264.562590702482
2008-03-04,10094.03989773017
2008-03-05,10317.21452968245
2008-03-06,10154.969897092424
2008-03-07,10200.365021212177
2008-03-10,10009.1380128438
2008-03-11,10282.82705240996
2008-03-12,10665.00953257274
2008-03-13,10489.47003973929
2008-03-14,10444.128001340378
2008-03-17,10119.645926100142
2008-03-18,10536.298683370145
2008-03-19,10464.232584749589
2008-03-20,10353.43920929903
2008-03-21,10353.43920929903
2008-03-24,10338.664411997139
2008-03-25,10856.408793067545
2008-03-26,10894.707485682651
2008-03-27,11009.462064070447
2008-03-28,10987.275775092045
2008-03-31,11053.11010634355
2008-04-01,11203.524510206369
2008-04-02,11293.11439658349
2008-04-03,11087.745478052719
2008-04-04,11271.083853299226
2008-04-07,11452.425222013082
2008-04-08,11436.585139800221
2008-04-09,11377.102424504212
2008-04-10,11338.506121033986
2008-04-11,11275.996576082185
2008-04-14,11205.184941099278
2008-04-15,11196.716248783956
2008-04-16,11500.367860999111
2008-04-17,11492.417679383887
2008-04-18,11714.797601166652
2008-04-21,11778.062379907273
2008-04-22,11779.094672459814
2008-04-23,11803.544526655689
2008-04-24,11569.883861947777
2008-04-25,11629.664652866208
2008-04-28,11752.609600063968
2008-04-29,11679.005972166613
2008-04-30,11796.849373998015
2008-05-01,11707.06026417601
2008-05-02,11827.72928487335
2008-05-05,11888.32227929267
2008-05-06,11681.16753902086
2008-05-07,11662.126493049545
2008-05-08,11644.532718422077
2008-05-09,11579.243233506551
2008-05-12,11614.920756200345
2008-05-13,11476.59696856698
2008-05-14,11513.056994373428
2008-05-15,11492.243437537416
2008-05-16,11539.800001045325
2008-05-19,11510.758571023902
2008-05-20,11481.20368024335
2008-05-21,11384.472476338588
2008-05-22,11334.690375173504
2008-05-23,11172.19915351058
2008-05-26,11147.014074941279
2008-05-27,11044.978395399141
2008-05-28,11112.58831683194
2008-05-29,11006.575588857788
2008-05-30,11072.301544767906
2008-06-02,10927.940562733696
2008-06-03,10942.18709163848
2008-06-04,10899.510223620759
2008-06-05,11083.166551854974
2008-06-06,10905.78028974951
2008-06-09,10625.928113738104
2008-06-10,10302.262652884743
2008-06-11,10119.928185138417
2008-06-12,10211.157985333446
2008-06-13,10190.590453739651
2008-06-16,10211.461264610673
2008-06-17,10301.257584593921
2008-06-18,9995.315782158394
2008-06-19,9708.293507152583
2008-06-20,9506.339470104129
2008-06-23,9258.320674558736
2008-06-24,9385.872498125696
2008-06-25,9573.711270636724
2008-06-26,8781.752041074304
2008-06-27,8804.874363658691
2008-06-30,8658.604857147904
2008-07-01,8455.557879572763
2008-07-02,8551.878177125605
2008-07-03,8534.229312315425
2008-07-04,8280.626312427865
2008-07-07,8315.189058611659
2008-07-08,8160.299359352079
2008-07-09,8483.42296295778
2008-07-10,8338.892913684167
2008-07-11,8086.434309911724
2008-07-14,8161.746750865481
2008-07-15,7677.486036923268
2008-07-16,7761.89119281342
2008-07-17,8196.729461159233
2008-07-18,8416.223588583203
2008-07-21,8544.169468626553
2008-07-22,8249.303284464318
2008-07-23,8446.159092007058
2008-07-24,8364.070047210387
2008-07-25,8130.948368782698
2008-07-28,7971.078020155725
2008-07-29,7800.460615779627
2008-07-30,7864.429693198539
2008-07-31,7810.150978921006
2008-08-01,7867.5627977174
2008-08-04,7748.241697862034
2008-08-05,8068.866162850718
2008-08-06,8302.067111794913
2008-08-07,7908.936372039936
2008-08-08,7879.091492011795
2008-08-11,7995.722531572222
2008-08-12,8111.8254107885605
2008-08-13,7801.835572708306
2008-08-14,7805.144900428065
2008-08-15,7763.688142015086
2008-08-18,7779.2713284339925
2008-08-19,7504.908904390365
2008-08-20,7455.626272358418
2008-08-21,7370.863426689763
2008-08-22,7544.928903423085
2008-08-25,7409.100432624853
2008-08-26,7374.391901346152
2008-08-27,7423.756050652839
2008-08-28,7622.136115217816
2008-08-29,7801.6252271194
2008-09-01,7747.6329015232495
2008-09-02,7962.839055667168
2008-09-03,7843.435277590288
2008-09-04,7536.61168609262
2008-09-05,7315.759885443707
2008-09-08,7678.094049547376
2008-09-09,7588.295779636609
2008-09-10,7430.03836943182
2008-09-11,7224.73821924452
2008-09-12,7453.248886312994
2008-09-15,7087.510018631765
2008-09-16,6665.380270081947
2008-09-17,6392.527266103351
2008-09-18,6550.291286653817
2008-09-19,7428.87797548414
2008-09-22,7279.695132745487
2008-09-23,7103.752813369016
2008-09-24,6992.789075342426
2008-09-25,6971.113372253275
2008-09-26,6451.421155398926
2008-09-29,5550.474691876535
2008-09-30,5630.000704736199
2008-10-01,5859.668181828692
2008-10-02,5982.348196882315
2008-10-03,6048.964642342216
2008-10-06,5575.067778205473
2008-10-07,5402.160073788005
2008-10-08,5121.799213728226
2008-10-09,5027.699823932919
2008-10-10,4783.484401391432
2008-10-13,5126.178845725995
2008-10-14,4109.269875140441
2008-10-15,3813.49915248744
2008-10-16,3433.5578682145388
2008-10-17,3593.3727069207143
2008-10-20,3683.024718524309
2008-10-21,3610.424291274287
2008-10-22,3349.2908204792593
2008-10-23,3296.6407923264856
2008-10-24,3155.8177500309716
2008-10-27,2983.918952643539
2008-10-28,2979.457533082814
2008-10-29,3272.1748403713777
2008-10-30,3364.622340824385
2008-10-31,3436.5203615716596
2008-11-03,3614.462063149839
2008-11-04,3778.7034666066616
2008-11-05,3819.637805343025
2008-11-06,3619.680115882837
2008-11-07,3634.7645295255743
2008-11-10,3688.7109610158113
2008-11-11,3527.7901744306223
2008-11-12,3402.5411164228144
2008-11-13,3368.424649025999
2008-11-14,3377.9052038337513
2008-11-17,3323.849340949069
2008-11-18,3238.9881642840423
2008-11-19,3081.3696662514
2008-11-20,2986.0911339224895
2008-11-21,2913.179465990944
2008-11-24,3104.859821632538
2008-11-25,3164.841646391527
2008-11-26,3115.5475803468266
2008-11-27,3229.9221784049273
2008-11-28,3220.6772777074434
2008-12-01,3071.1719401979512
2008-12-02,3148.375322755777
2008-12-03,3212.700285258392
2008-12-04,3234.3333871580685
2008-12-05,3172.8623622888917
2008-12-08,3399.6254342249
2008-12-09,3349.734401091566
2008-12-10,3397.452675733766
2008-12-11,3425.16136734908
2008-12-12,3419.026226452189
2008-12-15,3510.7904478750384
2008-12-16,3490.315214252028
2008-12-17,3599.625948970282
2008-12-18,3644.877600578285
2008-12-19,3473.0683920800443
2008-12-22,3414.884786941349
2008-12-23,3418.833353742919
2008-12-24,3379.2936147795635
2008-12-25,3379.2936147795635
2008-12-26,3395.602363858863
2008-12-29,3484.6962777114263
2008-12-30,3492.908177109971
2008-12-31,3412.171903785709
2009-01-01,3412.171903785709
2009-01-02,3590.092421328936
2009-01-05,3573.538888847925
2009-01-06,3544.550777347665
2009-01-07,3620.6237658297496
2009-01-08,3574.059696755655
2009-01-09,3512.979930711342
2009-01-12,3486.3863231737405
2009-01-13,3455.8187305092747
2009-01-14,3333.9957669752716
2009-01-15,3251.1337767634377
2009-01-16,3266.110890873892
2009-01-19,3120.5717081545267
2009-01-20,2965.8965122254554
2009-01-21,2987.7601838223745
2009-01-22,3064.608093200273
2009-01-23,3048.944410608563
2009-01-26,3238.263944655535
2009-01-27,3226.8380247138384
2009-01-28,3348.828435206994
2009-01-29,3281.209737520081
2009-01-30,3238.948366258684
2009-02-02,3174.3481730011276
2009-02-03,3219.7526357460247
2009-02-04,3180.328615613076
2009-02-05,3169.046171427189
2009-02-06,3246.8848622588494
2009-02-09,3328.4111557785577
2009-02-10,3213.889763894304
2009-02-11,3185.5949850400557
2009-02-12,3080.9985805127076
2009-02-13,3098.432149867333
2009-02-16,3042.9132566468966
2009-02-17,2871.3055056258495
2009-02-18,2837.7205452385992
2009-02-19,2908.072193108399
2009-02-20,2826.8344331813187
2009-02-23,2789.2339113775506
2009-02-24,2741.7635937033056
2009-02-25,2702.0855995089296
2009-02-26,2737.712596408831
2009-02-27,2731.661288722011
2009-03-02,2577.130947107523
2009-03-03,2517.318318611121
2009-03-04,2521.7847183897393
2009-03-05,2405.2992195720494
2009-03-06,2416.6274660292393
2009-03-09,2470.979775658677
2009-03-10,2614.712402449077
2009-03-11,2634.4073217936266
2009-03-12,2745.536455426386
2009-03-13,2739.2475373096363
2009-03-16,2829.9773454884776
2009-03-17,2825.12450788709
2009-03-18,2882.194698219344
2009-03-19,3029.523599845615
2009-03-20,3042.226953086043
2009-03-23,3126.5632711430667
2009-03-24,3127.9165971005987
2009-03-25,3112.6290564996552
2009-03-26,3168.0519920847228
2009-03-27,3094.123685390323
2009-03-30,2949.957049566966
2009-03-31,3072.661036124813
2009-04-01,3116.898915587638
2009-04-02,3270.737504199172
2009-04-03,3263.658068316364
2009-04-06,3207.9890668890534
2009-04-07,3090.801265188068
2009-04-08,3107.012249145251
2009-04-09,3233.740796746507
2009-04-10,3233.740796746507
2009-04-13,3261.1630166394175
2009-04-14,3281.542631763574
2009-04-15,3297.7319558136314
2009-04-16,3373.011958790611
2009-04-17,3451.5406408078275
2009-04-20,3259.800068587266
2009-04-21,3315.7358042574983
2009-04-22,3385.5720028117644
2009-04-23,3406.5523103843107
2009-04-24,3574.717507838704
2009-04-27,3477.292593132648
2009-04-28,3417.9452678154894
2009-04-29,3517.013957016677
2009-04-30,3500.5818229602005
2009-05-01,3501.110172793868
2009-05-04,3586.705050833268
2009-05-05,3576.7164706387157
2009-05-06,3687.914201138493
2009-05-07,3847.4778106324106
2009-05-08,3999.8062701117674
2009-05-11,3938.1479042226115
2009-05-12,3866.484885338822
2009-05-13,3736.7578935601464
2009-05-14,3656.1428912502306
2009-05-15,3749.895986702824
2009-05-18,3818.7561223831576
2009-05-19,3934.795741364148
2009-05-20,4041.7914917758358
2009-05-21,3911.76925881685
2009-05-22,4027.0472380208525
2009-05-25,4061.698459761144
2009-05-26,4028.275908228823
2009-05-27,4038.6959773340805
2009-05-28,3987.724567583678
2009-05-29,4067.1966185221145
2009-06-01,4108.755604789138
2009-06-02,4145.157860246232
2009-06-03,4086.3700874501433
2009-06-04,4079.4267615273106
2009-06-05,4025.070893209664
2009-06-08,3930.744118927588
2009-06-09,4005.4249861925728
2009-06-10,4016.238341515036
2009-06-11,4026.3512320475515
2009-06-12,4049.8143063995867
2009-06-15,3861.0576080981004
2009-06-16,3832.864907030804
2009-06-17,3707.8249255256037
2009-06-18,3788.224565793087
2009-06-19,3820.9349376119644
2009-06-22,3691.5460727496147
2009-06-23,3739.024107641748
2009-06-24,3872.7265918255353
2009-06-25,3823.511666049717
2009-06-26,3870.5924886016883
2009-06-29,3918.3117323810534
2009-06-30,3901.165816075788
2009-07-01,3992.4333672297585
2009-07-02,3862.3771265598675
2009-07-03,3860.162903736603
2009-07-06,3776.4185378720435
2009-07-07,3777.1530865069335
2009-07-08,3643.2188614641523
2009-07-09,3705.1357133586966
2009-07-10,3692.5186310625695
2009-07-13,3768.1572356502456
2009-07-14,3827.270581046723
2009-07-15,4018.272317996968
2009-07-16,4032.7651189731237
2009-07-17,4044.8254551160385
2009-07-20,4126.038795492786
2009-07-21,4144.9136749247145
2009-07-22,4179.645921903063
2009-07-23,4223.721909013662
2009-07-24,4193.8607906628595
2009-07-27,4206.015536276388
2009-07-28,4100.15618664771
2009-07-29,4092.310835837744
2009-07-30,4174.245348093761
2009-07-31,4264.707773253544
2009-08-03,4391.795402281839
