Date,UNITED KINGDOM VALUE
2006-03-20,13026.830617783033
2006-03-21,12981.418674248984
2006-03-22,13038.502845209838
2006-03-23,12916.434010975418
2006-03-24,13007.877412855865
2006-03-27,12936.755963737187
2006-03-28,12866.724753706725
2006-03-29,12806.638619752326
2006-03-30,13012.76799551625
2006-03-31,12819.60177611008
2006-04-03,12916.89883064807
2006-04-04,13019.653216975728
2006-04-05,13041.562704942568
2006-04-06,13082.31058082558
2006-04-07,12962.271665006154
2006-04-10,13043.945172197738
2006-04-11,12928.79570531213
2006-04-12,12911.499471677369
2006-04-13,12979.494628440889
2006-04-14,12979.494628440889
2006-04-17,13136.56140515357
2006-04-18,13170.118719591508
2006-04-19,13350.104351976117
2006-04-20,13265.253256791724
2006-04-21,13380.757080016629
2006-04-24,13299.735311594695
2006-04-25,13349.601850174788
2006-04-26,13422.216360321647
2006-04-27,13418.142432886856
2006-04-28,13444.838101870935
2006-05-01,13549.87301015722
2006-05-02,13717.710554379872
2006-05-03,13573.472826581597
2006-05-04,13683.778430316337
2006-05-05,13891.701384969634
2006-05-08,13855.82706483479
2006-05-09,13964.777428941612
2006-05-10,13919.51869343989
2006-05-11,13922.275997132221
2006-05-12,13682.178954056199
2006-05-15,13518.74937883629
2006-05-16,13568.048341803891
2006-05-17,13175.982781228715
2006-05-18,13218.055322082077
2006-05-19,13068.853740411967
2006-05-22,12851.168146091895
2006-05-23,13183.075831937207
2006-05-24,12890.9875290463
2006-05-25,13094.238133689507
2006-05-26,13233.051135394673
2006-05-29,13260.51669881755
2006-05-30,13131.138063165696
2006-05-31,13212.237052839322
2006-06-01,13281.287923883636
2006-06-02,13462.790990177431
2006-06-05,13367.999516221777
2006-06-06,13065.092281085052
2006-06-07,13171.31204848641
2006-06-08,12791.849210800903
2006-06-09,13041.158810856905
2006-06-12,12943.64108915304
2006-06-13,12677.677835744715
2006-06-14,12712.891254021843
2006-06-15,12955.329387766393
2006-06-16,12923.872923265935
2006-06-19,12901.177663713961
2006-06-20,12940.048592866857
2006-06-21,12957.184208221737
2006-06-22,12922.358786422292
2006-06-23,12857.325968428158
2006-06-26,12819.034984208905
2006-06-27,12792.023188835337
2006-06-28,12813.414334712916
2006-06-29,13015.637194865043
2006-06-30,13346.105401329538
2006-07-03,13422.218901055701
2006-07-04,13481.464667515937
2006-07-05,13273.928094352495
2006-07-06,13434.779782316813
2006-07-07,13498.452611242841
2006-07-10,13458.773496866457
2006-07-11,13376.540451835515
2006-07-12,13261.807909442095
2006-07-13,13113.287645017508
2006-07-14,12937.284330183818
2006-07-17,12848.198411348314
2006-07-18,12847.995756807062
2006-07-19,13173.993684031102
2006-07-20,13233.118460528356
2006-07-21,13178.571959250705
2006-07-24,13385.532702015289
2006-07-25,13391.734911010619
2006-07-26,13451.929772565407
2006-07-27,13702.039695329062
2006-07-28,13819.961791310103
2006-07-31,13718.471239767843
2006-08-01,13623.951094013357
2006-08-02,13849.791196323142
2006-08-03,13724.348111926627
2006-08-04,14008.56195286703
2006-08-07,13903.536853969277
2006-08-08,13880.913949869207
2006-08-09,14040.016215438582
2006-08-10,13786.880721989086
2006-08-11,13787.592080101687
2006-08-14,13868.069211899767
2006-08-15,13980.996453862257
2006-08-16,14027.36471131281
2006-08-17,13983.264206786971
2006-08-18,13923.441937376569
2006-08-21,14059.292306370617
2006-08-22,13973.91110235533
2006-08-23,13942.058506740568
2006-08-24,13962.8583873781
2006-08-25,13958.117946571761
2006-08-28,14039.523650093466
2006-08-29,14048.033009012286
2006-08-30,14216.975793529398
2006-08-31,14107.025924508915
2006-09-01,14217.917527496455
2006-09-04,14307.053191854211
2006-09-05,14196.145731983357
2006-09-06,14020.831697303523
2006-09-07,13824.81926873725
2006-09-08,13819.81303045062
2006-09-11,13797.247812285921
2006-09-12,14018.644822156377
2006-09-13,14010.314452147262
2006-09-14,14101.837922953746
2006-09-15,14072.695850706192
2006-09-18,14046.386796902327
2006-09-19,13992.675745952174
2006-09-20,14117.835983219833
2006-09-21,14246.317863066588
2006-09-22,14117.917694346235
2006-09-25,14091.332953424466
2006-09-26,14213.26475569468
2006-09-27,14298.847428222427
2006-09-28,14277.711511042338
2006-09-29,14265.50928040021
2006-10-02,14362.662998289332
2006-10-03,14381.882503460489
2006-10-04,14490.116854774933
2006-10-05,14518.60526883166
2006-10-06,14486.113675738856
2006-10-09,14448.726027033079
2006-10-10,14492.037981201178
2006-10-11,14503.3718812995
2006-10-12,14600.634149165098
2006-10-13,14663.485514489184
2006-10-16,14730.637523730715
2006-10-17,14628.440013016578
2006-10-18,14681.867921928337
2006-10-19,14679.493740704518
2006-10-20,14713.096618409125
2006-10-23,14677.365500305857
2006-10-24,14724.355548127982
2006-10-25,14811.136241533666
2006-10-26,14941.677915633367
2006-10-27,14993.85858092478
2006-10-30,14994.40216835138
2006-10-31,15057.825986169175
2006-11-01,15096.642712696008
2006-11-02,15069.12526313688
2006-11-03,15022.392929857955
2006-11-06,15153.244145442504
2006-11-07,15284.586978656358
2006-11-08,15281.043069355776
2006-11-09,15249.080014588664
2006-11-10,15338.386004462885
2006-11-13,15279.028686463635
2006-11-14,15169.63184631621
2006-11-15,15247.578676557585
2006-11-16,15326.452209691843
2006-11-17,15271.179018759149
2006-11-20,15289.419350308654
2006-11-21,15315.373407905234
2006-11-22,15355.10530989428
2006-11-23,15313.010483056834
2006-11-24,15392.267029214252
2006-11-27,15261.473716880277
2006-11-28,15270.517738431363
2006-11-29,15400.663910256064
2006-11-30,15451.806529230882
2006-12-01,15433.800520072295
2006-12-04,15491.851222245767
2006-12-05,15526.137424336881
2006-12-06,15579.546830078698
2006-12-07,15631.095760894332
2006-12-08,15757.507778908132
2006-12-11,15668.891931888233
2006-12-12,15733.738827678622
2006-12-13,15811.177278948813
2006-12-14,15841.910320936899
2006-12-15,15847.837393973732
2006-12-18,15744.17632420814
2006-12-19,15806.614518627046
2006-12-20,15815.025059994357
2006-12-21,15751.928905935474
2006-12-22,15751.483036580801
2006-12-25,15751.483036580801
2006-12-26,15725.766329582302
2006-12-27,15829.219950298662
2006-12-28,15847.699620745952
2006-12-29,15768.792338423624
2007-01-01,15768.792338423624
2007-01-02,16118.797396823515
2007-01-03,16038.599029524275
2007-01-04,15882.815085361583
2007-01-05,15580.976019050113
2007-01-08,15580.078295983221
2007-01-09,15610.586460995259
2007-01-10,15438.79155048699
2007-01-11,15610.135733256287
2007-01-12,15785.699986581983
2007-01-15,15916.487924589208
2007-01-16,15718.139734797822
2007-01-17,15743.904950733518
2007-01-18,15737.18660238676
2007-01-19,15850.492198613727
2007-01-22,15832.84275775553
2007-01-23,15942.509826240546
2007-01-24,15977.482761162079
2007-01-25,15915.629771622867
2007-01-26,15734.15136817371
2007-01-29,15740.35158554762
2007-01-30,15735.28590649761
2007-01-31,15609.372972228914
2007-02-01,15885.833475235457
2007-02-02,15857.464551198775
2007-02-05,15833.358529453184
2007-02-06,15944.457244294881
2007-02-07,16016.032341760469
2007-02-08,15843.301655209845
2007-02-09,15807.165722737085
2007-02-12,15713.060485511027
2007-02-13,15736.94554141845
2007-02-14,15941.041014643928
2007-02-15,15900.398890453314
2007-02-16,15837.40699757292
2007-02-19,15866.81289653316
2007-02-20,15891.0753529451
2007-02-21,15741.052729650126
2007-02-22,15768.494020207745
2007-02-23,15887.274403075195
2007-02-26,15976.436769389462
2007-02-27,15694.046828758594
2007-02-28,15330.479497175922
2007-03-01,15194.935703618386
2007-03-02,15058.452815812803
2007-03-05,14821.360566548561
2007-03-06,15016.10944461592
2007-03-07,15159.26916442006
2007-03-08,15337.73225738427
2007-03-09,15380.50792259692
2007-03-12,15306.141714019288
2007-03-13,15136.984712515774
2007-03-14,14728.9775735241
2007-03-15,14979.89539797646
2007-03-16,14965.46112242346
2007-03-19,15140.887171046856
2007-03-20,15324.977338302482
2007-03-21,15458.880328516167
2007-03-22,15738.657922913926
2007-03-23,15808.072601935091
2007-03-26,15736.546138256908
2007-03-27,15699.409767985277
2007-03-28,15660.105892728949
2007-03-29,15762.788399708179
2007-03-30,15630.67143208664
2007-04-02,15768.232704995913
2007-04-03,15852.927321862488
2007-04-04,15832.348998605214
2007-04-05,15907.966565186378
2007-04-06,15907.966565186378
2007-04-09,15827.696639062531
2007-04-10,15949.549645346624
2007-04-11,16019.459940694465
2007-04-12,16056.264053813102
2007-04-13,16238.06617097268
2007-04-16,16436.57626897075
2007-04-17,16508.799115645135
2007-04-18,16422.630484527097
2007-04-19,16361.331241008298
2007-04-20,16483.973863999854
2007-04-23,16480.471821087423
2007-04-24,16352.477750273378
2007-04-25,16477.90484941781
2007-04-26,16369.088293329198
2007-04-27,16333.544973830973
2007-04-30,16382.79531431325
2007-05-01,16288.859038914896
2007-05-02,16409.15129843518
2007-05-03,16569.02830174681
2007-05-04,16681.79156087728
2007-05-07,16714.032975289614
2007-05-08,16513.647296858588
2007-05-09,16499.240820843203
2007-05-10,16344.287088644525
2007-05-11,16425.565846746842
2007-05-14,16426.183344101973
2007-05-15,16480.13221007976
2007-05-16,16424.43239065904
2007-05-17,16499.131164818926
2007-05-18,16681.44669869533
2007-05-21,16697.96344287598
2007-05-22,16635.9587706825
2007-05-23,16802.83865375003
2007-05-24,16651.455948100614
2007-05-25,16638.063837926547
2007-05-28,16638.063837926547
2007-05-29,16725.636254534365
2007-05-30,16620.685774994836
2007-05-31,16657.78252070695
2007-06-01,16824.485855999752
2007-06-04,16919.40972798035
2007-06-05,16902.446567748346
2007-06-06,16715.043648327868
2007-06-07,16623.507391947656
2007-06-08,16561.814661624
2007-06-11,16611.139899560734
2007-06-12,16512.428116991716
2007-06-13,16551.215713720976
2007-06-14,16754.03500161544
2007-06-15,17006.387130692718
2007-06-18,16960.049373754817
2007-06-19,16898.094292364734
2007-06-20,16968.906551348733
2007-06-21,16823.829061690783
2007-06-22,16774.336905575594
2007-06-25,16853.641655012325
2007-06-26,16805.30149815506
2007-06-27,16698.13125834961
2007-06-28,16879.013349943318
2007-06-29,17018.097962095475
2007-07-02,17028.282258993415
2007-07-03,17172.038424679664
2007-07-04,17249.412824706345
2007-07-05,17077.367656614475
2007-07-06,17276.141760252533
2007-07-09,17330.118161094968
2007-07-10,17208.373117371044
2007-07-11,17143.8688207455
2007-07-12,17305.82514845713
2007-07-13,17381.323279884356
2007-07-16,17350.353310278195
2007-07-17,17360.182086862143
2007-07-18,17221.01927313377
2007-07-19,17350.292424837822
2007-07-20,17219.17652977727
2007-07-23,17339.392576176506
2007-07-24,17023.721066500853
2007-07-25,16803.46640611139
2007-07-26,16306.24571578468
2007-07-27,16141.930839759036
2007-07-30,16063.419065782655
2007-07-31,16493.626230092883
2007-08-01,16255.625674894829
2007-08-02,16407.078395776392
2007-08-03,16259.459450131539
2007-08-06,16116.64097860089
2007-08-07,16366.108856205494
2007-08-08,16755.318417962568
2007-08-09,16311.726940709215
2007-08-10,15632.823812947465
2007-08-13,16041.701626822407
2007-08-14,15778.326834818117
2007-08-15,15717.433281286527
2007-08-16,15048.74157322075
2007-08-17,15698.499927681967
2007-08-20,15675.672729949767
2007-08-21,15670.182601219582
2007-08-22,15934.570471107181
2007-08-23,16012.889936579306
2007-08-24,16070.901382096901
2007-08-27,16109.287293041403
2007-08-28,15724.015089573584
2007-08-29,15852.994984684077
2007-08-30,16029.786220717575
2007-08-31,16268.910391038413
2007-09-03,16325.231806481257
2007-09-04,16442.909247519347
2007-09-05,16257.200906255897
2007-09-06,16321.341305797032
2007-09-07,16041.703124597312
2007-09-10,15975.901512725817
2007-09-11,16314.268024303603
2007-09-12,16391.932277453892
2007-09-13,16489.746984056255
2007-09-14,16192.739335737315
2007-09-17,15812.171448907327
2007-09-18,16018.13532720572
2007-09-19,16474.082154917167
2007-09-20,16482.980959799785
2007-09-21,16582.295424303826
2007-09-24,16501.188954529036
2007-09-25,16261.289235125043
2007-09-26,16361.829239055796
2007-09-27,16583.75157579363
2007-09-28,16582.904935340433
2007-10-01,16699.429689292847
2007-10-02,16710.73477838372
2007-10-03,16782.44093533582
2007-10-04,16890.374444499
2007-10-05,16996.50647991608
2007-10-08,16839.290771473377
2007-10-09,16990.154745538715
2007-10-10,17036.162576864543
2007-10-11,17233.616526347792
2007-10-12,17264.898683592495
2007-10-15,17132.887136608817
2007-10-16,16969.231594340225
2007-10-17,17157.93328073044
2007-10-18,17031.06278040035
2007-10-19,16827.981809296765
2007-10-22,16580.311351557848
2007-10-23,16839.12221460836
2007-10-24,16800.2076609475
2007-10-25,17036.953438614386
2007-10-26,17330.817651863363
2007-10-29,17517.64006168379
2007-10-30,17438.750346501496
2007-10-31,17699.945827914165
2007-11-01,17316.588425485563
2007-11-02,17135.2526964538
2007-11-05,17035.38730694512
2007-11-06,17032.912906380614
2007-11-07,16929.33385078666
2007-11-08,16607.54798890362
2007-11-09,16241.985689488381
2007-11-12,16170.75028046378
2007-11-13,16447.701906868726
2007-11-14,16563.710713775276
2007-11-15,16210.866773179936
2007-11-16,15993.135809466463
2007-11-19,15677.934926731767
2007-11-20,16068.08047930998
2007-11-21,15685.242237158294
2007-11-22,15898.559599640093
2007-11-23,16017.241502284502
2007-11-26,15889.580787985069
2007-11-27,15844.263399161573
2007-11-28,16225.691068375694
2007-11-29,16147.401216384469
2007-11-30,16290.777173635699
2007-12-03,16286.818844985193
2007-12-04,15991.256138776993
2007-12-05,16265.949691496631
2007-12-06,16277.448423494043
2007-12-07,16464.277723985702
2007-12-10,16605.921245450907
2007-12-11,16455.588795319283
2007-12-12,16605.49465694287
2007-12-13,15977.83344331083
2007-12-14,16000.024127005709
2007-12-17,15653.75181793915
2007-12-18,15683.141525552111
2007-12-19,15598.638373890613
2007-12-20,15601.029673171053
2007-12-21,15810.60545368454
2007-12-24,15865.320201848017
2007-12-25,15865.320201848017
2007-12-26,15917.89424177623
2007-12-27,16011.831750643685
2007-12-28,15982.015692935709
2007-12-31,15909.367155263693
2008-01-01,15909.367155263693
2008-01-02,15778.107168220571
2008-01-03,15865.61498354405
2008-01-04,15575.122476308838
2008-01-07,15614.781675599506
2008-01-08,15575.54607423748
2008-01-09,15209.097537094027
2008-01-10,15052.833947655981
2008-01-11,15022.428181966241
2008-01-14,15070.249004383106
2008-01-15,14673.61098296994
2008-01-16,14454.05612027919
2008-01-17,14500.707121185515
2008-01-18,14233.088767222236
2008-01-21,13403.365353105804
2008-01-22,13970.84746572211
2008-01-23,13537.14843201507
2008-01-24,14407.44150132041
2008-01-25,14444.92823784566
2008-01-28,14271.081863508785
2008-01-29,14444.896774072698
2008-01-30,14319.438348617188
2008-01-31,14297.375391949465
2008-02-01,14435.27090392003
2008-02-04,14533.4163648508
2008-02-05,14073.714756824418
2008-02-06,14045.951920943171
2008-02-07,13532.894828231127
2008-02-08,13699.34933590107
2008-02-11,13480.955998366038
2008-02-12,14089.780996662019
2008-02-13,14040.77854983122
2008-02-14,14032.724864107951
2008-02-15,13691.184441566389
2008-02-18,14008.737382802572
2008-02-19,14073.00742409179
2008-02-20,13782.179758389964
2008-02-21,13998.83167676044
2008-02-22,13996.569920756208
2008-02-25,14380.685112800995
2008-02-26,14672.221707995943
2008-02-27,14686.62683883393
2008-02-28,14380.701426536689
2008-02-29,14165.045274972132
2008-03-03,13907.34537621607
2008-03-04,13739.490972994066
2008-03-05,14090.808942496566
2008-03-06,13900.632624505608
2008-03-07,13799.675671659781
2008-03-10,13744.758484206039
2008-03-11,13915.438072933872
2008-03-12,14266.964394494766
2008-03-13,14062.180877362935
2008-03-14,13856.600740039321
2008-03-17,13176.762137088885
2008-03-18,13816.592728836427
2008-03-19,13472.075192243652
2008-03-20,13389.47402103043
2008-03-21,13389.47402103043
2008-03-24,13409.738586696403
2008-03-25,14082.889724103123
2008-03-26,14016.537434718177
2008-03-27,14210.270197226828
2008-03-28,13964.81851135409
2008-03-31,13993.800816270023
2008-04-01,14324.449531391114
2008-04-02,14573.289580148588
2008-04-03,14548.75568339077
2008-04-04,14602.23411343588
2008-04-07,14682.491211432296
2008-04-08,14475.288882516292
2008-04-09,14503.085615888624
2008-04-10,14485.442706117303
2008-04-11,14247.892145876756
2008-04-14,14191.755792337244
2008-04-15,14113.470021440035
2008-04-16,14580.17455360587
2008-04-17,14532.9511671943
2008-04-18,14888.341064342458
2008-04-21,14689.343927840944
2008-04-22,14660.111728111893
2008-04-23,14621.780450665485
2008-04-24,14514.075448782462
2008-04-25,14774.665371140889
2008-04-28,14845.884686971938
2008-04-29,14889.581462136632
2008-04-30,14968.920547715748
2008-05-01,14865.070969976417
2008-05-02,15179.654170651522
2008-05-05,15134.689374004449
2008-05-06,15092.147201981952
2008-05-07,15087.490936758115
2008-05-08,15051.113543104824
2008-05-09,14794.147857906297
2008-05-12,14976.078687244955
2008-05-13,14798.787019481588
2008-05-14,14748.843162863071
2008-05-15,14818.639195372829
2008-05-16,15019.120219018947
2008-05-19,15103.368186844424
2008-05-20,14903.20349722506
2008-05-21,14919.359235994249
2008-05-22,15007.18331330336
2008-05-23,14858.333659020247
2008-05-26,14859.45823961356
2008-05-27,14695.552116950068
2008-05-28,14722.349079322432
2008-05-29,14668.014757042618
2008-05-30,14627.05992650482
2008-06-02,14366.378905952743
2008-06-03,14518.340751401409
2008-06-04,14227.796129067912
2008-06-05,14406.724385169504
2008-06-06,14257.059913703886
2008-06-09,14180.114516654005
2008-06-10,13875.988317982985
2008-06-11,13680.979937235932
2008-06-12,13705.764168581061
2008-06-13,13747.370725487663
2008-06-16,13852.700499829489
2008-06-17,13908.929927708683
2008-06-18,13624.526335478073
2008-06-19,13507.323585514154
2008-06-20,13314.854272318193
2008-06-23,13268.36011303368
2008-06-24,13341.049412742781
2008-06-25,13483.539233046593
2008-06-26,13269.21115873753
2008-06-27,13275.51273509845
2008-06-30,13467.591378548737
2008-07-01,13148.185300754487
2008-07-02,13122.803591413056
2008-07-03,13202.603706993546
2008-07-04,12998.092124837649
2008-07-07,13183.068492347713
2008-07-08,13030.535830379109
2008-07-09,13263.778416864321
2008-07-10,12948.922947989595
2008-07-11,12648.649000125808
2008-07-14,12725.216725135473
2008-07-15,12435.860152686553
2008-07-16,12353.741108625585
2008-07-17,12823.892348715439
2008-07-18,13126.781745741066
2008-07-21,13175.126193833454
2008-07-22,12963.079684732478
2008-07-23,13310.915276188747
2008-07-24,13093.08825605288
2008-07-25,13064.699484505005
2008-07-28,12874.223690224779
2008-07-29,12742.134196396408
2008-07-30,12954.55980071423
2008-07-31,12946.363969188775
2008-08-01,12900.229909321408
2008-08-04,12810.516243931519
2008-08-05,13140.173296719466
2008-08-06,13162.088306570693
2008-08-07,13134.19274243598
2008-08-08,12979.347460243933
2008-08-11,13210.137994661092
2008-08-12,13165.402783943113
2008-08-13,12602.431843429738
2008-08-14,12734.85225590807
2008-08-15,12590.899972250285
2008-08-18,12597.968108371226
2008-08-19,12175.802450758058
2008-08-20,12247.427189730248
2008-08-21,12292.79047567393
2008-08-22,12549.048577691017
2008-08-25,12512.245868433658
2008-08-26,12334.17302517626
2008-08-27,12472.793882666936
2008-08-28,12620.367468256261
2008-08-29,12657.007715922777
2008-09-01,12457.606303443677
2008-09-02,12468.00388449771
2008-09-03,12208.962300205498
2008-09-04,11835.896599313633
2008-09-05,11526.276652989662
2008-09-08,12051.552264007038
2008-09-09,12073.606423836609
2008-09-10,11874.942156645995
2008-09-11,11667.0944244543
2008-09-12,12067.729134318508
2008-09-15,11552.51751896986
2008-09-16,11017.154099186058
2008-09-17,10889.912639093252
2008-09-18,10865.407485758811
2008-09-19,12147.184919337351
2008-09-22,12055.01287801014
2008-09-23,11905.706609182884
2008-09-24,11769.949006326402
2008-09-25,12087.06034737484
2008-09-26,11821.93308438687
2008-09-29,11024.427040326455
2008-09-30,10969.82052049746
2008-10-01,11085.290518701158
2008-10-02,10903.135715545879
2008-10-03,11353.198314058536
2008-10-06,10248.993458387069
2008-10-07,10270.492318068818
2008-10-08,9706.116873519086
2008-10-09,9504.76114366598
2008-10-10,8522.11950679533
2008-10-13,9300.504550857619
2008-10-14,9714.84348208969
2008-10-15,9068.169134965983
2008-10-16,8506.855462977617
2008-10-17,8934.473218054336
2008-10-20,9434.63130568462
2008-10-21,9171.366723023144
2008-10-22,8447.184116013816
2008-10-23,8590.086072058382
2008-10-24,7819.374207544216
2008-10-27,7559.934201556989
2008-10-28,7842.166284875514
2008-10-29,8954.636360041273
2008-10-30,9026.674349277393
2008-10-31,9012.520966282407
2008-11-03,8940.122885064151
2008-11-04,9479.932131972624
2008-11-05,9373.283522479664
2008-11-06,8707.654927135876
2008-11-07,8804.853974505193
2008-11-10,8787.100464307414
2008-11-11,8361.807076624236
2008-11-12,8114.3481666282605
2008-11-13,7957.059944907074
2008-11-14,8112.032917187221
2008-11-17,8039.057633532718
2008-11-18,8210.243223972193
2008-11-19,7765.211470528099
2008-11-20,7420.882213163373
2008-11-21,7216.589591346466
2008-11-24,8069.161848210283
2008-11-25,8371.2040101107
2008-11-26,8456.605020298155
2008-11-27,8608.916601992636
2008-11-28,8691.288776756923
2008-12-01,8036.129338156221
2008-12-02,8207.58617862679
2008-12-03,8240.421843395796
2008-12-04,8172.483492879607
2008-12-05,7901.564475045476
2008-12-08,8626.992484174129
2008-12-09,8769.232899526332
2008-12-10,8696.526223599934
2008-12-11,8758.623216630242
2008-12-12,8436.565163505724
2008-12-15,8633.270021849456
2008-12-16,8642.830349914333
2008-12-17,8692.808342486873
2008-12-18,8565.549074278042
2008-12-19,8242.442766687556
2008-12-22,8084.405797456664
2008-12-23,8065.374079543365
2008-12-24,8002.791683813076
2008-12-25,8002.791683813076
2008-12-26,7995.995834896795
2008-12-29,8122.374335625514
2008-12-30,8196.919828226259
2008-12-31,8257.85896703269
2009-01-01,8257.85896703269
2009-01-02,8559.695168734052
2009-01-05,8618.69325672837
2009-01-06,8787.74092898918
2009-01-07,8828.648572460675
2009-01-08,8823.850381199016
2009-01-09,8735.819570819958
2009-01-12,8529.908859512918
2009-01-13,8284.561921115037
2009-01-14,7812.682317482529
2009-01-15,7593.149222939188
2009-01-16,7691.308969740305
2009-01-19,7303.637983675668
2009-01-20,6909.835548117697
2009-01-21,6791.983685855815
2009-01-22,6761.444844413983
2009-01-23,6691.9679290398435
2009-01-26,7166.8578920286545
2009-01-27,7225.769764015824
2009-01-28,7611.868500401841
2009-01-29,7348.557978856583
2009-01-30,7313.132295106419
2009-02-02,7033.817906986413
2009-02-03,7292.205712916934
2009-02-04,7549.888254401518
2009-02-05,7576.984436704963
2009-02-06,7783.738185930926
2009-02-09,7938.372461547503
2009-02-10,7615.981572735412
2009-02-11,7441.191114329915
2009-02-12,7335.536717294383
2009-02-13,7343.113844146859
2009-02-16,7134.262656382348
2009-02-17,6911.92752553659
2009-02-18,6848.407389465135
2009-02-19,6883.609915685258
2009-02-20,6682.584704702871
2009-02-23,6734.893085518336
2009-02-24,6602.100152179613
2009-02-25,6616.061153785509
2009-02-26,6916.94956362366
2009-02-27,6588.643959592805
2009-03-02,6038.7574008551555
2009-03-03,5894.186705450364
2009-03-04,6130.364854350473
2009-03-05,5821.155078980789
2009-03-06,5764.200692479738
2009-03-09,5600.485061744111
2009-03-10,6000.749073553023
2009-03-11,5891.999036830608
2009-03-12,5955.174200534179
2009-03-13,6116.666557712014
2009-03-16,6425.687799079529
2009-03-17,6441.3373026678855
2009-03-18,6354.656498915673
2009-03-19,6715.411820417238
2009-03-20,6629.594889192808
2009-03-23,6934.29556710478
2009-03-24,6932.287727919882
2009-03-25,6832.4223600660935
2009-03-26,6900.565857015727
2009-03-27,6821.019511997791
2009-03-30,6470.327471807566
2009-03-31,6847.476055860883
2009-04-01,6989.589340325585
2009-04-02,7541.413566902532
2009-04-03,7422.790895691995
2009-04-06,7434.543807536384
2009-04-07,7217.444217763137
2009-04-08,7164.301684713283
2009-04-09,7362.512244113372
2009-04-10,7362.512244113372
2009-04-13,7431.569540308032
2009-04-14,7556.849734466715
2009-04-15,7513.836346804779
2009-04-16,7703.069600829694
2009-04-17,7803.520526774778
2009-04-20,7429.288570505825
2009-04-21,7379.71546215364
2009-04-22,7476.236303794631
2009-04-23,7431.568888741622
2009-04-24,7773.63254787105
2009-04-27,7764.004354003617
2009-04-28,7617.920015771066
2009-04-29,7890.244817939395
2009-04-30,8070.68017504876
2009-05-01,8080.630229757584
2009-05-04,8141.550436120861
2009-05-05,8510.994031085049
2009-05-06,8589.540280289992
2009-05-07,8529.48123813943
2009-05-08,8689.599293186893
2009-05-11,8690.626481982727
2009-05-12,8720.926832536637
2009-05-13,8424.655930616162
2009-05-14,8487.005366799433
2009-05-15,8496.598953019151
2009-05-18,8789.99796298073
2009-05-19,9006.586633550669
2009-05-20,9014.216293670164
2009-05-21,8760.766997633935
2009-05-22,8892.190556306135
2009-05-25,8904.231247637572
2009-05-26,8990.119075760666
2009-05-27,9083.014923253751
2009-05-28,8946.500734946885
2009-05-29,9127.753049613591
2009-06-01,9515.93348425568
2009-06-02,9477.612328161025
2009-06-03,9188.643137854066
2009-06-04,9140.93865855037
2009-06-05,9101.704535993513
2009-06-08,9035.142049708156
2009-06-09,9206.073234738156
2009-06-10,9339.940411452571
2009-06-11,9491.318239356602
2009-06-12,9384.344121326973
2009-06-15,9062.558737647505
2009-06-16,9116.48255264105
2009-06-17,8981.337697068248
2009-06-18,8994.086592934333
2009-06-19,9165.330161654452
2009-06-22,8887.133018213115
2009-06-23,8804.841015249665
2009-06-24,9007.539324968171
2009-06-25,8834.480734593522
2009-06-26,8932.857434801293
2009-06-29,9096.78679246609
2009-06-30,8961.119721134635
2009-07-01,9142.056095604876
2009-07-02,8853.458901366854
2009-07-03,8851.172641788402
2009-07-06,8670.98889493423
2009-07-07,8633.575989208839
2009-07-08,8453.451147150694
2009-07-09,8562.497608188425
2009-07-10,8469.551950943953
2009-07-13,8598.850552185884
2009-07-14,8753.421275865874
2009-07-15,9105.155368685137
2009-07-16,9164.11731420137
2009-07-17,9143.664361635923
2009-07-20,9366.038924686662
2009-07-21,9386.296181557655
2009-07-22,9380.462321869165
2009-07-23,9620.307724667411
2009-07-24,9619.195772035358
2009-07-27,9688.625339609693
2009-07-28,9523.949942773834
2009-07-29,9541.207165772446
2009-07-30,9798.537326122192
2009-07-31,9813.485342781385
2009-08-03,10256.819017175949
2009-08-04,10229.283079098375
2009-08-05,10269.641808707069
2009-08-06,10351.507970543249
2009-08-07,10406.260190986308
2009-08-10,10325.257837765224
2009-08-11,10153.751652888253
2009-08-12,10295.381995399512
2009-08-13,10434.143034336825
2009-08-14,10296.776604668155
2009-08-17,10012.628089582431
2009-08-18,10236.031886602565
2009-08-19,10237.067237260888
2009-08-20,10390.102076100266
2009-08-21,10607.637157819943
2009-08-24,10657.084910809428
2009-08-25,10738.277585828433
2009-08-26,10574.275827424293
2009-08-27,10510.042607531886
2009-08-28,10724.029243843896
2009-08-31,10715.482105092748
2009-09-01,10419.199439578299
2009-09-02,10408.05128991629
2009-09-03,10425.055180688889
2009-09-04,10554.329266480456
2009-09-07,10716.66381213572
2009-09-08,10846.082348445418
2009-09-09,10998.398634898158
2009-09-10,10997.224277777548
2009-09-11,11013.197075567257
2009-09-14,10981.336200341266
2009-09-15,10908.694978915606
2009-09-16,11157.817130949614
2009-09-17,11311.25897319963
2009-09-18,11187.212934704963
2009-09-21,11052.703925065263
2009-09-22,11214.837553086027
2009-09-23,11200.403431932229
2009-09-24,10850.6251377471
2009-09-25,10750.930172691453
2009-09-28,10913.96819682104
2009-09-29,10929.821574018633
2009-09-30,10892.201625380123
2009-10-01,10703.244917484453
2009-10-02,10492.327664662045
2009-10-05,10596.833282244404
2009-10-06,10809.403772661208
2009-10-07,10739.351470506588
2009-10-08,10915.083606764243
2009-10-09,10827.437564797694
2009-10-12,10839.449334022262
