Date,FRANCE VALUE
2006-01-18,5798.378992705417
2006-01-19,5867.909305513148
2006-01-20,5802.140632246308
2006-01-23,5871.616131793246
2006-01-24,5881.120769391641
2006-01-25,5951.049454457955
2006-01-26,6077.459412958699
2006-01-27,6142.043035157966
2006-01-30,6110.9680604619
2006-01-31,6158.032258834751
2006-02-01,6198.741803419266
2006-02-02,6107.21684252397
2006-02-03,6069.885611020021
2006-02-06,6065.875408809369
2006-02-07,6056.191410569892
2006-02-08,5979.694266543688
2006-02-09,6078.745221839791
2006-02-10,6015.169419381764
2006-02-13,6103.4754025341135
2006-02-14,6080.09944035714
2006-02-15,6041.173900651632
2006-02-16,6092.378359960267
2006-02-17,6147.014193366331
2006-02-20,6153.656161498613
2006-02-21,6151.753257542263
2006-02-22,6212.372648597705
2006-02-23,6219.4725467438475
2006-02-24,6241.338764267555
2006-02-27,6234.9300653929895
2006-02-28,6181.530623495621
2006-03-01,6265.550986716711
2006-03-02,6223.733595823617
2006-03-03,6205.205454802335
2006-03-06,6218.264281967775
2006-03-07,6116.254138554645
2006-03-08,6095.676017333948
2006-03-09,6130.37372038682
2006-03-10,6183.53547668215
2006-03-13,6260.60844042772
2006-03-14,6333.1086502316575
2006-03-15,6366.816843580806
2006-03-16,6427.979171807523
2006-03-17,6462.602819888971
2006-03-20,6467.081716178742
2006-03-21,6448.736674702474
2006-03-22,6440.986319962479
2006-03-23,6386.072142602987
2006-03-24,6422.319094094011
2006-03-27,6368.593445728544
2006-03-28,6375.777702584766
2006-03-29,6361.568691619945
2006-03-30,6516.309125848776
2006-03-31,6471.6577723837745
2006-04-03,6530.103686480249
2006-04-04,6546.6390731499405
2006-04-05,6582.177452031507
2006-04-06,6573.281591732341
2006-04-07,6453.103981491978
2006-04-10,6460.66246252764
2006-04-11,6359.317280035539
2006-04-12,6313.111016674406
2006-04-13,6322.321255045256
2006-04-14,6322.321255045256
2006-04-17,6422.737822937774
2006-04-18,6413.570931093054
2006-04-19,6534.56522835872
2006-04-20,6568.292284551386
2006-04-21,6652.225541554858
2006-04-24,6625.86019880948
2006-04-25,6674.110475725968
2006-04-26,6729.766900173195
2006-04-27,6745.303481840563
2006-04-28,6733.765755577818
2006-05-01,6745.526391200626
2006-05-02,6843.726216545215
2006-05-03,6768.177522979662
2006-05-04,6865.443504033457
2006-05-05,6985.257162626235
2006-05-08,6995.588776664315
2006-05-09,7065.995855201195
2006-05-10,7050.820711249591
2006-05-11,7053.05371794385
2006-05-12,6920.710728111999
2006-05-15,6767.84209862959
2006-05-16,6802.9099221115775
2006-05-17,6522.447577539767
2006-05-18,6532.323664589623
2006-05-19,6567.047190964451
2006-05-22,6418.262018878376
2006-05-23,6602.673011062246
2006-05-24,6465.917865802329
2006-05-25,6582.616708549213
2006-05-26,6677.427091155074
2006-05-29,6670.1274184127715
2006-05-30,6576.698839626721
2006-05-31,6630.3524867335545
2006-06-01,6645.483902626843
2006-06-02,6717.087717172721
2006-06-05,6654.367176755811
2006-06-06,6435.485953722314
2006-06-07,6462.197736890811
2006-06-08,6200.75129792125
2006-06-09,6327.234121858707
2006-06-12,6224.512935870459
2006-06-13,6047.547966578191
2006-06-14,6081.668652309396
2006-06-15,6241.4027062245095
2006-06-16,6227.838787785674
2006-06-19,6236.374085615298
2006-06-20,6302.7423632150185
2006-06-21,6332.81435295788
2006-06-22,6331.705785997989
2006-06-23,6299.083372897021
2006-06-26,6309.19281633708
2006-06-27,6289.974074507282
2006-06-28,6267.930903215461
2006-06-29,6412.964232940743
2006-06-30,6658.842058427514
2006-07-03,6680.017461058704
2006-07-04,6685.897632459401
2006-07-05,6561.989128776876
2006-07-06,6642.205826397597
2006-07-07,6661.244350905762
2006-07-10,6660.016211493824
2006-07-11,6569.9930676243575
2006-07-12,6581.393816982114
2006-07-13,6457.059520740468
2006-07-14,6321.170277935042
2006-07-17,6224.062477003749
2006-07-18,6201.081264170944
2006-07-19,6402.267706800749
2006-07-20,6459.49924875179
2006-07-21,6400.721944208816
2006-07-24,6498.156312936735
2006-07-25,6516.208704261969
2006-07-26,6518.192322896172
2006-07-27,6694.320281610306
2006-07-28,6760.549114644532
2006-07-31,6731.125990321293
2006-08-01,6641.355053792279
2006-08-02,6803.672108523948
2006-08-03,6736.972169946255
2006-08-04,6909.273996947816
2006-08-07,6769.24602691505
2006-08-08,6786.92216322731
2006-08-09,6903.486964406483
2006-08-10,6782.347433439626
2006-08-11,6787.79490517734
2006-08-14,6863.577434194997
2006-08-15,6968.890580792696
2006-08-16,7045.814540884079
2006-08-17,7075.464974376072
2006-08-18,7039.35690425526
2006-08-21,7052.295755482823
2006-08-22,7016.506575704105
2006-08-23,6931.801739198443
2006-08-24,6980.5078842556095
2006-08-25,6962.144833184198
2006-08-28,7037.622970933149
2006-08-29,7025.4907430176445
2006-08-30,7091.713799194849
2006-08-31,7043.455902335332
2006-09-01,7085.05462750826
2006-09-04,7168.197429636165
2006-09-05,7096.542763407965
2006-09-06,7020.3474668198505
2006-09-07,6903.747719811236
2006-09-08,6897.118475298686
2006-09-11,6895.691864612856
2006-09-12,6984.959116452443
2006-09-13,7000.383110498565
2006-09-14,7032.318408071486
2006-09-15,7015.130459996972
2006-09-18,7027.885503125702
2006-09-19,6984.133838099011
2006-09-20,7112.7066820630025
2006-09-21,7146.667243347762
2006-09-22,7087.933203263483
2006-09-25,7063.920137050219
2006-09-26,7129.919242549193
2006-09-27,7188.193432654517
2006-09-28,7165.783446800935
2006-09-29,7153.821705945667
2006-10-02,7189.43914647297
2006-10-03,7157.971780285926
2006-10-04,7202.97716395656
2006-10-05,7257.701435482312
2006-10-06,7201.617146354603
2006-10-09,7203.885398566533
2006-10-10,7213.773586817944
2006-10-11,7222.715897535062
2006-10-12,7308.9446023495375
2006-10-13,7264.991560139091
2006-10-16,7273.7629985688955
2006-10-17,7176.422186821696
2006-10-18,7247.816396041868
2006-10-19,7304.3621882996695
2006-10-20,7324.910981560039
2006-10-23,7352.287866045004
2006-10-24,7333.871672951412
2006-10-25,7382.372410472301
2006-10-26,7466.278071401109
2006-10-27,7470.507279587433
2006-10-30,7398.967769470196
2006-10-31,7428.648610804959
2006-11-01,7464.13921986295
2006-11-02,7368.927111543627
2006-11-03,7376.560976064258
2006-11-06,7463.726723820854
2006-11-07,7569.032385517876
2006-11-08,7538.282313564158
2006-11-09,7564.001905980654
2006-11-10,7610.364308024116
2006-11-13,7625.502142585971
2006-11-14,7602.807155076527
2006-11-15,7647.58994241231
2006-11-16,7631.177161273772
2006-11-17,7560.964401158868
2006-11-20,7574.451363468071
2006-11-21,7573.043824318787
2006-11-22,7620.898889536111
2006-11-23,7582.841990437314
2006-11-24,7615.163240228036
2006-11-27,7499.844682904976
2006-11-28,7506.788292629738
2006-11-29,7614.878498433456
2006-11-30,7610.683757875315
2006-12-01,7553.2349571245795
2006-12-04,7599.814706987328
2006-12-05,7682.144473940359
2006-12-06,7676.588109500351
2006-12-07,7709.555714321214
2006-12-08,7710.363035580063
2006-12-11,7733.042629580199
2006-12-12,7735.854072501455
2006-12-13,7786.242602124368
2006-12-14,7812.646507416977
2006-12-15,7812.579636833224
2006-12-18,7791.871417429438
2006-12-19,7780.177349743719
2006-12-20,7841.74283422055
2006-12-21,7816.303845418261
2006-12-22,7736.906362412906
2006-12-25,7736.906362412906
2006-12-26,7724.850068054691
2006-12-27,7851.258339465237
2006-12-28,7873.718911193004
2006-12-29,7878.4344834843105
2007-01-01,7878.4344834843105
2007-01-02,8074.242494388124
2007-01-03,8040.975288413849
2007-01-04,7943.0487342895185
2007-01-05,7828.007378222962
2007-01-08,7831.446861260307
2007-01-09,7879.231470726664
2007-01-10,7789.838744215954
2007-01-11,7921.86873060361
2007-01-12,7971.329743812646
2007-01-15,8013.229986468208
2007-01-16,7948.895264893244
2007-01-17,7905.379796494461
2007-01-18,7902.583919033664
2007-01-19,7988.90832978455
2007-01-22,7919.866568624943
2007-01-23,7947.98182532279
2007-01-24,8000.563102604831
2007-01-25,7962.307979106995
2007-01-26,7859.069548555775
2007-01-29,7909.621231097869
2007-01-30,7965.155894064605
2007-01-31,7930.9700743754
2007-02-01,8024.292074280276
2007-02-02,8002.70465665596
2007-02-05,7979.121699121156
2007-02-06,7996.389333384618
2007-02-07,8058.571217998594
2007-02-08,8021.240336447317
2007-02-09,8030.061013223184
2007-02-12,7939.169193843082
2007-02-13,8004.3003455566095
2007-02-14,8106.456483873858
2007-02-15,8053.4058383286465
2007-02-16,8032.01109901713
2007-02-19,8057.993959614831
2007-02-20,8030.753865902842
2007-02-21,8006.896985244809
2007-02-22,7981.724540268304
2007-02-23,8042.990659155517
2007-02-26,8099.4359843870625
2007-02-27,7918.837477000879
2007-02-28,7775.308854343247
2007-03-01,7673.927753027705
2007-03-02,7606.397236845712
2007-03-05,7511.972484602623
2007-03-06,7578.441491224644
2007-03-07,7616.3882406883495
2007-03-08,7719.030691310124
2007-03-09,7723.11180888351
2007-03-12,7693.247104736308
2007-03-13,7603.394648674412
2007-03-14,7377.116148811091
2007-03-15,7518.719711074156
2007-03-16,7523.673032414394
2007-03-19,7630.3764015758925
2007-03-20,7681.71961342496
2007-03-21,7695.900060900599
2007-03-22,7873.539584510222
2007-03-23,7878.279487889149
2007-03-26,7813.193709718158
2007-03-27,7829.926190676064
2007-03-28,7765.172140533295
2007-03-29,7844.0295120701985
2007-03-30,7842.591340930279
2007-04-02,7880.956912090535
2007-04-03,7971.559298034306
2007-04-04,8021.555620607553
2007-04-05,8075.91216738349
2007-04-06,8075.91216738349
2007-04-09,8033.8391683348655
2007-04-10,8133.471439754126
2007-04-11,8115.240228080757
2007-04-12,8150.024009610444
2007-04-13,8235.43186205882
2007-04-16,8390.122737677686
2007-04-17,8399.849916843883
2007-04-18,8397.221039151105
2007-04-19,8376.35173846972
2007-04-20,8571.509409711914
2007-04-23,8487.322882912216
2007-04-24,8493.347663849532
2007-04-25,8598.938113185963
2007-04-26,8594.843416230016
2007-04-27,8611.124179516233
2007-04-30,8643.155813126536
2007-05-01,8610.85678792269
2007-05-02,8648.811157171773
2007-05-03,8629.985914397234
2007-05-04,8768.983058415582
2007-05-07,8788.713787786335
2007-05-08,8690.128354439985
2007-05-09,8754.295542455548
2007-05-10,8669.589817893188
2007-05-11,8764.507153153842
2007-05-14,8732.966779640414
2007-05-15,8842.046305220867
2007-05-16,8757.056479085015
2007-05-17,8691.309057788267
2007-05-18,8823.54694752027
2007-05-21,8814.922377203082
2007-05-22,8821.236798108526
2007-05-23,8893.183538349962
2007-05-24,8745.003394982617
2007-05-25,8791.872903007235
2007-05-28,8826.019258376818
2007-05-29,8832.25005377205
2007-05-30,8770.58516089129
2007-05-31,8871.604280466596
2007-06-01,8961.623155285892
2007-06-04,8936.131408860885
2007-06-05,8896.317826994373
2007-06-06,8736.989802374512
2007-06-07,8630.2114112352
2007-06-08,8563.895483470584
2007-06-11,8644.777937858786
2007-06-12,8551.584498514596
2007-06-13,8597.812674344872
2007-06-14,8791.81579931343
2007-06-15,8914.466626451189
2007-06-18,8929.37840696459
2007-06-19,8940.802045650114
2007-06-20,8981.182158364498
2007-06-21,8874.467285463163
2007-06-22,8857.742021230062
2007-06-25,8832.096730008263
2007-06-26,8753.612728514892
2007-06-27,8696.516411830498
2007-06-28,8824.390496319134
2007-06-29,8922.31486427263
2007-07-02,8961.053569728028
2007-07-03,9017.278980049066
2007-07-04,9052.15711912759
2007-07-05,8976.206107232507
2007-07-06,9108.596045801874
2007-07-09,9136.707375156322
2007-07-10,9041.442478093219
2007-07-11,9008.406910208023
2007-07-12,9151.251998010903
2007-07-13,9219.531626021597
2007-07-16,9241.402396756595
2007-07-17,9197.889906408916
2007-07-18,9044.94716894681
2007-07-19,9145.903955856684
2007-07-20,8969.571174461498
2007-07-23,9049.217989157649
2007-07-24,8884.238350896307
2007-07-25,8687.231519615174
2007-07-26,8451.832996984132
2007-07-27,8370.013700718891
2007-07-30,8382.126484057417
2007-07-31,8550.172883510872
2007-08-01,8389.647943541344
2007-08-02,8438.514935659288
2007-08-03,8345.160954406629
2007-08-06,8261.376121853858
2007-08-07,8411.71941596628
2007-08-08,8626.965590336471
2007-08-09,8334.981623413329
2007-08-10,8009.035082308775
2007-08-13,8193.0446892639
2007-08-14,8014.545085470549
2007-08-15,7900.734361621805
2007-08-16,7606.185835959327
2007-08-17,7881.636136605697
2007-08-20,7894.150546524507
2007-08-21,7914.048642905081
2007-08-22,8049.862949767351
2007-08-23,8092.243228215765
2007-08-24,8179.161041228189
2007-08-27,8213.471045202461
2007-08-28,8017.092694528409
2007-08-29,8057.576027422635
2007-08-30,8142.879339709497
2007-08-31,8241.486842922091
2007-09-03,8229.47373097477
2007-09-04,8269.064985691575
2007-09-05,8121.181042048841
2007-09-06,8193.745201111848
2007-09-07,8022.172800712119
2007-09-10,7980.4908754049775
2007-09-11,8139.267826130313
2007-09-12,8199.089164654439
2007-09-13,8264.155107171478
2007-09-14,8192.210989603102
2007-09-17,8038.272073364693
2007-09-18,8210.763265171756
2007-09-19,8566.242504810964
2007-09-20,8588.728919876634
2007-09-21,8607.119794366694
2007-09-24,8579.636840617064
2007-09-25,8511.834528556485
2007-09-26,8579.6708290687
2007-09-27,8678.41966035078
2007-09-28,8706.25563015664
2007-10-01,8773.655275504121
2007-10-02,8771.87748148021
2007-10-03,8776.753613881956
2007-10-04,8778.061100829771
2007-10-05,8848.724035228186
2007-10-08,8759.266627503612
2007-10-09,8814.06962020371
2007-10-10,8824.449782050071
2007-10-11,8910.93933726909
2007-10-12,8853.71208694641
2007-10-15,8802.170595315742
2007-10-16,8729.001051744892
2007-10-17,8771.219974257676
2007-10-18,8733.686449875418
2007-10-19,8644.82612969184
2007-10-22,8450.108862031682
2007-10-23,8541.185441042608
2007-10-24,8464.541393330737
2007-10-25,8628.729103646836
2007-10-26,8764.583938553182
2007-10-29,8854.304231413467
2007-10-30,8818.192457726092
2007-10-31,8927.942484286401
2007-11-01,8685.55586956146
2007-11-02,8650.500167342823
2007-11-05,8554.080114716455
2007-11-06,8630.574521197741
2007-11-07,8724.470337977404
2007-11-08,8666.611218946518
2007-11-09,8465.531299493608
2007-11-12,8429.702112001323
2007-11-13,8478.123228042286
2007-11-14,8642.051767779329
2007-11-15,8497.644174380237
2007-11-16,8446.230809110102
2007-11-19,8327.899235073313
2007-11-20,8514.261227575154
2007-11-21,8329.924700959586
2007-11-22,8331.189045403671
2007-11-23,8495.879010848157
2007-11-26,8424.511599781908
2007-11-27,8434.982504104932
2007-11-28,8588.35164695077
2007-11-29,8664.436838322135
2007-11-30,8746.043299338235
2007-12-03,8668.658757562991
2007-12-04,8604.29551397232
2007-12-05,8712.399922983763
2007-12-06,8711.262861877702
2007-12-07,8800.137479443301
2007-12-10,8897.728402518447
2007-12-11,8845.514133420535
2007-12-12,8867.39276311573
2007-12-13,8592.360249309748
2007-12-14,8505.736698555802
2007-12-17,8324.750132477995
2007-12-18,8331.971896952151
2007-12-19,8291.681828092445
2007-12-20,8297.22410251883
2007-12-21,8430.713160294135
2007-12-24,8451.627437624553
2007-12-25,8451.627437624553
2007-12-26,8509.718256961854
2007-12-27,8559.463786976212
2007-12-28,8630.76890817679
2007-12-31,8564.882386216821
2008-01-01,8564.882386216821
2008-01-02,8525.701913548382
2008-01-03,8523.639920853158
2008-01-04,8416.553832705766
2008-01-07,8421.942187717445
2008-01-08,8491.195395456356
2008-01-09,8399.380980186337
2008-01-10,8405.741254616043
2008-01-11,8435.658439264786
2008-01-14,8541.52816556073
2008-01-15,8295.342567045207
2008-01-16,8172.621561587229
2008-01-17,8064.114755176374
2008-01-18,7878.21184078901
2008-01-21,7293.55776489274
2008-01-22,7503.268392126306
2008-01-23,7149.248195041495
2008-01-24,7609.990685262107
2008-01-25,7520.947612395632
2008-01-28,7525.959296387295
2008-01-29,7654.143155990005
2008-01-30,7557.603111559819
2008-01-31,7555.75251074377
2008-02-01,7717.91463454855
2008-02-04,7709.17351476671
2008-02-05,7310.677489216537
2008-02-06,7351.343902936813
2008-02-07,7152.597722937273
2008-02-08,7105.556648274868
2008-02-11,7053.346254624455
2008-02-12,7313.603224433901
2008-02-13,7348.225622104284
2008-02-14,7363.469446597795
2008-02-15,7239.920154147055
2008-02-18,7361.76184690902
2008-02-19,7442.780981050973
2008-02-20,7293.892652424974
2008-02-21,7424.645710279988
2008-02-22,7373.489795027504
2008-02-25,7542.1679784497455
2008-02-26,7672.147983527646
2008-02-27,7757.408638053462
2008-02-28,7642.725588201881
2008-02-29,7529.983698290047
2008-03-03,7479.074537819393
2008-03-04,7359.93247453254
2008-03-05,7519.191208793799
2008-03-06,7389.6010695788
2008-03-07,7306.518795303875
2008-03-10,7230.775365311603
2008-03-11,7322.1003886625285
2008-03-12,7501.857846229653
2008-03-13,7405.259870940675
2008-03-14,7315.788226960089
2008-03-17,7112.222082100046
2008-03-18,7413.739334746808
2008-03-19,7291.552290395781
2008-03-20,7171.599532763145
2008-03-21,7171.599532763145
2008-03-24,7161.365355763126
2008-03-25,7520.004940121835
2008-03-26,7558.225505147923
2008-03-27,7657.878395312219
2008-03-28,7613.388350537242
2008-03-31,7651.902265860628
2008-04-01,7820.112447436877
2008-04-02,7950.960150247358
2008-04-03,7894.4897720939725
2008-04-04,7955.649151863729
2008-04-07,8009.257182354274
2008-04-08,7965.066524338204
2008-04-09,7937.30797838578
2008-04-10,7919.453447133778
2008-04-11,7833.397118901196
2008-04-14,7788.806408314547
2008-04-15,7780.23673186824
2008-04-16,7982.349544407171
2008-04-17,7970.303659402889
2008-04-18,8064.470196156618
2008-04-21,8081.456980606585
2008-04-22,8050.0396502505855
2008-04-23,8076.277721103074
2008-04-24,7978.351516840574
2008-04-25,8064.161938408595
2008-04-28,8110.19604590866
2008-04-29,8057.740363936091
2008-04-30,8065.052019906945
2008-05-01,8003.666660258992
2008-05-02,8129.286055529167
2008-05-05,8152.495991301198
2008-05-06,8142.533336261427
2008-05-07,8109.6338545317885
2008-05-08,8062.8085141837955
2008-05-09,7922.144936986913
2008-05-12,7983.616584275466
2008-05-13,8006.631432815153
2008-05-14,8087.807697753514
2008-05-15,8100.578428432893
2008-05-16,8201.799416394675
2008-05-19,8259.859472770911
2008-05-20,8209.323823516235
2008-05-21,8216.583313100156
2008-05-22,8209.759668697428
2008-05-23,8088.449345820151
2008-05-26,8106.9681624073255
2008-05-27,8048.593798635179
2008-05-28,8078.305116337797
2008-05-29,8036.243677109786
2008-05-30,8109.847144526445
2008-06-02,7987.538053916471
2008-06-03,8009.077959673548
2008-06-04,7869.968187373704
2008-06-05,7888.350226108436
2008-06-06,7794.038023855479
2008-06-09,7779.251834356168
2008-06-10,7600.828948088504
2008-06-11,7482.487515899976
2008-06-12,7465.9670292949095
2008-06-13,7449.368066768944
2008-06-16,7483.883277469929
2008-06-17,7560.959516078634
2008-06-18,7433.170016553757
2008-06-19,7380.383282198395
2008-06-20,7345.205337535849
2008-06-23,7271.1334111808055
2008-06-24,7303.3397558244
2008-06-25,7408.2323304612055
2008-06-26,7319.744890591907
2008-06-27,7282.80934830159
2008-06-30,7353.8633092906575
2008-07-01,7186.440040676554
2008-07-02,7188.531874589416
2008-07-03,7208.538123286219
2008-07-04,7089.069719373553
2008-07-07,7189.318624812444
2008-07-08,7088.487175764901
2008-07-09,7226.22682199516
2008-07-10,7119.168125588393
2008-07-11,6955.995823790115
2008-07-14,7012.247061473677
2008-07-15,6892.241693737698
2008-07-16,6868.848660591953
2008-07-17,7097.358664513915
2008-07-18,7246.184676984451
2008-07-21,7288.488548671738
2008-07-22,7282.406842770748
2008-07-23,7364.489812143906
2008-07-24,7255.479904713105
2008-07-25,7269.7260434177
2008-07-28,7211.360272434291
2008-07-29,7132.224101455957
2008-07-30,7255.19379008851
2008-07-31,7269.1020103300525
2008-08-01,7145.163401116748
2008-08-04,7099.722450324859
2008-08-05,7227.339587666949
2008-08-06,7312.583506937201
2008-08-07,7295.224611286404
2008-08-08,7183.617242160264
2008-08-11,7260.905306365614
2008-08-12,7180.958611126372
2008-08-13,6951.196041081347
2008-08-14,7019.183020709912
2008-08-15,6964.293844559552
2008-08-18,6969.817211060044
2008-08-19,6768.64664921851
2008-08-20,6832.8663032298555
2008-08-21,6808.286644852494
2008-08-22,6935.5699292687
2008-08-25,6845.739440110964
2008-08-26,6794.167274100899
2008-08-27,6834.957340732499
2008-08-28,6988.727542160982
2008-08-29,7027.416877159951
2008-09-01,6935.254314767286
2008-09-02,6999.685963407126
2008-09-03,6841.863259430382
2008-09-04,6581.267657245696
2008-09-05,6358.472369007335
2008-09-08,6578.164025013002
2008-09-09,6501.243075729733
2008-09-10,6460.36719193325
2008-09-11,6339.983950143734
2008-09-12,6569.4374810064255
2008-09-15,6283.130308604359
2008-09-16,6117.922386119182
2008-09-17,6018.690179786004
2008-09-18,6032.295568985531
2008-09-19,6658.679458087067
2008-09-22,6602.609112227781
2008-09-23,6516.336857277107
2008-09-24,6454.647629281711
2008-09-25,6635.171106042753
2008-09-26,6516.252015152855
2008-09-29,6096.5756949027
2008-09-30,6067.5531594473305
2008-10-01,6084.231648501523
2008-10-02,5888.679575033572
2008-10-03,6097.361648415869
2008-10-06,5419.315919277071
2008-10-07,5513.086719912063
2008-10-08,5147.647188234022
2008-10-09,5115.497289278851
2008-10-10,4630.2251335285255
2008-10-13,5145.052633784735
2008-10-14,5333.19854488166
2008-10-15,4973.500009893121
2008-10-16,4605.249494482197
2008-10-17,4854.101317653243
2008-10-20,4965.711145231962
2008-10-21,4987.973381798079
2008-10-22,4661.356646698362
2008-10-23,4663.384909255554
2008-10-24,4418.602099088038
2008-10-27,4142.0156223235435
2008-10-28,4184.987132768924
2008-10-29,4726.984785357941
2008-10-30,4737.162864860139
2008-10-31,4797.441119060084
2008-11-03,4861.883501687009
2008-11-04,5185.528229414709
2008-11-05,5103.240293839351
2008-11-06,4678.501906702751
2008-11-07,4784.856165836359
2008-11-10,4835.753419873657
2008-11-11,4502.299364859394
2008-11-12,4346.103381162758
2008-11-13,4404.848899121603
2008-11-14,4500.6679842304575
2008-11-17,4314.476951294838
2008-11-18,4370.400229201798
2008-11-19,4175.257326280788
2008-11-20,3996.5967358164016
2008-11-21,3851.107277175196
2008-11-24,4365.385309898411
2008-11-25,4463.603846535515
2008-11-26,4404.861089064433
2008-11-27,4520.944948803651
2008-11-28,4489.152789298585
2008-12-01,4214.698607188904
2008-12-02,4356.892171807496
2008-12-03,4375.370517163631
2008-12-04,4399.186222869323
2008-12-05,4169.015647259247
2008-12-08,4619.315140258792
2008-12-09,4693.449694564239
2008-12-10,4762.375567601223
2008-12-11,4815.268982036517
2008-12-12,4720.511781031543
2008-12-15,4763.286265805903
2008-12-16,4890.778572052147
2008-12-17,5046.181487707072
2008-12-18,5091.061076106324
2008-12-19,4888.16343498598
2008-12-22,4770.021496362332
2008-12-23,4731.781771325484
2008-12-24,4716.197742349007
2008-12-25,4716.197742349007
2008-12-26,4738.958500766664
2008-12-29,4831.030916724959
2008-12-30,4930.050419993699
2008-12-31,4846.347556813052
2009-01-01,4846.347556813052
2009-01-02,5077.584076860568
2009-01-05,4972.513721477896
2009-01-06,4979.756561651468
2009-01-07,5023.245946069788
2009-01-08,5000.81738984905
2009-01-09,4901.580188389956
2009-01-12,4755.627074236208
2009-01-13,4622.622255054784
2009-01-14,4409.81030145013
2009-01-15,4285.73253140777
2009-01-16,4400.878261913243
2009-01-19,4313.233737899486
2009-01-20,4120.154153130661
2009-01-21,4089.9247966576318
2009-01-22,4074.895584159187
2009-01-23,3960.1963722508362
2009-01-26,4217.393240647258
2009-01-27,4218.990730880683
2009-01-28,4447.500905373438
2009-01-29,4303.044137611551
2009-01-30,4168.060615785949
2009-02-02,4089.747337102188
2009-02-03,4218.005270190543
2009-02-04,4314.002260625229
2009-02-05,4309.821918493152
2009-02-06,4394.743102970739
2009-02-09,4491.723762274983
2009-02-10,4314.6239790371155
2009-02-11,4295.264698878603
2009-02-12,4160.352756885109
2009-02-13,4243.4708281194935
2009-02-16,4145.629807122624
2009-02-17,3935.948074827331
2009-02-18,3918.7448662913125
2009-02-19,3953.725801265148
2009-02-20,3742.504567659139
2009-02-23,3743.9022943839864
2009-02-24,3711.0195633138724
2009-02-25,3687.1265810593286
2009-02-26,3780.629675698964
2009-02-27,3696.011638262012
2009-03-02,3515.3929360959023
2009-03-03,3476.466980627276
2009-03-04,3623.61643128047
2009-03-05,3468.428824423174
2009-03-06,3433.7889677537974
2009-03-09,3397.4393658722906
2009-03-10,3643.8384610539265
2009-03-11,3667.4623454565685
2009-03-12,3706.95358419119
2009-03-13,3757.7467651326842
2009-03-16,3916.6796378632503
2009-03-17,3885.876170100622
2009-03-18,3932.677656733547
2009-03-19,4156.55152442256
2009-03-20,4115.485893281069
2009-03-23,4242.972569182518
2009-03-24,4231.243260659071
2009-03-25,4255.02265978265
2009-03-26,4265.075199103397
2009-03-27,4111.863193795727
2009-03-30,3888.5755104434884
2009-03-31,4060.002058559891
2009-04-01,4115.199964387889
2009-04-02,4428.383038081775
2009-04-03,4394.520280175404
2009-04-06,4342.80535095676
2009-04-07,4242.787906910212
2009-04-08,4275.015436026811
2009-04-09,4365.55655490381
2009-04-10,4366.831998266055
2009-04-13,4403.86286586445
2009-04-14,4451.895428954467
2009-04-15,4392.298849957535
2009-04-16,4476.832053990854
2009-04-17,4539.388709034195
2009-04-20,4292.253941476077
2009-04-21,4284.460895493215
2009-04-22,4412.7188663495745
2009-04-23,4401.183764710761
2009-04-24,4593.349543038317
2009-04-27,4540.4484278907385
2009-04-28,4430.4688749198385
2009-04-29,4605.300926413638
2009-04-30,4700.917798405061
2009-05-01,4701.627317354334
2009-05-04,4860.305037092958
2009-05-05,4869.9853482225035
2009-05-06,4953.5611509223045
2009-05-07,4928.13157643
2009-05-08,5035.720462213251
2009-05-11,4986.379686293609
2009-05-12,4953.169080443648
2009-05-13,4792.217834087727
2009-05-14,4800.292611275158
2009-05-15,4821.757301219297
2009-05-18,4895.942207271463
2009-05-19,5019.935940944493
2009-05-20,5138.068393798848
2009-05-21,5004.506083035328
2009-05-22,5109.14386186613
2009-05-25,5133.4933080577875
2009-05-26,5185.997335894653
2009-05-27,5233.354909840432
2009-05-28,5194.9600685076475
2009-05-29,5300.132989227595
2009-06-01,5486.162774984164
2009-06-02,5539.067015367687
2009-06-03,5384.64365688017
2009-06-04,5397.9611260673255
2009-06-05,5374.147738157193
2009-06-08,5227.112817229769
2009-06-09,5292.307321159595
2009-06-10,5323.751981328341
2009-06-11,5394.512957462954
2009-06-12,5371.5367979701205
2009-06-15,5133.476579730536
2009-06-16,5130.771885821975
2009-06-17,5032.44978847247
2009-06-18,5126.77802659996
2009-06-19,5165.3901197289115
2009-06-22,4977.570844760317
2009-06-23,5002.559046658433
2009-06-24,5116.768808548907
2009-06-25,5034.293489647959
2009-06-26,5031.8044319187275
2009-06-29,5133.907307768548
2009-06-30,5040.5173855603525
2009-07-01,5200.79595289103
2009-07-02,4996.141955536914
2009-07-03,4998.072936396161
2009-07-06,4914.2941344944375
2009-07-07,4897.447527260465
2009-07-08,4787.62177753307
2009-07-09,4839.656416547004
2009-07-10,4748.040427597086
2009-07-13,4867.796818200896
2009-07-14,4923.416553393034
2009-07-15,5121.8906078745695
2009-07-16,5187.831162398545
2009-07-17,5217.607794078074
2009-07-20,5345.795730408687
2009-07-21,5392.6032447794
2009-07-22,5382.434540828467
2009-07-23,5515.9835968579655
2009-07-24,5490.106972612953
2009-07-27,5524.534486654922
2009-07-28,5435.787366749786
2009-07-29,5437.387840902667
2009-07-30,5557.429960358229
2009-07-31,5596.661570827412
2009-08-03,5804.797188506465
2009-08-04,5807.483336542501
2009-08-05,5786.006764392774
2009-08-06,5818.585357477205
