Date,AUSTRIA VALUE
2006-01-10,3908.5825319511196
2006-01-11,3943.8674647521516
2006-01-12,3977.9995095873414
2006-01-13,3964.691730078766
2006-01-16,4079.1461717182237
2006-01-17,4012.8571128633325
2006-01-18,3971.9232809601453
2006-01-19,4050.341049607292
2006-01-20,4057.948094658294
2006-01-23,4190.998644524181
2006-01-24,4185.583101304903
2006-01-25,4180.891121668977
2006-01-26,4205.288341128941
2006-01-27,4273.381626055987
2006-01-30,4324.206457795884
2006-01-31,4289.759372709542
2006-02-01,4369.70498465509
2006-02-02,4184.338855409734
2006-02-03,4119.854346823281
2006-02-06,4241.217804067917
2006-02-07,4175.802338631124
2006-02-08,4097.902349457262
2006-02-09,4129.753821410322
2006-02-10,4094.16193652135
2006-02-13,4018.689672506001
2006-02-14,3896.612903153233
2006-02-15,3966.144036956403
2006-02-16,4056.2170232293843
2006-02-17,4105.444599309773
2006-02-20,4201.131244486092
2006-02-21,4194.620349031607
2006-02-22,4116.774633961207
2006-02-23,4134.872798771055
2006-02-24,4145.014741663553
2006-02-27,4148.477396441361
2006-02-28,4032.4882223359596
2006-03-01,4074.0805877949956
2006-03-02,4026.8337099696505
2006-03-03,4077.3966301426954
2006-03-06,4133.205577717604
2006-03-07,4003.8050735164134
2006-03-08,3928.4746468572234
2006-03-09,3982.0269041573883
2006-03-10,3953.3874203581313
2006-03-13,4037.95006200016
2006-03-14,4019.4269276545892
2006-03-15,4103.158835998402
2006-03-16,4156.042553550253
2006-03-17,4244.693518991849
2006-03-20,4194.016205301689
2006-03-21,4156.39332837227
2006-03-22,4216.847199215095
2006-03-23,4235.441753297842
2006-03-24,4244.330951022099
2006-03-27,4204.109668369646
2006-03-28,4233.728993561239
2006-03-29,4259.887078589156
2006-03-30,4327.794320485885
2006-03-31,4374.13449348633
2006-04-03,4370.3323326406235
2006-04-04,4454.200313510362
2006-04-05,4456.313920686818
2006-04-06,4468.16704013209
2006-04-07,4395.821037830079
2006-04-10,4427.72675396316
2006-04-11,4454.275089046955
2006-04-12,4393.997617215058
2006-04-13,4440.703368964103
2006-04-14,4440.703368964103
2006-04-17,4511.234456099903
2006-04-18,4563.5090052279475
2006-04-19,4647.012489117278
2006-04-20,4648.142912490043
2006-04-21,4631.265922486877
2006-04-24,4603.716466352386
2006-04-25,4677.570861736845
2006-04-26,4691.828469222894
2006-04-27,4634.997012034074
2006-04-28,4590.945307126653
2006-05-01,4598.963470644834
2006-05-02,4699.784303893348
2006-05-03,4728.435204681252
2006-05-04,4751.082301953989
2006-05-05,4829.360848828002
2006-05-08,4761.998726015622
2006-05-09,4612.804819063859
2006-05-10,4683.630540693332
2006-05-11,4705.245370822873
2006-05-12,4620.691099562348
2006-05-15,4419.799811897985
2006-05-16,4290.855887716493
2006-05-17,4114.932706428244
2006-05-18,4058.1049212209537
2006-05-19,4042.332896865724
2006-05-22,3839.3778351885494
2006-05-23,4039.2219373663397
2006-05-24,4070.6917213511756
2006-05-25,4076.433401481593
2006-05-26,4204.278662685255
2006-05-29,4233.052533456698
2006-05-30,4216.750740670173
2006-05-31,4218.711974020957
2006-06-01,4281.854292032923
2006-06-02,4350.4221859670015
2006-06-05,4354.1230980775645
2006-06-06,4146.248549289807
2006-06-07,4084.9262863122326
2006-06-08,3895.7288807468126
2006-06-09,3852.6726527181377
2006-06-12,3842.112381462869
2006-06-13,3690.206618370994
2006-06-14,3703.155502916555
2006-06-15,3704.622970918503
2006-06-16,3803.330127025074
2006-06-19,3865.7537163309657
2006-06-20,3864.222342665813
2006-06-21,3901.7827247573296
2006-06-22,3907.254662100569
2006-06-23,3936.1641983162554
2006-06-26,3973.4143076838914
2006-06-27,4003.8049828796247
2006-06-28,3981.870549140963
2006-06-29,4032.778060751764
2006-06-30,4238.114518669004
2006-07-03,4286.429727036177
2006-07-04,4270.176689662217
2006-07-05,4220.379520069815
2006-07-06,4300.156128309028
2006-07-07,4313.374834033912
2006-07-10,4268.935714014646
2006-07-11,4233.550828343479
2006-07-12,4277.090219336819
2006-07-13,4216.033059459363
2006-07-14,4125.155431288059
2006-07-17,4066.6912952037064
2006-07-18,4037.7947569276926
2006-07-19,4109.3992788336545
2006-07-20,4171.01619587275
2006-07-21,4105.24233048956
2006-07-24,4136.513957251454
2006-07-25,4186.825453950375
2006-07-26,4239.124974883531
2006-07-27,4291.2948110676925
2006-07-28,4327.255689564202
2006-07-31,4328.546803301948
2006-08-01,4308.323592061191
2006-08-02,4347.801511727728
2006-08-03,4299.309875038537
2006-08-04,4353.080339336346
2006-08-07,4318.162106028466
2006-08-08,4283.465798283903
2006-08-09,4280.9940425015875
2006-08-10,4260.3143872145965
2006-08-11,4223.264199073186
2006-08-14,4254.926414810435
2006-08-15,4268.948691825778
2006-08-16,4318.165977544653
2006-08-17,4314.790377640512
2006-08-18,4304.765975424401
2006-08-21,4282.022600951387
2006-08-22,4229.76633072298
2006-08-23,4197.135432536317
2006-08-24,4186.723925341067
2006-08-25,4205.303114051117
2006-08-28,4217.613449015739
2006-08-29,4167.420835160582
2006-08-30,4203.070931929253
2006-08-31,4209.160704986751
2006-09-01,4246.300365474131
2006-09-04,4289.632864619866
2006-09-05,4224.314933127531
2006-09-06,4182.040309870529
2006-09-07,4137.950907309415
2006-09-08,4143.985684012242
2006-09-11,4105.0578085871375
2006-09-12,4084.038565902634
2006-09-13,4100.002173085528
2006-09-14,4146.605126018443
2006-09-15,4104.56426672479
2006-09-18,4129.040594860112
2006-09-19,4136.405591283308
2006-09-20,4139.774733391478
2006-09-21,4130.1454145709995
2006-09-22,4147.798234054163
2006-09-25,4103.623365285782
2006-09-26,4127.028514034328
2006-09-27,4186.543799052749
2006-09-28,4247.726515646316
2006-09-29,4263.634756326802
2006-10-02,4241.934053735787
2006-10-03,4224.049491329774
2006-10-04,4187.326805956292
2006-10-05,4250.420042651422
2006-10-06,4189.940859021383
2006-10-09,4252.099938143354
2006-10-10,4230.498310122846
2006-10-11,4271.940389157825
2006-10-12,4310.957695928518
2006-10-13,4331.8280391108065
2006-10-16,4390.212824697867
2006-10-17,4373.57963342694
2006-10-18,4384.360125378831
2006-10-19,4393.46582001852
2006-10-20,4419.439281038175
2006-10-23,4381.168334831507
2006-10-24,4407.273947849314
2006-10-25,4446.646864959802
2006-10-26,4475.614097764306
2006-10-27,4487.47594897093
2006-10-30,4460.7183785003235
2006-10-31,4524.418422064239
2006-11-01,4527.608751190152
2006-11-02,4541.0608626716485
2006-11-03,4516.015737073392
2006-11-06,4583.184154589141
2006-11-07,4599.100246294824
2006-11-08,4588.283597989669
2006-11-09,4616.5339793639505
2006-11-10,4642.109710383821
2006-11-13,4621.321081032548
2006-11-14,4590.362968963214
2006-11-15,4558.6015609072765
2006-11-16,4591.669529054912
2006-11-17,4529.5785063552175
2006-11-20,4514.106117900842
2006-11-21,4539.9488517530335
2006-11-22,4569.021181055655
2006-11-23,4563.39414893275
2006-11-24,4605.460302859407
2006-11-27,4585.096233313634
2006-11-28,4574.275919155706
2006-11-29,4658.581713708354
2006-11-30,4694.985311414701
2006-12-01,4766.4330152450675
2006-12-04,4812.490864341947
2006-12-05,4799.085382193161
2006-12-06,4829.250387032085
2006-12-07,4882.81620311992
2006-12-08,4890.5279423193715
2006-12-11,4847.02373880333
2006-12-12,4876.906652007809
2006-12-13,4909.699751315844
2006-12-14,4920.317078525627
2006-12-15,4952.49714405262
2006-12-18,4994.558673426404
2006-12-19,5002.451331888783
2006-12-20,5040.1432201432535
2006-12-21,5018.1020131375335
2006-12-22,5003.573797532041
2006-12-25,5003.573797532041
2006-12-26,4995.776810503846
2006-12-27,4992.6935175299095
2006-12-28,5017.756401364436
2006-12-29,5034.172388373882
2007-01-01,5034.172388373882
2007-01-02,5141.393405215139
2007-01-03,5116.229611946234
2007-01-04,5054.001103271787
2007-01-05,4944.457050669849
2007-01-08,4910.878547921254
2007-01-09,4940.527625498138
2007-01-10,4846.855334187157
2007-01-11,4880.941073689718
2007-01-12,4913.521740986245
2007-01-15,4936.942478487249
2007-01-16,4898.039093307113
2007-01-17,4899.422335318055
2007-01-18,4922.073107072315
2007-01-19,4963.3347257538735
2007-01-22,5046.949363569962
2007-01-23,5078.917524931496
2007-01-24,5046.556538167095
2007-01-25,5049.461044763578
2007-01-26,4979.55553698146
2007-01-29,5014.932499417624
2007-01-30,5020.9751665437725
2007-01-31,5056.704828504732
2007-02-01,5115.672380585771
2007-02-02,5131.311242705926
2007-02-05,5115.881240264193
2007-02-06,5110.205459430218
2007-02-07,5130.658562261098
2007-02-08,5119.76847329467
2007-02-09,5133.835947342323
2007-02-12,5095.629266055664
2007-02-13,5111.987971330571
2007-02-14,5206.515240843956
2007-02-15,5229.862932615537
2007-02-16,5156.349151899517
2007-02-19,5228.860069965755
2007-02-20,5217.945321759742
2007-02-21,5173.277057544278
2007-02-22,5213.643565397579
2007-02-23,5261.651123844463
2007-02-26,5269.7997138951305
2007-02-27,5143.123830669619
2007-02-28,5108.75897741938
2007-03-01,5065.728820009856
2007-03-02,5113.712296997669
2007-03-05,5039.633714288234
2007-03-06,5028.790637189667
2007-03-07,5078.967748523419
2007-03-08,5160.925098484446
2007-03-09,5177.21232217482
2007-03-12,5167.0606151488355
2007-03-13,5158.369138270637
2007-03-14,5081.526481497142
2007-03-15,5174.283146086253
2007-03-16,5237.295624024973
2007-03-19,5299.219558031156
2007-03-20,5259.674549074706
2007-03-21,5297.296416498863
2007-03-22,5409.106506055088
2007-03-23,5447.491988729348
2007-03-26,5540.863695420176
2007-03-27,5482.623423126277
2007-03-28,5488.432719973238
2007-03-29,5495.63772528379
2007-03-30,5506.465105342557
2007-04-02,5592.957055436794
2007-04-03,5585.2674363783
2007-04-04,5608.532683285354
2007-04-05,5619.886729151551
2007-04-06,5619.886729151551
2007-04-09,5590.608861325807
2007-04-10,5680.824564223939
2007-04-11,5704.7457100754455
2007-04-12,5669.074191543811
2007-04-13,5717.062596283793
2007-04-16,5760.496698554326
2007-04-17,5750.044121539211
2007-04-18,5710.872303864291
2007-04-19,5734.179446626233
2007-04-20,5744.373529817817
2007-04-23,5749.815019013918
2007-04-24,5749.510406173108
2007-04-25,5783.9939963864335
2007-04-26,5825.12497203849
2007-04-27,5835.477609978786
2007-04-30,5758.902046358357
2007-05-01,5737.381327958336
2007-05-02,5700.668449838916
2007-05-03,5711.909027071193
2007-05-04,5731.810324507244
2007-05-07,5716.2467722069805
2007-05-08,5650.56995530972
2007-05-09,5688.447012475022
2007-05-10,5681.867267092586
2007-05-11,5678.107910478328
2007-05-14,5692.816491793884
2007-05-15,5741.970965676927
2007-05-16,5749.3826111270755
2007-05-17,5714.649537556337
2007-05-18,5767.749437746955
2007-05-21,5727.140839700776
2007-05-22,5713.114774339615
2007-05-23,5754.487889624048
2007-05-24,5748.600344584023
2007-05-25,5759.203064104388
2007-05-28,5759.203064104388
2007-05-29,5799.1746484101495
2007-05-30,5705.572700455906
2007-05-31,5803.369538302762
2007-06-01,5819.729883916001
2007-06-04,5868.72553658362
2007-06-05,5861.904320240505
2007-06-06,5772.676803333954
2007-06-07,5758.1301284172705
2007-06-08,5666.736800079911
2007-06-11,5692.291194028843
2007-06-12,5633.120924167272
2007-06-13,5620.592080166329
2007-06-14,5729.077585043255
2007-06-15,5772.107335260698
2007-06-18,5754.106252243564
2007-06-19,5721.04627394919
2007-06-20,5715.478877815461
2007-06-21,5659.7031164782675
2007-06-22,5703.812005663499
2007-06-25,5629.530237291065
2007-06-26,5616.572778932167
2007-06-27,5557.9219755123695
2007-06-28,5630.686795208639
2007-06-29,5683.758250579785
2007-07-02,5738.667638019913
2007-07-03,5720.138924426384
2007-07-04,5732.079886669764
2007-07-05,5678.832512491857
2007-07-06,5694.8374777867075
2007-07-09,5687.753573264601
2007-07-10,5690.478457962892
2007-07-11,5652.448618412702
2007-07-12,5631.470650559486
2007-07-13,5641.500314055491
2007-07-16,5627.531730003869
2007-07-17,5558.291370128863
2007-07-18,5499.852713000903
2007-07-19,5583.606292327783
2007-07-20,5558.147875154953
2007-07-23,5591.664324863975
2007-07-24,5567.826260426299
2007-07-25,5478.742050890755
2007-07-26,5319.207709139877
2007-07-27,5164.752265497855
2007-07-30,4956.904626230843
2007-07-31,5230.300335602912
2007-08-01,5106.375277533291
2007-08-02,5159.27882620478
2007-08-03,5121.879100946687
2007-08-06,4983.173523131584
2007-08-07,5066.835378264826
2007-08-08,5252.653750189509
2007-08-09,5163.559825314699
2007-08-10,4963.2019673549885
2007-08-13,5000.827796891531
2007-08-14,4956.524903682558
2007-08-15,4919.272902048574
2007-08-16,4586.823641602767
2007-08-17,4609.730658378718
2007-08-20,4703.210466999225
2007-08-21,4700.984915753818
2007-08-22,4918.616757484472
2007-08-23,4795.763459312709
2007-08-24,4752.912155599182
2007-08-27,4834.532343752437
2007-08-28,4772.83482126536
2007-08-29,4728.537419995624
2007-08-30,4793.254641332268
2007-08-31,4914.1691489181485
2007-09-03,4953.445158935067
2007-09-04,4987.919166576771
2007-09-05,4839.918390694725
2007-09-06,4773.569492432862
2007-09-07,4668.692132349587
2007-09-10,4572.743696457725
2007-09-11,4718.545571041347
2007-09-12,4694.3470734058255
2007-09-13,4821.050657315852
2007-09-14,4788.966917911907
2007-09-17,4695.360622677812
2007-09-18,4777.018524701919
2007-09-19,5039.8727157473395
2007-09-20,5059.830459430051
2007-09-21,5122.1314372711795
2007-09-24,5096.294803818259
2007-09-25,4937.181806874932
2007-09-26,4921.59629110596
2007-09-27,4925.700123879113
2007-09-28,4870.128641517224
2007-10-01,4963.1390053997075
2007-10-02,5022.754469077572
2007-10-03,5039.749913449648
2007-10-04,5058.747715725079
2007-10-05,5123.4951293830245
2007-10-08,5047.805051755954
2007-10-09,5020.662489805
2007-10-10,5064.551053427021
2007-10-11,5124.630251214697
2007-10-12,5128.27787514081
2007-10-15,5111.032739526677
2007-10-16,5076.751785482877
2007-10-17,5158.695830106319
2007-10-18,5164.05195967065
2007-10-19,5126.467304586704
2007-10-22,4993.583473383925
2007-10-23,5061.494118580951
2007-10-24,5013.869714296186
2007-10-25,5104.582392771206
2007-10-26,5133.126522462026
2007-10-29,5170.1868894924055
2007-10-30,5145.379303684718
2007-10-31,5196.465829737119
2007-11-01,5184.612823178879
2007-11-02,5043.342862444937
2007-11-05,4977.579774008952
2007-11-06,5014.8410662264005
2007-11-07,4970.947144746626
2007-11-08,4899.492734526632
2007-11-09,4877.528489930158
2007-11-12,4799.416173468899
2007-11-13,4809.584123222765
2007-11-14,4761.442293982912
2007-11-15,4727.770358738697
2007-11-16,4720.7577958180955
2007-11-19,4586.483170074213
2007-11-20,4677.434062493234
2007-11-21,4547.961118515967
2007-11-22,4544.036445567216
2007-11-23,4581.946783762651
2007-11-26,4623.2713394467355
2007-11-27,4602.050940774354
2007-11-28,4760.944448696077
2007-11-29,4845.683790622961
2007-11-30,4880.302648776598
2007-12-03,4858.138202223394
2007-12-04,4779.049038396063
2007-12-05,4858.592197659942
2007-12-06,4863.689906011043
2007-12-07,4922.936578422438
2007-12-10,4929.379132024666
2007-12-11,4882.234981358053
2007-12-12,4896.278776695093
2007-12-13,4840.899445945469
2007-12-14,4871.320984938849
2007-12-17,4738.046015668271
2007-12-18,4787.16303376512
2007-12-19,4768.829550270067
2007-12-20,4846.6437952435535
2007-12-21,4935.9593476607315
2007-12-24,4946.9498983426465
2007-12-25,4946.9498983426465
2007-12-26,4980.9519145148215
2007-12-27,5044.358737061717
2007-12-28,5135.9996042233315
2007-12-31,5106.660016562769
2008-01-01,5106.660016562769
2008-01-02,5220.076262429041
2008-01-03,5149.918094936288
2008-01-04,5070.927204682396
2008-01-07,5053.852813686871
2008-01-08,5086.525995209593
2008-01-09,4975.616413147683
2008-01-10,4756.966983507306
2008-01-11,4690.288416359613
2008-01-14,4772.707120946075
2008-01-15,4617.997142354952
2008-01-16,4483.382709308955
2008-01-17,4404.412459156963
2008-01-18,4378.177861049721
2008-01-21,4159.054567403903
2008-01-22,4221.358359901206
2008-01-23,4057.3737168379434
2008-01-24,4349.222248724713
2008-01-25,4337.964535760267
2008-01-28,4275.610222143632
2008-01-29,4426.163490432543
2008-01-30,4507.0836817266045
2008-01-31,4541.815912776547
2008-02-01,4655.1445797507
2008-02-04,4679.141966283342
2008-02-05,4565.282035733999
2008-02-06,4547.594112748901
2008-02-07,4386.940353528279
2008-02-08,4381.922042479219
2008-02-11,4293.2030570743855
2008-02-12,4483.910908105513
2008-02-13,4506.374316890646
2008-02-14,4526.746475769205
2008-02-15,4454.6125783478565
2008-02-18,4542.463133264708
2008-02-19,4608.136440756992
2008-02-20,4560.82344386861
2008-02-21,4590.421410087332
2008-02-22,4555.058898246075
2008-02-25,4633.480419064824
2008-02-26,4671.533820020219
2008-02-27,4709.264344365253
2008-02-28,4773.825976736468
2008-02-29,4768.221313479638
2008-03-03,4617.82179312294
2008-03-04,4519.4928107785245
2008-03-05,4707.855873326195
2008-03-06,4626.29135709068
2008-03-07,4500.5270261233745
2008-03-10,4515.714788174183
2008-03-11,4519.144999476105
2008-03-12,4593.11905476964
2008-03-13,4590.380225417544
2008-03-14,4525.807895459487
2008-03-17,4329.038761935996
2008-03-18,4427.691568142722
2008-03-19,4413.747292546571
2008-03-20,4186.588810854139
2008-03-21,4186.588810854139
2008-03-24,4180.614370881461
2008-03-25,4424.351477504586
2008-03-26,4426.678326927484
2008-03-27,4509.748236354077
2008-03-28,4528.367316780712
2008-03-31,4525.82733187359
2008-04-01,4533.906663603722
2008-04-02,4604.551772026543
2008-04-03,4597.852521378325
2008-04-04,4665.932880693242
2008-04-07,4760.140328023743
2008-04-08,4743.821211109016
2008-04-09,4782.623111805119
2008-04-10,4773.284632854412
2008-04-11,4787.4972911924415
2008-04-14,4739.711521620068
2008-04-15,4813.246996011388
2008-04-16,4935.81682908478
2008-04-17,4955.546571324658
2008-04-18,4965.284675492237
2008-04-21,5019.687419535711
2008-04-22,4990.791692654989
2008-04-23,4998.092920896808
2008-04-24,4967.205998781483
2008-04-25,4915.239747448723
2008-04-28,4940.407120997237
2008-04-29,4955.815511480877
2008-04-30,4990.1256153505
2008-05-01,4952.144377928762
2008-05-02,5015.174874384063
2008-05-05,5051.520689405296
2008-05-06,5109.404671203837
2008-05-07,5081.7356526214235
2008-05-08,5081.370742328432
2008-05-09,5089.211291881087
2008-05-12,5111.965581797808
2008-05-13,5163.23992008796
2008-05-14,5157.574777642803
2008-05-15,5186.972086544545
2008-05-16,5397.3134478624515
2008-05-19,5424.362782951273
2008-05-20,5341.831423618258
2008-05-21,5544.303223917368
2008-05-22,5526.018539113582
2008-05-23,5459.061625380996
2008-05-26,5370.497314763786
2008-05-27,5364.256906018521
2008-05-28,5269.969665029764
2008-05-29,5222.168281935664
2008-05-30,5298.099523807187
2008-06-02,5226.061702513224
2008-06-03,5225.706297392252
2008-06-04,5114.085071286042
2008-06-05,5157.667822623003
2008-06-06,5145.462571940059
2008-06-09,5082.4561623995305
2008-06-10,4899.199660612625
2008-06-11,4854.982506557525
2008-06-12,4933.776083768394
2008-06-13,4892.9062027039745
2008-06-16,4959.6293701722125
2008-06-17,5032.680746871978
2008-06-18,4917.3765501864245
2008-06-19,4821.927850884835
2008-06-20,4757.761677543404
2008-06-23,4700.580052444637
2008-06-24,4678.03055700644
2008-06-25,4721.486985742055
2008-06-26,4628.176786672613
2008-06-27,4592.9128621865475
2008-06-30,4686.933046252849
2008-07-01,4530.272088221444
2008-07-02,4566.125237302878
2008-07-03,4617.294847327894
2008-07-04,4431.6120515036655
2008-07-07,4526.6854948128985
2008-07-08,4403.832611312193
2008-07-09,4516.684844709278
2008-07-10,4402.190351876474
2008-07-11,4284.425415076668
2008-07-14,4235.309920604623
2008-07-15,4022.330837690966
2008-07-16,4028.81941228162
2008-07-17,4248.9108919892415
2008-07-18,4307.316195427004
2008-07-21,4358.282063759082
2008-07-22,4307.268388866651
2008-07-23,4377.371341894151
2008-07-24,4297.697009437526
2008-07-25,4273.742027996442
2008-07-28,4224.088035710132
2008-07-29,4281.826047065978
2008-07-30,4224.526016178901
2008-07-31,4260.516167751634
2008-08-01,4197.8939561422885
2008-08-04,4212.7057943162945
2008-08-05,4235.103974324976
2008-08-06,4324.672897949892
2008-08-07,4275.885153923109
2008-08-08,4157.822799593914
2008-08-11,4209.657167349447
2008-08-12,4150.245178330517
2008-08-13,4017.2371703518115
2008-08-14,3984.017292976006
2008-08-15,3928.392148022893
2008-08-18,3963.8726822737176
2008-08-19,3815.474978523808
2008-08-20,3881.3163798791597
2008-08-21,3897.3206010126287
2008-08-22,3907.0908966696375
2008-08-25,3916.2304441249457
2008-08-26,3897.020405844905
2008-08-27,3895.137667610793
2008-08-28,3919.1095037573264
2008-08-29,4011.5290797567814
2008-09-01,3934.0742500782194
2008-09-02,3939.6589177888623
2008-09-03,3875.453548833413
2008-09-04,3689.4790770090294
2008-09-05,3584.984741652806
2008-09-08,3742.52573813814
2008-09-09,3672.524018544352
2008-09-10,3519.0764304786153
2008-09-11,3479.7095602465592
2008-09-12,3598.807783922433
2008-09-15,3432.163412599469
2008-09-16,3267.5159282552354
2008-09-17,3063.6649078190803
2008-09-18,2917.113695989696
2008-09-19,3369.2022826846505
2008-09-22,3417.917832604459
2008-09-23,3302.8443818867245
2008-09-24,3284.315956158633
2008-09-25,3213.195849420661
2008-09-26,3082.8749129226426
2008-09-29,2766.971784810849
2008-09-30,2670.787351681663
2008-10-01,2665.0697761347924
2008-10-02,2487.071402672793
2008-10-03,2722.572039440519
2008-10-06,2409.9467954772435
2008-10-07,2275.8286186523396
2008-10-08,2069.6530136574156
2008-10-09,1985.1348122927536
2008-10-10,1794.66071959116
2008-10-13,2076.0942451458272
2008-10-14,2365.3530205597235
2008-10-15,2199.8725201234397
2008-10-16,1896.0916327263378
2008-10-17,1788.3607445009063
2008-10-20,1813.3936389059036
2008-10-21,1849.6433137883887
2008-10-22,1655.3960117188192
2008-10-23,1616.5836640068076
2008-10-24,1526.0324533257206
2008-10-27,1363.4607377907435
2008-10-28,1396.8980732849668
2008-10-29,1532.673452926509
2008-10-30,1617.2296138545385
2008-10-31,1662.1695003472355
2008-11-03,1692.552808170037
2008-11-04,1830.7307208435202
2008-11-05,1747.442578681776
2008-11-06,1640.3241618495447
2008-11-07,1698.2540796108997
2008-11-10,1693.6379537433095
2008-11-11,1525.0815114282193
2008-11-12,1398.8404784359016
2008-11-13,1287.8498473783393
2008-11-14,1289.2904441585836
2008-11-17,1263.88378613417
2008-11-18,1246.7524423311474
2008-11-19,1131.6497215089018
2008-11-20,1047.2020201135344
2008-11-21,1031.4635747907773
2008-11-24,1184.3734617826908
2008-11-25,1283.7234787271136
2008-11-26,1233.520432134169
2008-11-27,1283.6710023774708
2008-11-28,1245.966410961581
2008-12-01,1171.4957137761157
2008-12-02,1198.5476783065444
2008-12-03,1164.37184957757
2008-12-04,1214.132399988637
2008-12-05,1136.9341739046217
2008-12-08,1159.5795851936423
2008-12-09,1261.0703203223138
2008-12-10,1296.5594143548728
2008-12-11,1295.8995371864735
2008-12-12,1244.0647947676027
2008-12-15,1291.4548216588605
2008-12-16,1305.2384903577781
2008-12-17,1333.860012939366
2008-12-18,1342.9637547705117
2008-12-19,1229.4718403890702
2008-12-22,1280.7500736437985
2008-12-23,1305.282498715009
2008-12-24,1309.4486923165593
2008-12-25,1309.4486923165593
2008-12-26,1315.7681994649788
2008-12-29,1355.140389132699
2008-12-30,1331.9340690257352
2008-12-31,1308.9575118591843
2009-01-01,1308.9575118591843
2009-01-02,1353.540887259958
2009-01-05,1338.1412987314275
2009-01-06,1313.5054043549587
2009-01-07,1389.4734708851674
2009-01-08,1367.3751118232494
2009-01-09,1295.8434520021542
2009-01-12,1272.0933452453833
2009-01-13,1229.418701031396
2009-01-14,1167.9226918776578
2009-01-15,1186.2047048296554
2009-01-16,1237.722355186395
2009-01-19,1145.177639991167
2009-01-20,1106.1567315065845
2009-01-21,1105.5589629419123
2009-01-22,1082.2220698252415
2009-01-23,1042.0076601067117
2009-01-26,1133.8034420486108
2009-01-27,1134.0102224809734
2009-01-28,1210.053964394323
2009-01-29,1184.195567288325
2009-01-30,1188.3991061915222
2009-02-02,1143.3883882649168
2009-02-03,1167.2768960482404
2009-02-04,1195.7144130373072
2009-02-05,1144.899641687268
2009-02-06,1186.5634984956089
2009-02-09,1216.1011250978759
2009-02-10,1199.6612617323517
2009-02-11,1181.127759336464
2009-02-12,1136.7524573286844
2009-02-13,1163.7557401856986
2009-02-16,1108.4351881020614
2009-02-17,982.1809817824904
2009-02-18,971.8798287176334
2009-02-19,994.811288917894
2009-02-20,945.2055618726761
2009-02-23,956.1927139662412
2009-02-24,933.2440240160596
2009-02-25,952.146540505308
2009-02-26,986.8155105260406
2009-02-27,989.5215744709642
2009-03-02,930.9195865076747
2009-03-03,936.3156064469662
2009-03-04,1000.7508722245113
2009-03-05,959.8304757754091
2009-03-06,957.066114685444
2009-03-09,956.8328786321146
2009-03-10,986.31283761079
2009-03-11,980.9689269457128
2009-03-12,994.4345810281393
2009-03-13,1016.8141484000154
2009-03-16,1064.3614739099069
2009-03-17,1070.6568683834744
2009-03-18,1090.756395084132
2009-03-19,1185.3025441739383
2009-03-20,1172.4387234747512
2009-03-23,1229.5096315222968
2009-03-24,1185.037348841904
2009-03-25,1243.8461113354838
2009-03-26,1283.9320246598577
2009-03-27,1220.3974724118978
2009-03-30,1163.0189244296187
2009-03-31,1220.4987993874313
2009-04-01,1228.968225515032
2009-04-02,1321.872457412347
2009-04-03,1340.9229029970174
2009-04-06,1326.4526349061057
2009-04-07,1255.633972848137
2009-04-08,1319.129952814378
2009-04-09,1347.1405428627886
2009-04-10,1347.1405428627886
2009-04-13,1358.5643354655244
2009-04-14,1412.042330971886
2009-04-15,1344.16781513872
2009-04-16,1358.365784845721
2009-04-17,1379.1762217696266
2009-04-20,1295.604853571883
2009-04-21,1296.927748730911
2009-04-22,1289.2377562955166
2009-04-23,1277.9085353472517
2009-04-24,1350.8707519472914
2009-04-27,1307.8559778861363
2009-04-28,1271.6937728066962
2009-04-29,1303.575039688119
2009-04-30,1324.890832612921
2009-05-01,1325.0908010428682
2009-05-04,1420.1589442119498
2009-05-05,1464.7875868656317
2009-05-06,1473.8937118535869
2009-05-07,1518.0499361640937
2009-05-08,1553.8591722369542
2009-05-11,1517.7533312148344
2009-05-12,1499.7313902270068
2009-05-13,1405.0355146401212
2009-05-14,1418.6627196537968
2009-05-15,1424.7984294289686
2009-05-18,1452.6324863332982
2009-05-19,1510.3783871361313
2009-05-20,1592.929902447463
2009-05-21,1591.3118347069035
2009-05-22,1572.3389939571694
2009-05-25,1586.1182947929437
2009-05-26,1574.2668026631627
2009-05-27,1569.8820665934554
2009-05-28,1576.4593916992965
2009-05-29,1665.6530496447522
2009-06-01,1665.947241076743
2009-06-02,1744.6290919969642
2009-06-03,1692.0655605783704
2009-06-04,1675.80695170485
2009-06-05,1692.8144046180655
2009-06-08,1647.4768726056775
2009-06-09,1673.268151779948
2009-06-10,1732.8413478380855
2009-06-11,1740.8829490667633
2009-06-12,1732.4121056397814
2009-06-15,1656.7494108275846
2009-06-16,1642.2334036274683
2009-06-17,1558.5472993259764
2009-06-18,1583.9714663297452
2009-06-19,1614.1702966094902
2009-06-22,1514.6396517095213
2009-06-23,1507.3640770105044
2009-06-24,1605.4099093993823
2009-06-25,1589.6126885465962
2009-06-26,1600.5240358827891
2009-06-29,1653.927835156345
2009-06-30,1637.5692171292956
2009-07-01,1686.8335977088807
2009-07-02,1637.6288329719607
2009-07-03,1608.3960140479805
2009-07-06,1557.664916064632
2009-07-07,1581.5310598378335
2009-07-08,1527.64460271297
2009-07-09,1529.2635043889568
2009-07-10,1523.055263456175
2009-07-13,1558.5037962749395
