Date,AUSTRALIA VALUE
2012-05-07,8701.745171600523
2012-05-08,8660.303801452992
2012-05-09,8575.666040672715
2012-05-10,8642.957278794618
2012-05-11,8569.47679458306
2012-05-14,8582.998483347337
2012-05-15,8551.032198202038
2012-05-16,8365.402582995526
2012-05-17,8292.616560669298
2012-05-18,7989.743916293
2012-05-21,8025.194483571956
2012-05-22,8137.480032847995
2012-05-23,7898.22162017487
2012-05-24,7904.329853472529
2012-05-25,7863.625860943634
2012-05-28,8013.414305753564
2012-05-29,8101.774306476287
2012-05-30,7960.702293089449
2012-05-31,7894.835373438707
2012-06-01,7894.696346705236
2012-06-04,7824.873607189104
2012-06-05,7956.762790974701
2012-06-06,8086.323469962317
2012-06-07,8261.280956415394
2012-06-08,8095.608137202668
2012-06-11,8140.69531735012
2012-06-12,8150.4615780299
2012-06-13,8189.87662402485
2012-06-14,8147.965707673671
2012-06-15,8243.818230023679
2012-06-18,8431.278932412875
2012-06-19,8496.453490167656
2012-06-20,8554.409585318368
2012-06-21,8433.199639794782
2012-06-22,8314.62853743328
2012-06-25,8263.839207243827
2012-06-26,8290.509013505314
2012-06-27,8418.001989422617
2012-06-28,8381.230653888693
2012-06-29,8672.032710405238
2012-07-02,8765.7931528814
2012-07-03,8778.14446463961
2012-07-04,8826.75073962604
2012-07-05,8846.319609816097
2012-07-06,8786.65466886856
2012-07-09,8718.437170890275
2012-07-10,8710.91710220334
2012-07-11,8769.753212193335
2012-07-12,8621.522929436816
2012-07-13,8774.17451773256
2012-07-16,8820.411047003701
2012-07-17,8944.939189241768
2012-07-18,9044.483992019193
2012-07-19,9239.190192603925
2012-07-20,9166.050500992185
2012-07-23,8956.019229848978
2012-07-24,8948.825544979623
2012-07-25,8916.65804670007
2012-07-26,9082.392932321589
2012-07-27,9267.129937086289
2012-07-30,9423.248036962219
2012-07-31,9505.738550951362
2012-08-01,9496.263086917947
2012-08-02,9451.998554627588
2012-08-03,9460.430462161741
2012-08-06,9557.123225428464
2012-08-07,9598.597887739257
2012-08-08,9672.178656062497
2012-08-09,9628.77451213103
2012-08-10,9514.78277128201
2012-08-13,9446.43022977037
2012-08-14,9433.933363050197
2012-08-15,9432.8006977757
2012-08-16,9544.272182369887
2012-08-17,9558.604912901243
2012-08-20,9638.677689271573
2012-08-21,9720.433877644986
2012-08-22,9665.221225175894
2012-08-23,9694.765520494717
2012-08-24,9559.693969956275
2012-08-27,9522.044246077296
2012-08-28,9571.476613287161
2012-08-29,9569.92104843235
2012-08-30,9501.584866421326
2012-08-31,9536.678178332822
2012-09-03,9479.094118628245
2012-09-04,9377.707860816756
2012-09-05,9299.31932233078
2012-09-06,9434.037906509478
2012-09-07,9507.085309138862
2012-09-10,9467.948910877942
2012-09-11,9504.072032378492
2012-09-12,9637.21779459836
2012-09-13,9596.827997737826
2012-09-14,9780.26768306935
2012-09-17,9748.872215968217
2012-09-18,9676.784928490728
2012-09-19,9721.774403271877
2012-09-20,9648.972416359053
2012-09-21,9743.574023848489
2012-09-24,9675.238904470296
2012-09-25,9695.838586272417
2012-09-26,9583.061409484413
2012-09-27,9702.117515801292
2012-09-28,9690.887907297976
2012-10-01,9692.676097947175
2012-10-02,9696.102484835454
2012-10-03,9646.867719049056
2012-10-04,9760.373319284974
2012-10-05,9837.260375904874
2012-10-08,9773.601911281594
2012-10-09,9810.86159605648
2012-10-10,9812.233954804517
2012-10-11,9855.250955928916
2012-10-12,9818.538725339957
2012-10-15,9839.381697124125
2012-10-16,9917.542891031091
2012-10-17,10069.907777439677
2012-10-18,10104.308244737376
2012-10-19,10009.835317564966
2012-10-22,9937.272848573168
2012-10-23,9905.247387386466
2012-10-24,9918.258720947424
2012-10-25,9968.852336943664
2012-10-26,9899.852895910522
2012-10-29,9876.54331405215
2012-10-30,9947.168110923198
2012-10-31,9994.602443870006
2012-11-01,9897.96001272341
2012-11-02,9835.092066804968
2012-11-05,9870.580294681356
2012-11-06,9962.312129729384
2012-11-07,10014.924940935385
2012-11-08,9983.93441225718
2012-11-09,9971.808164862672
2012-11-12,10009.834159668122
2012-11-13,9837.229685464376
2012-11-14,9853.573491190982
2012-11-15,9743.27441959044
2012-11-16,9668.946780712327
2012-11-19,9784.508928211246
2012-11-20,9774.736264842424
2012-11-21,9730.712692710431
2012-11-22,9866.905220630368
2012-11-23,9929.369858209044
2012-11-26,9937.11821099009
2012-11-27,9989.178151822149
2012-11-28,9997.977237766983
2012-11-29,10042.848739306697
2012-11-30,10110.656169453248
2012-12-03,10177.536379918882
2012-12-04,10188.321581242333
2012-12-05,10209.494189666022
2012-12-06,10224.009880602778
2012-12-07,10305.572181873486
2012-12-10,10340.754796617455
2012-12-11,10385.254603552188
2012-12-12,10376.01564879695
2012-12-13,10376.206553353031
2012-12-14,10375.091297814344
2012-12-17,10334.6570358938
2012-12-18,10354.91599594476
2012-12-19,10353.118541462505
2012-12-20,10398.76630070803
2012-12-21,10374.841639712839
2012-12-24,10341.203471963701
2012-12-25,10341.203471963701
2012-12-26,10323.262971506343
2012-12-27,10331.961351343287
2012-12-28,10390.03142735796
2012-12-31,10355.371154089527
2013-01-01,10355.371154089527
2013-01-02,10553.12543309578
2013-01-03,10615.91713437208
2013-01-04,10553.36182220383
2013-01-07,10574.900020169598
2013-01-08,10518.167661005811
2013-01-09,10590.700843049664
2013-01-10,10705.980571817357
2013-01-11,10692.327076256914
2013-01-14,10733.17536131438
2013-01-15,10719.956647596713
2013-01-16,10772.302498148469
2013-01-17,10801.018015397502
2013-01-18,10800.63419389896
2013-01-21,10835.89911424424
2013-01-22,10876.99231150534
2013-01-23,10911.736769535826
2013-01-24,10906.30900767416
2013-01-25,10952.40702170937
2013-01-28,10919.880833303663
2013-01-29,11127.303090936457
2013-01-30,11103.296184306564
2013-01-31,11081.571055036593
2013-02-01,11167.392647026267
2013-02-04,11137.311680388935
2013-02-05,11065.631366203621
2013-02-06,11077.767393064434
2013-02-07,11109.745934666893
2013-02-08,11203.593395459966
2013-02-11,11122.200248471721
2013-02-12,11136.448132271336
2013-02-13,11308.654736884064
2013-02-14,11376.796624269991
2013-02-15,11340.833701303081
2013-02-18,11524.927151289352
2013-02-19,11611.242979231589
2013-02-20,11622.850363606323
2013-02-21,11294.073430505765
2013-02-22,11445.27699523847
2013-02-25,11559.255572788175
2013-02-26,11378.732602396753
2013-02-27,11431.327353658166
2013-02-28,11615.131529491435
2013-03-01,11577.04630295578
2013-03-04,11415.315190968591
2013-03-05,11702.9446257408
2013-03-06,11843.252405008892
2013-03-07,11829.618494679373
2013-03-08,11784.206969390465
2013-03-11,11895.734252600381
2013-03-12,11927.362731352183
2013-03-13,11760.48674965018
2013-03-14,11739.517038112233
2013-03-15,11981.37988072769
2013-03-18,11716.969142712933
2013-03-19,11637.868665688338
2013-03-20,11658.49624680929
2013-03-21,11720.082671389844
2013-03-22,11798.157333807385
2013-03-25,11892.625519044135
2013-03-26,11834.129396415037
2013-03-27,11875.691539249825
2013-03-28,11831.186773857322
2013-03-29,11831.186773857322
2013-04-01,11818.70362633323
2013-04-02,11960.50332958213
2013-04-03,11954.229082170528
2013-04-04,11783.741692114783
2013-04-05,11630.585278433962
2013-04-08,11671.31880195885
2013-04-09,11969.09171609375
2013-04-10,11963.10979979446
2013-04-11,12126.840159748026
2013-04-12,12098.459213515569
2013-04-15,11983.645694840347
2013-04-16,11933.715552029382
2013-04-17,12037.351375361288
2013-04-18,11963.23612103918
2013-04-19,11836.871225896772
2013-04-22,11825.699634223974
2013-04-23,11982.538177202645
2013-04-24,12218.64687391001
2013-04-25,12284.162406745987
2013-04-26,12193.744340080095
2013-04-29,12378.149127582585
2013-04-30,12708.79336866734
2013-05-01,12567.150664238123
2013-05-02,12473.535917875888
2013-05-03,12501.258154858044
2013-05-06,12402.36637622876
2013-05-07,12207.524593757424
2013-05-08,12391.410064325168
2013-05-09,12366.10619076818
2013-05-10,12095.04514867017
2013-05-13,12133.900581357473
2013-05-14,12083.145331927608
2013-05-15,12039.696403324791
2013-05-16,11960.846076584075
2013-05-17,11851.97411528294
2013-05-20,12002.069675829602
2013-05-21,11887.729032175204
2013-05-22,11662.176963965596
2013-05-23,11358.380998842844
2013-05-24,11143.096872472806
2013-05-27,11096.019943953848
2013-05-28,11111.350282568326
2013-05-29,10985.646024982181
2013-05-30,10991.244058866225
2013-05-31,10825.53245030381
2013-06-03,10975.087201166509
2013-06-04,10933.8915792937
2013-06-05,10591.48840655848
2013-06-06,10494.13005858471
2013-06-07,10370.631108886926
2013-06-10,10326.342548765673
2013-06-11,10322.246764043823
2013-06-12,10347.815783304126
2013-06-13,10497.791790486068
2013-06-14,10759.643043000806
2013-06-17,10852.303771561006
2013-06-18,10726.616551590538
2013-06-19,10856.233457410919
2013-06-20,10184.084673378526
2013-06-21,10120.35405145967
2013-06-24,10088.122389120183
2013-06-25,10052.582925505854
2013-06-26,10299.049696349113
2013-06-27,10462.058011362278
2013-06-28,10327.461674628907
2013-07-01,10160.341600756676
2013-07-02,10322.381191367778
2013-07-03,10027.765366972311
2013-07-04,10231.204829249355
2013-07-05,10217.99580673521
2013-07-08,10227.029442292538
2013-07-09,10419.540659170949
2013-07-10,10464.454855139214
2013-07-11,10549.188342548576
2013-07-12,10402.13755663852
2013-07-15,10481.364741895102
2013-07-16,10686.010900058434
2013-07-17,10593.597804480047
2013-07-18,10590.166751680345
2013-07-19,10589.698491673304
2013-07-22,10690.078507927703
2013-07-23,10711.474332890471
2013-07-24,10711.428408781452
2013-07-25,10739.025382796866
2013-07-26,10836.18632564681
2013-07-29,10840.761273795204
2013-07-30,10665.847749677523
2013-07-31,10554.838261351359
2013-08-01,10444.647064231534
2013-08-02,10547.703839912141
2013-08-05,10509.039989741877
2013-08-06,10600.369756700517
2013-08-07,10416.740057840017
2013-08-08,10685.613577760296
2013-08-09,10741.190815526776
2013-08-12,10790.18789194394
2013-08-13,10757.677948678656
2013-08-14,10853.37009349654
2013-08-15,10805.229610448212
2013-08-16,10841.035115839313
2013-08-19,10791.342668059717
2013-08-20,10668.61043816619
2013-08-21,10685.124559793105
2013-08-22,10669.623403256724
2013-08-23,10759.379228285115
2013-08-26,10840.169461960439
2013-08-27,10757.334670606917
2013-08-28,10625.804209246246
2013-08-29,10591.363654685034
2013-08-30,10636.410860622453
2013-09-02,10853.559717483779
2013-09-03,10970.715688444401
2013-09-04,11019.669925580965
2013-09-05,10915.939045064333
2013-09-06,11016.588023587428
2013-09-09,11137.255473426718
2013-09-10,11301.295595559608
2013-09-11,11389.025523601125
2013-09-12,11327.032464992622
2013-09-13,11242.729517416683
2013-09-16,11417.024481566623
2013-09-17,11502.075202980006
2013-09-18,11500.685847293758
2013-09-19,11765.897959833603
2013-09-20,11634.138215457146
2013-09-23,11683.97303462356
2013-09-24,11569.06035110674
2013-09-25,11630.529336449246
2013-09-26,11651.691417719514
2013-09-27,11604.823325531044
2013-09-30,11442.50145843221
2013-10-01,11479.413534808602
2013-10-02,11495.91826754625
2013-10-03,11558.652489614222
2013-10-04,11592.617764505174
2013-10-07,11469.980483463047
2013-10-08,11471.147928710054
2013-10-09,11463.462303268612
2013-10-10,11480.541996428707
2013-10-11,11702.53770406072
2013-10-14,11690.426590841918
2013-10-15,11856.40289398601
2013-10-16,11852.362610805052
2013-10-17,12071.739440354657
2013-10-18,12214.276725027023
2013-10-21,12257.87557320832
2013-10-22,12339.63207522714
2013-10-23,12167.594010730718
2013-10-24,12201.165096040524
2013-10-25,12259.952121710763
2013-10-28,12374.635869542795
2013-10-29,12267.992931734798
2013-10-30,12266.946267781212
2013-10-31,12159.479539316466
2013-11-01,12119.303360656046
2013-11-04,12145.163525209176
2013-11-05,12234.593729121312
2013-11-06,12277.285884942587
2013-11-07,12173.923772163054
2013-11-08,12085.634538040464
2013-11-11,12001.887931724274
2013-11-12,11939.76145096379
2013-11-13,11708.411938787944
2013-11-14,11826.510163371324
2013-11-15,12003.500575575375
2013-11-18,11997.437049846461
2013-11-19,11933.651108685215
2013-11-20,11815.706839458917
2013-11-21,11572.624329346838
2013-11-22,11563.090612554077
2013-11-25,11581.43012026061
2013-11-26,11596.676806414802
2013-11-27,11533.518093474282
2013-11-28,11559.092830408244
2013-11-29,11608.511284749055
2013-12-02,11480.597678730835
2013-12-03,11450.484357796975
2013-12-04,11340.105915608929
2013-12-05,11145.764356538833
2013-12-06,11187.747543311409
2013-12-09,11093.999366787171
2013-12-10,11168.238022090769
2013-12-11,10981.807332970124
2013-12-12,10761.531746735742
2013-12-13,10856.894014303472
2013-12-16,10824.390109982101
2013-12-17,10751.4107693468
2013-12-18,10744.107556835319
2013-12-19,10903.6085420969
2013-12-20,11107.351105495613
2013-12-23,11240.029553405662
2013-12-24,11277.033678355527
2013-12-25,11277.033678355527
2013-12-26,11222.704795024702
2013-12-27,11223.100533074343
2013-12-30,11305.706911882495
2013-12-31,11342.611750090304
2014-01-01,11342.611750090304
2014-01-02,11355.20542476555
2014-01-03,11399.188673752496
2014-01-06,11325.71332142164
2014-01-07,11258.658632674635
2014-01-08,11267.951716235733
2014-01-09,11216.171524453941
2014-01-10,11316.63784246866
2014-01-13,11374.816982617363
2014-01-14,11123.693089356548
2014-01-15,11113.961420360814
2014-01-16,11043.65662523602
2014-01-17,10978.00443287165
2014-01-20,10967.771433742471
2014-01-21,11058.542709079942
2014-01-22,11145.116983889291
2014-01-23,10910.155729112084
2014-01-24,10760.57513439822
2014-01-27,10793.891518622604
2014-01-28,10690.100114111578
2014-01-29,10782.94095133188
2014-01-30,10709.813158630795
2014-01-31,10675.457007681214
2014-02-03,10771.101380766107
2014-02-04,10701.791350672947
2014-02-05,10666.673664414708
2014-02-06,10851.887810885844
2014-02-07,10902.006185845827
2014-02-10,11049.280252791234
2014-02-11,11284.190516238896
2014-02-12,11414.704786907574
2014-02-13,11335.960418591229
2014-02-14,11461.141873431672
2014-02-17,11565.228655269253
2014-02-18,11596.482732425768
2014-02-19,11652.045947605886
2014-02-20,11567.583808661899
2014-02-21,11585.762277521402
2014-02-24,11684.621345911624
2014-02-25,11689.765057631206
2014-02-26,11604.36757726657
2014-02-27,11560.796334988521
2014-02-28,11537.374316886397
2014-03-03,11494.782190331227
2014-03-04,11564.906157841415
2014-03-05,11708.207121730988
2014-03-06,11843.348567312654
2014-03-07,11842.046184464825
2014-03-10,11674.203930638043
2014-03-11,11728.431534929026
2014-03-12,11600.085923686873
2014-03-13,11780.310902948651
2014-03-14,11584.903682209519
2014-03-17,11641.184204820618
2014-03-18,11751.841363116131
2014-03-19,11725.257988902953
2014-03-20,11530.058417400673
2014-03-21,11674.501750186317
2014-03-24,11753.322837862746
2014-03-25,11765.364966912626
2014-03-26,11941.065316861394
2014-03-27,11957.227287454525
2014-03-28,12012.561666187186
2014-03-31,12109.72276583063
2014-04-01,12064.249439171186
2014-04-02,12068.984122975535
2014-04-03,12049.1138616302
2014-04-04,12163.755303772898
2014-04-07,12129.91727674912
2014-04-08,12233.943124308944
2014-04-09,12370.645450537835
2014-04-10,12526.608035729656
2014-04-11,12409.23571309771
2014-04-14,12257.701432893806
2014-04-15,12244.95907441271
2014-04-16,12315.016436233223
2014-04-17,12363.186598822904
2014-04-18,12363.186598822904
2014-04-21,12365.833537023153
2014-04-22,12457.29948507664
2014-04-23,12443.766509953934
2014-04-24,12460.276601347805
2014-04-25,12479.099786933872
2014-04-28,12503.298139536584
2014-04-29,12389.657715621226
2014-04-30,12371.159964590674
2014-05-01,12259.180242582921
2014-05-02,12271.742311507192
2014-05-05,12232.05222636744
2014-05-06,12374.814226987462
2014-05-07,12269.491549064312
2014-05-08,12423.191295213011
2014-05-09,12392.306667819164
2014-05-12,12377.058456560611
2014-05-13,12465.454509434474
2014-05-14,12526.377071129476
2014-05-15,12537.111922722916
2014-05-16,12481.581452143106
2014-05-19,12303.506743873195
2014-05-20,12206.129835126982
2014-05-21,12157.888843647206
2014-05-22,12289.059135603171
2014-05-23,12354.741643213934
2014-05-26,12393.613266682032
2014-05-27,12383.557254701576
2014-05-28,12374.756992058758
2014-05-29,12460.727721469559
2014-05-30,12431.67932787512
2014-06-02,12442.838036445746
2014-06-03,12375.445364862126
2014-06-04,12341.916520332494
2014-06-05,12351.507050281025
2014-06-06,12480.299636800362
2014-06-09,12492.336575848869
2014-06-10,12551.16106502875
2014-06-11,12598.198123428903
2014-06-12,12591.500400462559
2014-06-13,12496.728533178004
2014-06-16,12526.996426154994
2014-06-17,12436.337981830346
2014-06-18,12367.374940888874
2014-06-19,12647.764876259105
2014-06-20,12521.23502934768
2014-06-23,12636.697697707797
2014-06-24,12520.946956902348
2014-06-25,12457.528238369667
2014-06-26,12662.494104606702
2014-06-27,12630.935794730727
2014-06-30,12548.931468316501
2014-07-01,12509.400660009436
2014-07-02,12640.386967898496
2014-07-03,12616.387286887426
2014-07-04,12688.486606167704
2014-07-07,12716.741234800154
2014-07-08,12718.01738601984
2014-07-09,12607.93264204126
2014-07-10,12615.157248685004
2014-07-11,12665.6722817447
2014-07-14,12740.812713251233
2014-07-15,12693.721473629588
2014-07-16,12695.362298568907
2014-07-17,12696.045051013758
2014-07-18,12748.453488408546
2014-07-21,12755.251778697397
2014-07-22,12771.095691075876
2014-07-23,12906.44316548517
2014-07-24,12913.830576883893
2014-07-25,12928.289129435616
2014-07-28,12888.411310515898
2014-07-29,12895.93318404223
2014-07-30,12889.437556378332
2014-07-31,12882.918309065215
2014-08-01,12736.411395403866
2014-08-04,12714.655950397955
2014-08-05,12646.845534537042
2014-08-06,12628.312191505978
2014-08-07,12550.112880062808
2014-08-08,12372.877043248873
2014-08-11,12408.581529800624
2014-08-12,12592.951386694964
2014-08-13,12621.451823546326
2014-08-14,12681.06017469582
2014-08-15,12679.577492282664
2014-08-18,12735.221298659862
2014-08-19,12832.237485920525
2014-08-20,12899.636455762613
2014-08-21,12906.50919949895
2014-08-22,12914.225694236025
2014-08-25,12873.995366309491
2014-08-26,12918.457260177212
2014-08-27,13014.240502293489
2014-08-28,12974.15189168257
2014-08-29,13011.71772815356
2014-09-01,13028.64002718146
2014-09-02,12988.084081253188
2014-09-03,13102.309231716905
2014-09-04,13059.50428156582
2014-09-05,12983.865966824995
2014-09-08,12844.747883777567
2014-09-09,12776.407017407355
2014-09-10,12641.733500323448
2014-09-11,12520.483923777467
2014-09-12,12377.920173128818
2014-09-15,12190.68716958882
2014-09-16,12121.910792058132
2014-09-17,11997.317523046595
2014-09-18,11953.224682675762
2014-09-19,11966.258201335824
2014-09-22,11684.72909178199
2014-09-23,11768.2895976068
2014-09-24,11706.871541688923
2014-09-25,11639.512354793767
2014-09-26,11452.995630098061
2014-09-29,11276.389264176074
2014-09-30,11397.059132946906
2014-10-01,11452.484390623067
2014-10-02,11469.503768834455
2014-10-03,11404.303801842296
2014-10-06,11434.513629561045
2014-10-07,11530.354378937685
2014-10-08,11371.20769547367
2014-10-09,11625.791934078363
2014-10-10,11259.099699630195
2014-10-13,11237.863187849302
2014-10-14,11298.222122329138
2014-10-15,11450.775128560716
2014-10-16,11488.322846702335
2014-10-17,11525.3645478362
2014-10-20,11674.842181383041
2014-10-21,11713.961345368602
2014-10-22,11834.930594013185
2014-10-23,11805.670085972964
2014-10-24,11907.813388323755
2014-10-27,12017.129356063908
2014-10-28,12090.110032360624
2014-10-29,12094.376158173223
2014-10-30,12080.483698978052
2014-10-31,12142.901562897066
2014-11-03,12001.66428851294
2014-11-04,12050.537959611518
2014-11-05,11877.288987433292
2014-11-06,11810.732335110004
2014-11-07,11944.357532514225
2014-11-10,11944.42688741123
2014-11-11,11955.191504413911
2014-11-12,11955.539655961364
2014-11-13,11898.901498070232
2014-11-14,11931.71208884814
2014-11-17,11796.41952600115
2014-11-18,11799.216139003649
2014-11-19,11608.602082057432
2014-11-20,11542.529033527728
2014-11-21,11593.419951174295
2014-11-24,11588.842672783641
2014-11-25,11475.047405571175
2014-11-26,11613.944607774698
2014-11-27,11652.811661485252
2014-11-28,11477.631974202572
2014-12-01,11256.676061443213
2014-12-02,11351.59662724334
2014-12-03,11370.899471353547
2014-12-04,11458.891190602208
2014-12-05,11269.54536433823
2014-12-08,11325.29339169537
2014-12-09,11213.126380684633
2014-12-10,11101.754998517681
2014-12-11,10948.396631396188
2014-12-12,10922.274347829583
2014-12-15,10793.107142944024
2014-12-16,10760.980209162082
2014-12-17,10681.382240511033
2014-12-18,10784.785798086805
2014-12-19,11050.024805331434
2014-12-22,11235.014841070888
2014-12-23,11060.308681945093
2014-12-24,11128.602768695211
2014-12-25,11128.602768695211
2014-12-26,11138.213553888092
2014-12-29,11333.488969992337
2014-12-30,11312.265015512532
2014-12-31,11269.575144511296
2015-01-01,11269.575144511296
2015-01-02,11234.683086645793
2015-01-05,11220.059707816587
2015-01-06,11099.825978083765
2015-01-07,10990.204215084928
2015-01-08,11151.58339398508
2015-01-09,11429.16187838121
2015-01-12,11315.379837376257
2015-01-13,11261.301844654576
2015-01-14,11157.86889510642
2015-01-15,11169.274717661572
2015-01-16,11063.088191154337
2015-01-19,11086.328994228577
2015-01-20,11030.450949857963
2015-01-21,11153.431163923597
2015-01-22,11165.703856397142
2015-01-23,11116.158785191874
2015-01-26,11083.984664250647
2015-01-27,11217.984537679666
2015-01-28,11243.716215092501
2015-01-29,11045.738854956295
2015-01-30,11070.387039250472
2015-02-02,11198.916691526885
2015-02-03,11192.539769772538
2015-02-04,11423.753457961328
2015-02-05,11604.335033330673
2015-02-06,11640.048964630967
2015-02-09,11664.018828285654
2015-02-10,11566.220555183316
2015-02-11,11458.05580903059
2015-02-12,11390.126943191332
2015-02-13,11743.891463762917
2015-02-16,11761.990982613142
2015-02-17,11732.149789830015
2015-02-18,11806.00263342467
2015-02-19,11784.631421876506
2015-02-20,11783.685330655886
2015-02-23,11819.0844921166
2015-02-24,11878.694801723515
2015-02-25,12045.742401301744
2015-02-26,11883.17190301729
2015-02-27,11969.138507947378
2015-03-02,12009.227159036773
2015-03-03,12048.210011379453
2015-03-04,11956.966055199277
2015-03-05,11872.19093287861
2015-03-06,11801.655125398087
2015-03-09,11636.742911877769
2015-03-10,11533.14297473537
2015-03-11,11419.364794338466
2015-03-12,11737.411624285687
2015-03-13,11559.578395057004
2015-03-16,11606.022917083857
2015-03-17,11630.715232321232
2015-03-18,11670.6551178659
2015-03-19,11880.458121649282
2015-03-20,12162.390769901289
2015-03-23,12235.033572228045
2015-03-24,12276.453213404977
2015-03-25,12291.669371013686
2015-03-26,12040.967148301967
2015-03-27,11984.103259637246
2015-03-30,11688.31178747308
2015-03-31,11752.546992206115
2015-04-01,11663.550110232492
2015-04-02,11683.310037152612
2015-04-03,11683.310037152612
2015-04-06,11817.459169161622
2015-04-07,11869.248953892095
2015-04-08,12002.307911649976
2015-04-09,11938.610369318614
2015-04-10,11985.644334177863
2015-04-13,11783.833396367463
2015-04-14,11871.588559147936
2015-04-15,11727.05090094496
2015-04-16,12028.56277891204
2015-04-17,11890.706338474678
2015-04-20,11754.74053658442
2015-04-21,11823.258580341277
2015-04-22,11744.199321891936
2015-04-23,11744.552440450367
2015-04-24,11983.338628552205
2015-04-27,12146.68542092465
2015-04-28,12272.362978253483
2015-04-29,12090.648311910074
2015-04-30,11678.98544146546
2015-05-01,11652.158478450594
2015-05-04,11563.98319799584
2015-05-05,11723.758131217386
2015-05-06,11538.554777857315
2015-05-07,11333.40275759281
2015-05-08,11335.263818198337
2015-05-11,11310.026911593412
2015-05-12,11485.046433040432
2015-05-13,11786.221461431494
2015-05-14,11735.089603716668
2015-05-15,11756.449272578666
2015-05-18,11495.885772716407
2015-05-19,11269.421566982342
2015-05-20,11213.258267809566
2015-05-21,11282.589971547224
2015-05-22,11216.95564253167
2015-05-25,11322.815783937898
2015-05-26,11358.653069482632
2015-05-27,11239.001325650936
2015-05-28,11121.787354486518
2015-05-29,11294.805363205083
2015-06-01,11138.61378459211
2015-06-02,11112.821159239229
2015-06-03,11117.949341686275
2015-06-04,10777.733418787204
2015-06-05,10650.755118368475
2015-06-08,10658.436119240565
2015-06-09,10678.633516837297
2015-06-10,10817.301538909574
2015-06-11,10964.409781089109
2015-06-12,10947.097511156522
2015-06-15,10988.853773414836
2015-06-16,10985.964816484251
2015-06-17,10999.492120744375
2015-06-18,11089.470094469056
2015-06-19,11124.546705345152
2015-06-22,11178.882410952068
2015-06-23,11276.266436346385
2015-06-24,11228.342207104351
2015-06-25,11218.149707479379
2015-06-26,10876.728203502891
2015-06-29,10625.737973538611
2015-06-30,10733.215594084404
2015-07-01,10758.137161665818
2015-07-02,10865.522567597407
2015-07-03,10580.392189990573
2015-07-06,10461.610687239356
2015-07-07,10513.779877856274
2015-07-08,10296.916534973752
2015-07-09,10292.549919757766
2015-07-10,10350.91431463675
2015-07-13,10232.454570468923
2015-07-14,10528.390849072384
2015-07-15,10539.960348639052
2015-07-16,10646.455296558639
2015-07-17,10581.488554413127
2015-07-20,10596.582298510191
2015-07-21,10723.669246296464
2015-07-22,10456.742871744998
2015-07-23,10339.062778029605
2015-07-24,10177.16630401341
2015-07-27,10271.887449441587
2015-07-28,10272.974413640788
2015-07-29,10362.31142247556
2015-07-30,10424.336771661316
2015-07-31,10560.346081147434
2015-08-03,10409.431807160972
2015-08-04,10612.336159680342
2015-08-05,10502.244273035049
2015-08-06,10418.190813272575
2015-08-07,10173.69211725593
2015-08-10,10259.361662698197
2015-08-11,10049.147174869104
2015-08-12,9931.291349923053
2015-08-13,9979.837174527758
2015-08-14,9913.289903627363
2015-08-17,9961.391669454446
2015-08-18,9792.700367631855
2015-08-19,9958.786932155532
2015-08-20,9777.148607999832
2015-08-21,9588.154476406638
2015-08-24,8955.068916273143
2015-08-25,9230.661721187273
2015-08-26,9232.115579378662
2015-08-27,9387.796599360723
2015-08-28,9497.6394556274
2015-08-31,9306.6862268802
2015-09-01,9028.458799302864
2015-09-02,9015.570032290403
2015-09-03,8923.8234890704
2015-09-04,8810.006076794347
2015-09-07,8755.458581658355
2015-09-08,9017.26577316865
2015-09-09,9313.355928672576
2015-09-10,9097.024687765372
2015-09-11,9047.934135735473
2015-09-14,9228.752670415182
2015-09-15,8978.992888059334
2015-09-16,9285.67529642437
2015-09-17,9358.120371689432
2015-09-18,9476.270568650487
2015-09-21,9156.172891853315
2015-09-22,9106.559079842536
2015-09-23,8803.94622129334
2015-09-24,8893.1671426603
2015-09-25,8857.358888645153
2015-09-28,8965.181900309446
2015-09-29,8609.470841052267
2015-09-30,8816.774372592006
2015-10-01,9017.485292207715
2015-10-02,8870.82550044551
2015-10-05,9117.367444409498
2015-10-06,9245.373931734877
2015-10-07,9460.484342205982
2015-10-08,9514.085151590327
2015-10-09,9858.39789764263
2015-10-12,9823.29249548713
2015-10-13,9636.22748609102
2015-10-14,9573.508123738626
2015-10-15,9726.501042258198
2015-10-16,9712.313137354866
2015-10-19,9726.866661297674
2015-10-20,9609.105078948147
2015-10-21,9576.155240268092
2015-10-22,9632.711504443625
2015-10-23,9801.714970256386
2015-10-26,9857.047411554253
2015-10-27,9784.67028399573
2015-10-28,9581.443364492015
2015-10-29,9368.170645869312
2015-10-30,9335.196789411242
2015-11-02,9213.134305906475
2015-11-03,9366.485003494468
2015-11-04,9374.81742166194
2015-11-05,9280.060167968024
2015-11-06,9164.49875308237
2015-11-09,8953.647930074807
2015-11-10,8902.874999161377
2015-11-11,8978.341300983653
2015-11-12,9038.15393598569
2015-11-13,8928.131491690938
2015-11-16,8790.344248302883
2015-11-17,9026.601239008098
2015-11-18,8984.297894667028
2015-11-19,9370.284969510574
2015-11-20,9440.714947769351
2015-11-23,9382.501773738484
2015-11-24,9349.09992771342
2015-11-25,9289.795501138562
2015-11-26,9263.749422211285
2015-11-27,9207.017468414968
2015-11-30,9183.94922782789
2015-12-01,9474.36559238086
