Date,SWITZERLAND VALUE
2006-02-10,5342.695024321557
2006-02-13,5359.948342178851
2006-02-14,5310.661163349181
2006-02-15,5242.336817447421
2006-02-16,5331.228391063201
2006-02-17,5327.881752768747
2006-02-20,5387.983321418467
2006-02-21,5430.731697469507
2006-02-22,5438.697210301061
2006-02-23,5392.06102126238
2006-02-24,5326.01330232588
2006-02-27,5319.531329714315
2006-02-28,5299.5883296686125
2006-03-01,5351.99778294977
2006-03-02,5307.220609772994
2006-03-03,5330.378033850271
2006-03-06,5341.610727557856
2006-03-07,5237.800431677126
2006-03-08,5201.15680797125
2006-03-09,5204.275128550946
2006-03-10,5261.638051147779
2006-03-13,5321.968360232058
2006-03-14,5397.581887922507
2006-03-15,5373.98832951063
2006-03-16,5414.9820837050565
2006-03-17,5425.434464088549
2006-03-20,5453.878769888994
2006-03-21,5400.3596008922605
2006-03-22,5396.87537418848
2006-03-23,5330.529505146041
2006-03-24,5355.524993959408
2006-03-27,5330.465455656006
2006-03-28,5344.733800837499
2006-03-29,5301.358503760382
2006-03-30,5390.821345409899
2006-03-31,5374.270245394135
2006-04-03,5413.096335855658
2006-04-04,5474.570733839781
2006-04-05,5526.398510005577
2006-04-06,5520.792836255532
2006-04-07,5468.08949104364
2006-04-10,5464.616343236358
2006-04-11,5422.737329353425
2006-04-12,5412.548457479794
2006-04-13,5425.370826933761
2006-04-14,5425.370826933761
2006-04-17,5523.940546331438
2006-04-18,5532.02005035554
2006-04-19,5619.329030342723
2006-04-20,5600.480977397715
2006-04-21,5629.352576327847
2006-04-24,5639.620586422238
2006-04-25,5626.371135951641
2006-04-26,5654.5652763097105
2006-04-27,5702.319137185659
2006-04-28,5766.711611744853
2006-05-01,5800.9928559589625
2006-05-02,5817.03408172971
2006-05-03,5732.919875975285
2006-05-04,5785.022284112027
2006-05-05,5916.81803376131
2006-05-08,5946.885839344593
2006-05-09,5965.939698825792
2006-05-10,5970.046659206807
2006-05-11,5971.1866603964845
2006-05-12,5900.761269751068
2006-05-15,5806.042862680442
2006-05-16,5801.191728726077
2006-05-17,5593.15533759893
2006-05-18,5535.629011728871
2006-05-19,5509.775247178012
2006-05-22,5431.245965990636
2006-05-23,5529.914665640734
2006-05-24,5436.901555903291
2006-05-25,5436.901555903291
2006-05-26,5526.178502016445
2006-05-29,5550.61297581734
2006-05-30,5494.368047727269
2006-05-31,5541.714306771434
2006-06-01,5547.6606631893565
2006-06-02,5629.047844574122
2006-06-05,5639.564624155864
2006-06-06,5444.827307292557
2006-06-07,5446.452398478899
2006-06-08,5255.052825756584
2006-06-09,5334.049792955337
2006-06-12,5247.800863714591
2006-06-13,5096.311623791659
2006-06-14,5144.980063012482
2006-06-15,5277.52827279807
2006-06-16,5250.486950279784
2006-06-19,5267.769665302835
2006-06-20,5295.820536819012
2006-06-21,5336.899507390082
2006-06-22,5335.380038615491
2006-06-23,5301.521895590778
2006-06-26,5291.476185119901
2006-06-27,5266.907496734095
2006-06-28,5265.51084020001
2006-06-29,5335.170990895205
2006-06-30,5519.5711350366955
2006-07-03,5561.779574690928
2006-07-04,5551.0842634371475
2006-07-05,5467.232230322014
2006-07-06,5494.2021526702065
2006-07-07,5510.932827767119
2006-07-10,5490.972457925289
2006-07-11,5457.315368535429
2006-07-12,5429.285681227587
2006-07-13,5372.696402753912
2006-07-14,5299.876282752669
2006-07-17,5248.255570131459
2006-07-18,5183.148457847433
2006-07-19,5321.068875643866
2006-07-20,5367.946912356942
2006-07-21,5357.222187252872
2006-07-24,5419.289211986694
2006-07-25,5417.272518659363
2006-07-26,5442.553331035682
2006-07-27,5569.744780700137
2006-07-28,5650.267287750681
2006-07-31,5642.492306005483
2006-08-01,5622.174219938382
2006-08-02,5637.575284464024
2006-08-03,5564.601400237565
2006-08-04,5658.141003605443
2006-08-07,5580.881678699634
2006-08-08,5571.684100147446
2006-08-09,5639.356752011097
2006-08-10,5567.477262985926
2006-08-11,5577.758003477251
2006-08-14,5598.002534600243
2006-08-15,5696.9592217714735
2006-08-16,5774.27745087967
2006-08-17,5797.152178948093
2006-08-18,5748.715469452725
2006-08-21,5767.805193635329
2006-08-22,5747.832756293531
2006-08-23,5754.295187136069
2006-08-24,5749.71751646033
2006-08-25,5732.653469863416
2006-08-28,5780.765892570896
2006-08-29,5802.88743638831
2006-08-30,5849.677723182498
2006-08-31,5823.539505450256
2006-09-01,5847.367892628452
2006-09-04,5908.711352318496
2006-09-05,5879.802507911134
2006-09-06,5825.972827330257
2006-09-07,5778.259761255876
2006-09-08,5779.607180586982
2006-09-11,5776.238685082972
2006-09-12,5824.307758862084
2006-09-13,5820.84055365338
2006-09-14,5839.316750169263
2006-09-15,5847.814919297432
2006-09-18,5881.171974227002
2006-09-19,5876.444095017398
2006-09-20,5947.019165081625
2006-09-21,5983.918735132015
2006-09-22,6009.2994553616445
2006-09-25,5977.474534314347
2006-09-26,6041.776094172215
2006-09-27,6026.030556424275
2006-09-28,6013.750636726753
2006-09-29,5999.848582632185
2006-10-02,6024.142534643582
2006-10-03,6007.417111676789
2006-10-04,6040.847357729764
2006-10-05,6089.492295281441
2006-10-06,6067.797208227892
2006-10-09,6088.486928922359
2006-10-10,6111.95008684989
2006-10-11,6102.77407187195
2006-10-12,6138.1877060376155
2006-10-13,6095.929709324245
2006-10-16,6085.2685810259545
2006-10-17,6021.205955285832
2006-10-18,6067.954120613648
2006-10-19,6062.138005168379
2006-10-20,6069.642346428923
2006-10-23,6074.716712897014
2006-10-24,6037.069472522393
2006-10-25,6062.498293173971
2006-10-26,6111.308008196073
2006-10-27,6158.612213163004
2006-10-30,6138.614170759344
2006-10-31,6073.325716580596
2006-11-01,6114.730935528165
2006-11-02,6147.236294676104
2006-11-03,6132.053750294986
2006-11-06,6207.101475971109
2006-11-07,6294.4486333380555
2006-11-08,6241.9916680505785
2006-11-09,6275.29585381892
2006-11-10,6329.216189611271
2006-11-13,6324.603592393706
2006-11-14,6329.168410322644
2006-11-15,6332.451577832497
2006-11-16,6332.459375838694
2006-11-17,6314.806794040764
2006-11-20,6318.242217618209
2006-11-21,6344.872322154962
2006-11-22,6400.043323083161
2006-11-23,6412.620047841777
2006-11-24,6399.91092762787
2006-11-27,6299.695590459333
2006-11-28,6293.480043451437
2006-11-29,6349.22851922167
2006-11-30,6345.84779332528
2006-12-01,6357.350855271154
2006-12-04,6398.266700073569
2006-12-05,6384.6130269399055
2006-12-06,6436.53580646295
2006-12-07,6449.519458013729
2006-12-08,6421.158672172916
2006-12-11,6417.721372997529
2006-12-12,6478.038719787526
2006-12-13,6475.851643597751
2006-12-14,6514.3444330819175
2006-12-15,6482.566962954909
2006-12-18,6473.283852974545
2006-12-19,6471.949724219575
2006-12-20,6473.518253701542
2006-12-21,6490.006028429816
2006-12-22,6454.715203199979
2006-12-25,6454.715203199979
2006-12-26,6445.192243185421
2006-12-27,6488.8719664144
2006-12-28,6506.814587263695
2006-12-29,6494.395050043759
2007-01-01,6494.395050043759
2007-01-02,6532.6587594976845
2007-01-03,6560.7844533876105
2007-01-04,6506.664042853995
2007-01-05,6405.124671570059
2007-01-08,6381.383634172311
2007-01-09,6392.253246744967
2007-01-10,6356.605062677391
2007-01-11,6418.364207186385
2007-01-12,6464.121367431697
2007-01-15,6490.262973260557
2007-01-16,6465.319137823632
2007-01-17,6492.703974457352
2007-01-18,6484.720396836426
2007-01-19,6523.379716114676
2007-01-22,6534.115471753449
2007-01-23,6586.205432777001
2007-01-24,6555.533341679609
2007-01-25,6553.4945515430445
2007-01-26,6448.794791843558
2007-01-29,6510.602007455222
2007-01-30,6552.5648734453835
2007-01-31,6597.876300364089
2007-02-01,6666.815897946577
2007-02-02,6677.118960877344
2007-02-05,6650.944483418169
2007-02-06,6663.515111678494
2007-02-07,6727.812627366819
2007-02-08,6672.296084306113
2007-02-09,6738.297069711159
2007-02-12,6687.5279917280905
2007-02-13,6690.786912926279
2007-02-14,6767.11514841967
2007-02-15,6836.613700859039
2007-02-16,6856.400066865766
2007-02-19,6906.471891414199
2007-02-20,6877.771750386905
2007-02-21,6773.346489943828
2007-02-22,6840.11673917847
2007-02-23,6891.021946426174
2007-02-26,6899.3750970773135
2007-02-27,6708.156948817282
2007-02-28,6591.022892975191
2007-03-01,6602.020796666948
2007-03-02,6635.924299949495
2007-03-05,6536.5350837438755
2007-03-06,6551.039766497328
2007-03-07,6653.721735881154
2007-03-08,6686.04145968562
2007-03-09,6680.851680029381
2007-03-12,6692.25658657475
2007-03-13,6649.733469973795
2007-03-14,6474.247303299416
2007-03-15,6572.24250559287
2007-03-16,6612.2144872173585
2007-03-19,6703.261678888653
2007-03-20,6725.848271544532
2007-03-21,6763.612759008607
2007-03-22,6894.510776181303
2007-03-23,6895.849931258711
2007-03-26,6834.372435694689
2007-03-27,6806.37161621018
2007-03-28,6768.034918253122
2007-03-29,6785.102904408784
2007-03-30,6770.029828788504
2007-04-02,6846.645987960435
2007-04-03,6897.464880401841
2007-04-04,6889.129709631752
2007-04-05,6936.879965105334
2007-04-06,6936.879965105334
2007-04-09,6872.5814043834525
2007-04-10,6971.891708781276
2007-04-11,6972.356248252909
2007-04-12,6970.103804754561
2007-04-13,6989.231003752291
2007-04-16,7082.743024006521
2007-04-17,7062.496069575164
2007-04-18,7115.185796275907
2007-04-19,7092.1571863388
2007-04-20,7190.768980870087
2007-04-23,7219.193546025088
2007-04-24,7243.626164433531
2007-04-25,7304.142385849413
2007-04-26,7281.87623473977
2007-04-27,7252.038486517357
2007-04-30,7263.620177511553
2007-05-01,7218.158995473271
2007-05-02,7238.371343761749
2007-05-03,7205.476221190783
2007-05-04,7263.335995641915
2007-05-07,7271.516916810902
2007-05-08,7162.885201087517
2007-05-09,7232.877874435218
2007-05-10,7170.9649310224195
2007-05-11,7237.969994586556
2007-05-14,7211.714832957193
2007-05-15,7216.3484307756635
2007-05-16,7161.780251723635
2007-05-17,7115.064737830865
2007-05-18,7154.225699632065
2007-05-21,7142.618623591404
2007-05-22,7116.60542674271
2007-05-23,7200.9394140029235
2007-05-24,7097.567322174038
2007-05-25,7112.444294251694
2007-05-28,7112.444294251694
2007-05-29,7165.698508258698
2007-05-30,7150.81974805612
2007-05-31,7220.739134101602
2007-06-01,7247.621940458501
2007-06-04,7266.210197802413
2007-06-05,7230.5179901208785
2007-06-06,7142.856465935252
2007-06-07,6998.050614093951
2007-06-08,6921.834189006483
2007-06-11,6933.930548406335
2007-06-12,6903.1829575420725
2007-06-13,6852.267810382418
2007-06-14,6961.484077399493
2007-06-15,7043.70793491316
2007-06-18,7037.7967762758435
2007-06-19,7020.416742271354
2007-06-20,7050.8372085084075
2007-06-21,6939.2202431918295
2007-06-22,6907.376520021915
2007-06-25,6906.961891965565
2007-06-26,6854.785711885798
2007-06-27,6796.2551097252235
2007-06-28,6884.718965444643
2007-06-29,6950.667143173355
2007-07-02,7023.206744438243
2007-07-03,7043.961856139008
2007-07-04,7073.391947395049
2007-07-05,7012.827524438368
2007-07-06,7051.00953848016
2007-07-09,7091.299571116086
2007-07-10,7120.744055035009
2007-07-11,7128.546753285078
2007-07-12,7143.470996982581
2007-07-13,7180.017898595714
2007-07-16,7206.9081208192465
2007-07-17,7153.261687673323
2007-07-18,7055.076595927447
2007-07-19,7099.704889505369
2007-07-20,7002.8311805947515
2007-07-23,6983.058207781055
2007-07-24,6927.454090636669
2007-07-25,6762.705936210924
2007-07-26,6606.855760981607
2007-07-27,6619.826635147763
2007-07-30,6635.784872518567
2007-07-31,6775.327030927387
2007-08-01,6788.866402179864
2007-08-02,6689.586284158691
2007-08-03,6677.914814174176
2007-08-06,6700.175800079804
2007-08-07,6772.61918563161
2007-08-08,6936.878662867557
2007-08-09,6794.942242812973
2007-08-10,6589.021484639208
2007-08-13,6653.581228184423
2007-08-14,6506.415282243417
2007-08-15,6646.033735020503
2007-08-16,6470.8738144923755
2007-08-17,6681.390501030357
2007-08-20,6686.609906418593
2007-08-21,6727.121575441175
2007-08-22,6774.084493563254
2007-08-23,6787.614570533478
2007-08-24,6878.646187317199
2007-08-27,6928.675169482634
2007-08-28,6847.045984027737
2007-08-29,6860.801570632908
2007-08-30,6878.593783632582
2007-08-31,6925.852628463245
2007-09-03,6930.359635256236
2007-09-04,6960.570668943767
2007-09-05,6903.669969590105
2007-09-06,6899.062486153925
2007-09-07,6844.054566131783
2007-09-10,6826.630667712202
2007-09-11,6908.949088293208
2007-09-12,6980.79778125493
2007-09-13,7038.634596870821
2007-09-14,6947.00438425161
2007-09-17,6868.23743599119
2007-09-18,6946.419067941537
2007-09-19,7142.981376273915
2007-09-20,7098.600834322329
2007-09-21,7085.239870555382
2007-09-24,7057.778379504837
2007-09-25,7041.306514378339
2007-09-26,7050.149491162767
2007-09-27,7086.80714980143
2007-09-28,7156.946825108456
2007-10-01,7235.546859131283
2007-10-02,7231.807959379315
2007-10-03,7229.308272893177
2007-10-04,7211.963339860167
2007-10-05,7226.4727795975905
2007-10-08,7196.076919244222
2007-10-09,7232.571795210798
2007-10-10,7274.0270311363565
2007-10-11,7284.417529755073
2007-10-12,7246.7907156582005
2007-10-15,7259.074488570927
2007-10-16,7183.885917077196
2007-10-17,7206.462933333795
2007-10-18,7233.044043174198
2007-10-19,7163.942910099864
2007-10-22,7071.267786383986
2007-10-23,7147.513129186892
2007-10-24,7102.283700066311
2007-10-25,7198.749080857801
2007-10-26,7263.631011722514
2007-10-29,7295.0017399904855
2007-10-30,7243.07591876847
2007-10-31,7330.391697672793
2007-11-01,7177.942598439657
2007-11-02,7084.189782215342
2007-11-05,7021.174157964464
2007-11-06,7117.814968068118
2007-11-07,7140.565421104807
2007-11-08,7115.997114551703
2007-11-09,6984.356288285152
2007-11-12,6996.101348455063
2007-11-13,7103.403106877402
2007-11-14,7203.749530157565
2007-11-15,7179.74226001157
2007-11-16,7118.950859621074
2007-11-19,6967.756932491398
2007-11-20,7000.654983859388
2007-11-21,6773.15537512978
2007-11-22,6792.424437806426
2007-11-23,6884.250708770764
2007-11-26,6911.351589791817
2007-11-27,6987.682301433425
2007-11-28,7092.912908740046
2007-11-29,7142.895380083921
2007-11-30,7116.347604349122
2007-12-03,7032.791083819274
2007-12-04,6989.675134983171
2007-12-05,7044.487181379479
2007-12-06,7083.964179918346
2007-12-07,7189.14025760429
2007-12-10,7339.7202932374
2007-12-11,7244.515634824306
2007-12-12,7185.614883036876
2007-12-13,6952.495953278902
2007-12-14,6932.195892121275
2007-12-17,6776.271250398902
2007-12-18,6743.1205475739725
2007-12-19,6653.577624407657
2007-12-20,6627.707214207685
2007-12-21,6650.05871807723
2007-12-24,6641.156748120395
2007-12-25,6641.156748120395
2007-12-26,6684.744120179602
2007-12-27,6772.137652947899
2007-12-28,6832.480075728463
2007-12-31,6813.469951417599
2008-01-01,6813.469951417599
2008-01-02,6900.01342233323
2008-01-03,6771.8187742661785
2008-01-04,6661.526922387666
2008-01-07,6487.6386152823825
2008-01-08,6517.864846914335
2008-01-09,6490.097825181052
2008-01-10,6544.964002308882
2008-01-11,6611.04277980912
2008-01-14,6753.64480333105
2008-01-15,6635.342237477982
2008-01-16,6420.691885062853
2008-01-17,6276.829674291571
2008-01-18,6005.228924289492
2008-01-21,5550.7848669996165
2008-01-22,5934.896096665722
2008-01-23,5977.895889300879
2008-01-24,6480.194493220999
2008-01-25,6341.920860098514
2008-01-28,6306.439213073497
2008-01-29,6452.350685933891
2008-01-30,6420.553918648879
2008-01-31,6353.3101681908565
2008-02-01,6462.8812420563345
2008-02-04,6373.023280723853
2008-02-05,6060.976170186473
2008-02-06,6061.648686557153
2008-02-07,5887.167362849786
2008-02-08,5876.315081474559
2008-02-11,5741.576642119417
2008-02-12,5921.258710579085
2008-02-13,5890.755457767704
2008-02-14,5783.526840626012
2008-02-15,5669.865921176102
2008-02-18,5714.4043311137275
2008-02-19,5658.661227079249
2008-02-20,5635.9142391372425
2008-02-21,5700.81674043036
2008-02-22,5647.984889208005
2008-02-25,5790.297267977857
2008-02-26,5927.4300707678285
2008-02-27,6060.036387347011
2008-02-28,5966.115045504119
2008-02-29,5923.514913769549
2008-03-03,5777.344644534859
2008-03-04,5694.600527058367
2008-03-05,5735.596760155417
2008-03-06,5579.510184118907
2008-03-07,5530.18692018754
2008-03-10,5420.544062864845
2008-03-11,5539.705814095722
2008-03-12,5830.732379845166
2008-03-13,5729.2364289249035
2008-03-14,5579.702110900638
2008-03-17,5209.794272915859
2008-03-18,5610.991411517661
2008-03-19,5634.777020270726
2008-03-20,5482.48938821939
2008-03-21,5482.48938821939
2008-03-24,5417.90123049534
2008-03-25,5817.829191820358
2008-03-26,5804.450383886595
2008-03-27,5872.860159870297
2008-03-28,5785.253118997163
2008-03-31,5825.720385629155
2008-04-01,6145.526271435533
2008-04-02,6332.277244575777
2008-04-03,6168.940481619179
2008-04-04,6327.556911181224
2008-04-07,6427.451927245123
2008-04-08,6401.897823577579
2008-04-09,6288.229050012003
2008-04-10,6263.062943728849
2008-04-11,6222.024187043497
2008-04-14,6110.762651474676
2008-04-15,6098.59797755772
2008-04-16,6207.757010938943
2008-04-17,6158.090072426693
2008-04-18,6284.11611797577
2008-04-21,6332.512543444233
2008-04-22,6290.406663837945
2008-04-23,6133.972966301231
2008-04-24,6137.01904391359
2008-04-25,6284.9302565415865
2008-04-28,6412.694053374575
2008-04-29,6329.511681869095
2008-04-30,6286.7429622339005
2008-05-01,6247.156544687991
2008-05-02,6408.380886490292
2008-05-05,6424.911510832525
2008-05-06,6259.848961186467
2008-05-07,6219.0520104832785
2008-05-08,6118.396300453565
2008-05-09,6069.967281727039
2008-05-12,6061.258993340457
2008-05-13,6040.609761406826
2008-05-14,6019.812048832744
2008-05-15,6085.634727867776
2008-05-16,6055.61350167315
2008-05-19,6058.678158104863
2008-05-20,6030.455721644024
2008-05-21,5956.480507267806
2008-05-22,5922.358354197579
2008-05-23,5863.843658554519
2008-05-26,5711.747935043907
2008-05-27,5674.789771120256
2008-05-28,5636.807844373259
2008-05-29,5602.644757413026
2008-05-30,5578.772571851006
2008-06-02,5512.133976725985
2008-06-03,5524.642752113351
2008-06-04,5531.315093796143
2008-06-05,5618.007789901458
2008-06-06,5513.598622213654
2008-06-09,5403.758177560497
2008-06-10,5327.732531076596
2008-06-11,5265.662316199334
2008-06-12,5263.173053133996
2008-06-13,5355.443166549759
2008-06-16,5384.421368357065
2008-06-17,5405.085778128243
2008-06-18,5297.650973187092
2008-06-19,5142.758396434984
2008-06-20,5094.751195300611
2008-06-23,4915.700107787559
2008-06-24,4990.362363260994
2008-06-25,5125.4585493819295
2008-06-26,5018.359192950765
2008-06-27,4997.570586413918
2008-06-30,4947.307504010605
2008-07-01,4770.745652921544
2008-07-02,4778.351846760429
2008-07-03,4791.894752504012
2008-07-04,4704.2673277982485
2008-07-07,4620.692064234745
2008-07-08,4556.655054240809
2008-07-09,4714.533722761105
2008-07-10,4663.111456047381
2008-07-11,4578.203671808635
2008-07-14,4582.043217300891
2008-07-15,4462.721102500126
2008-07-16,4457.476477545957
2008-07-17,4687.698047322655
2008-07-18,4881.577731320514
2008-07-21,4954.700517838211
2008-07-22,4923.041514185223
2008-07-23,5098.802943153013
2008-07-24,5146.523282243322
2008-07-25,4923.704640734522
2008-07-28,4805.4535608722435
2008-07-29,4734.874463956812
2008-07-30,4828.630739255669
2008-07-31,4861.414176908643
2008-08-01,4858.632517070626
2008-08-04,4759.153868036447
2008-08-05,4948.822158365647
2008-08-06,5048.933045203381
2008-08-07,5024.441622032813
2008-08-08,4932.096593958997
2008-08-11,5076.159255799702
2008-08-12,5001.734200559959
2008-08-13,4770.667734772907
2008-08-14,4813.41686346274
2008-08-15,4802.9443732761065
2008-08-18,4804.972191799566
2008-08-19,4635.271426490564
2008-08-20,4677.829309522496
2008-08-21,4684.674321351712
2008-08-22,4774.830992931633
2008-08-25,4767.692099836372
2008-08-26,4750.031395725262
2008-08-27,4706.584377890917
2008-08-28,4865.149252836761
2008-08-29,4903.7916741913405
2008-09-01,4865.109500660425
2008-09-02,4930.348951587052
2008-09-03,4916.644243372241
2008-09-04,4753.687894796791
2008-09-05,4631.752724407205
2008-09-08,4858.998951052271
2008-09-09,4863.358395946264
2008-09-10,4717.639729652673
2008-09-11,4608.893038850989
2008-09-12,4737.126199164961
2008-09-15,4415.13932357764
2008-09-16,4076.705192838405
2008-09-17,4023.432335011654
2008-09-18,4146.8865237657465
2008-09-19,4871.881179890026
2008-09-22,4804.338360882964
2008-09-23,4660.641381495483
2008-09-24,4738.684228782661
2008-09-25,4930.109562367306
2008-09-26,4799.015706178754
2008-09-29,4389.565434706352
2008-09-30,4374.611894175324
2008-10-01,4474.520563174093
2008-10-02,4511.701275722405
2008-10-03,4821.579031459873
2008-10-06,4326.3225940271195
2008-10-07,4154.5317962348
2008-10-08,3819.113567221191
2008-10-09,3721.42141438644
2008-10-10,3337.825899169042
2008-10-13,3800.541322502792
2008-10-14,4220.185229351676
2008-10-15,3890.6381671063045
2008-10-16,3720.5373517912403
2008-10-17,3760.3500096676485
2008-10-20,3727.682116638542
2008-10-21,3759.2511818091825
2008-10-22,3561.067114799046
2008-10-23,3434.7823834623923
2008-10-24,3314.6803787378103
2008-10-27,3029.7364723622795
2008-10-28,3008.5406767220584
2008-10-29,3472.7671930516613
2008-10-30,3577.913899507068
2008-10-31,3715.687869248884
2008-11-03,3727.625870230356
2008-11-04,3919.1335305208045
2008-11-05,3787.494932085108
2008-11-06,3455.786603054595
2008-11-07,3443.6334263184162
2008-11-10,3483.7361999153254
2008-11-11,3228.3071416199205
2008-11-12,3058.6432361527714
2008-11-13,2981.4326923149074
2008-11-14,3022.8746833374275
2008-11-17,2883.223369525522
2008-11-18,2827.132770042694
2008-11-19,2596.320777476289
2008-11-20,2434.8664552809782
2008-11-21,2431.3112367812882
2008-11-24,2796.193486796371
2008-11-25,2956.15925843687
2008-11-26,2940.62821648189
2008-11-27,3116.8807560355212
2008-11-28,3179.5981179929454
2008-12-01,2899.2078690482513
2008-12-02,2945.723085914901
2008-12-03,2860.209273118967
2008-12-04,3032.6321610186296
2008-12-05,2898.8512942332954
2008-12-08,3221.4262179479274
2008-12-09,3234.632303350706
2008-12-10,3262.8673453388606
2008-12-11,3221.456259449656
2008-12-12,3128.7114355687227
2008-12-15,3134.952488933055
2008-12-16,3177.3165812897823
2008-12-17,3379.44304828491
2008-12-18,3463.670446594817
2008-12-19,3224.8197202024203
2008-12-22,3164.6936447330613
2008-12-23,3218.3590467089357
2008-12-24,3250.099469015518
2008-12-25,3250.099469015518
2008-12-26,3263.7642803866943
2008-12-29,3370.41638196623
2008-12-30,3415.6568199422522
2008-12-31,3376.9865848877075
2009-01-01,3376.9865848877075
2009-01-02,3356.018367530562
2009-01-05,3481.6929931433374
2009-01-06,3442.223267120668
2009-01-07,3469.6257042365924
2009-01-08,3424.6752245224648
2009-01-09,3385.331564204031
2009-01-12,3301.909546896209
2009-01-13,3169.539562765104
2009-01-14,3043.347246244331
2009-01-15,3008.895246859371
2009-01-16,3071.815265317178
2009-01-19,2857.290014651361
2009-01-20,2664.954055410379
2009-01-21,2635.2672988166855
2009-01-22,2655.299946744705
2009-01-23,2582.1345101397615
2009-01-26,2787.351615802693
2009-01-27,2779.8745787745493
2009-01-28,2996.6509786628462
2009-01-29,2905.506253230687
2009-01-30,2799.079241871334
2009-02-02,2734.4086948950608
2009-02-03,2780.298833045232
2009-02-04,2931.8150535071377
2009-02-05,2757.2760145245334
2009-02-06,2706.5985362071838
2009-02-09,2737.4704811896313
2009-02-10,2723.964538284486
2009-02-11,2700.5469949095695
2009-02-12,2672.20565321578
2009-02-13,2744.6213990489596
2009-02-16,2633.106467791383
2009-02-17,2440.263330085665
2009-02-18,2428.3456624161236
2009-02-19,2423.695662086845
2009-02-20,2266.08416415845
2009-02-23,2217.235674041166
2009-02-24,2187.107406748656
2009-02-25,2194.561588373073
2009-02-26,2370.242476656052
2009-02-27,2344.1881094187083
2009-03-02,2169.080496177186
2009-03-03,2114.4855049001935
2009-03-04,2177.9051188253816
2009-03-05,2026.589555506802
2009-03-06,1964.3019500354296
2009-03-09,1868.5977885782183
2009-03-10,2067.707290588917
2009-03-11,2169.2617336308845
2009-03-12,2177.313485053891
2009-03-13,2251.686591612997
2009-03-16,2347.4021847570602
2009-03-17,2351.5690123351496
2009-03-18,2433.991845476493
2009-03-19,2630.7254098785593
2009-03-20,2679.6247049968283
2009-03-23,2829.2344896452646
2009-03-24,2746.5740679279475
2009-03-25,2828.7572065193594
2009-03-26,2829.4435681767786
2009-03-27,2674.999285985856
2009-03-30,2511.437007743118
2009-03-31,2700.666246732768
2009-04-01,2779.570578039704
2009-04-02,3022.1225891854
2009-04-03,2972.3818519983324
2009-04-06,2888.6035356684597
2009-04-07,2806.6381704325645
2009-04-08,2836.1199676390256
2009-04-09,2961.2493457580586
2009-04-10,2961.2493457580586
2009-04-13,2996.483740414734
2009-04-14,3050.6129662063418
2009-04-15,2978.171210480185
2009-04-16,3137.2475777004634
2009-04-17,3083.515910335293
2009-04-20,2924.699978092551
2009-04-21,2949.587928158174
2009-04-22,3060.9423533725785
2009-04-23,3146.4331718340004
2009-04-24,3257.2113103298598
2009-04-27,3272.2764907127926
2009-04-28,3178.9414444783392
2009-04-29,3352.163004849803
2009-04-30,3422.706280024834
2009-05-01,3428.425590461532
2009-05-04,3491.369645865513
2009-05-05,3449.476562106003
2009-05-06,3434.1918876158893
2009-05-07,3427.268352041597
2009-05-08,3637.8042175167066
2009-05-11,3664.064536285243
2009-05-12,3627.053817994327
2009-05-13,3406.525812953732
2009-05-14,3498.1366070305394
2009-05-15,3516.86039317184
2009-05-18,3588.2264854393
2009-05-19,3712.4520294721247
2009-05-20,3744.0350455453745
2009-05-21,3727.0691444870763
2009-05-22,3681.6959868203135
2009-05-25,3686.9667727971796
2009-05-26,3718.086282662733
2009-05-27,3760.558126205913
2009-05-28,3689.345669238805
2009-05-29,3779.3606262603957
2009-06-01,3760.49555875667
2009-06-02,3919.2569943404333
2009-06-03,3829.771186835297
2009-06-04,3897.757759819055
2009-06-05,3897.4102257940317
2009-06-08,3825.0073770413987
2009-06-09,3833.379706847903
2009-06-10,3891.703180680502
2009-06-11,3960.7110827601637
2009-06-12,3912.9502004035435
2009-06-15,3790.1039836662476
2009-06-16,3773.393843100274
2009-06-17,3687.344638609046
2009-06-18,3741.882893012971
2009-06-19,3741.645852445874
2009-06-22,3633.3075302491166
2009-06-23,3626.252959574776
2009-06-24,3684.7080032777967
2009-06-25,3609.2181324114727
2009-06-26,3659.2233644687612
2009-06-29,3753.6370094963213
2009-06-30,3693.9355555097723
2009-07-01,3769.4905874470937
2009-07-02,3648.306844986724
2009-07-03,3636.455679006387
2009-07-06,3587.4702688842935
2009-07-07,3547.413456800575
2009-07-08,3456.4143704517564
2009-07-09,3484.119464713053
2009-07-10,3461.652594059307
2009-07-13,3535.4994340191315
2009-07-14,3584.307459497645
2009-07-15,3724.0491834966474
2009-07-16,3769.5851230441435
2009-07-17,3770.5830985975913
2009-07-20,3866.10276438843
2009-07-21,3922.548330462605
2009-07-22,3895.3327057533234
2009-07-23,3963.7670797870305
2009-07-24,3984.619227624124
2009-07-27,3996.6942617558525
2009-07-28,3908.1922277882063
2009-07-29,3949.8981551293227
2009-07-30,4033.8018046668453
2009-07-31,4113.3050206523985
2009-08-03,4268.627308573156
2009-08-04,4260.445809098415
2009-08-05,4259.721470255207
2009-08-06,4302.186844824982
2009-08-07,4310.001630950245
2009-08-10,4327.8995810460565
2009-08-11,4243.677120789519
2009-08-12,4352.402431102933
2009-08-13,4395.207471397598
2009-08-14,4370.463151551002
2009-08-17,4250.220156077959
2009-08-18,4324.766570067238
2009-08-19,4408.745535711382
2009-08-20,4414.70629385905
