Date,USA VALUE
2006-02-13,3917.2840609283844
2006-02-14,3956.1753260523446
2006-02-15,3969.1021324029566
2006-02-16,3997.091899639721
2006-02-17,3999.675477613866
2006-02-20,3999.675477613866
2006-02-21,3988.5325717207224
2006-02-22,4026.120175363556
2006-02-23,4009.4158464439492
2006-02-24,4015.8039589406794
2006-02-27,4025.0735364943325
2006-02-28,3985.037504085889
2006-03-01,4010.379650083617
2006-03-02,4001.897957920113
2006-03-03,3997.625275099541
2006-03-06,3972.723151598308
2006-03-07,3971.5729377349107
2006-03-08,3974.8954864386287
2006-03-09,3958.54546104879
2006-03-10,3989.5545877151117
2006-03-13,4000.4734536364977
2006-03-14,4041.7540041824536
2006-03-15,4060.669253309663
2006-03-16,4075.9332611073028
2006-03-17,4079.7549035346187
2006-03-20,4069.064246159405
2006-03-21,4044.425467491851
2006-03-22,4075.6544192393767
2006-03-23,4063.289702773861
2006-03-24,4068.0682371342245
2006-03-27,4062.6770927948055
2006-03-28,4032.212049795948
2006-03-29,4058.640196918548
2006-03-30,4045.8870910090036
2006-03-31,4033.046090990684
2006-04-03,4045.193718775583
2006-04-04,4073.0929683614336
2006-04-05,4088.7026340269545
2006-04-06,4073.7179132578867
2006-04-07,4029.3546076222815
2006-04-10,4033.2265527726063
2006-04-11,4006.1980612158236
2006-04-12,4011.419031507721
2006-04-13,4008.6499718399955
2006-04-14,4008.6499718399955
2006-04-17,4004.3091028361137
2006-04-18,4079.917147138327
2006-04-19,4087.641875256891
2006-04-20,4096.350009599655
2006-04-21,4102.983021022463
2006-04-24,4097.285806568339
2006-04-25,4075.4093142990937
2006-04-26,4087.633842527612
2006-04-27,4111.951842577334
2006-04-28,4136.476922428226
2006-05-01,4114.860212548803
2006-05-02,4145.777935483336
2006-05-03,4136.930845834596
2006-05-04,4148.811944885509
2006-05-05,4197.211523100977
2006-05-08,4189.761032649369
2006-05-09,4195.267774439931
2006-05-10,4191.926387754873
2006-05-11,4142.146142300697
2006-05-12,4090.5857983433693
2006-05-15,4102.420409064963
2006-05-16,4099.770191780009
2006-05-17,4020.3955473526103
2006-05-18,3991.685247901225
2006-05-19,4010.5485777739
2006-05-22,4002.2217948404527
2006-05-23,3984.9922415512806
2006-05-24,3984.4229754409566
2006-05-25,4029.2580233464087
2006-05-26,4056.8300911463502
2006-05-29,4056.8300911463502
2006-05-30,3996.6493070859665
2006-05-31,4031.645265552556
2006-06-01,4078.5439735257332
2006-06-02,4092.894800778482
2006-06-05,4029.111373951807
2006-06-06,4021.4564326511136
2006-06-07,4003.596577945573
2006-06-08,4010.7778322370164
2006-06-09,3994.550914185024
2006-06-12,3956.4203386722347
2006-06-13,3906.4904760923373
2006-06-14,3915.1959495268147
2006-06-15,3992.9457347375414
2006-06-16,3978.9666191414235
2006-06-19,3945.1591629440204
2006-06-20,3948.168873299598
2006-06-21,3976.5040405737273
2006-06-22,3962.023199062691
2006-06-23,3956.0959481356313
2006-06-26,3981.7497239145277
2006-06-27,3954.0572521632835
2006-06-28,3979.035607331128
2006-06-29,4054.947585892519
2006-06-30,4050.752797627783
2006-07-03,4087.935157601102
2006-07-04,4087.935157601102
2006-07-05,4071.2610302949565
2006-07-06,4088.8130916070536
2006-07-07,4069.5472701802064
2006-07-10,4082.129467704172
2006-07-11,4092.8738850213354
2006-07-12,4055.684098264189
2006-07-13,4005.8114715570814
2006-07-14,3988.492388156887
2006-07-17,3982.447744980943
2006-07-18,3995.942817041146
2006-07-19,4072.5627299849198
2006-07-20,4052.1908426978307
2006-07-21,4030.5273835060625
2006-07-24,4092.3218622059267
2006-07-25,4118.765460053899
2006-07-26,4126.772777607114
2006-07-27,4112.754072660263
2006-07-28,4163.0806180124155
2006-07-31,4155.476846051455
2006-08-01,4146.555096924946
2006-08-02,4161.391526772633
2006-08-03,4169.603651643643
2006-08-04,4173.016739567604
2006-08-07,4162.325828841054
2006-08-08,4150.411331716715
2006-08-09,4125.451236920968
2006-08-10,4139.785857667818
2006-08-11,4127.568424812675
2006-08-14,4131.519022783669
2006-08-15,4180.5057229427775
2006-08-16,4199.468944261826
2006-08-17,4206.790703049656
2006-08-18,4225.733392737123
2006-08-21,4213.696485616163
2006-08-22,4221.727132954691
2006-08-23,4209.4969600662425
2006-08-24,4224.869274802257
2006-08-25,4215.219137473397
2006-08-28,4237.027447968925
2006-08-29,4240.990112765415
2006-08-30,4235.343075411313
2006-08-31,4235.751269966871
2006-09-01,4257.26801313046
2006-09-04,4257.26801313046
2006-09-05,4263.820947974031
2006-09-06,4235.798703606364
2006-09-07,4217.136488800602
2006-09-08,4230.817707386065
2006-09-11,4222.629516425251
2006-09-12,4256.5893734070005
2006-09-13,4276.440599954491
2006-09-14,4270.516079125722
2006-09-15,4277.021289130797
2006-09-18,4280.776281572597
2006-09-19,4276.431289079248
2006-09-20,4290.5708217159445
2006-09-21,4271.596458452881
2006-09-22,4272.767646542767
2006-09-25,4305.11128938662
2006-09-26,4335.882836272199
2006-09-27,4335.220635716847
2006-09-28,4343.40626366222
2006-09-29,4334.417097755014
2006-10-02,4329.775476001664
2006-10-03,4338.949553025199
2006-10-04,4381.784882833892
2006-10-05,4387.54176629883
2006-10-06,4376.976519147921
2006-10-09,4383.44664686945
2006-10-10,4394.977950159922
2006-10-11,4386.68204383607
2006-10-12,4420.760151468538
2006-10-13,4432.740498570345
2006-10-16,4442.352704240449
2006-10-17,4433.1188296731925
2006-10-18,4445.52402202427
2006-10-19,4445.044141904942
2006-10-20,4452.560001518565
2006-10-23,4476.825197062865
2006-10-24,4477.440495360157
2006-10-25,4496.150780610026
2006-10-26,4511.768371931959
2006-10-27,4481.580008337429
2006-10-30,4478.458433528642
2006-10-31,4476.065788732558
2006-11-01,4452.298707389177
2006-11-02,4449.208805712799
2006-11-03,4439.675323124939
2006-11-06,4486.038349489421
2006-11-07,4491.716891554593
2006-11-08,4507.996613463222
2006-11-09,4486.601710252936
2006-11-10,4493.816881892659
2006-11-13,4505.057307590151
2006-11-14,4524.766412929288
2006-11-15,4528.486942958309
2006-11-16,4537.964542916821
2006-11-17,4548.837224478761
2006-11-20,4545.6286312231805
2006-11-21,4549.452676063841
2006-11-22,4552.776894269159
2006-11-23,4552.776894269159
2006-11-24,4536.488933315063
2006-11-27,4487.202386222292
2006-11-28,4499.915238044033
2006-11-29,4548.010509384194
2006-11-30,4555.984106204672
2006-12-01,4551.366640774223
2006-12-04,4575.547785672621
2006-12-05,4594.12958271788
2006-12-06,4584.594433913852
2006-12-07,4572.629481609582
2006-12-08,4577.27297888812
2006-12-11,4596.651034708038
2006-12-12,4604.024485800225
2006-12-13,4613.6630170894805
2006-12-14,4650.492820250676
2006-12-15,4660.238373921487
2006-12-18,4649.471617095033
2006-12-19,4663.851669457306
2006-12-20,4661.517191407404
2006-12-21,4649.993850961574
2006-12-22,4628.940569159822
2006-12-25,4628.940569159822
2006-12-26,4653.168012604839
2006-12-27,4691.352520930293
2006-12-28,4683.149889907791
2006-12-29,4659.912562636689
2007-01-01,4659.912562636689
2007-01-02,4659.912562636689
2007-01-03,4655.0767943927
2007-01-04,4646.136867169976
2007-01-05,4614.7163972029475
2007-01-08,4620.942667686316
2007-01-09,4612.573990808479
2007-01-10,4612.093315094631
2007-01-11,4632.004932124835
2007-01-12,4650.303691254054
2007-01-15,4650.303691254054
2007-01-16,4656.076811535464
2007-01-17,4657.1427966389465
2007-01-18,4658.363508213509
2007-01-19,4672.07612887176
2007-01-22,4654.467204389734
2007-01-23,4676.820610429251
2007-01-24,4711.643277048061
2007-01-25,4660.948467234995
2007-01-26,4659.639217541547
2007-01-29,4654.18461913361
2007-01-30,4686.1975528924
2007-01-31,4712.690492127246
2007-02-01,4745.875151793109
2007-02-02,4756.2907956195895
2007-02-05,4758.784177111948
2007-02-06,4766.516297836854
2007-02-07,4766.956993479869
2007-02-08,4758.679325616684
2007-02-09,4730.416064988178
2007-02-12,4720.398836285732
2007-02-13,4763.005747249402
2007-02-14,4793.053316726021
2007-02-15,4788.90769571247
2007-02-16,4790.142617027659
2007-02-19,4790.142617027659
2007-02-20,4800.75378745707
2007-02-21,4786.908415450471
2007-02-22,4778.909569960888
2007-02-23,4760.5491342107025
2007-02-26,4767.237014881474
2007-02-27,4611.182328306744
2007-02-28,4633.260739912246
2007-03-01,4624.2441845275525
2007-03-02,4573.207344858233
2007-03-05,4522.35692535291
2007-03-06,4594.680767904904
2007-03-07,4582.088756808148
2007-03-08,4617.326491387608
2007-03-09,4622.861622998808
2007-03-12,4632.736882424022
2007-03-13,4537.473875317001
2007-03-14,4563.245491739863
2007-03-15,4587.9492207893645
2007-03-16,4565.111439225765
2007-03-19,4617.013266701672
2007-03-20,4654.038239069899
2007-03-21,4733.145609705664
2007-03-22,4734.8957255874175
2007-03-23,4741.832960992603
2007-03-26,4746.747547566013
2007-03-27,4723.314322199073
2007-03-28,4687.667714922957
2007-03-29,4714.058964083123
2007-03-30,4705.537543841095
2007-04-02,4719.290577590241
2007-04-03,4759.818340612723
2007-04-04,4755.883375659033
2007-04-05,4768.40685505666
2007-04-06,4768.40685505666
2007-04-09,4770.900255927958
2007-04-10,4785.336360257839
2007-04-11,4754.7601190168625
2007-04-12,4774.9879175172655
2007-04-13,4795.534219577342
2007-04-16,4846.816490420207
2007-04-17,4849.470928254684
2007-04-18,4863.586787432395
2007-04-19,4855.672536636633
2007-04-20,4900.518018721871
2007-04-23,4883.294530237194
2007-04-24,4876.430335391756
2007-04-25,4935.09629709861
2007-04-26,4933.8975384926425
2007-04-27,4931.752632003274
2007-04-30,4899.491148122832
2007-05-01,4915.866470034122
2007-05-02,4942.564442789996
2007-05-03,4970.088447973442
2007-05-04,4979.393358436854
2007-05-07,4998.335245331841
2007-05-08,4992.841032019446
2007-05-09,5013.36185472615
2007-05-10,4944.921495073826
2007-05-11,4994.440777222402
2007-05-14,4987.776044651797
2007-05-15,4990.762932370933
2007-05-16,5029.794414949138
2007-05-17,5023.882037347087
2007-05-18,5053.789344497095
2007-05-21,5060.948341049892
2007-05-22,5057.1673064767865
2007-05-23,5049.476816332753
2007-05-24,5002.468515324323
2007-05-25,5028.93986612778
2007-05-28,5028.93986612778
2007-05-29,5033.630622869514
2007-05-30,5073.207337629551
2007-05-31,5068.165965256756
2007-06-01,5086.953041228068
2007-06-04,5091.958288890065
2007-06-05,5059.300027481218
2007-06-06,5014.683198783649
2007-06-07,4925.60633462067
2007-06-08,4980.640628172512
2007-06-11,4993.516124775907
2007-06-12,4936.617726473452
2007-06-13,5015.533947036833
2007-06-14,5034.238264199236
2007-06-15,5066.631237100085
2007-06-18,5059.925444713496
2007-06-19,5075.512150108125
2007-06-20,4989.851973480524
2007-06-21,5018.7462653992
2007-06-22,4946.542418458665
2007-06-25,4933.46230330008
2007-06-26,4918.6480253961245
2007-06-27,4962.55875173534
2007-06-28,4962.216199409034
2007-06-29,4955.037817906956
2007-07-02,5010.482154139012
2007-07-03,5030.045147370707
2007-07-04,5030.045147370707
2007-07-05,5018.125002441544
2007-07-06,5030.746233687356
2007-07-09,5034.359051388578
2007-07-10,4950.720632526118
2007-07-11,4979.116777277498
2007-07-12,5075.351395399964
2007-07-13,5097.033639370856
2007-07-16,5088.190912204202
2007-07-17,5084.247910338223
2007-07-18,5069.995409382849
2007-07-19,5085.68620348962
2007-07-20,5016.887508617099
2007-07-23,5045.425330629325
2007-07-24,4927.313911795379
2007-07-25,4957.099779414003
2007-07-26,4825.123810394194
2007-07-27,4743.864639972364
2007-07-30,4788.847666046767
2007-07-31,4732.157025403011
2007-08-01,4764.676808283462
2007-08-02,4779.9367906105645
2007-08-03,4637.632301419179
2007-08-06,4771.062583705343
2007-08-07,4816.950159809601
2007-08-08,4889.432835007343
2007-08-09,4730.801212427145
2007-08-10,4731.642922198278
2007-08-13,4718.209215715671
2007-08-14,4637.047361543645
2007-08-15,4575.380292242155
2007-08-16,4618.197225430983
2007-08-17,4752.920678894655
2007-08-20,4748.583632664424
2007-08-21,4752.019839136129
2007-08-22,4806.76189680133
2007-08-23,4803.026197720153
2007-08-24,4850.850107381379
2007-08-27,4801.337992860821
2007-08-28,4678.226095333151
2007-08-29,4776.666911651912
2007-08-30,4746.472386102079
2007-08-31,4797.529010510382
2007-09-03,4797.529010510382
2007-09-04,4849.31275564264
2007-09-05,4787.663015982436
2007-09-06,4806.807586557439
2007-09-07,4726.1673077800315
2007-09-10,4716.001453336977
2007-09-11,4780.3819625333535
2007-09-12,4785.201922603382
2007-09-13,4838.796419154458
2007-09-14,4840.366230482608
2007-09-17,4819.331564771723
2007-09-18,4972.421406527901
2007-09-19,5008.90443729645
2007-09-20,4964.197251060751
2007-09-21,4984.102152127445
2007-09-24,4943.501341504751
2007-09-25,4932.9465824178515
2007-09-26,4959.643584615955
2007-09-27,4981.787553843088
2007-09-28,4957.357038959043
2007-10-01,5035.264979443114
2007-10-02,5036.829750434799
2007-10-03,5018.883949992086
2007-10-04,5035.1392802838245
2007-10-05,5078.566924114568
2007-10-08,5049.2953389786035
2007-10-09,5091.264809535207
2007-10-10,5067.428200961857
2007-10-11,5050.643243152671
2007-10-12,5059.743628584861
2007-10-15,5021.6773095409035
2007-10-16,4976.917631994584
2007-10-17,4972.020613239917
2007-10-18,4953.1891326712375
2007-10-19,4832.838467954567
2007-10-22,4848.643321534368
2007-10-23,4878.789017606367
2007-10-24,4866.868328765677
2007-10-25,4861.4771789931765
2007-10-26,4937.371367375649
2007-10-29,4954.064916936226
2007-10-30,4911.032460560179
2007-10-31,4961.617632429091
2007-11-01,4801.256591168645
2007-11-02,4777.306050732534
2007-11-05,4749.942666125983
2007-11-06,4811.402243932462
2007-11-07,4649.920423813287
2007-11-08,4679.65569308032
2007-11-09,4637.32384296813
2007-11-12,4600.207425394424
2007-11-13,4735.632737696844
2007-11-14,4706.0601705042145
2007-11-15,4623.495520597069
2007-11-16,4633.214655032735
2007-11-19,4540.78241285288
2007-11-20,4555.372609369037
2007-11-21,4478.557851518778
2007-11-22,4478.557851518778
2007-11-23,4560.663809393572
2007-11-26,4436.527931847678
2007-11-27,4507.435073873599
2007-11-28,4643.583919010188
2007-11-29,4645.2250419736565
2007-11-30,4711.050599845512
2007-12-03,4682.4654258688815
2007-12-04,4642.382005580171
2007-12-05,4715.4315982311455
2007-12-06,4791.028122551757
2007-12-07,4780.74868109476
2007-12-10,4823.196373682852
2007-12-11,4696.219176676529
2007-12-12,4713.603910626803
2007-12-13,4719.210042314737
2007-12-14,4645.359399329547
2007-12-17,4587.5046793546235
2007-12-18,4619.423242735558
2007-12-19,4606.425350954505
2007-12-20,4615.054718016361
2007-12-21,4691.566414977557
2007-12-24,4730.545661123975
2007-12-25,4730.545661123975
2007-12-26,4729.944796574244
2007-12-27,4664.9050309969125
2007-12-28,4671.726322411195
2007-12-31,4644.685585986564
2008-01-01,4644.685585986564
2008-01-02,4581.363795769894
2008-01-03,4579.494311022103
2008-01-04,4492.901941901232
2008-01-07,4521.151077888048
2008-01-08,4439.186807544158
2008-01-09,4494.348424223272
2008-01-10,4532.324987238996
2008-01-11,4488.803994343675
2008-01-14,4522.814053084581
2008-01-15,4412.789298765649
2008-01-16,4408.317395371332
2008-01-17,4262.485516884623
2008-01-18,4216.346084066556
2008-01-21,4216.346084066556
2008-01-22,4188.216073015815
2008-01-23,4315.099757167907
2008-01-24,4341.415765234361
2008-01-25,4263.520012938657
2008-01-28,4358.249432681001
2008-01-29,4399.641959420467
2008-01-30,4374.186751457577
2008-01-31,4453.204253784941
2008-02-01,4508.996930422033
2008-02-04,4458.836802798536
2008-02-05,4305.848134034706
2008-02-06,4282.182544585745
2008-02-07,4319.4367469285025
2008-02-08,4274.5116543190825
2008-02-11,4276.504736742976
2008-02-12,4320.91741858392
2008-02-13,4371.179454036402
2008-02-14,4313.378284203364
2008-02-15,4328.842900550368
2008-02-18,4328.842900550368
2008-02-19,4323.165993793864
2008-02-20,4348.259544463319
2008-02-21,4293.761976060203
2008-02-22,4334.711551536155
2008-02-25,4396.938821644808
2008-02-26,4419.162558319095
2008-02-27,4411.960553605086
2008-02-28,4360.122196173343
2008-02-29,4236.711415945852
2008-03-03,4237.389487967354
2008-03-04,4216.635921453338
2008-03-05,4229.253169574631
2008-03-06,4124.560503302168
2008-03-07,4093.0761937941575
2008-03-10,4032.8547890731143
2008-03-11,4211.275031414425
2008-03-12,4166.0588329036555
2008-03-13,4182.290170440962
2008-03-14,4088.3467912064757
2008-03-17,4066.9376310551283
2008-03-18,4253.043953779177
2008-03-19,4159.614548097784
2008-03-20,4285.104157200625
2008-03-21,4285.104157200625
2008-03-24,4326.626594059123
2008-03-25,4325.209950598916
2008-03-26,4278.599733289659
2008-03-27,4240.8279937320085
2008-03-28,4202.079618989789
2008-03-31,4222.975666543739
2008-04-01,4386.675429318423
2008-04-02,4379.97959951778
2008-04-03,4385.773638593809
2008-04-04,4376.704552730749
2008-04-07,4393.513888699266
2008-04-08,4367.723357788226
2008-04-09,4326.6703879472225
2008-04-10,4327.837629104721
2008-04-11,4237.285846515006
2008-04-14,4213.380353514475
2008-04-15,4238.644826522474
2008-04-16,4329.034264655049
2008-04-17,4338.600612060182
2008-04-18,4394.640505773021
2008-04-21,4368.254554539684
2008-04-22,4344.478237400285
2008-04-23,4342.0197467744
2008-04-24,4384.845055978686
2008-04-25,4426.1318056828895
2008-04-28,4418.509527035207
2008-04-29,4397.559524800396
2008-04-30,4389.493485622885
2008-05-01,4457.1438907596275
2008-05-02,4479.302517075641
2008-05-05,4452.175862364763
2008-05-06,4482.775041440307
2008-05-07,4391.8541309540105
2008-05-08,4394.608674722674
2008-05-09,4360.888891547269
2008-05-12,4412.569118059856
2008-05-13,4403.172216876278
2008-05-14,4429.203586651081
2008-05-15,4467.10947618755
2008-05-16,4469.487993844528
2008-05-19,4484.620382214004
2008-05-20,4437.330783044556
2008-05-21,4371.982199541061
2008-05-22,4383.733763321804
2008-05-23,4314.0811788231695
2008-05-26,4314.0811788231695
2008-05-27,4326.730225881823
2008-05-28,4335.269360636805
2008-05-29,4364.570186582887
2008-05-30,4360.326659817282
2008-06-02,4314.505443875402
2008-06-03,4283.29418176398
2008-06-04,4267.479826029681
2008-06-05,4350.83261889548
2008-06-06,4210.75347528474
2008-06-09,4201.831644296798
2008-06-10,4196.373128281244
2008-06-11,4127.870370220813
2008-06-12,4137.716449797175
2008-06-13,4192.392955520437
2008-06-16,4189.043926641653
2008-06-17,4154.840022766672
2008-06-18,4109.863674208492
2008-06-19,4114.8514175662
2008-06-20,4042.9144085146627
2008-06-23,4034.9500190937033
2008-06-24,4038.589196310615
2008-06-25,4062.46909404816
2008-06-26,3941.86074811382
2008-06-27,3918.909136765802
2008-06-30,3936.391395655946
2008-07-01,3951.627349490098
2008-07-02,3893.4603016009232
2008-07-03,3900.1179257882136
2008-07-04,3900.1179257882136
2008-07-07,3845.3436475768326
2008-07-08,3933.031359215232
2008-07-09,3841.267274697627
2008-07-10,3860.4886834897325
2008-07-11,3808.8618558753956
2008-07-14,3754.156494097151
2008-07-15,3692.7792647968527
2008-07-16,3807.8267153062056
2008-07-17,3870.3668965357374
2008-07-18,3889.6789544356743
2008-07-21,3883.1691807483417
2008-07-22,3961.1571144697696
2008-07-23,3987.2435181277765
2008-07-24,3878.7473091072707
2008-07-25,3877.779320037665
2008-07-28,3797.778177421049
2008-07-29,3902.3640736463562
2008-07-30,3973.0285154967564
2008-07-31,3916.20205595924
2008-08-01,3907.7782957902887
2008-08-04,3875.730815199277
2008-08-05,3993.2896506321895
2008-08-06,3992.086734370418
2008-08-07,3901.985928489542
2008-08-08,4005.8741492499744
2008-08-11,4044.8623779907707
2008-08-12,3966.166126959799
2008-08-13,3942.202676930633
2008-08-14,3967.564032480945
2008-08-15,3988.9266236085305
2008-08-18,3920.5087361125734
2008-08-19,3877.2822987551626
2008-08-20,3904.977914308968
2008-08-21,3914.709508280241
2008-08-22,3962.6597273005627
2008-08-25,3882.0975814111284
2008-08-26,3901.6752232151653
2008-08-27,3936.3577408897772
2008-08-28,4013.1992139417825
2008-08-29,3971.264533437456
2008-09-01,3971.264533437456
2008-09-02,3974.614829957633
2008-09-03,3990.5617676572238
2008-09-04,3870.2657003615905
2008-09-05,3903.6536483193227
2008-09-08,4014.005630962357
2008-09-09,3860.0574779338754
2008-09-10,3871.015842264621
2008-09-11,3913.3898910216612
2008-09-12,3914.5199097084737
2008-09-15,3697.61770619505
2008-09-16,3784.6696784933897
2008-09-17,3599.487619512405
2008-09-18,3793.4879806654794
2008-09-19,3997.2902938624106
2008-09-22,3823.8983428580896
2008-09-23,3762.3122198975007
2008-09-24,3746.9707570278056
2008-09-25,3836.365386574228
2008-09-26,3857.3032231174693
2008-09-29,3504.6014193656974
2008-09-30,3712.5495371105017
2008-10-01,3730.0790896958933
2008-10-02,3600.914228450809
2008-10-03,3538.7225274750176
2008-10-06,3411.6283254588916
2008-10-07,3201.627510872747
2008-10-08,3147.5333340255197
2008-10-09,2857.236048955604
2008-10-10,2842.5235834814566
2008-10-13,3162.7755539418094
2008-10-14,3206.1342612844733
2008-10-15,2917.2009625864252
2008-10-16,3031.092832625395
2008-10-17,3005.6637930697134
2008-10-20,3161.690417757729
2008-10-21,3079.9216282021885
2008-10-22,2883.380801595178
2008-10-23,2945.2502270844075
2008-10-24,2839.7546645037687
2008-10-27,2756.2248821775183
2008-10-28,3050.7415266933913
2008-10-29,3003.6133831774778
2008-10-30,3062.745134964455
2008-10-31,3115.7905300013135
2008-11-03,3111.978898648241
2008-11-04,3250.248778499817
2008-11-05,3069.7630793793496
2008-11-06,2909.8121102376163
2008-11-07,3002.4555140315847
2008-11-10,2959.3522014691152
2008-11-11,2903.847263197969
2008-11-12,2749.355590564566
2008-11-13,2947.9633143583965
2008-11-14,2835.747247770896
2008-11-17,2762.499945007016
2008-11-18,2792.1961910518025
2008-11-19,2610.0227044818625
2008-11-20,2417.7230316405025
2008-11-21,2572.7745943936457
2008-11-24,2754.8080918899855
2008-11-25,2792.0283466045107
2008-11-26,2895.853189497524
2008-11-27,2895.853189497524
2008-11-28,2934.618295383668
2008-12-01,2642.6479575768903
2008-12-02,2777.8986317110744
2008-12-03,2859.1285016374904
2008-12-04,2768.5803401956814
2008-12-05,2875.4573091627
2008-12-08,3002.3631269891894
2008-12-09,2918.8885835111214
2008-12-10,2958.211454863518
2008-12-11,2863.5792719281826
2008-12-12,2895.381319089369
2008-12-15,2844.462705520553
2008-12-16,3007.41169186242
2008-12-17,2973.7258919332903
2008-12-18,2894.126198387835
2008-12-19,2900.4512780708355
2008-12-22,2844.9352570626806
2008-12-23,2817.032042135447
2008-12-24,2837.8052606640117
2008-12-25,2837.8052606640117
2008-12-26,2857.7853457597134
2008-12-29,2849.8510373360664
2008-12-30,2920.6506740077766
2008-12-31,2970.231954252277
2009-01-01,2970.231954252277
2009-01-02,3057.472460042811
2009-01-05,3030.0145174635654
2009-01-06,3052.4404270740274
2009-01-07,2949.118650156199
2009-01-08,2962.352730909464
2009-01-09,2900.716017578464
2009-01-12,2822.054976286155
2009-01-13,2829.4265311758436
2009-01-14,2725.095752197193
2009-01-15,2712.6623812496573
2009-01-16,2726.14025213237
2009-01-19,2726.14025213237
2009-01-20,2562.5182421214836
2009-01-21,2687.118553008601
2009-01-22,2634.417037098939
2009-01-23,2651.357985670527
2009-01-26,2660.3958650536597
2009-01-27,2694.559821216989
2009-01-28,2796.9802383169445
2009-01-29,2685.1347180756206
2009-01-30,2621.4584868059474
2009-02-02,2617.3725357798958
2009-02-03,2641.4985598075855
2009-02-04,2614.0928729722596
2009-02-05,2647.823922599257
2009-02-06,2731.705987389809
2009-02-09,2743.3657385642755
2009-02-10,2585.302474986796
2009-02-11,2612.342811284997
2009-02-12,2607.896819591611
2009-02-13,2571.187329326025
2009-02-16,2571.187329326025
2009-02-17,2433.350207066898
2009-02-18,2422.7679556730036
2009-02-19,2391.246367033372
2009-02-20,2350.8237947027887
2009-02-23,2273.305185900268
2009-02-24,2385.504101255034
2009-02-25,2365.015775377167
2009-02-26,2339.779195540659
2009-02-27,2261.6228662977505
2009-03-02,2141.2034647603127
2009-03-03,2115.1971155675337
2009-03-04,2159.3445587714637
2009-03-05,2052.3714432474862
2009-03-06,2063.3478798377323
2009-03-09,2054.1379430967263
2009-03-10,2204.5320320808637
2009-03-11,2203.8816460177813
2009-03-12,2312.3371617996236
2009-03-13,2331.7781165374818
2009-03-16,2328.6872778189468
2009-03-17,2407.4855798827066
2009-03-18,2484.23229306827
2009-03-19,2436.857070182468
2009-03-20,2372.7543304597616
2009-03-23,2563.887663744543
2009-03-24,2500.5046522101898
2009-03-25,2535.3476385089402
2009-03-26,2584.853987399704
2009-03-27,2531.408987010298
2009-03-30,2420.7242606566188
2009-03-31,2461.380710415412
2009-04-01,2514.2272929507394
2009-04-02,2586.3051172678374
2009-04-03,2621.7659697148165
2009-04-06,2595.3024735917347
2009-04-07,2529.332988546304
2009-04-08,2549.3046409950425
2009-04-09,2678.3885894276423
2009-04-10,2678.3885894276423
2009-04-13,2694.659344838436
2009-04-14,2619.8199754179977
2009-04-15,2675.0381388737214
2009-04-16,2707.6707174341896
2009-04-17,2727.5909696789445
2009-04-20,2579.8526677709388
2009-04-21,2651.3178588242336
2009-04-22,2619.7582040649927
2009-04-23,2653.6292681380437
2009-04-24,2697.1817846338236
2009-04-27,2658.997653798179
2009-04-28,2650.7437189377088
2009-04-29,2715.7545896138768
2009-04-30,2711.60957857152
2009-05-01,2731.4063477006675
2009-05-04,2849.034075175792
2009-05-05,2830.863166331358
2009-05-06,2913.2545927179444
2009-05-07,2874.192429282916
2009-05-08,2975.9117326994915
2009-05-11,2885.074595284317
2009-05-12,2877.83750461494
2009-05-13,2788.999870800717
2009-05-14,2824.6014207713756
2009-05-15,2780.37586917173
2009-05-18,2874.788161302669
2009-05-19,2863.834340961316
2009-05-20,2839.3382806509726
2009-05-21,2794.7463492351503
2009-05-22,2788.5810130123546
2009-05-25,2788.5810130123546
2009-05-26,2861.2082057804096
2009-05-27,2796.213406732538
2009-05-28,2848.7810427965806
2009-05-29,2888.244086618492
2009-06-01,2955.359062904047
2009-06-02,2959.6305920942177
2009-06-03,2905.8855709151985
2009-06-04,2951.803875555443
2009-06-05,2937.6327499742592
2009-06-08,2938.1975604339455
2009-06-09,2944.0362520003687
2009-06-10,2933.7931167100114
2009-06-11,2962.074410189066
2009-06-12,2968.5296471452198
2009-06-15,2891.525617198155
2009-06-16,2852.509095017737
2009-06-17,2830.667731787067
2009-06-18,2862.3321309147336
2009-06-19,2866.602205348672
2009-06-22,2771.2783043383893
2009-06-23,2783.460935208385
2009-06-24,2797.9684354514793
2009-06-25,2853.5859271114364
2009-06-26,2850.631892035822
2009-06-29,2882.3977768327527
2009-06-30,2858.0917056534963
2009-07-01,2872.3201647092983
2009-07-02,2778.8870151973183
2009-07-03,2778.8870151973183
2009-07-06,2786.5417607155996
2009-07-07,2731.9010658632947
2009-07-08,2714.7764609471474
2009-07-09,2726.8866439015064
2009-07-10,2709.702242714984
2009-07-13,2790.8957186153157
2009-07-14,2807.0892587871535
2009-07-15,2895.452333035788
2009-07-16,2914.2216055913614
2009-07-17,2902.1858005256668
2009-07-20,2937.6577279384833
2009-07-21,2950.766944750889
2009-07-22,2948.1223703000605
2009-07-23,3026.63973096523
2009-07-24,3044.3529111076987
2009-07-27,3064.082651925964
2009-07-28,3050.304012091799
2009-07-29,3028.9890256935114
2009-07-30,3075.3318955620052
2009-07-31,3084.2480552390616
2009-08-03,3137.137988443284
2009-08-04,3155.8235800314046
2009-08-05,3164.32303166261
2009-08-06,3153.3363146313936
2009-08-07,3200.1768997668933
2009-08-10,3188.29602178917
2009-08-11,3135.3936357681437
2009-08-12,3177.0013910233633
