Date,DENMARK VALUE
2006-01-10,3757.559510799928
2006-01-11,3808.737138264056
2006-01-12,3834.44371003802
2006-01-13,3781.5844319225052
2006-01-16,3825.9544005935118
2006-01-17,3778.322203497869
2006-01-18,3750.3497931947686
2006-01-19,3784.7898593522227
2006-01-20,3748.7954982962096
2006-01-23,3739.741395444484
2006-01-24,3765.337910120065
2006-01-25,3754.359560071863
2006-01-26,3763.449401399402
2006-01-27,3744.148476891502
2006-01-30,3721.408620718973
2006-01-31,3710.9917741360805
2006-02-01,3770.4697206401015
2006-02-02,3797.455119575934
2006-02-03,3759.783295587856
2006-02-06,3754.3691609664256
2006-02-07,3675.932550989692
2006-02-08,3691.545204524221
2006-02-09,3668.5609386743595
2006-02-10,3617.476744901508
2006-02-13,3658.085746201394
2006-02-14,3643.086536981355
2006-02-15,3631.8347966706374
2006-02-16,3633.1743357761466
2006-02-17,3657.4040387973387
2006-02-20,3677.16065162849
2006-02-21,3676.9038357672216
2006-02-22,3682.390520814723
2006-02-23,3674.0492267539225
2006-02-24,3699.315332968948
2006-02-27,3703.6743113703023
2006-02-28,3688.3892558655834
2006-03-01,3716.074102677928
2006-03-02,3741.696646500654
2006-03-03,3764.5779631709966
2006-03-06,3777.832120584358
2006-03-07,3706.8420105912537
2006-03-08,3697.546099867611
2006-03-09,3726.63605539098
2006-03-10,3743.2206149742906
2006-03-13,3814.8282513486283
2006-03-14,3857.684803126065
2006-03-15,3872.884409597802
2006-03-16,3889.1077192345683
2006-03-17,3877.019422334425
2006-03-20,3926.954210917445
2006-03-21,3906.8066931499
2006-03-22,3897.032522337937
2006-03-23,3867.230947574756
2006-03-24,3885.740438343858
2006-03-27,3926.714555304825
2006-03-28,3927.0244904144342
2006-03-29,3804.242880920493
2006-03-30,3857.4416691242945
2006-03-31,3879.5833426156364
2006-04-03,3912.8303305430586
2006-04-04,3950.546806642087
2006-04-05,3963.3677669220115
2006-04-06,3995.654961209661
2006-04-07,3988.2022397414657
2006-04-10,3989.2957822608246
2006-04-11,3981.3032890676263
2006-04-12,3905.9166648349637
2006-04-13,3898.7038144410735
2006-04-14,3898.7038144410735
2006-04-17,3960.7453437140202
2006-04-18,3952.5103972140832
2006-04-19,3962.5998207479774
2006-04-20,3977.7470667479847
2006-04-21,4031.6840617433
2006-04-24,4031.6833311531145
2006-04-25,4058.1583758998127
2006-04-26,4092.0397653692844
2006-04-27,4100.39561917521
2006-04-28,4095.200137798639
2006-05-01,4140.991777079723
2006-05-02,4178.728238852603
2006-05-03,4157.559746344893
2006-05-04,4198.335064417839
2006-05-05,4233.948217410842
2006-05-08,4267.565340074021
2006-05-09,4356.77085585174
2006-05-10,4403.666869758588
2006-05-11,4396.099610002082
2006-05-12,4419.232777973423
2006-05-15,4220.4771375341115
2006-05-16,4235.3469018749565
2006-05-17,4105.5083612678345
2006-05-18,4016.497139364846
2006-05-19,4027.384304434152
2006-05-22,3910.436829865284
2006-05-23,4019.9114128637425
2006-05-24,3932.352940547959
2006-05-25,3937.575233552954
2006-05-26,3946.3882930404957
2006-05-29,4051.422254037567
2006-05-30,3976.511525211832
2006-05-31,3937.7584729988926
2006-06-01,3915.7120981272915
2006-06-02,3988.1424403232054
2006-06-05,3991.4639893859908
2006-06-06,3861.5948216894208
2006-06-07,3862.7954477360527
2006-06-08,3709.332808429606
2006-06-09,3768.8118373059697
2006-06-12,3736.7479276778936
2006-06-13,3564.142031127249
2006-06-14,3594.291785628248
2006-06-15,3701.1915447544143
2006-06-16,3680.266155459749
2006-06-19,3721.7131570225965
2006-06-20,3665.7209746198214
2006-06-21,3682.7241839782514
2006-06-22,3690.364245975725
2006-06-23,3679.6452046485847
2006-06-26,3701.0429007381504
2006-06-27,3632.572124718982
2006-06-28,3614.636871904457
2006-06-29,3658.772249402684
2006-06-30,3810.5114133556604
2006-07-03,3814.162136192812
2006-07-04,3848.554874458155
2006-07-05,3768.8014972967076
2006-07-06,3812.6040060422074
2006-07-07,3810.225855252056
2006-07-10,3781.2967895052984
2006-07-11,3775.6421352733964
2006-07-12,3752.821468405891
2006-07-13,3702.6420835087783
2006-07-14,3651.7254742070577
2006-07-17,3561.3352276049886
2006-07-18,3552.217292004578
2006-07-19,3620.7421912229674
2006-07-20,3702.6177725920006
2006-07-21,3706.338565658013
2006-07-24,3737.1572423201414
2006-07-25,3736.890258312778
2006-07-26,3736.674582878122
2006-07-27,3801.763991262311
2006-07-28,3819.837128436214
2006-07-31,3795.578004480017
2006-08-01,3786.3572593052013
2006-08-02,3855.5918554208606
2006-08-03,3854.8583093805523
2006-08-04,3884.09239548887
2006-08-07,3850.9288560499526
2006-08-08,3824.7601655616636
2006-08-09,3823.8614909005105
2006-08-10,3789.0487469289797
2006-08-11,3771.755771947035
2006-08-14,3800.966049944808
2006-08-15,3853.6346491441345
2006-08-16,3874.492041871367
2006-08-17,3887.0979400020187
2006-08-18,3894.2155075581745
2006-08-21,3913.184686760653
2006-08-22,3895.001383454303
2006-08-23,3868.7625680806605
2006-08-24,3867.593786499116
2006-08-25,3868.9067735044487
2006-08-28,3878.2198380928107
2006-08-29,3906.495083723779
2006-08-30,3972.18414003415
2006-08-31,3954.5015943250896
2006-09-01,3932.946112079478
2006-09-04,3959.19711186974
2006-09-05,3944.0518338512497
2006-09-06,3961.537073429968
2006-09-07,3917.0387334454163
2006-09-08,3907.453898893
2006-09-11,3900.22501990371
2006-09-12,3911.248168283609
2006-09-13,3953.7672903783887
2006-09-14,3978.881065113518
2006-09-15,3941.8498142664225
2006-09-18,3949.625085556493
2006-09-19,3973.1142164506405
2006-09-20,3992.5294502603247
2006-09-21,4051.578904323733
2006-09-22,4042.6942024020254
2006-09-25,4021.4223528355337
2006-09-26,4032.024104283738
2006-09-27,4086.7957686452137
2006-09-28,4058.096070898655
2006-09-29,4064.998111368012
2006-10-02,4107.925551300253
2006-10-03,4084.1171133340986
2006-10-04,4088.1639719513837
2006-10-05,4120.060872269947
2006-10-06,4093.0853321192967
2006-10-09,4107.997395137379
2006-10-10,4095.855687285953
2006-10-11,4116.179575563413
2006-10-12,4119.807910801201
2006-10-13,4112.85878911045
2006-10-16,4140.565913950095
2006-10-17,4124.082949108636
2006-10-18,4125.00029694998
2006-10-19,4175.202907085514
2006-10-20,4207.466635111562
2006-10-23,4230.934254115351
2006-10-24,4196.088738846935
2006-10-25,4275.235732386073
2006-10-26,4319.348962856781
2006-10-27,4293.194883783934
2006-10-30,4248.359458739228
2006-10-31,4298.83371829275
2006-11-01,4339.103599481418
2006-11-02,4322.780177552166
2006-11-03,4331.534769596625
2006-11-06,4409.2683159123135
2006-11-07,4446.411251735437
2006-11-08,4489.596095950689
2006-11-09,4439.769372777934
2006-11-10,4460.496005062981
2006-11-13,4408.6298600790715
2006-11-14,4392.919705069429
2006-11-15,4411.829428575961
2006-11-16,4397.801085849997
2006-11-17,4384.6633708665295
2006-11-20,4370.478625849581
2006-11-21,4426.172096287094
2006-11-22,4485.9757877855745
2006-11-23,4468.271673220712
2006-11-24,4520.998325142639
2006-11-27,4497.6950910370815
2006-11-28,4429.161184198902
2006-11-29,4522.3549524593445
2006-11-30,4576.744849144368
2006-12-01,4539.661145370183
2006-12-04,4578.657702831638
2006-12-05,4587.222104535074
2006-12-06,4604.693776159853
2006-12-07,4600.7482082311135
2006-12-08,4602.137422777367
2006-12-11,4604.4278052260515
2006-12-12,4626.675064941855
2006-12-13,4636.243678787202
2006-12-14,4648.821390643952
2006-12-15,4610.357363765772
2006-12-18,4613.709667760331
2006-12-19,4620.58033447789
2006-12-20,4606.546895928955
2006-12-21,4604.828640131543
2006-12-22,4606.2421876944
2006-12-25,4606.2421876944
2006-12-26,4598.613540355817
2006-12-27,4650.847669249006
2006-12-28,4672.119424890371
2006-12-29,4697.394502025428
2007-01-01,4697.394502025428
2007-01-02,4792.487481168419
2007-01-03,4763.158078549362
2007-01-04,4671.491353830518
2007-01-05,4631.013358478814
2007-01-08,4636.986380625497
2007-01-09,4655.508185116986
2007-01-10,4624.61038117123
2007-01-11,4616.91639320655
2007-01-12,4635.494040909621
2007-01-15,4684.485720825945
2007-01-16,4704.830630254271
2007-01-17,4716.325508955337
2007-01-18,4732.814344289433
2007-01-19,4742.707814425127
2007-01-22,4737.260310601134
2007-01-23,4750.225188290894
2007-01-24,4795.801325877332
2007-01-25,4779.9414891646575
2007-01-26,4766.046288982549
2007-01-29,4769.8348017611015
2007-01-30,4814.660992301433
2007-01-31,4845.805842413545
2007-02-01,4857.342559705714
2007-02-02,4885.2828551298135
2007-02-05,4874.901224012335
2007-02-06,4928.030894558479
2007-02-07,5010.454133153793
2007-02-08,4963.523773965006
2007-02-09,5012.043543839399
2007-02-12,4963.138371658971
2007-02-13,4981.290965613321
2007-02-14,5073.518159288794
2007-02-15,5108.348595797542
2007-02-16,5116.5280358077125
2007-02-19,5122.181615321826
2007-02-20,5062.083232348147
2007-02-21,5019.774872834789
2007-02-22,5024.112562721438
2007-02-23,5069.524783869889
2007-02-26,5058.806947541036
2007-02-27,4958.7986462221625
2007-02-28,4861.2835177722245
2007-03-01,4793.424810059104
2007-03-02,4836.018480372798
2007-03-05,4713.961911612306
2007-03-06,4757.314285491295
2007-03-07,4771.580242930323
2007-03-08,4836.569817031626
2007-03-09,4829.208915455305
2007-03-12,4877.352278250683
2007-03-13,4839.196925983401
2007-03-14,4728.2617902032325
2007-03-15,4756.174395566595
2007-03-16,4769.114681418415
2007-03-19,4836.52656771616
2007-03-20,4830.243358648114
2007-03-21,4880.458195132783
2007-03-22,4955.8434896664385
2007-03-23,4908.833763132832
2007-03-26,4932.719848798824
2007-03-27,4989.284173839662
2007-03-28,4959.512778559103
2007-03-29,4993.719429663094
2007-03-30,5008.417266532921
2007-04-02,5025.054004000759
2007-04-03,5055.883345233651
2007-04-04,5068.803624256484
2007-04-05,5092.055855233489
2007-04-06,5092.055855233489
2007-04-09,5065.168346840323
2007-04-10,5101.77513394985
2007-04-11,5036.357165443487
2007-04-12,5057.588315340137
2007-04-13,5099.384073432574
2007-04-16,5178.864810396867
2007-04-17,5174.919247720857
2007-04-18,5189.129151587628
2007-04-19,5192.99097856682
2007-04-20,5221.560249913288
2007-04-23,5229.8878855630865
2007-04-24,5196.492710040322
2007-04-25,5231.341723963638
2007-04-26,5239.04763094665
2007-04-27,5218.38688777109
2007-04-30,5226.775425787661
2007-05-01,5160.215678103528
2007-05-02,5177.965810240283
2007-05-03,5188.410570584974
2007-05-04,5196.735488630584
2007-05-07,5235.898988663536
2007-05-08,5167.649944163921
2007-05-09,5179.028789786022
2007-05-10,5152.316165552334
2007-05-11,5138.738430739585
2007-05-14,5119.57483336026
2007-05-15,5123.674234620412
2007-05-16,5114.380199769303
2007-05-17,5083.55088164425
2007-05-18,5124.294870246615
2007-05-21,5120.502233326094
2007-05-22,5136.08247206809
2007-05-23,5221.882861329342
2007-05-24,5194.6073455348005
2007-05-25,5197.489348620981
2007-05-28,5197.489348620981
2007-05-29,5215.770105538936
2007-05-30,5148.578765690329
2007-05-31,5195.86508969296
2007-06-01,5176.946118244175
2007-06-04,5205.872822455256
2007-06-05,5220.948473625989
2007-06-06,5110.230764864419
2007-06-07,4985.071751467028
2007-06-08,4917.326935889422
2007-06-11,4963.294939492961
2007-06-12,4895.4816192098115
2007-06-13,4897.58775837647
2007-06-14,4938.983624688633
2007-06-15,4992.436478287822
2007-06-18,4997.525223240771
2007-06-19,5042.143002541945
2007-06-20,5024.289167506121
2007-06-21,4966.247752279167
2007-06-22,4910.699866105845
2007-06-25,4940.958180909477
2007-06-26,4910.375706503522
2007-06-27,4825.0411964906325
2007-06-28,4875.84854538343
2007-06-29,4940.793255521766
2007-07-02,5003.573075406314
2007-07-03,5046.267281542308
2007-07-04,5144.885460156098
2007-07-05,5159.647773079704
2007-07-06,5157.165592387453
2007-07-09,5176.005258306565
2007-07-10,5144.156255309281
2007-07-11,5235.692874173925
2007-07-12,5278.102769543471
2007-07-13,5304.974299034097
2007-07-16,5319.993034704432
2007-07-17,5339.805587801051
2007-07-18,5361.7008845574
2007-07-19,5394.2444104424985
2007-07-20,5392.898497578314
2007-07-23,5396.156032023439
2007-07-24,5388.743519413643
2007-07-25,5336.846953470321
2007-07-26,5243.77920922448
2007-07-27,5155.44710943505
2007-07-30,5153.190640342841
2007-07-31,5238.539257028639
2007-08-01,5180.547586182732
2007-08-02,5219.906567376565
2007-08-03,5177.345850242216
2007-08-06,5113.413222237222
2007-08-07,5156.229952449732
2007-08-08,5259.088619139399
2007-08-09,5061.509249437548
2007-08-10,4939.120741671986
2007-08-13,5017.565231772305
2007-08-14,4979.075421084696
2007-08-15,4852.625347272765
2007-08-16,4672.662506218843
2007-08-17,4814.631230770136
2007-08-20,4895.503151503328
2007-08-21,4853.159094873809
2007-08-22,5021.861412294598
2007-08-23,5060.901998900765
2007-08-24,5057.538983337425
2007-08-27,5101.00086984457
2007-08-28,4982.722043735261
2007-08-29,5003.40223827093
2007-08-30,5062.827344473988
2007-08-31,5106.01418067954
2007-09-03,5110.8782944080285
2007-09-04,5112.925167650933
2007-09-05,5067.694631668195
2007-09-06,5068.784222849869
2007-09-07,4964.1091361839335
2007-09-10,4878.634356132213
2007-09-11,4988.777310065783
2007-09-12,5005.79074719143
2007-09-13,5012.542201566321
2007-09-14,4944.179302224081
2007-09-17,4869.377889474573
2007-09-18,4913.591576768563
2007-09-19,5092.044730411358
2007-09-20,5095.82290853723
2007-09-21,5063.305630526283
2007-09-24,5059.963743412906
2007-09-25,5036.626971769635
2007-09-26,5132.848922718425
2007-09-27,5191.31770355724
2007-09-28,5209.280275312503
2007-10-01,5288.247673155962
2007-10-02,5303.22259840923
2007-10-03,5296.232886779209
2007-10-04,5285.526132646123
2007-10-05,5292.51935226547
2007-10-08,5234.9205662376935
2007-10-09,5300.902292774582
2007-10-10,5386.351075466348
2007-10-11,5472.7612079992205
2007-10-12,5379.960173889733
2007-10-15,5378.47357559762
2007-10-16,5286.950905041926
2007-10-17,5303.387968281819
2007-10-18,5240.063396441628
2007-10-19,5185.295836618061
2007-10-22,5082.598398429361
2007-10-23,5198.063198568619
2007-10-24,5113.786481300073
2007-10-25,5140.975314842187
2007-10-26,5224.499608807041
2007-10-29,5285.798427095537
2007-10-30,5349.005255400626
2007-10-31,5421.483684405436
2007-11-01,5300.748171897135
2007-11-02,5268.293140754339
2007-11-05,5256.0533753015425
2007-11-06,5273.52194581969
2007-11-07,5313.7237803790385
2007-11-08,5284.636076059721
2007-11-09,5203.568408381457
2007-11-12,5150.531046780052
2007-11-13,5166.158732619883
2007-11-14,5204.57677497219
2007-11-15,5122.337184389367
2007-11-16,5079.516173648301
2007-11-19,4943.862986294584
2007-11-20,4909.120020269125
2007-11-21,4754.403807018832
2007-11-22,4758.621592120305
2007-11-23,4919.461153698973
2007-11-26,4918.335447764483
2007-11-27,4885.17082305459
2007-11-28,4981.319319823919
2007-11-29,4967.764409500277
2007-11-30,4962.7501688026
2007-12-03,4961.251624800345
2007-12-04,4935.656768927796
2007-12-05,4932.960284400428
2007-12-06,4978.0514662001215
2007-12-07,5083.387636340133
2007-12-10,5161.557878700709
2007-12-11,5123.96879417945
2007-12-12,5135.63154822562
2007-12-13,5030.616565271616
2007-12-14,4941.663495862146
2007-12-17,4836.300234970401
2007-12-18,4822.087919340107
2007-12-19,4788.614025961505
2007-12-20,4739.381868669533
2007-12-21,4768.7851384544065
2007-12-24,4779.969853663267
2007-12-25,4779.969853663267
2007-12-26,4813.7006505427635
2007-12-27,4820.02026920082
2007-12-28,4845.898678221137
2007-12-31,4818.8189216835935
2008-01-01,4818.8189216835935
2008-01-02,4901.288243774385
2008-01-03,4859.957231307907
2008-01-04,4784.172626808976
2008-01-07,4785.3404582511375
2008-01-08,4826.850997050665
2008-01-09,4693.507158204751
2008-01-10,4675.979198162307
2008-01-11,4606.40439275173
2008-01-14,4705.66161038017
2008-01-15,4524.937872139475
2008-01-16,4373.806806755501
2008-01-17,4383.591263889753
2008-01-18,4335.868132844681
2008-01-21,4023.003465609063
2008-01-22,4230.557860895748
2008-01-23,4171.5124890835295
2008-01-24,4308.59885331211
2008-01-25,4325.4681350168385
2008-01-28,4248.761118109289
2008-01-29,4254.043436935876
2008-01-30,4285.034359984891
2008-01-31,4346.995765554334
2008-02-01,4503.575123632536
2008-02-04,4509.092237700688
2008-02-05,4291.202279901328
2008-02-06,4263.7838057184445
2008-02-07,4240.369280321784
2008-02-08,4179.28722182986
2008-02-11,4150.4692080189725
2008-02-12,4240.902526294465
2008-02-13,4304.989895576589
2008-02-14,4350.8939708609205
2008-02-15,4292.958039608701
2008-02-18,4360.508518218171
2008-02-19,4454.670562089159
2008-02-20,4365.277592091384
2008-02-21,4442.563030767438
2008-02-22,4433.437814965551
2008-02-25,4533.517345661071
2008-02-26,4660.514930427462
2008-02-27,4809.937141272755
2008-02-28,4800.737294069798
2008-02-29,4716.5343370032
2008-03-03,4654.634385115517
2008-03-04,4678.9574140329
2008-03-05,4700.263546546228
2008-03-06,4711.6442268069695
2008-03-07,4607.580125233512
2008-03-10,4497.4554595941145
2008-03-11,4619.88567492854
2008-03-12,4753.810675854386
2008-03-13,4656.894994930218
2008-03-14,4613.523396691417
2008-03-17,4475.282939891217
2008-03-18,4727.421441400222
2008-03-19,4559.019696322544
2008-03-20,4493.017272123934
2008-03-21,4493.017272123934
2008-03-24,4486.6192081103845
2008-03-25,4735.041412917817
2008-03-26,4769.086659580851
2008-03-27,4834.273638707022
2008-03-28,4811.418867387904
2008-03-31,4787.985729497526
2008-04-01,4824.156012142187
2008-04-02,4889.827035648643
2008-04-03,4793.56412111115
2008-04-04,4807.986985708287
2008-04-07,4867.529537402162
2008-04-08,4822.881551425582
2008-04-09,4754.4758338391075
2008-04-10,4685.031232482079
2008-04-11,4634.070172173167
2008-04-14,4613.594859961456
2008-04-15,4645.289842543057
2008-04-16,4749.791902721728
2008-04-17,4799.9455541577845
2008-04-18,4747.682594649336
2008-04-21,4747.070096890882
2008-04-22,4725.052949115396
2008-04-23,4669.608301959179
2008-04-24,4587.317794094005
2008-04-25,4658.006372692497
2008-04-28,4631.752546118916
2008-04-29,4465.948024928846
2008-04-30,4527.302693713475
2008-05-01,4493.042582022709
2008-05-02,4573.9730670489635
2008-05-05,4604.541345011572
2008-05-06,4618.8679827060305
2008-05-07,4601.495679465785
2008-05-08,4565.061211915772
2008-05-09,4526.270673593011
2008-05-12,4546.157792596374
2008-05-13,4573.495350301274
2008-05-14,4543.15543015851
2008-05-15,4594.8284710638945
2008-05-16,4685.251498832253
2008-05-19,4663.495502417178
2008-05-20,4611.79994438142
2008-05-21,4598.203016164014
2008-05-22,4535.251716037241
2008-05-23,4518.017966410899
2008-05-26,4538.3905800742905
2008-05-27,4492.5685424190815
2008-05-28,4519.680157064004
2008-05-29,4492.486485481903
2008-05-30,4541.914405261904
2008-06-02,4500.18742688044
2008-06-03,4448.8050473266985
2008-06-04,4379.343744914203
2008-06-05,4404.201501339987
2008-06-06,4312.47427852752
2008-06-09,4275.328992321034
2008-06-10,4172.216060989359
2008-06-11,4144.627136640605
2008-06-12,4174.67660955627
2008-06-13,4218.972380641893
2008-06-16,4213.796492027899
2008-06-17,4279.9613409389685
2008-06-18,4171.986587788419
2008-06-19,4088.9178293571085
2008-06-20,4042.5881801617224
2008-06-23,3927.6144855142898
2008-06-24,3879.14000974988
2008-06-25,3994.9134294112664
2008-06-26,3917.2390968677064
2008-06-27,3860.0043395674966
2008-06-30,3842.7245581458856
2008-07-01,3764.687322331191
2008-07-02,3853.557171558575
2008-07-03,3799.3110705106296
2008-07-04,3740.793420780184
2008-07-07,3734.420506550495
2008-07-08,3614.372679020401
2008-07-09,3706.041147977378
2008-07-10,3685.206351076429
2008-07-11,3574.775049311503
2008-07-14,3575.8314842259692
2008-07-15,3504.303857115672
2008-07-16,3449.1671778944033
2008-07-17,3722.026411511965
2008-07-18,3811.8462715307514
2008-07-21,3933.0255107755106
2008-07-22,3872.6144279022624
2008-07-23,4021.4035945910628
2008-07-24,3991.041306858028
2008-07-25,3927.46673568143
2008-07-28,3900.30802855356
2008-07-29,3815.219643830182
2008-07-30,3912.942370248072
2008-07-31,3868.7436594222445
2008-08-01,3865.674530263532
2008-08-04,3837.215762468469
2008-08-05,3981.2605431448865
2008-08-06,4085.799339995237
2008-08-07,3988.3645654534284
2008-08-08,3923.127206230923
2008-08-11,3997.4664884581125
2008-08-12,3965.854862368399
2008-08-13,3870.9899633655646
2008-08-14,3888.4513826165817
2008-08-15,3871.596903547597
2008-08-18,3870.4178131791286
2008-08-19,3750.0174070595267
2008-08-20,3701.148984381507
2008-08-21,3735.409922663618
2008-08-22,3742.389625791532
2008-08-25,3691.7183542436874
2008-08-26,3657.769981983723
2008-08-27,3648.659226757454
2008-08-28,3730.5898931756515
2008-08-29,3807.1224580575317
2008-09-01,3781.4861399630295
2008-09-02,3848.5098813304885
2008-09-03,3806.878432428455
2008-09-04,3643.628690691841
2008-09-05,3512.6890175951207
2008-09-08,3610.058580476615
2008-09-09,3664.501509728815
2008-09-10,3570.4888686628883
2008-09-11,3446.389344394663
2008-09-12,3547.7842360628397
2008-09-15,3458.3026812790304
2008-09-16,3412.963652088308
2008-09-17,3301.6677510968693
2008-09-18,3521.262166548022
2008-09-19,3795.7046977703462
2008-09-22,3843.71915900679
2008-09-23,3716.794862741646
2008-09-24,3746.72667052042
2008-09-25,3780.516882947098
2008-09-26,3643.5887462126334
2008-09-29,3398.543542180046
2008-09-30,3192.389322206369
2008-10-01,3186.6943972077775
2008-10-02,3115.7378267845265
2008-10-03,3277.519946446516
2008-10-06,2784.674913835093
2008-10-07,2596.0906930638885
2008-10-08,2419.81168191979
2008-10-09,2480.990826160752
2008-10-10,2304.5159433356516
2008-10-13,2532.0817036326525
2008-10-14,2812.7909418097634
2008-10-15,2722.3052404377154
2008-10-16,2552.1876676306442
2008-10-17,2719.218992200349
2008-10-20,2786.3236404377567
2008-10-21,2685.7235950608433
2008-10-22,2475.735965152875
2008-10-23,2348.74207699977
2008-10-24,2138.839833972257
2008-10-27,1968.2366101611215
2008-10-28,1967.3090904006317
2008-10-29,2105.0745261613993
2008-10-30,2174.996698741766
2008-10-31,2196.961204303038
2008-11-03,2290.8684698576603
2008-11-04,2472.892450711567
2008-11-05,2544.4050152284144
2008-11-06,2400.0058483279095
2008-11-07,2362.891296312067
2008-11-10,2357.451089837569
2008-11-11,2176.339019029057
2008-11-12,2122.3847583000233
2008-11-13,2086.9745671144005
2008-11-14,2043.5181527374243
2008-11-17,2011.1104828656503
2008-11-18,1996.863504134882
2008-11-19,1898.896873355252
2008-11-20,1750.7311818271096
2008-11-21,1750.4659774129375
2008-11-24,1906.8816069024735
2008-11-25,1987.257519832991
2008-11-26,1946.1508661797611
2008-11-27,2021.906349805624
2008-11-28,1951.5314894723358
2008-12-01,1910.1962256507788
2008-12-02,1921.3401753306198
2008-12-03,1908.0531434951788
2008-12-04,1958.0683371439843
2008-12-05,1819.791840191621
2008-12-08,1952.131252878407
2008-12-09,1981.9614386839462
2008-12-10,1955.9153432513303
2008-12-11,1976.893480996101
2008-12-12,1967.9470327484753
2008-12-15,1993.7320082289489
2008-12-16,1946.6034661084127
2008-12-17,1980.6722874890731
2008-12-18,1921.9779138462375
2008-12-19,1811.9893941527425
2008-12-22,1741.981380523465
2008-12-23,1755.965189748309
2008-12-24,1762.1619189977987
2008-12-25,1762.1619189977987
2008-12-26,1770.5204064676777
2008-12-29,1837.785591078368
2008-12-30,1815.7704729153563
2008-12-31,1786.7094643473183
2009-01-01,1786.7094643473183
2009-01-02,1882.6496674274667
2009-01-05,1917.5270492655889
2009-01-06,1945.4952090486843
2009-01-07,1937.6880834008045
2009-01-08,1988.7542320657114
2009-01-09,2040.8119140635145
2009-01-12,2014.1569055441053
2009-01-13,1926.8291121954517
2009-01-14,1867.64496912341
2009-01-15,1833.0846850600115
2009-01-16,1821.4477515948763
2009-01-19,1778.4515175701467
2009-01-20,1705.1893808652903
2009-01-21,1710.193534151413
2009-01-22,1735.1887683198365
2009-01-23,1694.892211012145
2009-01-26,1846.0475524120798
2009-01-27,1821.1360924880016
2009-01-28,1904.6895069990635
2009-01-29,1835.4878126295005
2009-01-30,1819.6002230622219
2009-02-02,1767.4732538691965
2009-02-03,1778.0887292374573
2009-02-04,1793.8619150970126
2009-02-05,1703.4187658295345
2009-02-06,1706.6075956357977
2009-02-09,1733.865503275342
2009-02-10,1702.8765443799548
2009-02-11,1699.0761887162944
2009-02-12,1671.4315209708593
2009-02-13,1683.226487941228
2009-02-16,1658.5420390252652
2009-02-17,1566.727159473125
2009-02-18,1539.9895159975422
2009-02-19,1570.0516187066942
2009-02-20,1527.0878907767053
2009-02-23,1542.2049871197055
2009-02-24,1484.3179336601986
2009-02-25,1449.7832079541727
2009-02-26,1503.2433570873905
2009-02-27,1453.5059048612377
2009-03-02,1374.553145177777
2009-03-03,1347.1600423765065
2009-03-04,1390.9692458634638
2009-03-05,1331.9726110443075
2009-03-06,1310.0607820603923
2009-03-09,1291.2140252147879
2009-03-10,1397.2344608104893
2009-03-11,1472.5041786423235
2009-03-12,1493.3523817936502
2009-03-13,1508.6577322551213
2009-03-16,1589.99110915293
2009-03-17,1598.5842716113384
2009-03-18,1591.1740160743689
2009-03-19,1715.782373894425
2009-03-20,1702.8096254403201
2009-03-23,1751.5341430861372
2009-03-24,1715.3677776469492
2009-03-25,1712.3862921689847
2009-03-26,1796.1837907072643
2009-03-27,1727.5997514910289
2009-03-30,1607.417869734884
2009-03-31,1703.0450930825755
2009-04-01,1761.1006716390607
2009-04-02,1853.650017840705
2009-04-03,1902.3319008968522
2009-04-06,1937.1528361318249
2009-04-07,1821.0772067997077
2009-04-08,1838.9742184597926
2009-04-09,1835.9750050561709
2009-04-10,1835.9750050561709
2009-04-13,1851.6157586279885
2009-04-14,1914.4125374123375
2009-04-15,1875.0419716365388
2009-04-16,1991.9981077430186
2009-04-17,2055.3142896475515
2009-04-20,1937.475081499646
2009-04-21,1919.5861197863092
2009-04-22,1977.2610754975804
2009-04-23,1981.0854644993206
2009-04-24,2043.4412609491917
2009-04-27,1977.6975919274303
2009-04-28,1928.9428084373537
2009-04-29,2020.1271488819
2009-04-30,2100.050082242059
2009-05-01,2133.4452523866826
2009-05-04,2216.3889672128807
2009-05-05,2217.819398172542
2009-05-06,2470.62238308606
2009-05-07,2663.274501082579
2009-05-08,2677.4974027710323
2009-05-11,2782.606510996986
2009-05-12,2709.53784501056
2009-05-13,2629.3609247362956
2009-05-14,2619.3513889279166
2009-05-15,2718.3948699976368
2009-05-18,2777.8261027255007
2009-05-19,2881.395846050748
2009-05-20,2907.8185658607063
2009-05-21,2904.6461459678503
2009-05-22,2951.362360780027
2009-05-25,2907.3480052746154
2009-05-26,2834.3950871038865
2009-05-27,2880.0966212190983
2009-05-28,2793.2282277966297
2009-05-29,2877.523942293809
2009-06-01,2877.9069264288064
2009-06-02,2999.3470018003122
2009-06-03,2907.052398175525
2009-06-04,2942.881912186768
2009-06-05,2905.5437035082005
2009-06-08,2817.275008998695
2009-06-09,2890.1985669714327
2009-06-10,2971.379751525247
2009-06-11,3025.9192327004052
2009-06-12,3026.8287311374916
2009-06-15,2921.685557890449
2009-06-16,2888.314247042727
2009-06-17,2782.011105057037
2009-06-18,2819.508336528172
2009-06-19,2848.0274481236993
2009-06-22,2764.76309947034
2009-06-23,2692.6474253520864
2009-06-24,2786.502450730247
2009-06-25,2739.2652911430923
2009-06-26,2783.781516519484
2009-06-29,2873.282001683093
2009-06-30,2875.663312721302
2009-07-01,2943.491530310212
2009-07-02,2875.449181119071
2009-07-03,2843.777988057364
2009-07-06,2803.6578044117923
2009-07-07,2788.895204771489
