Date,HONG KONG VALUE
2005-12-26,14625.014938167582
2005-12-27,14625.580841416791
2005-12-28,14585.252573648664
2005-12-29,14581.868181251397
2005-12-30,14470.577754102376
2006-01-02,14470.577754102376
2006-01-03,14425.727747672712
2006-01-04,14550.019345284156
2006-01-05,14607.950455031349
2006-01-06,14644.66698304037
2006-01-09,14858.478287419428
2006-01-10,14835.653707280037
2006-01-11,14874.321115339466
2006-01-12,14955.020024227893
2006-01-13,14990.93322487588
2006-01-16,14968.72776866142
2006-01-17,14835.14580945451
2006-01-18,14804.126456578248
2006-01-19,14955.324641561068
2006-01-20,14918.04274708574
2006-01-23,14750.87713506817
2006-01-24,14842.357894313365
2006-01-25,14858.099730672138
2006-01-26,14878.7272271324
2006-01-27,15077.925388052128
2006-01-30,15076.759133236175
2006-01-31,15076.564774973744
2006-02-01,15055.894561141764
2006-02-02,15024.937070123271
2006-02-03,14802.156328605697
2006-02-06,14821.970646764603
2006-02-07,14866.795487996422
2006-02-08,14765.23882110417
2006-02-09,14856.65837541535
2006-02-10,14853.60172556366
2006-02-13,14803.591587692119
2006-02-14,14902.796502929812
2006-02-15,14916.912581317374
2006-02-16,14938.071752174053
2006-02-17,14924.279397779825
2006-02-20,15039.816300878216
2006-02-21,15033.949233861338
2006-02-22,14980.109909896091
2006-02-23,15205.026796514565
2006-02-24,15234.1293630334
2006-02-27,15300.206182383363
2006-02-28,15281.716994044027
2006-03-01,15302.53076911855
2006-03-02,15362.73050979507
2006-03-03,15332.633011568265
2006-03-06,15348.364444489389
2006-03-07,15135.609404083347
2006-03-08,15058.793500589474
2006-03-09,15103.65489602286
2006-03-10,15092.24154713729
2006-03-13,15185.9793534458
2006-03-14,15126.254183042365
2006-03-15,15294.348846008748
2006-03-16,15382.131412367884
2006-03-17,15498.125516243124
2006-03-20,15530.839230884012
2006-03-21,15556.618544204423
2006-03-22,15434.945328104139
2006-03-23,15521.686538444159
2006-03-24,15516.934427663844
2006-03-27,15598.14135520826
2006-03-28,15564.80060281419
2006-03-29,15497.453221123069
2006-03-30,15544.780101173308
2006-03-31,15529.64382270325
2006-04-03,15710.044665200154
2006-04-04,15741.214087447248
2006-04-05,15741.619838514389
2006-04-06,16099.421568452555
2006-04-07,16146.76439099737
2006-04-10,16146.333481239106
2006-04-11,16110.275388252468
2006-04-12,16038.282083964943
2006-04-13,16136.86591839979
2006-04-14,16136.86591839979
2006-04-17,16137.593994285913
2006-04-18,16225.18962028376
2006-04-19,16305.008037302097
2006-04-20,16349.073387275892
2006-04-21,16335.847434059717
2006-04-24,16142.663535353253
2006-04-25,16031.328998577728
2006-04-26,16107.079543582871
2006-04-27,16236.27075493265
2006-04-28,16267.620700728292
2006-05-01,16268.355054776923
2006-05-02,16439.817482809238
2006-05-03,16580.7250997682
2006-05-04,16556.499291391418
2006-05-05,16557.246792068898
2006-05-08,16676.102580818904
2006-05-09,16466.23672226909
2006-05-10,16365.087487749552
2006-05-11,16351.78640114127
2006-05-12,16204.433148920687
2006-05-15,15955.366120257613
2006-05-16,15841.38350666174
2006-05-17,15904.488081833695
2006-05-18,15679.662047288639
2006-05-19,15676.928367043083
2006-05-22,15407.771612813436
2006-05-23,15391.30424819666
2006-05-24,15415.136321701324
2006-05-25,15251.088585826792
2006-05-26,15423.438688843069
2006-05-29,15372.146083395368
2006-05-30,15267.36453095711
2006-05-31,15267.266128329164
2006-06-01,15167.00189650647
2006-06-02,15273.579582829441
2006-06-05,15349.40826132485
2006-06-06,15368.35233072919
2006-06-07,15224.139046802844
2006-06-08,14923.115266131545
2006-06-09,15019.996950083994
2006-06-12,14976.375624345825
2006-06-13,14669.001168527258
2006-06-14,14701.9415492217
2006-06-15,14843.194089793726
2006-06-16,15075.331816011256
2006-06-19,15035.594478900943
2006-06-20,14952.27038730711
2006-06-21,14961.155892106013
2006-06-22,15107.563031350728
2006-06-23,15084.535253631446
2006-06-26,15088.153125814652
2006-06-27,15060.914512665544
2006-06-28,15014.03902003922
2006-06-29,15128.614466515228
2006-06-30,15471.11015306444
2006-07-03,15530.030287447833
2006-07-04,15547.344125307072
2006-07-05,15456.040194886058
2006-07-06,15578.527716037925
2006-07-07,15578.777470935325
2006-07-10,15604.618861293027
2006-07-11,15496.961936339718
2006-07-12,15519.225353597645
2006-07-13,15380.382887284675
2006-07-14,15289.090735048609
2006-07-17,15221.518521266164
2006-07-18,15212.750856091781
2006-07-19,15195.086865630707
2006-07-20,15455.71412602317
2006-07-21,15437.911151653461
2006-07-24,15457.196849746331
2006-07-25,15539.918182506382
2006-07-26,15604.627076768053
2006-07-27,15765.539690915775
2006-07-28,15742.924140411253
2006-07-31,15795.851500588344
2006-08-01,15815.407115963179
2006-08-02,15959.332704601155
2006-08-03,15966.305162956207
2006-08-04,15791.404459077676
2006-08-07,15826.710707954891
2006-08-08,15848.01105356108
2006-08-09,16030.397211879586
2006-08-10,15912.426033798054
2006-08-11,15955.56410228955
2006-08-14,16011.103244056301
2006-08-15,16051.617725926335
2006-08-16,16229.47942941595
2006-08-17,16248.002642659681
2006-08-18,16262.059625813068
2006-08-21,16038.374856777082
2006-08-22,16154.716214277207
2006-08-23,16100.206154849055
2006-08-24,15901.664786539037
2006-08-25,15875.274920181675
2006-08-28,15741.669444213278
2006-08-29,15849.69710228064
2006-08-30,16073.998172190115
2006-08-31,16202.113697834879
2006-09-01,16256.29954776383
2006-09-04,16308.184609580934
2006-09-05,16247.352077800191
2006-09-06,16148.376958072158
2006-09-07,16057.218646693655
2006-09-08,16123.205545688588
2006-09-11,15970.491590128342
2006-09-12,16046.453597281085
2006-09-13,16185.208504500763
2006-09-14,16192.179847577629
2006-09-15,16252.12546761999
2006-09-18,16413.946230515237
2006-09-19,16387.563415392477
2006-09-20,16401.941374124537
2006-09-21,16404.694619528236
2006-09-22,16299.414432367526
2006-09-25,16203.493009104652
2006-09-26,16067.664841904116
2006-09-27,16211.825508515563
2006-09-28,16175.719822267114
2006-09-29,16096.168198410667
2006-10-02,16096.064915886904
2006-10-03,16122.886776435296
2006-10-04,16111.389265099431
2006-10-05,16292.719207590791
2006-10-06,16335.163640702289
2006-10-09,16169.026209851303
2006-10-10,16243.30621365978
2006-10-11,16276.27783149767
2006-10-12,16309.858502829422
2006-10-13,16361.139897079911
2006-10-16,16346.158213508274
2006-10-17,16279.528205506906
2006-10-18,16318.162313010038
2006-10-19,16273.019251128357
2006-10-20,16396.046673541267
2006-10-23,16358.437176964047
2006-10-24,16379.086881201236
2006-10-25,16335.202471708046
2006-10-26,16339.732301821903
2006-10-27,16309.483105551439
2006-10-30,16316.404790822737
2006-10-31,16310.39159829025
2006-11-01,16332.025678856493
2006-11-02,16459.34105722925
2006-11-03,16491.451777598933
2006-11-06,16551.242069044005
2006-11-07,16673.528894131603
2006-11-08,16699.156168234334
2006-11-09,16714.204583924642
2006-11-10,16734.749546040268
2006-11-13,16637.503322354245
2006-11-14,16669.25308224201
2006-11-15,16832.35296407436
2006-11-16,16865.59239700961
2006-11-17,17049.75728773839
2006-11-20,16912.40024191107
2006-11-21,17029.65048659832
2006-11-22,17265.358788592668
2006-11-23,17358.977026588425
2006-11-24,17445.72696503276
2006-11-27,17474.276694388464
2006-11-28,17047.534606679637
2006-11-29,17198.812938283023
2006-11-30,17339.59362139631
2006-12-01,17142.368083094545
2006-12-04,17281.639244436967
2006-12-05,17473.578987879304
2006-12-06,17609.205454603194
2006-12-07,17454.21740561029
2006-12-08,17432.25166845095
2006-12-11,17617.401521922726
2006-12-12,17523.566460526916
2006-12-13,17432.16729265593
2006-12-14,17728.928167824735
2006-12-15,17990.469592657493
2006-12-18,17901.175843522007
2006-12-19,17692.58496721146
2006-12-20,17922.21609442823
2006-12-21,17933.44761339811
2006-12-22,17995.67535203093
2006-12-25,17995.67535203093
2006-12-26,17991.279730303515
2006-12-27,18077.30102280755
2006-12-28,18293.682368925303
2006-12-29,18399.577040555017
2007-01-01,18399.577040555017
2007-01-02,18613.158277374114
2007-01-03,18521.584453871204
2007-01-04,18237.005374466866
2007-01-05,18559.845413745075
2007-01-08,18812.125548652635
2007-01-09,18805.082318593762
2007-01-10,18540.580195794082
2007-01-11,18524.901749334127
2007-01-12,18704.756702664312
2007-01-15,19178.878962932544
2007-01-16,19090.494450740738
2007-01-17,19207.007288858633
2007-01-18,19324.512917167267
2007-01-19,19444.06534488453
2007-01-22,19786.92518712055
2007-01-23,19520.176527136857
2007-01-24,19363.445768982736
2007-01-25,19180.551217195465
2007-01-26,19000.192460311864
2007-01-29,19016.229502576734
2007-01-30,19197.64622727382
2007-01-31,18994.715534841424
2007-02-01,19309.56635178199
2007-02-02,19535.85711095773
2007-02-05,19444.353205325624
2007-02-06,19555.28292771389
2007-02-07,19520.458738128273
2007-02-08,19531.30116178797
2007-02-09,19520.138670399094
2007-02-12,19490.998328110505
2007-02-13,19055.431211020878
2007-02-14,19164.943651848826
2007-02-15,19421.417762009478
2007-02-16,19451.62647181921
2007-02-19,19452.373342576135
2007-02-20,19450.63073335291
2007-02-21,19405.687529085557
2007-02-22,19552.491931853758
2007-02-23,19444.571074328203
2007-02-26,19334.301441310366
2007-02-27,18993.057795993813
2007-02-28,18480.396304197002
2007-03-01,18159.50896607253
2007-03-02,18240.837433969107
2007-03-05,17633.70675164021
2007-03-06,17926.244591618055
2007-03-07,17973.22223261854
2007-03-08,18269.428384877436
2007-03-09,18311.356767333116
2007-03-12,18483.306130031233
2007-03-13,18473.636772969763
2007-03-14,17980.168918984004
2007-03-15,18123.852356490435
2007-03-16,17945.949185264886
2007-03-19,18179.422745367858
2007-03-20,18163.864358577415
2007-03-21,18383.70041759835
2007-03-22,18688.970734062717
2007-03-23,18691.27224236296
2007-03-26,18744.467588528303
2007-03-27,18676.276497467876
2007-03-28,18612.137968240055
2007-03-29,18898.59789796458
2007-03-30,18847.515939263092
2007-04-02,18923.543588527213
2007-04-03,19241.54266568772
2007-04-04,19466.902348884076
2007-04-05,19466.902348884076
2007-04-06,19466.902348884076
2007-04-09,19463.416111175287
2007-04-10,19569.493054666105
2007-04-11,19488.35056531648
2007-04-12,19410.651134191514
2007-04-13,19244.981696179624
2007-04-16,19518.235200982486
2007-04-17,19524.936446416363
2007-04-18,19468.931325984366
2007-04-19,19089.91878499574
2007-04-20,19301.69118541045
2007-04-23,19428.399038765176
2007-04-24,19456.25029421365
2007-04-25,19459.800862531876
2007-04-26,19623.604453627213
2007-04-27,19490.418272150182
2007-04-30,19283.80317247518
2007-05-01,19280.844947902704
2007-05-02,19507.802828107557
2007-05-03,19831.096149502642
2007-05-04,20117.05775634718
2007-05-07,20102.439359881213
2007-05-08,19858.4093281319
2007-05-09,20024.860801742194
2007-05-10,19930.26392655319
2007-05-11,19671.360004933915
2007-05-14,19926.814614561474
2007-05-15,19830.691526173086
2007-05-16,19910.033383850572
2007-05-17,20079.041677546866
2007-05-18,19879.536730105152
2007-05-21,19859.52716366015
2007-05-22,19745.827735707477
2007-05-23,19684.29849118886
2007-05-24,19683.669491345714
2007-05-25,19470.643727299164
2007-05-28,19465.37635434712
2007-05-29,19416.581407357793
2007-05-30,19352.908735424786
2007-05-31,19536.934077626443
2007-06-01,19547.50375974348
2007-06-04,19776.163862553953
2007-06-05,19874.186831145293
2007-06-06,19820.048427997986
2007-06-07,19740.96565440357
2007-06-08,19397.828886962954
2007-06-11,19452.639324637872
2007-06-12,19355.19388562933
2007-06-13,19294.337087693944
2007-06-14,19510.26126474272
2007-06-15,19566.16338151787
2007-06-18,19638.473122307376
2007-06-19,19638.975542454926
2007-06-20,19673.78874410169
2007-06-21,19715.79814517749
2007-06-22,19553.44988622337
2007-06-25,19387.23394177054
2007-06-26,19449.622662400398
2007-06-27,19504.950253149713
2007-06-28,19577.1068577312
2007-06-29,19454.004170690827
2007-07-02,19459.85365150806
2007-07-03,19597.798084416838
2007-07-04,19590.339349248527
2007-07-05,19626.798533198387
2007-07-06,20183.07233911223
2007-07-09,20457.262191265192
2007-07-10,20370.842252413742
2007-07-11,20159.767950602258
2007-07-12,20296.53222031712
2007-07-13,20405.657989528798
2007-07-16,20282.863946309517
2007-07-17,20473.510460805424
2007-07-18,20357.107137100524
2007-07-19,20717.077479468255
2007-07-20,20867.952257558303
2007-07-23,20871.4059511666
2007-07-24,20966.64782386534
2007-07-25,20941.517351208677
2007-07-26,20751.46979657502
2007-07-27,20230.18275171259
2007-07-30,20356.226650842113
2007-07-31,20771.1246705109
2007-08-01,20169.042035364768
2007-08-02,20083.44282575637
2007-08-03,20112.40719239156
2007-08-06,19749.565653948703
2007-08-07,19747.016775932007
2007-08-08,20186.454143076968
2007-08-09,20016.67420347337
2007-08-10,19544.62845642541
2007-08-13,19647.14988957266
2007-08-14,19781.22836559296
2007-08-15,19348.430469185798
2007-08-16,18821.566089274274
2007-08-17,18562.54158956184
2007-08-20,19334.432368769976
2007-08-21,19362.146356598532
2007-08-22,19798.893133609585
2007-08-23,20130.244131490912
2007-08-24,19971.952399101778
2007-08-27,20344.115724701158
2007-08-28,20111.941930649275
2007-08-29,19795.82160635759
2007-08-30,20131.215618095295
2007-08-31,20445.444537427542
2007-09-03,20378.74190762355
2007-09-04,20394.537093690127
2007-09-05,20687.58446845862
2007-09-06,20775.340924858887
2007-09-07,20655.53992204763
2007-09-10,20598.125894609784
2007-09-11,20630.213413334637
2007-09-12,21332.762425173372
2007-09-13,21580.54243209357
2007-09-14,21976.080387790727
2007-09-17,21546.442364141614
2007-09-18,21447.00573838288
2007-09-19,22187.780873397864
2007-09-20,22253.55829103043
2007-09-21,22239.616645632657
2007-09-24,22340.524512149852
2007-09-25,22160.648280122667
2007-09-26,22166.211801851237
2007-09-27,22544.029397586488
2007-09-28,22454.149946773756
2007-10-01,22451.115485025668
2007-10-02,22939.810100514464
2007-10-03,22308.152391702894
2007-10-04,21991.709769658497
2007-10-05,22436.078552223426
2007-10-08,22361.088283809568
2007-10-09,22835.829746191514
2007-10-10,22973.11214128081
2007-10-11,23481.136773735547
2007-10-12,23369.823125600502
2007-10-15,23540.734126813713
2007-10-16,22890.97930381009
2007-10-17,23148.411135935392
2007-10-18,23228.017285832742
2007-10-19,23227.567751907693
2007-10-22,22448.280661116256
2007-10-23,22931.950390659244
2007-10-24,22879.435556471177
2007-10-25,23418.254820559494
2007-10-26,24292.941221422974
2007-10-29,25760.464170902345
2007-10-30,25436.108474604433
2007-10-31,25188.620438496517
2007-11-01,25064.51233540469
2007-11-02,24036.535129854157
2007-11-05,23156.028576986624
2007-11-06,23970.879033248
2007-11-07,24128.116449000485
2007-11-08,23496.771909574698
2007-11-09,23725.16390214205
2007-11-12,23410.121540953343
2007-11-13,23531.365081304815
2007-11-14,24243.203712959796
2007-11-15,23823.764467841494
2007-11-16,23054.989758091437
2007-11-19,23060.78228217471
2007-11-20,22938.806809732592
2007-11-21,22143.900566971166
2007-11-22,21814.304158798892
2007-11-23,22114.780955335176
2007-11-26,22922.48382106858
2007-11-27,22618.483024799996
2007-11-28,22886.22311172391
2007-11-29,23773.852086568866
2007-11-30,24128.01246042393
2007-12-03,24347.956508424075
2007-12-04,24541.21336559633
2007-12-05,24974.479773430983
2007-12-06,25231.542564701147
2007-12-07,24389.8097574681
2007-12-10,24444.423897705583
2007-12-11,25113.942884150678
2007-12-12,24628.95576981395
2007-12-13,24178.561181628014
2007-12-14,24122.959545449266
2007-12-17,23068.885528603187
2007-12-18,23152.69165444007
2007-12-19,23528.036447850976
2007-12-20,23542.617941196982
2007-12-21,24164.230577753282
2007-12-24,24474.762696354097
2007-12-25,24474.762696354097
2007-12-26,24466.4555402676
2007-12-27,24172.092249731737
2007-12-28,23937.088088602202
2007-12-31,24558.28559281177
2008-01-01,24558.28559281177
2008-01-02,24483.275427006993
2008-01-03,24175.535701417597
2008-01-04,24737.15014026626
2008-01-07,24925.312523616416
2008-01-08,24716.651402053427
2008-01-09,25063.555365814595
2008-01-10,24666.055361557144
2008-01-11,24497.3861478661
2008-01-14,24689.338965428702
2008-01-15,24403.290546974826
2008-01-16,23387.59295590292
2008-01-17,23533.852761080823
2008-01-18,23550.310016538704
2008-01-21,22541.709179954985
2008-01-22,21205.17623135697
2008-01-23,22848.81234634511
2008-01-24,22187.565468353892
2008-01-25,23309.89146514117
2008-01-28,22566.9413230005
2008-01-29,22914.227858287868
2008-01-30,22795.355096476742
2008-01-31,22837.428109474877
2008-02-01,22634.744220326946
2008-02-04,22980.677880574378
2008-02-05,22868.47260340026
2008-02-06,22023.097234133875
2008-02-07,22026.34381301084
2008-02-08,22027.19090405958
2008-02-11,21513.4422042635
2008-02-12,21675.352624707586
2008-02-13,21667.34289927236
2008-02-14,22164.613174537222
2008-02-15,22193.869863384807
2008-02-18,22028.059857538632
2008-02-19,22072.817271995664
2008-02-20,21768.02613782048
2008-02-21,21687.401078614574
2008-02-22,21444.592185962265
2008-02-25,21445.102644866052
2008-02-26,21799.3568720646
2008-02-27,22216.070312950025
2008-02-28,22367.50472112711
2008-02-29,22255.517394879156
2008-03-03,21732.324433327474
2008-03-04,21465.207451663147
2008-03-05,21508.53632287125
2008-03-06,21480.66097991673
2008-03-07,20851.57273056482
2008-03-10,20958.44166936208
2008-03-11,21423.20113986734
2008-03-12,21534.165705050436
2008-03-13,20989.058628192182
2008-03-14,20949.128459573087
2008-03-17,20270.256629504718
2008-03-18,20609.331001312064
2008-03-19,20852.952496015023
2008-03-20,20501.40111837233
2008-03-21,20501.40111837233
2008-03-24,20497.316176446726
2008-03-25,21346.2125478851
2008-03-26,21391.09930657572
2008-03-27,21421.25036655765
2008-03-28,21688.966335068286
2008-03-31,21504.109158696923
2008-04-01,21610.8578541038
2008-04-02,21898.890938848745
2008-04-03,22101.57973977116
2008-04-04,22102.99819894298
2008-04-07,22166.306614931727
2008-04-08,22134.536940148017
2008-04-09,22014.586168598544
2008-04-10,22026.790235508357
2008-04-11,22203.145620385287
2008-04-14,21823.251976636737
2008-04-15,21983.218491064457
2008-04-16,21915.35009671141
2008-04-17,22064.777644288348
2008-04-18,22068.229534481387
2008-04-21,22365.76816586823
2008-04-22,22510.51122327908
2008-04-23,22562.2506837989
2008-04-24,22561.25491541769
2008-04-25,22482.144641749313
2008-04-28,22632.750546716816
2008-04-29,22840.398729234337
2008-04-30,22796.567094884107
2008-05-01,22800.516071957612
2008-05-02,23121.597969080678
2008-05-05,23217.856589647123
2008-05-06,23374.792849481542
2008-05-07,23040.17589972529
2008-05-08,23079.778590470167
2008-05-09,22836.569240605324
2008-05-12,22838.32673346019
2008-05-13,23169.980545748618
2008-05-14,23248.41323777986
2008-05-15,23459.725612589813
2008-05-16,23508.524492465865
2008-05-19,23534.399894430564
2008-05-20,23152.946272266403
2008-05-21,23415.625357099543
2008-05-22,23206.229936899344
2008-05-23,23114.864465501167
2008-05-26,22969.466954717653
2008-05-27,22969.30838050248
2008-05-28,23134.56471186145
2008-05-29,23377.140007531
2008-05-30,23495.854334025204
2008-06-02,23395.748801761216
2008-06-03,23363.47269982236
2008-06-04,23374.937200000455
2008-06-05,23583.32533127458
2008-06-06,23611.645595878643
2008-06-09,23614.51796688944
2008-06-10,22802.397627527607
2008-06-11,22762.763974595313
2008-06-12,22474.740191874153
2008-06-13,22147.065098968513
2008-06-16,22470.20335012076
2008-06-17,22483.67751876945
2008-06-18,22453.36119547734
2008-06-19,22004.09156823448
2008-06-20,22012.112731643123
2008-06-23,22030.287243934607
2008-06-24,21836.143341299823
2008-06-25,21933.051245070164
2008-06-26,21901.043860186535
2008-06-27,21594.43054129748
2008-06-30,21668.730115173516
2008-07-01,21665.256983415147
2008-07-02,21322.122362526123
2008-07-03,21081.374053028612
2008-07-04,21029.971826953562
2008-07-07,21350.895108529163
2008-07-08,20741.611343275184
2008-07-09,20963.458185919986
2008-07-10,20981.759266458892
2008-07-11,21172.83035740395
2008-07-14,21045.74503927032
2008-07-15,20389.807020542234
2008-07-16,20429.26418804013
2008-07-17,20582.237076656907
2008-07-18,20672.54386717689
2008-07-21,21215.664998051114
2008-07-22,21160.37033787354
2008-07-23,21440.89478758853
2008-07-24,21432.58884446221
2008-07-25,21423.49874028619
2008-07-28,21382.00007791499
2008-07-29,21026.065170932692
2008-07-30,21231.169230503696
2008-07-31,21283.51853939245
2008-08-01,21419.23846738911
2008-08-04,21115.82087449921
2008-08-05,20742.033247921212
2008-08-06,20742.166126197986
2008-08-07,20904.780944401282
2008-08-08,20916.1231976673
2008-08-11,21111.12996944237
2008-08-12,21149.84407061369
2008-08-13,21081.820709350133
2008-08-14,21105.464853270412
2008-08-15,20919.332933569058
2008-08-18,20714.506384336397
2008-08-19,20224.919875306514
2008-08-20,20496.235995585983
2008-08-21,19920.46821009022
2008-08-22,19920.850972141758
2008-08-25,20456.700011180084
2008-08-26,20415.73598639985
2008-08-27,20581.407594544453
2008-08-28,20429.85365364935
2008-08-29,20662.757816120942
2008-09-01,20405.272116654673
2008-09-02,20567.831759998142
2008-09-03,20371.495577537065
2008-09-04,20189.232135753697
2008-09-05,19947.067428765895
2008-09-08,20551.563162832234
2008-09-09,20451.778713798914
2008-09-10,20141.49540816091
2008-09-11,19779.821028105715
2008-09-12,19912.617031652408
2008-09-15,19921.9422885379
2008-09-16,19287.733072348467
2008-09-17,18854.33706606031
2008-09-18,18312.0845781232
2008-09-19,18913.228626228647
2008-09-22,19010.05348926848
2008-09-23,18472.607567113573
2008-09-24,18455.27069176754
2008-09-25,18479.263694845667
2008-09-26,18285.451546460168
2008-09-29,17700.021664457003
2008-09-30,17781.558909137515
2008-10-01,17776.86533222109
2008-10-02,17540.067434571985
2008-10-03,16932.635431662584
2008-10-06,16348.860402222293
2008-10-07,16342.550253018784
2008-10-08,15169.119361275742
2008-10-09,15478.51500516192
2008-10-10,14358.678938286854
2008-10-13,15514.760995473594
2008-10-14,15740.848834920853
2008-10-15,15246.281482748269
2008-10-16,14662.398304447725
2008-10-17,14277.403897697752
2008-10-20,14895.032517111427
2008-10-21,14708.8293802682
2008-10-22,14217.038397132928
2008-10-23,13809.821401651308
2008-10-24,13085.653088488014
2008-10-27,11544.137759029258
2008-10-28,12907.249333517952
2008-10-29,13084.081397104725
2008-10-30,14067.119127233123
2008-10-31,13623.449690865706
2008-11-03,14194.543453452783
2008-11-04,14304.803364406174
2008-11-05,14660.94085444604
2008-11-06,14200.935104467964
2008-11-07,14714.572245673484
2008-11-10,14610.988751366753
2008-11-11,13819.310702440964
2008-11-12,13681.88426857356
2008-11-13,13052.716695034558
2008-11-14,13306.876447601126
2008-11-17,13412.767953814455
2008-11-18,12889.74834891664
2008-11-19,12962.017817785018
2008-11-20,12556.408677590576
2008-11-21,12830.755418947827
2008-11-24,12668.160995921728
2008-11-25,13197.400754331145
2008-11-26,13528.200904014753
2008-11-27,13635.685401126177
2008-11-28,14185.92914521482
2008-12-01,14252.849772726271
2008-12-02,13646.928997673605
2008-12-03,13666.948654663927
2008-12-04,13485.480636684782
2008-12-05,13743.198514273463
2008-12-08,14758.894454776622
2008-12-09,14523.913218782278
2008-12-10,15026.206650540327
2008-12-11,15153.755595046416
2008-12-12,14520.101342286345
2008-12-15,14837.056959531274
2008-12-16,14783.802726233396
2008-12-17,14893.662311112621
2008-12-18,15044.293161580094
2008-12-19,14827.744345257668
2008-12-22,14665.119784156735
2008-12-23,14405.961200371248
2008-12-24,14508.609441145549
2008-12-25,14508.609441145549
2008-12-26,14509.358238783909
2008-12-29,14688.328802210164
2008-12-30,14547.860566096077
2008-12-31,14762.444901715542
2009-01-01,14762.444901715542
2009-01-02,15074.964167898695
2009-01-05,15311.131296528798
2009-01-06,15493.692470726002
2009-01-07,15421.113800750465
2009-01-08,15084.11207637349
2009-01-09,15020.692045671196
2009-01-12,14838.195602766657
2009-01-13,14585.585667260993
2009-01-14,14564.827566579123
2009-01-15,14156.384659694957
2009-01-16,14223.016017536751
2009-01-19,14315.98081289941
2009-01-20,14077.801133383098
2009-01-21,13837.571679627681
2009-01-22,13867.64999250641
2009-01-23,13803.154734417149
2009-01-26,13803.68860232411
2009-01-27,13797.996139532064
2009-01-28,13799.863461288622
2009-01-29,14317.098753493632
2009-01-30,14647.032876028852
2009-02-02,14189.371700619247
2009-02-03,13954.366085493177
2009-02-04,14070.536253212314
2009-02-05,13928.348365544165
2009-02-06,14244.690627441285
2009-02-09,14277.143668142648
2009-02-10,14272.684046053884
2009-02-11,14073.296598705516
2009-02-12,13888.51868283063
2009-02-13,14041.652786577792
2009-02-16,13993.936745995414
2009-02-17,13784.903622885888
2009-02-18,13910.198600284253
2009-02-19,13947.172222463141
2009-02-20,13695.564331611658
2009-02-23,14104.772845505546
2009-02-24,13851.240297082195
2009-02-25,14035.408502815322
2009-02-26,13935.868985366957
2009-02-27,14084.247393638683
2009-03-02,13595.732690375935
2009-03-03,13406.287889476891
2009-03-04,13572.200812057261
2009-03-05,13332.210710376392
2009-03-06,12947.674003799106
2009-03-09,12619.838163876637
2009-03-10,12755.056203052702
2009-03-11,12992.258762087195
2009-03-12,13041.056773403554
2009-03-13,13442.657933213264
2009-03-16,13822.754902955687
2009-03-17,13825.280884890662
2009-03-18,13891.603062032355
2009-03-19,14044.070940636562
2009-03-20,13802.77584562788
2009-03-23,14498.866180235134
2009-03-24,14916.665788483477
2009-03-25,14602.22953249928
2009-03-26,14798.932927460326
2009-03-27,14760.874931037153
2009-03-30,14429.36195420276
2009-03-31,14343.469103790105
2009-04-01,14412.794023863886
2009-04-02,15181.105885224471
2009-04-03,15251.060380466826
2009-04-06,15638.36653823324
2009-04-07,15604.643104725317
2009-04-08,15393.906798494072
2009-04-09,15637.296626010435
2009-04-10,15637.296626010435
2009-04-13,15636.893106301872
2009-04-14,16087.65588667566
2009-04-15,16085.957563982762
2009-04-16,15975.182397561222
2009-04-17,16086.159757597085
2009-04-20,16306.893026257045
2009-04-21,16068.001133009213
2009-04-22,15834.737616390448
2009-04-23,16155.163063505526
2009-04-24,16235.260176200172
2009-04-27,15841.247633172887
2009-04-28,15508.029603616984
2009-04-29,15846.158341166496
2009-04-30,16440.295067520532
2009-05-01,16440.507198991523
2009-05-04,17085.45491636535
2009-05-05,17197.237758586154
2009-05-06,17693.22683030966
2009-05-07,17839.14648750901
2009-05-08,17834.518117468113
2009-05-11,17542.19016693818
2009-05-12,17541.906851488937
2009-05-13,17703.181217687543
2009-05-14,17260.753998807966
2009-05-15,17472.21516903582
2009-05-18,17873.28205598992
2009-05-19,18187.509862060473
2009-05-20,18113.14565478357
2009-05-21,17910.376631205534
2009-05-22,17843.435635083806
2009-05-25,18260.67999913364
2009-05-26,18433.373181072035
2009-05-27,19044.037520369813
2009-05-28,19044.283169059865
2009-05-29,19636.230993235087
2009-06-01,20032.01104314599
2009-06-02,19702.422286917896
2009-06-03,20311.970130968988
2009-06-04,20230.82704125293
2009-06-05,20446.37510445165
2009-06-08,20038.5369094366
2009-06-09,19686.18171711839
2009-06-10,20118.50629624802
2009-06-11,19883.621295208297
2009-06-12,19806.307485125606
2009-06-15,19547.375829081397
2009-06-16,19172.786759142866
2009-06-17,19122.995145636265
2009-06-18,19006.742055533807
2009-06-19,19069.015390253935
2009-06-22,19082.287553438025
2009-06-23,18739.084834516365
2009-06-24,19055.369373719044
2009-06-25,19441.703102666634
2009-06-26,19805.913784529977
2009-06-29,19731.16676514069
2009-06-30,19475.88055080566
2009-07-01,19475.754901584678
2009-07-02,19288.321887202528
2009-07-03,19317.090448186365
2009-07-06,19238.656876516525
2009-07-07,19153.890328925165
2009-07-08,19005.37661177672
2009-07-09,18937.44699660424
2009-07-10,18867.810088414913
2009-07-13,18637.32124636727
2009-07-14,19135.32270728419
2009-07-15,19478.2038495887
2009-07-16,19470.752856356296
2009-07-17,19899.271578566135
2009-07-20,20421.325347954487
2009-07-21,20565.942674508748
