Date,SWEDEN VALUE
2006-01-24,9998.130738560929
2006-01-25,10078.529386067898
2006-01-26,10107.037603840605
2006-01-27,10152.813627861367
2006-01-30,10109.03013934627
2006-01-31,10188.187411007657
2006-02-01,10225.591566078578
2006-02-02,10237.398990739212
2006-02-03,10030.925531992138
2006-02-06,10074.753940679671
2006-02-07,10000.05520756081
2006-02-08,10181.5801236298
2006-02-09,10280.636680061973
2006-02-10,10143.820790021327
2006-02-13,10113.638177497074
2006-02-14,10110.427581336831
2006-02-15,10104.130841593818
2006-02-16,10114.326927183909
2006-02-17,10195.235339660674
2006-02-20,10273.560641002105
2006-02-21,10311.103841391829
2006-02-22,10409.453742435207
2006-02-23,10449.214195751014
2006-02-24,10519.555111998758
2006-02-27,10516.853893787904
2006-02-28,10351.668064935848
2006-03-01,10477.343725636985
2006-03-02,10490.09489078453
2006-03-03,10578.703433208506
2006-03-06,10640.557778575121
2006-03-07,10413.290979960855
2006-03-08,10347.180580808752
2006-03-09,10478.587556511045
2006-03-10,10546.786144244224
2006-03-13,10634.187887408367
2006-03-14,10731.773315395514
2006-03-15,10791.300621736238
2006-03-16,10981.004044279958
2006-03-17,11075.61261562443
2006-03-20,11116.956609801404
2006-03-21,11045.128551204198
2006-03-22,11014.706765561377
2006-03-23,11041.946339191334
2006-03-24,11154.777304746416
2006-03-27,11192.193789745148
2006-03-28,11180.429394271592
2006-03-29,11160.702047144596
2006-03-30,11374.520952530962
2006-03-31,11284.833681122478
2006-04-03,11547.688847656753
2006-04-04,11675.996319470685
2006-04-05,11785.737633230865
2006-04-06,11722.449409005634
2006-04-07,11516.986007187927
2006-04-10,11470.224267659918
2006-04-11,11415.412469027462
2006-04-12,11348.720379206557
2006-04-13,11362.864120244793
2006-04-14,11362.864120244793
2006-04-17,11566.243963837882
2006-04-18,11542.29159874853
2006-04-19,11826.901681814967
2006-04-20,11861.494651204714
2006-04-21,12029.777912220132
2006-04-24,11995.911358082156
2006-04-25,12033.664088449863
2006-04-26,12101.4332957918
2006-04-27,12079.86767791373
2006-04-28,12042.491080575257
2006-05-01,12089.22228045978
2006-05-02,12235.920165452673
2006-05-03,12172.879551878481
2006-05-04,12349.156748508865
2006-05-05,12498.251541014237
2006-05-08,12470.84191219062
2006-05-09,12516.261267034928
2006-05-10,12599.571012590586
2006-05-11,12457.497795630348
2006-05-12,12149.854077454227
2006-05-15,11878.744235547796
2006-05-16,11849.510627483181
2006-05-17,11312.969693317542
2006-05-18,11221.712909798644
2006-05-19,11207.670960335898
2006-05-22,10650.962961724626
2006-05-23,11363.625881893518
2006-05-24,11061.034888698801
2006-05-25,11075.766229572775
2006-05-26,11501.60962836898
2006-05-29,11515.92532458333
2006-05-30,11248.277365078982
2006-05-31,11311.36353965159
2006-06-01,11497.462762364425
2006-06-02,11543.379759771524
2006-06-05,11560.504301337594
2006-06-06,11425.050680578435
2006-06-07,11116.967834078121
2006-06-08,10488.369570272558
2006-06-09,10754.767285063428
2006-06-12,10511.511711784167
2006-06-13,10026.91936108245
2006-06-14,10242.915465840944
2006-06-15,10610.027641681945
2006-06-16,10439.503821077844
2006-06-19,10530.706776707671
2006-06-20,10548.230716889837
2006-06-21,10655.661481236799
2006-06-22,10616.058537918983
2006-06-23,10577.013284788647
2006-06-26,10655.1264259901
2006-06-27,10497.813465424226
2006-06-28,10434.119205383842
2006-06-29,10738.029557383239
2006-06-30,11161.829418023717
2006-07-03,11226.60587893641
2006-07-04,11354.375074731563
2006-07-05,11141.857570023312
2006-07-06,11274.58696391533
2006-07-07,11276.020097114524
2006-07-10,11208.883886106803
2006-07-11,11156.406797280457
2006-07-12,11116.462234853549
2006-07-13,10895.34873560106
2006-07-14,10682.342405533114
2006-07-17,10409.42772207344
2006-07-18,10235.924917873472
2006-07-19,10720.166501894753
2006-07-20,10799.498456267644
2006-07-21,10666.089287226463
2006-07-24,10785.438926334999
2006-07-25,10768.190720404855
2006-07-26,10903.109461021408
2006-07-27,11202.85002873736
2006-07-28,11261.660161053323
2006-07-31,11261.045033005537
2006-08-01,11079.093530508111
2006-08-02,11290.84103351817
2006-08-03,11225.591606490694
2006-08-04,11393.961421383778
2006-08-07,11242.007918154684
2006-08-08,11280.620385249062
2006-08-09,11426.076198127137
2006-08-10,11179.254522098865
2006-08-11,11238.460445595802
2006-08-14,11264.627747675466
2006-08-15,11419.580076249717
2006-08-16,11582.043635082679
2006-08-17,11751.038286071756
2006-08-18,11686.202058628378
2006-08-21,11802.340406684245
2006-08-22,11783.131907437852
2006-08-23,11670.564346926129
2006-08-24,11628.56067085751
2006-08-25,11541.86835307011
2006-08-28,11632.306795018038
2006-08-29,11671.431865993252
2006-08-30,11742.582304336142
2006-08-31,11668.767589084855
2006-09-01,11634.56950875057
2006-09-04,11934.5404834923
2006-09-05,11851.456457362612
2006-09-06,11794.962120427997
2006-09-07,11584.773106089853
2006-09-08,11721.310011580106
2006-09-11,11672.113906192564
2006-09-12,11911.017613607437
2006-09-13,12062.560637889
2006-09-14,12296.806649534137
2006-09-15,12154.179661292399
2006-09-18,12354.05757460895
2006-09-19,12328.755754134798
2006-09-20,12396.750458476785
2006-09-21,12436.499070840056
2006-09-22,12284.436752219299
2006-09-25,12068.936667731126
2006-09-26,12049.053352897854
2006-09-27,12285.169512949775
2006-09-28,12303.069755377655
2006-09-29,12241.852192378168
2006-10-02,12299.64147897295
2006-10-03,12181.866419841328
2006-10-04,12289.41144384405
2006-10-05,12557.512104542551
2006-10-06,12475.192974900872
2006-10-09,12461.310145718186
2006-10-10,12544.593201660005
2006-10-11,12555.632262567238
2006-10-12,12795.614698407137
2006-10-13,12698.635748165534
2006-10-16,12794.745631375139
2006-10-17,12598.509180915378
2006-10-18,12763.78684393689
2006-10-19,12793.431353959497
2006-10-20,12894.714553499365
2006-10-23,12890.171994201577
2006-10-24,12881.53236300692
2006-10-25,12856.01569834713
2006-10-26,12920.932995037278
2006-10-27,12935.271218326385
2006-10-30,12805.577604154392
2006-10-31,12900.031762113429
2006-11-01,13038.937129948004
2006-11-02,12892.02934972305
2006-11-03,12896.759378995717
2006-11-06,13138.3094769182
2006-11-07,13293.228961492505
2006-11-08,13270.007722767945
2006-11-09,13335.583942570935
2006-11-10,13381.919055732476
2006-11-13,13395.73233764942
2006-11-14,13404.386583026135
2006-11-15,13525.514570528454
2006-11-16,13460.011133599515
2006-11-17,13335.565058225386
2006-11-20,13321.047843489596
2006-11-21,13361.357117677608
2006-11-22,13517.262220348708
2006-11-23,13539.030805272809
2006-11-24,13523.752014917329
2006-11-27,13191.291479158283
2006-11-28,13168.832152630166
2006-11-29,13424.818696540386
2006-11-30,13372.37249090265
2006-12-01,13429.265562595903
2006-12-04,13602.354930757294
2006-12-05,13771.495579328495
2006-12-06,13712.532908642082
2006-12-07,13853.531764641028
2006-12-08,13834.419242706283
2006-12-11,13897.709437087804
2006-12-12,14336.821462844278
2006-12-13,14235.89352501368
2006-12-14,14199.186670961073
2006-12-15,14258.3535240338
2006-12-18,14243.336409994623
2006-12-19,14270.030690396477
2006-12-20,14453.858953197816
2006-12-21,14545.467548605118
2006-12-22,14545.618828082122
2006-12-25,14545.618828082122
2006-12-26,14481.56593124259
2006-12-27,14568.54093787943
2006-12-28,14582.872123139965
2006-12-29,14594.648375894818
2007-01-01,14594.648375894818
2007-01-02,14920.135166568383
2007-01-03,14705.947038340493
2007-01-04,14317.729643667039
2007-01-05,14224.418398323793
2007-01-08,14177.797631338459
2007-01-09,14173.324544284149
2007-01-10,13928.97732662828
2007-01-11,14260.56918640633
2007-01-12,14378.024328183188
2007-01-15,14586.222510178337
2007-01-16,14571.633991941664
2007-01-17,14639.658710761754
2007-01-18,14631.493736951503
2007-01-19,14777.139369731103
2007-01-22,14819.417824916358
2007-01-23,14872.166654286973
2007-01-24,14856.956894480001
2007-01-25,14909.045741657987
2007-01-26,14657.315525088135
2007-01-29,14866.824074664632
2007-01-30,15075.220369288792
2007-01-31,15041.901650997148
2007-02-01,15183.436694780377
2007-02-02,15216.617874420308
2007-02-05,15117.362349225406
2007-02-06,15271.405167619632
2007-02-07,15444.611020851162
2007-02-08,15363.051168947637
2007-02-09,15487.688982387102
2007-02-12,15196.554223099876
2007-02-13,15260.1571678887
2007-02-14,15783.194068013472
2007-02-15,15734.781293553815
2007-02-16,15675.780088606069
2007-02-19,15835.078545995037
2007-02-20,15673.231843315516
2007-02-21,15562.73663710805
2007-02-22,15564.824331039801
2007-02-23,15718.10413542981
2007-02-26,15997.251961084168
2007-02-27,15479.224353781437
2007-02-28,14981.730840396776
2007-03-01,14792.447431106804
2007-03-02,15004.652411566296
2007-03-05,14697.31771638384
2007-03-06,14793.413357598445
2007-03-07,15109.96176083688
2007-03-08,15279.069360901742
2007-03-09,15293.71151950959
2007-03-12,15405.687395869323
2007-03-13,15275.62732196527
2007-03-14,14746.970450578901
2007-03-15,15271.390193351546
2007-03-16,15306.720845336138
2007-03-19,15540.315818969686
2007-03-20,15658.927678093809
2007-03-21,15800.729162536454
2007-03-22,16071.951461789968
2007-03-23,16001.228868482036
2007-03-26,15841.601969068886
2007-03-27,15927.054116530957
2007-03-28,15792.969706365404
2007-03-29,15999.089198782633
2007-03-30,16014.193404243324
2007-04-02,16230.537002655394
2007-04-03,16511.817883771855
2007-04-04,16468.924208435557
2007-04-05,16635.38233473719
2007-04-06,16635.38233473719
2007-04-09,16524.691195941865
2007-04-10,16844.527587109533
2007-04-11,16764.909389271204
2007-04-12,16924.418556361863
2007-04-13,16989.54095131461
2007-04-16,17342.02239277948
2007-04-17,17443.405959532356
2007-04-18,17290.419547076475
2007-04-19,17201.70169999684
2007-04-20,17593.311312617996
2007-04-23,17571.163380434213
2007-04-24,17396.242093311575
2007-04-25,17680.17620757093
2007-04-26,17840.439493621943
2007-04-27,17845.16393893742
2007-04-30,17909.509550605653
2007-05-01,17893.505461259163
2007-05-02,17930.86031320183
2007-05-03,17669.283461969906
2007-05-04,17781.887767841374
2007-05-07,17984.605144240588
2007-05-08,17238.845655257162
2007-05-09,17226.44289227813
2007-05-10,16860.390030662184
2007-05-11,17260.248493151146
2007-05-14,17485.007411561368
2007-05-15,17697.418391275816
2007-05-16,17656.981306508027
2007-05-17,17486.575784120232
2007-05-18,17617.307348073977
2007-05-21,17516.96709137246
2007-05-22,17520.59474105182
2007-05-23,17864.7690303525
2007-05-24,17708.849717837256
2007-05-25,17573.207214004953
2007-05-28,17711.37770340932
2007-05-29,17544.374083008057
2007-05-30,17278.806683781277
2007-05-31,17614.240210209056
2007-06-01,17741.24705570409
2007-06-04,17724.101874364747
2007-06-05,17771.352064446426
2007-06-06,17695.873495393997
2007-06-07,16998.72023498781
2007-06-08,16874.606723061683
2007-06-11,16903.78187559159
2007-06-12,16512.50628483848
2007-06-13,16602.240498182553
2007-06-14,16859.178761086798
2007-06-15,17049.79363702257
2007-06-18,17195.602184426243
2007-06-19,17105.181382011608
2007-06-20,17514.180598371524
2007-06-21,17161.872433880755
2007-06-22,17244.68242803886
2007-06-25,17122.218734110196
2007-06-26,16918.91258429802
2007-06-27,16835.457698138598
2007-06-28,17181.813314655985
2007-06-29,17136.437171049703
2007-07-02,17313.37660409451
2007-07-03,17647.02732574757
2007-07-04,17818.397301170357
2007-07-05,17678.796042259837
2007-07-06,17811.884891401398
2007-07-09,17926.417601219717
2007-07-10,17950.020991548503
2007-07-11,18042.10927949432
2007-07-12,18345.35323245285
2007-07-13,18410.119503768296
2007-07-16,18518.084002432064
2007-07-17,18295.131863181276
2007-07-18,18303.594990295205
2007-07-19,18410.749916976092
2007-07-20,18160.281969934782
2007-07-23,18248.056598727308
2007-07-24,18003.58608594578
2007-07-25,17501.61812748778
2007-07-26,16925.492463797094
2007-07-27,16906.545809644806
2007-07-30,17103.5747381095
2007-07-31,17297.223794041805
2007-08-01,16877.786237235567
2007-08-02,17129.872792365368
2007-08-03,16995.607931503975
2007-08-06,16707.09728245805
2007-08-07,16844.877257343385
2007-08-08,17258.325080851206
2007-08-09,16609.80869726468
2007-08-10,16014.105260229397
2007-08-13,16365.099426368392
2007-08-14,16080.61411768135
2007-08-15,15744.625385037432
2007-08-16,15148.020910448746
2007-08-17,15811.43416208858
2007-08-20,15801.496652851505
2007-08-21,15663.08287318742
2007-08-22,15981.97363992132
2007-08-23,16160.437190659708
2007-08-24,16418.800453622414
2007-08-27,16287.374934943762
2007-08-28,15835.049440572406
2007-08-29,16034.958821029979
2007-08-30,16158.9639853333
2007-08-31,16279.554054649729
2007-09-03,16433.5063392988
2007-09-04,16449.105013319182
2007-09-05,16169.050757427018
2007-09-06,16246.599097009654
2007-09-07,15882.83139576901
2007-09-10,15742.416973920304
2007-09-11,16186.100721480652
2007-09-12,16427.338924756496
2007-09-13,16624.51695233499
2007-09-14,16297.897364336624
2007-09-17,16035.411342702919
2007-09-18,16272.328936234155
2007-09-19,17067.696672538572
2007-09-20,17015.53177690486
2007-09-21,17146.469507873684
2007-09-24,16978.577575971758
2007-09-25,16681.880993279265
2007-09-26,16761.520638942337
2007-09-27,17214.945774850617
2007-09-28,17388.673175510732
2007-10-01,17552.082077057807
2007-10-02,17493.26016225724
2007-10-03,17635.77297617572
2007-10-04,17642.72629044068
2007-10-05,17883.4321157397
2007-10-08,17685.89369378716
2007-10-09,17865.435823467487
2007-10-10,17947.375473998207
2007-10-11,18269.287527964585
2007-10-12,18074.61471940128
2007-10-15,17933.760335106705
2007-10-16,17163.493251160995
2007-10-17,17185.989228479546
2007-10-18,16956.167844265176
2007-10-19,16673.248892775806
2007-10-22,16118.303820182426
2007-10-23,16592.18009628454
2007-10-24,16399.27896977572
2007-10-25,16702.115614561953
2007-10-26,16882.653869542133
2007-10-29,16949.345345140482
2007-10-30,16944.55928730397
2007-10-31,17156.190003197647
2007-11-01,16737.893603160202
2007-11-02,16505.489857137924
2007-11-05,16451.299502752572
2007-11-06,16630.279797726333
2007-11-07,16574.147136215215
2007-11-08,16562.974306570286
2007-11-09,16135.480961687797
2007-11-12,16121.018040232686
2007-11-13,16267.797819478474
2007-11-14,16400.260372878314
2007-11-15,15986.41585085546
2007-11-16,15793.241813659899
2007-11-19,15383.762606241364
2007-11-20,15630.256441954873
2007-11-21,15286.787423559534
2007-11-22,15275.980445396803
2007-11-23,15272.89168172619
2007-11-26,15485.586880466873
2007-11-27,15371.075594290221
2007-11-28,15796.288934496364
2007-11-29,15801.761202193056
2007-11-30,15833.130547659866
2007-12-03,15716.403943499428
2007-12-04,15541.756765518481
2007-12-05,15696.07447669499
2007-12-06,15698.925517604916
2007-12-07,15945.316843701488
2007-12-10,16155.185233199869
2007-12-11,16038.032017222136
2007-12-12,15993.7332256577
2007-12-13,15531.857424785407
2007-12-14,15345.970702120605
2007-12-17,14905.635630970884
2007-12-18,14904.480325769286
2007-12-19,14870.326736641247
2007-12-20,14733.553944817531
2007-12-21,15010.539596436216
2007-12-24,14994.702208461867
2007-12-25,14994.702208461867
2007-12-26,15168.210426067995
2007-12-27,15132.584101385417
2007-12-28,15468.637994911396
2007-12-31,15384.990746192163
2008-01-01,15384.990746192163
2008-01-02,15245.964515994207
2008-01-03,15275.698674396966
2008-01-04,14940.966905994763
2008-01-07,14884.416357028444
2008-01-08,14964.92216123295
2008-01-09,14695.44814974032
2008-01-10,14585.886674067327
2008-01-11,14452.119384969174
2008-01-14,14678.010995920626
2008-01-15,14140.337392534373
2008-01-16,13744.675888700036
2008-01-17,13666.823498558939
2008-01-18,13429.78736602677
2008-01-21,12633.837757433857
2008-01-22,13249.563555332747
2008-01-23,12693.561660109297
2008-01-24,13413.484559523007
2008-01-25,13349.299979628107
2008-01-28,13190.845351930886
2008-01-29,13407.190695516669
2008-01-30,13501.608385608351
2008-01-31,13317.130357061926
2008-02-01,13741.40881980234
2008-02-04,13863.029546881697
2008-02-05,13273.255197559603
2008-02-06,13313.877750932788
2008-02-07,12967.524803374421
2008-02-08,12831.46979088866
2008-02-11,12593.731036391751
2008-02-12,13231.52344291329
2008-02-13,13356.94904946893
2008-02-14,13436.113281695058
2008-02-15,13335.191099012545
2008-02-18,13613.598181753801
2008-02-19,13859.156254990381
2008-02-20,13571.261885757936
2008-02-21,13813.55058519823
2008-02-22,13613.120321292903
2008-02-25,13937.12152109694
2008-02-26,14282.585485578471
2008-02-27,14396.496762840963
2008-02-28,14226.498129644893
2008-02-29,14179.66882259752
2008-03-03,14152.494629202141
2008-03-04,13829.851020139688
2008-03-05,14155.717801606012
2008-03-06,13990.421200134188
2008-03-07,13733.482506634333
2008-03-10,13597.511620919362
2008-03-11,13875.672941200653
2008-03-12,14284.446544436301
2008-03-13,14120.072105719853
2008-03-14,13826.576346514406
2008-03-17,13402.324978449527
2008-03-18,14009.486105248967
2008-03-19,13898.266614993001
2008-03-20,13418.048027307115
2008-03-21,13418.048027307115
2008-03-24,13390.923625106532
2008-03-25,14348.35349337523
2008-03-26,14417.851203855538
2008-03-27,14789.244968503826
2008-03-28,14760.701568721734
2008-03-31,14778.612780119054
2008-04-01,15074.259319706614
2008-04-02,15447.571838658774
2008-04-03,15317.489937994864
2008-04-04,15242.545813494975
2008-04-07,15522.745455703565
2008-04-08,15349.580529201752
2008-04-09,15337.626378742169
2008-04-10,15251.328863219149
2008-04-11,15116.789405982492
2008-04-14,14959.357028667418
2008-04-15,14918.318618520512
2008-04-16,15565.69402367786
2008-04-17,15299.637900070742
2008-04-18,15431.213414152884
2008-04-21,15499.984583933558
2008-04-22,15401.205496901564
2008-04-23,15463.495532878456
2008-04-24,15035.860059133163
2008-04-25,15314.721599838922
2008-04-28,15374.99914583473
2008-04-29,15169.231697582585
2008-04-30,15060.304064379317
2008-05-01,14921.39272789004
2008-05-02,15315.445547626856
2008-05-05,15434.091731553786
2008-05-06,15505.927351499175
2008-05-07,15499.680655136754
2008-05-08,15478.02756172034
2008-05-09,15292.98046267886
2008-05-12,15535.411173519205
2008-05-13,15439.321152848692
2008-05-14,15265.841358044172
2008-05-15,15193.962798520113
2008-05-16,15342.541215188416
2008-05-19,15516.85491367394
2008-05-20,15310.042999238232
2008-05-21,15262.128657691566
2008-05-22,15386.559600337692
2008-05-23,15160.54282739693
2008-05-26,15180.264904538048
2008-05-27,15066.51612585317
2008-05-28,14986.01048603949
2008-05-29,14906.002750527345
2008-05-30,14967.820469065367
2008-06-02,14712.375910749448
2008-06-03,14719.427757192421
2008-06-04,14426.331143099165
2008-06-05,14525.923747132074
2008-06-06,14711.759074017975
2008-06-09,14199.698169921588
2008-06-10,13876.56307873744
2008-06-11,13729.729244580758
2008-06-12,13713.458609100648
2008-06-13,13719.449067275118
2008-06-16,13853.601319043279
2008-06-17,13997.331583330508
2008-06-18,13611.283183294467
2008-06-19,13311.67062163666
2008-06-20,13412.268717119729
2008-06-23,12940.721624399486
2008-06-24,12846.133049776467
2008-06-25,13059.436955797577
2008-06-26,12792.315352699747
2008-06-27,12399.300655473051
2008-06-30,12296.371403514373
2008-07-01,12168.8377867862
2008-07-02,12458.322713673004
2008-07-03,12359.750232253524
2008-07-04,12181.202236195855
2008-07-07,12304.365032130834
2008-07-08,12047.50454498664
2008-07-09,12337.499811150406
2008-07-10,12248.38006849562
2008-07-11,11985.67251519594
2008-07-14,12101.945243520891
2008-07-15,11939.967023382493
2008-07-16,11989.068739472454
2008-07-17,12736.582743227831
2008-07-18,13187.066752795261
2008-07-21,13329.476482721304
2008-07-22,12672.92669172278
2008-07-23,12799.744553829723
2008-07-24,12484.129663399355
2008-07-25,12545.39703594066
2008-07-28,12403.355033297657
2008-07-29,12247.80219356812
2008-07-30,12400.339158944105
2008-07-31,12440.401873638375
2008-08-01,12282.693703917008
2008-08-04,12274.837698466948
2008-08-05,12779.23425598511
2008-08-06,12990.17630571642
2008-08-07,12765.06600440359
2008-08-08,12631.69143881421
2008-08-11,12930.088818257662
2008-08-12,12797.50202537682
2008-08-13,12433.210087280591
2008-08-14,12438.100311440632
2008-08-15,12182.22553645235
2008-08-18,12224.591827405186
2008-08-19,11594.377191549547
2008-08-20,11658.442982188462
2008-08-21,11768.688755005542
2008-08-22,12120.032682572586
2008-08-25,11938.610562808246
2008-08-26,11930.966178682884
2008-08-27,11999.234843705408
2008-08-28,12171.238648955823
2008-08-29,12062.550029106276
2008-09-01,11995.013327465347
2008-09-02,12221.497674419425
2008-09-03,12071.829483097521
2008-09-04,11587.015915632379
2008-09-05,11155.042168748112
2008-09-08,11646.816617863458
2008-09-09,11526.086278112378
2008-09-10,11375.160848000814
2008-09-11,11036.020406914673
2008-09-12,11602.77476754989
2008-09-15,11140.668082191427
2008-09-16,10747.308698113275
2008-09-17,10392.655042372906
2008-09-18,10557.985478261275
2008-09-19,11625.33723577514
2008-09-22,11565.072867168728
2008-09-23,11287.609095649585
2008-09-24,11199.600962734386
2008-09-25,11463.308759657779
2008-09-26,11268.84309266781
2008-09-29,10451.261359329024
2008-09-30,10052.6474354663
2008-10-01,10159.372125924838
2008-10-02,9953.200101556431
2008-10-03,10192.407555113103
2008-10-06,9165.27892707589
2008-10-07,9043.19414075315
2008-10-08,8371.457761660618
2008-10-09,8243.585102448282
2008-10-10,7724.7215512496105
2008-10-13,8340.368731312963
2008-10-14,8505.455416742994
2008-10-15,7867.888449389679
2008-10-16,7502.522837433496
2008-10-17,7635.897426361344
2008-10-20,8126.939940535385
2008-10-21,7964.251743564798
2008-10-22,7477.226349984737
2008-10-23,7511.202974093431
2008-10-24,6950.482612925538
2008-10-27,6495.263268502538
2008-10-28,6548.321616516376
2008-10-29,7249.263958338809
2008-10-30,7567.047856304757
2008-10-31,7346.971856240025
2008-11-03,7694.6890830446
2008-11-04,8462.722874437277
2008-11-05,8363.057845260559
2008-11-06,7638.057343542764
2008-11-07,7908.893005681239
2008-11-10,7979.587841681993
2008-11-11,7273.154854795801
2008-11-12,7081.520752466247
2008-11-13,7290.803594632086
2008-11-14,7349.0683859662
2008-11-17,7217.421546984873
2008-11-18,7073.7005294696355
2008-11-19,6699.057819328487
2008-11-20,6439.9132186767365
2008-11-21,6062.164325077355
2008-11-24,6947.606503347194
2008-11-25,7157.333609935062
2008-11-26,7016.955829737224
2008-11-27,7247.632896540119
2008-11-28,7073.8128258072065
2008-12-01,6451.996792685526
2008-12-02,6940.191060145536
2008-12-03,7015.339897194516
2008-12-04,6898.9901145914855
2008-12-05,6447.68673524055
2008-12-08,7465.001091861657
2008-12-09,7568.32093295009
2008-12-10,7677.776716299299
2008-12-11,7589.768029469263
2008-12-12,7338.082932971251
2008-12-15,7232.005294981294
2008-12-16,7340.113472372461
2008-12-17,7758.168897186692
2008-12-18,8019.6779861943705
2008-12-19,7635.432992480644
2008-12-22,7419.55442655777
2008-12-23,7321.4809689127105
2008-12-24,7260.088721224591
2008-12-25,7260.088721224591
2008-12-26,7293.070153065287
2008-12-29,7527.761873061811
2008-12-30,7625.22339465777
2008-12-31,7466.508206681029
2009-01-01,7466.508206681029
2009-01-02,7951.106003903965
2009-01-05,7858.713423337545
2009-01-06,7846.738600625091
2009-01-07,8118.895745622648
2009-01-08,7942.229097741736
2009-01-09,7679.262311195739
2009-01-12,7328.445884960155
2009-01-13,7001.396273584964
2009-01-14,6429.942944857909
2009-01-15,6393.614449102714
2009-01-16,6648.001529352868
2009-01-19,6468.297470629606
2009-01-20,6053.015595791531
2009-01-21,6374.450667931407
2009-01-22,6378.444211771678
2009-01-23,6246.69840106902
2009-01-26,6804.652038856738
2009-01-27,6708.490935116392
2009-01-28,7000.1380505731795
2009-01-29,6645.65230642669
2009-01-30,6419.836646932418
2009-02-02,6158.22832952972
2009-02-03,6432.231966132237
2009-02-04,6753.833394356298
2009-02-05,6704.94871407587
2009-02-06,7168.269022515072
2009-02-09,7650.3323483511385
2009-02-10,7352.75423240971
2009-02-11,7068.6951570155015
2009-02-12,7009.831048022085
2009-02-13,7215.111347721787
2009-02-16,7109.428820590706
2009-02-17,6501.869670473482
2009-02-18,6560.475089358856
2009-02-19,6721.676382011278
2009-02-20,6303.922306482347
2009-02-23,6134.764787009441
2009-02-24,6010.119363423619
2009-02-25,5977.910078120556
2009-02-26,6307.91022534952
2009-02-27,6240.575297323381
2009-03-02,5862.948057060208
2009-03-03,5697.463268852815
2009-03-04,6026.886950053045
2009-03-05,5723.984675325355
2009-03-06,5755.010628232941
2009-03-09,5927.330042306377
2009-03-10,6493.549350307786
2009-03-11,6797.734134448731
2009-03-12,6883.727278943828
2009-03-13,6827.0278325344425
2009-03-16,7162.239777599903
2009-03-17,6975.949397388211
2009-03-18,7100.087981714602
2009-03-19,7752.4146255198175
2009-03-20,7251.30294626405
2009-03-23,7404.514969087432
2009-03-24,7145.066709817066
2009-03-25,7318.749447480781
2009-03-26,7450.82217285598
2009-03-27,7211.764038466511
2009-03-30,6746.7050118615425
2009-03-31,7025.35590305076
2009-04-01,7416.659823430014
2009-04-02,8045.844784370705
2009-04-03,8103.297724928384
2009-04-06,8112.898990050404
2009-04-07,7886.644294589509
2009-04-08,7799.709262258339
2009-04-09,7957.155813660709
2009-04-10,7957.155813660709
2009-04-13,8027.531459020538
2009-04-14,8474.338590118201
2009-04-15,8122.0324331685715
2009-04-16,8287.377357363683
2009-04-17,8504.948273841972
2009-04-20,7820.044799180251
2009-04-21,8050.676487458516
2009-04-22,8536.700257220795
2009-04-23,8699.182774506124
2009-04-24,8999.980678351774
2009-04-27,8978.160396300673
2009-04-28,8561.84946241285
2009-04-29,8962.337101019799
2009-04-30,8834.367795352988
2009-05-01,8829.106176426072
2009-05-04,9148.376424855289
2009-05-05,9209.052853294292
2009-05-06,9436.561951666661
2009-05-07,9486.981440109119
2009-05-08,9669.410370523361
2009-05-11,9408.381384628574
2009-05-12,9139.752066905314
2009-05-13,8765.293722925546
2009-05-14,8887.150049558844
2009-05-15,9108.24502255428
2009-05-18,9274.06498774809
2009-05-19,9600.445140330607
2009-05-20,9693.799147226342
2009-05-21,9604.113701789214
2009-05-22,9577.37471012195
2009-05-25,9564.21073267825
2009-05-26,9481.658180968896
2009-05-27,9363.159901689516
2009-05-28,9271.344973450736
2009-05-29,9514.42213007504
2009-06-01,9955.367200681314
2009-06-02,9747.50604007288
2009-06-03,9141.143525045045
2009-06-04,9189.931065552215
2009-06-05,9050.563250174302
2009-06-08,9052.251852406524
2009-06-09,9104.830082652117
2009-06-10,9461.676451850915
2009-06-11,9651.096610387025
2009-06-12,9536.379784691893
2009-06-15,9147.753774671146
2009-06-16,9247.210453358617
2009-06-17,8946.745795208983
2009-06-18,9071.743030354797
2009-06-19,9036.186714671967
2009-06-22,8592.721851960716
2009-06-23,8632.170915133654
2009-06-24,9157.95625937687
2009-06-25,8915.76300021261
2009-06-26,9212.685266014025
2009-06-29,9490.380623232993
2009-06-30,9409.436159584637
2009-07-01,9865.110078692944
2009-07-02,9358.813646911318
2009-07-03,9351.318887239762
2009-07-06,9145.729173968019
2009-07-07,9137.321492432078
2009-07-08,8990.838687089214
2009-07-09,9051.651179317765
2009-07-10,8989.005857257383
2009-07-13,9115.60829547386
2009-07-14,9210.366339035103
2009-07-15,9770.642953283257
2009-07-16,9704.7291447063
2009-07-17,9885.655069619672
2009-07-20,10034.17432651858
2009-07-21,10303.619262980857
2009-07-22,10302.451133171095
2009-07-23,10828.625581819053
2009-07-24,10907.622211760614
2009-07-27,10747.137248684046
2009-07-28,10681.722655322254
2009-07-29,10725.405473051742
2009-07-30,11103.73128443677
2009-07-31,11326.956411909105
2009-08-03,11903.72366063981
2009-08-04,11485.14692084
2009-08-05,11415.942507165897
2009-08-06,11410.554440995544
2009-08-07,11631.742380684655
2009-08-10,11411.970457610614
2009-08-11,10925.475919001712
2009-08-12,11354.002798637215
2009-08-13,11554.14170440124
2009-08-14,11364.65613535794
2009-08-17,10945.764751424476
2009-08-18,11290.871152617769
