Date,SINGAPORE VALUE
2012-02-28,15577.317931518683
2012-02-29,15739.947140359824
2012-03-01,15682.411593837138
2012-03-02,15743.891765942115
2012-03-05,15569.238264967606
2012-03-06,15188.531843822202
2012-03-07,15072.372128118832
2012-03-08,15558.702604829607
2012-03-09,15469.04315708216
2012-03-12,15373.47315201855
2012-03-13,15541.03657822584
2012-03-14,15611.06095276948
2012-03-15,15657.318039629503
2012-03-16,15713.007365216281
2012-03-19,15614.597254756989
2012-03-20,15585.297342157106
2012-03-21,15612.470638718121
2012-03-22,15461.105776288865
2012-03-23,15521.95648856999
2012-03-26,15477.216183427765
2012-03-27,15828.02773716824
2012-03-28,15797.595944539336
2012-03-29,15618.807118286908
2012-03-30,15713.312643220388
2012-04-02,15748.684236733136
2012-04-03,15758.620249551783
2012-04-04,15476.649762296074
2012-04-05,15400.16533561498
2012-04-06,15400.16533561498
2012-04-09,15219.729755203156
2012-04-10,15307.181638486149
2012-04-11,15209.889331633778
2012-04-12,15402.965547718964
2012-04-13,15520.936990573437
2012-04-16,15449.577264287636
2012-04-17,15476.77895060613
2012-04-18,15536.02268816207
2012-04-19,15609.405502570544
2012-04-20,15627.793132917535
2012-04-23,15457.18007911656
2012-04-24,15586.818104912938
2012-04-25,15689.860760499738
2012-04-26,15746.610716003517
2012-04-27,15912.604436294308
2012-04-30,15960.838060875978
2012-05-01,15980.857724233743
2012-05-02,16055.385657029728
2012-05-03,16000.868428778604
2012-05-04,15870.638243761308
2012-05-07,15516.600550064892
2012-05-08,15565.979887209205
2012-05-09,15410.00964799851
2012-05-10,15595.800756799834
2012-05-11,15528.761215531247
2012-05-14,15271.616880051772
2012-05-15,15354.605563799309
2012-05-16,15031.08666813884
2012-05-17,15035.622781646845
2012-05-18,14644.648873321137
2012-05-21,14673.28166035246
2012-05-22,14869.910317209054
2012-05-23,14526.23897435706
2012-05-24,14612.881927025244
2012-05-25,14568.7046585372
2012-05-28,14657.569761295816
2012-05-29,14729.122741649926
2012-05-30,14547.775442590888
2012-05-31,14591.521544561483
2012-06-01,14341.896509031048
2012-06-04,14200.406248526457
2012-06-05,14280.672852178928
2012-06-06,14555.43903774757
2012-06-07,14628.610650155257
2012-06-08,14408.521175822092
2012-06-11,14691.633479207547
2012-06-12,14757.411112437896
2012-06-13,14806.557614592472
2012-06-14,14695.983624559147
2012-06-15,15053.64290229958
2012-06-18,15109.440690297553
2012-06-19,15268.86469355555
2012-06-20,15330.702899418386
2012-06-21,15133.182906980739
2012-06-22,15069.197631265239
2012-06-25,14979.364022201915
2012-06-26,14980.840152047213
2012-06-27,15216.247647877852
2012-06-28,15208.706682439348
2012-06-29,15543.47508130831
2012-07-02,15636.15131117262
2012-07-03,15949.702840866441
2012-07-04,15865.937735624228
2012-07-05,16023.56435272739
2012-07-06,16007.629445654813
2012-07-09,15749.457621016189
2012-07-10,16009.621309457645
2012-07-11,16193.874971283663
2012-07-12,15963.408946790265
2012-07-13,16150.363741303829
2012-07-16,16219.32323018602
2012-07-17,16297.084618815108
2012-07-18,16406.337701409877
2012-07-19,16604.82845472561
2012-07-20,16521.046731471994
2012-07-23,16196.961987082477
2012-07-24,16329.175609302672
2012-07-25,16338.497794979014
2012-07-26,16577.793719524285
2012-07-27,16594.346927310708
2012-07-30,16782.7716602961
2012-07-31,16861.134717203277
2012-08-01,16907.413059341332
2012-08-02,16767.58507961953
2012-08-03,16922.738385388107
2012-08-06,17031.812275826607
2012-08-07,16936.724169302546
2012-08-08,16906.27729116443
2012-08-09,16904.314511138447
2012-08-10,16808.793574532185
2012-08-13,16866.953896203893
2012-08-14,16978.664945516557
2012-08-15,16881.80706203122
2012-08-16,16869.209611051658
2012-08-17,16799.08611420922
2012-08-20,16810.704241068575
2012-08-21,16877.682718867603
2012-08-22,16771.578265914584
2012-08-23,16862.677373803814
2012-08-24,16753.513439663384
2012-08-27,16717.99203306416
2012-08-28,16659.15802389639
2012-08-29,16716.93008164775
2012-08-30,16527.816914762323
2012-08-31,16650.568149973205
2012-09-03,16623.903429300382
2012-09-04,16557.153907869008
2012-09-05,16457.457203190548
2012-09-06,16515.604967454994
2012-09-07,16742.480400512995
2012-09-10,16798.67207698556
2012-09-11,16880.01322785139
2012-09-12,17002.725532194054
2012-09-13,16976.91984567864
2012-09-14,17323.973200426266
2012-09-17,17309.31630586771
2012-09-18,17169.700830951228
2012-09-19,17217.60378531499
2012-09-20,17148.74164642906
2012-09-21,17291.55162923677
2012-09-24,17086.034685433875
2012-09-25,17155.931021759723
2012-09-26,16940.982878315113
2012-09-27,17098.11708645453
2012-09-28,17123.219496438043
2012-10-01,17088.188131525403
2012-10-02,17119.587691344455
2012-10-03,17017.997885706594
2012-10-04,17177.219249264264
2012-10-05,17306.005043523004
2012-10-08,17051.739391347735
2012-10-09,17029.440342474023
2012-10-10,16900.24653605596
2012-10-11,16891.63890656134
2012-10-12,16983.518360505965
2012-10-15,16988.445997340637
2012-10-16,17029.992039171426
2012-10-17,17130.910653932493
2012-10-18,17168.250635936776
2012-10-19,17030.60384270361
2012-10-22,16991.70198264345
2012-10-23,16919.230180855662
2012-10-24,16875.03401225902
2012-10-25,17015.399388934336
2012-10-26,17005.363340921285
2012-10-29,16814.821905292963
2012-10-30,16859.294963093864
2012-10-31,16812.04276549531
2012-11-01,16706.754762577868
2012-11-02,16766.55697052813
2012-11-05,16721.05741520007
2012-11-06,16710.95598680696
2012-11-07,16926.908950202273
2012-11-08,16732.130741582878
2012-11-09,16692.395260865378
2012-11-12,16732.740567749126
2012-11-13,16743.91332816605
2012-11-14,16617.17711007873
2012-11-15,16351.62653470633
2012-11-16,16253.129800771958
2012-11-19,16340.950331499422
2012-11-20,16404.15423643352
2012-11-21,16394.495039076435
2012-11-22,16555.544014267398
2012-11-23,16621.283220110614
2012-11-26,16711.307528403446
2012-11-27,16804.989385085664
2012-11-28,16908.95547903526
2012-11-29,17103.508288356097
2012-11-30,17225.739188945736
2012-12-03,17192.187341008976
2012-12-04,17257.79249109326
2012-12-05,17326.372669718377
2012-12-06,17336.98163754714
2012-12-07,17567.443422209966
2012-12-10,17556.05218305642
2012-12-11,17573.143051234063
2012-12-12,17684.58576813754
2012-12-13,17693.80661714221
2012-12-14,17776.778334741153
2012-12-17,17706.796096989525
2012-12-18,17712.001058969545
2012-12-19,17685.230276118593
2012-12-20,17788.423328381916
2012-12-21,17705.713640855032
2012-12-24,17746.5880072743
2012-12-25,17746.5880072743
2012-12-26,17763.421648752395
2012-12-27,17745.62427120439
2012-12-28,17824.358631919415
2012-12-31,17711.235384588545
2013-01-01,17711.235384588545
2013-01-02,17860.37208863168
2013-01-03,17911.96419684691
2013-01-04,17819.75134501306
2013-01-07,17709.437126913144
2013-01-08,17616.01572246514
2013-01-09,17749.028007481033
2013-01-10,17989.54911800484
2013-01-11,17902.77631362534
2013-01-14,17713.561254056996
2013-01-15,17668.709252510234
2013-01-16,17798.70577033961
2013-01-17,17767.281061073172
2013-01-18,17776.97996708584
2013-01-21,17766.999531822916
2013-01-22,17729.660028721984
2013-01-23,17778.502103136674
2013-01-24,17862.45788978369
2013-01-25,17785.763471520975
2013-01-28,17741.75924751496
2013-01-29,17807.61066489273
2013-01-30,17925.65117966746
2013-01-31,17908.58564678972
2013-02-01,17927.863765455913
2013-02-04,17984.917568229022
2013-02-05,17918.741295295527
2013-02-06,17949.588456909933
2013-02-07,17918.74116333965
2013-02-08,18006.023636877573
2013-02-11,17956.595980144837
2013-02-12,17969.795359676846
2013-02-13,18141.457931991245
2013-02-14,18063.08505717554
2013-02-15,18019.77916087577
2013-02-18,18052.630320377004
2013-02-19,18191.605806304513
2013-02-20,18312.256794816967
2013-02-21,18127.825604639263
2013-02-22,18128.421527303646
2013-02-25,18073.315027849483
2013-02-26,17915.28571213303
2013-02-27,17935.750378658813
2013-02-28,17974.478800045646
2013-03-01,17906.892963988925
2013-03-04,17647.831232344273
2013-03-05,17758.90906890215
2013-03-06,17918.084699620627
2013-03-07,17978.077989208665
2013-03-08,17832.94160367369
2013-03-11,17851.506414601652
2013-03-12,18050.366381984444
2013-03-13,17996.19387081608
2013-03-14,18034.432274123785
2013-03-15,18020.303492545085
2013-03-18,17857.140234230643
2013-03-19,17889.00261389875
2013-03-20,17760.88866566768
2013-03-21,18013.164474282963
2013-03-22,17939.91205570603
2013-03-25,18118.62103089559
2013-03-26,18236.284953175364
2013-03-27,18364.121615542
2013-03-28,18364.887038379213
2013-03-29,18364.887038379213
2013-04-01,18281.994662231467
2013-04-02,18395.104533663725
2013-04-03,18484.331705252367
2013-04-04,18425.981180357077
2013-04-05,18401.142002501812
2013-04-08,18276.66188790214
2013-04-09,18412.127682416307
2013-04-10,18418.846970729017
2013-04-11,18480.24447030221
2013-04-12,18436.432828591576
2013-04-15,18360.500133247282
2013-04-16,18392.36352932582
2013-04-17,18376.079457671887
2013-04-18,18547.13893579665
2013-04-19,18529.504970003592
2013-04-22,18462.663208336104
2013-04-23,18319.815106827056
2013-04-24,18595.290041455693
2013-04-25,18845.239030432404
2013-04-26,18961.838680382545
2013-04-29,19231.20050862672
2013-04-30,19439.54279537196
2013-05-01,19415.269949108824
2013-05-02,19602.12261477706
2013-05-03,19437.359893157714
2013-05-06,19603.40504230963
2013-05-07,19557.367226696566
2013-05-08,19816.78097256517
2013-05-09,19944.68018769915
2013-05-10,19829.735309695683
2013-05-13,19765.358047523336
2013-05-14,19830.344025060702
2013-05-15,19758.45984493481
2013-05-16,19673.156245129037
2013-05-17,19613.257142114937
2013-05-20,19706.24789960408
2013-05-21,19491.754142368245
2013-05-22,19489.432517221405
2013-05-23,19058.27221270603
2013-05-24,19069.876009673288
2013-05-27,19130.69828221059
2013-05-28,19004.958907528024
2013-05-29,18773.388674287173
2013-05-30,18636.667337819108
2013-05-31,18469.568236800365
2013-06-03,18508.80849993831
2013-06-04,18640.313108470426
2013-06-05,18405.333999426035
2013-06-06,18107.883999136466
2013-06-07,18120.081676322854
2013-06-10,17904.957673297267
2013-06-11,17971.377564447565
2013-06-12,17844.213590692474
2013-06-13,17738.983451233573
2013-06-14,17928.03302133604
2013-06-17,17919.938800803408
2013-06-18,18067.437229260348
2013-06-19,18041.381968245387
2013-06-20,17232.19525475385
2013-06-21,17174.219041879995
2013-06-24,16793.48212506077
2013-06-25,17158.126729972235
2013-06-26,17215.741053703026
2013-06-27,17413.865373381497
2013-06-28,17533.970530860384
2013-07-01,17433.70146821797
2013-07-02,17594.361373535627
2013-07-03,17275.84660733106
2013-07-04,17389.91244147989
2013-07-05,17417.621333327224
2013-07-08,17283.126567907442
2013-07-09,17434.30451995159
2013-07-10,17699.00590487693
2013-07-11,18327.551130287935
2013-07-12,18165.60960977282
2013-07-15,18163.58533946776
2013-07-16,18211.63193513885
2013-07-17,18069.28078076955
2013-07-18,18115.653490335564
2013-07-19,18127.219752943354
2013-07-22,18373.266270831977
2013-07-23,18472.652873655912
2013-07-24,18566.4959362758
2013-07-25,18415.3091398048
2013-07-26,18513.797394841797
2013-07-29,18481.688789515043
2013-07-30,18463.376808274268
2013-07-31,18294.363613378795
2013-08-01,18481.09300844626
2013-08-02,18641.639251267305
2013-08-05,18637.7437440661
2013-08-06,18507.43413555197
2013-08-07,18569.09459449396
2013-08-08,18679.08906817704
2013-08-09,18706.978582112766
2013-08-12,18628.78138304044
2013-08-13,18590.963826319792
2013-08-14,18554.265000551557
2013-08-15,18370.86681494241
2013-08-16,18306.03001450676
2013-08-19,18135.48727957239
2013-08-20,17868.33276683885
2013-08-21,17645.528216452654
2013-08-22,17429.786083137158
2013-08-23,17489.266702887202
2013-08-26,17527.323781906012
2013-08-27,17260.653879949678
2013-08-28,17218.901768078886
2013-08-29,17356.7811336323
2013-08-30,17297.904348954784
2013-09-02,17497.119120448737
2013-09-03,17425.604601443123
2013-09-04,17227.122914979984
2013-09-05,17284.95230711567
2013-09-06,17415.377427261734
2013-09-09,17699.632912417117
2013-09-10,17816.29125834238
2013-09-11,17830.74405049568
2013-09-12,17933.72525429597
2013-09-13,17897.608518392997
2013-09-16,18351.63408026591
2013-09-17,18382.08771276478
2013-09-18,18440.56915636542
2013-09-19,18881.32766581397
2013-09-20,18773.947840918197
2013-09-23,18678.274898226882
2013-09-24,18613.92175698753
2013-09-25,18647.773562557697
2013-09-26,18585.487075893863
2013-09-27,18638.7934904358
2013-09-30,18394.56875953716
2013-10-01,18534.180978269414
2013-10-02,18442.34202256269
2013-10-03,18428.91197493221
2013-10-04,18478.451733380374
2013-10-07,18403.753417643413
2013-10-08,18433.033573075772
2013-10-09,18428.34773726094
2013-10-10,18516.776972282216
2013-10-11,18552.546582315124
2013-10-14,18536.321682250054
2013-10-15,18558.498955736562
2013-10-16,18576.797809771848
2013-10-17,18664.839120237346
2013-10-18,18772.519022226385
2013-10-21,18741.439567581005
2013-10-22,18970.876200651186
2013-10-23,18918.29532195901
2013-10-24,19039.683305209204
2013-10-25,18957.04037474539
2013-10-28,18943.16782871739
2013-10-29,19007.762508431184
2013-10-30,19245.781976449318
2013-10-31,19058.81777952554
2013-11-01,18913.709751976552
2013-11-04,18925.387192468606
2013-11-05,18952.817200028407
2013-11-06,19047.19550214668
2013-11-07,19037.09104812314
2013-11-08,18917.39709673122
2013-11-11,18936.036251589794
2013-11-12,18884.017523395094
2013-11-13,18835.135893008828
2013-11-14,18982.759186323266
2013-11-15,19038.266068257202
2013-11-18,19052.94334371788
2013-11-19,18998.71304571121
2013-11-20,18976.715401712412
2013-11-21,18821.796036138167
2013-11-22,18840.463154801208
2013-11-25,18833.063789381184
2013-11-26,18844.831916152503
2013-11-27,18807.757197439347
2013-11-28,18853.796142667532
2013-11-29,18836.721454222665
2013-12-02,18801.657506398205
2013-12-03,18766.568582993983
2013-12-04,18588.355658927576
2013-12-05,18371.65843239841
2013-12-06,18353.003821911596
2013-12-09,18399.517035246074
2013-12-10,18250.564496455758
2013-12-11,18040.710137588085
2013-12-12,18057.25687815088
2013-12-13,18033.656945578456
2013-12-16,17956.34576389267
2013-12-17,18012.93138951991
2013-12-18,17895.35106947913
2013-12-19,17855.434433052065
2013-12-20,18066.5600782295
2013-12-23,18202.844150060107
2013-12-24,18270.14404739247
2013-12-25,18270.14404739247
2013-12-26,18300.75338056462
2013-12-27,18446.761319971374
2013-12-30,18406.81167555518
2013-12-31,18583.34924876407
2014-01-01,18583.34924876407
2014-01-02,18525.02337570886
2014-01-03,18293.748101347486
2014-01-06,18226.352567847123
2014-01-07,18155.327356460988
2014-01-08,18361.265801405934
2014-01-09,18287.068318198573
2014-01-10,18346.68647903362
2014-01-13,18316.8981599427
2014-01-14,18171.86674898709
2014-01-15,18136.27877922464
2014-01-16,18130.12456008311
2014-01-17,18136.186595553518
2014-01-20,18054.37676185759
2014-01-21,18035.05264591699
2014-01-22,18031.984420294048
2014-01-23,17828.622617181023
2014-01-24,17667.102503583472
2014-01-27,17626.341146074174
2014-01-28,17751.313211735436
2014-01-29,17669.078553090563
2014-01-30,17574.181521960818
2014-01-31,17529.180930532875
2014-02-03,17442.859971004145
2014-02-04,17336.83414947624
2014-02-05,17307.31988492022
2014-02-06,17470.93173512633
2014-02-07,17577.144520330363
2014-02-10,17550.57288331693
2014-02-11,17668.885119017155
2014-02-12,17681.343002955004
2014-02-13,17729.41206181695
2014-02-14,17804.07719371348
2014-02-17,17970.892134783015
2014-02-18,17942.534476648
2014-02-19,18039.23526373062
2014-02-20,18006.25678352109
2014-02-21,18047.359398752673
2014-02-24,18111.79715361532
2014-02-25,18169.744653318914
2014-02-26,18034.613857852
2014-02-27,18069.410899215134
2014-02-28,18051.82109457246
2014-03-03,17912.78342919083
2014-03-04,17999.523396756198
2014-03-05,17968.12838536142
2014-03-06,18187.45732401095
2014-03-07,18114.00159760326
2014-03-10,18013.68479390136
2014-03-11,18089.716096757915
2014-03-12,17896.987318530948
2014-03-13,17843.30061580445
2014-03-14,17813.116216425326
2014-03-17,17928.058138705426
2014-03-18,17923.35196567123
2014-03-19,17854.67202848043
2014-03-20,17576.711805886258
2014-03-21,17809.676351386996
2014-03-24,18010.907395092065
2014-03-25,18037.363412071183
2014-03-26,18252.47234001271
2014-03-27,18368.17055047819
2014-03-28,18474.10413457292
2014-03-31,18560.460268293074
2014-04-01,18596.723138792335
2014-04-02,18614.668913700807
2014-04-03,18750.117650707827
2014-04-04,18788.828023205442
2014-04-07,18681.94968155396
2014-04-08,18869.537249901838
2014-04-09,18992.9066038231
2014-04-10,19053.401661109852
2014-04-11,18994.48247725196
2014-04-14,18977.693708237923
2014-04-15,19084.07663723455
2014-04-16,19198.833295865334
2014-04-17,19194.011646945233
2014-04-18,19194.011646945233
2014-04-21,19122.741030828536
2014-04-22,19196.9829885887
2014-04-23,19056.19363996489
2014-04-24,19199.059965991866
2014-04-25,19112.276359355266
2014-04-28,19053.11953261964
2014-04-29,19104.297218705768
2014-04-30,19279.97771947454
2014-05-01,19323.04745800766
2014-05-02,19385.65291906384
2014-05-05,19403.08796753767
2014-05-06,19464.946743276905
2014-05-07,19414.348834512155
2014-05-08,19538.867024275904
2014-05-09,19558.025421124516
2014-05-12,19433.336180647464
2014-05-13,19419.111628701234
2014-05-14,19641.45819522245
2014-05-15,19696.243932104535
2014-05-16,19679.6260264374
2014-05-19,19700.755008408483
2014-05-20,19689.023116359836
2014-05-21,19732.29995975062
2014-05-22,19723.090811701997
2014-05-23,19758.875628127
2014-05-26,19770.44777733881
2014-05-27,19654.928707452014
2014-05-28,19635.22783803307
2014-05-29,19869.151418387217
2014-05-30,19782.169524164718
2014-06-02,19734.795473623242
2014-06-03,19682.776303538336
2014-06-04,19654.65674627516
2014-06-05,19652.484425620565
2014-06-06,19789.35668014239
2014-06-09,19828.320132743276
2014-06-10,19813.416190976666
2014-06-11,19790.14862593281
2014-06-12,19820.450207235383
2014-06-13,19800.741983595057
2014-06-16,19789.66679399809
2014-06-17,19638.41556932185
2014-06-18,19694.899301221907
2014-06-19,19664.515922118597
2014-06-20,19536.280074426526
2014-06-23,19570.024863337978
2014-06-24,19603.87049468604
2014-06-25,19621.992406744765
2014-06-26,19703.279151443025
2014-06-27,19690.34892451131
2014-06-30,19632.607517248267
2014-07-01,19541.722909610213
2014-07-02,19619.972178912616
2014-07-03,19655.800921259455
2014-07-04,19663.256840452163
2014-07-07,19695.97153741424
2014-07-08,19689.023603989404
2014-07-09,19692.700459047257
2014-07-10,19660.444539455228
2014-07-11,19805.031337848697
2014-07-14,19822.462638115438
2014-07-15,19850.795679751645
2014-07-16,19933.05126738369
2014-07-17,19998.94322064402
2014-07-18,20022.345195461447
2014-07-21,20044.25105959836
2014-07-22,20093.24005551606
2014-07-23,20287.297570409148
2014-07-24,20331.3549907849
2014-07-25,20330.74936173012
2014-07-28,20317.405055285086
2014-07-29,20356.74444308711
2014-07-30,20346.23708957225
2014-07-31,20473.141228171517
2014-08-01,20345.838674682545
2014-08-04,20192.82959611998
2014-08-05,20307.668060026266
2014-08-06,20373.643815382802
2014-08-07,20334.477738816422
2014-08-08,20137.424347319942
2014-08-11,20329.117702677715
2014-08-12,20277.29376617318
2014-08-13,20353.852941185753
2014-08-14,20340.00311190869
2014-08-15,20417.9397642918
2014-08-18,20424.798970040025
2014-08-19,20478.478175937504
2014-08-20,20439.960123644105
2014-08-21,20500.009670425065
2014-08-22,20485.350990571013
2014-08-25,20523.823437348616
2014-08-26,20514.332136646848
2014-08-27,20619.176439502902
2014-08-28,20540.681836614232
2014-08-29,20540.789344073357
2014-09-01,20402.46712947747
2014-09-02,20392.185699654965
2014-09-03,20498.803534754778
2014-09-04,20393.218736987394
2014-09-05,20408.866402847932
2014-09-08,20366.354314887605
2014-09-09,20277.81849790318
2014-09-10,20222.787781555355
2014-09-11,20235.26427305209
2014-09-12,20270.514530522472
2014-09-15,20038.066727401674
2014-09-16,19838.61830375509
2014-09-17,19957.461773465464
2014-09-18,19840.820353710602
2014-09-19,19928.077680463506
2014-09-22,19813.369000210914
2014-09-23,19886.84415703061
2014-09-24,19924.202355047375
2014-09-25,19822.336614793257
2014-09-26,19829.37394935195
2014-09-29,19820.153793018024
2014-09-30,19793.674797930544
2014-10-01,19736.23594958038
2014-10-02,19656.86921086735
2014-10-03,19593.302560817625
2014-10-06,19652.965581383956
2014-10-07,19570.867616005187
2014-10-08,19487.045932002886
2014-10-09,19775.106986323044
2014-10-10,19478.47986762207
2014-10-13,19369.58900083013
2014-10-14,19288.73143430465
2014-10-15,19336.156464352123
2014-10-16,19048.304587131806
2014-10-17,19054.1530354332
2014-10-20,19235.174145828474
2014-10-21,19363.976871788385
2014-10-22,19355.204040193483
2014-10-23,19543.738227167523
2014-10-24,19448.28291637086
2014-10-27,19453.45878045206
2014-10-28,19413.389890234695
2014-10-29,19486.026157812248
2014-10-30,19368.630726908523
2014-10-31,19469.789049646886
2014-11-03,19533.754729725508
2014-11-04,19543.688639833726
2014-11-05,19548.24279132343
2014-11-06,19587.762700014493
2014-11-07,19614.49696132949
2014-11-10,19758.946479785875
2014-11-11,19681.688638224274
2014-11-12,19748.50902321253
2014-11-13,19831.865894078543
2014-11-14,19798.287307822102
2014-11-17,19676.061149136316
2014-11-18,19838.174356801384
2014-11-19,19823.375103136797
2014-11-20,19729.85710213027
2014-11-21,19931.353073325063
2014-11-24,19749.808455155147
2014-11-25,19844.718821507835
2014-11-26,19968.55448424158
2014-11-27,19924.62574863396
2014-11-28,19836.989646886872
2014-12-01,19444.958655927865
2014-12-02,19567.2236072289
2014-12-03,19351.708206840234
2014-12-04,19331.497652431768
2014-12-05,19315.31043374746
2014-12-08,19183.739534592904
2014-12-09,19510.02725708143
2014-12-10,19639.242099675328
2014-12-11,19607.27884028604
2014-12-12,19675.722270579514
2014-12-15,19584.178328928487
2014-12-16,19272.57806753751
2014-12-17,19305.538002226378
2014-12-18,19263.057968129517
2014-12-19,19426.236843164654
2014-12-22,19701.93513922077
2014-12-23,19635.329434251875
2014-12-24,19729.162570715725
2014-12-25,19729.162570715725
2014-12-26,19742.57679121355
2014-12-29,19857.97411284672
2014-12-30,19858.77145705238
2014-12-31,19754.1509830246
2015-01-01,19754.1509830246
2015-01-02,19707.72279410602
2015-01-05,19440.373951435744
2015-01-06,19196.410295886155
2015-01-07,19193.308554669064
2015-01-08,19547.800060363796
2015-01-09,19513.421401898642
2015-01-12,19516.116080464817
2015-01-13,19501.34953906964
2015-01-14,19429.57832436785
2015-01-15,19570.094760972006
2015-01-16,19473.789719191405
2015-01-19,19423.225689911633
2015-01-20,19514.17030968136
2015-01-21,19640.520767442318
2015-01-22,19671.80802137035
2015-01-23,19714.75504646192
2015-01-26,19832.724219007607
2015-01-27,19833.175959724642
2015-01-28,19762.757804736
2015-01-29,19753.149384475808
2015-01-30,19628.096720896312
2015-02-02,19800.284642791008
2015-02-03,19815.849988120695
2015-02-04,19911.273198049174
2015-02-05,19827.557340775904
2015-02-06,19934.017563111433
2015-02-09,19751.33470861308
2015-02-10,19760.67844776614
2015-02-11,19718.572841209763
2015-02-12,19673.093824674048
2015-02-13,19773.3835147797
2015-02-16,19881.351602483137
2015-02-17,19848.518649896367
2015-02-18,19922.108109175086
2015-02-19,19939.692449626215
2015-02-20,19930.544555717184
2015-02-23,19801.864645053713
2015-02-24,20011.602321807157
2015-02-25,20108.992755688963
2015-02-26,20007.68419841202
2015-02-27,19798.497788214085
2015-03-02,19689.344497507638
2015-03-03,19735.90134585283
2015-03-04,19620.007581781458
2015-03-05,19487.48930068014
2015-03-06,19489.78320355162
2015-03-09,19336.622152622247
2015-03-10,19222.86689306456
2015-03-11,19131.110915151658
2015-03-12,19232.020191023585
2015-03-13,19091.746490792866
2015-03-16,19160.246653363032
2015-03-17,19155.426887692454
2015-03-18,19072.823872934525
2015-03-19,19352.492199087123
2015-03-20,19596.277801479264
2015-03-23,19843.789379684036
2015-03-24,19882.012545539892
2015-03-25,19938.223081995027
2015-03-26,20015.376259219585
2015-03-27,20116.083830231644
2015-03-30,19997.62371454827
2015-03-31,20022.804207820398
2015-04-01,20104.841673759107
2015-04-02,20258.078429433615
2015-04-03,20258.078429433615
2015-04-06,20403.86285753039
2015-04-07,20352.902112025607
2015-04-08,20374.919156160533
2015-04-09,20358.94252522038
2015-04-10,20285.013103819583
2015-04-13,20226.018603692683
2015-04-14,20719.39845622314
2015-04-15,20738.74461362852
2015-04-16,20748.134765009025
2015-04-17,20840.02444047464
2015-04-20,20682.67420085062
2015-04-21,20556.61095193574
2015-04-22,20577.187380747477
2015-04-23,20602.54901645323
2015-04-24,20894.62441096904
2015-04-27,21073.905527142477
2015-04-28,21140.537759471837
2015-04-29,21147.108029051025
2015-04-30,21035.8628882112
2015-05-01,20978.003153603633
2015-05-04,20778.189508662894
2015-05-05,20664.859412744172
2015-05-06,20751.708335530835
2015-05-07,20485.580177961816
2015-05-08,20606.31772653191
2015-05-11,20636.121710386895
2015-05-12,20488.59304304622
2015-05-13,20716.787935809487
2015-05-14,20878.41104509447
2015-05-15,20918.277342252197
2015-05-18,20849.121834490496
2015-05-19,20617.909134746347
2015-05-20,20479.28917345541
2015-05-21,20546.57494092852
2015-05-22,20575.835427823247
2015-05-25,20550.985224764725
2015-05-26,20371.388467220924
2015-05-27,20106.828779835832
2015-05-28,19994.597400688945
2015-05-29,19953.168927940176
2015-06-01,19888.034924947897
2015-06-02,19697.394494955264
2015-06-03,19858.636174588602
2015-06-04,19739.92687002679
2015-06-05,19537.008650936987
2015-06-08,19413.245272667093
2015-06-09,19421.65752144071
2015-06-10,19752.780581238636
2015-06-11,19812.633408488193
2015-06-12,19915.23377612225
2015-06-15,19691.771257251537
2015-06-16,19680.866705746823
2015-06-17,19727.54505821578
2015-06-18,19874.908387307496
2015-06-19,19839.00515279751
2015-06-22,19933.793745138686
2015-06-23,19945.428404969418
2015-06-24,19899.163202112264
2015-06-25,19918.16878786901
2015-06-26,19672.78265355373
2015-06-29,19482.837937581557
2015-06-30,19693.59840020078
2015-07-01,19619.782916040494
2015-07-02,19666.29003324014
2015-07-03,19792.59629832523
2015-07-06,19746.7848637635
2015-07-07,19667.813345063463
2015-07-08,19475.684179479384
2015-07-09,19382.782306141555
2015-07-10,19417.15958847593
2015-07-13,19495.70398042795
2015-07-14,19463.567308732527
2015-07-15,19425.265315666657
2015-07-16,19529.012680740616
2015-07-17,19518.00682819019
2015-07-20,19512.589127179224
2015-07-21,19610.36985582248
2015-07-22,19488.99410915655
2015-07-23,19497.635775284733
2015-07-24,19454.9498245552
2015-07-27,19337.64766448359
2015-07-28,19175.131339684613
2015-07-29,19185.018242793114
2015-07-30,18954.09187028061
2015-07-31,18816.13487790675
2015-08-03,18589.759260362836
2015-08-04,18617.12885258338
2015-08-05,18558.71933356396
2015-08-06,18537.59612122875
2015-08-07,18536.9529190532
2015-08-10,18546.605829357224
2015-08-11,17896.660055848406
2015-08-12,17444.050367169337
2015-08-13,17682.73690942311
2015-08-14,17707.870129145882
2015-08-17,17399.294509648702
2015-08-18,17372.517834403006
2015-08-19,17284.159298095656
2015-08-20,17108.304115007744
2015-08-21,16845.713412633253
2015-08-24,16131.274563526842
2015-08-25,16601.668350106305
2015-08-26,16399.140188088124
2015-08-27,16865.901196477265
2015-08-28,16863.056864707185
2015-08-31,16552.759706129316
2015-09-01,16330.249457509222
2015-09-02,16244.829927077682
2015-09-03,16438.402376382586
2015-09-04,16176.397442301088
2015-09-07,15998.910618101107
2015-09-08,16298.29783847749
2015-09-09,16721.06645402878
2015-09-10,16413.407397395997
2015-09-11,16413.963439217347
2015-09-14,16488.488219525356
2015-09-15,16412.973762994046
2015-09-16,16607.29541925136
2015-09-17,16760.673012373132
2015-09-18,16769.743646270694
2015-09-21,16606.58004537944
2015-09-22,16408.794005087995
2015-09-23,16192.10448767245
