Date,NORWAY VALUE
2006-01-19,4744.87581449296
2006-01-20,4835.217174741211
2006-01-23,4877.212422542184
2006-01-24,4940.646493768024
2006-01-25,4941.772651254097
2006-01-26,4947.6591538853545
2006-01-27,5008.926475652412
2006-01-30,5026.707157996339
2006-01-31,5052.070802745757
2006-02-01,5119.034305548934
2006-02-02,5102.450464901725
2006-02-03,4968.137790272126
2006-02-06,5010.020881561018
2006-02-07,4918.754400672569
2006-02-08,4905.454682063101
2006-02-09,4934.102232157861
2006-02-10,4889.7811978174495
2006-02-13,4844.138284432531
2006-02-14,4775.4396513241045
2006-02-15,4869.1251918511525
2006-02-16,4898.067115396413
2006-02-17,4992.014247086177
2006-02-20,5041.944408664427
2006-02-21,5075.153735659738
2006-02-22,5039.8859618551205
2006-02-23,5118.403716902882
2006-02-24,5141.480302812548
2006-02-27,5126.839828950257
2006-02-28,5069.077813967578
2006-03-01,5152.768230280397
2006-03-02,5148.104845455239
2006-03-03,5218.569275821894
2006-03-06,5199.334095899657
2006-03-07,5129.372137665967
2006-03-08,5086.485067400945
2006-03-09,5089.714916807396
2006-03-10,5090.747077801025
2006-03-13,5148.188721031689
2006-03-14,5208.458827984592
2006-03-15,5211.992733803364
2006-03-16,5307.004676419912
2006-03-17,5453.698592952846
2006-03-20,5478.749297756907
2006-03-21,5391.166156326996
2006-03-22,5472.581015423751
2006-03-23,5526.884502290779
2006-03-24,5552.864542468308
2006-03-27,5568.643363554241
2006-03-28,5556.1016737599975
2006-03-29,5592.196170875464
2006-03-30,5739.087974525971
2006-03-31,5698.983990630201
2006-04-03,5778.5117321343805
2006-04-04,5738.470950326316
2006-04-05,5782.686119707812
2006-04-06,5847.595159640397
2006-04-07,5752.682913608305
2006-04-10,5830.184098303539
2006-04-11,5851.217906457948
2006-04-12,5757.6470640084835
2006-04-13,5739.580801341093
2006-04-14,5739.580801341093
2006-04-17,5833.707593502539
2006-04-18,5909.040799600025
2006-04-19,6036.692574417775
2006-04-20,6135.095479520505
2006-04-21,6140.804688577536
2006-04-24,6224.445772283459
2006-04-25,6170.891727830436
2006-04-26,6256.654544578827
2006-04-27,6141.254780217916
2006-04-28,6110.113282806497
2006-05-01,6125.085162361603
2006-05-02,6223.945895020477
2006-05-03,6277.111573041025
2006-05-04,6320.367604389602
2006-05-05,6344.614042332354
2006-05-08,6247.48249349441
2006-05-09,6370.180828181309
2006-05-10,6410.474461508461
2006-05-11,6482.855596272214
2006-05-12,6325.278323197284
2006-05-15,5959.210079257723
2006-05-16,5902.255106120913
2006-05-17,5888.724916920349
2006-05-18,5532.099728461097
2006-05-19,5555.856525348572
2006-05-22,5324.1060256821465
2006-05-23,5697.859084445821
2006-05-24,5488.524823541307
2006-05-25,5499.241533367263
2006-05-26,5686.093353709501
2006-05-29,5829.693306859062
2006-05-30,5725.239035724575
2006-05-31,5706.8209775407695
2006-06-01,5722.984550228507
2006-06-02,5895.5900341935985
2006-06-05,5920.466978724416
2006-06-06,5659.305484993915
2006-06-07,5598.495100949618
2006-06-08,5205.250091472553
2006-06-09,5391.741276740519
2006-06-12,5224.215614225116
2006-06-13,5012.104811935308
2006-06-14,5064.767929980223
2006-06-15,5393.160533206479
2006-06-16,5302.44285957007
2006-06-19,5266.073294735617
2006-06-20,5190.980022176908
2006-06-21,5218.94844256195
2006-06-22,5267.063971518911
2006-06-23,5407.19395886421
2006-06-26,5376.244060888603
2006-06-27,5499.645248782177
2006-06-28,5400.476674066158
2006-06-29,5479.498329710926
2006-06-30,5531.341045900402
2006-07-03,5617.877162806925
2006-07-04,5656.7161701996765
2006-07-05,5527.609066741582
2006-07-06,5627.026163717896
2006-07-07,5705.469539800271
2006-07-10,5580.251520843142
2006-07-11,5577.123665130935
2006-07-12,5666.216476888404
2006-07-13,5620.2754225837
2006-07-14,5536.3232228635925
2006-07-17,5399.807745534623
2006-07-18,5314.302759657096
2006-07-19,5346.282100940235
2006-07-20,5491.04904923694
2006-07-21,5429.416347830687
2006-07-24,5358.710691680724
2006-07-25,5540.803124954956
2006-07-26,5561.950168071391
2006-07-27,5775.190328968439
2006-07-28,5711.1032318470125
2006-07-31,5751.735970919639
2006-08-01,5751.193866405742
2006-08-02,5839.574233027651
2006-08-03,5777.714914077081
2006-08-04,5826.082797728449
2006-08-07,5835.59083125809
2006-08-08,5835.607935673225
2006-08-09,5805.024712294073
2006-08-10,5667.97861557932
2006-08-11,5658.051130534441
2006-08-14,5608.102437499086
2006-08-15,5699.70952721495
2006-08-16,5698.670571645573
2006-08-17,5648.1927589069455
2006-08-18,5657.065807251474
2006-08-21,5822.890471311961
2006-08-22,5779.393944543241
2006-08-23,5808.101868795045
2006-08-24,5736.158196022239
2006-08-25,5730.178155752638
2006-08-28,5733.8912653439465
2006-08-29,5624.012437164139
2006-08-30,5703.0052535272325
2006-08-31,5697.3297196483845
2006-09-01,5726.096354665874
2006-09-04,5789.245579209526
2006-09-05,5771.892612691327
2006-09-06,5626.858413247119
2006-09-07,5504.829039208722
2006-09-08,5428.616620824493
2006-09-11,5265.406435397878
2006-09-12,5297.535214801677
2006-09-13,5264.110215413923
2006-09-14,5367.988904600859
2006-09-15,5301.920849042378
2006-09-18,5356.6732628823875
2006-09-19,5422.084119093911
2006-09-20,5342.7584787182
2006-09-21,5236.084422651749
2006-09-22,5195.510641376449
2006-09-25,5028.592043760255
2006-09-26,5191.150813963219
2006-09-27,5320.944995800735
2006-09-28,5348.842591971529
2006-09-29,5293.68193811656
2006-10-02,5243.348156650795
2006-10-03,5116.047416911674
2006-10-04,5148.22835970854
2006-10-05,5204.38659500606
2006-10-06,5159.304573066403
2006-10-09,5214.553587007114
2006-10-10,5264.4701056927215
2006-10-11,5210.344425104163
2006-10-12,5264.789148943504
2006-10-13,5343.471197073564
2006-10-16,5400.34173085338
2006-10-17,5365.57983884139
2006-10-18,5442.169552484431
2006-10-19,5533.346018306023
2006-10-20,5560.830229258683
2006-10-23,5444.261149600708
2006-10-24,5469.0011581874605
2006-10-25,5520.004009917574
2006-10-26,5660.671365387837
2006-10-27,5629.7449250257505
2006-10-30,5541.473415111221
2006-10-31,5592.493101441544
2006-11-01,5706.883613145991
2006-11-02,5646.7985140124465
2006-11-03,5690.925348701518
2006-11-06,5791.869173348611
2006-11-07,5802.934363970623
2006-11-08,5786.1228737895
2006-11-09,5851.546468956869
2006-11-10,5887.963869455156
2006-11-13,5845.938723411443
2006-11-14,5864.559744868466
2006-11-15,5874.94189459556
2006-11-16,5939.039136616136
2006-11-17,5735.214224811398
2006-11-20,5772.704670372796
2006-11-21,5826.820695786685
2006-11-22,5857.898432749166
2006-11-23,5829.780132539656
2006-11-24,5889.587750903993
2006-11-27,5809.843140557183
2006-11-28,5716.427866848053
2006-11-29,5913.57325884926
2006-11-30,6008.962591003439
2006-12-01,5980.271731676161
2006-12-04,6011.193698687422
2006-12-05,6027.142527013893
2006-12-06,5988.06008752951
2006-12-07,5981.70382157728
2006-12-08,5973.153559436256
2006-12-11,5937.411765820262
2006-12-12,5980.219065629941
2006-12-13,5947.700330310204
2006-12-14,6051.878902386567
2006-12-15,6080.912991369597
2006-12-18,6457.658408059616
2006-12-19,6455.392574142734
2006-12-20,6594.583560306893
2006-12-21,6517.545242844864
2006-12-22,6485.918510913446
2006-12-25,6485.918510913446
2006-12-26,6484.14789604034
2006-12-27,6487.252140617442
2006-12-28,6567.405312966118
2006-12-29,6598.135113892701
2007-01-01,6598.135113892701
2007-01-02,6712.97227392762
2007-01-03,6535.5968208365075
2007-01-04,6289.4501610275465
2007-01-05,6197.98452299989
2007-01-08,6278.003476839549
2007-01-09,6218.325358953037
2007-01-10,6058.852633833319
2007-01-11,6146.108750061838
2007-01-12,6215.794434416781
2007-01-15,6420.814677211597
2007-01-16,6412.819457160908
2007-01-17,6347.00602049856
2007-01-18,6380.7698169174955
2007-01-19,6477.626379542703
2007-01-22,6546.884118867785
2007-01-23,6603.123568091951
2007-01-24,6773.308134216929
2007-01-25,6775.114389163293
2007-01-26,6792.031265838406
2007-01-29,6894.884762021165
2007-01-30,6866.075339781684
2007-01-31,6946.977868064088
2007-02-01,7009.210464951263
2007-02-02,7030.860416626997
2007-02-05,7037.479507497134
2007-02-06,7056.207268759117
2007-02-07,7107.473633932797
2007-02-08,7011.898198919001
2007-02-09,7039.948608882631
2007-02-12,6993.85025525026
2007-02-13,7122.279177371773
2007-02-14,7266.548814135154
2007-02-15,7216.850935748861
2007-02-16,7202.32631623448
2007-02-19,7211.264984082677
2007-02-20,7136.061261533358
2007-02-21,7111.340151282075
2007-02-22,7103.72412241073
2007-02-23,7172.42443779736
2007-02-26,7224.243150349921
2007-02-27,7015.5256056817
2007-02-28,6809.302659401306
2007-03-01,6723.485550493238
2007-03-02,6739.467612069071
2007-03-05,6544.119081021919
2007-03-06,6625.971152753368
2007-03-07,6690.258489679512
2007-03-08,6846.7570930160255
2007-03-09,6830.351119988374
2007-03-12,6851.587081230203
2007-03-13,6823.299214568925
2007-03-14,6680.256641997366
2007-03-15,6764.339476173773
2007-03-16,6803.7149653875895
2007-03-19,6897.6219866038855
2007-03-20,6905.630075190132
2007-03-21,6995.28458937333
2007-03-22,7094.542068888944
2007-03-23,7179.249580069549
2007-03-26,7160.821915561927
2007-03-27,7071.358610952384
2007-03-28,7140.585398541202
2007-03-29,7189.140435370129
2007-03-30,7159.98531266137
2007-04-02,7195.094723890466
2007-04-03,7182.837337190564
2007-04-04,7155.709296913303
2007-04-05,7216.263956174428
2007-04-06,7216.263956174428
2007-04-09,7176.702207846729
2007-04-10,7311.677506378916
2007-04-11,7332.485163105346
2007-04-12,7306.220820726952
2007-04-13,7369.834364731665
2007-04-16,7485.990200066992
2007-04-17,7471.876308165536
2007-04-18,7373.396139705124
2007-04-19,7362.261242553609
2007-04-20,7471.912098526578
2007-04-23,7542.291643656432
2007-04-24,7530.637381894544
2007-04-25,7557.749020917475
2007-04-26,7583.003704131447
2007-04-27,7526.994343618154
2007-04-30,7597.526334446377
2007-05-01,7565.406731602596
2007-05-02,7664.111468101816
2007-05-03,7682.14081984902
2007-05-04,7713.991245146883
2007-05-07,7792.792599341869
2007-05-08,7552.434783061271
2007-05-09,7542.851554461859
2007-05-10,7433.928416256453
2007-05-11,7352.991276758865
2007-05-14,7347.20410036825
2007-05-15,7531.059219727656
2007-05-16,7573.077141746812
2007-05-17,7508.8916432208225
2007-05-18,7639.944172068006
2007-05-21,7673.087508747395
2007-05-22,7750.730867964246
2007-05-23,7840.702209351461
2007-05-24,7789.271846312097
2007-05-25,7714.392433629084
2007-05-28,7714.392433629084
2007-05-29,7680.605821364115
2007-05-30,7595.934758311229
2007-05-31,7783.197967868726
2007-06-01,7856.260292231454
2007-06-04,7898.249867112879
2007-06-05,7868.620698500448
2007-06-06,7747.470414836457
2007-06-07,7673.229974903274
2007-06-08,7565.074785147004
2007-06-11,7639.092630329008
2007-06-12,7494.704895332239
2007-06-13,7526.500553990839
2007-06-14,7704.988041615229
2007-06-15,7914.786791140015
2007-06-18,7971.571995653726
2007-06-19,7977.627909652848
2007-06-20,8039.7405643750635
2007-06-21,8059.471867980675
2007-06-22,8027.576246650615
2007-06-25,8002.971159286227
2007-06-26,7919.712209825788
2007-06-27,7828.499495422599
2007-06-28,8094.044804783915
2007-06-29,8189.554498321936
2007-07-02,8324.404839694273
2007-07-03,8335.468305683871
2007-07-04,8433.919762780986
2007-07-05,8459.206618727472
2007-07-06,8504.851087606065
2007-07-09,8565.06304295911
2007-07-10,8489.760779118229
2007-07-11,8521.24615942851
2007-07-12,8755.565105517884
2007-07-13,8780.351138389537
2007-07-16,8823.786430297996
2007-07-17,8719.936806970432
2007-07-18,8672.759335749695
2007-07-19,8807.271681693206
2007-07-20,8787.053706858887
2007-07-23,8713.441959373255
2007-07-24,8568.546545968502
2007-07-25,8421.754304883012
2007-07-26,8192.226105219035
2007-07-27,7952.850495648776
2007-07-30,8024.46666099073
2007-07-31,8211.728091759087
2007-08-01,8024.847917908992
2007-08-02,8034.913575205819
2007-08-03,7958.559712753757
2007-08-06,7717.932433528188
2007-08-07,7784.947344395627
2007-08-08,8094.660598406361
2007-08-09,7707.477596311882
2007-08-10,7444.358760485097
2007-08-13,7588.454286988159
2007-08-14,7549.369100474652
2007-08-15,7387.87929886145
2007-08-16,7022.04129254487
2007-08-17,7285.092444734077
2007-08-20,7405.221119948301
2007-08-21,7253.019015372923
2007-08-22,7441.6874470341645
2007-08-23,7600.905367631612
2007-08-24,7687.438452588034
2007-08-27,7634.358776742621
2007-08-28,7501.6402683021
2007-08-29,7522.223387565871
2007-08-30,7636.841287473562
2007-08-31,7798.722109626742
2007-09-03,7807.250340749129
2007-09-04,7923.250276849076
2007-09-05,7965.086429905314
2007-09-06,8012.239168475889
2007-09-07,7941.889666474179
2007-09-10,7877.8543382759235
2007-09-11,8059.457492220262
2007-09-12,8132.607066441157
2007-09-13,8305.086676552657
2007-09-14,8256.115548662783
2007-09-17,8180.942674749726
2007-09-18,8194.435844458427
2007-09-19,8509.440675838801
2007-09-20,8564.895946663128
2007-09-21,8654.794557395973
2007-09-24,8684.540038250127
2007-09-25,8524.47658033519
2007-09-26,8624.530838896095
2007-09-27,8663.600991480727
2007-09-28,8810.941200550375
2007-10-01,8910.259195994275
2007-10-02,8667.962997169114
2007-10-03,8573.841951184315
2007-10-04,8513.089308355855
2007-10-05,8582.919111068846
2007-10-08,8547.658705804526
2007-10-09,8599.516398813774
2007-10-10,8613.263347240723
2007-10-11,8885.705511564076
2007-10-12,8859.949610846403
2007-10-15,9016.366728194256
2007-10-16,8877.475860837629
2007-10-17,8867.516441512795
2007-10-18,8789.230842008536
2007-10-19,8853.958687327382
2007-10-22,8481.25604947711
2007-10-23,8740.05673649631
2007-10-24,8681.129323552595
2007-10-25,8900.334275029189
2007-10-26,9090.203944090175
2007-10-29,9248.119352202586
2007-10-30,9103.84460307197
2007-10-31,9087.940460488175
2007-11-01,8858.719241191493
2007-11-02,8855.94238589141
2007-11-05,8886.833032444662
2007-11-06,9149.705060034257
2007-11-07,9219.040411385242
2007-11-08,9304.975804207774
2007-11-09,9170.076005847819
2007-11-12,8763.944683155916
2007-11-13,8605.319668741946
2007-11-14,8704.644239065059
2007-11-15,8408.67376293275
2007-11-16,8277.388585613844
2007-11-19,8043.640645542146
2007-11-20,8362.625882655939
2007-11-21,8217.347845690832
2007-11-22,8217.778114411538
2007-11-23,8408.749462220183
2007-11-26,8462.849398119659
2007-11-27,8193.183430865414
2007-11-28,8451.086356550628
2007-11-29,8529.214396789126
2007-11-30,8584.346817538904
2007-12-03,8514.890996022967
2007-12-04,8474.801474215245
2007-12-05,8672.806196011503
2007-12-06,8814.540477598157
2007-12-07,8367.882928495674
2007-12-10,8406.873772821826
2007-12-11,8397.019459344865
2007-12-12,8480.507131301103
2007-12-13,8305.052041529249
2007-12-14,8178.501972448744
2007-12-17,7973.546099114311
2007-12-18,7936.344823884411
2007-12-19,7944.86845546225
2007-12-20,7909.079987520209
2007-12-21,8118.34356045006
2007-12-24,8163.904239849289
2007-12-25,8163.904239849289
2007-12-26,8219.494811744276
2007-12-27,8480.538192414613
2007-12-28,8601.754570149855
2007-12-31,8579.417905336073
2008-01-01,8579.417905336073
2008-01-02,8579.4875989168
2008-01-03,8611.556245997066
2008-01-04,8440.801099901371
2008-01-07,8252.656069979132
2008-01-08,8422.821745775133
2008-01-09,8188.731244874431
2008-01-10,7981.460322017186
2008-01-11,7813.935960534042
2008-01-14,7886.11671112454
2008-01-15,7640.503931154423
2008-01-16,7214.126609544843
2008-01-17,7185.567983851161
2008-01-18,7073.508534197682
2008-01-21,6515.7035738692275
2008-01-22,6770.841106114155
2008-01-23,6568.898059425623
2008-01-24,6900.510990975658
2008-01-25,7060.985461100561
2008-01-28,6855.850046099387
2008-01-29,7103.643543389821
2008-01-30,7091.388809204155
2008-01-31,6851.252948454511
2008-02-01,7146.791940876377
2008-02-04,7290.912277340304
2008-02-05,7049.548340380007
2008-02-06,7007.134727157952
2008-02-07,6831.153666316936
2008-02-08,6791.600369717831
2008-02-11,6750.23119771585
2008-02-12,7097.553477619831
2008-02-13,7167.394675584644
2008-02-14,7438.085180541264
2008-02-15,7485.382215407534
2008-02-18,7628.124679237175
2008-02-19,7769.31200510493
2008-02-20,7616.886169362974
2008-02-21,7776.433702268898
2008-02-22,7698.766305153163
2008-02-25,7740.990868786652
2008-02-26,7779.829561649877
2008-02-27,8067.513417114996
2008-02-28,8091.778048348204
2008-02-29,7937.483750626396
2008-03-03,7913.64353740022
2008-03-04,7939.185571686693
2008-03-05,7995.142756152817
2008-03-06,8006.228948516882
2008-03-07,7807.654560465277
2008-03-10,7630.181189991592
2008-03-11,7806.403393485273
2008-03-12,7948.086777417185
2008-03-13,7832.3738089182125
2008-03-14,7725.011402279691
2008-03-17,7532.939203526686
2008-03-18,7668.893200053042
2008-03-19,7534.460189303534
2008-03-20,7344.8947262764095
2008-03-21,7344.8947262764095
2008-03-24,7344.8947262764095
2008-03-25,7580.789517204948
2008-03-26,7698.466997688726
2008-03-27,7837.796135703694
2008-03-28,7869.615821505709
2008-03-31,7885.7410597661055
2008-04-01,7864.444652871507
2008-04-02,7998.541504935944
2008-04-03,8007.118136601642
2008-04-04,8143.792837367332
2008-04-07,8350.559519843695
2008-04-08,8296.46054903804
2008-04-09,8310.48166214032
2008-04-10,8365.547289122234
2008-04-11,8369.545093527617
2008-04-14,8274.059043551768
2008-04-15,8489.361499933757
2008-04-16,8687.896513668928
2008-04-17,8509.244816210185
2008-04-18,8490.189054708791
2008-04-21,8728.20336228695
2008-04-22,9009.921898244285
2008-04-23,9014.764393610909
2008-04-24,8728.81892570919
2008-04-25,8769.492134619568
2008-04-28,9018.942277520138
2008-04-29,8817.87745594968
2008-04-30,8943.181808341751
2008-05-01,8859.270130394374
2008-05-02,9211.338117312545
2008-05-05,9246.984187626244
2008-05-06,9286.070079894997
2008-05-07,9481.504219827975
2008-05-08,9565.302637887862
2008-05-09,9443.349180484025
2008-05-12,9535.814508475445
2008-05-13,9493.61107796439
2008-05-14,9613.586690768618
2008-05-15,9955.72895228055
2008-05-16,10179.533557411429
2008-05-19,10319.470219137758
2008-05-20,10257.937446542683
2008-05-21,10354.352785982896
2008-05-22,10623.601292602685
2008-05-23,10403.616032896325
2008-05-26,10122.125101719552
2008-05-27,9833.421885487503
2008-05-28,9743.97114915676
2008-05-29,9669.761152453551
2008-05-30,9747.738516868923
2008-06-02,9640.290278756642
2008-06-03,9560.688389410394
2008-06-04,9290.567927912447
2008-06-05,9311.555086701506
2008-06-06,9689.346269074811
2008-06-09,9625.91327102404
2008-06-10,9306.175892463449
2008-06-11,9204.573635234334
2008-06-12,9228.092236846396
2008-06-13,9220.638430137145
2008-06-16,9432.391026498764
2008-06-17,9487.331719159092
2008-06-18,9376.093365203138
2008-06-19,9290.790527677429
2008-06-20,9150.952644649742
2008-06-23,9036.640037379642
2008-06-24,9068.09821089551
2008-06-25,8992.887441923853
2008-06-26,9050.575242735715
2008-06-27,8949.462535723163
2008-06-30,8930.88309710995
2008-07-01,8766.71267949922
2008-07-02,8851.284420872174
2008-07-03,8525.78034192887
2008-07-04,8596.661061906543
2008-07-07,8623.137655292692
2008-07-08,8328.835355871037
2008-07-09,8481.446839029019
2008-07-10,8487.626990837924
2008-07-11,8522.623346246792
2008-07-14,8160.12077080484
2008-07-15,7936.5428612120995
2008-07-16,7620.5248630153965
2008-07-17,7927.199009012798
2008-07-18,7925.7774089971845
2008-07-21,8125.810605769894
2008-07-22,7997.168372998826
2008-07-23,7925.412747968706
2008-07-24,7846.259630197339
2008-07-25,7790.799579932846
2008-07-28,7954.507655684877
2008-07-29,7910.134711903046
2008-07-30,8093.514262130241
2008-07-31,8265.857019189438
2008-08-01,7916.031331530868
2008-08-04,7921.885482590179
2008-08-05,7760.552686884459
2008-08-06,7871.9535934761825
2008-08-07,7924.132478932554
2008-08-08,7625.930571069051
2008-08-11,7685.228228279396
2008-08-12,7602.988663147903
2008-08-13,7423.56906820561
2008-08-14,7538.130954918995
2008-08-15,7456.938955109751
2008-08-18,7580.486087297489
2008-08-19,7388.781046124186
2008-08-20,7542.810745347346
2008-08-21,7793.108954066784
2008-08-22,7818.408715931198
2008-08-25,7659.5907218698185
2008-08-26,7530.58360098425
2008-08-27,7718.061317824225
2008-08-28,7765.106402334927
2008-08-29,7780.797690883191
2008-09-01,7518.335431656256
2008-09-02,7281.059596719506
2008-09-03,7035.633520215945
2008-09-04,6743.0321388234515
2008-09-05,6465.478390016343
2008-09-08,6640.250909916113
2008-09-09,6274.9329109919145
2008-09-10,6295.031728163112
2008-09-11,6192.368470828604
2008-09-12,6482.462409375508
2008-09-15,6093.54313449674
2008-09-16,5754.574490613716
2008-09-17,5593.570661580771
2008-09-18,5790.557459416672
2008-09-19,6414.119134342597
2008-09-22,6555.60033233505
2008-09-23,6381.080812105576
2008-09-24,6256.246276938678
2008-09-25,6261.384343973881
2008-09-26,5949.222158322605
2008-09-29,5310.232165467077
2008-09-30,5500.795923648259
2008-10-01,5319.1404775712945
2008-10-02,5003.889378621321
2008-10-03,5363.496428433679
2008-10-06,4622.068883556195
2008-10-07,4558.857375109831
2008-10-08,4304.456259045649
2008-10-09,4436.911716751948
2008-10-10,3976.240864556285
2008-10-13,4250.75284806766
2008-10-14,4547.614123986463
2008-10-15,4047.6253544909737
2008-10-16,3637.2173822939244
2008-10-17,3886.7751776052746
2008-10-20,4180.820726531033
2008-10-21,4137.426622283539
2008-10-22,3796.681291542254
2008-10-23,3843.656962587515
2008-10-24,3577.0981615946316
2008-10-27,3336.040006937067
2008-10-28,3422.923922113961
2008-10-29,3711.211920398229
2008-10-30,3970.643442526166
2008-10-31,4072.5935204404554
2008-11-03,4329.342238457704
2008-11-04,4645.744524680912
2008-11-05,4587.62173036996
2008-11-06,3999.9166693301
2008-11-07,4123.170983849711
2008-11-10,4128.597221352822
2008-11-11,3764.393971761685
2008-11-12,3446.4256210078356
2008-11-13,3435.079698877616
2008-11-14,3576.375774314214
2008-11-17,3386.7018837827854
2008-11-18,3353.4888900717797
2008-11-19,3099.332646824524
2008-11-20,2937.3934100120714
2008-11-21,2852.7501205685153
2008-11-24,3326.699995223277
2008-11-25,3359.436168732277
2008-11-26,3386.057800985656
2008-11-27,3554.5079469822554
2008-11-28,3403.310600204065
2008-12-01,3074.5967317099116
2008-12-02,3185.3208485466553
2008-12-03,3220.0994377851694
2008-12-04,3112.0629089000254
2008-12-05,2781.4465930304423
2008-12-08,3206.9537972773855
2008-12-09,3248.460444213548
2008-12-10,3315.488010098568
2008-12-11,3492.8435076222445
2008-12-12,3253.5243951177586
2008-12-15,3392.427206179343
2008-12-16,3335.6970981254863
2008-12-17,3627.941785971517
2008-12-18,3576.053832599185
2008-12-19,3361.295924553523
2008-12-22,3234.780138510095
2008-12-23,3222.762171336212
2008-12-24,3208.8703727941447
2008-12-25,3208.8703727941447
2008-12-26,3193.25412909668
2008-12-29,3409.5901032494307
2008-12-30,3456.4771763917693
2008-12-31,3455.9094968737886
2009-01-01,3455.9094968737886
2009-01-02,3708.58061462744
2009-01-05,3773.1617471277214
2009-01-06,3862.6888424560952
2009-01-07,3712.950987011125
2009-01-08,3684.294751152824
2009-01-09,3616.964773730723
2009-01-12,3509.7853673665363
2009-01-13,3414.485172519254
2009-01-14,3239.291933316238
2009-01-15,3342.9559219244247
2009-01-16,3612.266823365543
2009-01-19,3510.6112615792467
2009-01-20,3390.4328332505065
2009-01-21,3492.9011679399077
2009-01-22,3429.8245791148056
2009-01-23,3476.319566997293
2009-01-26,3706.251773858285
2009-01-27,3676.568948037434
2009-01-28,3799.1614740566306
2009-01-29,3676.103651258261
2009-01-30,3562.5991440357343
2009-02-02,3367.9402194218615
2009-02-03,3502.6054244099128
2009-02-04,3596.3271508339494
2009-02-05,3578.2763330330877
2009-02-06,3705.5654586270975
2009-02-09,3939.1646118603267
2009-02-10,3879.4185543675517
2009-02-11,3821.7835642488403
2009-02-12,3619.9629427312384
2009-02-13,3783.8051452116433
2009-02-16,3623.832830029601
2009-02-17,3456.4234112738723
2009-02-18,3422.423678064484
2009-02-19,3540.218956805561
2009-02-20,3333.174703878236
2009-02-23,3361.4766527275287
2009-02-24,3341.456352443866
2009-02-25,3340.8909347259364
2009-02-26,3517.953775323528
2009-02-27,3369.0391582211682
2009-03-02,3174.7226337232496
2009-03-03,3006.003232177426
2009-03-04,3291.367791522328
2009-03-05,3150.8908946782003
2009-03-06,3182.402416031398
2009-03-09,3278.7952990176054
2009-03-10,3439.5860977470666
2009-03-11,3384.7251311491623
2009-03-12,3340.9256369876684
2009-03-13,3428.9015292938493
2009-03-16,3510.401844886387
2009-03-17,3526.715787004017
2009-03-18,3458.3780410980853
2009-03-19,3896.882952692528
2009-03-20,3885.113869074755
2009-03-23,4072.863243103745
2009-03-24,3975.0502063834774
2009-03-25,3943.1717903193935
2009-03-26,4022.325129868007
2009-03-27,3806.105787133312
2009-03-30,3519.01041398712
2009-03-31,3649.478910147256
2009-04-01,3700.566163492972
2009-04-02,4014.980345500034
2009-04-03,3850.731085931925
2009-04-06,3825.124422710411
2009-04-07,3675.551421189558
2009-04-08,3551.274404917622
2009-04-09,3588.0084973420157
2009-04-10,3588.0084973420157
2009-04-13,3612.2562110880467
2009-04-14,3737.9416492592495
2009-04-15,3715.2188375922956
2009-04-16,3842.2548773979406
2009-04-17,3955.765398072701
2009-04-20,3713.573297438709
2009-04-21,3790.6514182307383
2009-04-22,3871.673859257195
2009-04-23,3869.9446254703917
2009-04-24,4028.1650242604824
2009-04-27,3872.26226858126
2009-04-28,3865.947451561474
2009-04-29,4078.769796852785
2009-04-30,4115.519591165304
2009-05-01,4128.923863147635
2009-05-04,4382.457450891646
2009-05-05,4345.186374720922
2009-05-06,4392.623139010846
2009-05-07,4516.083735865909
2009-05-08,4753.605813599681
2009-05-11,4635.3610498819935
2009-05-12,4629.451204360406
2009-05-13,4467.99229677438
2009-05-14,4446.229527462105
2009-05-15,4450.088157732934
2009-05-18,4555.773811279568
2009-05-19,4649.133623056833
2009-05-20,4731.382580647937
2009-05-21,4704.259136846331
2009-05-22,4635.168241290972
2009-05-25,4652.235350034476
2009-05-26,4605.406519301438
2009-05-27,4606.233543024425
2009-05-28,4635.53508956364
2009-05-29,4847.376451527812
2009-06-01,4909.973096174829
2009-06-02,5160.14088369619
2009-06-03,4812.410764015018
2009-06-04,4905.603653291247
2009-06-05,4857.77752769933
2009-06-08,4691.016818889761
2009-06-09,4830.262737193064
2009-06-10,4914.303130148896
2009-06-11,4987.789303592809
2009-06-12,4920.267819404912
2009-06-15,4667.645285151931
2009-06-16,4750.039016660694
2009-06-17,4549.501746136656
2009-06-18,4622.705201506648
2009-06-19,4635.334712186046
2009-06-22,4260.283990134429
2009-06-23,4261.230298191619
2009-06-24,4442.278746320962
2009-06-25,4308.783075179161
2009-06-26,4432.363867504208
2009-06-29,4501.646850209813
2009-06-30,4463.586863114254
2009-07-01,4592.4087389200495
2009-07-02,4455.224281357477
2009-07-03,4443.242143833714
2009-07-06,4193.483376280333
2009-07-07,4195.510419526878
2009-07-08,4117.421299873032
2009-07-09,4179.653535582509
2009-07-10,4095.8831128805373
2009-07-13,4143.098019939393
2009-07-14,4269.476726215439
2009-07-15,4469.754091457635
2009-07-16,4455.966848381323
2009-07-17,4508.793032204903
2009-07-20,4648.780812573852
2009-07-21,4797.5813484264245
2009-07-22,4782.207452809139
2009-07-23,4886.303039060547
2009-07-24,4880.673687429018
2009-07-27,4966.931893940498
2009-07-28,4809.218818747755
2009-07-29,4739.673234332194
2009-07-30,4849.25360172836
2009-07-31,4936.247453955141
2009-08-03,5187.57868745378
2009-08-04,5133.092832712295
