Date,CANADA VALUE
2006-01-24,3394.932624345415
2006-01-25,3425.2933832284434
2006-01-26,3440.645360945696
2006-01-27,3471.1952366245196
2006-01-30,3504.6590435787716
2006-01-31,3509.4791607659567
2006-02-01,3513.5629419824363
2006-02-02,3502.20537707551
2006-02-03,3494.3260280801896
2006-02-06,3531.335293262568
2006-02-07,3462.657286055837
2006-02-08,3438.0417228790493
2006-02-09,3460.2038919151355
2006-02-10,3435.259011606509
2006-02-13,3415.038123964512
2006-02-14,3441.3523496898974
2006-02-15,3440.1272137944484
2006-02-16,3446.8541063411335
2006-02-17,3479.098196685674
2006-02-20,3503.9224381399913
2006-02-21,3501.9444384124445
2006-02-22,3504.857493546276
2006-02-23,3486.7092222665315
2006-02-24,3481.452013540953
2006-02-27,3505.2050760122384
2006-02-28,3510.8821577380163
2006-03-01,3527.364310648084
2006-03-02,3558.4454236008974
2006-03-03,3570.3696758048914
2006-03-06,3535.934017373574
2006-03-07,3499.134123164735
2006-03-08,3482.84490506653
2006-03-09,3476.075189327182
2006-03-10,3483.6311620393503
2006-03-13,3490.1552917510894
2006-03-14,3536.135014207295
2006-03-15,3559.324185465796
2006-03-16,3574.343868931582
2006-03-17,3530.9279602612382
2006-03-20,3506.899135458129
2006-03-21,3510.6125047205232
2006-03-22,3512.5689450390446
2006-03-23,3518.597959545678
2006-03-24,3552.4610075024148
2006-03-27,3529.8279216229653
2006-03-28,3521.896146809995
2006-03-29,3552.0247348133694
2006-03-30,3592.925444183247
2006-03-31,3542.654330700841
2006-04-03,3546.8846356294707
2006-04-04,3553.879913360982
2006-04-05,3583.2596304484186
2006-04-06,3612.2085807891935
2006-04-07,3615.2032060661563
2006-04-10,3618.702124529531
2006-04-11,3606.877714615133
2006-04-12,3578.6990189108533
2006-04-13,3586.883839620048
2006-04-14,3586.883839620048
2006-04-17,3623.3848036215572
2006-04-18,3654.4840017294027
2006-04-19,3672.194681147565
2006-04-20,3628.231630638955
2006-04-21,3669.03275769693
2006-04-24,3643.7193589642834
2006-04-25,3671.2912493175636
2006-04-26,3707.083079070264
2006-04-27,3694.1862360716914
2006-04-28,3686.3716272459974
2006-05-01,3699.3766297224033
2006-05-02,3723.5646132605993
2006-05-03,3690.8112398712365
2006-05-04,3665.6278756076495
2006-05-05,3719.4825170597123
2006-05-08,3727.4638734593505
2006-05-09,3747.826663376908
2006-05-10,3746.451299313859
2006-05-11,3690.5193135818804
2006-05-12,3661.774928591686
2006-05-15,3626.3092837181375
2006-05-16,3640.1249380866075
2006-05-17,3598.1232951579323
2006-05-18,3522.2456643944183
2006-05-19,3512.570580850578
2006-05-22,3532.9478478196784
2006-05-23,3505.9709898327733
2006-05-24,3469.8318104229206
2006-05-25,3596.7764975669716
2006-05-26,3615.1659010324684
2006-05-29,3641.691427036132
2006-05-30,3645.002577666668
2006-05-31,3624.277234058649
2006-06-01,3655.715307713126
2006-06-02,3683.9286198217283
2006-06-05,3617.24831781236
2006-06-06,3575.378381105988
2006-06-07,3544.154778977635
2006-06-08,3500.01704295126
2006-06-09,3550.397440193937
2006-06-12,3531.20203354173
2006-06-13,3422.6909670633604
2006-06-14,3429.1945167886633
2006-06-15,3463.553982502057
2006-06-16,3450.2511130914572
2006-06-19,3408.03315551685
2006-06-20,3421.13238100091
2006-06-21,3470.8743784958165
2006-06-22,3434.5027335447066
2006-06-23,3425.5733822205675
2006-06-26,3478.8223781540846
2006-06-27,3463.041943558521
2006-06-28,3462.798119589215
2006-06-29,3541.0070827729287
2006-06-30,3559.8425409556585
2006-07-03,3561.764183352935
2006-07-04,3607.7634315136333
2006-07-05,3551.492296214537
2006-07-06,3573.087737084507
2006-07-07,3593.741484162875
2006-07-10,3575.5525851140387
2006-07-11,3587.3128203503347
2006-07-12,3558.2582403812285
2006-07-13,3529.776072406979
2006-07-14,3538.4151836588776
2006-07-17,3484.996422227961
2006-07-18,3490.428513336929
2006-07-19,3545.457378209638
2006-07-20,3510.933998870055
2006-07-21,3503.300773269393
2006-07-24,3535.7721550056567
2006-07-25,3567.339906402859
2006-07-26,3605.2063204718297
2006-07-27,3589.837144880222
2006-07-28,3607.245583256736
2006-07-31,3585.751008722256
2006-08-01,3575.6827540118934
2006-08-02,3621.2208265693016
2006-08-03,3619.7559087866803
2006-08-04,3611.8389966906775
2006-08-07,3638.4511889945966
2006-08-08,3650.4201581229704
2006-08-09,3639.4393388857293
2006-08-10,3609.362194101778
2006-08-11,3635.8209068949213
2006-08-14,3604.66089037266
2006-08-15,3647.808095127491
2006-08-16,3688.0624195437217
2006-08-17,3716.708211276114
2006-08-18,3684.2385857909494
2006-08-21,3732.1520398850644
2006-08-22,3759.5553529908425
2006-08-23,3803.034838988939
2006-08-24,3773.820760881709
2006-08-25,3751.367888130039
2006-08-28,3774.3708277306832
2006-08-29,3734.9782297306397
2006-08-30,3738.636182225773
2006-08-31,3732.5077328476377
2006-09-01,3763.6249073549975
2006-09-04,3761.583988249377
2006-09-05,3743.4230698130623
2006-09-06,3709.882712049298
2006-09-07,3663.5095388544064
2006-09-08,3639.8587879325687
2006-09-11,3593.2587768858866
2006-09-12,3627.318218301393
2006-09-13,3638.9597598435375
2006-09-14,3629.791657049573
2006-09-15,3624.898944165927
2006-09-18,3660.7728063526924
2006-09-19,3646.4771173916874
2006-09-20,3612.995684484491
2006-09-21,3625.0696395592067
2006-09-22,3618.551695562843
2006-09-25,3640.264849130482
2006-09-26,3637.578168573227
2006-09-27,3669.960334817539
2006-09-28,3709.9322153150893
2006-09-29,3662.0968736094214
2006-10-02,3701.7241511399543
2006-10-03,3637.322666175805
2006-10-04,3630.967388601563
2006-10-05,3650.475319344035
2006-10-06,3629.8035946136383
2006-10-09,3645.8152934001973
2006-10-10,3623.725881842306
2006-10-11,3564.8797279353935
2006-10-12,3582.4436617469273
2006-10-13,3609.3423052053395
2006-10-16,3649.180956584816
2006-10-17,3628.2150377643
2006-10-18,3630.2504990577845
2006-10-19,3657.9403475441322
2006-10-20,3690.458938643279
2006-10-23,3699.503736639345
2006-10-24,3717.4164417024563
2006-10-25,3754.8207040967427
2006-10-26,3749.199827586596
2006-10-27,3760.0196851754836
2006-10-30,3754.0791562453874
2006-10-31,3785.7438931242436
2006-11-01,3712.6038112769997
2006-11-02,3743.3719068356972
2006-11-03,3776.909584600053
2006-11-06,3798.291041138077
2006-11-07,3796.8486851392595
2006-11-08,3815.656031800795
2006-11-09,3805.689957397624
2006-11-10,3798.8619249975964
2006-11-13,3780.7351567464907
2006-11-14,3788.0225235892667
2006-11-15,3827.3374779220926
2006-11-16,3823.285037294519
2006-11-17,3816.3364569088512
2006-11-20,3814.4165155253127
2006-11-21,3861.5003251701924
2006-11-22,3868.3766095896217
2006-11-23,3890.099254383588
2006-11-24,3904.4171813484536
2006-11-27,3890.649514679241
2006-11-28,3878.5701802294802
2006-11-29,3875.327100226552
2006-11-30,3852.4289060024125
2006-12-01,3856.3090600280843
2006-12-04,3883.8115140374052
2006-12-05,3903.888791361655
2006-12-06,3899.7739396491042
2006-12-07,3912.29467267735
2006-12-08,3928.9431726395246
2006-12-11,3916.567325417154
2006-12-12,3899.186194002717
2006-12-13,3895.9608474314914
2006-12-14,3915.9221344509237
2006-12-15,3865.548211491766
2006-12-18,3850.632000645388
2006-12-19,3841.579453299042
2006-12-20,3880.2192039173024
2006-12-21,3846.4286065048623
2006-12-22,3825.872486956837
2006-12-25,3825.872486956837
2006-12-26,3817.4614387270417
2006-12-27,3848.4430979500553
2006-12-28,3860.5143430398425
2006-12-29,3848.2328717806145
2007-01-01,3848.2328717806145
2007-01-02,3842.0499472716315
2007-01-03,3800.5638364219863
2007-01-04,3750.5576974749365
2007-01-05,3715.276417051845
2007-01-08,3725.1475049016112
2007-01-09,3705.578431104725
2007-01-10,3702.6144573490774
2007-01-11,3715.3917308156106
2007-01-12,3767.624991046095
2007-01-15,3790.7382767184704
2007-01-16,3776.33926615813
2007-01-17,3776.282987365971
2007-01-18,3754.292259862118
2007-01-19,3773.4071439878553
2007-01-22,3763.241543168905
2007-01-23,3774.713374270082
2007-01-24,3789.9118960554583
2007-01-25,3794.8888988676663
2007-01-26,3798.181168266461
2007-01-29,3784.0883940707986
2007-01-30,3811.4400066377993
2007-01-31,3814.228724479124
2007-02-01,3863.413681228623
2007-02-02,3827.7349814679637
2007-02-05,3847.885706352939
2007-02-06,3850.6757462208243
2007-02-07,3833.859939997729
2007-02-08,3833.0993842033245
2007-02-09,3842.514080566828
2007-02-12,3838.7548694434695
2007-02-13,3896.734802439572
2007-02-14,3905.572063362796
2007-02-15,3938.2767720354955
2007-02-16,3928.330781551161
2007-02-19,3926.1982133818474
2007-02-20,3939.020636389367
2007-02-21,3946.4193793600307
2007-02-22,3939.0920870049545
2007-02-23,3957.8673022816074
2007-02-26,3972.89761156633
2007-02-27,3870.2740680235534
2007-02-28,3829.6026813466174
2007-03-01,3810.9815609100415
2007-03-02,3790.9737506484707
2007-03-05,3748.0037628820464
2007-03-06,3797.588773902678
2007-03-07,3823.0761142366027
2007-03-08,3833.8422544189743
2007-03-09,3873.7606367628837
2007-03-12,3892.696906139912
2007-03-13,3835.34786447844
2007-03-14,3811.742711574107
2007-03-15,3823.9138943320777
2007-03-16,3818.1110595142827
2007-03-19,3869.129826736632
2007-03-20,3906.0368782498695
2007-03-21,3975.171356668912
2007-03-22,3963.05076245225
2007-03-23,3977.7189086823923
2007-03-26,3996.7915807674844
2007-03-27,3985.102934379962
2007-03-28,3972.797950670394
2007-03-29,3981.7815605185774
2007-03-30,3965.7411555239955
2007-04-02,3981.2308698201796
2007-04-03,4003.101585142765
2007-04-04,4006.9736900712273
2007-04-05,4028.4098952148797
2007-04-06,4028.4098952148797
2007-04-09,4038.8553984220075
2007-04-10,4031.6261619888955
2007-04-11,4041.6613410988207
2007-04-12,4093.4902078694163
2007-04-13,4097.018513181316
2007-04-16,4147.1487499151435
2007-04-17,4154.764683317082
2007-04-18,4187.9735386672355
2007-04-19,4167.833643664979
2007-04-20,4213.039357379907
2007-04-23,4201.957861724496
2007-04-24,4203.608040416094
2007-04-25,4250.710029134411
2007-04-26,4216.58271951363
2007-04-27,4241.220041701529
2007-04-30,4222.419634540551
2007-05-01,4199.24195372949
2007-05-02,4230.837524899149
2007-05-03,4262.035950281787
2007-05-04,4283.2249165471985
2007-05-07,4371.431327875524
2007-05-08,4367.124074565046
2007-05-09,4351.365716548956
2007-05-10,4351.286049477156
2007-05-11,4376.02920025916
2007-05-14,4395.871209126745
2007-05-15,4450.025826825965
2007-05-16,4467.8092729800765
2007-05-17,4509.020165348435
2007-05-18,4530.448378178703
2007-05-21,4554.682077886751
2007-05-22,4549.814093526829
2007-05-23,4581.640118873402
2007-05-24,4539.224948875667
2007-05-25,4553.8536593893405
2007-05-28,4565.986148647257
2007-05-29,4572.846461663702
2007-05-30,4593.568077788163
2007-05-31,4584.7109981114845
2007-06-01,4618.595572314399
2007-06-04,4642.1448466691245
2007-06-05,4616.581849530775
2007-06-06,4559.927752200713
2007-06-07,4481.019278616853
2007-06-08,4523.772745203949
2007-06-11,4527.691993775961
2007-06-12,4492.846109226041
2007-06-13,4530.625448199366
2007-06-14,4545.148875313611
2007-06-15,4591.600367588308
2007-06-18,4556.388022560456
2007-06-19,4578.054878851598
2007-06-20,4544.039757171462
2007-06-21,4541.109998135584
2007-06-22,4532.45454928455
2007-06-25,4491.7503096306555
2007-06-26,4464.8522372805
2007-06-27,4469.141829603432
2007-06-28,4489.499652784967
2007-06-29,4531.1239877777125
2007-07-02,4575.426590724326
2007-07-03,4583.2751722763205
2007-07-04,4596.064755560763
2007-07-05,4591.250899934851
2007-07-06,4639.416787994073
2007-07-09,4641.343339057887
2007-07-10,4622.3866992651465
2007-07-11,4606.459029636505
2007-07-12,4734.684356619556
2007-07-13,4764.3148055406355
2007-07-16,4750.18455663528
2007-07-17,4762.474185289512
2007-07-18,4819.74786795812
2007-07-19,4822.88138095715
2007-07-20,4812.388029020935
2007-07-23,4768.406978252314
2007-07-24,4684.064235929892
2007-07-25,4674.179899279934
2007-07-26,4566.6511820502365
2007-07-27,4500.831781952278
2007-07-30,4470.042867255769
2007-07-31,4494.071559676028
2007-08-01,4467.342557484327
2007-08-02,4537.431222262664
2007-08-03,4444.160812450173
2007-08-06,4448.804658649181
2007-08-07,4439.433030748415
2007-08-08,4525.825624028418
2007-08-09,4406.466211745308
2007-08-10,4412.348490281498
2007-08-13,4401.076104645408
2007-08-14,4295.28702672052
2007-08-15,4223.512787775979
2007-08-16,4216.5271348260785
2007-08-17,4342.700613192269
2007-08-20,4350.047408566232
2007-08-21,4387.645147266532
2007-08-22,4429.802806905644
2007-08-23,4483.2189823848585
2007-08-24,4494.217990203035
2007-08-27,4495.069356833858
2007-08-28,4396.554666872267
2007-08-29,4450.670777370605
2007-08-30,4452.511148817361
2007-08-31,4500.394264159983
2007-09-03,4524.775053311446
2007-09-04,4544.192995913303
2007-09-05,4523.439626688872
2007-09-06,4520.589682444714
2007-09-07,4486.271444202845
2007-09-10,4467.587140843433
2007-09-11,4522.290117541595
2007-09-12,4557.278808760975
2007-09-13,4594.64976192225
2007-09-14,4591.693092262849
2007-09-17,4611.0762948331685
2007-09-18,4686.6591892840515
2007-09-19,4710.890141720885
2007-09-20,4719.2192096633435
2007-09-21,4745.890244966078
2007-09-24,4752.253418420234
2007-09-25,4773.419690449662
2007-09-26,4773.310767156332
2007-09-27,4815.825849457784
2007-09-28,4841.505189433768
2007-10-01,4885.4126045023595
2007-10-02,4865.465580902719
2007-10-03,4849.436714802134
2007-10-04,4856.559184403696
2007-10-05,4954.975697727908
2007-10-08,4932.351385780492
2007-10-09,4926.231610695897
2007-10-10,4929.509896136918
2007-10-11,4957.133998827033
2007-10-12,4968.1980302894835
2007-10-15,4935.885061906139
2007-10-16,4868.668124121103
2007-10-17,4915.419517919143
2007-10-18,4914.612490884453
2007-10-19,4870.234732053331
2007-10-22,4836.316184041823
2007-10-23,4892.655152978031
2007-10-24,4858.301501416891
2007-10-25,4872.328064241913
2007-10-26,4965.300414281677
2007-10-29,5045.908683110613
2007-10-30,5053.344696276014
2007-10-31,5178.040887124205
2007-11-01,5111.541320582494
2007-11-02,5158.025087255149
2007-11-05,5126.836041366939
2007-11-06,5197.3137634328
2007-11-07,5135.871762083056
2007-11-08,5086.940977531088
2007-11-09,4930.938910564223
2007-11-12,4783.68259160514
2007-11-13,4819.867691150918
2007-11-14,4865.453128091412
2007-11-15,4667.697183056878
2007-11-16,4667.21587394546
2007-11-19,4592.459549059521
2007-11-20,4579.849095792744
2007-11-21,4503.033094312586
2007-11-22,4549.579278357162
2007-11-23,4552.8913037602915
2007-11-26,4524.537407309599
2007-11-27,4546.894384988181
2007-11-28,4655.053527332905
2007-11-29,4664.465469902871
2007-11-30,4659.409751352179
2007-12-03,4644.466092435571
2007-12-04,4567.521450740564
2007-12-05,4593.259020691677
2007-12-06,4585.127931543258
2007-12-07,4622.502846889319
2007-12-10,4646.157910783953
2007-12-11,4576.251852190239
2007-12-12,4589.844612816706
2007-12-13,4528.822285791817
2007-12-14,4503.591146466335
2007-12-17,4491.160568578536
2007-12-18,4448.674231391115
2007-12-19,4486.032426225296
2007-12-20,4479.994209892309
2007-12-21,4518.973800395451
2007-12-24,4579.950583365385
2007-12-25,4579.950583365385
2007-12-26,4602.541745663196
2007-12-27,4593.391492327094
2007-12-28,4665.116232009074
2007-12-31,4626.229871931391
2008-01-01,4626.229871931391
2008-01-02,4565.074554984221
2008-01-03,4567.0300652461365
2008-01-04,4474.173778034297
2008-01-07,4433.817488433602
2008-01-08,4438.6627041310485
2008-01-09,4411.004190872057
2008-01-10,4435.5095229021435
2008-01-11,4397.157878045891
2008-01-14,4394.960296275319
2008-01-15,4299.542323288271
2008-01-16,4231.037004247736
2008-01-17,4161.43518438522
2008-01-18,4131.502533394708
2008-01-21,3933.6287662793407
2008-01-22,4115.750183812931
2008-01-23,4198.03381535069
2008-01-24,4266.196422617209
2008-01-25,4287.190384050413
2008-01-28,4324.370434242053
2008-01-29,4381.600921170929
2008-01-30,4368.50219085739
2008-01-31,4371.017596693775
2008-02-01,4479.174824330915
2008-02-04,4449.024119795849
2008-02-05,4308.421219199159
2008-02-06,4309.664008365294
2008-02-07,4306.598887962915
2008-02-08,4351.252567163685
2008-02-11,4341.914359387609
2008-02-12,4364.0344203621125
2008-02-13,4394.116824407175
2008-02-14,4378.662215588023
2008-02-15,4350.080603440753
2008-02-18,4327.19794034886
2008-02-19,4355.115735063452
2008-02-20,4353.778433613279
2008-02-21,4356.753611540258
2008-02-22,4389.79647934767
2008-02-25,4467.794031712044
2008-02-26,4566.040130931176
2008-02-27,4586.610842310259
2008-02-28,4615.396967476958
2008-02-29,4486.346055854926
2008-03-03,4385.2437754443545
2008-03-04,4342.548591123738
2008-03-05,4367.533116857438
2008-03-06,4296.7465979982035
2008-03-07,4289.307769229907
2008-03-10,4165.287558638885
2008-03-11,4269.063629184251
2008-03-12,4292.911262238414
2008-03-13,4330.6789716300555
2008-03-14,4231.910720462719
2008-03-17,4090.001142984862
2008-03-18,4203.317836112668
2008-03-19,4089.7401995022183
2008-03-20,4043.5765736468197
2008-03-21,4043.5765736468197
2008-03-24,4169.731963982665
2008-03-25,4247.354196537815
2008-03-26,4226.043307569386
2008-03-27,4279.230261404421
2008-03-28,4181.121823822187
2008-03-31,4244.385020515491
2008-04-01,4273.133304862267
2008-04-02,4322.155821065454
2008-04-03,4360.842322710602
2008-04-04,4374.468946054837
2008-04-07,4382.938660798136
2008-04-08,4348.254505729473
2008-04-09,4298.578301047873
2008-04-10,4357.551124523166
2008-04-11,4275.038469342676
2008-04-14,4265.086908429207
2008-04-15,4289.91936422851
2008-04-16,4404.711201081586
2008-04-17,4386.3040672158395
2008-04-18,4441.521522468693
2008-04-21,4473.05178023816
2008-04-22,4447.5563251547765
2008-04-23,4353.124752380469
2008-04-24,4387.606690440284
2008-04-25,4417.045647901646
2008-04-28,4424.089185234071
2008-04-29,4377.384604089943
2008-04-30,4451.178805308323
2008-05-01,4454.18200014134
2008-05-02,4515.393480127742
2008-05-05,4479.058860525378
2008-05-06,4525.85333915561
2008-05-07,4529.995544346979
2008-05-08,4507.6498690434055
2008-05-09,4526.859029614938
2008-05-12,4541.360824085011
2008-05-13,4555.173658912231
2008-05-14,4586.201873503677
2008-05-15,4663.2001460208
2008-05-16,4697.925632680436
2008-05-19,4722.778624993588
2008-05-20,4721.161214373609
2008-05-21,4700.717960516557
2008-05-22,4718.771362778621
2008-05-23,4685.810522313913
2008-05-26,4673.958269981757
2008-05-27,4592.2821414668815
2008-05-28,4638.373796908043
2008-05-29,4683.7840359455195
2008-05-30,4668.252352781115
2008-06-02,4646.546671136537
2008-06-03,4605.904225565387
2008-06-04,4572.885819232754
2008-06-05,4588.994330792407
2008-06-06,4561.958262744555
2008-06-09,4513.201384042917
2008-06-10,4481.307207453527
2008-06-11,4466.972412966622
2008-06-12,4413.034011804429
2008-06-13,4460.030765110678
2008-06-16,4526.506674611821
2008-06-17,4564.335528077201
2008-06-18,4521.981806830978
2008-06-19,4495.791316768014
2008-06-20,4386.072774037151
2008-06-23,4380.387702068886
2008-06-24,4330.773075701532
2008-06-25,4395.957123745135
2008-06-26,4333.441717432203
2008-06-27,4338.777247227013
2008-06-30,4338.663117860646
2008-07-01,4302.615381677843
2008-07-02,4222.563909597765
2008-07-03,4260.942303758473
2008-07-04,4237.8923703510245
2008-07-07,4169.2784356406755
2008-07-08,4197.093077497716
2008-07-09,4155.321528942205
2008-07-10,4177.070721796248
2008-07-11,4125.337697246113
2008-07-14,4065.9871348526544
2008-07-15,3998.0218797148705
2008-07-16,4100.585811155762
2008-07-17,4190.567462609368
2008-07-18,4190.061704722654
2008-07-21,4223.367879092279
2008-07-22,4273.922427798192
2008-07-23,4315.709030763175
2008-07-24,4191.270145480006
2008-07-25,4196.474720563567
2008-07-28,4129.181027644669
2008-07-29,4175.096084828892
2008-07-30,4257.053418639639
2008-07-31,4246.491723025337
2008-08-01,4203.78213821798
2008-08-04,4188.2963429339625
2008-08-05,4177.827432993192
2008-08-06,4180.278217162861
2008-08-07,4087.7452249661355
2008-08-08,4067.460133875656
2008-08-11,4056.3385099911884
2008-08-12,4050.1980937364256
2008-08-13,4019.551604852425
2008-08-14,4071.6904513483623
2008-08-15,4024.659197365128
2008-08-18,4023.4132305068765
2008-08-19,3935.414307287928
2008-08-20,3993.6575816086224
2008-08-21,4084.8480612587864
2008-08-22,4096.307113753264
2008-08-25,4035.855439946196
2008-08-26,4021.748205585356
2008-08-27,4095.9324906127376
2008-08-28,4190.886486345222
2008-08-29,4177.2281200860725
2008-09-01,4141.861000162058
2008-09-02,4048.408013967182
2008-09-03,4100.333740619695
2008-09-04,4007.5379017046134
2008-09-05,3976.4355007990607
2008-09-08,3990.056881000986
2008-09-09,3887.9843969991634
2008-09-10,3974.787386677073
2008-09-11,3958.87286773048
2008-09-12,4010.5338134900567
2008-09-15,3878.1845710824086
2008-09-16,3812.7932534587794
2008-09-17,3626.7828141910786
2008-09-18,3775.301555427567
2008-09-19,4072.8710081621225
2008-09-22,4014.767106573536
2008-09-23,4051.755912956123
2008-09-24,4054.5740564646926
2008-09-25,4098.053671682314
2008-09-26,4024.3359866314718
2008-09-29,3789.2044243662563
2008-09-30,3867.026188354996
2008-10-01,3888.4560158867066
2008-10-02,3673.578341483694
2008-10-03,3613.5593067391815
2008-10-06,3377.0934309197937
2008-10-07,3244.86012498163
2008-10-08,3252.1589324649217
2008-10-09,2976.269660686019
2008-10-10,2750.2466531642067
2008-10-13,2821.9756404792074
2008-10-14,3137.6747121069134
2008-10-15,2936.9719324698494
2008-10-16,2903.2774931291815
2008-10-17,2996.9314978016805
2008-10-20,3148.0571554185217
2008-10-21,2966.4346561196753
2008-10-22,2746.9431284195675
2008-10-23,2775.794057389514
2008-10-24,2701.577836529566
2008-10-27,2440.077193162877
2008-10-28,2603.831364793939
2008-10-29,2797.082346048035
2008-10-30,2895.263635333533
2008-10-31,2888.732719910073
2008-11-03,2956.0105574571935
2008-11-04,3133.773412282651
2008-11-05,3060.759897391335
2008-11-06,2970.7795119517236
2008-11-07,2972.578595637043
2008-11-10,2939.319953612822
2008-11-11,2839.9333677571685
2008-11-12,2663.82006974928
2008-11-13,2771.826007130989
2008-11-14,2719.7880830884947
2008-11-17,2614.4934923721007
2008-11-18,2634.225313561989
2008-11-19,2490.659580256191
2008-11-20,2149.349024260463
2008-11-21,2207.5789356333144
2008-11-24,2410.1570303716367
2008-11-25,2424.6219901058253
2008-11-26,2448.9974607803883
2008-11-27,2469.700064101253
2008-11-28,2648.207889151025
2008-12-01,2418.4999584466914
2008-12-02,2359.7212114880363
2008-12-03,2342.679665806333
2008-12-04,2261.163818488781
2008-12-05,2226.121273244455
2008-12-08,2410.546279016261
2008-12-09,2320.444166252439
2008-12-10,2335.2437441703196
2008-12-11,2342.2245646437577
2008-12-12,2342.523071086943
2008-12-15,2321.5347772563086
2008-12-16,2386.120253644688
2008-12-17,2409.978785446197
2008-12-18,2381.3306273128273
2008-12-19,2367.8050890742497
2008-12-22,2297.798233797159
2008-12-23,2314.90720002
2008-12-24,2317.808829729861
2008-12-25,2317.808829729861
2008-12-26,2307.0843846492176
2008-12-29,2387.2371664717534
2008-12-30,2446.288107928365
2008-12-31,2468.2066833085023
2009-01-01,2468.2066833085023
2009-01-02,2581.781153516231
2009-01-05,2657.18452768296
2009-01-06,2744.644382327681
2009-01-07,2637.9399376417414
2009-01-08,2666.842587714442
2009-01-09,2602.816566301496
2009-01-12,2499.6386773893914
2009-01-13,2500.8462139484623
2009-01-14,2392.0728007139955
2009-01-15,2371.8548005049715
2009-01-16,2391.8540836020857
2009-01-19,2364.1422911240647
2009-01-20,2242.2410834362363
2009-01-21,2286.0052555639345
2009-01-22,2214.4452000420038
2009-01-23,2236.770541228303
2009-01-26,2328.524771169423
2009-01-27,2359.717549201428
2009-01-28,2458.1135606629186
2009-01-29,2376.858820142923
2009-01-30,2309.4593565900686
2009-02-02,2293.770480109628
2009-02-03,2302.619321859078
2009-02-04,2326.3454686010286
2009-02-05,2361.2410797546577
2009-02-06,2367.801446476145
2009-02-09,2442.5327632691456
2009-02-10,2357.895638232984
2009-02-11,2290.7288599720023
2009-02-12,2302.966873820612
2009-02-13,2291.1222044032684
2009-02-16,2285.316062051
2009-02-17,2152.2734647487177
2009-02-18,2077.497976859726
2009-02-19,2104.207562272908
2009-02-20,2024.0868544320863
2009-02-23,1965.9303017574177
2009-02-24,2085.955229162966
2009-02-25,2100.638517940383
2009-02-26,2225.9121635796964
2009-02-27,2149.085422927481
2009-03-02,2014.3139613853136
2009-03-03,1967.3040452206392
2009-03-04,2041.5695896560403
2009-03-05,1960.3420519243557
2009-03-06,1955.9782774858156
2009-03-09,1920.554048430963
2009-03-10,2090.7722097388264
2009-03-11,2117.2760377576196
2009-03-12,2187.385404714972
2009-03-13,2217.8412811210615
2009-03-16,2259.231248827723
2009-03-17,2320.242925855406
2009-03-18,2330.4770921553413
2009-03-19,2382.933520100246
2009-03-20,2329.5298814052303
2009-03-23,2500.0349511797685
2009-03-24,2480.5030157368797
2009-03-25,2454.6091950839736
2009-03-26,2487.349115662758
2009-03-27,2437.7952137010952
2009-03-30,2330.084499728368
2009-03-31,2376.5740932380327
2009-04-01,2415.1128698020566
2009-04-02,2510.878146469848
2009-04-03,2541.962027800003
2009-04-06,2522.8851359748273
2009-04-07,2468.0599727318004
2009-04-08,2504.550508279209
2009-04-09,2616.169017327906
2009-04-10,2616.169017327906
2009-04-13,2648.0957727461096
2009-04-14,2665.186237985599
2009-04-15,2689.7563924580872
2009-04-16,2741.213595282287
2009-04-17,2760.6207806779403
2009-04-20,2594.4505515700307
2009-04-21,2643.180390471508
2009-04-22,2645.5587152536123
2009-04-23,2702.3365198485194
2009-04-24,2772.807171177357
2009-04-27,2727.105067469118
2009-04-28,2699.1110310272193
2009-04-29,2772.127483690689
2009-04-30,2785.616371531382
2009-05-01,2813.758531067757
2009-05-04,2956.873687111811
2009-05-05,2980.8006228515387
2009-05-06,3069.2718994696115
2009-05-07,3012.4228844728227
2009-05-08,3130.0334396710855
2009-05-11,3078.9138656083774
2009-05-12,3037.7718576822363
2009-05-13,2895.936397255214
2009-05-14,2920.0415878690355
2009-05-15,2904.690042913454
2009-05-18,2913.163976712335
2009-05-19,3041.2988972330563
2009-05-20,3110.0007803472445
2009-05-21,3020.082210285675
2009-05-22,3085.2249145612213
2009-05-25,3118.5847151935395
2009-05-26,3222.8417594039356
2009-05-27,3198.822560493195
2009-05-28,3269.741113744819
2009-05-29,3308.9537731286596
2009-06-01,3420.976979862399
2009-06-02,3436.469277303844
2009-06-03,3301.034746267681
2009-06-04,3358.5317486993495
2009-06-05,3360.0012216406785
2009-06-08,3330.2346568346347
2009-06-09,3376.2916266694547
2009-06-10,3364.56293753853
2009-06-11,3441.060047799736
2009-06-12,3368.2914079362054
2009-06-15,3255.6341224753746
2009-06-16,3231.3734881856203
2009-06-17,3132.4411707617965
2009-06-18,3220.9847050008107
2009-06-19,3266.395325208634
2009-06-22,3087.1462319094026
2009-06-23,3063.729200053925
2009-06-24,3161.104660550662
2009-06-25,3188.5469129726093
2009-06-26,3255.5368505116985
2009-06-29,3277.0731103028684
2009-06-30,3222.724757611924
2009-07-01,3260.0595768935223
2009-07-02,3177.3683197464093
2009-07-03,3208.0795828546284
2009-07-06,3137.856466686949
2009-07-07,3075.4856804516376
2009-07-08,3013.963282791449
2009-07-09,3048.0117603841613
2009-07-10,3039.9322697648404
2009-07-13,3114.743112245486
2009-07-14,3222.095750339007
2009-07-15,3349.2545745621983
2009-07-16,3379.6038893491486
