Date,NEW ZEALAND VALUE
2006-05-30,159.24066534578103
2006-05-31,158.0008673979272
2006-06-01,158.75515861342953
2006-06-02,159.4495721078686
2006-06-05,159.48741615188155
2006-06-06,155.5682637091233
2006-06-07,159.19209996188758
2006-06-08,157.50928822108196
2006-06-09,156.5865409040258
2006-06-12,154.99705295517532
2006-06-13,152.65748510477655
2006-06-14,151.1983328360974
2006-06-15,147.8116270961608
2006-06-16,148.53576621484538
2006-06-19,148.17701951436976
2006-06-20,147.54866652142374
2006-06-21,145.2974700734366
2006-06-22,146.58027207511242
2006-06-23,144.56746808405157
2006-06-26,144.05685976330165
2006-06-27,145.41619746706212
2006-06-28,140.53279653297665
2006-06-29,141.22195857666273
2006-06-30,144.66870590500085
2006-07-03,145.2518317809289
2006-07-04,145.36168176765327
2006-07-05,143.73664515880515
2006-07-06,142.91679233487878
2006-07-07,146.2467807356575
2006-07-10,146.90833751451024
2006-07-11,150.06878375774994
2006-07-12,151.51872859578128
2006-07-13,153.12146956418854
2006-07-14,149.78559066470797
2006-07-17,149.0368473663176
2006-07-18,147.4241238751725
2006-07-19,145.38262942363235
2006-07-20,144.99094109179785
2006-07-21,145.67912815122153
2006-07-24,145.26515707535088
2006-07-25,147.65130889019522
2006-07-26,146.53779822925082
2006-07-27,145.38594050100176
2006-07-28,143.86966007949778
2006-07-31,145.83935645487162
2006-08-01,146.82438773576462
2006-08-02,147.9700621237427
2006-08-03,149.4318767371363
2006-08-04,147.96093556092782
2006-08-07,146.44619258129427
2006-08-08,148.0220142838725
2006-08-09,148.79234125469216
2006-08-10,148.50243908382436
2006-08-11,148.94230086407558
2006-08-14,146.70334447792163
2006-08-15,148.52958676669226
2006-08-16,150.5220053915348
2006-08-17,149.57756610521932
2006-08-18,147.75261005447436
2006-08-21,146.48181282975472
2006-08-22,147.56329745342487
2006-08-23,149.95877536451349
2006-08-24,149.94568010206984
2006-08-25,152.15676528008572
2006-08-28,149.62032636088114
2006-08-29,151.9170768480764
2006-08-30,155.1740412313654
2006-08-31,159.95650430013
2006-09-01,161.45148211862403
2006-09-04,161.4432849074528
2006-09-05,161.37988166078102
2006-09-06,159.67100166796172
2006-09-07,159.57700758205957
2006-09-08,157.57907187667726
2006-09-11,158.92939458005608
2006-09-12,159.82112354673168
2006-09-13,160.96519801143629
2006-09-14,164.61166671601995
2006-09-15,167.86278676543185
2006-09-18,168.79210423546536
2006-09-19,168.9819124777207
2006-09-20,165.65100645022446
2006-09-21,165.6554682863256
2006-09-22,162.07518141448338
2006-09-25,164.6499504668967
2006-09-26,167.77498669778768
2006-09-27,168.09183896542177
2006-09-28,167.2127235371918
2006-09-29,165.60526233442096
2006-10-02,167.0691613081704
2006-10-03,167.34016944741876
2006-10-04,166.09637277683512
2006-10-05,166.56060266280713
2006-10-06,163.69523055794488
2006-10-09,162.42194183471858
2006-10-10,162.80587993525484
2006-10-11,164.54930175282968
2006-10-12,164.07511709117895
2006-10-13,165.30223484276212
2006-10-16,167.73677800885895
2006-10-17,169.73997511103093
2006-10-18,168.71170304181535
2006-10-19,172.663649986699
2006-10-20,173.43704405862948
2006-10-23,172.48809306055722
2006-10-24,170.92874503638603
2006-10-25,170.83867371627215
2006-10-26,172.38142360569594
2006-10-27,174.35152966839445
2006-10-30,179.2915618183293
2006-10-31,181.34754396903512
2006-11-01,182.66150260956198
2006-11-02,178.82456701929516
2006-11-03,181.42338664518945
2006-11-06,182.81709868803506
2006-11-07,185.8611820074958
2006-11-08,182.6797017659515
2006-11-09,178.6625841814971
2006-11-10,178.38566281923926
2006-11-13,175.76420874420708
2006-11-14,177.65647518993282
2006-11-15,176.03305353292623
2006-11-16,174.98910221472622
2006-11-17,174.02419185345693
2006-11-20,174.5547457531991
2006-11-21,174.79151730431872
2006-11-22,175.79226865350319
2006-11-23,178.85523883523183
2006-11-24,178.18229398013523
2006-11-27,177.24755286383171
2006-11-28,180.05719299636
2006-11-29,181.97881358522753
2006-11-30,185.67153192929544
2006-12-01,183.75297965864488
2006-12-04,182.5846540719186
2006-12-05,184.19591207441468
2006-12-06,183.72617481891967
2006-12-07,183.99972100202714
2006-12-08,189.31136184546423
2006-12-11,188.69287116536938
2006-12-12,192.0459014283207
2006-12-13,193.19785868284504
2006-12-14,192.90187485258707
2006-12-15,196.09061448789961
2006-12-18,196.75033543045953
2006-12-19,197.3750141339677
2006-12-20,200.36342890728181
2006-12-21,200.55373195929437
2006-12-22,200.72742609343638
2006-12-25,200.72742609343638
2006-12-26,200.6557684373985
2006-12-27,200.83150615454852
2006-12-28,203.65095590571227
2006-12-29,203.29968118271543
2007-01-01,203.29968118271543
2007-01-02,204.0493325386579
2007-01-03,203.4014297453379
2007-01-04,197.9933593020771
2007-01-05,195.44263057177918
2007-01-08,193.8451438518166
2007-01-09,196.26025413272984
2007-01-10,197.28966356447296
2007-01-11,198.07553365533366
2007-01-12,198.14982979478705
2007-01-15,203.03357595453667
2007-01-16,201.5015419234369
2007-01-17,199.79368716194745
2007-01-18,202.31880728921712
2007-01-19,202.3388136821782
2007-01-22,206.67433403385635
2007-01-23,208.21925782838514
2007-01-24,207.74579618486678
2007-01-25,209.56361875339564
2007-01-26,207.54861090553405
2007-01-29,208.83086965379854
2007-01-30,204.60313278140626
2007-01-31,203.42095725061728
2007-02-01,200.46297096730817
2007-02-02,197.69445689709733
2007-02-05,197.69362286332864
2007-02-06,196.53557279163894
2007-02-07,202.8593142384961
2007-02-08,200.38454126425287
2007-02-09,200.3309661215638
2007-02-12,200.42627668912246
2007-02-13,202.5513802680715
2007-02-14,206.18577743006477
2007-02-15,208.38538317298355
2007-02-16,207.2011239541857
2007-02-19,205.47788812103576
2007-02-20,204.59779707859434
2007-02-21,204.88479656432278
2007-02-22,202.29109142062933
2007-02-23,205.53212811338443
2007-02-26,207.80188326463673
2007-02-27,205.86479950941063
2007-02-28,201.66810870862247
2007-03-01,198.70388042505527
2007-03-02,202.16436807622804
2007-03-05,195.75101447639358
2007-03-06,195.95818518827568
2007-03-07,197.45203538557845
2007-03-08,198.5173377883054
2007-03-09,199.66017115672705
2007-03-12,201.8975366221555
2007-03-13,203.93702206830153
2007-03-14,197.72809164899553
2007-03-15,197.42269367317576
2007-03-16,197.24485959819003
2007-03-19,198.87846475217998
2007-03-20,197.32790636890644
2007-03-21,199.1754322237496
2007-03-22,205.52735450954467
2007-03-23,203.61320273713446
2007-03-26,208.31882376288016
2007-03-27,210.3631964288656
2007-03-28,206.68971175332177
2007-03-29,206.8812834141407
2007-03-30,206.7264069181746
2007-04-02,211.59562548943836
2007-04-03,214.49912664658734
2007-04-04,212.89685979165264
2007-04-05,212.94730151072412
2007-04-06,212.94730151072412
2007-04-09,211.88793540081105
2007-04-10,213.09634281142016
2007-04-11,211.10675199649302
2007-04-12,215.4116756642391
2007-04-13,215.6810420802064
2007-04-16,218.68568236224232
2007-04-17,219.7986597478127
2007-04-18,221.28195416082633
2007-04-19,220.45998622879128
2007-04-20,221.6069280509145
2007-04-23,223.21057319592475
2007-04-24,218.94662666982873
2007-04-25,219.94927806814164
2007-04-26,216.79391809407483
2007-04-27,217.85723242728366
2007-04-30,218.90303443109434
2007-05-01,219.8086517383053
2007-05-02,218.67659777613179
2007-05-03,218.7132390250697
2007-05-04,219.34566492158885
2007-05-07,218.63280425583682
2007-05-08,219.36503589219237
2007-05-09,217.20287759495739
2007-05-10,220.0164927325757
2007-05-11,219.18429704667457
2007-05-14,220.6727851039055
2007-05-15,218.39189789533398
2007-05-16,218.51747884345522
2007-05-17,220.08048140656655
2007-05-18,221.18503127655075
2007-05-21,221.0155974708005
2007-05-22,219.3739922483493
2007-05-23,222.92538950500716
2007-05-24,223.6037779508001
2007-05-25,223.60839258042668
2007-05-28,223.6619769072854
2007-05-29,224.21133600946166
2007-05-30,222.67360518324864
2007-05-31,226.39180489761705
2007-06-01,226.78553821557918
2007-06-04,227.94556654404764
2007-06-05,229.57565709761022
2007-06-06,228.7645586119266
2007-06-07,227.00787657941186
2007-06-08,222.91498556341125
2007-06-11,219.2432293700172
2007-06-12,222.71911020826403
2007-06-13,220.3870247453198
2007-06-14,221.61947534962854
2007-06-15,223.39221128592303
2007-06-18,229.07014134809904
2007-06-19,229.44148690457726
2007-06-20,233.33295459241452
2007-06-21,229.95038038533784
2007-06-22,229.87620076978374
2007-06-25,229.31299805042002
2007-06-26,227.6980070383126
2007-06-27,222.09790409828372
2007-06-28,225.73922668919934
2007-06-29,231.0296648991523
2007-07-02,231.39287990836894
2007-07-03,234.45019908648928
2007-07-04,234.60520379314062
2007-07-05,236.6487694638335
2007-07-06,234.9310409249638
2007-07-09,233.27459224836255
2007-07-10,234.11844016873448
2007-07-11,233.4637028077861
2007-07-12,235.0432465330096
2007-07-13,236.68442187104108
2007-07-16,238.23553630274105
2007-07-17,240.85407456818191
2007-07-18,243.23740026576962
2007-07-19,245.63264248515003
2007-07-20,248.90126618476646
2007-07-23,249.190702801141
2007-07-24,251.17020117653746
2007-07-25,249.34700245441894
2007-07-26,244.4981633398113
2007-07-27,231.80370832038335
2007-07-30,228.061599524032
2007-07-31,226.39607270831948
2007-08-01,222.09324637508604
2007-08-02,222.74351288652605
2007-08-03,216.53934865224142
2007-08-06,215.28610661234592
2007-08-07,217.17465388487992
2007-08-08,216.56530720290036
2007-08-09,214.124232387049
2007-08-10,209.86334591547828
2007-08-13,205.62970793967975
2007-08-14,203.6143290075516
2007-08-15,198.67544388599492
2007-08-16,186.04902567864872
2007-08-17,182.59205577167342
2007-08-20,189.48340532492594
2007-08-21,193.58412955988715
2007-08-22,195.0749257858427
2007-08-23,201.2365431762854
2007-08-24,199.7642795647196
2007-08-27,200.71253879094624
2007-08-28,197.54130869145786
2007-08-29,198.14089196641848
2007-08-30,200.02012461647286
2007-08-31,200.43696330677338
2007-09-03,203.17490772047555
2007-09-04,204.24496130173304
2007-09-05,200.62783377369334
2007-09-06,200.01088523932367
2007-09-07,200.156113275204
2007-09-10,201.31971584380608
2007-09-11,205.89892720062903
2007-09-12,207.58016089448716
2007-09-13,207.90502204947725
2007-09-14,206.09573627178162
2007-09-17,205.76116413957604
2007-09-18,202.70564563560154
2007-09-19,211.9391049341479
2007-09-20,218.17900486364843
2007-09-21,217.33722831350306
2007-09-24,218.16601684927667
2007-09-25,217.38253624478617
2007-09-26,223.30625343590782
2007-09-27,224.19201570291534
2007-09-28,227.41342453509415
2007-10-01,231.49557580192484
2007-10-02,233.96108029841966
2007-10-03,233.765952244181
2007-10-04,231.70545261962135
2007-10-05,232.8296996629842
2007-10-08,234.63437932726103
2007-10-09,232.2211061003643
2007-10-10,232.07195892649077
2007-10-11,234.3480374331287
2007-10-12,232.99183917690473
2007-10-15,233.60154721983812
2007-10-16,225.55686154133392
2007-10-17,229.43481960454665
2007-10-18,230.44708766047978
2007-10-19,230.14497232781082
2007-10-22,227.64206129969273
2007-10-23,228.3441152431265
2007-10-24,228.77220764473176
2007-10-25,229.30433114156693
2007-10-26,225.98494648381717
2007-10-29,225.08931585834821
2007-10-30,224.5528342549497
2007-10-31,226.2430787512747
2007-11-01,223.0920175365299
2007-11-02,217.95484449410978
2007-11-05,219.63393808946032
2007-11-06,222.8727255143394
2007-11-07,232.49988927666175
2007-11-08,230.9587179625178
2007-11-09,223.2845208687249
2007-11-12,215.02727292667805
2007-11-13,219.8370883618669
2007-11-14,223.7340997125537
2007-11-15,218.98381038194935
2007-11-16,219.44716259756342
2007-11-19,220.66929176682638
2007-11-20,220.85319456809216
2007-11-21,216.36211001176423
2007-11-22,215.00968524279207
2007-11-23,217.15088009841404
2007-11-26,220.25289719406132
2007-11-27,222.87161176921958
2007-11-28,223.68225519671077
2007-11-29,222.79901465519853
2007-11-30,223.35154596563078
2007-12-03,225.3788214434706
2007-12-04,223.27251233440043
2007-12-05,222.23586236483396
2007-12-06,224.28353322231317
2007-12-07,232.10924444989604
2007-12-10,230.41466990926614
2007-12-11,230.70449432948635
2007-12-12,232.6268325568043
2007-12-13,228.30592289840112
2007-12-14,225.72203031845586
2007-12-17,217.35703845956496
2007-12-18,218.96395605339507
2007-12-19,218.06491600938438
2007-12-20,218.70620276998903
2007-12-21,226.1278131577027
2007-12-24,229.05403388072665
2007-12-25,229.05403388072665
2007-12-26,229.8753907632041
2007-12-27,231.01227466328655
2007-12-28,229.3578279494177
2007-12-31,226.60099475417982
2008-01-01,226.60099475417982
2008-01-02,227.3224195311894
2008-01-03,227.89345405300347
2008-01-04,224.2599879913909
2008-01-07,218.16484498430427
2008-01-08,219.31661271650466
2008-01-09,219.96103752559708
2008-01-10,222.9913053175058
2008-01-11,221.39965097009807
2008-01-14,221.79427141535396
2008-01-15,219.7783891619508
2008-01-16,213.2929039021072
2008-01-17,213.47880820690852
2008-01-18,208.77109497641683
2008-01-21,202.34278865177163
2008-01-22,203.94218809870029
2008-01-23,202.7259469823649
2008-01-24,207.8186188578067
2008-01-25,210.94575393213773
2008-01-28,213.14255828240854
2008-01-29,212.5400131580575
2008-01-30,212.76760016508226
2008-01-31,212.37658476963892
2008-02-01,218.97931019043955
2008-02-04,220.43559935426248
2008-02-05,216.33529287462827
2008-02-06,216.4180584014565
2008-02-07,217.39735404887534
2008-02-08,210.95768284064428
2008-02-11,209.5476807757878
2008-02-12,213.32455723116908
2008-02-13,209.6268499980202
2008-02-14,213.25118943704769
2008-02-15,212.23014444627847
2008-02-18,220.20967844621322
2008-02-19,221.43870768795693
2008-02-20,218.966223662359
2008-02-21,220.6349887622899
2008-02-22,219.72315835171017
2008-02-25,219.44678716015608
2008-02-26,211.37605728755844
2008-02-27,214.80449860390962
2008-02-28,214.48404430459897
2008-02-29,209.42360915472472
2008-03-03,211.64653881958247
2008-03-04,206.03045876328986
2008-03-05,207.74820951135686
2008-03-06,207.31240568428967
2008-03-07,204.6721949426377
2008-03-10,206.5223033216735
2008-03-11,209.15517024211806
2008-03-12,208.57837898575755
2008-03-13,215.08961393568183
2008-03-14,208.5331372335097
2008-03-17,203.19596539947494
2008-03-18,209.07881977095676
2008-03-19,209.9870629015269
2008-03-20,200.77989917856675
2008-03-21,200.77989917856675
2008-03-24,203.00965437315043
2008-03-25,203.43061694879947
2008-03-26,202.27511511113266
2008-03-27,199.53364476679954
2008-03-28,200.63447914648123
2008-03-31,196.91811306900226
2008-04-01,199.5915133369672
2008-04-02,203.64273133500825
2008-04-03,205.4927468470005
2008-04-04,207.0357701437626
2008-04-07,211.68341282057906
2008-04-08,206.39526286351213
2008-04-09,202.44207908988938
2008-04-10,200.87897340554272
2008-04-11,190.49225461664005
2008-04-14,190.52282577431995
2008-04-15,193.2186368852526
2008-04-16,194.40472410800336
2008-04-17,193.7218094458016
2008-04-18,193.96122604563394
2008-04-21,199.30266716903245
2008-04-22,200.33576232726637
2008-04-23,203.0141031609404
2008-04-24,197.55612658576925
2008-04-25,196.4661099055966
2008-04-28,198.6556633762892
2008-04-29,190.54152630657447
2008-04-30,194.6214544500301
2008-05-01,196.1770958355823
2008-05-02,200.85864924514263
2008-05-05,204.5293249671962
2008-05-06,205.76951726792424
2008-05-07,199.04912895345504
2008-05-08,200.97026255093448
2008-05-09,194.8803865776142
2008-05-12,199.76838782550922
2008-05-13,199.63362122813666
2008-05-14,196.89952681372756
2008-05-15,193.012343342759
2008-05-16,201.7834007156038
2008-05-19,201.6909699316468
2008-05-20,201.72468012526852
2008-05-21,201.76054065588536
2008-05-22,203.3420349031164
2008-05-23,203.96900021261933
2008-05-26,204.90923675421658
2008-05-27,204.25107515044826
2008-05-28,203.43457970262
2008-05-29,203.48185024091217
2008-05-30,207.15968875057192
2008-06-02,207.47715459119598
2008-06-03,197.81110436992628
2008-06-04,201.9767384895339
2008-06-05,196.49567215259108
2008-06-06,194.5844353480116
2008-06-09,192.08803624423766
2008-06-10,189.48534308741458
2008-06-11,187.63820972457998
2008-06-12,183.15595801264175
2008-06-13,183.7921471950823
2008-06-16,185.0076956238466
2008-06-17,187.34291956096666
2008-06-18,186.56862013732018
2008-06-19,188.18667361008227
2008-06-20,182.79400112256187
2008-06-23,183.36641646570033
2008-06-24,180.84336598467047
2008-06-25,177.93413071139994
2008-06-26,178.95964551169487
2008-06-27,176.82692119039493
2008-06-30,176.16722546045057
2008-07-01,170.1917700135581
2008-07-02,168.98232485522027
2008-07-03,163.15243018321806
2008-07-04,169.68195649338952
2008-07-07,165.89949745054545
2008-07-08,170.57816066407406
2008-07-09,174.83353914816684
2008-07-10,168.13875346126952
2008-07-11,169.29989592688972
2008-07-14,166.12671663338625
2008-07-15,166.91383211143244
2008-07-16,168.77316778227342
2008-07-17,171.12430108131937
2008-07-18,171.4603404769752
2008-07-21,170.4562021244303
2008-07-22,168.94058352768465
2008-07-23,170.7814523381953
2008-07-24,169.61094024964282
2008-07-25,169.65623163360195
2008-07-28,173.46543186798212
2008-07-29,170.45009290800525
2008-07-30,174.27977019203007
2008-07-31,179.14793391206226
2008-08-01,172.21568404657683
2008-08-04,176.3899243113255
2008-08-05,171.49437993915492
2008-08-06,171.53337540694852
2008-08-07,171.22124527776174
2008-08-08,158.1436688793241
2008-08-11,156.36679590748466
2008-08-12,153.96400848259708
2008-08-13,155.71703569788588
2008-08-14,153.87089042073404
2008-08-15,153.2593634483606
2008-08-18,155.9291232682143
2008-08-19,153.81631857950836
2008-08-20,156.75614574894857
2008-08-21,159.03066368609427
2008-08-22,155.93030590975408
2008-08-25,159.99914151130628
2008-08-26,155.1510589742767
2008-08-27,154.3420436197018
2008-08-28,155.79259110011284
2008-08-29,157.1191856875424
2008-09-01,155.59927862751232
2008-09-02,155.42047039011604
2008-09-03,151.7825177214178
2008-09-04,149.47456486168943
2008-09-05,146.4456252633379
2008-09-08,149.03439565453868
2008-09-09,146.13364092571638
2008-09-10,143.3231983740562
2008-09-11,137.64244041985637
2008-09-12,140.81413957697868
2008-09-15,137.5807311873742
2008-09-16,131.16670075212465
2008-09-17,133.1121647408224
2008-09-18,131.6317162628526
2008-09-19,133.85469244926034
2008-09-22,140.42546398522
2008-09-23,138.2612079351058
2008-09-24,140.21718114561997
2008-09-25,137.83859550862257
2008-09-26,134.95591595463506
2008-09-29,135.27697594866322
2008-09-30,130.17803837167213
2008-10-01,136.78462217296405
2008-10-02,139.16908658378537
2008-10-03,136.42224020899752
2008-10-06,124.00551467300416
2008-10-07,123.25390661771858
2008-10-08,113.0454620162102
2008-10-09,115.6474051340991
2008-10-10,106.1073758344058
2008-10-13,105.34087313211006
2008-10-14,115.47512656451585
2008-10-15,109.26224457596776
2008-10-16,98.23646414363661
2008-10-17,104.44903181010044
2008-10-20,111.3380270556475
2008-10-21,110.02152399300627
2008-10-22,105.09161982404267
2008-10-23,98.49519443554661
2008-10-24,93.05118850703207
2008-10-27,90.54873254700304
2008-10-28,90.12279507667455
2008-10-29,94.16821987435287
2008-10-30,97.25651352946073
2008-10-31,98.72733251843356
2008-11-03,103.150510230601
2008-11-04,103.92643552760181
2008-11-05,104.87875071084851
2008-11-06,98.96831748528892
2008-11-07,96.44238161567866
2008-11-10,102.35678457956827
2008-11-11,98.05372320546236
2008-11-12,96.0398818128328
2008-11-13,95.16992132468172
2008-11-14,97.09793876056874
2008-11-17,94.94242763793046
2008-11-18,92.31457352836678
2008-11-19,92.26145430386696
2008-11-20,86.93188673940863
2008-11-21,84.01092446194146
2008-11-24,87.02978459124496
2008-11-25,89.3320616380548
2008-11-26,91.94409804200862
2008-11-27,93.75664470459066
2008-11-28,95.30905060823804
2008-12-01,89.95672316382044
2008-12-02,88.63403617195118
2008-12-03,92.5427358076327
2008-12-04,91.66585228802175
2008-12-05,88.33378347950502
2008-12-08,90.17450955186654
2008-12-09,91.78193503944087
2008-12-10,94.12027900653628
2008-12-11,96.19747720321668
2008-12-12,92.2477533227068
2008-12-15,95.33941386017858
2008-12-16,98.79145890678643
2008-12-17,102.48117758906876
2008-12-18,104.3693614624691
2008-12-19,96.82737898214357
2008-12-22,97.15921445395743
2008-12-23,95.25383512121137
2008-12-24,95.97710300628277
2008-12-25,95.97710300628277
2008-12-26,96.16072734458506
2008-12-29,96.59619346925453
2008-12-30,94.44476862933786
2008-12-31,98.12373716714069
2009-01-01,98.12373716714069
2009-01-02,98.23287547850046
2009-01-05,99.56485486868854
2009-01-06,101.82115260778987
2009-01-07,102.71711672245353
2009-01-08,103.81297538407077
2009-01-09,104.45843320836778
2009-01-12,103.71774268747987
2009-01-13,100.05840136893003
2009-01-14,96.48690383700956
2009-01-15,91.34213331684144
2009-01-16,93.79225171639906
2009-01-19,93.2591050454151
2009-01-20,92.11644442280307
2009-01-21,91.63656864553728
2009-01-22,94.09529065994468
2009-01-23,93.63866062866508
2009-01-26,93.9192294967213
2009-01-27,96.03576463202437
2009-01-28,96.85966673237166
2009-01-29,95.67568428245946
2009-01-30,94.20538892721345
2009-02-02,93.68237622707431
2009-02-03,94.1971856974984
2009-02-04,94.26137618948025
2009-02-05,95.91247999318972
2009-02-06,98.23633009714071
2009-02-09,101.34864442324488
2009-02-10,98.03866938960061
2009-02-11,94.6509577287006
2009-02-12,95.70496471720676
2009-02-13,98.2899066020536
2009-02-16,91.5583039685455
2009-02-17,90.2308671701602
2009-02-18,88.2394964584128
2009-02-19,89.47231547443303
2009-02-20,86.11200651876868
2009-02-23,85.9126841606832
2009-02-24,86.09993754712413
2009-02-25,88.27545005624114
2009-02-26,86.69120735856974
2009-02-27,85.11909863573462
2009-03-02,81.87124929441431
2009-03-03,81.06154440358435
2009-03-04,85.55678238463462
2009-03-05,87.80945468194125
2009-03-06,85.61142331251493
2009-03-09,83.27805304809479
2009-03-10,84.58729399132774
2009-03-11,86.45324602602638
2009-03-12,87.21383825360171
2009-03-13,89.31913644283082
2009-03-16,89.5102831319503
2009-03-17,91.54308889252825
2009-03-18,94.6605162103816
2009-03-19,102.3217677009958
2009-03-20,99.84042095733453
2009-03-23,100.99744048766433
2009-03-24,101.5691636013405
2009-03-25,101.59942239528914
2009-03-26,102.40461264832254
2009-03-27,101.74002548882854
2009-03-30,101.76500711422975
2009-03-31,99.56271391511382
2009-04-01,99.71436248726002
2009-04-02,102.88746496154532
2009-04-03,103.9698901929393
2009-04-06,108.81464133784775
2009-04-07,107.8933984835305
2009-04-08,103.62796285063533
2009-04-09,105.09340327053987
2009-04-10,105.09340327053987
2009-04-13,105.83330702843328
2009-04-14,107.73459470949449
2009-04-15,106.10782518564679
2009-04-16,108.44055317217892
2009-04-17,110.66849982050398
2009-04-20,106.28309045339273
2009-04-21,106.06415898929318
2009-04-22,105.7411082942193
2009-04-23,108.01044511888712
2009-04-24,110.12256651393737
2009-04-27,110.45523868372267
2009-04-28,111.53117724564787
2009-04-29,114.5459076180163
2009-04-30,118.33247173626691
2009-05-01,112.97145219770924
2009-05-04,118.68931859538759
2009-05-05,121.00578051613864
2009-05-06,121.5922185239272
2009-05-07,124.6993975263016
2009-05-08,122.882732844895
2009-05-11,120.69912467700051
2009-05-12,119.28810389778043
2009-05-13,118.40277395694028
2009-05-14,115.5090554779648
2009-05-15,115.98975195875632
2009-05-18,115.57216171147859
2009-05-19,117.90067024824222
2009-05-20,120.23049461753432
2009-05-21,117.67683774657253
2009-05-22,120.65297045201152
2009-05-25,116.72572591942729
2009-05-26,120.84902381370064
2009-05-27,123.0102418773293
2009-05-28,119.71228471027325
2009-05-29,123.7874084665363
2009-06-01,125.24668699557425
2009-06-02,132.50358326706368
2009-06-03,129.3340113957003
2009-06-04,126.6571420887742
2009-06-05,128.42923650192682
2009-06-08,122.94020838365475
2009-06-09,125.82283639834914
2009-06-10,127.53473261922824
2009-06-11,127.32164999250844
2009-06-12,127.04486700459566
2009-06-15,127.45073692692063
2009-06-16,125.57123170253055
2009-06-17,123.5321663837714
2009-06-18,130.14169592941877
2009-06-19,128.02874364523313
2009-06-22,126.74119713368373
2009-06-23,125.7872469761269
2009-06-24,126.5609835692259
2009-06-25,128.51409160822942
2009-06-26,129.38161592586857
2009-06-29,132.83800467190642
2009-06-30,133.4402344834262
2009-07-01,131.54173711516168
2009-07-02,126.75582060932373
2009-07-03,128.28109085198895
2009-07-06,126.99898222543084
2009-07-07,129.20527217681354
2009-07-08,131.0170044575336
2009-07-09,128.16307967253613
2009-07-10,127.22167888767946
2009-07-13,126.85196690435288
2009-07-14,128.31348879776974
2009-07-15,130.73954383715383
2009-07-16,133.03778120633308
2009-07-17,133.32492923345143
2009-07-20,135.86605516110768
2009-07-21,139.3300825515559
2009-07-22,140.5483827915155
2009-07-23,142.15040222461502
2009-07-24,141.42061990026426
2009-07-27,143.7256516412313
2009-07-28,145.12102165932257
2009-07-29,140.74212439515557
2009-07-30,140.92078609436936
2009-07-31,140.82581596911973
2009-08-03,145.94093368675502
2009-08-04,147.5264234943071
2009-08-05,148.11439873302817
2009-08-06,143.41824978330894
2009-08-07,144.5673206941244
2009-08-10,143.1964061172128
2009-08-11,139.78744732020695
2009-08-12,145.19446060236132
2009-08-13,150.4539209761365
2009-08-14,149.0778205497605
2009-08-17,142.79897008330244
2009-08-18,144.30084312277378
2009-08-19,144.48588350891373
2009-08-20,143.69495705819884
2009-08-21,144.30863517483232
2009-08-24,148.17409215644562
2009-08-25,149.17781136773402
2009-08-26,148.6272074304803
2009-08-27,146.60690216257643
2009-08-28,152.5726963011636
2009-08-31,149.5939422405155
2009-09-01,146.19307999377986
2009-09-02,144.0545971328595
2009-09-03,148.32260072830115
2009-09-04,150.7795273179455
2009-09-07,154.81739862073442
2009-09-08,153.5343793959913
2009-09-09,153.29161005039677
2009-09-10,153.65909491011064
2009-09-11,155.87400901550794
2009-09-14,153.89596235295252
2009-09-15,152.57739073572284
2009-09-16,156.38562947121514
2009-09-17,160.21160460082035
2009-09-18,156.45708342250447
2009-09-21,153.8261868311163
2009-09-22,157.50191453209803
2009-09-23,158.22672817529894
2009-09-24,156.90258058303672
2009-09-25,155.67935645902335
2009-09-28,157.91004817676347
2009-09-29,157.66710264805647
2009-09-30,160.23041911397124
2009-10-01,162.50114282689694
2009-10-02,157.92169766812887
2009-10-05,157.8256897116947
2009-10-06,160.3731972680788
2009-10-07,155.95867479288387
2009-10-08,160.86502076695052
2009-10-09,157.87265197633204
2009-10-12,158.23083496751127
2009-10-13,156.69595040716428
2009-10-14,158.9634637893169
2009-10-15,158.21019994676607
2009-10-16,157.83396878107354
2009-10-19,160.56386876864815
2009-10-20,162.9627833733928
2009-10-21,163.27970145564413
2009-10-22,160.0051934981656
2009-10-23,161.07882174737944
2009-10-26,159.86289103097096
2009-10-27,157.7488481511495
2009-10-28,157.22182365751
2009-10-29,158.45948789085656
2009-10-30,155.15081729082576
2009-11-02,153.05966738022732
2009-11-03,151.3096654367659
2009-11-04,153.3328399837712
2009-11-05,149.3995572426679
2009-11-06,152.59011413367426
2009-11-09,156.00597474157843
2009-11-10,155.067340726613
2009-11-11,156.4000412613474
2009-11-12,156.65054920242827
2009-11-13,157.813703323637
2009-11-16,158.92049576720422
2009-11-17,155.99893019170665
2009-11-18,158.03686981258656
2009-11-19,154.24197935693618
2009-11-20,152.04470077527478
2009-11-23,153.308676761447
2009-11-24,150.058528556752
2009-11-25,150.37604881990342
2009-11-26,147.19620421875499
2009-11-27,144.95250258088817
2009-11-30,149.2796930967773
2009-12-01,152.44795973329033
2009-12-02,152.17799046885239
2009-12-03,151.38088056876074
2009-12-04,147.64752828953658
2009-12-07,143.9013741705102
2009-12-08,143.81257335808613
2009-12-09,144.08425375055126
2009-12-10,149.78280457250662
2009-12-11,146.5198850489971
2009-12-14,145.8477775213247
2009-12-15,146.40149275145893
2009-12-16,147.17836304446283
2009-12-17,144.70631552563646
2009-12-18,147.52162168669307
2009-12-21,146.09037887256824
2009-12-22,145.79762910174418
2009-12-23,148.91804848733443
2009-12-24,147.4558094695083
