Date,SPAIN VALUE
2005-12-19,2386.6959354196815
2005-12-20,2371.849557686714
2005-12-21,2390.1590991769185
2005-12-22,2403.405647058869
2005-12-23,2407.9213041561275
2005-12-26,2407.9213041561275
2005-12-27,2415.699153168107
2005-12-28,2422.5815594562278
2005-12-29,2411.7173180416826
2005-12-30,2393.3721588429053
2006-01-02,2405.7788556842575
2006-01-03,2447.5568391637876
2006-01-04,2492.736751636325
2006-01-05,2497.2862876229706
2006-01-06,2508.438113922879
2006-01-09,2496.876077092581
2006-01-10,2474.5189146060793
2006-01-11,2502.029116388591
2006-01-12,2503.5910916891394
2006-01-13,2488.82659578474
2006-01-16,2514.544747679592
2006-01-17,2482.592138201023
2006-01-18,2466.5456740186737
2006-01-19,2501.493518111989
2006-01-20,2477.215312984432
2006-01-23,2513.4150471066955
2006-01-24,2502.7275155558136
2006-01-25,2548.8478975612747
2006-01-26,2573.905688084176
2006-01-27,2573.7169251899168
2006-01-30,2569.517438075171
2006-01-31,2616.200256738791
2006-02-01,2639.2798661633683
2006-02-02,2608.792543340174
2006-02-03,2586.4501304926607
2006-02-06,2578.9370525195004
2006-02-07,2578.789735657222
2006-02-08,2583.942205845334
2006-02-09,2609.0719182163043
2006-02-10,2573.877382036561
2006-02-13,2599.502248378673
2006-02-14,2592.0670775286894
2006-02-15,2587.611872802489
2006-02-16,2607.06000328386
2006-02-17,2623.309783995893
2006-02-20,2641.3772452809512
2006-02-21,2655.701981808327
2006-02-22,2701.1819244998082
2006-02-23,2718.774489628917
2006-02-24,2711.074491920584
2006-02-27,2722.5876067669565
2006-02-28,2713.263771375882
2006-03-01,2735.0299367963034
2006-03-02,2711.3582500379102
2006-03-03,2690.316952497553
2006-03-06,2690.2681846300798
2006-03-07,2647.6253886869763
2006-03-08,2639.0115653005014
2006-03-09,2660.0288151310147
2006-03-10,2668.128998395135
2006-03-13,2687.481295938362
2006-03-14,2710.9203131871063
2006-03-15,2718.157855142767
2006-03-16,2743.480018392324
2006-03-17,2746.2415534631896
2006-03-20,2750.99691062158
2006-03-21,2726.5391825063957
2006-03-22,2730.1343567475715
2006-03-23,2693.2288691733547
2006-03-24,2716.341261981758
2006-03-27,2687.675721840675
2006-03-28,2689.674001752633
2006-03-29,2671.2799845544005
2006-03-30,2727.476798080463
2006-03-31,2718.726871362235
2006-04-03,2738.710099387935
2006-04-04,2775.186795697409
2006-04-05,2778.180906457509
2006-04-06,2758.325570902389
2006-04-07,2706.675683187573
2006-04-10,2707.2684698861613
2006-04-11,2676.3758862877758
2006-04-12,2665.5761270062694
2006-04-13,2656.486600815142
2006-04-14,2656.486600815142
2006-04-17,2698.679215891993
2006-04-18,2694.949029420739
2006-04-19,2734.971748018156
2006-04-20,2744.9097611523857
2006-04-21,2790.0202567551337
2006-04-24,2785.4899547820532
2006-04-25,2818.0763368176226
2006-04-26,2824.605347850001
2006-04-27,2845.530079711023
2006-04-28,2872.8475015841495
2006-05-01,2877.864978266946
2006-05-02,2890.9087098347827
2006-05-03,2857.653039068995
2006-05-04,2868.6920651446985
2006-05-05,2903.5981469298385
2006-05-08,2903.2415140097137
2006-05-09,2916.54157620644
2006-05-10,2919.028507101157
2006-05-11,2925.7255252520745
2006-05-12,2868.3964748618264
2006-05-15,2828.594478668543
2006-05-16,2838.2583420406236
2006-05-17,2740.579624768571
2006-05-18,2737.4705779432807
2006-05-19,2728.231364365485
2006-05-22,2682.01645605504
2006-05-23,2725.6913923430507
2006-05-24,2673.899064011973
2006-05-25,2713.295585940446
2006-05-26,2748.2803007349517
2006-05-29,2737.9625617813076
2006-05-30,2705.86863544884
2006-05-31,2745.7898626711635
2006-06-01,2742.521622333291
2006-06-02,2761.002294897514
2006-06-05,2744.303928620742
2006-06-06,2680.4620015982077
2006-06-07,2711.914507354405
2006-06-08,2624.6350185676306
2006-06-09,2659.6343768237684
2006-06-12,2631.6046035754075
2006-06-13,2574.0650801866873
2006-06-14,2595.1815299680547
2006-06-15,2633.084748903676
2006-06-16,2617.8493454715394
2006-06-19,2623.6359159725885
2006-06-20,2645.961760520744
2006-06-21,2667.7807503556696
2006-06-22,2674.965406158814
2006-06-23,2683.0114158801844
2006-06-26,2678.0619489439096
2006-06-27,2670.6651508445357
2006-06-28,2651.7711257736805
2006-06-29,2709.15460729546
2006-06-30,2808.3028950298058
2006-07-03,2834.4338805611133
2006-07-04,2837.135050712757
2006-07-05,2798.6360461034064
2006-07-06,2822.1685296574833
2006-07-07,2836.3409863434213
2006-07-10,2825.912602696121
2006-07-11,2801.0091849967794
2006-07-12,2786.2084518756947
2006-07-13,2742.2709930050883
2006-07-14,2697.785753175073
2006-07-17,2668.616691947546
2006-07-18,2657.0949056222717
2006-07-19,2738.8991335104192
2006-07-20,2751.054953086611
2006-07-21,2738.6122833270506
2006-07-24,2776.148334557863
2006-07-25,2790.6107074014485
2006-07-26,2796.0752635077906
2006-07-27,2873.752859907841
2006-07-28,2916.0608734090765
2006-07-31,2899.175002658159
2006-08-01,2862.9639670226684
2006-08-02,2917.870588924624
2006-08-03,2897.2529590380395
2006-08-04,2952.3560005726486
2006-08-07,2904.152773378698
2006-08-08,2917.1522520003064
2006-08-09,2952.2965017588904
2006-08-10,2905.215798765604
2006-08-11,2894.230328441454
2006-08-14,2923.3595684652046
2006-08-15,2957.3452616393447
2006-08-16,2988.2742576534583
2006-08-17,2987.6114090858387
2006-08-18,2964.2627341387624
2006-08-21,2991.4668006173465
2006-08-22,2975.254257910366
2006-08-23,2950.370761769771
2006-08-24,2961.305138275893
2006-08-25,2948.349278541861
2006-08-28,2975.885829397171
2006-08-29,2974.3859413336054
2006-08-30,2997.483787114662
2006-08-31,2984.223370204473
2006-09-01,2987.7972401764023
2006-09-04,3021.4399659609007
2006-09-05,2996.966889714308
2006-09-06,2970.544770377219
2006-09-07,2937.1981711198746
2006-09-08,2949.129865243845
2006-09-11,2946.85400629938
2006-09-12,2980.077136547734
2006-09-13,2986.1850471468315
2006-09-14,3004.147188188944
2006-09-15,3005.815516422445
2006-09-18,3019.1096184347844
2006-09-19,3012.9382208843685
2006-09-20,3062.1601266470802
2006-09-21,3090.1215696548925
2006-09-22,3083.1135492774556
2006-09-25,3065.853529077295
2006-09-26,3134.2339831607446
2006-09-27,3280.41001449451
2006-09-28,3242.6850934018908
2006-09-29,3218.375819175826
2006-10-02,3235.982122136896
2006-10-03,3229.66661154115
2006-10-04,3238.1036009584877
2006-10-05,3259.617384752527
2006-10-06,3258.3306367831888
2006-10-09,3263.3037210438974
2006-10-10,3278.447822433307
2006-10-11,3281.7719756266874
2006-10-12,3324.4863968822024
2006-10-13,3329.0488234074214
2006-10-16,3340.354807623411
2006-10-17,3279.401555025357
2006-10-18,3305.348782410099
2006-10-19,3344.105874077509
2006-10-20,3370.1887442778507
2006-10-23,3373.3453775770427
2006-10-24,3365.418503981141
2006-10-25,3389.7299962435072
2006-10-26,3418.0875168572484
2006-10-27,3462.7255087376607
2006-10-30,3456.1273186291314
2006-10-31,3470.9311420850577
2006-11-01,3471.1538343063485
2006-11-02,3459.9064072124415
2006-11-03,3466.9630526153346
2006-11-06,3519.10884106546
2006-11-07,3568.2629104115613
2006-11-08,3569.4328174075185
2006-11-09,3582.692389417805
2006-11-10,3567.3282806100474
2006-11-13,3561.09077314103
2006-11-14,3578.463981749973
2006-11-15,3579.200515737236
2006-11-16,3589.1325945437993
2006-11-17,3574.6234946214513
2006-11-20,3596.722749628906
2006-11-21,3596.7419920450347
2006-11-22,3645.6390537602324
2006-11-23,3640.7262336135304
2006-11-24,3634.4361651653076
2006-11-27,3574.4794051754266
2006-11-28,3567.683897009758
2006-11-29,3628.096544894154
2006-11-30,3626.462520031586
2006-12-01,3607.2846737372797
2006-12-04,3648.880829896402
2006-12-05,3696.506379687066
2006-12-06,3694.0307199436897
2006-12-07,3683.0752797170608
2006-12-08,3684.9227599131395
2006-12-11,3685.5710412836734
2006-12-12,3684.843800758085
2006-12-13,3704.9201443551083
2006-12-14,3689.9244488470617
2006-12-15,3677.6297205833835
2006-12-18,3650.7617880342714
2006-12-19,3640.369985116819
2006-12-20,3654.9031351837803
2006-12-21,3643.077586690724
2006-12-22,3620.673452417026
2006-12-25,3620.673452417026
2006-12-26,3615.031416327591
2006-12-27,3646.156353043959
2006-12-28,3639.9120807530094
2006-12-29,3652.4014983889897
2007-01-01,3652.4014983889897
2007-01-02,3755.6752846467225
2007-01-03,3738.9615844295117
2007-01-04,3721.3259844916984
2007-01-05,3661.2083590962834
2007-01-08,3656.522398273812
2007-01-09,3651.356967023952
2007-01-10,3595.7515510708154
2007-01-11,3634.454276831397
2007-01-12,3650.1148723144047
2007-01-15,3664.493122943691
2007-01-16,3644.4856590770096
2007-01-17,3637.6673067663924
2007-01-18,3635.0344952571645
2007-01-19,3672.0910472265336
2007-01-22,3657.096917194181
2007-01-23,3684.2444211039765
2007-01-24,3727.56711382836
2007-01-25,3728.6921556668894
2007-01-26,3671.214991692803
2007-01-29,3706.964664637617
2007-01-30,3728.6676983192283
2007-01-31,3735.347951123329
2007-02-01,3744.3675789995405
2007-02-02,3748.1743430747083
2007-02-05,3719.0375249145955
2007-02-06,3754.5554375733564
2007-02-07,3789.944060294383
2007-02-08,3790.917694492662
2007-02-09,3790.8560945999493
2007-02-12,3748.3090659562245
2007-02-13,3789.4430622840578
2007-02-14,3841.2763012138284
2007-02-15,3839.722970631772
2007-02-16,3804.6459101686987
2007-02-19,3819.9595557070083
2007-02-20,3824.2559764534562
2007-02-21,3795.4169383950007
2007-02-22,3794.292793503619
2007-02-23,3805.2715896820455
2007-02-26,3824.821237967849
2007-02-27,3747.4591431091103
2007-02-28,3696.40636030876
2007-03-01,3634.1052574978426
2007-03-02,3607.022146766988
2007-03-05,3532.4208132225185
2007-03-06,3550.3146879767364
2007-03-07,3582.3841282126873
2007-03-08,3645.783171612275
2007-03-09,3663.035835176716
2007-03-12,3648.855273607534
2007-03-13,3604.559566739366
2007-03-14,3495.4622018145296
2007-03-15,3572.0010765639977
2007-03-16,3583.992940320228
2007-03-19,3639.502921359943
2007-03-20,3654.351122483047
2007-03-21,3647.6188332306388
2007-03-22,3716.6452888694707
2007-03-23,3702.6216677084108
2007-03-26,3687.0665569563234
2007-03-27,3714.6675363622758
2007-03-28,3700.7880617486217
2007-03-29,3718.135202027247
2007-03-30,3716.1847280234056
2007-04-02,3740.8124986656903
2007-04-03,3794.385310278728
2007-04-04,3808.962047953291
2007-04-05,3831.0031696170463
2007-04-06,3831.0031696170463
2007-04-09,3811.044830624512
2007-04-10,3852.3096967141123
2007-04-11,3855.992134803899
2007-04-12,3847.370489371047
2007-04-13,3867.4824684906102
2007-04-16,3898.606541221296
2007-04-17,3886.6807870634343
2007-04-18,3860.160550501981
2007-04-19,3848.482335357547
2007-04-20,3903.730004180033
2007-04-23,3880.4671248116124
2007-04-24,3795.910756310685
2007-04-25,3824.2148137344548
2007-04-26,3806.7077933512273
2007-04-27,3753.83156892267
2007-04-30,3740.9188120511653
2007-05-01,3726.9391923834887
2007-05-02,3747.0596097243565
2007-05-03,3751.574417358717
2007-05-04,3818.336197387969
2007-05-07,3818.5136536093996
2007-05-08,3777.175173900696
2007-05-09,3807.8274068523497
2007-05-10,3785.326000805728
2007-05-11,3832.2712656163562
2007-05-14,3813.0862907764717
2007-05-15,3873.703568416368
2007-05-16,3882.5140633254177
2007-05-17,3866.0750428602673
2007-05-18,3914.0221083810843
2007-05-21,3884.2492248008284
2007-05-22,3887.5108355821817
2007-05-23,3923.801551436731
2007-05-24,3872.0230032133863
2007-05-25,3874.762139061269
2007-05-28,3889.5170527335126
2007-05-29,3927.9981902626428
2007-05-30,3897.8325871898423
2007-05-31,3966.430411371757
2007-06-01,4022.776483311371
2007-06-04,4019.8080862280185
2007-06-05,4003.9479172888646
2007-06-06,3910.5509299490286
2007-06-07,3851.891892305868
2007-06-08,3850.03264206941
2007-06-11,3884.497101533615
2007-06-12,3821.4823714477593
2007-06-13,3832.179443963975
2007-06-14,3901.040430554589
2007-06-15,3956.445530705458
2007-06-18,3938.0726136855747
2007-06-19,3922.0136105208
2007-06-20,3935.497525763508
2007-06-21,3879.616816257043
2007-06-22,3873.6545967207608
2007-06-25,3900.678872340713
2007-06-26,3859.8950553282357
2007-06-27,3827.0258334900996
2007-06-28,3868.4597284286033
2007-06-29,3896.5843565910327
2007-07-02,3923.9077499937453
2007-07-03,3947.8588651401014
2007-07-04,3976.529668979125
2007-07-05,3941.3005546870245
2007-07-06,4000.012825916735
2007-07-09,3979.7042615539617
2007-07-10,3971.6380987774946
2007-07-11,3965.1620927519198
2007-07-12,4008.8337842983706
2007-07-13,4033.222213711589
2007-07-16,4055.575138320595
2007-07-17,4075.049187422275
2007-07-18,4044.261666127913
2007-07-19,4099.961625581671
2007-07-20,4031.017862960056
2007-07-23,4061.307841283296
2007-07-24,4023.481794844888
2007-07-25,3991.187795085982
2007-07-26,3885.646840544297
2007-07-27,3891.3792987254137
2007-07-30,3873.949512815131
2007-07-31,3960.917447938868
2007-08-01,3902.315360239949
2007-08-02,3914.545392541903
2007-08-03,3898.692970595401
2007-08-06,3876.8691080101676
2007-08-07,3945.957694762031
2007-08-08,4060.923595347525
2007-08-09,3972.230055018771
2007-08-10,3856.033993544923
2007-08-13,3917.4099737529014
2007-08-14,3851.5960302009353
2007-08-15,3811.4732725757344
2007-08-16,3665.1949335543454
2007-08-17,3785.2523486716323
2007-08-20,3767.390355905547
2007-08-21,3753.8637839739094
2007-08-22,3785.6195968043585
2007-08-23,3786.387798610138
2007-08-24,3813.794274196221
2007-08-27,3805.735064565575
2007-08-28,3754.2333170330885
2007-08-29,3768.891725709671
2007-08-30,3801.833495058903
2007-08-31,3833.327186045981
2007-09-03,3838.0997465925184
2007-09-04,3847.3092931505284
2007-09-05,3778.078696540693
2007-09-06,3782.4490817662545
2007-09-07,3710.422409985227
2007-09-10,3676.180065368428
2007-09-11,3737.141569068141
2007-09-12,3728.7561009896363
2007-09-13,3738.9582489504674
2007-09-14,3696.203145534086
2007-09-17,3657.5333416029844
2007-09-18,3748.423205556555
2007-09-19,3894.085529837204
2007-09-20,3915.3625725111156
2007-09-21,3919.742722997094
2007-09-24,3931.1662520560744
2007-09-25,3911.554109224994
2007-09-26,3952.775636350356
2007-09-27,3984.340094935683
2007-09-28,3989.293168986549
2007-10-01,4000.235161545455
2007-10-02,4036.8421667099074
2007-10-03,4027.617345695837
2007-10-04,4023.1583082377433
2007-10-05,4066.6042825179616
2007-10-08,4027.255955134576
2007-10-09,4050.251027570064
2007-10-10,4058.982011141996
2007-10-11,4087.772834775351
2007-10-12,4089.659192617094
2007-10-15,4102.894194202919
2007-10-16,4089.697038629809
2007-10-17,4142.987334578007
2007-10-18,4205.621571649325
2007-10-19,4211.165759171303
2007-10-22,4113.657776802739
2007-10-23,4163.516377441636
2007-10-24,4096.480793287397
2007-10-25,4175.723604260893
2007-10-26,4251.704611389388
2007-10-29,4316.06838888108
2007-10-30,4370.574312164735
2007-10-31,4404.956891705809
2007-11-01,4351.614664772883
2007-11-02,4374.810398381238
2007-11-05,4358.613233994459
2007-11-06,4397.030335031752
2007-11-07,4412.889756186096
2007-11-08,4509.974237489804
2007-11-09,4469.9823048272565
2007-11-12,4419.2812962539365
2007-11-13,4434.572336648427
2007-11-14,4456.91536151601
2007-11-15,4418.463580491254
2007-11-16,4423.526992558679
2007-11-19,4376.3164310145385
2007-11-20,4454.080197023094
2007-11-21,4371.85758410334
2007-11-22,4367.140544066214
2007-11-23,4381.431804018104
2007-11-26,4364.018280191865
2007-11-27,4351.0473225656215
2007-11-28,4356.944932040311
2007-11-29,4385.791785020215
2007-11-30,4386.863131747084
2007-12-03,4365.905171735464
2007-12-04,4376.291356669152
2007-12-05,4381.2712894429815
2007-12-06,4357.52652585111
2007-12-07,4415.254377607548
2007-12-10,4439.440538523823
2007-12-11,4443.959220982556
2007-12-12,4436.555475487014
2007-12-13,4319.82555265985
2007-12-14,4300.067152788378
2007-12-17,4206.626951450079
2007-12-18,4194.266689525923
2007-12-19,4181.8108155674145
2007-12-20,4161.75871943853
2007-12-21,4208.107889814265
2007-12-24,4217.477785265266
2007-12-25,4217.477785265266
2007-12-26,4246.4658993168
2007-12-27,4278.210470567522
2007-12-28,4321.705900999887
2007-12-31,4297.017996230327
2008-01-01,4297.017996230327
2008-01-02,4284.326629697526
2008-01-03,4256.880048035902
2008-01-04,4212.868603744683
2008-01-07,4200.252755809447
2008-01-08,4149.229562864059
2008-01-09,4088.692786342191
2008-01-10,4062.7351618520656
2008-01-11,4095.2290042654804
2008-01-14,4086.5668118825133
2008-01-15,3929.5002789486643
2008-01-16,3840.104109992398
2008-01-17,3815.0610282771263
2008-01-18,3719.966333719822
2008-01-21,3361.5350755622812
2008-01-22,3488.17941469419
2008-01-23,3322.2133986514727
2008-01-24,3646.165126372719
2008-01-25,3667.3108448106905
2008-01-28,3650.8522798617714
2008-01-29,3694.1859343181113
2008-01-30,3707.6147523100094
2008-01-31,3696.2109854943765
2008-02-01,3801.403930453916
2008-02-04,3783.605303104401
2008-02-05,3540.6729266488505
2008-02-06,3599.068920482714
2008-02-07,3522.7350381083997
2008-02-08,3528.223399128865
2008-02-11,3493.4232071801716
2008-02-12,3635.7187108534445
2008-02-13,3647.558805981227
2008-02-14,3668.4158474592064
2008-02-15,3605.241060519516
2008-02-18,3675.4727360870947
2008-02-19,3685.6662930072075
2008-02-20,3603.250395691989
2008-02-21,3654.761980718886
2008-02-22,3628.2386990197733
2008-02-25,3687.397166354299
2008-02-26,3797.1563438656085
2008-02-27,3851.233321954097
2008-02-28,3819.722688679332
2008-02-29,3783.541825529785
2008-03-03,3699.1620873008646
2008-03-04,3643.704832552033
2008-03-05,3740.111023784398
2008-03-06,3691.0013826864238
2008-03-07,3652.553333280098
2008-03-10,3635.3436107271796
2008-03-11,3773.4476095468417
2008-03-12,3853.9752599062376
2008-03-13,3851.16826956241
2008-03-14,3833.6696992263555
2008-03-17,3754.7978588090905
2008-03-18,3910.2708972877863
2008-03-19,3887.985290264831
2008-03-20,3863.544697466562
2008-03-21,3863.544697466562
2008-03-24,3858.0312551583684
2008-03-25,4055.453468552575
2008-03-26,4092.225999165664
2008-03-27,4142.906038119695
2008-03-28,4104.308731772656
2008-03-31,4082.5279715073366
2008-04-01,4174.436821523834
2008-04-02,4251.821011985446
2008-04-03,4227.860146640479
2008-04-04,4275.089721621417
2008-04-07,4296.311389658333
2008-04-08,4258.902517095221
2008-04-09,4203.379282863453
2008-04-10,4188.7156633066725
2008-04-11,4127.008341713422
2008-04-14,4103.375425697784
2008-04-15,4187.681628193319
2008-04-16,4299.163402289962
2008-04-17,4284.067092483857
2008-04-18,4363.040984096889
2008-04-21,4352.1081800233715
2008-04-22,4327.305385520608
2008-04-23,4292.489284294202
2008-04-24,4270.865463880558
2008-04-25,4278.061839808543
2008-04-28,4322.143607612649
2008-04-29,4294.786537524112
2008-04-30,4311.751796569498
2008-05-01,4278.93385142893
2008-05-02,4356.051656485664
2008-05-05,4371.215346945571
2008-05-06,4378.07780309911
2008-05-07,4346.16626124057
2008-05-08,4368.025415692082
2008-05-09,4330.3079919665
2008-05-12,4376.684663572811
2008-05-13,4360.967979702938
2008-05-14,4406.150673677899
2008-05-15,4422.645352797577
2008-05-16,4431.729035932387
2008-05-19,4446.939194183675
2008-05-20,4445.132193946608
2008-05-21,4429.468908592014
2008-05-22,4389.146566092152
2008-05-23,4312.2655881411765
2008-05-26,4295.956408765526
2008-05-27,4244.597739962666
2008-05-28,4239.633914903304
2008-05-29,4215.661420147791
2008-05-30,4235.712711949058
2008-06-02,4142.150722877157
2008-06-03,4142.12426722783
2008-06-04,4107.014746373419
2008-06-05,4087.8056951355234
2008-06-06,4028.198103411429
2008-06-09,3989.5734666970884
2008-06-10,3944.64998392878
2008-06-11,3867.710008859388
2008-06-12,3939.9642609727157
2008-06-13,3967.877708769358
2008-06-16,3920.5674041879543
2008-06-17,3959.247696876595
2008-06-18,3871.0073656018003
2008-06-19,3838.51098368552
2008-06-20,3846.9048152785363
2008-06-23,3800.941063086114
2008-06-24,3770.766957071636
2008-06-25,3851.5754143099985
2008-06-26,3761.2172627628906
2008-06-27,3742.103241701017
2008-06-30,3722.2717484990844
2008-07-01,3650.351313083858
2008-07-02,3719.970197865595
2008-07-03,3726.0560489035424
2008-07-04,3595.6883281437954
2008-07-07,3604.92780027742
2008-07-08,3582.7571266980212
2008-07-09,3687.193847196876
2008-07-10,3625.117866868225
2008-07-11,3547.6468617462033
2008-07-14,3551.8972321245274
2008-07-15,3469.338907807124
2008-07-16,3465.5644952054986
2008-07-17,3582.895407135189
2008-07-18,3690.228185213523
2008-07-21,3675.5543056919905
2008-07-22,3642.2584961481193
2008-07-23,3775.859980816652
2008-07-24,3712.060274327193
2008-07-25,3675.0094006088984
2008-07-28,3645.08042749626
2008-07-29,3672.5312946124773
2008-07-30,3688.6380457077266
2008-07-31,3702.9724159631164
2008-08-01,3595.800944723898
2008-08-04,3539.3679456624095
2008-08-05,3635.084198626113
2008-08-06,3637.001109890372
2008-08-07,3584.254726892391
2008-08-08,3533.198751681818
2008-08-11,3613.99153725563
2008-08-12,3590.033212648177
2008-08-13,3458.7120616434327
2008-08-14,3429.8029371320595
2008-08-15,3404.947384139998
2008-08-18,3397.6200535516627
2008-08-19,3281.9174661896873
2008-08-20,3280.044816033258
2008-08-21,3247.950908114847
2008-08-22,3335.382141807014
2008-08-25,3258.2954969039115
2008-08-26,3249.8792403432967
2008-08-27,3270.8608673552326
2008-08-28,3349.3399334456985
2008-08-29,3366.0702978897175
2008-09-01,3328.983633534968
2008-09-02,3385.871239319037
2008-09-03,3368.885357929937
2008-09-04,3233.285384257504
2008-09-05,3110.2565383460606
2008-09-08,3249.224671960768
2008-09-09,3197.386574499053
2008-09-10,3113.0850605051583
2008-09-11,3051.782380035246
2008-09-12,3183.606118889007
2008-09-15,2986.8622654544506
2008-09-16,2985.5815757773294
2008-09-17,2876.675791830001
2008-09-18,2901.658213331043
2008-09-19,3253.3221909818535
2008-09-22,3226.4110171296406
2008-09-23,3201.618411885495
2008-09-24,3196.2468717403826
2008-09-25,3298.992530036016
2008-09-26,3288.5798112298116
2008-09-29,3108.1013329230027
2008-09-30,3048.3536246676485
2008-10-01,3115.7547475441306
2008-10-02,3033.8339506886864
2008-10-03,3229.392012041679
2008-10-06,2973.279930586573
2008-10-07,3060.271576624502
2008-10-08,2888.7756732631256
2008-10-09,2783.329293575338
2008-10-10,2462.180759437697
2008-10-13,2738.485716253862
2008-10-14,2826.7852062888037
2008-10-15,2663.556144243985
2008-10-16,2481.389782394513
2008-10-17,2558.7610434358216
2008-10-20,2600.268507132446
2008-10-21,2532.581304474531
2008-10-22,2238.377492152208
2008-10-23,2146.390738512847
2008-10-24,1945.8830641619215
2008-10-27,1824.2857342438538
2008-10-28,1769.1779339207894
2008-10-29,2059.352717628413
2008-10-30,2129.495033979839
2008-10-31,2196.8343868265315
2008-11-03,2229.4449581712615
2008-11-04,2398.3877024739922
2008-11-05,2432.322964648918
2008-11-06,2225.6009096752655
2008-11-07,2268.2984558838616
2008-11-10,2211.953103570722
2008-11-11,2008.104492684406
2008-11-12,1910.7215305723928
2008-11-13,1962.2941947484135
2008-11-14,1975.1584314076647
2008-11-17,1860.2376908389863
2008-11-18,1851.4331659640288
2008-11-19,1723.4715952469305
2008-11-20,1636.2296603688662
2008-11-21,1655.6142954501117
2008-11-24,1846.9544075775316
2008-11-25,1910.1313775151875
2008-11-26,1892.093346684699
2008-11-27,1970.607434809965
2008-11-28,1958.2984164357017
2008-12-01,1827.4074323689697
2008-12-02,1947.9018920365086
2008-12-03,1944.2697620712613
2008-12-04,1928.658700876964
2008-12-05,1852.8172629015105
2008-12-08,2045.4479535344435
2008-12-09,2061.548884845759
2008-12-10,2093.9003350753987
2008-12-11,2137.030373561898
2008-12-12,2082.5627117151707
2008-12-15,2137.7872868220966
2008-12-16,2200.4908641242478
2008-12-17,2286.7846963922448
2008-12-18,2325.1635783904894
2008-12-19,2249.3398148701185
2008-12-22,2200.9550935105226
2008-12-23,2200.5820970699287
2008-12-24,2207.605903074778
2008-12-25,2207.605903074778
2008-12-26,2218.259990834943
2008-12-29,2222.2636326226448
2008-12-30,2255.9638276396267
2008-12-31,2217.0472753441004
2009-01-01,2217.0472753441004
2009-01-02,2312.6716266778285
2009-01-05,2308.3933709499634
2009-01-06,2294.120484288525
2009-01-07,2300.314103217161
2009-01-08,2281.132804882125
2009-01-09,2228.3329503112195
2009-01-12,2157.7087782290128
2009-01-13,2065.4590240349735
2009-01-14,1943.455200390248
2009-01-15,1913.6720423071688
2009-01-16,1930.653299076988
2009-01-19,1845.3582426303894
2009-01-20,1707.046391633749
2009-01-21,1693.7541114590488
2009-01-22,1693.83119479684
2009-01-23,1662.5344984221172
2009-01-26,1789.003479817388
2009-01-27,1821.4229914057087
2009-01-28,1992.0334801284657
2009-01-29,1918.1154058137317
2009-01-30,1868.5789752168344
2009-02-02,1801.5653019312335
2009-02-03,1853.7025499210918
2009-02-04,1878.6022985689035
2009-02-05,1851.1552530929541
2009-02-06,1864.8143315071482
2009-02-09,1902.409691765432
2009-02-10,1846.600526802998
2009-02-11,1815.081481346143
2009-02-12,1750.8980970388359
2009-02-13,1767.318563527162
2009-02-16,1680.2363802703749
2009-02-17,1553.479941217297
2009-02-18,1573.9010973439974
2009-02-19,1588.677053881014
2009-02-20,1490.6502103939767
2009-02-23,1474.891752490109
2009-02-24,1448.4843143325274
2009-02-25,1467.8947992935364
2009-02-26,1558.2444811297157
2009-02-27,1487.8272149583993
2009-03-02,1363.7653687818902
2009-03-03,1338.22123173986
2009-03-04,1380.3218214665555
2009-03-05,1289.413118928091
2009-03-06,1273.742911524485
2009-03-09,1249.389058660014
2009-03-10,1377.9578457700673
2009-03-11,1414.0896332515003
2009-03-12,1450.3021453351435
2009-03-13,1488.2680117424136
2009-03-16,1554.653739722324
2009-03-17,1545.134828710689
2009-03-18,1565.9147841306492
2009-03-19,1665.044661402126
2009-03-20,1646.978685577589
2009-03-23,1730.8395282412812
2009-03-24,1744.7185688276957
2009-03-25,1762.7068794801414
2009-03-26,1774.1006926714308
2009-03-27,1693.091235031949
2009-03-30,1567.0478383337163
2009-03-31,1644.5516948281365
2009-04-01,1688.3958148009308
2009-04-02,1859.7317892840122
2009-04-03,1863.195661603482
2009-04-06,1857.0563896677227
2009-04-07,1840.30030508168
2009-04-08,1864.2074230471349
2009-04-09,2006.0210345678092
2009-04-10,2006.0210345678092
2009-04-13,2023.0321536949414
2009-04-14,2083.1395077440825
2009-04-15,2023.868539712231
2009-04-16,2078.3093584647445
2009-04-17,2100.5800679289487
2009-04-20,1988.3104677513177
2009-04-21,1955.363649612389
2009-04-22,2036.3137737564316
2009-04-23,2008.428356150537
2009-04-24,2092.075017017645
2009-04-27,2045.686730749193
2009-04-28,2002.6962606471116
2009-04-29,2121.451496959917
2009-04-30,2189.1267013003935
2009-05-01,2189.4571105829086
2009-05-04,2198.3583428961706
2009-05-05,2232.087703965045
2009-05-06,2241.7251552771068
2009-05-07,2257.453486657916
2009-05-08,2352.4164002964776
2009-05-11,2353.1835982229027
2009-05-12,2337.0387344808446
2009-05-13,2226.2827961564535
2009-05-14,2224.370831480571
2009-05-15,2217.911791978345
2009-05-18,2273.4380633125907
2009-05-19,2361.1607835720874
2009-05-20,2391.579570314428
2009-05-21,2330.952027638595
2009-05-22,2406.6842352919884
2009-05-25,2422.0358125063835
2009-05-26,2436.825127168018
2009-05-27,2468.950409878619
2009-05-28,2439.0955290965944
2009-05-29,2473.008810988156
2009-06-01,2550.2724130404513
2009-06-02,2580.626249733518
2009-06-03,2489.331765832186
