Date,NETHERLANDS VALUE
2006-01-12,15212.758945176345
2006-01-13,14994.052159748606
2006-01-16,15052.910943564628
2006-01-17,14887.18294604769
2006-01-18,14697.752021955956
2006-01-19,14865.774352416325
2006-01-20,14663.74394799448
2006-01-23,14846.066853840288
2006-01-24,14807.985654532271
2006-01-25,15031.914903824563
2006-01-26,15246.510730398588
2006-01-27,15325.180375815005
2006-01-30,15280.646469183395
2006-01-31,15354.219089207087
2006-02-01,15517.844971678614
2006-02-02,15387.189125024435
2006-02-03,15349.983590992113
2006-02-06,15382.079594843646
2006-02-07,15429.811250950755
2006-02-08,15504.098794303121
2006-02-09,15683.69093038546
2006-02-10,15643.574626384587
2006-02-13,15767.479535692839
2006-02-14,15810.24356719019
2006-02-15,15802.530768827646
2006-02-16,15865.160862190776
2006-02-17,16012.930299842521
2006-02-20,16083.004618286524
2006-02-21,16036.263846870386
2006-02-22,16106.289033244864
2006-02-23,16119.908264242315
2006-02-24,16037.622116248636
2006-02-27,16167.48373904389
2006-02-28,15974.309319450644
2006-03-01,15995.52512242932
2006-03-02,15889.423122520608
2006-03-03,15799.564696613443
2006-03-06,15942.63514429537
2006-03-07,15701.371693400779
2006-03-08,15621.624194104123
2006-03-09,15720.798046447648
2006-03-10,15874.127151648148
2006-03-13,16131.670646088774
2006-03-14,16339.278450672304
2006-03-15,16425.945610014158
2006-03-16,16631.501871389715
2006-03-17,16751.487438940254
2006-03-20,16947.233663234845
2006-03-21,16972.937275569402
2006-03-22,17081.59259984897
2006-03-23,16934.462949653756
2006-03-24,16945.635728670153
2006-03-27,16825.74916273189
2006-03-28,16792.18776652506
2006-03-29,16747.9760977293
2006-03-30,17037.277602202666
2006-03-31,16863.629523675987
2006-04-03,16915.91401667236
2006-04-04,16964.181543304836
2006-04-05,16991.54878632788
2006-04-06,16987.832171699676
2006-04-07,16698.52797934592
2006-04-10,16710.937041757883
2006-04-11,16446.99128843792
2006-04-12,16383.012344650911
2006-04-13,16324.961258262996
2006-04-14,16324.961258262996
2006-04-17,16584.248395756193
2006-04-18,16572.31094033597
2006-04-19,16911.035429836134
2006-04-20,17125.351746238604
2006-04-21,17353.6564958348
2006-04-24,17296.998530167835
2006-04-25,17361.54753942099
2006-04-26,17357.46859998061
2006-04-27,17432.014839155185
2006-04-28,17326.547223448113
2006-05-01,17356.808330812524
2006-05-02,17371.48765809251
2006-05-03,17157.012068186836
2006-05-04,17418.274656655743
2006-05-05,17718.736763604815
2006-05-08,17902.71741647226
2006-05-09,18014.536490692622
2006-05-10,17975.79863903228
2006-05-11,17844.293658763363
2006-05-12,17395.718329515676
2006-05-15,17163.686487927196
2006-05-16,17204.651089648003
2006-05-17,16479.245663294183
2006-05-18,16500.14348518836
2006-05-19,16464.848178674383
2006-05-22,16108.054950243797
2006-05-23,16551.964035548
2006-05-24,16311.489942854008
2006-05-25,16500.941124823305
2006-05-26,16640.684193132016
2006-05-29,16638.046724296975
2006-05-30,16300.129491251537
2006-05-31,16522.838911241914
2006-06-01,16523.920970293857
2006-06-02,16619.46745629917
2006-06-05,16449.37670941749
2006-06-06,16007.317618260924
2006-06-07,16201.709339014964
2006-06-08,15532.766000528582
2006-06-09,15849.397360206509
2006-06-12,15530.308147015365
2006-06-13,15202.41882646567
2006-06-14,15334.485725629422
2006-06-15,15787.894034828725
2006-06-16,15658.893942114813
2006-06-19,15691.350555636109
2006-06-20,15811.101438082722
2006-06-21,15888.304249679337
2006-06-22,15868.87371841573
2006-06-23,15697.041076451424
2006-06-26,15735.45964599063
2006-06-27,15575.624834575332
2006-06-28,15489.277467688637
2006-06-29,15815.660364126976
2006-06-30,16457.783741920877
2006-07-03,16594.993942874484
2006-07-04,16622.522132964543
2006-07-05,16288.200946749708
2006-07-06,16512.96121691534
2006-07-07,16529.29879111492
2006-07-10,16461.540351246793
2006-07-11,16352.426193972327
2006-07-12,16354.601828127974
2006-07-13,16081.018137707302
2006-07-14,15732.078414275855
2006-07-17,15468.391715311045
2006-07-18,15396.486205724857
2006-07-19,15875.86611145246
2006-07-20,16041.861379208745
2006-07-21,16019.013652886268
2006-07-24,16277.543151391612
2006-07-25,16216.175354133049
2006-07-26,16197.66580743062
2006-07-27,16639.301054843527
2006-07-28,16885.31158091995
2006-07-31,16739.951789873357
2006-08-01,16617.908423718494
2006-08-02,16882.080921810517
2006-08-03,16768.695211791648
2006-08-04,17214.34702901869
2006-08-07,16942.459954761427
2006-08-08,16913.429383161034
2006-08-09,17105.872327719746
2006-08-10,16836.226646147425
2006-08-11,16859.63015124583
2006-08-14,17026.322281752717
2006-08-15,17285.93043306887
2006-08-16,17564.001375692467
2006-08-17,17640.19945707343
2006-08-18,17555.204638654635
2006-08-21,17606.95053503604
2006-08-22,17446.37853633474
2006-08-23,17254.033297402977
2006-08-24,17427.94298492822
2006-08-25,17532.50396690466
2006-08-28,17745.705428163077
2006-08-29,17703.927845982453
2006-08-30,17940.12927995875
2006-08-31,17865.56075989446
2006-09-01,18003.398091698888
2006-09-04,18188.557088573532
2006-09-05,17998.234219105347
2006-09-06,17733.141017978774
2006-09-07,17472.165602480152
2006-09-08,17386.590973191865
2006-09-11,17413.083158382848
2006-09-12,17663.1813138408
2006-09-13,17794.927565062673
2006-09-14,17962.65837398286
2006-09-15,18033.316981463762
2006-09-18,18009.61433010056
2006-09-19,17853.207819747542
2006-09-20,18201.64183781259
2006-09-21,18252.50236956572
2006-09-22,18110.76434424019
2006-09-25,18103.4616384676
2006-09-26,18292.987007916447
2006-09-27,18365.35818734174
2006-09-28,18314.11402143648
2006-09-29,18360.330105873705
2006-10-02,18438.730343930165
2006-10-03,18411.457066947336
2006-10-04,18484.186200537446
2006-10-05,18554.505264275114
2006-10-06,18405.843078329963
2006-10-09,18451.098112874337
2006-10-10,18499.239560982296
2006-10-11,18520.46111705989
2006-10-12,18615.931464710287
2006-10-13,18536.209645629388
2006-10-16,18590.10530051031
2006-10-17,18313.148461623674
2006-10-18,18518.756339671992
2006-10-19,18645.995316513894
2006-10-20,18605.430798912603
2006-10-23,18617.253070709976
2006-10-24,18615.18071475568
2006-10-25,18572.498900105515
2006-10-26,18593.726685260357
2006-10-27,18598.810924853824
2006-10-30,18504.167217682865
2006-10-31,18517.66780497914
2006-11-01,18539.376304940135
2006-11-02,18342.38227696085
2006-11-03,18374.554548179032
2006-11-06,18665.939466538337
2006-11-07,18949.230389423377
2006-11-08,18855.581701030264
2006-11-09,18514.907682532667
2006-11-10,18574.858260496538
2006-11-13,18591.30880564853
2006-11-14,18579.90793218287
2006-11-15,18600.00357719941
2006-11-16,18574.7787908603
2006-11-17,18490.043617892377
2006-11-20,18453.209154008156
2006-11-21,18488.394989489992
2006-11-22,18552.066152167776
2006-11-23,18530.183701462636
2006-11-24,18532.20918357239
2006-11-27,18306.746854971854
2006-11-28,18402.246542906993
2006-11-29,18499.169984481763
2006-11-30,18469.953043919868
2006-12-01,18348.246553809255
2006-12-04,18400.96506342551
2006-12-05,18513.077861078847
2006-12-06,18446.383429231537
2006-12-07,18445.874281808974
2006-12-08,18443.198274160513
2006-12-11,18532.917586330903
2006-12-12,18768.902565796245
2006-12-13,19136.34859494801
2006-12-14,19327.9781840366
2006-12-15,19190.646047552622
2006-12-18,19134.727749144495
2006-12-19,19234.18963446596
2006-12-20,19426.497603127238
2006-12-21,19400.404666669754
2006-12-22,19228.841646810706
2006-12-25,19228.841646810706
2006-12-26,19198.87765807902
2006-12-27,19431.542669833743
2006-12-28,19425.645774316225
2006-12-29,19360.48632096692
2007-01-01,19360.48632096692
2007-01-02,19783.371339688267
2007-01-03,19669.540412755385
2007-01-04,19560.76330187729
2007-01-05,19237.830407711757
2007-01-08,19223.588389084493
2007-01-09,19429.80576732246
2007-01-10,19147.530715130397
2007-01-11,19360.261083975638
2007-01-12,19508.4488414977
2007-01-15,19597.36970143311
2007-01-16,19591.57995322859
2007-01-17,19499.03317896723
2007-01-18,19578.543958192262
2007-01-19,19630.839881842683
2007-01-22,19477.80462173659
2007-01-23,19589.843264596224
2007-01-24,19647.867395409947
2007-01-25,19544.376655785578
2007-01-26,19243.909840496402
2007-01-29,19294.443638021716
2007-01-30,19405.6174704385
2007-01-31,19323.182064069875
2007-02-01,19552.249121110992
2007-02-02,19617.04736046756
2007-02-05,19488.637735798213
2007-02-06,19626.998536094507
2007-02-07,19896.725728583544
2007-02-08,19828.938080886484
2007-02-09,19949.702119461024
2007-02-12,19719.366995270477
2007-02-13,19911.31708245819
2007-02-14,20140.02057997815
2007-02-15,20064.07603290584
2007-02-16,19980.759250426643
2007-02-19,20248.391222899863
2007-02-20,20272.74610210123
2007-02-21,20441.699931981897
2007-02-22,20488.915004484257
2007-02-23,20591.07501530426
2007-02-26,20621.193122179335
2007-02-27,20247.471421623522
2007-02-28,19861.381005171792
2007-03-01,19417.715675795193
2007-03-02,19500.687148544825
2007-03-05,19294.839455429952
2007-03-06,19296.613576850374
2007-03-07,19516.37316202256
2007-03-08,19828.808639331404
2007-03-09,19891.83864164694
2007-03-12,19854.991508304403
2007-03-13,19637.64955283648
2007-03-14,19110.509947696166
2007-03-15,19510.31942317714
2007-03-16,19518.010495321792
2007-03-19,20368.61812746008
2007-03-20,20805.392365789052
2007-03-21,20859.663137156895
2007-03-22,21363.986662829953
2007-03-23,21513.944185589484
2007-03-26,21311.0620932293
2007-03-27,21199.225897836663
2007-03-28,21054.27975963154
2007-03-29,21204.605518283395
2007-03-30,21188.52629026391
2007-04-02,21379.329489988446
2007-04-03,21622.67297143664
2007-04-04,21690.344464848913
2007-04-05,21936.38184202643
2007-04-06,21936.38184202643
2007-04-09,21822.100092393575
2007-04-10,22260.036160099633
2007-04-11,22227.493399517978
2007-04-12,22163.8463437825
2007-04-13,22406.506122510622
2007-04-16,23168.680912467884
2007-04-17,23377.159301393163
2007-04-18,23357.64556814845
2007-04-19,23175.606504817155
2007-04-20,23527.63263490281
2007-04-23,23390.107214083473
2007-04-24,23329.774468320506
2007-04-25,23674.841347190835
2007-04-26,23661.4950358526
2007-04-27,23680.667283697072
2007-04-30,23685.46957121013
2007-05-01,23596.95819930086
2007-05-02,23651.911438799732
2007-05-03,23776.77826988332
2007-05-04,23918.952055267753
2007-05-07,23879.530031256894
2007-05-08,23389.144102925064
2007-05-09,23274.945164400542
2007-05-10,23014.132763990987
2007-05-11,23167.811914591013
2007-05-14,23066.068479783506
2007-05-15,23313.28610544981
2007-05-16,23036.21333060883
2007-05-17,23042.185430860238
2007-05-18,23115.270805572465
2007-05-21,23042.54856520698
2007-05-22,23224.526576297387
2007-05-23,23313.305111106136
2007-05-24,22929.018437331255
2007-05-25,23095.79062855168
2007-05-28,23220.444733441098
2007-05-29,23236.373307433463
2007-05-30,23052.433351560863
2007-05-31,23199.088486770346
2007-06-01,23221.883001796046
2007-06-04,23391.07814877999
2007-06-05,23373.65608234181
2007-06-06,23035.985880065247
2007-06-07,22807.281852824966
2007-06-08,22579.897076280133
2007-06-11,22603.44758087499
2007-06-12,22444.41859144004
2007-06-13,22472.338586363516
2007-06-14,22746.172524940244
2007-06-15,23123.105828269356
2007-06-18,23180.251874496407
2007-06-19,23174.094874929207
2007-06-20,23194.798609155197
2007-06-21,23001.42645640947
2007-06-22,23007.765850149328
2007-06-25,22854.24972375876
2007-06-26,22783.71060320208
2007-06-27,22551.998024221986
2007-06-28,22677.817520047345
2007-06-29,22775.308827247893
2007-07-02,22912.469298029526
2007-07-03,23027.782449639428
2007-07-04,23190.971273974403
2007-07-05,23033.441917752374
2007-07-06,23179.705253923454
2007-07-09,23151.550990088577
2007-07-10,23162.3767683323
2007-07-11,23219.101552139728
2007-07-12,23498.35446335747
2007-07-13,23741.198219492268
2007-07-16,24112.040008553297
2007-07-17,24055.199751689775
2007-07-18,23855.368299590686
2007-07-19,24029.672061645197
2007-07-20,23814.631895524384
2007-07-23,23886.227810553693
2007-07-24,23622.825310017663
2007-07-25,23136.304292998688
2007-07-26,22611.552680123743
2007-07-27,22302.515566678492
2007-07-30,22286.336379980017
2007-07-31,22801.76385470863
2007-08-01,22174.981655407882
2007-08-02,22545.509766746407
2007-08-03,22412.83785445917
2007-08-06,22399.672165735366
2007-08-07,22739.087651943562
2007-08-08,23322.022739990913
2007-08-09,22632.12731754969
2007-08-10,21900.226244402616
2007-08-13,22270.869995798676
2007-08-14,21948.43930775908
2007-08-15,21541.844926614052
2007-08-16,20606.752635734345
2007-08-17,21554.27180786555
2007-08-20,21696.40228868636
2007-08-21,21687.30886346529
2007-08-22,22023.939502275432
2007-08-23,22127.02292016574
2007-08-24,22136.590240386868
2007-08-27,22187.220135008145
2007-08-28,21723.739552902447
2007-08-29,21789.801161611576
2007-08-30,21970.835379901273
2007-08-31,22079.796954296155
2007-09-03,22235.623384661605
2007-09-04,22375.734903630964
2007-09-05,22089.189790150645
2007-09-06,22287.544357071754
2007-09-07,22075.732708648684
2007-09-10,21830.877135118084
2007-09-11,22326.815568370457
2007-09-12,22494.055551089266
2007-09-13,22909.2363182565
2007-09-14,22750.32210783355
2007-09-17,22622.351188349694
2007-09-18,23050.35347912679
2007-09-19,23646.792635570262
2007-09-20,23835.337435838013
2007-09-21,23844.929703624057
2007-09-24,23734.0183841672
2007-09-25,23699.735155131162
2007-09-26,23869.8323030842
2007-09-27,24021.223820584688
2007-09-28,24134.532029880535
2007-10-01,24465.16922024181
2007-10-02,24331.90247130023
2007-10-03,24360.5714629426
2007-10-04,24458.89337865117
2007-10-05,24628.3107662003
2007-10-08,24529.823843704744
2007-10-09,24707.76156806955
2007-10-10,24907.732309018833
2007-10-11,25063.47160008876
2007-10-12,25011.73826291723
2007-10-15,24777.46440762221
2007-10-16,24556.1334325239
2007-10-17,24751.524235588626
2007-10-18,24678.021761930686
2007-10-19,24656.161170510808
2007-10-22,24139.676790725694
2007-10-23,24440.832372361827
2007-10-24,24249.809063079145
2007-10-25,24469.769280763652
2007-10-26,24403.75162468925
2007-10-29,24566.919508417082
2007-10-30,24479.19794756243
2007-10-31,24891.213871710857
2007-11-01,24554.174024663407
2007-11-02,24429.91573266069
2007-11-05,24234.624274927974
2007-11-06,24324.83979396953
2007-11-07,24143.227449024896
2007-11-08,23697.909447933067
2007-11-09,23081.240021414418
2007-11-12,22880.999779830658
2007-11-13,22998.966774591714
2007-11-14,23222.800234051792
2007-11-15,22863.746233114667
2007-11-16,22476.429870268526
2007-11-19,21972.48507607687
2007-11-20,22088.218006879863
2007-11-21,21511.560909650783
2007-11-22,21549.07934933619
2007-11-23,21971.53780244348
2007-11-26,21880.831169473244
2007-11-27,22179.66962425244
2007-11-28,22487.1545267972
2007-11-29,22522.782623198887
2007-11-30,22601.61623738762
2007-12-03,22399.593237335524
2007-12-04,22373.12225913471
2007-12-05,22566.075269118424
2007-12-06,22594.15969713065
2007-12-07,22821.244763101324
2007-12-10,23165.25580275346
2007-12-11,23113.348539151986
2007-12-12,23002.68449606392
2007-12-13,22526.90895159274
2007-12-14,22437.818952615242
2007-12-17,22043.684290640456
2007-12-18,22057.902008640718
2007-12-19,21974.118510171516
2007-12-20,22048.333547453723
2007-12-21,22327.099328138953
2007-12-24,22505.178883680914
2007-12-25,22505.178883680914
2007-12-26,22659.86439133422
2007-12-27,22742.224790749096
2007-12-28,22936.788396418084
2007-12-31,22795.505752978144
2008-01-01,22795.505752978144
2008-01-02,22621.213767735804
2008-01-03,22504.011590245245
2008-01-04,22377.530899367015
2008-01-07,22390.825777458613
2008-01-08,22249.077715998697
2008-01-09,22026.893530532692
2008-01-10,21905.968315520768
2008-01-11,21967.086355306965
2008-01-14,22237.03740457778
2008-01-15,21590.695527254757
2008-01-16,21173.02708357919
2008-01-17,21084.68567262185
2008-01-18,20324.96512966892
2008-01-21,18748.245889761456
2008-01-22,19408.18707015343
2008-01-23,18681.333469199515
2008-01-24,20101.785821874633
2008-01-25,19616.758569573125
2008-01-28,19846.040593577363
2008-01-29,20146.5375963318
2008-01-30,20125.396905923237
2008-01-31,20051.40169074949
2008-02-01,20609.470387915815
2008-02-04,20515.720050222542
2008-02-05,19589.000734501904
2008-02-06,19905.540409001867
2008-02-07,19365.1861111133
2008-02-08,19218.27403841627
2008-02-11,18981.89629343053
2008-02-12,19619.757284624946
2008-02-13,19535.22856499561
2008-02-14,19393.612837921326
2008-02-15,19220.73780210271
2008-02-18,19720.747957775882
2008-02-19,20070.334904046704
2008-02-20,19861.30746603956
2008-02-21,20402.444725726924
2008-02-22,20319.246781757614
2008-02-25,20789.667933157743
2008-02-26,21218.371425637943
2008-02-27,21392.397795108842
2008-02-28,21027.76974612946
2008-02-29,20708.392007468337
2008-03-03,20465.011214866634
2008-03-04,20294.591905452296
2008-03-05,20721.260434906722
2008-03-06,20367.099636292012
2008-03-07,20299.49744265825
2008-03-10,19971.913346395875
2008-03-11,20220.87739248699
2008-03-12,20742.391878999097
2008-03-13,20565.097613511636
2008-03-14,20401.327612239547
2008-03-17,19812.885539404662
2008-03-18,20458.985363448362
2008-03-19,20268.071732295655
2008-03-20,20182.740334889135
2008-03-21,20182.740334889135
2008-03-24,20153.938707582834
2008-03-25,20940.00609792586
2008-03-26,21063.994799811906
2008-03-27,21345.683236537345
2008-03-28,21317.342215897217
2008-03-31,21362.545860018126
2008-04-01,21774.70782962848
2008-04-02,22143.05709531593
2008-04-03,21940.802900215927
2008-04-04,22412.48117380296
2008-04-07,22500.7794769126
2008-04-08,22447.61342744573
2008-04-09,22278.60940192321
2008-04-10,22155.338374915995
2008-04-11,21934.585459995862
2008-04-14,21786.154922139638
2008-04-15,21821.32762880347
2008-04-16,22456.780833932222
2008-04-17,22371.4998213061
2008-04-18,22889.635251758704
2008-04-21,22839.74632347181
2008-04-22,22585.46357974018
2008-04-23,22481.303559262273
2008-04-24,22221.783183007683
2008-04-25,22246.050544879014
2008-04-28,22432.1972022763
2008-04-29,22139.842445095146
2008-04-30,22412.51656310813
2008-05-01,22241.928650414422
2008-05-02,22572.424018111476
2008-05-05,22630.863458949436
2008-05-06,22471.51448756969
2008-05-07,22410.219962691735
2008-05-08,22331.613126959975
2008-05-09,22158.468165649974
2008-05-12,22293.95878582098
2008-05-13,22199.28116422612
2008-05-14,22518.124731703087
2008-05-15,22635.11902513506
2008-05-16,22670.59259058889
2008-05-19,22763.09597963554
2008-05-20,22596.067345401585
2008-05-21,22567.948364761854
2008-05-22,22465.54670863246
2008-05-23,22254.919353070705
2008-05-26,22203.575910562715
2008-05-27,22035.236639179286
2008-05-28,22261.72217061742
2008-05-29,22141.996011590567
2008-05-30,22376.55013484721
2008-06-02,22100.000654960342
2008-06-03,22160.266890649847
2008-06-04,21985.14370807317
2008-06-05,22182.514567155682
2008-06-06,21597.58344951114
2008-06-09,21405.827001086418
2008-06-10,20998.160474231187
2008-06-11,20673.256175019513
2008-06-12,20927.67778866235
2008-06-13,20936.637672806683
2008-06-16,20972.30510108446
2008-06-17,21107.65503685467
2008-06-18,20705.426686166265
2008-06-19,20257.046496575476
2008-06-20,20000.699193120534
2008-06-23,19624.49416093099
2008-06-24,19831.734698060303
2008-06-25,20055.471146305834
2008-06-26,19577.318261509823
2008-06-27,19385.9660660743
2008-06-30,19332.78284451679
2008-07-01,18874.229436111145
2008-07-02,18961.586683025806
2008-07-03,19137.98196478345
2008-07-04,18760.903185824718
2008-07-07,18997.550205880118
2008-07-08,18715.236068861523
2008-07-09,19318.62545025143
2008-07-10,18861.48391114105
2008-07-11,18203.014798858287
2008-07-14,18455.916784548597
2008-07-15,18003.72112572747
2008-07-16,18105.951816462588
2008-07-17,18872.797464086114
2008-07-18,19400.37814158037
2008-07-21,19792.38374254041
2008-07-22,19682.537321066095
2008-07-23,19960.14999791858
2008-07-24,19668.74023182913
2008-07-25,19189.37079216233
2008-07-28,18992.42284476023
2008-07-29,18956.95887637032
2008-07-30,19182.54560785531
2008-07-31,19092.849877244567
2008-08-01,18894.29908369629
2008-08-04,19029.809146277665
2008-08-05,19679.011801116623
2008-08-06,19981.43807299525
2008-08-07,19571.453439404275
2008-08-08,19471.7476720286
2008-08-11,19756.64138824891
2008-08-12,19834.15120695725
2008-08-13,19516.903020183196
2008-08-14,19443.881955225275
2008-08-15,19344.69896329961
2008-08-18,19346.38026557677
2008-08-19,18552.513895143027
2008-08-20,18658.909342667197
2008-08-21,18490.710444362765
2008-08-22,18946.33488568964
2008-08-25,18708.56855652283
2008-08-26,18491.205121355877
2008-08-27,18557.145038354138
2008-08-28,18975.325884085258
2008-08-29,18971.927019593993
2008-09-01,18949.89676493501
2008-09-02,19354.167112993462
2008-09-03,18881.335740462975
2008-09-04,18471.70058611847
2008-09-05,18118.375031594795
2008-09-08,18695.99332462118
2008-09-09,18730.284646456326
2008-09-10,18453.73996324866
2008-09-11,18003.175845683563
2008-09-12,18571.361514095428
2008-09-15,17685.262970991123
2008-09-16,16772.719505319037
2008-09-17,16175.41338339269
2008-09-18,15961.452341352322
2008-09-19,18004.098801713422
2008-09-22,17629.587452378004
2008-09-23,17201.290241078208
2008-09-24,16818.405240957647
2008-09-25,17635.576155388877
2008-09-26,16739.014472851533
2008-09-29,14667.941133836777
2008-09-30,14761.034201114671
2008-10-01,15048.216241000235
2008-10-02,14906.903702233836
2008-10-03,15840.578096239262
2008-10-06,13728.110494749213
2008-10-07,13299.863600303128
2008-10-08,12202.163462471315
2008-10-09,11820.36486923883
2008-10-10,10594.210453326805
2008-10-13,12040.663339770457
2008-10-14,12618.030341709433
2008-10-15,11298.318509413497
2008-10-16,10341.785858043475
2008-10-17,9772.252531877912
2008-10-20,10688.488745236891
2008-10-21,10612.786968602137
2008-10-22,9705.795538725091
2008-10-23,9673.49951172191
2008-10-24,9035.96543553496
2008-10-27,8243.305894395138
2008-10-28,7858.495851319067
2008-10-29,8769.708383546846
2008-10-30,8860.627923259324
2008-10-31,9027.749192044048
2008-11-03,9288.784329228512
2008-11-04,10406.817349608387
2008-11-05,10345.938386077127
2008-11-06,9636.105091162824
2008-11-07,9822.871543666228
2008-11-10,9893.066211865751
2008-11-11,9227.075969573936
2008-11-12,8921.59309562362
2008-11-13,8956.819271396444
2008-11-14,9076.814305487613
2008-11-17,8718.195731262138
2008-11-18,8800.935877046393
2008-11-19,8307.319510288145
2008-11-20,7819.076333863297
2008-11-21,7515.830369566833
2008-11-24,8529.115797957345
2008-11-25,8525.156667898305
2008-11-26,8261.9601020368
2008-11-27,8595.953975297878
2008-11-28,8490.4133191083
2008-12-01,7826.846056538065
2008-12-02,8079.342487930849
2008-12-03,8238.458136392985
2008-12-04,8367.80637830931
2008-12-05,7882.081145884944
2008-12-08,8902.753665337814
2008-12-09,9153.343119295478
2008-12-10,9378.870023758449
2008-12-11,9511.131795486079
2008-12-12,9323.973064349197
2008-12-15,9522.886810956748
2008-12-16,9601.846421375656
2008-12-17,9974.928552320636
2008-12-18,10212.59575723957
2008-12-19,9823.892131889159
2008-12-22,9592.230236395704
2008-12-23,9683.657260542986
2008-12-24,9651.02755297451
2008-12-25,9651.02755297451
2008-12-26,9697.604206163356
2008-12-29,9829.669741994256
2008-12-30,10057.581011526485
2008-12-31,9737.07796995526
2009-01-01,9737.07796995526
2009-01-02,10219.245897103458
2009-01-05,10164.314322516377
2009-01-06,10258.195998464904
2009-01-07,10337.15463788312
2009-01-08,10261.552364713862
2009-01-09,10320.446127300202
2009-01-12,10083.71515589049
2009-01-13,9831.201111152262
2009-01-14,9146.403868063722
2009-01-15,8855.830965254207
2009-01-16,9137.443499473757
2009-01-19,8772.71672991439
2009-01-20,8253.4886177818
2009-01-21,8245.558698742994
2009-01-22,8254.046491556694
2009-01-23,7930.494753565059
2009-01-26,8975.972454636845
2009-01-27,8917.69023958459
2009-01-28,9450.105023595204
2009-01-29,9000.556003064356
2009-01-30,8669.156085480356
2009-02-02,8531.176795354664
2009-02-03,8903.664199554132
2009-02-04,8928.035042487276
2009-02-05,8684.564389351295
2009-02-06,9165.78754484574
2009-02-09,9433.78668069559
2009-02-10,8958.51234873251
2009-02-11,8892.671497578096
2009-02-12,8585.672852265036
2009-02-13,8676.573841236928
2009-02-16,8393.137479997848
2009-02-17,7822.502011089205
2009-02-18,7698.193890448798
2009-02-19,7770.868690008178
2009-02-20,7308.8557372389805
2009-02-23,7078.87711487593
2009-02-24,7132.82650973415
2009-02-25,6993.959469851318
2009-02-26,7348.930778207759
2009-02-27,7070.1172432213825
2009-03-02,6613.675443490736
2009-03-03,6352.123304089044
2009-03-04,6614.532931031442
2009-03-05,6095.88440591509
2009-03-06,6036.896030589649
2009-03-09,5995.078346468916
2009-03-10,6572.403970573859
2009-03-11,6550.873820326034
2009-03-12,6650.003417449794
2009-03-13,6710.840203103325
2009-03-16,7004.66400511536
2009-03-17,6852.003864326837
2009-03-18,6908.889952321463
2009-03-19,7380.617370706729
2009-03-20,7500.644326467567
2009-03-23,7988.391150082129
2009-03-24,7868.969217317421
2009-03-25,8070.91476830263
2009-03-26,8082.561410509787
2009-03-27,7722.114660054708
2009-03-30,7144.867230201794
2009-03-31,7377.825080021436
2009-04-01,7571.575774001802
2009-04-02,8229.991654879539
2009-04-03,8301.204256686347
2009-04-06,8124.799611093108
2009-04-07,7956.2328540165045
2009-04-08,8038.215644189591
2009-04-09,8416.822957560062
2009-04-10,8416.822957560062
2009-04-13,8488.197871150578
2009-04-14,8697.164387484483
2009-04-15,8648.936413496323
2009-04-16,8693.20287661406
2009-04-17,8768.947421442546
2009-04-20,8223.591177696624
2009-04-21,8281.589123867081
2009-04-22,8460.54330860513
2009-04-23,8386.021761530063
2009-04-24,8672.767799809633
2009-04-27,8559.639715642661
2009-04-28,8456.336347398325
2009-04-29,8870.21095979941
2009-04-30,9217.208919285249
2009-05-01,9218.600091109156
2009-05-04,9713.481201550934
2009-05-05,9793.71889650058
2009-05-06,9880.89533624189
2009-05-07,10138.082924626917
2009-05-08,10443.854236901463
2009-05-11,10390.70487548013
2009-05-12,10249.114419514173
2009-05-13,9818.645535788954
2009-05-14,9769.80620207475
2009-05-15,9999.549497413993
2009-05-18,10351.171604858931
2009-05-19,10538.638916442918
2009-05-20,10812.517460120494
2009-05-21,10525.047110407913
2009-05-22,10820.869900979256
2009-05-25,10836.739823298838
2009-05-26,10903.276110717132
2009-05-27,10746.256255096123
2009-05-28,10411.498792851096
2009-05-29,10432.174248271762
2009-06-01,10830.375614058814
2009-06-02,10976.174240696822
2009-06-03,10778.035823058799
2009-06-04,10724.460382380468
2009-06-05,10760.055092149994
2009-06-08,10410.802705895101
2009-06-09,10510.894756735557
2009-06-10,10697.189325704241
2009-06-11,10746.762443083855
2009-06-12,10655.277089657795
2009-06-15,10163.995268669492
2009-06-16,9994.071704864742
2009-06-17,9647.388811592293
2009-06-18,9942.099973682287
2009-06-19,9979.09673919631
2009-06-22,9602.737990010168
2009-06-23,9598.27400717263
2009-06-24,9968.526816776059
2009-06-25,9847.715386625609
2009-06-26,9994.138249472358
2009-06-29,10183.73961357485
2009-06-30,10080.639589705419
2009-07-01,10345.462769415597
2009-07-02,9929.65633726384
2009-07-03,9986.327633565223
2009-07-06,9719.089445562335
2009-07-07,9747.449802156998
2009-07-08,9465.554033518854
2009-07-09,9684.747249023103
2009-07-10,9457.190044497533
2009-07-13,9877.694749105935
2009-07-14,10040.13281198171
2009-07-15,10567.743128602058
2009-07-16,10731.99818448051
2009-07-17,10870.829451510914
2009-07-20,11103.3748881218
2009-07-21,11159.38353958444
2009-07-22,11157.76926604591
2009-07-23,11487.029233694107
2009-07-24,11464.41678210529
2009-07-27,11585.606488829806
2009-07-28,11322.173899635665
2009-07-29,11613.545429600987
2009-07-30,11896.069045416705
2009-07-31,12108.353364392091
2009-08-03,12615.862224230088
2009-08-04,12544.5092901302
2009-08-05,12509.659479095
2009-08-06,12512.188510472484
2009-08-07,12524.039371226947
